DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,GALLONKR,BTUKER,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUELRFG,BTUELFZZ,BTUELDWH,BTUELCDR
1913,11505,9,2,4,0,980,5771,2,0,0,7151,24398,0,0,0,0,1086,99184,0,0,0,82071,0,0,0,0,13151,0,19426,0,0,3962,0,0,4972,6016,0,2321
1914,11505,9,2,4,0,980,5771,2,0,0,4486,15306,0,0,0,0,415,37902,0,0,0,26505,0,0,0,0,9046,0,11228,0,0,2351,0,1477,2601,1380,0,3109
1915,21492,9,2,4,0,980,5771,2,0,0,13907,47451,681,70075,0,0,0,0,1476,52610,0,0,0,0,17465,0,0,0,30303,0,0,0,0,4350,11322,0,1861,2712
1916,21430,9,2,4,0,980,5771,2,0,0,6164,21032,592,60933,0,0,0,0,1272,57984,0,0,0,6260,0,0,0,0,7695,2949,0,0,0,2755,3050,0,0,0
1917,23722,9,2,4,0,1114,4873,2,0,0,10588,36126,0,0,0,0,345,31509,2776,0,0,13278,0,0,0,0,14427,0,25376,0,0,3804,0,1788,6186,3179,0,6122
1918,17791,9,2,4,0,777,7988,2,0,0,20993,71628,0,0,1066,147882,0,0,1566,0,147882,0,0,19415,0,0,0,0,41824,0,0,0,0,1770,7053,4674,2470,5749
1919,13556,9,2,4,0,711,8122,2,0,0,20417,69663,0,0,0,0,0,0,23104,0,0,0,0,11295,0,0,0,0,27724,0,0,0,0,3992,3548,5469,0,7058
1920,18075,9,2,4,0,711,8122,2,0,0,30816,105144,0,0,0,0,0,0,42521,0,0,0,0,13103,0,0,0,0,41675,0,0,0,0,2955,4890,14890,0,4143
1921,11861,9,2,4,0,777,7988,2,0,0,11288,38515,0,0,700,97083,0,0,1451,0,97083,0,0,6306,0,0,0,0,22457,0,0,0,0,705,7596,4041,0,4559
1922,30512,9,3,5,0,1025,4095,4,0,0,3357,11454,0,0,0,0,758,69241,1032,0,0,57902,0,0,0,0,7330,0,8022,0,0,4009,0,0,2400,0,0,0
1923,15278,9,3,6,0,1907,2760,2,0,0,9308,31759,0,0,0,0,0,0,9944,0,0,0,0,2935,0,0,0,0,9545,0,0,0,0,5040,4295,4639,0,0
1924,12980,9,3,6,0,1907,2760,2,0,0,10312,35185,616,63386,0,0,0,0,1410,49448,0,0,0,0,13938,0,0,0,19014,0,0,0,0,9764,4997,4395,724,2592
1925,22296,9,3,7,0,2604,1718,2,0,0,6395,21820,477,49083,0,0,0,0,0,26292,0,0,0,0,17556,0,0,0,12068,5235,0,0,0,5995,3757,0,0,2337
1926,25156,9,3,7,0,2604,1718,3,0,0,852,2907,595,61226,0,0,0,0,0,32368,0,0,0,0,20879,0,0,0,1623,7979,0,0,0,308,976,0,0,267
1927,16106,9,1,1,0,820,5247,5,0,0,1996,6810,0,0,339,47059,0,0,0,0,25269,0,0,0,0,21790,0,0,3852,0,0,0,0,504,2454,0,0,0
1929,27593,9,1,2,1,1216,4298,5,0,0,3606,12304,63,6483,132,18354,0,0,0,0,11890,0,0,0,0,6464,0,0,7534,6483,0,0,0,1313,3457,0,0,0
1930,23387,9,2,3,0,740,5513,2,0,0,7243,24713,2322,238934,0,0,0,0,0,177785,0,0,0,0,42669,0,0,0,20159,18480,0,0,0,998,3556,0,2097,0
1931,23387,9,2,3,0,740,5513,4,0,0,9435,32192,1328,136651,0,0,0,0,1561,108366,0,0,0,0,22685,0,0,0,27217,5600,0,0,0,0,3414,0,4255,2869
1932,22315,9,3,5,0,1105,4364,2,0,0,8748,29848,282,29018,637,88317,0,0,0,0,88317,0,0,0,18538,0,0,0,19435,10480,0,0,0,5084,5329,3812,0,0
1933,26153,9,4,8,0,5161,1093,2,0,0,20065,68462,490,50421,0,0,0,0,0,21379,0,0,0,0,21882,0,0,0,19373,7160,0,0,0,27215,21874,0,1787,4452
1934,13077,9,4,8,0,5161,1093,2,0,0,38222,130413,0,0,0,0,0,0,5927,0,0,0,0,20719,0,0,0,0,48648,0,0,0,0,41187,13932,0,4671,8063
1935,21732,9,4,8,0,5161,1093,5,0,0,8535,29121,0,0,0,0,0,0,3587,0,0,0,0,3216,0,0,0,0,7639,0,0,0,0,12471,2208,0,1308,1525
1936,21187,9,4,8,0,912,5675,5,0,0,1944,6633,349,35918,0,0,0,0,0,29201,0,0,0,0,6717,0,0,0,3245,0,0,0,0,897,2491,0,422,0
1937,25509,9,4,8,0,912,5675,5,0,0,5117,17459,224,23046,0,0,0,0,0,19233,0,0,0,0,3813,0,0,0,11466,0,0,0,0,648,5345,3533,1673,0
1938,17632,9,4,9,2,446,1539,3,0,0,7026,23973,414,42601,0,0,0,0,931,18558,0,0,0,0,15833,0,0,0,14378,8210,0,0,0,3575,5089,0,0,0
1939,33959,9,4,9,2,1314,1258,5,0,0,4525,15440,0,0,0,0,0,0,2159,0,0,0,0,5202,0,0,0,0,4597,0,0,0,0,1447,2035,0,0,0
1940,20946,9,4,9,0,71,4993,5,0,0,2981,10171,0,0,0,0,0,0,3183,0,0,0,0,2235,0,0,0,0,3261,0,0,0,0,0,1492,0,0,0
1941,21341,9,1,1,0,903,5053,2,0,0,4852,16555,0,0,418,57972,0,0,983,0,57972,0,0,3810,0,0,0,0,6575,0,0,0,0,2217,2970,0,0,0
1942,16048,9,1,1,0,903,5053,1,295,39825,5568,18998,0,0,0,0,0,0,0,0,0,0,27939,0,0,0,0,11886,7527,0,0,0,0,1958,9513,0,0,3285
1943,27120,9,1,2,0,714,5631,3,0,0,5325,18169,402,41366,0,0,0,0,0,41366,0,0,0,4044,0,0,0,0,9112,0,0,0,0,1992,3021,0,0,0
1944,18780,9,2,3,0,722,7076,2,0,0,8198,27972,991,101974,0,0,0,0,1301,78146,0,0,0,0,19497,0,0,0,19974,4331,0,0,0,3863,2834,3577,1641,0
1945,14085,9,2,3,0,722,7076,2,0,0,13630,46505,0,0,278,38616,0,0,0,0,38616,0,0,13267,0,0,0,0,25277,0,0,0,0,4266,3695,0,0,7726
1946,18780,9,2,3,0,722,7076,2,0,0,11332,38665,666,68531,0,0,0,0,0,53110,0,0,0,0,15421,0,0,0,29533,0,0,0,0,0,9132,4936,0,4109
1947,20737,9,2,3,0,1064,5530,1,0,0,4892,16692,528,54331,0,0,0,0,0,35109,0,0,0,0,15072,0,0,0,9683,4150,0,0,0,3708,3301,0,0,2961
1948,20737,9,2,3,0,1064,5530,1,0,0,4765,16258,721,74191,0,0,0,0,0,52454,0,0,0,0,14044,0,0,0,9408,7693,0,0,0,1936,4914,0,0,0
1949,28262,9,3,5,4,3308,522,2,0,0,13335,45499,0,0,0,0,0,0,6781,0,0,0,0,3847,0,0,0,0,17394,0,0,0,0,13699,3778,0,2004,0
1950,28814,9,3,5,4,3308,522,2,0,0,12607,43015,128,13171,0,0,0,0,0,6076,0,0,0,0,7095,0,0,0,28006,0,0,0,0,8753,6256,0,0,0
1951,26096,9,3,5,4,3308,522,2,0,0,15334,52319,314,32276,0,0,0,0,0,15732,0,0,0,0,16544,0,0,0,18965,0,0,0,0,24386,8968,0,960,3439
1952,65708,9,3,5,0,1936,2164,3,0,0,9790,33403,0,0,0,0,0,0,5766,0,0,0,0,4241,0,0,0,0,11694,0,0,0,0,7813,3889,0,561,2010
1953,28564,9,3,5,0,1936,2164,2,0,0,8433,28773,0,0,0,0,0,0,7294,0,0,0,0,3706,0,0,0,0,8512,0,0,0,0,5483,3778,0,0,0
1954,26887,9,3,5,0,1902,2251,1,0,0,6352,21673,614,63181,0,0,0,0,1735,40928,0,0,0,0,17200,0,0,0,9776,5053,0,0,0,4017,6145,0,0,3189
1955,46072,9,3,5,4,2723,1010,2,0,0,13878,47352,0,0,0,0,0,0,3326,0,0,0,0,9308,0,0,0,0,18215,0,0,0,0,9852,6651,0,2842,3276
1956,17051,9,3,6,0,1315,3649,2,0,0,10163,34676,820,84378,0,0,0,0,9014,84378,0,0,0,4163,0,0,0,0,13117,0,0,0,0,4931,3451,0,1345,1568
1957,11469,9,3,6,0,1626,3836,2,0,0,16858,57519,1240,127628,0,0,0,0,0,78360,0,0,0,0,41944,0,0,0,32689,7324,0,0,0,19889,4941,0,2324,0
1958,33541,9,3,7,0,2115,2915,2,0,0,15092,51494,1319,135725,0,0,0,0,0,100278,0,0,0,0,24321,0,0,0,17762,11126,0,0,0,25391,8341,0,0,0
1959,21214,9,4,9,2,1522,2427,2,0,0,6875,23458,456,46922,0,0,0,0,6448,0,0,0,0,0,46922,0,0,0,8437,0,0,0,0,1841,6732,0,1147,1672
1960,15631,9,4,9,0,35,5821,2,0,0,8928,30462,347,35706,0,0,0,0,0,23261,0,0,0,0,12445,0,0,0,20514,0,0,0,0,0,9948,0,2253,5613
1961,7458,9,4,9,0,0,10045,1,0,0,11746,40077,638,65650,0,0,0,0,0,41267,0,0,0,0,18838,0,0,0,37716,5545,0,0,0,0,2361,2707,5226,6026
1962,7458,9,4,9,0,0,10045,1,0,0,10782,36788,1102,113396,0,0,0,0,0,83068,0,0,0,0,22756,0,0,0,33459,7572,0,0,0,0,3329,0,2238,5577
1963,11221,9,1,1,0,447,6822,1,368,49680,4352,14849,0,0,970,134529,0,0,0,0,134529,0,49680,4746,0,0,0,0,7823,0,0,0,0,0,2280,0,0,1241
1964,11221,9,1,1,0,447,6822,4,338,45627,5867,20018,0,0,0,0,0,0,0,0,0,0,45627,8613,0,0,0,0,8490,0,0,0,0,0,2915,0,0,0
1965,11221,9,1,1,0,447,6822,2,5,675,6548,22342,0,0,863,119689,0,0,0,0,81675,0,675,0,0,38014,0,0,18658,0,0,0,0,0,3684,3380,1839,3666
1966,12002,9,1,1,0,447,6822,2,0,0,7652,26109,0,0,0,0,42,3836,869,0,0,0,0,7988,0,0,0,0,13710,0,0,3836,0,0,3542,1237,0,3189
1967,16847,9,1,2,1,1251,4242,2,0,0,4533,15467,0,0,953,132172,207,18905,0,0,132172,7942,0,0,0,0,8687,0,10974,0,0,2276,0,0,4493,0,0,0
1968,16847,9,1,2,1,1251,4242,2,0,0,7522,25665,0,0,1056,146457,11,1005,0,0,146457,0,0,4022,0,0,0,0,15432,0,0,1005,0,1333,4878,3999,672,1876
1969,15257,9,1,2,1,1251,4242,2,0,0,12674,43244,0,0,1020,137700,163,14887,0,0,75970,0,0,0,0,61730,0,0,36628,0,0,14887,0,0,6616,3194,0,9209
1970,19654,9,2,3,0,693,6877,2,0,0,7433,25361,965,99299,0,0,0,0,0,65962,0,0,0,0,25196,0,0,0,19953,8141,0,0,0,3314,2094,1567,0,4558
1971,19654,9,2,3,0,693,6877,4,0,0,6985,23833,525,54023,0,0,0,0,0,41483,0,0,0,0,12540,0,0,0,16987,0,0,0,0,2858,3988,2486,0,4000
1972,22463,9,2,3,0,693,6877,2,0,0,6546,22335,0,0,0,0,0,0,9331,0,0,0,0,2696,0,0,0,0,7995,0,0,0,0,1219,1094,1342,0,1205
1973,20107,9,2,3,0,697,5598,2,0,0,9675,33011,0,0,0,0,752,68691,0,0,0,68691,0,4332,0,0,0,0,22459,0,0,0,0,2572,3648,1935,1995,2325
1974,18780,9,2,3,0,697,5598,2,0,0,11837,40388,572,58836,0,0,0,0,0,58836,0,0,0,9866,0,0,0,0,27179,0,0,0,0,0,3343,7637,0,2426
1975,18780,9,2,3,0,697,5598,2,0,0,9790,33403,997,102586,0,0,0,0,1667,84039,0,0,0,0,18547,0,0,0,25052,0,0,0,0,2970,3714,0,2103,5239
1976,23458,9,2,3,0,697,5598,1,0,0,14053,47949,0,0,0,0,798,72881,0,0,0,62380,0,0,0,0,10501,0,35520,0,0,0,0,4381,8048,4269,0,0
1977,23458,9,2,3,0,697,5598,1,0,0,8460,28866,0,0,0,0,237,21645,0,0,0,19088,0,9357,0,0,0,0,14587,0,0,2557,0,0,4922,0,0,4184
1978,26292,9,2,3,0,1149,5046,1,0,0,9149,31216,502,51656,0,0,0,0,0,46007,0,0,0,8714,0,0,0,0,11387,5649,0,0,0,6077,5038,0,0,2921
1979,12090,9,2,4,0,980,5771,1,0,0,5910,20165,220,22638,0,0,0,0,0,0,0,0,0,0,15848,0,0,0,13445,6790,0,0,0,2639,4081,3867,0,0
1980,20148,9,2,4,0,980,5771,2,0,0,16436,56080,836,86024,0,0,0,0,1524,86024,0,0,0,6624,0,0,0,0,31376,0,0,0,0,7197,9359,9499,782,3736
1981,20148,9,2,4,0,980,5771,2,0,0,7405,25266,637,65547,0,0,0,0,0,42991,0,0,0,0,15728,0,0,0,18444,6828,0,0,0,3183,3639,7861,608,0
1982,19175,9,2,4,0,980,5771,2,120,16200,17628,60148,0,0,0,0,600,54798,1490,0,0,50802,16200,19207,0,0,0,0,33408,0,0,3996,0,2026,4017,0,0,7011
1983,12703,9,2,4,0,980,5771,2,0,0,5951,20305,0,0,0,0,625,57081,0,0,0,54439,0,2883,0,0,0,0,8924,0,0,2642,0,2061,6437,3464,0,1707
1984,16119,9,2,4,0,980,5771,1,0,0,4474,15265,665,68429,0,0,0,0,0,68429,0,0,0,5469,0,0,0,0,7601,0,0,0,0,0,2195,0,0,0
1985,16119,9,2,4,0,980,5771,2,0,0,12474,42561,1454,149617,0,0,0,0,2936,149617,0,0,0,10329,0,0,0,0,23421,0,0,0,0,2547,3328,2419,0,4408
1986,21024,9,2,4,0,711,8122,2,0,0,6888,23501,0,0,807,111974,0,0,0,0,111974,0,0,5767,0,0,0,0,13347,0,0,0,0,997,3390,0,0,1679
1987,28229,9,3,5,0,1643,2932,2,0,0,14327,48884,0,0,0,0,0,0,3542,0,0,0,0,10478,0,0,0,0,19909,0,0,0,0,8517,6438,7732,0,0
1988,13499,9,3,6,0,1206,3568,2,0,0,37085,126533,742,76352,0,0,0,0,40789,47822,0,0,0,0,28530,0,0,0,52785,0,0,0,0,15519,17440,14670,0,6222
1989,17204,9,3,6,0,1206,3568,2,0,0,7253,24747,496,51038,0,0,0,0,0,30400,0,0,0,0,15445,0,0,0,17370,5193,0,0,0,5100,2277,5315,0,3405
1990,13499,9,3,6,0,1206,3568,2,0,0,19020,64896,0,0,0,0,0,0,16137,0,0,0,0,9769,0,0,0,0,26561,0,0,0,0,9028,3401,2545,1786,2601
1991,16199,9,3,6,0,1206,3568,3,0,0,21444,73167,0,0,0,0,0,0,28196,0,0,0,0,12432,0,0,0,0,21212,0,0,0,0,7574,3753,0,917,5613
1992,27162,9,3,7,3,2916,2022,2,0,0,6658,22717,0,0,0,0,0,0,5070,0,0,0,0,3393,0,0,0,0,6965,0,0,0,0,3667,3622,0,0,0
1993,27162,9,3,7,3,2916,2022,4,0,0,12762,43543,0,0,0,0,0,0,10708,0,0,0,0,6523,0,0,0,0,7058,0,0,0,0,12630,6624,0,0,0
1994,11466,9,4,8,0,346,7418,5,0,0,9300,31730,0,0,0,0,0,0,11403,0,0,0,0,9078,0,0,0,0,9419,0,0,0,0,0,1830,0,2183,0
1995,33942,9,4,9,2,256,5524,2,0,0,18275,62354,0,0,0,0,0,0,23534,0,0,0,0,10968,0,0,0,0,23239,0,0,0,0,0,4613,4233,2484,2896
1996,16136,9,4,9,2,256,5524,2,542,73170,14133,48222,0,0,0,0,0,0,0,0,0,0,73170,18744,0,0,0,0,24513,0,0,0,0,0,4965,0,0,6282
1997,16136,9,4,9,2,256,5524,2,277,37395,14803,50508,0,0,0,0,0,0,0,0,0,0,37395,11115,0,0,0,0,34352,0,0,0,0,0,5041,0,3196,4970
1998,14006,9,1,1,0,781,5791,5,0,0,7822,26689,0,0,0,0,0,0,9163,0,0,0,0,5148,0,0,0,0,6669,0,0,0,0,2233,3476,0,0,0
1999,14006,9,1,1,0,781,5791,5,0,0,8037,27421,0,0,0,0,0,0,12832,0,0,0,0,5215,0,0,0,0,5778,0,0,0,0,1285,2311,0,0,0
2000,11892,9,1,1,0,781,5791,2,0,0,6249,21322,868,89317,0,0,0,0,0,74272,0,0,0,0,15045,0,0,0,16551,0,0,0,0,579,4192,4121,1526,2224
2001,20434,9,1,2,1,1251,4242,2,142,19175,2341,7989,77,7888,972,134800,0,0,0,0,95031,0,19175,0,0,39769,0,0,4547,7888,0,0,0,611,2831,0,0,0
2002,19630,9,1,2,0,1045,4781,2,0,0,7262,24778,1042,107222,0,0,0,0,0,80965,0,0,0,0,19760,0,0,0,16242,6497,0,0,0,5295,3241,5641,1059,1543
2003,33948,9,2,3,0,849,5936,5,0,0,5279,18010,655,67378,0,0,0,0,0,46019,0,0,0,0,14064,0,0,0,13422,7295,0,0,0,1316,3272,0,0,0
2004,18742,9,2,3,0,863,5637,2,0,0,3190,10884,1570,161553,0,0,0,0,0,135984,0,0,0,0,20056,0,0,0,5826,5513,0,0,0,0,5058,0,0,0
2005,31275,9,3,5,0,1424,3687,4,0,0,15227,51955,0,0,0,0,0,0,12321,0,0,0,0,8645,0,0,0,0,19024,0,0,0,0,8071,3894,0,0,3690
2006,31275,9,3,5,0,1125,4263,2,0,0,30235,103162,2042,210122,0,0,0,0,2109,157164,0,0,0,0,42370,0,0,0,59999,10588,0,0,0,33363,7691,0,3325,11146
2007,37062,9,3,7,3,3086,1189,3,0,0,3360,11463,279,28705,0,0,0,0,0,15301,0,0,0,0,8213,0,0,0,4783,5191,0,0,0,4555,2125,0,0,0
2008,26253,9,3,7,3,2642,2294,5,0,0,5976,20390,83,8496,0,0,0,0,3914,0,0,0,0,0,8496,0,0,0,7485,0,0,0,0,5704,3287,0,0,0
2009,18308,9,4,8,0,5161,1093,2,0,0,17000,58004,205,21095,0,0,0,0,908,15586,0,0,0,8487,0,0,0,0,20589,5509,0,0,0,18924,9096,4852,0,2853
2010,29521,9,4,8,0,663,5576,2,0,0,7901,26958,812,83555,0,0,0,0,1125,66878,0,0,0,0,16677,0,0,0,17620,0,0,0,0,2510,5703,0,1419,2068
2011,25208,9,4,9,0,106,4670,1,0,0,7721,26344,831,85510,0,0,0,0,1440,68750,0,0,0,0,16760,0,0,0,19386,0,0,0,0,633,4885,3094,1816,2645
2012,20375,9,4,9,2,135,2642,4,0,0,3121,10649,586,60299,0,0,0,0,0,36496,0,0,0,0,15035,0,0,0,8356,8768,0,0,0,0,2293,0,1079,0
2013,20375,9,4,9,2,135,2642,5,0,0,4322,14747,316,32466,0,0,0,0,0,16044,0,0,0,0,10228,0,0,0,11958,6194,0,0,0,0,2789,0,1728,0
2014,12299,9,1,1,0,903,5053,4,0,0,3742,12768,1109,114134,0,0,0,0,0,89519,0,0,0,0,15602,0,0,0,8972,9013,0,0,0,0,3796,0,0,0
2015,12299,9,1,1,0,903,5053,4,0,0,10126,34550,890,91581,0,0,0,0,0,60138,0,0,0,0,19930,0,0,0,23698,11513,0,0,0,0,10852,0,0,0
2016,16110,9,1,2,1,653,6217,2,0,0,6931,23649,1178,121216,0,0,0,0,1584,87554,0,0,0,0,26041,0,0,0,14789,7621,0,0,0,3886,3390,0,0,4978
2017,16071,9,1,2,0,801,5235,2,0,0,18992,64802,0,0,0,0,0,0,18771,0,0,0,0,10636,0,0,0,0,25056,0,0,0,0,7646,2693,0,1914,2231
2018,16530,9,1,2,0,714,5631,3,0,0,8025,27381,0,0,0,0,0,0,8628,0,0,0,0,4435,0,0,0,0,9839,0,0,0,0,2618,1861,0,1013,1181
2019,18780,9,2,3,0,974,4752,2,0,0,17829,60833,874,89935,0,0,0,0,0,65520,0,0,0,0,24415,0,0,0,36831,0,0,0,0,13544,10458,0,2843,4421
2020,27445,9,2,3,0,620,6215,3,0,0,4002,13655,1011,104032,0,0,0,0,0,81876,0,0,0,0,17451,0,0,0,8876,4705,0,0,0,1724,3055,0,1364,0
2021,24855,9,2,3,0,620,6215,3,0,0,13834,47202,893,91890,0,0,0,0,0,65068,0,0,0,0,19994,0,0,0,28188,6828,0,0,0,8198,10816,0,793,7268
2022,24855,9,2,3,0,620,6215,3,0,0,6660,22724,1213,124818,0,0,0,0,0,91120,0,0,0,0,33698,0,0,0,20419,0,0,0,0,0,2305,1465,2516,2901
2023,25040,9,2,3,0,620,6215,1,0,0,5027,17152,628,64621,0,0,0,0,0,56385,0,0,0,4736,0,0,0,0,8429,8236,0,0,0,0,3987,0,0,2217
2024,37561,9,2,3,0,1072,5409,2,0,0,15333,52316,1895,194996,0,0,0,0,1375,163318,0,0,0,0,31678,0,0,0,33669,0,0,0,0,5981,11291,4360,1734,2526
2025,24133,9,3,5,4,2726,992,3,0,0,16576,56557,0,0,0,0,0,0,4571,0,0,0,0,14833,0,0,0,0,16308,0,0,0,0,15434,5411,0,0,0
2026,24133,9,3,5,4,2726,992,2,0,0,15539,53019,0,0,0,0,0,0,5961,0,0,0,0,7723,0,0,0,0,16767,0,0,0,0,17880,4688,2279,0,3296
2027,22331,9,3,5,0,1669,2742,4,0,0,3187,10874,141,14509,0,0,0,0,0,7951,0,0,0,0,4230,0,0,0,5793,2328,0,0,0,1756,3325,0,0,0
2028,16097,9,3,6,0,1430,3424,3,0,0,6223,21233,176,18060,0,0,0,0,0,18060,0,0,0,4637,0,0,0,0,10374,0,0,0,0,3742,2480,2660,1333,0
2029,17204,9,3,6,0,1626,3836,4,0,0,9678,33021,749,77072,0,0,0,0,0,55252,0,0,0,0,16726,0,0,0,19702,5094,0,0,0,9383,3936,0,0,2397
2030,17204,9,3,6,0,1626,3836,4,0,0,5436,18548,607,62500,0,0,0,0,0,47557,0,0,0,0,9396,0,0,0,9323,5547,0,0,0,5404,3821,0,0,0
2031,21986,9,3,7,3,2995,1542,1,0,0,15921,54323,423,43560,0,0,0,0,0,17337,0,0,0,0,18943,0,0,0,26240,7280,0,0,0,18884,9199,0,0,6310
2032,21796,9,3,7,0,2502,1562,2,0,0,7437,25375,201,20683,0,0,0,0,5894,3161,0,0,0,0,13482,0,0,0,12082,4040,0,0,0,2547,4852,4184,0,2001
2033,18518,9,3,7,0,2502,1562,2,0,0,1163,3968,675,69458,0,0,0,0,0,37439,0,0,0,0,24636,0,0,0,1145,7383,0,0,0,842,1981,0,0,0
2034,26243,9,3,7,0,2502,1562,2,0,0,4634,15811,518,53302,0,0,0,0,6643,0,0,0,0,0,41875,0,0,0,5529,11427,0,0,0,1136,2503,0,0,0
2035,11221,9,1,1,0,447,6822,2,0,0,8359,28521,0,0,671,93061,0,0,3179,0,56233,0,0,0,0,36828,0,0,19838,0,0,0,0,0,5504,0,2395,2791
2036,10329,9,1,1,0,590,6433,4,0,0,8284,28265,0,0,416,57654,23,2102,0,0,57654,0,0,9885,0,0,0,0,13163,0,0,2102,0,0,5217,0,0,2905
2037,13733,9,1,1,0,590,6433,2,0,0,3446,11758,0,0,458,63520,0,0,0,0,42080,0,0,0,0,21440,0,0,8607,0,0,0,0,597,2554,0,0,1895
2038,10759,9,1,1,0,590,6433,2,0,0,7516,25643,0,0,1091,151244,0,0,0,0,96871,0,0,0,0,54373,0,0,19518,0,0,0,0,2117,4008,0,2770,3194
2039,19654,9,2,3,0,693,6877,4,0,0,10886,37143,1035,106502,0,0,0,0,1288,77876,0,0,0,0,21269,0,0,0,26955,7357,0,0,0,3200,5700,7028,0,3156
2040,14028,9,2,3,0,693,6877,2,0,0,6608,22546,0,0,0,0,499,45574,0,0,0,45574,0,8286,0,0,0,0,10013,0,0,0,0,1040,3207,0,0,1738
2041,31300,9,2,3,0,697,5598,2,0,0,8976,30626,989,101782,0,0,0,0,0,69131,0,0,0,0,32651,0,0,0,23935,0,0,0,0,2818,3873,0,2118,4929
2042,24649,9,2,3,0,697,5598,2,10,1350,10384,35430,0,0,311,43133,0,0,1150,0,43133,0,1350,10039,0,0,0,0,22064,0,0,0,0,0,2177,0,0,5411
2043,20810,9,2,3,0,735,5800,2,0,0,8314,28367,821,84481,0,0,0,0,0,58453,0,0,0,0,16796,0,0,0,16867,9232,0,0,0,7997,3503,0,2313,0
2044,14853,9,2,3,0,735,5800,2,0,0,20169,68817,0,0,0,0,610,55711,0,0,0,55711,0,10065,0,0,0,0,39999,0,0,0,0,6327,12426,5376,0,5106
2045,27666,9,2,3,0,735,5800,2,0,0,3919,13372,469,48260,0,0,0,0,0,33668,0,0,0,0,11452,0,0,0,9510,3140,0,0,0,927,2935,0,0,3169
2046,20148,9,2,4,0,980,5771,2,0,0,21565,73580,1225,126053,0,0,0,0,2732,95399,0,0,0,0,30654,0,0,0,60509,0,0,0,0,2926,7413,15897,4308,8587
2047,29755,9,3,5,0,1643,2932,1,0,0,14753,50337,0,0,0,0,0,0,10144,0,0,0,0,14402,0,0,0,0,19834,0,0,0,0,0,5957,0,0,0
2048,29755,9,3,5,0,1643,2932,2,0,0,21090,71959,0,0,0,0,0,0,9308,0,0,0,0,16753,0,0,0,0,26666,0,0,0,0,12527,6705,3887,3050,5264
2049,22951,9,3,5,0,1643,2932,2,0,0,34639,118188,0,0,0,0,942,86033,2084,0,0,86033,0,15345,0,0,0,0,58042,0,0,0,0,23326,19391,5368,2629,6549
2050,22951,9,3,5,0,1643,2932,3,0,0,20089,68544,0,0,0,0,630,57538,3527,0,0,57538,0,8222,0,0,0,0,38074,0,0,0,0,11932,6789,11707,0,3096
2051,11756,9,3,6,0,1907,2760,2,0,0,16072,54838,948,97549,0,0,0,0,0,65125,0,0,0,0,23637,0,0,0,35295,8787,0,0,0,13241,6302,3299,0,4838
2052,19874,9,3,6,0,1206,3568,2,0,0,16337,55742,0,0,0,0,0,0,28321,0,0,0,0,4052,0,0,0,0,11288,0,0,0,0,5773,6308,0,0,3076
2053,34067,9,3,7,3,2916,2022,1,0,0,21387,72974,0,0,0,0,0,0,19660,0,0,0,0,10301,0,0,0,0,12326,0,0,0,0,20226,10461,0,0,0
2054,28294,9,3,7,3,2916,2022,2,0,0,21414,73066,0,0,0,0,0,0,14269,0,0,0,0,9062,0,0,0,0,33622,0,0,0,0,10072,6041,8094,2949,5730
2055,17417,9,3,7,3,2916,2022,2,0,0,26047,88872,816,83947,0,0,0,0,1939,50931,0,0,0,0,33016,0,0,0,47118,0,0,0,0,30829,8986,8246,5285,6094
2056,15759,9,4,8,0,346,7418,2,0,0,6400,21837,507,52170,0,0,0,0,4158,44390,0,0,0,0,7780,0,0,0,13824,0,0,0,0,0,3855,0,0,0
2057,11854,9,4,8,0,346,7418,2,0,0,11697,39910,1390,143031,0,0,0,0,0,115490,0,0,0,0,20926,0,0,0,35373,6615,0,0,0,0,4537,0,2949,4296
2058,11854,9,4,8,0,346,7418,2,0,0,4826,16466,1454,149617,0,0,0,0,1208,106321,0,0,0,0,32897,0,0,0,13199,10399,0,0,0,0,2059,0,0,3797
2059,12647,9,1,1,0,820,5247,4,0,0,2079,7094,625,64313,0,0,0,0,0,54102,0,0,0,0,6699,0,0,0,4526,3512,0,0,0,0,2568,0,0,0
2060,27593,9,1,2,1,1251,4242,3,0,0,9034,30824,680,69972,0,0,0,0,0,44722,0,0,0,0,19390,0,0,0,12276,5860,0,0,0,1661,16887,0,0,0
2061,22315,9,3,5,0,1105,4364,3,0,0,8969,30602,1907,196230,0,0,0,0,0,126144,0,0,0,0,50279,0,0,0,26192,19807,0,0,0,0,4410,4476,0,2577
2062,37062,9,3,7,3,2580,2340,2,0,0,19670,67114,646,66473,0,0,0,0,0,32473,0,0,0,0,25479,0,0,0,40219,8521,0,0,0,21854,5041,0,2157,11589
2063,11809,9,4,8,0,426,6583,2,0,0,14307,48815,1241,127699,0,0,0,0,0,97824,0,0,0,0,29875,0,0,0,38118,0,0,0,0,4909,5788,3667,1833,4566
