HHID,NWEIGHT,REGIONC,DIVISION,YEARMADE,FUELHEAT,EQUIPM,WOODAMT,CORDPLUS,BURNHRS,FUELH2O,COOLMAIN,COOLUNIT,FUELFOOD,FODEL,NFODELNC,NDIFFOCO,QUANTFO,LPGDELV,NLPDELNC,NDIFLPCO,KERODEL,NOKRDEL,NDIFKRCO,KEROCASH,NOKRCASH,NKRGALNC,TOTPAYKR,MONEYPY,LPGWATER,LPGWARM,LPGCOOL,LPGFOOD,LPGOUT,LPGOTHER,FOIWATER,FOILWARM,FOILFOOD,KERWATER,KERWARM,KERFOOD,HEATED,AREA1980,GALLONKR,BTUKER,GALLONFO,BTUFO,GALLONLP,BTULP,BTUFOEST,BTULPEST,BTUKREST,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUFOAPL,BTULPAPL,BTUKRAPL 
5889,15338,1,2,04,01,02,9,999,9,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,0,0,0,0,0,0,0,0,2376,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5890,12399,3,6,05,05,04,9,999,9,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,07,0,0,0,0,0,0,0,0,0,0,0,0,260,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5891,14642,1,2,05,01,02,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,04,0,0,0,0,0,0,0,0,0,0,0,0,1690,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5892,29067,1,2,05,01,01,5,10,2,01,0,1,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,0,0,0,0,0,0,10208,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5893,18542,3,5,05,04,03,9,999,9,05,0,1,02,9,99,9,9,1,7,1,1,3,1,0,99,9,99999,01,0,1,0,1,0,0,0,0,0,0,1,0,520,4,50,6815,999999,9999999,66,5985,9999999,5151,36577,9999999,9999999,6815,9999999,9999999,9999999,9999999,5985,9999999
5894,6619,2,4,10,02,03,9,999,9,05,9,9,02,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,1,0,1,0,0,0,0,0,0,0,0,1248,4,999999,9999999,999999,9999999,1025,93647,9999999,73406,9999999,9999999,87076,9999999,9999999,9999999,9999999,9999999,6571,9999999
5895,14397,1,2,01,03,03,9,999,9,05,9,9,05,1,7,1,4,9,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,0,0,0,1,0,0,0,0,2621,4,999999,9999999,1303,180649,999999,9999999,208365,9999999,9999999,180649,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5896,13358,1,2,07,03,02,9,999,9,03,9,9,05,1,3,1,3,0,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,1,0,1,1,0,0,0,0,2590,2,999999,9999999,525,72812,999999,9999999,95979,9999999,9999999,53784,9999999,9999999,19028,9999999,9999999,9999999,9999999,9999999
5897,14642,1,2,04,03,02,9,999,9,03,0,1,02,1,7,1,3,1,4,1,9,99,9,9,99,9,99999,23,0,0,0,1,1,1,1,1,0,0,0,0,2128,2,999999,9999999,539,74754,79,7215,104016,10268,9999999,55557,9999999,9999999,19197,9999999,9999999,9999999,7215,9999999
5898,7625,2,4,05,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,2374,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5899,9150,2,4,01,03,02,9,999,9,05,0,1,05,1,3,1,6,9,99,9,0,99,9,1,4,3,99998,23,0,0,0,0,0,0,0,1,0,0,1,0,1888,2,20,2700,399,55337,999999,9999999,75764,9999999,3056,55337,9999999,2700,9999999,9999999,9999999,9999999,9999999,9999999
5900,7726,2,4,08,01,06,9,999,9,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,689,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5901,8299,2,4,01,01,02,9,999,9,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,08,0,0,0,0,0,0,0,0,0,0,0,0,710,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5902,21280,2,3,06,02,03,9,999,9,05,0,1,02,9,99,9,9,9,99,9,0,99,9,1,20,3,99999,07,0,1,0,1,1,0,0,0,0,0,1,0,910,2,100,13500,999999,9999999,646,59011,9999999,33607,4075,9999999,48567,13500,9999999,9999999,9999999,9999999,10444,9999999
5903,7660,2,4,01,01,02,9,999,9,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,0,0,0,0,0,0,0,0,2940,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5904,16098,4,9,03,01,07,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,03,0,0,0,0,0,0,0,0,0,0,0,0,390,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5905,9915,4,8,03,01,06,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,04,0,0,0,0,0,0,0,0,0,0,0,0,1046,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5906,25685,2,3,02,01,03,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,04,0,0,0,0,0,0,0,0,0,0,0,0,1489,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5907,35325,2,3,05,05,03,2,999,3,05,1,0,05,9,99,9,9,0,99,9,0,99,9,1,3,3,99996,24,0,0,0,0,1,0,0,0,0,0,1,0,2614,2,15,2025,999999,9999999,999999,9999999,9999999,9999999,4188,9999999,9999999,2025,9999999,9999999,9999999,9999999,9999999,9999999
5908,9239,1,1,03,07,03,5,60,1,07,9,9,05,1,1,1,4,0,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,1,1,0,0,0,0,2506,4,999999,9999999,998,138413,999999,9999999,76320,9999999,9999999,124176,9999999,9999999,14237,9999999,9999999,9999999,9999999,9999999
5909,8372,2,4,05,01,03,1,999,5,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,0,0,0,0,0,0,0,0,1350,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5910,18542,3,5,02,03,02,9,999,9,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,14,0,0,0,0,0,0,0,1,0,0,0,0,780,4,999999,9999999,411,55498,999999,9999999,47186,9999999,9999999,55498,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5911,14635,4,9,05,05,04,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,3600,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5912,11468,3,6,01,03,07,5,20,1,05,9,9,05,1,3,1,2,9,99,9,9,99,9,9,99,9,99999,08,0,0,0,0,0,0,0,1,0,0,0,0,1610,4,999999,9999999,150,20250,999999,9999999,60781,9999999,9999999,20250,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5913,19522,1,2,01,01,02,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,0,0,0,0,0,0,0,0,3540,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5914,11332,4,8,04,01,03,9,999,9,01,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,13,0,0,0,0,0,0,0,0,0,0,0,0,1152,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5915,16548,4,9,05,05,04,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,0,0,0,0,0,0,0,0,1150,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5916,24799,3,6,01,05,04,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,04,0,0,0,0,0,0,0,0,0,0,0,0,449,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5917,16533,3,7,01,01,06,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,05,0,0,0,0,0,0,0,0,0,0,0,0,768,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5918,14168,4,9,01,01,03,4,999,3,01,9,9,01,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,1,0,0,0,0,0,0,0,1739,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5919,9613,4,8,03,01,06,3,999,4,05,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,0,0,0,0,0,0,0,0,2486,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5920,67410,3,5,03,01,03,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,1787,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5921,22641,2,3,02,01,03,1,999,4,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,1736,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5922,15515,4,9,03,07,08,5,30,1,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,10,0,0,0,0,0,0,0,0,0,0,0,0,1180,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5923,17630,3,6,05,02,07,9,999,9,02,0,1,02,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,10,1,1,0,1,0,0,0,0,0,0,0,0,992,4,999999,9999999,999999,9999999,305,27856,9999999,63456,9999999,9999999,11718,9999999,9999999,12940,9999999,9999999,3198,9999999
5924,15336,4,9,04,01,06,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,14,0,0,0,0,0,0,0,0,0,0,0,0,792,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5925,7961,1,1,01,03,02,9,999,9,03,9,9,05,1,8,1,4,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,1,1,0,0,0,0,3264,1,999999,9999999,1295,179604,999999,9999999,204089,9999999,9999999,167499,9999999,9999999,12105,9999999,9999999,9999999,9999999,9999999
5926,13268,1,1,01,03,02,9,999,9,01,0,1,01,1,7,1,3,0,99,9,9,99,9,9,99,9,99999,19,0,0,0,0,1,0,0,1,0,0,0,0,1440,1,999999,9999999,696,96528,999999,9999999,70778,9999999,9999999,96528,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5927,42588,3,5,08,05,03,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,0,0,0,0,0,0,0,0,1568,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5928,18205,1,2,05,05,05,9,999,9,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,868,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5929,7295,2,4,03,01,03,9,999,9,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,2430,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5930,19424,2,3,04,01,03,5,15,2,01,1,0,05,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,10,0,0,0,0,1,0,0,0,0,0,0,0,1932,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5931,16819,1,2,01,01,03,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,14,0,0,0,0,0,0,0,0,0,0,0,0,1151,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5932,17920,2,3,01,01,03,9,999,9,01,9,9,05,9,99,9,9,9,99,9,0,99,9,1,0,8,99999,08,0,0,0,0,0,0,0,0,0,0,1,0,1632,1,101,13595,999999,9999999,999999,9999999,9999999,9999999,5094,9999999,9999999,13595,9999999,9999999,9999999,9999999,9999999,9999999
5933,15535,2,4,05,01,03,9,999,9,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,4224,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5934,14642,1,2,05,01,02,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,15,0,0,0,0,0,0,0,0,0,0,0,0,652,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5935,11459,3,6,01,01,06,9,999,9,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,1595,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5936,8942,4,8,06,01,03,5,10,3,01,9,9,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,0,0,0,0,0,0,2288,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5937,19695,3,5,05,05,03,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,03,0,0,0,0,0,0,0,0,0,0,0,0,301,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5938,30331,3,7,04,01,03,9,999,9,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,0,0,0,0,0,0,0,0,1346,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5939,9613,4,8,06,01,06,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,04,0,0,0,0,0,0,0,0,0,0,0,0,552,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5940,20548,2,3,03,01,03,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,14,0,0,0,0,0,0,0,0,0,0,0,0,1624,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5941,9581,1,1,01,03,03,9,999,9,02,9,9,02,1,10,1,3,1,6,1,9,99,9,9,99,9,99999,04,1,1,0,1,0,0,0,1,0,0,0,0,670,4,999999,9999999,1196,165873,191,17444,79390,11868,9999999,165873,9999999,9999999,9999999,13073,9999999,9999999,4371,9999999
5942,21252,4,9,05,07,08,5,30,1,05,9,9,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,1,0,0,0,0,0,0,1293,2,999999,9999999,999999,9999999,1,134,9999999,135,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,134,9999999
5943,32369,3,7,07,05,03,9,999,9,05,1,0,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,1,0,0,0,0,0,0,980,4,999999,9999999,999999,9999999,18,1636,9999999,4830,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,1636,9999999
5944,16532,4,9,01,07,08,4,999,2,05,9,9,02,9,99,9,9,1,1,1,9,99,9,9,99,9,99999,24,0,0,0,1,1,0,0,0,0,0,0,0,1372,2,999999,9999999,999999,9999999,76,6942,9999999,2974,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6942,9999999
5945,38426,1,2,06,05,04,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,10,0,0,0,0,0,0,0,0,0,0,0,0,646,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5946,21455,1,2,01,01,03,9,999,9,01,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,3105,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5947,26658,3,7,05,01,03,9,999,9,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,1682,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5948,41342,2,3,04,03,03,3,999,4,05,1,0,05,1,6,1,3,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,1,0,0,0,0,3840,2,999999,9999999,652,90426,999999,9999999,109904,9999999,9999999,90426,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5949,16098,4,9,03,01,03,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,1942,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5950,16098,4,9,04,01,03,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,14,0,0,0,0,0,0,0,0,0,0,0,0,1380,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5951,22883,1,2,03,01,03,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,15,0,0,0,0,0,0,0,0,0,0,0,0,2328,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5952,23617,3,7,04,01,03,9,999,9,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,0,0,0,0,0,0,0,0,1596,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5953,25021,4,9,05,05,03,9,999,9,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,21,0,0,0,0,0,0,0,0,0,0,0,0,1029,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5954,7295,2,4,02,01,03,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,1834,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5955,25386,4,9,04,03,03,9,999,9,05,9,9,05,1,1,1,2,9,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,0,0,0,1,0,0,0,0,1761,1,999999,9999999,354,47792,999999,9999999,38113,9999999,9999999,47792,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5956,14642,1,2,03,03,02,3,999,4,03,1,1,05,1,14,2,4,0,99,9,0,99,9,1,4,3,99996,20,0,0,0,0,1,0,1,1,0,0,1,0,2266,2,20,2700,1438,194189,999999,9999999,197212,9999999,4162,148861,9999999,2700,45328,9999999,9999999,9999999,9999999,9999999
5957,17304,2,3,01,01,07,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,650,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5958,19106,2,3,05,05,05,9,999,9,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,08,0,0,0,0,0,0,0,0,0,0,0,0,441,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5959,18780,1,2,03,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,05,0,0,0,0,0,0,0,0,0,0,0,0,943,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5960,21902,3,5,05,05,03,9,999,9,02,1,0,02,9,99,9,9,1,12,1,9,99,9,9,99,9,99999,18,1,0,0,1,1,1,0,0,0,0,0,0,1480,1,999999,9999999,999999,9999999,511,46670,9999999,23597,9999999,9999999,9999999,9999999,9999999,29083,9999999,9999999,17587,9999999
5961,19891,1,2,01,01,02,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,4129,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5962,11459,3,6,06,01,06,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,08,0,0,0,0,0,0,0,0,0,0,0,0,1152,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5963,16819,1,2,01,01,12,9,999,9,05,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,15,0,0,0,0,0,0,0,0,0,0,0,0,1445,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5964,13358,1,2,05,03,02,3,999,3,03,0,1,05,1,2,1,4,8,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,1,0,1,1,0,0,0,0,5061,2,999999,9999999,749,103879,999999,9999999,162586,9999999,9999999,87663,9999999,9999999,16216,9999999,9999999,9999999,9999999,9999999
5965,22470,3,5,05,01,03,1,999,5,01,1,0,05,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,0,0,0,0,0,0,2198,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5966,26995,3,5,01,05,10,9,999,9,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,09,0,0,0,0,0,0,0,0,0,0,0,0,315,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5967,11796,3,6,03,01,06,5,20,1,01,0,1,01,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,0,0,0,0,0,0,1746,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5968,17410,1,2,05,03,02,9,999,9,03,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,0,0,1,1,0,0,0,0,923,1,999999,9999999,497,67160,999999,9999999,39226,9999999,9999999,42154,9999999,9999999,25006,9999999,9999999,9999999,9999999,9999999
5969,21094,2,3,03,03,03,4,999,4,05,1,0,05,1,6,1,2,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,1,0,0,0,0,2642,1,999999,9999999,651,87852,999999,9999999,63169,9999999,9999999,87852,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5970,7660,2,4,01,01,03,9,999,9,05,0,1,01,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,1,0,0,0,0,0,0,0,3900,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5971,13089,1,1,04,01,02,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,15,0,0,0,0,0,0,0,0,0,0,0,0,1250,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5972,24578,3,5,01,03,03,5,20,3,05,1,0,05,1,2,1,2,8,99,9,9,99,9,9,99,9,99999,14,0,0,0,0,1,0,0,1,0,0,0,0,1159,2,999999,9999999,148,19977,999999,9999999,28196,9999999,9999999,19977,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5973,15980,1,2,01,05,05,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,12,0,0,0,0,0,0,0,0,0,0,0,0,396,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5974,7767,2,4,03,01,02,9,999,9,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,1720,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
