HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,GALLONKR,BTUKER,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ,BTUELCOK,BTUELDWH,BTUELCDR,BTUELLGT 
1101, 10027,9,3,5,4,3455,  211,5,     0,     0,  5086, 17353,     0,     0,     0,     0,     0,     0,   697,     0,     0,     0,     0,  3194,     0,     0,     0,     0,  5949,     0,     0,     0,     0, 4883,    0, 2630,    0,  562,  262,    0,  915
1102,  5492,9,2,3,0, 490, 7817,5,     0,     0,  3427, 11693,   525, 54017,     0,     0,     0,     0,     0, 30726,     0,     0,     0,     0, 23291,     0,     0,     0,  7943,     0,     0,     0,     0,  977,    0, 2773,    0,  762,  865,    0,  948
1103,  6226,9,2,3,0, 350, 8344,5,     0,     0,  6113, 20858,   269, 27633,     0,     0,     0,     0,     0, 19708,     0,     0,     0,     0,  7925,     0,     0,     0, 15082,     0,     0,     0,     0,    0,    0, 5776, 6152, 1294,    0,    0, 3256
1104, 29326,9,3,5,0,1585, 4358,5,     0,     0,  3139, 10709,   580, 59600,     0,     0,     0,     0,     0, 33417,     0,     0,     0,     0, 21011,     0,     0,     0,  4332,  5172,     0,     0,     0, 4873,    0, 1504,    0,    0,  585,    0, 1090
1105, 13039,9,3,6,0,1489, 4152,2,     0,     0, 25460, 86870,     0,     0,     0,     0,     0,     0, 29443,     0,     0,     0,     0, 17250,     0,     0,     0,     0, 30980,     0,     0,     0,     0, 2168,    0, 7029,    0, 1657,  546, 7655, 5338
1106, 19428,9,3,6,0,1418, 4209,2,     0,     0, 25466, 86890,     0,     0,     0,     0,     0,     0, 32043,     0,     0,     0,     0,  6568,     0,     0,     0,     0, 21361,     0,     0,     0,     0,14280,    0,12638,    0,  829,  545, 3345, 6763
1107, 11148,9,1,2,1, 340, 8489,2,     5,   675, 16006, 54612,     0,     0,   584, 80995,   422, 38541,     0,     0, 80995,     0,   675,     0,     0,     0, 38541,     0, 46731,     0,     0,     0,     0,    0,    0, 7881, 3940, 1696, 3275, 5245, 5436
1108, 12937,9,2,4,0, 578, 7442,2,     0,     0, 31996,109170,     0,     0,     0,     0,    91,  8311,     0,     0,     0,  8311,     0, 30750,     0,     0,     0,     0, 56665,     0,     0,     0,     0,10384,    0,11371, 4961, 4750, 3344, 9236, 9853
1109,  4874,9,4,9,2,1591, 2097,2,     0,     0, 16738, 57110,     0,     0,     0,     0,     0,     0, 12623,     0,     0,     0,     0,     0,     0,     0,     0,     0, 30517,     0,     0,     0,     0, 4808,    0, 9162,    0, 1305,  497, 3042, 2601
1110,  5866,9,4,8,0,3298, 1304,2,     0,     0,  8560, 29207,  1002,103006,     0,     0,     0,     0,  1537, 57330,     0,     0,     0,     0, 31098,     0,     0,     0, 20052, 14578,     0,     0,     0,    0,    0, 7618, 6646,    0,    0,    0, 1993
1111, 18597,9,4,9,2, 804,  912,5,     0,     0,  8648, 29507,     0,     0,     0,     0,     0,     0,  3517,     0,     0,     0,     0,  9482,     0,     0,     0,     0, 12615,     0,     0,     0,     0,  782,    0, 3111,    0, 3270,    0,    0, 2136
1112, 18632,9,3,7,0,2380, 1868,2,     0,     0, 16265, 55496,   577, 59316,     0,     0,     0,     0,  1608, 35963,     0,     0,     0,     0, 23353,     0,     0,     0, 31202,     0,     0,     0,     0,16733,    0, 5953, 3479, 1556, 1442, 4812, 4251
1113, 10436,9,3,5,4,2180, 1561,2,     0,     0,  7724, 26354,   302, 31046,     0,     0,     0,     0,     0, 14827,     0,     0,     0,     0, 16219,     0,     0,     0, 15332,     0,     0,     0,     0, 8625,    0, 2397,    0,  921,  350, 2848, 2773
1114,  3905,1,4,9,0, 232, 4672,2,     0,     0, 10301, 35147,   505, 51914,     0,     0,     0,     0,     0, 51914,     0,     0,     0, 13951,     0,     0,     0,     0, 17605,     0,     0,     0,     0,    0,    0, 3591,    0, 1498,  569, 2782, 5176
1115, 14649,9,1,2,1, 670, 6936,4,     0,     0,  4409, 15044,   552, 56746,     0,     0,     0,     0,  1032, 32531,     0,     0,     0,     0, 19416,     0,     0,     0,  9900,  4799,     0,     0,     0, 1865,    0, 2247,    0,    0,    0,    0, 2653
1116, 21099,9,1,2,0,1107, 4947,2,     0,     0,  6158, 21011,  1157,118940,     0,     0,     0,     0,     0, 81011,     0,     0,     0,     0, 32754,     0,     0,     0, 12806,  5175,     0,     0,     0, 5317,    0, 2888,    0, 1195,    0,    0, 2274
1117,  4617,9,2,4,0,1072, 5717,2,    80, 10800, 13845, 47239,     0,     0,     0,     0,     0,     0, 13604,     0,     0,     0, 10800,  8591,     0,     0,     0,     0, 14172,     0,     0,     0,     0, 5394,    0, 5478,    0,  891,    0, 1654, 3458
1118, 15412,9,2,3,0, 400, 8250,2,     0,     0,  5946, 20288,  1447,148752,     0,     0,     0,     0,     0,148752,     0,     0,     0,  6520,     0,     0,     0,     0, 10069,     0,     0,     0,     0, 1903,    0, 1796, 2280,  785,    0, 1784, 1156
1119, 13927,9,3,5,0,1720, 3594,2,     0,     0,  6675, 22775,  2245,230786,     0,     0,     0,     0,     0,161831,     0,     0,     0,     0, 68955,     0,     0,     0, 17796,     0,     0,     0,     0,    0,    0, 4979,    0, 1628,    0, 2191, 1617
1120, 14116,9,4,8,0, 157, 8401,1,     0,     0,  7763, 26487,  1420,145976,     0,     0,     0,     0,     0,122686,     0,     0,     0,     0, 18995,     0,     0,     0, 22174,  4295,     0,     0,     0,    0,    0, 4313, 3611,    0,    0, 2783, 4573
1121, 17755,9,4,9,2,1549,  808,2,     0,     0,  6268, 21388,   439, 45161,     0,     0,     0,     0,     0, 17012,     0,     0,     0,     0, 21122,     0,     0,     0,  8764,  7027,     0,     0,     0,    0,    0,12624,    0,    0,    0,    0, 1080
1122,  5139,9,4,9,2,1495, 2373,5,     0,     0,  4388, 14972,   325, 33410,     0,     0,     0,     0,     0, 13774,     0,     0,     0,     0, 19636,     0,     0,     0, 10756,     0,     0,     0,     0, 2269,    0, 1947, 2290,  743,  844,    0, 2571
1123, 23786,9,2,3,0, 720, 6750,4,     0,     0,  5714, 19496,  2739,281569,     0,     0,     0,     0,     0,201238,     0,     0,     0,     0, 63489,     0,     0,     0, 10154, 16842,     0,     0,     0, 4847,    0, 4495,    0,    0,    0,    0, 2876
1124, 18105,9,1,2,1, 687, 6724,4,     0,     0,  1925,  6568,  1266,130145,     0,     0,     0,     0,   591, 95262,     0,     0,     0,     0, 28197,     0,     0,     0,  3729,  6686,     0,     0,     0,  677,    0, 1571,    0,    0,    0, 1063,  847
1125, 15497,9,1,2,1,1213, 4809,5,     0,     0,  1927,  6575,    40,  4112,   172, 23856,     0,     0,     0,     0, 15131,     0,     0,     0,     0,  8725,     0,     0,  4531,  4112,     0,     0,     0,    0,    0, 2044,    0,    0,    0,    0, 1475
1126, 16479,1,3,6,0,1526, 3602,5,     0,     0,  9488, 32373,     0,     0,     0,     0,     0,     0,  6729,     0,     0,     0,     0,  6406,     0,     0,     0,     0, 10454,     0,     0,     0,     0, 5413,    0, 3371, 5210,  640,    0,    0, 1402
1127,  9736,9,4,8,0,4393,  856,5,     0,     0,  2841,  9693,   141, 14496,     0,     0,     0,     0,     0,  4129,     0,     0,     0,     0, 10367,     0,     0,     0,  3568,     0,     0,     0,     0, 3430,    0, 2695,    0,  331,  218,    0, 1473
1128,  9844,9,3,5,4,3507,  519,2,     0,     0, 28725, 98010,     0,     0,     0,     0,     0,     0,  8990,     0,     0,     0,     0, 11321,     0,     0,     0,     0, 47258,     0,     0,     0,     0,18173,    0,12268, 9838, 3284, 2984, 4778, 6662
1129,  7770,9,4,9,2, 354, 3116,2,     0,     0,  3675, 12539,     0,     0,     0,     0,   677, 61830,  1146,     0,     0, 36582,     0,     0,     0,     0, 15975,     0,  7737,     0,     0,  9273,     0,    0,    0, 3656,    0,    0,  421,    0, 1558
1130, 19943,9,3,5,0,1945, 3014,2,     0,     0, 27312, 93189,     0,     0,     0,     0,     0,     0, 26606,     0,     0,     0,     0, 16818,     0,     0,     0,     0, 27388,     0,     0,     0,     0,18256,    0, 4121,    0, 4381,  607, 3724, 4329
1131,  8435,9,4,9,2,1477, 1185,4,     0,     0,  3868, 13198,   561, 57671,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 43024,     0,     0,     0,  7155, 14647,     0,     0,     0,    0,    0, 6043,    0,    0,    0,    0, 1332
1132, 10241,9,4,8,0,4695,  800,4,     0,     0,  2238,  7636,   166, 17065,     0,     0,     0,     0,     0,  7357,     0,     0,     0,     0,  7354,     0,     0,     0,  2072,  2354,     0,     0,     0, 3686,    0, 1878,    0,    0,    0,    0,  585
1133,  4206,9,3,5,0,2492, 2473,2,     0,     0, 13455, 45908,   681, 70007,     0,     0,     0,     0,     0, 39432,     0,     0,     0,     0, 23998,     0,     0,     0, 23898,  6577,     0,     0,     0, 8973,    0,13037, 4483,    0,  519, 2530, 5574
1134, 27106,9,4,9,0,  83, 5255,4,     0,     0,  6405, 21854,     0,     0,     0,     0,     0,     0, 10761,     0,     0,     0,     0,  3338,     0,     0,     0,     0,  5585,     0,     0,     0,     0,    0,    0, 2170,    0,  454,  299, 1460,  875
1135,  3952,9,3,6,0,1208, 4512,2,   168, 22680, 12986, 44308,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 22680, 14850,     0,     0,     0,     0, 25660,     0,     0,     0,     0,    0,    0, 3798,    0, 4209,    0, 5305, 4106
1136, 15132,9,2,3,0, 942, 5964,4,     0,     0,  4312, 14713,  3365,345922,     0,     0,     0,     0,     0,267123,     0,     0,     0,     0, 59746,     0,     0,     0, 10476, 19053,     0,     0,     0,    0,    0, 4237, 1747,    0,    0, 1194, 2118
1137,  3719,9,2,4,0,1166, 5552,2,     0,     0,  7048, 24048,     0,     0,     0,     0,   401, 36623,     0,     0,     0, 25734,     0,     0,     0,     0, 10889,     0, 13683,     0,     0,     0,     0, 5720,    0, 4645,    0,  758,  353, 2165, 2601
1138, 10853,9,1,2,1,1033, 5224,2,     0,     0, 10250, 34972,     0,     0,  1346,186673,     0,     0,     0,     0,186673,     0,     0,  9938,     0,     0,     0,     0, 20533,     0,     0,     0,     0,    0,    0, 4501, 2581, 1113,  367, 2246, 1983
1139, 17814,9,3,7,3,1510, 4001,1,     0,     0, 10707, 36532,   760, 78128,     0,     0,     0,     0,     0, 46382,     0,     0,     0,     0, 25426,     0,     0,     0, 15688,  6320,     0,     0,     0,15918,    0, 4926,    0,    0, 1136, 2277, 6212
1140,  3962,9,1,1,0, 554, 6066,2,     0,     0,  7606, 25952,     0,     0,   880,122047,     0,     0,     0,     0, 93799,     0,     0,     0,     0, 28248,     0,     0, 19939,     0,     0,     0,     0,    0,    0, 6013,    0, 1055, 2494, 2399, 4048
1141,  4982,9,1,2,1, 663, 7008,2,     0,     0, 10077, 34383,  1138,116986,     0,     0,     0,     0,     0, 83135,     0,     0,     0,     0, 33851,     0,     0,     0, 29212,     0,     0,     0,     0,    0,    0, 5171, 2906, 3110, 2190, 2644, 5926
1142,  8993,9,4,9,2, 262, 2151,2,     0,     0,  4818, 16439,   491, 50475,     0,     0,     0,     0,     0, 23053,     0,     0,     0,     0, 21364,     0,     0,     0, 12943,  6058,     0,     0,     0,    0,    0, 3496, 1890,    0,    0,    0, 3203
1143,  4719,9,2,3,0, 942, 5580,5,     0,     0,  9247, 31551,   681, 70007,     0,     0,     0,     0,     0, 39264,     0,     0,     0,     0, 24683,     0,     0,     0, 23583,  6060,     0,     0,     0, 3282,    0, 4686,    0,    0,  481, 2950, 4861
1144, 23506,9,3,7,3,3006, 1252,5,     0,     0,  4121, 14061,     0,     0,     0,     0,     0,     0,  2011,     0,     0,     0,     0,  2004,     0,     0,     0,     0,  3168,     0,     0,     0,     0, 3744,    0, 3134,    0,  361,    0,    0, 1514
1145, 25443,9,2,3,0, 423, 7848,4,     0,     0,  5945, 20285,   805, 82715,     0,     0,     0,     0,     0, 82715,     0,     0,     0,  6227,     0,     0,     0,     0, 11310,     0,     0,     0,     0,  442,    0, 2306,    0,  916,    0, 2134, 1603
1146, 14582,9,4,8,0,1916, 2622,1,     0,     0,  7796, 26601,   243, 24959,     0,     0,     0,     0,     0, 21158,     0,     0,     0,  6634,     0,     0,     0,     0,  7085,  3801,     0,     0,     0, 9498,    0, 3384,    0,    0,    0, 1894,  773
1147, 23952,9,2,3,0, 642, 6173,2,     0,     0,  7843, 26760,  1534,157695,     0,     0,     0,     0,     0, 98093,     0,     0,     0,     0, 44506,     0,     0,     0, 22041, 15096,     0,     0,     0,    0,    0, 4719,    0,    0,    0,    0, 5245
1148,  6782,9,4,8,0, 292, 7467,2,     0,     0, 10111, 34499,   868, 89230,     0,     0,     0,     0,     0, 54828,     0,     0,     0,     0, 34402,     0,     0,     0, 31725,     0,     0,     0,     0,    0,    0, 2774, 4276, 3640,  564, 2755, 2958
1149, 33245,9,3,5,0,1703, 4237,3,     0,     0,  2130,  7268,   713, 73296,     0,     0,     0,     0,     0, 59727,     0,     0,     0,     0, 10258,     0,     0,     0,  4217,  3311,     0,     0,     0, 1263,    0, 1788,    0,    0,    0, 1023, 1393
1150, 12045,9,1,2,0, 769, 6380,3,     0,     0, 12956, 44205,     0,     0,     0,     0,     0,     0, 19529,     0,     0,     0,     0,  9123,     0,     0,     0,     0, 10843,     0,     0,     0,     0, 2649,    0, 2061,    0,  914,    0, 1698, 1008
1151, 10013,9,4,8,0,4350,  864,5,     0,     0,  9761, 33305,     0,     0,     0,     0,     0,     0,  4515,     0,     0,     0,     0,  4440,     0,     0,     0,     0, 13510,     0,     0,     0,     0, 6076,    0, 4764,    0, 1803,  559, 2728, 3595
1152, 13292,9,4,8,0, 374, 7151,2,     0,     0,  3336, 11382,  1263,129836,     0,     0,     0,     0,   903,100028,     0,     0,     0,     0, 29045,     0,     0,     0,  8846,   763,     0,     0,     0,    0,    0, 1633,    0,  713,  810,    0, 1876
1153, 18212,9,3,5,0,1531, 3757,2,   100, 13500, 16855, 57509,   436, 44821,     0,     0,     0,     0,     0, 44821,     0,     0, 13500, 19502,     0,     0,     0,     0, 22549,     0,     0,     0,     0,10817,    0, 4641,    0, 2247,    0,    0, 2929
1154,  9198,9,2,4,0, 566, 7945,4,     0,     0,  3973, 13556,  1305,134154,     0,     0,     0,     0,     0,111597,     0,     0,     0,     0, 17254,     0,     0,     0,  7678,  5303,     0,     0,     0,    0,    0, 5878,    0,    0,    0,    0, 1785
1155, 21099,9,1,2,0, 935, 5846,2,     0,     0,  5851, 19964,   505, 51914,     0,     0,     0,     0,     0, 37430,     0,     0,     0,     0,  9993,     0,     0,     0, 12348,  4491,     0,     0,     0, 3983,    0, 3633,    0,    0,  380,    0, 4624
1156, 14302,9,2,4,0, 572, 7688,4,     0,     0,  6194, 21134,   493, 50641,     0,     0,     0,     0,   969, 50641,     0,     0,     0,  7637,     0,     0,     0,     0,  7689,     0,     0,     0,     0, 2317,    0, 2522,    0,  765,    0, 1742, 1552
1157, 16705,9,2,4,0,1108, 5927,5,     0,     0,  7971, 27197,  1250,128500,     0,     0,     0,     0,     0, 71133,     0,     0,     0,     0, 57367,     0,     0,     0, 17215,     0,     0,     0,     0, 6046,    0, 3936,    0, 1313, 1217,    0, 6646
1158, 11557,9,4,9,0, 144, 7438,2,     0,     0, 18037, 61542,     0,     0,     0,     0,     0,     0, 28963,     0,     0,     0,     0,  8445,     0,     0,     0,     0, 18725,     0,     0,     0,     0,  537,    0, 4872, 2190, 1974,    0, 2652, 2972
1159, 20831,9,3,5,4,2729, 1361,2,     0,     0, 18299, 62436,     0,     0,     0,     0,     0,     0,  8450,     0,     0,     0,     0, 11641,     0,     0,     0,     0, 23374,     0,     0,     0,     0,15001,    0, 3970,    0, 1430,  421, 3425, 3191
1160, 13039,9,3,6,0,1480, 4159,2,     0,     0, 32016,109239,     0,     0,     0,     0,     0,     0, 30634,     0,     0,     0,     0, 17291,     0,     0,     0,     0, 38467,     0,     0,     0,     0,15129,    0, 7718, 6161, 1950,    0, 3135, 5990
1161, 18574,9,2,3,0, 879, 6165,1,     0,     0, 12162, 41497,     0,     0,     0,     0,   800, 73064,  1103,     0,     0, 73064,     0, 12292,     0,     0,     0,     0, 17293,     0,     0,     0,     0, 7075,    0, 3734, 2785, 1067,    0, 5694, 1111
1162, 18574,9,2,3,0, 781, 6331,1,     0,     0, 10083, 34403,     0,     0,     0,     0,   600, 54798,     0,     0,     0, 38714,     0,     0,     0,     0, 12988,     0, 29148,     0,     0,  3096,     0,    0,    0, 5255,    0,    0,    0, 5801, 5965
1163, 21516,9,4,9,0, 204, 4790,2,     0,     0,  8459, 28862,     0,     0,   462, 64082,     0,     0,  1020,     0, 64082,     0,     0,  7990,     0,     0,     0,     0, 15030,     0,     0,     0,     0,  976,    0, 3846,    0, 2098,  376, 2302, 3212
1164, 14790,9,3,6,0,2546, 1622,1,     0,     0,  6447, 21996,     0,     0,     0,     0,     0,     0,  4987,     0,     0,     0,     0,  4037,     0,     0,     0,     0, 11018,     0,     0,     0,     0,    0,    0, 1954,    0, 1192,  261, 1601, 2751
1165, 14276,9,3,5,0, 661, 5413,2,   150, 20250, 10689, 36471,     0,     0,     0,     0,     0,     0,  4622,     0,     0,     0, 20250,  9433,     0,     0,     0,     0, 18135,     0,     0,     0,     0,    0,    0, 4281,    0, 1034,    0, 2953, 2292
1166,  9417,9,3,7,3,1672, 3921,2,     0,     0,  4258, 14528,  1156,118837,     0,     0,     0,     0,     0, 76871,     0,     0,     0,     0, 32056,     0,     0,     0,  9591,  9910,     0,     0,     0, 2400,    0, 2537,    0,    0,  411,    0, 2816
1167,  8326,9,1,1,0, 615, 5951,2,     0,     0,  4438, 15142,     0,     0,   686, 95141,     0,     0,     0,     0, 95141,     0,     0,  3597,     0,     0,     0,     0,  9159,     0,     0,     0,     0,    0,    0, 2386,    0,  689,    0, 2217, 1727
1168, 19952,9,2,3,0, 428, 8052,2,     0,     0,  6530, 22280,  1178,121098,     0,     0,     0,     0,     0, 86644,     0,     0,     0,     0, 34454,     0,     0,     0, 17262,     0,     0,     0,     0,  963,    0, 4055,    0, 1137,    0, 3045, 2977
1169,  3869,9,2,3,0, 750, 6415,2,     0,     0, 13489, 46024,     0,     0,     0,     0,   834, 76169,     0,     0,     0, 49905,     0,     0,     0,     0, 15184,     0, 30396,     0,     0, 11080,     0,11938,    0, 3690, 3184,    0,    0,    0, 5095
1170,  5280,9,2,3,0, 743, 6545,3,     0,     0,  5314, 18131,   914, 93959,     0,     0,     0,     0,     0, 60322,     0,     0,     0,     0, 24851,     0,     0,     0, 10790,  8786,     0,     0,     0, 4346,    0, 2995,    0,    0,  377,    0, 3802
1171, 21002,9,3,7,3,2819, 2560,2,     0,     0, 23695, 80847,     0,     0,     0,     0,     0,     0, 16366,     0,     0,     0,     0, 15349,     0,     0,     0,     0, 30561,     0,     0,     0,     0,13545,    0, 5026, 5415, 1514, 1215, 4055, 6246
1172, 12332,9,4,8,0, 598, 6122,2,     0,     0,  3316, 11314,   814, 83679,     0,     0,     0,     0,     0, 73369,     0,     0,     0,     0, 10310,     0,     0,     0,  8682,     0,     0,     0,     0,    0,    0, 2632,    0, 1275,    0, 1931,  785
1173, 13499,9,1,1,0, 478, 7831,2,     0,     0,  3906, 13327,     0,     0,   954,132310,     0,     0,     0,     0, 99533,     0,     0,     0,     0, 32777,     0,     0, 11861,     0,     0,     0,     0,    0,    0, 1466, 1860, 1340,  715, 1800, 1371
1174,  4387,9,4,9,2,1104, 1373,5,     0,     0,  2250,  7678,   583, 59894,     0,     0,     0,     0,  1541,     0,     0,     0,     0,     0, 44693,     0,     0,     0,  3917, 15201,     0,     0,     0, 1232,    0,  988,    0,    0,    0,    0,  584
