HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,GSTATE,CDD65,HDD65,TYPEHUQ,STORIES,ZSTORIES,URBRUR,ZURBRUR,SHARELQT,LIVEATSP,DIRACC,KOWNRENT,KOWNCOND,ZKOWNCON,HUPROJ,ZHUPROJ,RENTHELP,ZRENTHEL,YEARMADE,ZYEARMAD,OCCUPY,OCCUPYY,OCCUPYM,BEDROOMS,ZBEDROOM,NCOMBATH,ZNCOMBAT,NHAFBATH,ZNHAFBAT,OTHROOMS,ZOTHROOM,WALLTYPE,ZWALLTYP,UGASHERE,ZUGASHER,HEATED,UNHEATED,HOMEAREA
3836, 16099,9,3,5,0, 886, 4592,4,9,0,2,0,0,9,9,2,0,0,0,1,0,1, 2,0,1,1, 1,1,0,1,0,0,0,2,0, 1,0,0,0,  625,    0,  625
3837, 18212,9,3,5,0,1872, 2996,2,1,0,2,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,3,0,1,0,0,0,3,0, 2,0,1,0, 1978,  121, 2099
3838,  3532,9,2,4,0, 434, 7994,4,9,0,3,0,1,1,1,1,0,0,9,0,9,0, 4,1,0,9,99,2,0,1,0,0,0,3,0, 3,0,1,0,  950,  552, 1502
3839, 12288,9,1,2,1, 367, 8341,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,1,0,3,0, 5,0,0,0, 2475, 1237, 3712
3840, 19943,9,3,5,0,1517, 3737,2,3,0,3,0,0,9,9,1,0,0,9,0,9,0,13,0,1,1, 7,3,0,2,0,1,0,4,0, 3,0,1,0, 2202,  945, 3147
3841, 21335,9,4,9,2, 818, 2055,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,4,0,2,0,0,0,4,0, 4,0,1,0, 1802,  437, 2239
3842,  4682,9,3,5,0,1951, 3389,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 8,0,1,1, 9,3,0,2,0,0,0,2,0, 3,0,1,0, 2205,    0, 2205
3843, 15132,9,2,3,0, 870, 6080,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 4,0,0,9,99,3,0,1,0,0,0,4,1, 1,0,1,0, 1288,    0, 1288
3844, 16381,9,2,4,0, 564, 7917,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,0,0,2,0, 4,0,1,0, 1359, 1016, 2375
3845, 20958,9,3,7,3,2248, 1953,2,1,0,1,0,0,9,9,1,0,1,9,0,9,0, 4,0,0,9,99,3,0,1,0,1,0,4,0, 1,0,1,0, 1738, 1123, 2861
3846,  9198,9,2,4,0, 597, 6624,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,1, 9,1,0,1,0,0,0,1,0, 1,0,1,0,  538,    0,  538
3847, 22300,1,3,7,3,2296, 3163,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,0,0,  652,    0,  652
3848,  6004,9,1,2,0,1282, 5195,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,1,0,0,0,4,0, 4,0,1,0, 1760,    0, 1760
3849, 25868,9,4,9,2,1255,  917,3,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 2,0,0,9,99,1,0,1,0,0,0,1,0, 4,0,1,0,  359,    0,  359
3850, 21891,9,1,2,1,1245, 4812,5,9,0,1,0,0,9,9,1,2,0,9,0,9,0, 2,0,0,9,99,1,0,1,0,0,0,2,0, 1,0,1,0,  527,    0,  527
3851,  8978,9,1,2,0, 853, 6180,5,9,0,2,0,0,9,9,2,0,0,1,0,9,0, 6,0,0,9,99,1,0,1,0,0,0,2,0, 1,0,1,0,  624,    0,  624
3852, 22094,9,4,9,2, 251, 2640,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 5,0,1,2, 8,1,0,1,0,0,0,1,0, 4,0,1,0,  506,    0,  506
3853,  8742,9,1,1,0, 873, 5642,5,9,0,2,0,0,9,9,2,0,0,0,0,0,0, 4,0,0,9,99,2,0,1,0,0,0,2,0, 1,0,1,1,  752,    0,  752
3854, 11116,9,4,9,0, 143, 4539,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,4,0,1,0,0,0,3,0, 2,0,1,1, 1110,  930, 2040
3855,  7737,9,4,9,2,1829,  710,5,9,0,1,0,0,9,9,2,0,0,0,0,1,0,13,0,1,1, 3,0,0,1,0,0,1,1,0, 4,0,1,1,  382,    0,  382
3856, 10218,9,1,2,0,1221, 4792,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 5,0,1,3, 3,1,0,1,0,0,0,2,0, 2,0,1,0,  616,    0,  616
3857, 47079,9,3,5,4,2442, 1510,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 6,0,0,9,99,1,0,1,0,0,0,2,0, 4,0,0,1,  463,   23,  486
3858, 21099,9,1,2,0,1705, 4208,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,1,0,0,0,2,0, 4,0,1,0,  926,    0,  926
3859,  4229,9,3,6,0,1479, 4203,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0,10,0,0,9,99,3,0,2,0,0,0,2,0, 3,0,0,0, 1269,  550, 1819
3860, 14054,9,2,4,0, 279, 8741,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,1,0,1,0,2,0, 2,0,0,0, 1749,    0, 1749
3861, 16375,9,2,4,0, 428, 8266,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,2,11,0,0,0,0,0,0,2,0, 1,0,1,0,  392,    0,  392
3862, 13593,9,2,4,0, 565, 7977,1,9,0,4,0,0,9,9,1,0,0,9,0,9,0, 5,0,1,2, 8,2,0,1,0,1,0,2,0, 3,0,0,0,  952,    0,  952
3863, 18549,9,3,5,4,3548,  366,1,9,0,1,0,0,9,9,1,2,0,9,0,9,0, 7,1,0,9,99,1,0,1,0,0,0,3,0, 3,0,0,1,  708,  171,  879
3864, 11831,9,3,5,0,1912, 3475,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0,10,0,0,9,99,3,0,1,0,1,0,3,0, 3,0,0,0, 1122,    0, 1122
3865, 25560,9,2,3,0, 608, 6993,5,9,0,3,0,0,9,9,2,0,0,0,0,0,0, 6,1,1,2, 7,1,0,1,0,0,0,3,0, 1,0,1,0,  704,    0,  704
3866, 17137,9,3,6,0,2094, 2971,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 6,0,1,2, 1,4,0,3,0,0,0,2,0, 2,0,1,0, 1904,  840, 2744
3867,  8854,9,3,7,3,2525, 2213,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 7,0,0,9,99,3,0,1,0,1,0,2,0, 1,0,1,0, 1244,    0, 1244
3868, 10474,9,3,7,0,2417, 2078,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,0,0,2,0, 1,0,1,0, 1024,   46, 1070
3869, 13499,9,1,1,0, 798, 5606,1,9,0,3,0,0,9,9,1,2,1,9,0,9,0, 5,0,0,9,99,2,0,1,0,0,0,2,0, 3,0,0,0,  687,    0,  687
3870, 10436,9,3,5,4,2061, 1625,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0,12,0,0,9,99,4,0,2,0,0,0,3,0, 2,0,1,0, 3000,   44, 3044
3871, 20445,9,3,5,4,3266,  510,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,2,0,1,0,1,0,3,0, 7,0,0,0, 1300,  340, 1640
3872,  5115,9,3,7,0,2595, 1597,4,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 9,0,0,9,99,2,0,1,0,0,0,2,0, 1,0,0,0,  750,    0,  750
3873, 12664,9,1,1,0, 754, 6230,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,2, 7,1,0,1,0,0,0,2,0, 1,0,1,0,  452,    0,  452
3874, 14054,9,2,4,0, 998, 5447,2,1,0,2,0,0,9,9,2,0,0,0,0,1,0, 1,0,0,9,99,2,0,1,0,0,0,4,0, 2,0,0,0, 2236, 2236, 4472
3875, 22094,9,4,9,2, 393, 1610,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 4,0,1,2, 3,2,0,1,0,0,0,3,0, 4,0,1,0, 1250,    0, 1250
3876, 34937,9,4,9,0,  66, 5395,4,9,0,3,0,0,9,9,2,0,0,0,0,0,0, 6,0,0,9,99,2,0,1,0,1,0,2,0, 2,0,0,0, 1232,    0, 1232
3877, 16286,9,3,6,0,1492, 4040,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0, 9,0,1,1, 7,3,0,2,0,0,0,2,0, 3,0,0,0, 2304,    0, 2304
3878, 16375,9,2,4,0, 412, 8341,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,1,0,1,0,0,0,3,0, 1,0,1,0,  721,    0,  721
3879,  4998,9,3,5,4,3013, 1116,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0,13,0,1,1, 8,2,0,2,0,0,0,4,0, 7,0,0,0, 1498,  864, 2362
3880,  5661,9,2,4,0, 905, 6080,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0,13,0,1,1,12,1,0,1,0,0,0,2,0, 3,0,1,0, 1080,    0, 1080
3881,  6323,9,1,1,0, 907, 5605,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,2, 2,3,0,1,0,0,0,2,0, 5,1,1,0,  780,    0,  780
3882, 20679,9,3,5,0,2253, 2612,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,2,0,0,0,3,0, 1,0,1,0, 2080,    0, 2080
3883,  8401,9,1,1,0,1020, 5446,4,9,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,1,0,9,99,0,0,1,0,0,0,1,0, 2,0,1,0,  306,    0,  306
3884,  5318,9,3,5,0,1806, 2977,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0,10,0,0,9,99,4,0,2,0,1,0,3,0, 2,0,1,0, 2099,  420, 2519
3885,  8785,9,1,2,1,1547, 4574,5,9,0,3,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,2,0,1,0,0,0,2,0, 1,0,1,0,  693,    0,  693
3886,  6969,9,4,8,0,1925, 2587,1,9,0,2,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,1,0,0,0,2,0, 3,0,1,0,  780,    0,  780
3887,  4503,9,1,1,0, 786, 6144,5,9,0,2,0,0,9,9,2,0,0,1,0,9,0, 2,0,0,9,99,2,0,1,0,0,0,2,0, 1,0,1,0,  861,    0,  861
3888, 24383,9,4,9,2, 544, 2702,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,3,0,1,0,1,0,2,0, 2,0,1,0, 1414,    0, 1414
3889, 17453,9,4,9,2,1700, 2036,5,9,0,1,0,0,9,9,2,0,0,0,1,0,1, 5,1,1,2, 6,1,0,1,0,0,0,2,0, 2,0,1,0,  576,    0,  576
3890, 10733,9,4,8,0, 224, 6987,3,2,0,4,0,0,9,9,2,0,0,0,0,0,0, 6,0,0,9,99,2,0,1,0,0,0,3,0, 2,0,1,0, 1763,    0, 1763
3891, 16782,9,4,8,0,3665, 1140,5,9,0,1,0,0,9,9,1,1,0,9,0,9,0, 8,0,0,9,99,2,0,2,0,1,0,7,0, 4,0,0,0, 1004,    0, 1004
3892, 11870,9,3,5,0,2547, 2537,3,1,0,2,0,0,9,9,2,0,0,0,0,0,0, 3,0,0,9,99,2,0,1,0,0,0,2,0, 5,0,1,0,  507,  109,  616
3893, 11971,9,4,9,0, 123, 4691,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,2, 9,1,0,1,0,0,0,3,0, 5,0,1,0,  833,    0,  833
3894,  9722,9,3,5,0,1721, 3593,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,1,0,1,0,3,0, 1,0,1,0, 1518,    0, 1518
3895, 23506,9,3,7,3,3320,  956,5,9,0,1,0,1,0,9,2,0,0,0,0,0,0, 3,0,1,2, 5,1,0,1,0,0,0,2,0, 1,0,1,0,  682,    0,  682
3896,  6522,9,3,6,0,1949, 3156,1,9,0,1,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,3,0,2,0,0,0,3,0, 3,0,1,0, 1344,    0, 1344
3897, 11550,9,4,8,0,  69, 8282,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,1,2,11,4,0,2,0,0,0,4,0, 3,0,1,0, 1820, 1008, 2828
3898,  4111,9,3,5,0,1484, 3761,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0,14,0,1,2,98,3,0,2,0,0,0,3,0, 1,0,1,0, 1767,    0, 1767
3899,  6514,9,4,8,0,3983,  933,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,1,0,9,99,2,0,1,0,0,0,2,0, 1,0,1,0,  962,    0,  962
3900, 26021,9,2,3,0, 658, 6538,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,1,0,1,0,4,0, 1,0,1,0, 3084,  484, 3568
3901, 21335,9,4,9,2, 744,  993,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,1,0,3,0, 4,0,1,0, 1404,    0, 1404
3902,  5374,9,4,9,2,1720,  754,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0,11,0,0,9,99,5,0,4,0,0,0,4,0, 4,0,1,0, 4000,    0, 4000
3903, 12879,9,2,4,0,1200, 5446,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0,13,0,1,1, 9,2,0,1,0,0,0,2,0, 1,0,0,0,  993,    0,  993
3904, 10993,9,4,9,0, 146, 7064,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,2,0,0,0,3,0, 2,0,0,0, 2316,  276, 2592
3905,  7955,9,1,1,0, 874, 5820,4,9,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,1,0,1,0,0,0,2,0, 5,0,1,0, 1900,  950, 2850
3906, 16528,9,2,4,0,1286, 5273,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,1,1, 7,4,0,2,0,0,0,3,0, 3,0,1,0, 1745,  155, 1900
3907, 16528,9,2,4,0,1094, 6083,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 3,0,0,9,99,4,0,1,0,0,0,2,0, 2,1,1,0, 1223,  277, 1500
3908,  8919,9,3,6,0,2597, 1592,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,8,9,99,2,0,1,0,0,0,5,0, 5,0,1,0, 1198,  442, 1640
3909, 11550,9,4,8,0,  71, 8100,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 3,0,0,9,99,2,0,1,0,0,0,2,0, 5,0,1,0,  924,    0,  924
3910, 23554,9,3,7,3,2518, 1861,3,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,3,0,2,0,0,0,2,0, 1,0,0,0, 1589,  513, 2102
3911,  8214,9,2,4,0,1153, 5590,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,1,0,9,99,2,0,1,0,0,0,2,0, 1,0,1,0,  682,    0,  682
3912, 15556,9,4,8,0,  71, 8096,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,4,0,1,0,0,0,2,0, 2,0,1,0, 2976,    0, 2976
3913,  7737,9,4,9,2,1835,  707,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0,13,0,1,1,10,1,0,1,0,0,1,1,0, 4,0,1,0,  560,    0,  560
3914,  7342,9,1,2,1,1091, 4986,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 3,0,0,9,99,1,0,1,0,0,0,1,0, 1,0,1,0,  540,    0,  540
3915, 10551,9,3,5,0,2414, 2571,2,1,0,2,0,0,9,9,2,0,0,0,0,0,0, 3,0,0,9,99,3,0,1,0,0,0,2,0, 3,0,1,0,  750,    0,  750
3916,  8401,9,1,1,0, 860, 5739,4,9,0,1,0,0,9,9,2,0,0,0,0,1,0, 1,0,1,8,98,2,0,1,0,0,0,2,0, 2,0,1,0, 1045,    0, 1045
3917, 17298,9,1,1,0, 587, 6785,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,1,  768, 1008, 1776
3918, 24904,9,2,3,0, 976, 5777,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,2,0,0,0,7,0, 2,0,1,0, 5232,  199, 5431
3919, 15625,9,1,2,0, 564, 6298,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,2,0,0,0,4,0, 1,0,1,0, 1080,  646, 1726
3920, 28682,9,2,3,0, 782, 6329,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,1,0,9,99,4,0,1,0,1,0,4,0, 3,0,1,0, 1836,    0, 1836
3921,  3979,9,3,5,0, 876, 5533,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,3,0,1,0,0,0,2,0, 2,0,1,0, 1824,    0, 1824
3922, 12615,9,4,8,0, 437, 6275,2,1,0,2,0,0,9,9,1,0,1,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,2,0, 5,0,1,0,  756,  252, 1008
3923,  4481,9,2,4,0,1354, 5085,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,4,0,2,0,1,0,4,0, 2,0,1,0, 4014,    0, 4014
3924, 21631,9,1,2,1, 682, 6734,2,2,0,1,0,1,8,9,1,0,0,9,0,9,0, 1,0,0,9,99,4,0,1,0,1,0,2,0, 7,0,1,0,  624,  168,  792
3925, 21122,9,3,7,0,1942, 3632,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,2,0,2,0,0,0,1,0, 1,0,1,0, 1490,  454, 1944
3926,  4481,1,2,4,0,1303, 5304,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,1,0,1,0,3,0, 1,0,1,0, 2209,   80, 2289
3927, 21455,9,3,5,4,3582,  174,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,3,0,0,0,4,0, 7,0,1,0, 3246,  960, 4206
3928,  4719,9,2,3,0,1064, 5452,5,9,0,3,1,0,9,9,2,0,0,0,0,0,0, 5,0,0,9,99,2,0,2,0,1,0,3,0, 3,0,1,0,  851,    0,  851
3929, 17481,9,2,3,0,1037, 5730,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,1,0,1,0,3,0, 1,0,1,0, 1869,    0, 1869
3930, 18632,9,3,7,0,1849, 4128,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,1,0,0,0,4,0, 1,0,1,0,  867,  348, 1215
3931, 11750,9,2,3,0, 841, 6230,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,1,0,5,0, 2,0,1,0, 2147,  900, 3047
3932, 12452,9,4,8,0, 515, 6000,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,1,2, 5,3,0,2,0,0,0,7,0, 3,0,1,0, 2590,    0, 2590
3933, 16528,9,2,4,0,1116, 5665,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,1,0,0,0,2,0, 2,0,1,0,  880,  240, 1120
3934,  5276,9,1,1,0, 885, 5748,4,9,0,2,0,0,9,9,2,0,0,0,0,1,0, 1,0,0,9,99,1,0,1,0,0,0,3,0, 3,0,1,0,  789,    0,  789
3935, 11328,9,1,1,0, 341, 6871,5,9,0,4,0,0,9,9,2,0,0,0,0,1,0, 6,0,0,9,99,1,0,1,0,0,0,3,0, 2,0,0,0,  891,    0,  891
3936, 11667,9,3,6,0,1212, 4483,1,9,0,4,0,0,9,9,1,0,0,9,0,9,0, 8,0,0,9,99,3,0,2,0,0,0,3,0, 3,0,0,0, 1344,    0, 1344
3937, 21891,9,1,2,1,1116, 4874,5,9,0,1,1,8,9,9,2,0,1,0,0,0,1, 1,0,0,9,99,1,0,1,0,0,0,1,0, 1,0,1,0,  559,    0,  559
3938,  5161,9,1,1,0, 899, 5657,5,9,0,1,0,0,9,9,2,0,0,0,0,0,1, 1,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,0, 1034,    0, 1034
3939,  4668,9,3,7,3,3379, 1550,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 8,0,0,9,99,3,0,2,0,1,0,4,0, 1,0,0,0, 1332,  285, 1617
3940,  5787,9,4,8,0, 523, 6272,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,2, 9,1,0,1,0,0,0,2,0, 1,0,1,0,  535,    0,  535
3941, 21564,9,3,5,4,3465,  391,5,9,0,1,1,0,9,9,2,1,0,0,1,0,1, 6,0,1,2,12,1,0,1,0,1,0,3,0, 7,0,0,0,  990,    0,  990
3942, 26021,9,2,3,0, 744, 6393,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,4,0,2,0,0,0,4,0, 5,0,1,0, 1755, 1050, 2805
3943,  4246,9,2,4,0, 338, 9062,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,1,0,0,0,4,0, 3,0,0,0, 3120,    0, 3120
3944, 15132,9,2,3,0, 785, 6411,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 4,0,0,9,99,3,0,1,0,0,0,2,0, 1,0,1,0, 1006,    0, 1006
3945, 24189,9,1,2,1,1368, 4700,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 2,0,1,8,98,2,0,1,0,0,0,3,0, 5,0,1,0, 1215,    0, 1215
3946,  5009,9,3,5,4,3538,  187,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0,11,0,0,9,99,4,0,3,0,1,0,5,0, 7,0,1,0, 2362,  391, 2753
3947,  9417,9,3,7,3,2693, 2706,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,2,0,1,0,0,0,3,0, 2,0,1,0, 1091,   98, 1189
3948, 12629,9,3,5,4,2730, 1267,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 3,0,1,2, 3,2,0,1,0,0,0,1,0, 7,0,1,0,  570,    0,  570
3949, 10851,9,3,7,3,2757, 2603,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,1,0,1,0,0,1,2,0, 2,0,1,0,  750,    0,  750
3950, 13499,9,1,1,0, 871, 5774,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 3,1,0,9,99,3,0,2,0,0,0,6,0, 5,0,0,0, 2312,    0, 2312
3951, 20463,9,2,4,0, 452, 8163,3,3,0,3,0,1,0,9,2,0,0,0,0,0,0, 6,0,1,2, 8,4,0,2,0,0,0,3,0, 3,1,1,0, 2019,    0, 2019
3952, 12189,9,1,2,0, 885, 6115,3,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,4,0,2,0,0,0,3,0, 1,0,1,0, 1868,    0, 1868
3953,  5920,9,3,5,4,3507,  519,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 7,0,8,9,99,3,0,2,0,0,0,3,0, 7,0,0,1, 1479,  959, 2438
3954, 18549,9,3,5,4,3222,  542,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,4,0, 2,0,1,0, 1412,  523, 1935
3955,  8664,9,2,3,0, 530, 7201,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0,10,0,1,1, 1,3,0,2,0,2,0,3,0, 2,0,0,0, 2916,  598, 3514
3956, 29265,9,3,5,0,1337, 4691,3,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,3,0,2,0,1,0,5,0, 1,0,0,0, 2419,    0, 2419
3957,  7817,9,2,3,0, 640, 6823,2,2,0,3,1,0,9,9,1,0,0,9,0,9,0,10,0,1,2, 1,4,0,2,0,1,0,4,0, 3,0,1,0, 4642,  480, 5122
3958, 15625,9,1,2,0, 729, 5892,1,9,0,3,0,0,9,9,1,0,0,9,0,9,0,10,0,0,9,99,2,0,1,0,0,0,1,0, 3,0,1,0,  910,    0,  910
3959,  7554,9,1,1,0, 926, 5487,2,3,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,5,0,2,0,0,0,5,0, 2,0,1,0, 2634,  486, 3120
3960, 21099,1,1,2,0,1674, 4252,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 6,0,8,9,99,3,0,3,0,0,0,5,0, 2,0,0,0, 3037,  545, 3582
3961, 16479,9,3,6,0,1145, 4999,5,9,0,3,0,0,9,9,3,0,0,1,0,9,0, 7,0,1,2,12,2,0,1,0,0,0,3,0, 1,0,0,0,  850,    0,  850
3962, 16398,9,3,7,3,1780, 4305,5,9,0,2,0,0,9,9,2,0,0,0,0,1,1, 1,0,0,9,99,1,0,1,0,0,0,1,0, 1,0,1,0,  555,    0,  555
3963, 20152,9,3,5,0,1295, 4945,3,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,2,0,1,0,3,0, 3,0,0,0, 1134,    0, 1134
3964,  4402,9,3,5,0,1185, 4602,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0,10,0,0,9,99,4,0,2,0,0,0,3,0, 3,0,0,0, 1620,    0, 1620
3965, 13797,9,3,5,4,3305,  511,4,9,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,1,0, 7,0,0,0,    0,  600,  600
3966,  7181,9,3,5,0,2206, 3100,2,2,0,1,0,0,9,9,1,0,1,9,0,9,0, 6,0,8,9,99,4,0,2,0,1,0,5,0, 1,0,1,0, 3590,  806, 4396
3967,  7477,9,4,9,0, 129, 4648,4,9,0,1,0,1,1,1,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,2,0,0,0,5,0, 3,0,1,0, 1758,    0, 1758
3968,  7554,9,1,1,0, 868, 5857,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,1,0,0,0,3,0, 2,0,1,0, 1465,  166, 1631
3969, 13412,9,3,5,0,1032, 4534,1,9,0,4,0,0,9,9,1,0,1,9,0,9,0, 7,0,0,9,99,3,0,1,0,0,0,4,0, 3,0,0,0, 1440,    0, 1440
3970, 17454,9,1,1,0, 862, 5675,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,1,0,1,0,0,0,2,0, 2,0,1,0,  464,  290,  754
3971,  7554,9,1,1,0, 572, 6031,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,4,0,1,0,0,0,4,0, 2,0,0,0, 2800,    0, 2800
3972, 11952,9,1,2,0, 566, 6463,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,2,0,0,0,3,0, 3,0,1,0, 2352,  400, 2752
3973,  8350,9,3,7,0,1996, 3809,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 4,0,1,1, 9,2,0,1,0,0,0,2,0, 1,0,1,0,  782,  140,  922
3974, 23952,9,2,3,0, 556, 7170,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,1,0,1,0,3,0, 3,0,1,0, 1091,  709, 1800
