HHID,NWEIGHT,REGIONC,DIVISION,TYPEHUQ,STORIES,DIRACC,YEARMADE,HOTH2O,HEATWATR,HINATTIC,ROOFPCT,ATTIC3YR,WALLINS,WALLS3YR,DUCTS,PIPEINS,WATERINS,STRIP,CAULKADD,BASEMENT,BASEINS,FLOOREXT,DOORS,STORMSO,INDOWS,PANESINS,CHANGES,SAMEFEET,SAMEHEAT,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,CARHOME,GARHEAT,GARHETON,HOMEBASE,CELLAR,AREASHUT,AREAOPEN,CONCRETE,BASEHEAT,INSIDE,LINEARFL,PREHEAT,PREUN,PREHOME,HEATED,UNHEATED,HOMEAREA,SCALE,SOURCE,TYPEHOME,UNITS,FLOORS,OCCUP
1110,10870,4,8,2,1,9,04,1,9,1,4,0,6,9,1,6,0,1,1,1,0,9,02,02,18,17,0,9,9,3,1,0,2,1,1,0,2,9,9,9,9,0,02,1,99999,99999,99999,1230,300,1530,999,0,21,999,99,1
1111,16681,4,9,2,4,9,05,1,9,1,4,0,6,9,0,6,1,0,0,1,1,3,02,01,10,0,0,9,9,3,2,1,4,1,0,9,2,9,9,9,9,0,02,2,99999,99999,99999,1940,700,2640,999,0,21,999,99,1
1112,10726,1,1,4,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,10,5,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,02,1,99999,99999,99999,770,0,770,999,0,31,999,99,1
1113,21252,4,9,3,2,9,08,1,9,1,6,0,6,9,6,6,0,6,6,0,9,9,03,00,7,0,0,9,9,2,1,1,2,1,0,9,4,9,9,9,9,9,02,2,99999,99999,99999,1242,416,1658,999,0,22,999,99,1
1114,13160,3,6,2,1,9,06,1,9,1,3,0,1,0,1,6,1,1,1,0,9,9,02,02,8,8,0,9,9,3,2,0,2,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,1026,270,1296,999,0,21,999,99,1
1115,21327,3,7,2,1,9,03,1,9,1,4,0,0,9,0,0,0,0,1,1,0,9,02,02,13,0,0,9,9,3,1,0,3,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,1375,0,1375,999,0,21,999,99,1
1116,20037,1,2,2,2,9,04,1,9,1,4,0,6,9,0,0,0,1,1,1,0,9,04,04,18,18,0,9,9,4,2,1,4,1,0,9,1,9,9,9,9,1,95,2,99999,99999,99999,3799,0,3799,999,4,21,999,99,1
1117,10870,4,8,2,4,9,03,1,9,1,4,0,1,0,0,1,0,1,0,1,1,4,03,01,21,21,0,9,9,3,1,0,4,1,0,9,2,9,9,9,9,1,02,2,99999,99999,99999,1860,775,2635,999,0,21,999,99,1
1118,19424,2,3,2,1,9,04,1,9,1,4,0,1,0,1,0,0,1,1,1,1,4,03,03,7,7,0,9,9,4,2,0,3,1,0,9,1,9,9,9,9,1,05,2,99999,99999,99999,2560,960,3520,999,2,21,999,99,1
1119,37301,3,5,2,1,9,04,1,9,1,4,0,1,0,0,0,1,1,1,1,1,4,04,02,10,10,0,9,9,3,1,1,3,0,9,9,1,9,9,9,9,2,02,2,99999,99999,99999,2184,364,2548,999,0,21,999,99,1
1120,12449,1,1,2,2,9,05,1,9,1,4,1,1,1,0,1,0,1,1,1,1,0,02,02,21,18,0,9,9,3,2,0,5,1,0,9,1,9,9,9,9,1,98,3,99999,99999,99999,2428,144,2572,999,2,21,999,99,1
1121,23565,4,9,4,9,1,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,16,0,0,9,9,3,1,0,3,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,1236,161,1397,29,1,31,999,99,1
1122,14642,1,2,2,1,9,03,1,9,1,4,2,1,1,1,0,0,1,1,1,0,9,02,02,16,16,2,9,9,3,2,0,4,0,9,9,1,9,9,9,9,1,05,2,99999,99999,99999,2488,0,2488,999,2,21,999,99,1
1123,15638,4,9,2,1,9,03,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,04,01,8,0,0,9,9,3,1,0,3,1,0,9,2,9,9,9,9,0,02,1,99999,99999,99999,1066,418,1484,999,0,21,999,99,1
1124,22470,3,5,2,1,9,04,1,9,1,3,0,1,0,1,0,1,1,1,1,0,9,02,02,12,10,0,9,9,4,1,0,4,0,9,9,1,9,9,9,9,2,03,2,99999,99999,99999,2032,199,2231,999,6,21,999,99,1
1125,44940,3,5,2,1,9,04,1,9,1,4,0,1,0,0,0,0,1,1,0,9,9,02,00,14,11,0,9,9,3,1,0,5,0,9,9,4,9,9,9,9,9,01,1,99999,99999,99999,1185,185,1370,29,1,21,999,99,1
1126,19178,4,9,1,9,0,04,1,9,1,0,0,0,9,0,6,6,0,0,1,0,9,03,00,14,0,0,9,9,2,1,0,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,664,0,664,999,0,11,999,99,1
1127,12657,3,6,2,3,9,03,1,9,1,3,1,2,1,0,0,0,0,1,1,0,9,05,02,19,17,0,9,9,1,1,1,6,0,9,9,1,9,9,9,9,1,02,3,99999,99999,99999,3474,0,3474,999,0,21,999,99,1
1128,19776,3,5,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,5,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,00,0,99999,99999,99999,612,0,612,999,4,41,8,2,1
1129,24564,2,3,2,1,9,03,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,03,03,11,7,0,9,9,3,2,0,4,1,0,9,1,9,9,9,9,1,02,2,99999,99999,99999,2156,286,2442,999,0,21,999,99,1
1130,12926,1,1,2,2,9,04,1,9,1,4,0,1,0,0,1,1,1,1,1,1,4,03,02,9,9,0,9,9,3,1,1,3,1,0,9,1,9,9,9,9,2,02,2,99999,99999,99999,1575,675,2250,999,0,21,999,99,1
1131,25721,3,7,2,1,9,02,1,9,1,4,0,6,9,6,1,1,0,0,1,1,3,02,01,13,0,0,9,9,2,1,0,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,926,0,926,999,0,21,999,99,1
1132,31921,2,3,2,2,9,01,1,9,1,4,0,1,0,0,0,0,0,1,1,0,9,04,04,20,14,0,9,9,3,1,1,5,0,9,9,1,9,9,9,9,1,95,2,99999,99999,99999,2147,0,2147,999,4,21,999,99,1
1133,8006,2,4,2,2,9,04,1,9,1,4,0,0,9,0,0,0,1,1,0,9,9,04,04,50,50,0,9,9,4,2,0,6,1,0,9,4,9,9,9,9,9,02,2,99999,99999,99999,3632,144,3776,999,0,21,999,99,1
1134,8621,2,4,5,9,9,06,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,01,1,1,0,9,9,1,1,0,1,9,9,9,9,9,9,9,9,9,21,1,99999,99999,99999,572,0,572,999,2,41,106,5,1
1135,17920,2,3,2,2,9,02,1,9,1,4,1,6,9,0,0,0,0,0,1,0,9,02,02,17,17,0,9,9,4,1,1,2,0,9,9,1,9,9,9,9,1,01,4,99999,99999,99999,2837,0,2837,90,1,21,999,99,1
1136,22470,3,5,2,2,9,06,1,9,1,4,0,2,1,1,1,0,1,1,1,1,4,03,03,8,8,0,9,9,3,1,1,3,0,9,9,1,9,9,9,9,1,03,3,99999,99999,99999,2304,0,2304,999,2,21,999,99,1
1137,13089,1,1,2,2,9,03,1,9,1,3,0,0,9,0,1,0,1,1,1,6,9,02,02,20,16,0,9,9,3,1,0,0,0,9,9,1,9,9,9,9,2,01,3,99999,99999,99999,1434,115,1549,43,6,21,999,99,1
1138,33220,1,2,3,2,9,01,1,9,6,9,9,2,1,0,0,0,1,1,1,1,2,02,02,22,22,0,9,9,3,1,1,4,0,9,9,1,9,9,9,9,2,02,3,99999,99999,99999,1952,288,2240,999,0,22,999,99,1
1139,15710,4,9,2,1,9,04,1,9,1,4,1,2,0,1,6,1,1,0,0,9,9,03,00,9,0,0,9,9,3,2,0,2,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,783,483,1266,999,0,21,999,99,1
1140,35804,1,2,2,1,9,04,1,9,1,4,0,0,9,0,1,0,1,1,1,0,9,03,02,17,13,0,9,9,2,1,1,3,1,0,9,1,9,9,9,9,1,02,2,99999,99999,99999,2880,0,2880,999,3,21,999,99,1
1141,9613,4,8,2,1,9,03,1,9,1,4,0,1,0,1,1,1,1,1,1,0,9,02,02,12,12,0,9,9,3,2,0,5,1,0,9,2,9,9,9,9,0,02,1,99999,99999,99999,2228,144,2372,999,0,21,999,99,1
1142,18542,3,5,2,1,0,05,1,9,1,4,0,6,9,0,1,0,0,0,1,1,1,02,02,11,11,0,9,9,4,1,1,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,1150,0,1150,999,0,21,999,99,1
1143,22108,2,3,2,2,9,03,1,9,1,4,1,1,0,0,0,0,1,1,1,0,9,04,03,31,31,0,9,9,1,1,0,5,1,0,9,1,9,9,9,9,2,98,2,99999,99999,99999,1736,459,2195,999,2,21,999,99,1
1144,16293,1,1,2,1,8,06,1,9,1,4,0,1,6,0,1,1,0,0,1,1,4,03,02,13,13,0,9,9,3,1,0,6,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,2016,0,2016,999,0,21,999,99,1
1145,17194,3,7,3,1,9,03,1,9,6,9,9,1,0,0,1,0,0,1,1,0,9,02,00,5,0,0,9,9,1,1,0,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,558,0,558,999,0,22,999,99,1
1146,14596,4,9,3,2,9,06,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,03,03,3,0,0,9,9,2,2,1,2,1,0,9,5,1,1,0,1,0,21,3,99999,99999,99999,1218,480,1698,999,2,22,999,99,1
1147,22470,3,5,3,2,9,07,1,9,1,4,0,1,0,0,1,0,0,1,1,1,4,02,00,9,9,0,9,9,3,1,1,3,0,9,9,1,9,9,9,9,1,01,3,99999,99999,99999,1743,0,1743,20,1,22,999,99,1
1148,11211,4,8,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,01,3,0,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,819,0,819,12,1,41,12,3,1
1149,11246,2,4,4,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,02,13,13,0,9,9,1,1,0,3,9,9,9,9,9,9,9,9,9,95,1,99999,99999,99999,1152,768,1920,999,7,31,999,99,1
1150,13358,1,2,2,2,9,04,1,9,1,3,0,1,0,0,0,0,1,1,1,0,9,03,02,11,10,0,9,9,3,1,0,2,1,1,2,1,9,9,9,9,2,02,3,99999,99999,99999,1792,512,2304,999,0,21,999,99,1
1151,21815,1,1,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,1,1,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,624,0,624,5,1,41,64,8,1
1152,17884,4,8,2,1,9,03,1,9,1,4,0,6,9,0,6,6,6,6,1,0,9,03,01,21,6,0,9,9,3,1,2,3,1,0,9,1,9,9,9,9,2,02,2,99999,99999,99999,4104,1080,5184,999,0,21,999,99,1
1153,17022,4,9,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,00,99,3,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,441,0,441,1,1,41,82,5,1
1154,18731,2,3,2,1,0,02,1,9,0,9,9,0,9,0,0,0,0,0,1,0,9,02,00,7,5,0,9,9,2,1,0,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,644,91,735,999,0,21,999,99,1
1155,35678,2,3,4,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,02,11,6,0,9,9,3,1,0,3,9,9,9,9,9,9,9,9,9,01,2,99999,99999,99999,1171,0,1171,24,1,31,999,99,1
1156,17410,1,2,4,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,01,7,7,8,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,05,1,99999,99999,99999,1200,0,1200,999,2,31,999,99,1
1157,26823,3,7,1,9,9,04,1,9,0,9,9,1,0,0,1,1,0,0,1,1,4,02,00,10,0,0,9,9,2,1,0,1,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,732,0,732,999,0,11,999,99,1
1158,21463,4,9,4,9,1,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,6,0,0,9,9,1,1,0,3,9,9,9,9,9,9,9,9,9,02,1,99999,99999,99999,1030,0,1030,999,0,31,999,99,1
1159,12807,3,6,2,1,9,05,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,02,02,11,10,0,9,9,3,1,1,2,1,0,9,1,9,9,9,9,1,02,2,99999,99999,99999,2582,465,3047,999,0,21,999,99,1
1160,17810,1,2,2,2,9,05,1,9,1,4,0,1,0,1,0,0,1,1,0,9,9,03,02,23,23,0,9,9,4,2,1,5,1,0,9,4,9,9,9,9,9,21,2,99999,99999,99999,2628,858,3486,999,2,21,999,99,1
1161,13831,4,9,2,1,9,03,1,9,1,4,0,0,9,0,0,0,1,1,1,0,9,03,01,8,0,0,9,9,3,1,0,3,1,0,9,2,9,9,9,9,0,02,1,99999,99999,99999,1230,484,1714,999,0,21,999,99,1
1162,14146,3,6,2,4,9,05,1,9,1,4,0,1,0,1,0,1,6,1,0,9,9,02,02,14,14,0,9,9,5,2,1,4,0,9,9,4,9,9,9,9,9,01,2,99999,99999,99999,1987,0,1987,60,1,21,999,99,1
1163,11459,3,6,2,1,9,02,1,9,0,9,9,0,9,0,0,0,0,0,1,0,9,02,02,12,0,0,9,9,3,1,0,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,874,0,874,999,0,21,999,99,1
1164,19831,1,2,2,1,9,05,1,9,1,4,0,1,0,0,0,0,0,0,0,9,9,02,02,11,11,0,9,9,3,1,0,2,0,9,9,4,9,9,9,9,9,01,1,99999,99999,99999,1097,0,1097,20,1,21,999,99,1
1165,16597,4,9,2,1,9,07,1,9,1,4,0,1,0,1,1,1,1,1,1,1,4,03,02,7,7,0,9,9,4,2,0,3,1,0,9,3,9,9,9,9,0,02,1,99999,99999,99999,1870,682,2552,999,0,21,999,99,1
1166,16612,3,6,2,1,9,01,1,9,1,4,0,0,9,0,0,0,0,0,1,0,9,02,00,11,5,0,9,9,2,1,0,3,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,532,912,1444,999,0,21,999,99,1
1167,12991,2,4,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,3,0,0,9,9,3,2,0,2,9,9,9,9,9,9,9,9,9,04,1,99999,99999,99999,2006,0,2006,999,2,41,47,3,1
1168,17419,3,5,2,2,9,01,1,9,0,9,9,0,9,0,0,1,1,1,1,1,2,03,02,36,0,0,9,9,4,1,0,3,0,9,9,1,9,9,9,9,0,00,0,99999,99999,99999,1915,1132,3047,999,4,21,999,99,1
1169,30515,4,9,4,9,9,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,03,00,4,0,0,9,9,3,2,1,2,9,9,9,9,9,9,9,9,9,02,1,99999,99999,99999,1948,0,1948,999,0,31,999,99,1
1170,26570,3,7,2,1,9,01,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,02,01,13,0,0,9,9,3,2,0,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,1920,12,1932,999,0,21,999,99,1
1171,19178,4,9,2,1,9,04,1,9,1,4,0,1,0,0,0,1,1,1,1,1,3,04,00,13,0,0,9,9,4,2,0,4,0,9,9,5,0,1,0,1,0,02,1,99999,99999,99999,1584,160,1744,999,0,21,999,99,1
1172,15294,1,2,2,3,9,01,1,9,1,4,0,0,9,0,1,1,0,1,1,1,0,03,03,31,31,0,9,9,4,2,1,5,0,9,9,1,9,9,9,9,1,02,4,99999,99999,99999,3948,32,3980,999,0,21,999,99,1
1173,7726,2,4,1,9,9,06,1,9,1,3,0,2,0,1,1,0,1,0,1,1,3,02,02,11,11,0,9,9,3,1,0,3,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,1152,0,1152,999,0,11,999,99,1
1174,21315,3,5,2,2,8,02,1,9,1,4,1,1,0,0,1,1,1,1,1,1,3,02,00,11,9,0,9,9,3,1,0,2,0,9,9,2,9,9,9,9,0,02,2,99999,99999,99999,1120,0,1120,999,0,21,999,99,1
1175,19637,4,9,2,1,9,03,1,9,1,6,0,6,9,0,0,0,0,0,1,6,9,04,00,15,0,0,9,9,3,1,1,2,1,0,9,3,9,9,9,9,0,05,0,700,400,99999,700,400,1100,999,2,21,999,99,1
1176,14635,4,9,2,1,9,03,1,9,1,4,1,1,1,1,1,1,1,1,1,1,6,05,05,40,40,1,1,1,3,3,1,3,1,0,9,2,9,9,9,9,0,02,1,99999,99999,99999,2442,0,2442,999,0,21,999,99,1
1177,12657,3,6,2,1,9,05,1,9,1,4,0,1,0,1,1,0,1,1,1,1,4,03,01,7,0,0,9,9,3,2,0,5,1,0,9,2,9,9,9,9,0,00,0,99999,99999,99999,1260,882,2142,999,4,21,999,99,1
1178,8661,2,4,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,03,03,3,3,0,9,9,2,1,1,2,9,9,9,9,9,9,9,9,9,21,2,99999,99999,99999,500,420,920,999,2,41,5,98,1
1179,19891,1,2,2,2,9,01,1,9,1,4,0,6,9,0,0,0,1,1,1,0,9,03,02,16,16,0,9,9,3,1,1,3,0,9,9,1,9,9,9,9,1,02,3,99999,99999,99999,2250,0,2250,999,0,21,999,99,1
1180,19871,4,8,2,1,9,05,1,9,1,4,1,1,0,0,1,0,1,1,0,9,9,02,01,8,0,0,9,9,3,2,0,2,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,1051,298,1349,999,0,21,999,99,1
1181,9613,4,8,2,1,9,04,1,9,1,4,0,6,9,6,0,0,1,0,1,0,9,03,03,13,13,0,9,9,3,1,1,3,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,1912,0,1912,999,0,21,999,99,1
1182,14130,3,6,2,1,9,04,1,9,1,4,1,1,0,0,0,1,1,1,1,0,9,04,04,17,0,0,9,9,3,1,0,2,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,2352,0,2352,999,0,21,999,99,1
1183,17136,2,3,2,1,0,03,1,9,1,4,0,1,0,0,1,0,1,1,1,1,4,03,03,15,15,0,9,9,3,1,1,3,1,1,2,2,9,9,9,9,0,02,1,99999,99999,99999,1479,441,1920,999,0,21,999,99,1
1184,17997,1,2,2,1,9,03,1,9,1,4,0,2,0,1,0,0,0,0,0,9,9,02,01,9,9,0,9,9,1,1,0,3,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,775,0,775,999,0,21,999,99,1
1185,24114,3,7,2,1,9,01,1,9,1,4,0,6,9,6,6,6,1,1,1,0,9,02,01,50,36,0,9,9,3,1,0,6,0,9,9,1,9,9,9,9,1,03,2,99999,99999,99999,3649,0,3649,999,2,21,999,99,1
1186,21327,3,7,2,1,9,03,1,9,1,4,0,1,0,0,1,0,1,1,1,0,9,02,02,14,14,0,9,9,2,1,0,4,0,9,9,2,9,9,9,9,0,00,0,99999,99999,99999,1316,0,1316,999,4,21,999,99,1
1187,17884,4,8,2,1,9,02,1,9,1,3,0,1,0,1,0,0,1,1,1,0,9,02,02,12,12,0,9,9,2,1,0,4,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,1550,0,1550,999,0,21,999,99,1
1188,12807,3,6,2,1,9,06,1,9,1,4,0,1,0,1,0,1,1,1,1,1,4,03,02,14,14,0,9,9,3,2,0,3,1,0,9,5,1,1,0,0,2,02,2,99999,99999,99999,2412,0,2412,999,0,21,999,99,1
1189,6858,2,4,2,2,9,04,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,03,03,20,20,0,9,9,4,2,0,4,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,2340,0,2340,999,0,21,999,99,1
1190,12807,3,6,2,1,9,05,1,9,1,4,0,1,0,1,1,1,1,1,0,9,9,02,02,18,18,0,9,9,3,2,0,3,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,1449,0,1449,999,0,21,999,99,1
1191,7660,2,4,2,2,9,01,1,9,1,4,0,2,0,0,0,0,1,1,1,0,9,02,01,25,24,0,9,9,3,1,0,4,0,9,9,5,1,0,0,1,0,03,3,99999,99999,99999,2024,1013,3037,999,2,21,999,99,1
1192,22924,3,7,2,1,9,04,1,9,0,9,9,2,0,0,0,0,1,1,0,9,9,02,01,8,2,0,9,9,3,1,0,3,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,1305,0,1305,999,0,21,999,99,1
1193,38615,3,7,2,1,9,03,1,9,0,9,9,0,9,0,0,0,0,0,1,0,9,03,00,12,0,0,9,9,3,1,0,3,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,972,84,1056,999,0,21,999,99,1
1194,28087,3,5,2,1,9,05,1,9,1,6,0,6,9,0,0,0,0,0,0,9,9,02,01,9,0,0,9,9,3,1,0,2,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,1044,48,1092,999,0,21,999,99,1
1195,12657,3,6,2,1,9,05,1,9,1,4,0,0,9,0,0,0,0,1,0,9,9,03,02,20,0,0,9,9,4,2,1,4,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,2291,561,2852,999,0,21,999,99,1
1196,9744,1,1,4,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,00,99,5,5,0,9,9,1,1,0,1,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,429,0,429,1,1,31,999,99,1
1197,28177,4,9,2,1,9,03,1,9,1,4,0,1,0,0,1,0,1,1,1,0,9,04,01,13,13,0,9,9,3,2,0,3,0,9,9,2,9,9,9,9,0,98,1,99999,99999,99999,1512,0,1512,999,2,21,999,99,1
1198,15821,2,3,2,1,9,02,1,9,1,3,0,1,0,1,0,0,1,1,1,0,9,02,01,13,13,0,9,9,2,1,0,2,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,1584,0,1584,999,0,21,999,99,1
1199,23996,1,2,2,2,9,01,1,9,1,4,0,1,0,0,0,1,1,1,1,0,9,03,03,21,21,0,9,9,3,1,1,5,0,9,9,1,9,9,9,9,0,98,3,99999,99999,99999,1792,672,2464,999,2,21,999,99,1
1200,16449,3,6,2,1,9,01,1,9,1,4,0,6,9,1,1,1,1,0,1,1,4,02,02,14,14,0,9,9,3,1,0,4,0,9,9,2,9,9,9,9,0,01,1,99999,99999,99999,1227,0,1227,24,1,21,999,99,1
1201,18731,2,3,2,1,9,04,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,04,04,17,17,0,9,9,2,1,1,3,1,0,9,1,9,9,9,9,1,02,2,99999,99999,99999,3020,572,3592,999,0,21,999,99,1
1202,22146,1,2,2,2,9,01,1,9,1,4,0,1,0,0,0,0,1,0,0,9,9,02,02,7,7,0,9,9,2,1,0,2,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,544,0,544,999,0,21,999,99,1
1203,43009,2,3,2,1,9,05,1,9,1,3,0,6,9,0,0,0,0,1,0,9,9,02,02,10,10,0,9,9,4,1,1,3,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,1357,294,1651,999,0,21,999,99,1
1204,17920,2,3,4,9,0,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,7,7,8,9,9,3,2,0,3,9,9,9,9,9,9,9,9,9,00,0,99999,99999,99999,1786,0,1786,999,4,31,999,99,1
1205,16098,4,9,2,1,9,01,1,9,1,4,6,6,9,1,0,0,0,0,1,0,9,04,00,12,0,0,9,9,4,1,1,7,0,9,9,5,0,1,0,1,0,98,1,99999,99999,99999,1440,0,1440,999,2,21,999,99,1
1206,20637,3,5,2,1,9,04,1,9,1,4,0,6,9,6,1,1,1,0,0,9,9,03,01,9,0,0,9,9,3,1,1,4,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,1099,0,1099,999,0,21,999,99,1
1207,7726,2,4,2,1,9,04,1,9,1,4,0,1,0,0,1,0,1,1,1,0,9,03,03,15,15,0,9,9,4,1,2,4,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,2496,0,2496,999,0,21,999,99,1
1208,11495,2,4,4,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,3,3,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,21,1,99999,99999,99999,525,0,525,999,2,31,999,99,1
1209,18731,2,3,2,2,9,01,1,9,1,0,0,0,9,0,0,0,0,1,1,0,9,05,05,17,17,0,9,9,3,2,2,7,0,9,9,1,9,9,9,9,1,95,1,99999,99999,99999,7560,60,7620,999,7,21,999,99,1
1210,41274,3,5,5,9,9,06,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,00,99,2,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,04,0,607,0,99999,607,0,607,999,2,41,88,9,1
1211,16330,3,5,2,3,9,01,1,9,6,9,9,6,9,0,0,0,0,0,1,0,9,03,03,27,15,0,9,9,2,2,1,5,0,9,9,5,1,1,0,1,1,02,3,99999,99999,99999,2349,232,2581,999,0,21,999,99,1
1212,10286,2,4,2,2,9,01,1,9,1,4,0,1,0,0,1,1,1,1,1,0,9,04,04,26,26,0,9,9,4,1,1,4,0,9,9,1,9,9,9,9,0,02,3,99999,99999,99999,2016,728,2744,999,0,21,999,99,1
1213,16946,1,1,1,9,0,05,1,9,1,4,1,1,1,0,1,1,1,1,1,1,2,02,02,11,11,0,9,9,3,1,0,2,0,9,9,2,9,9,9,9,0,05,1,99999,99999,99999,980,0,980,999,2,11,999,99,1
1214,18731,2,3,1,9,9,06,1,9,1,4,0,1,0,1,1,0,1,1,0,9,9,02,02,14,14,0,9,9,2,1,1,2,0,9,9,4,9,9,9,9,9,01,1,99999,99999,99999,1121,0,1121,1,1,11,999,99,1
1215,33529,1,2,3,1,9,01,1,9,6,9,9,2,0,0,0,0,1,1,1,6,9,02,02,6,6,0,9,9,3,1,0,3,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,1024,0,1024,999,0,22,999,99,1
1216,18252,3,5,2,1,0,10,1,9,1,4,1,1,1,1,6,0,0,1,1,1,4,02,02,8,8,0,9,9,3,1,1,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,1035,72,1107,999,0,21,999,99,1
1217,8617,1,1,2,2,0,03,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,03,03,21,21,0,9,9,3,1,1,4,0,9,9,1,9,9,9,9,1,98,3,99999,99999,99999,2797,0,2797,999,2,21,999,99,1
1218,15348,4,9,2,2,9,06,1,9,0,9,9,1,0,0,0,0,1,1,0,9,9,04,00,26,6,0,9,9,4,3,0,5,1,0,9,4,9,9,9,9,9,95,1,99999,99999,99999,3891,1266,5157,999,4,21,999,99,1
1219,18731,2,3,2,1,9,04,1,9,1,6,0,2,1,6,6,0,0,1,0,9,9,02,02,12,0,0,9,9,2,1,0,2,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,858,0,858,999,0,21,999,99,1
1220,14689,4,8,2,1,9,06,1,9,1,4,0,1,0,1,0,0,1,1,1,1,4,02,02,12,12,0,9,9,2,2,0,4,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,1232,0,1232,999,0,21,999,99,1
1221,33705,3,5,5,9,9,02,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,01,6,6,0,9,9,1,1,0,5,9,9,9,9,9,9,9,9,9,98,1,99999,99999,99999,720,0,720,999,2,41,9,3,1
