DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,GALLONKR,BTUKER,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ,BTUELCOK,BTUELDWH,BTUELCDR
4389, 14330,9,1,1,0, 514, 5832,2,  0,     0,11729, 40018,   0,     0,   0,     0,   0,     0, 17938,     0,     0,     0,     0, 6928,     0,     0,    0,    0, 11173,     0,   0,    0,0,    0,   0, 3979,    0,2028, 444,     0
4390, 14413,9,2,4,0,1350, 5133,5,  0,     0, 2037,  6950, 221, 22697,   0,     0,   0,     0,     0, 22697,     0,     0,     0, 2847,     0,     0,    0,    0,  2788,     0,   0,    0,0,  628,   0,  687,    0, 250,   0,     0
4391,  9378,9,4,8,0,  79, 7985,5,  0,     0, 3107, 10600, 426, 43706,   0,     0,   0,     0,     0, 25614,     0,     0,     0,    0, 18092,     0,    0,    0,  8872,     0,   0,    0,0,    0,   0, 1728,    0,1610,   0,     0
4392, 30253,9,2,3,0, 752, 5533,5,  0,     0, 3480, 11876, 318, 32659,   0,     0,   0,     0,     0, 17034,     0,     0,     0,    0, 12436,     0,    0,    0,  6978,  3189,   0,    0,0, 2151,   0, 2747,    0, 594, 369,     0
4393, 16159,9,2,3,0, 685, 6272,3,  0,     0, 3763, 12841,   0,     0,   0,     0,1030, 94026,     0,     0,     0, 73494,     0,    0,     0,     0,16981,    0,  8229,     0,   0, 3551,0, 1286,   0, 3326, 2606,   0,   0,     0
4394, 15256,9,2,4,0, 870, 6239,2,  0,     0,  294,  1003,1236,126937,   0,     0,   0,     0,     0,102452,     0,     0,     0,    0, 24485,     0,    0,    0,   669,     0,   0,    0,0,   97,   0,  237,   71,  76,   0,    84
4395, 18634,9,3,7,0,2592, 1755,2,  0,     0, 7688, 26231, 542, 55663,   0,     0,   0,     0,     0, 30761,     0,     0,     0,    0, 19541,     0,    0,    0, 12746,  5361,   0,    0,0,    0,   0,13485,    0,   0,   0,     0
4396, 12108,9,4,9,2, 614, 1497,1,  0,     0, 3994, 13626,   0,     0,   0,     0, 321, 29283,  5247,     0,     0,     0,     0,    0,     0,     0,24333,    0,  6590,     0,   0, 4950,0,    0,   0, 1789,    0,   0,   0,     0
4397, 33441,9,3,5,0,1890, 3704,2,  0,     0,11874, 40513,1373,141007,   0,     0,   0,     0,  3591,129086,     0,     0,     0,12020,     0,     0,    0,    0, 17895, 11921,   0,    0,0, 4706,   0, 2301,    0,   0, 433,  2965
4398, 20867,9,1,1,0, 696, 5949,5,  0,     0, 2585,  8820,   0,     0, 400, 55536,   0,     0,     0,     0, 33940,     0,     0,    0,     0, 21596,    0,    0,  4399,     0,   0,    0,0, 1143,   0, 3278,    0, 733,   0,     0
4399, 17926,9,2,3,0, 592, 5904,2,  0,     0,34467,117601,   0,     0,   0,     0,   0,     0, 44311,     0,     0,     0,     0,18214,     0,     0,    0,    0, 47945,     0,   0,    0,0,    0,   0, 7131, 6939,1959,3392,  5201
4400, 15199,9,2,4,0,1090, 5568,5,  0,     0, 3527, 12034, 507, 52069,   0,     0,   0,     0,   668, 41774,     0,     0,     0,    0, 10295,     0,    0,    0,  7099,     0,   0,    0,0, 1892,   0, 2375,    0, 421, 261,     0
4401, 21799,9,3,5,0,1138, 4450,3,  0,     0,18177, 62020,   0,     0,   0,     0,   0,     0, 17485,     0,     0,     0,     0,12416,     0,     0,    0,    0, 20463,     0,   0,    0,0, 7417,   0, 4239,    0,1182, 423,  3624
4402,  8094,9,1,1,0, 717, 5558,2,  0,     0, 7737, 26399,   0,     0, 948,131478,   0,     0,  1077,     0,111332,     0,     0,    0,     0, 20146,    0,    0, 19565,     0,   0,    0,0, 2756,   0, 3001,    0, 960,2350,  2889
4403, 10673,9,1,1,0, 752, 5758,2,  0,     0, 5487, 18722,1263,129710,   0,     0,   0,     0,     0, 94985,     0,     0,     0,    0, 23235,     0,    0,    0, 14811, 11490,   0,    0,0, 1163,   0, 2748,    0,   0,1617,     0
4404, 10890,9,2,4,0, 844, 6435,2,  0,     0,23891, 81516,   0,     0,   0,     0, 830, 75804,     0,     0,     0, 75804,     0,23806,     0,     0,    0,    0, 43997,     0,   0,    0,0, 8248,   0, 5465,    0,2699,3822, 11236
4405, 21130,9,3,7,0,2235, 1806,1,  0,     0,13153, 44878,   0,     0,   0,     0,   0,     0, 10438,     0,     0,     0,     0, 5871,     0,     0,    0,    0, 16695,     0,   0,    0,0, 8545,   0, 3329,    0, 912, 566,  3879
4406, 16288,9,3,7,0,1768, 3681,2,  0,     0,12066, 41169,1286,132072,   0,     0,   0,     0,     0, 90389,     0,     0,     0,    0, 41683,     0,    0,    0, 27198,     0,   0,    0,0, 9402,   0, 4569,    0,   0,3290,  7563
4407, 13216,9,3,5,4,2997,  799,2,  5,   675, 7838, 26742,   0,     0,   0,     0,   0,     0,     0,     0,     0,     0,   675, 7749,     0,     0,    0,    0, 13279,     0,   0,    0,0,    0,   0, 5714,    0, 919,   0,     0
4408, 16863,9,1,1,0, 597, 6248,2,  0,     0,10648, 36331,1500,154050,   0,     0,   0,     0,     0,100513,     0,     0,     0,    0, 34166,     0,    0,    0, 25224, 19371,   0,    0,0,  865,   0,10242,    0,   0, 356,     0
4409, 16308,9,3,5,0,1318, 3218,4, 10,  1358, 8296, 28305,   0,     0,   0,     0,   0,     0,  9871,     0,     0,     0,  1358, 6861,     0,     0,    0,    0,  7356,     0,   0,    0,0, 1353,   0, 2864,    0, 714,   0,     0
4410, 15822,9,3,7,3,2191, 2933,2,  0,     0,24706, 84297,1060,108862,   0,     0,   0,     0,  1405, 49264,     0,     0,     0,    0, 49124,     0,    0,    0, 54226, 10474,   0,    0,0,18162,   0,10504,15527,   0,3807,  4702
4411, 32270,9,3,7,3,2572, 2498,3,  0,     0,16726, 57069,   0,     0,   0,     0,   0,     0, 12263,     0,     0,     0,     0,10979,     0,     0,    0,    0, 13798,     0,   0,    0,0,13391,   0, 6638,    0,1037, 644,     0
4412, 12022,9,4,9,0, 647, 6068,2,  0,     0,17850, 60904,   0,     0,   0,     0,   0,     0, 23861,     0,     0,     0,     0, 9691,     0,     0,    0,    0, 22013,     0,   0,    0,0, 1997,   0, 3342, 9117, 913, 401,     0
4413, 24774,9,4,9,0, 570, 3484,2,  0,     0, 6091, 20782, 356, 36561,   0,     0,   0,     0,     0, 36561,     0,     0,     0, 3273,     0,     0,    0,    0, 15535,     0,   0,    0,0,    0,   0, 1974, 4735, 546,   0,  1704
4414, 12787,9,4,8,0,4933,  965,2,  0,     0,38400,131021,   0,     0,   0,     0,   0,     0,  9934,     0,     0,     0,     0,14630,     0,     0,    0,    0, 47367,     0,   0,    0,0,44218,   0,14872, 3801,1567, 562,  4804
4415, 22689,9,2,3,0, 360, 8066,5,  0,     0, 1754,  5985, 303, 31134,   0,     0,   0,     0,     0, 17543,     0,     0,     0,    0, 13591,     0,    0,    0,  4393,     0,   0,    0,0,  283,   0, 1309,    0, 358,   0,     0
4416, 10826,9,3,6,0,2408, 1656,2,  0,     0,14415, 49184,2516,258393,   0,     0,   0,     0,  1435,108372,     0,     0,     0,    0, 98352,     0,    0,    0, 34724, 51669,   0,    0,0, 9703,   0, 3322, 8130,   0,3132,     0
4417, 38222,9,3,5,0,1128, 4490,3,  0,     0, 5207, 17766, 250, 25675, 321, 44519,   0,     0,     0,     0, 44519,     0,     0,    0, 20883,     0,    0,    0, 12286,  4792,   0,    0,0, 3754,   0, 1726,    0,   0, 342,  2344
4418,  9404,9,3,6,0,1403, 4291,3,  0,     0,22324, 76169,4235,434934,   0,     0,   0,     0,     0,295818,     0,     0,     0,    0,109569,     0,    0,    0, 41686, 29547,   0,    0,0, 6672,   0,27811, 8064,   0,   0,  6751
4419,  6699,9,4,8,0, 701, 6078,3,  0,     0, 3074, 10488, 665, 68295,   0,     0,   0,     0,     0, 51857,     0,     0,     0,    0, 13105,     0,    0,    0,  8127,  3333,   0,    0,0,    0,   0, 2361,    0,   0,   0,     0
4420, 14199,9,1,1,0, 822, 5520,3,  0,     0, 4386, 14965, 166, 17048,1602,222181,   0,     0,     0,     0,192689,     0,     0,    0,  8209, 29492,    0,    0, 10071,  8839,   0,    0,0, 1503,   0, 3391,    0,   0,2477,     0
4421, 17617,9,2,4,0,1131, 5343,5,  0,     0,16724, 57062,   0,     0,   0,     0,   0,     0, 11954,     0,     0,     0,     0,12438,     0,     0,    0,    0, 21164,     0,   0,    0,0, 5794,   0, 5712, 8043,2687,   0,     0
4422, 16231,9,1,2,1, 177, 7722,2,  0,     0,12315, 42019,1906,195746,   0,     0,   0,     0,  1354,134831,     0,     0,     0,    0, 45732,     0,    0,    0, 36866, 15183,   0,    0,0,    0,   0, 3799, 2348,1479,3670,     0
4423, 15529,9,3,5,4,5235,   79,5,  0,     0,21181, 72270,   0,     0,   0,     0,   0,     0,   640,     0,     0,     0,     0,14331,     0,     0,    0,    0, 22822,     0,   0,    0,0,26830,   0, 7647,    0,1773,   0,  3773
4424, 12244,9,3,5,0, 951, 4361,4,  0,     0, 1874,  6394,   0,     0,   0,     0,1153,105320,     0,     0,     0, 53509,     0,    0,     0,     0,43502,    0,  4015,     0,   0, 8309,0,    0,   0, 2379,    0,   0,   0,     0
4425,  8064,9,1,1,0, 291, 7586,2,  0,     0, 9553, 32595,   0,     0, 777,107744,   0,     0,     0,     0,107744,     0,     0,13063,     0,     0,    0,    0, 14961,     0,   0,    0,0,    0,   0, 4571,    0,1234,   0,  3716
4426, 18033,9,4,9,0, 254, 6706,2,  0,     0,30848,105253,   0,     0,   0,     0,   0,     0, 50359,     0,     0,     0,     0,18397,     0,     0,    0,    0, 31007,     0,   0,    0,0, 1668,   0, 3822,    0,1345,4091,  5052
4427, 18532,9,2,3,0, 478, 6859,4,  0,     0, 3172, 10824,1092,112149,   0,     0,   0,     0,     0, 79339,     0,     0,     0,    0, 32810,     0,    0,    0,  7918,     0,   0,    0,0,  786,   0, 2120,    0,1414,   0,     0
4428, 10317,9,1,1,0, 423, 6053,2,  0,     0, 7393, 25225,   0,     0,1073,148814,   0,     0,     0,     0,148814,     0,     0, 6164,     0,     0,    0,    0, 17067,     0,   0,    0,0,  864,   0, 1130,    0,1339,1682,  2079
4429, 25427,9,2,4,0, 560, 7304,2,  0,     0, 6227, 21247,1068,109684,   0,     0,   0,     0,     0, 79452,     0,     0,     0,    0, 20769,     0,    0,    0, 12871,  9463,   0,    0,0, 2354,   0, 6022,    0,   0,   0,     0
4430, 31141,9,3,5,0,1355, 3868,4,  0,     0,14510, 49508,   0,     0,   0,     0,   0,     0, 16900,     0,     0,     0,     0, 8405,     0,     0,    0,    0, 16298,     0,   0,    0,0, 4341,   0, 3564,    0, 885,2166,  3322
4431, 13297,9,3,5,4,2189, 1083,2,  0,     0, 6759, 23062,   0,     0,   0,     0, 260, 23746,     0,     0,     0, 12349,     0,    0,     0,     0, 9243,    0,  7227,     0,   0, 2154,0, 6205,   0, 9630,    0,   0,   0,     0
4432, 24305,9,4,8,0, 514, 5947,2,  0,     0,13765, 46966,   0,     0, 550, 76279,   0,     0,     0,     0, 76279,     0,     0,13070,     0,     0,    0,    0, 26398,     0,   0,    0,0, 4448,   0, 3050,    0,2200,2082,  2343
4433, 16917,9,3,7,0,2630, 1619,1,  0,     0,11419, 38962,   0,     0,   0,     0,   0,     0,     0,     0,     0,     0,     0, 5190,     0,     0,    0,    0, 12584,     0,   0,    0,0,15214,   0, 5974,    0,   0,   0,  4310
4434, 14444,9,2,3,0, 960, 5842,2,  0,     0,11136, 37996,   0,     0,   0,     0,1410,128775,  1118,     0,     0, 96463,     0,    0,     0,     0,32312,    0, 27434,     0,   0,    0,0, 2357,   0, 7087, 3326,2515, 438,  2746
4435, 13175,9,4,9,0,  69, 5225,1,  0,     0, 9554, 32598,   0,     0,   0,     0,   0,     0,  2876,     0,     0,     0,     0,10080,     0,     0,    0,    0, 17706,     0,   0,    0,0,    0,   0, 1936, 1881,1001,   0,  3013
4436, 11491,9,1,2,0, 881, 5084,3,  0,     0, 2346,  8004, 296, 30365, 681, 94439,   0,     0,     0,     0, 94439,     0,     0,    0, 24715,     0,    0,    0,  5717,  5650,   0,    0,0,    0,   0, 2287,    0,   0,   0,     0
4437, 10872,9,1,2,0, 377, 6562,3,  0,     0,13798, 47079,   0,     0,   0,     0,   0,     0, 12067,     0,     0,     0,     0,16239,     0,     0,    0,    0, 12502,     0,   0,    0,0,    0,   0, 6271,    0,2465,   0,     0
4438, 23321,9,3,5,0,2101, 2811,5,  0,     0, 5731, 19554,   0,     0,   0,     0,   0,     0,  2491,     0,     0,     0,     0, 3369,     0,     0,    0,    0,  9097,     0,   0,    0,0, 2010,   0, 2587,    0,1217, 312,  2139
4439, 10285,9,3,6,0,1633, 2707,5,  0,     0, 2523,  8608, 366, 37610,   0,     0,   0,     0,     0, 13465,     0,     0,     0,    0, 19026,     0,    0,    0,  5299,  5119,   0,    0,0, 1883,   0, 1426,    0,   0,   0,     0
4440, 33975,9,3,5,0,1740, 2375,2,  0,     0,15700, 53568,   0,     0,   0,     0,   0,     0, 22004,     0,     0,     0,     0,13779,     0,     0,    0,    0, 13828,     0,   0,    0,0,    0,   0, 3957,    0,1466,   0,     0
4441, 22228,9,1,2,0, 676, 5692,2,  0,     0, 9421, 32144,   0,     0,   0,     0,   0,     0, 22144,     0,     0,     0,     0, 2360,     0,     0,    0,    0,  3953,     0,   0,    0,0,    0,   0, 3687,    0, 575,   0,     0
4442, 20171,9,3,5,4,4192,  196,5,  0,     0, 4649, 15862,   0,     0,   0,     0,   0,     0,   342,     0,     0,     0,     0, 4431,     0,     0,    0,    0,  7308,     0,   0,    0,0,    0,   0, 3781,    0, 800,   0,     0
4443, 21665,9,3,5,0,1271, 3491,2,  0,     0, 2451,  8361,  39,  4025,   0,     0, 823, 75134,     0,     0,     0, 56960,     0,    0,     0,     0,18174,    0,  4334,  4025,   0,    0,0,    0,   0, 4027,    0,   0,   0,     0
4444, 25673,9,2,3,0, 582, 6727,2,  0,     0,10480, 35758,   0,     0,   0,     0, 591, 53976,     0,     0,     0, 53976,     0, 8894,     0,     0,    0,    0, 22805,     0,   0,    0,0, 1418,   0, 2641, 4278, 858,   0,  3220
4445, 16863,9,1,1,0, 488, 6586,2,  0,     0, 6481, 22113,  53,  5443, 491, 68097,   0,     0,     0,     0, 68097,     0,     0,    0,     0,     0,    0,    0, 16383,  5443,   0,    0,0,  686,   0, 5044,    0,   0,2128,     0
4446, 15978,9,3,7,3,2555, 2280,2,  0,     0, 6813, 23246, 565, 58026,   0,     0,   0,     0,     0, 28587,     0,     0,     0,    0, 23012,     0,    0,    0, 13615,  6427,   0,    0,0, 4001,   0, 5630,    0,   0,   0,     0
4447, 18121,9,3,5,0,1116, 4269,1,  0,     0,17353, 59208,   0,     0,   0,     0,   0,     0, 19045,     0,     0,     0,     0,12457,     0,     0,    0,    0, 20774,     0,   0,    0,0,    0,   0, 6932,    0,2974,   0,  4075
4448, 10784,9,3,5,4,5939,   34,5,  0,     0, 2678,  9139, 191, 19618,   0,     0,   0,     0,     0,     0,     0,     0,     0,    0, 15154,     0,    0,    0,  4205,  4464,   0,    0,0, 3100,   0, 1834,    0,   0,   0,     0
4449, 19833,9,2,3,0, 372, 8019,2,  0,     0,11690, 39886, 888, 91198,   0,     0,   0,     0,  1212, 57290,     0,     0,     0,    0, 33908,     0,    0,    0, 32618,     0,   0,    0,0, 2293,   0, 3763,    0,1528,2646,  4058
4450, 22422,9,2,4,0, 594, 7213,1,  0,     0, 5243, 17889, 970, 99619,   0,     0,   0,     0,  1099, 80393,     0,     0,     0,    0, 14716,     0,    0,    0, 11506,  4510,   0,    0,0, 3311,   0, 1973,    0,   0,   0,  2701
4451, 10909,9,3,5,0,1497, 3330,2,  0,     0, 4552, 15530, 587, 60285,   0,     0,   0,     0,     0, 60285,     0,     0,     0, 2615,     0,     0,    0,    0,  6767,     0,   0,    0,0, 3456,   0, 2692,    0, 457,   0,     0
4452, 11120,9,1,2,1,1073, 4631,2,  0,     0,12672, 43237,   0,     0,1639,227313, 320, 29226,     0,     0,227313,     0,     0,    0,     0,     0,23047,    0, 37257,     0,   0, 6179,0,    0,   0, 5980, 2986,   0, 683,     0
4453, 21799,9,3,5,0,1094, 4627,3,  0,     0,20513, 69990,   0,     0,   0,     0,   0,     0, 23412,     0,     0,     0,     0,12169,     0,     0,    0,    0, 21330,     0,   0,    0,0, 8895,   0, 4184,    0,1220, 536,  4582
4454, 17575,9,4,8,0, 186, 7676,2,  0,     0,14916, 50893,   0,     0,   0,     0,   0,     0, 19687,     0,     0,     0,     0, 9902,     0,     0,    0,    0, 16990,     0,   0,    0,0,    0,   0, 4314, 1303,1563,   0,  2733
4455, 11635,9,2,4,0, 584, 7239,4,  0,     0, 4037, 13774, 965, 99105,   0,     0,   0,     0,     0, 76390,     0,     0,     0,    0, 18166,     0,    0,    0,  9028,  4549,   0,    0,0, 1032,   0, 3714,    0, 641,   0,     0
4456, 18346,9,4,8,0,  93, 7616,2,  0,     0,11130, 37976,2448,251410,   0,     0,   0,     0,     0,175181,     0,     0,     0,    0, 47864,     0,    0,    0, 31666, 28365,   0,    0,0,    0,   0, 6310,    0,   0,2888,     0
4457, 12782,9,3,7,3,2745, 1558,2,  0,     0,12867, 43902, 399, 40977,   0,     0,   0,     0,     0, 17036,     0,     0,     0,    0, 15846,     0,    0,    0, 22123,  8095,   0,    0,0,16017,   0, 5762,    0,   0,   0,     0
4458,  9307,9,3,7,0,1808, 3567,2,  0,     0, 9250, 31561,1207,123959,   0,     0,   0,     0,  1574, 79023,     0,     0,     0,    0, 26906,     0,    0,    0, 25474, 18030,   0,    0,0,    0,   0, 4513, 3388,   0,   0,     0
4459, 30886,9,2,3,0, 670, 6281,1,  0,     0, 4805, 16395, 979,100543,   0,     0,   0,     0,     0, 67476,     0,     0,     0,    0, 27639,     0,    0,    0, 12437,  5428,   0,    0,0, 1216,   0, 2742,    0,1871,   0,     0
4460, 20603,9,4,9,2,1589,  875,5,  0,     0, 3389, 11563, 266, 27355,   0,     0,   0,     0,     0,  3893,     0,     0,     0,    0, 18295,     0,    0,    0,  6453,  5167,   0,    0,0,    0,   0, 5110,    0,   0,   0,     0
4461, 16284,1,3,6,0,1715, 2700,2,  0,     0, 9923, 33857, 374, 38410,   0,     0,   0,     0,     0, 28774,     0,     0,     0,    0,  7468,     0,    0,    0, 24537,  2168,   0,    0,0, 4859,   0, 4461, 4308,   0,   0,     0
4462, 18869,9,3,5,0,1551, 3095,2,  0,     0, 9867, 33665,   0,     0,   0,     0, 837, 76429,   897,     0,     0, 42241,     0,    0,     0,     0,34188,    0, 25116,     0,   0,    0,0, 2978,   0, 4674,    0,1936,   0,  7148
4463, 24228,9,4,8,0,2380, 2815,2,  0,     0, 1882,  6421, 220, 22594,   0,     0,   0,     0,  1522, 11923,     0,     0,     0,    0,  8435,     0,    0,    0,  3861,  2236,   0,    0,0,    0,   0, 1038,    0,   0,   0,     0
4464,  9684,9,3,6,0,1226, 3529,2,  0,     0,22380, 76361,   0,     0,   0,     0, 255, 23289, 21073,     0,     0, 23289,     0,10775,     0,     0,    0,    0, 33048,     0,   0,    0,0, 6102,   0, 5363, 1860,2107,2313,  3547
4465, 17629,9,3,7,3,2925, 1378,2,  0,     0,16418, 56018, 975,100132,   0,     0,   0,     0,  7527,     0,     0,     0,     0,    0,100132,     0,    0,    0, 27945,     0,   0,    0,0,16587,   0, 3959,    0,2117,3462,  4276
4466, 15662,9,4,9,2, 223, 5248,3,  0,     0,17919, 61140,   0,     0,   0,     0,   0,     0, 10312,     0,     0,     0,     0,17671,     0,     0,    0,    0, 27352,     0,   0,    0,0,    0,   0, 5805,    0,3344,3357,  4147
4467, 22469,9,3,5,0,1376, 3387,2,  0,     0,13607, 46426,   0,     0,   0,     0,   0,     0, 21467,     0,     0,     0,     0, 3728,     0,     0,    0,    0, 13999,     0,   0,    0,0, 1852,   0, 5380, 3322, 651, 405,  2774
4468, 18385,9,2,4,0, 629, 7880,2,  0,     0, 6030, 20574, 909, 93354,   0,     0,   0,     0,   954, 65837,     0,     0,     0,    0, 22037,     0,    0,    0, 15339,  5480,   0,    0,0, 1379,   0, 2902,    0, 851,   0,  3194
4469, 19946,9,3,5,0, 942, 4372,2,  0,     0,20337, 69390,   0,     0,1039,144044,   0,     0,  1273,     0,144044,     0,     0,15201,     0,     0,    0,    0, 35642,     0,   0,    0,0, 7979,   0, 9295, 2803,3580,3452,  4263
4470, 22689,9,2,3,0, 524, 6249,2,  0,     0, 8994, 30688,1127,115743,   0,     0,   0,     0,     0,105095,     0,     0,     0,    0, 10648,     0,    0,    0, 20099,     0,   0,    0,0,    0,   0,10589, 4833,2924,   0,     0
4471, 19434,9,3,5,4,4125,  186,5,  0,     0, 6874, 23454,   0,     0,   0,     0,   0,     0,   497,     0,     0,     0,     0, 5907,     0,     0,    0,    0,  7284,     0,   0,    0,0, 7291,   0, 2475,    0, 880, 360,     0
4472, 21201,9,2,3,0, 466, 6892,2,  0,     0, 6377, 21758, 830, 85241,   0,     0,   0,     0,     0, 64543,     0,     0,     0,    0, 13713,     0,    0,    0, 15206,  6985,   0,    0,0, 3021,   0, 3531,    0,   0, 503,     0
4473, 11359,9,1,1,0, 720, 5867,3,  0,     0, 3338, 11389, 816, 83792,   0,     0,   0,     0,     0, 49222,     0,     0,     0,    0, 27075,     0,    0,    0,  8070,  7495,   0,    0,0,  883,   0, 2436,    0,   0,   0,     0
4474, 11491,9,1,2,0,1089, 4886,2,  0,     0, 2175,  7421,1008,103522,   0,     0,   0,     0,     0, 91947,     0,     0,     0,    0,  9198,     0,    0,    0,  5636,  2377,   0,    0,0,  855,   0,  930,  538,   0, 123,  1051
4475, 26155,9,2,4,0, 877, 5578,1,  0,     0,21918, 74784,   0,     0,   0,     0,   0,     0, 20878,     0,     0,     0,     0,16824,     0,     0,    0,    0, 31403,     0,   0,    0,0, 1749,   0, 3930,    0,2757,   0,  4003
4476, 24791,9,2,3,0, 353, 7363,5,  0,     0, 5502, 18773, 386, 39645,   0,     0,   0,     0,     0, 23606,     0,     0,     0,    0, 16039,     0,    0,    0, 14639,     0,   0,    0,0, 1824,   0, 2310,    0,2007, 395,     0
4477,  6699,9,4,8,0, 617, 6241,5,  0,     0, 3881, 13242, 293, 30077,   0,     0,   0,     0,     0, 15972,     0,     0,     0,    0, 14105,     0,    0,    0,  8020,     0,   0,    0,0,  740,   0, 4482,    0,1260,   0,     0
4478, 16482,9,4,9,2, 594, 1144,2,  0,     0, 4280, 14603, 298, 30605,   0,     0,   0,     0,     0, 22938,     0,     0,     0, 4326,     0,     0,    0,    0,  8905,  7667,   0,    0,0,    0,   0, 1372,    0,   0, 991,  1520
4479, 15622,9,4,8,0, 182, 7762,2,  0,     0,16951, 57837,   0,     0,   0,     0,   0,     0, 21516,     0,     0,     0,     0, 8516,     0,     0,    0,    0, 24267,     0,   0,    0,0,    0,   0, 3538,    0,1113, 489,  3348
4480, 17926,9,2,3,0, 538, 6146,2,  4,   540, 7938, 27085,1555,159676,   0,     0,   0,     0,     0,107766,     0,     0,   540,    0, 40795,     0,    0,    0, 21934, 11115,   0,    0,0, 3353,   0, 1798,    0,   0,   0,  2622
4481, 14982,9,1,2,0, 876, 5155,2,  0,     0, 6562, 22390,   0,     0, 697, 96667,   0,     0,     0,     0, 96667,     0,     0, 4169,     0,     0,    0,    0, 13338,     0,   0,    0,0, 1679,   0, 3204, 3303, 699,   0,  2182
4482, 15622,9,4,8,0, 754, 5182,3,  0,     0,16158, 55131,   0,     0,   0,     0,   0,     0, 15966,     0,     0,     0,     0,15072,     0,     0,    0,    0, 18207,     0,   0,    0,0, 1573,   0, 4313,    0,2730,   0,  3125
4483, 19418,9,3,7,0,1889, 3087,1,  0,     0,12579, 42920, 719, 73841,   0,     0,   0,     0,     0, 46189,     0,     0,     0,    0, 21836,     0,    0,    0, 25680,  5816,   0,    0,0,12632,   0, 4608, 8192,   0,   0,  4061
4484, 10094,9,1,1,0, 702, 5826,2,  0,     0, 5372, 18329, 440, 45188, 482, 66849,   0,     0,     0, 23974, 66849,     0,     0,    0, 14407,     0,    0,    0, 14586,  6807,   0,    0,0,    0,   0, 3743,    0,   0, 300,     0
4485, 18467,9,3,7,3,2811, 1872,2,  0,     0,15171, 51763,   0,     0,   0,     0,   0,     0,  7106,     0,     0,     0,     0,12813,     0,     0,    0,    0, 19594,     0,   0,    0,0, 9271,   0, 2979,    0,1282,   0,  6614
4486, 20603,9,4,9,2,1787, 1356,2,  0,     0, 3794, 12945, 314, 32248,   0,     0,   0,     0,     0, 13384,     0,     0,     0,    0, 14576,     0,    0,    0,  7255,  4288,   0,    0,0, 4248,   0, 1442,    0,   0,   0,     0
4487, 15529,9,3,5,4,4648,  116,2,  0,     0,19832, 67667,   0,     0,   0,     0,  24,  2192,     0,     0,     0,  2192,     0, 7522,     0,     0,    0,    0, 24671,     0,   0,    0,0,20106,   0,15368,    0,1558,2517,  3109
4488,  6961,9,4,9,2, 196, 6737,1,  0,     0, 3642, 12427,   0,     0,   0,     0,2272,207502,     0,     0,     0,145008,     0,    0,     0,     0,51684,    0,  9970,     0,   0,10810,0,    0,   0, 2457,    0,   0,   0,  2039
4489, 11442,9,2,4,0, 781, 6904,2,  0,     0,13303, 45389,   0,     0,   0,     0,   0,     0,  3040,     0,     0,     0,     0,10928,     0,     0,    0,    0, 24816,     0,   0,    0,0, 2006,   0, 4599, 5147,2122,   0,  2914
4490, 31689,9,4,9,2,1010, 1165,5,  0,     0,  907,  3093, 262, 26905,   0,     0,   0,     0,     0,  3673,     0,     0,     0,    0, 14674,     0,    0,    0,  1912,  8558,   0,    0,0,    0,   0, 1181,    0,   0,   0,     0
4491,  9724,9,4,8,0,4598, 1038,5,  0,     0,13596, 46390,   0,     0,   0,     0,   0,     0,  1364,     0,     0,     0,     0, 7489,     0,     0,    0,    0, 18707,     0,   0,    0,0,14583,   0, 4247,    0, 817,2002,  3070
4492,  7077,9,3,6,0,2341, 1697,2,  0,     0, 3840, 13102, 335, 34405,   0,     0,   0,     0,     0, 19707,     0,     0,     0,    0, 11520,     0,    0,    0,  7987,  3178,   0,    0,0, 2411,   0, 2704,    0,   0,   0,  2119
4493, 12955,9,2,3,0, 423, 7630,1,  0,     0, 7466, 25474,1042,107013,   0,     0,   0,     0,     0, 89756,     0,     0,     0,    0, 13218,     0,    0,    0, 17211,  4039,   0,    0,0, 2556,   0, 5707,    0,   0,   0,  5660
4494,  9497,9,4,9,2,1507, 1089,4,  0,     0, 3517, 12001, 202, 20775,   0,     0,   0,     0,  1885,     0,     0,     0,     0,    0, 20775,     0,    0,    0,  4735,     0,   0,    0,0, 1171,   0, 4210,    0, 736,   0,     0
4495, 29740,9,2,3,0, 978, 5818,2,  0,     0, 4908, 16746,1307,134229,   0,     0,   0,     0,     0,116436,     0,     0,     0,    0, 17793,     0,    0,    0, 12777,     0,   0,    0,0, 2038,   0, 1931, 2181, 422, 262,  2240
4496, 12063,9,3,5,4,3902,  343,2,  0,     0,16252, 55452,   0,     0,   0,     0,   0,     0,  2449,     0,     0,     0,     0, 5039,     0,     0,    0,    0, 21349,     0,   0,    0,0,15490,   0,11125,    0, 845, 525,  3597
