INPUT_TABLE
Variable ID
ghgCoef_Unmgd

region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,year,generic.ghg,uncontrolled.emiss.coef
Australia_NZ,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,BC,0.001180208
Australia_NZ,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,BC,8.7e-05
China,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,BC,1.04e-05
China,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,BC,0.000305052
China,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,BC,5.05e-06
Eastern Europe,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,BC,5.35e-05
Eastern Europe,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,BC,0.006682096
Eastern Europe,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,BC,7.6e-06
Former Soviet Union,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,BC,0.002603201
Former Soviet Union,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,BC,1.41e-05
India,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,BC,2.85e-05
India,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,BC,0.002432933
India,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,BC,1.68e-05
Japan,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,BC,0.003585352
Japan,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,BC,5.75e-06
Latin America,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,BC,5.72e-05
Latin America,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,BC,0.01194629
Latin America,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,BC,2.05e-05
Southeast Asia,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,BC,5.46e-05
Southeast Asia,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,BC,0.022577874
Southeast Asia,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,BC,0.000119564
USA,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,BC,2.03e-05
USA,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,BC,0
USA,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,BC,5.23e-06
Western Europe,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,BC,2.64e-05
Western Europe,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,BC,0.000295097
Western Europe,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,BC,1.12e-07
Canada,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,BC,6.98e-05
Canada,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,BC,0.000221438
Canada,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,BC,5.79e-06
China,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,BC,1.04e-05
China,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,BC,0.000305052
China,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,BC,5.05e-06
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,BC,3.51e-05
Former Soviet Union,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,BC,0.002603201
Former Soviet Union,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,BC,1.41e-05
India,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,BC,2.85e-05
India,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,BC,0.002432933
India,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,BC,1.68e-05
Latin America,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,BC,5.72e-05
Latin America,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,BC,0.01194629
Latin America,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,BC,2.05e-05
Southeast Asia,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,BC,5.46e-05
Southeast Asia,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,BC,0.022577874
Southeast Asia,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,BC,0.000119564
USA,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,BC,2.03e-05
USA,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,BC,0
USA,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,BC,5.23e-06
Western Europe,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,BC,0.000295097
Western Europe,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,BC,1.12e-07
Canada,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1990,BC,6.98e-05
Canada,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1990,BC,0.000221438
Canada,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1990,BC,5.79e-06
China,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1990,BC,1.04e-05
China,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1990,BC,0.000305052
China,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1990,BC,5.05e-06
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1990,BC,3.51e-05
Former Soviet Union,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1990,BC,0.002603201
Former Soviet Union,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1990,BC,1.41e-05
India,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1990,BC,2.85e-05
India,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1990,BC,0.002432933
India,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1990,BC,1.68e-05
Latin America,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1990,BC,5.72e-05
Latin America,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1990,BC,0.01194629
Latin America,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1990,BC,2.05e-05
Southeast Asia,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1990,BC,5.46e-05
Southeast Asia,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1990,BC,0.022577874
Southeast Asia,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1990,BC,0.000119564
USA,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1990,BC,2.03e-05
USA,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1990,BC,0
USA,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1990,BC,5.23e-06
Western Europe,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1990,BC,2.64e-05
Western Europe,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1990,BC,0.000295097
Western Europe,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1990,BC,1.12e-07
Australia_NZ,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,BC,9.59e-05
Australia_NZ,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,BC,0.001180208
Australia_NZ,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,BC,8.7e-05
Canada,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,BC,6.98e-05
Canada,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,BC,0.000221438
Canada,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,BC,5.79e-06
China,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,BC,1.04e-05
China,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,BC,0.000305052
China,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,BC,5.05e-06
Eastern Europe,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,BC,5.35e-05
Eastern Europe,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,BC,0.006682096
Eastern Europe,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,BC,7.6e-06
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,BC,3.51e-05
Former Soviet Union,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,BC,0.002603201
Former Soviet Union,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,BC,1.41e-05
India,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,BC,2.85e-05
India,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,BC,0.002432933
India,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,BC,1.68e-05
Japan,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,BC,1.28e-05
Japan,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,BC,0.003585352
Japan,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,BC,5.75e-06
Latin America,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,BC,5.72e-05
Latin America,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,BC,0.01194629
Latin America,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,BC,2.05e-05
Southeast Asia,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,BC,5.46e-05
Southeast Asia,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,BC,0.022577874
Southeast Asia,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,BC,0.000119564
USA,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,BC,2.03e-05
USA,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,BC,0
USA,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,BC,5.23e-06
Western Europe,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,BC,2.64e-05
Western Europe,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,BC,0.000295097
Western Europe,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,BC,1.12e-07
Australia_NZ,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,BC,9.59e-05
Australia_NZ,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,BC,0.001180208
Australia_NZ,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,BC,8.7e-05
Canada,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,BC,6.98e-05
Canada,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,BC,0.000221438
Canada,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,BC,5.79e-06
China,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,BC,1.04e-05
China,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,BC,0.000305052
China,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,BC,5.05e-06
Eastern Europe,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,BC,0.006682096
Eastern Europe,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,BC,7.6e-06
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,BC,3.51e-05
Former Soviet Union,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,BC,0.002603201
Former Soviet Union,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,BC,1.41e-05
India,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,BC,2.85e-05
India,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,BC,0.002432933
India,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,BC,1.68e-05
Latin America,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,BC,5.72e-05
Latin America,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,BC,0.01194629
Latin America,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,BC,2.05e-05
Southeast Asia,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,BC,5.46e-05
Southeast Asia,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,BC,0.022577874
Southeast Asia,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,BC,0.000119564
USA,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,BC,0
USA,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,BC,5.23e-06
Western Europe,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,BC,2.64e-05
Western Europe,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,BC,0.000295097
Western Europe,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,BC,1.12e-07
Australia_NZ,UnmanagedLand,Savannah BurningAEZ17,Savannah BurningAEZ17,1990,BC,9.59e-05
Australia_NZ,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,1990,BC,0.001180208
Australia_NZ,UnmanagedLand,Forest FiresAEZ17,Forest FiresAEZ17,1990,BC,8.7e-05
China,UnmanagedLand,Savannah BurningAEZ17,Savannah BurningAEZ17,1990,BC,1.04e-05
China,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,1990,BC,0.000305052
China,UnmanagedLand,Forest FiresAEZ17,Forest FiresAEZ17,1990,BC,5.05e-06
Latin America,UnmanagedLand,Savannah BurningAEZ17,Savannah BurningAEZ17,1990,BC,5.72e-05
Latin America,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,1990,BC,0.01194629
Latin America,UnmanagedLand,Forest FiresAEZ17,Forest FiresAEZ17,1990,BC,2.05e-05
Latin America,UnmanagedLand,Savannah BurningAEZ18,Savannah BurningAEZ18,1990,BC,5.72e-05
Latin America,UnmanagedLand,DeforestationAEZ18,DeforestationAEZ18,1990,BC,0.01194629
Latin America,UnmanagedLand,Forest FiresAEZ18,Forest FiresAEZ18,1990,BC,2.05e-05
Africa,UnmanagedLand,Savannah BurningAEZ01,Savannah BurningAEZ01,1990,CH4,0.001460066
Africa,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1990,CH4,0.073049744
Africa,UnmanagedLand,Forest FiresAEZ01,Forest FiresAEZ01,1990,CH4,0.000189511
Australia_NZ,UnmanagedLand,Savannah BurningAEZ01,Savannah BurningAEZ01,1990,CH4,0.000459142
Australia_NZ,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1990,CH4,0.012760686
Australia_NZ,UnmanagedLand,Forest FiresAEZ01,Forest FiresAEZ01,1990,CH4,0.000940593
Latin America,UnmanagedLand,Savannah BurningAEZ01,Savannah BurningAEZ01,1990,CH4,0.000327251
Latin America,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1990,CH4,0.132035096
Latin America,UnmanagedLand,Forest FiresAEZ01,Forest FiresAEZ01,1990,CH4,0.000226997
Middle East,UnmanagedLand,Savannah BurningAEZ01,Savannah BurningAEZ01,1990,CH4,9.08e-06
Africa,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,CH4,0.001460066
Africa,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1990,CH4,0.073049744
Africa,UnmanagedLand,Forest FiresAEZ02,Forest FiresAEZ02,1990,CH4,0.000189511
Australia_NZ,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,CH4,0.000459142
India,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,CH4,0.000145574
India,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1990,CH4,0.027643305
India,UnmanagedLand,Forest FiresAEZ02,Forest FiresAEZ02,1990,CH4,0.000190707
Latin America,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,CH4,0.000327251
Latin America,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1990,CH4,0.132035096
Latin America,UnmanagedLand,Forest FiresAEZ02,Forest FiresAEZ02,1990,CH4,0.000226997
Middle East,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,CH4,9.08e-06
Africa,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,CH4,0.001460066
Africa,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,CH4,0.073049744
Africa,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,CH4,0.000189511
Australia_NZ,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,CH4,0.000459142
Australia_NZ,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,CH4,0.012760686
Australia_NZ,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,CH4,0.000940593
India,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,CH4,0.000145574
India,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,CH4,0.027643305
India,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,CH4,0.000190707
Latin America,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,CH4,0.000327251
Latin America,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,CH4,0.132035096
Latin America,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,CH4,0.000226997
Middle East,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,CH4,9.08e-06
Southeast Asia,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,CH4,0.000422648
Southeast Asia,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,CH4,0.430956089
Southeast Asia,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,CH4,0.002282182
Africa,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,CH4,0.001460066
Africa,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,CH4,0.073049744
Africa,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,CH4,0.000189511
Australia_NZ,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,CH4,0.000459142
Australia_NZ,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,CH4,0.012760686
Australia_NZ,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,CH4,0.000940593
China,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,CH4,5.46e-05
China,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,CH4,0.003035785
China,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,CH4,5.02e-05
India,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,CH4,0.000145574
India,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,CH4,0.027643305
India,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,CH4,0.000190707
Latin America,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,CH4,0.000327251
Latin America,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,CH4,0.132035096
Latin America,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,CH4,0.000226997
Southeast Asia,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,CH4,0.000422648
Southeast Asia,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,CH4,0.430956089
Southeast Asia,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,CH4,0.002282182
Western Europe,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,CH4,0.000149583
Africa,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,CH4,0.001460066
Africa,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,CH4,0.073049744
Africa,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,CH4,0.000189511
Australia_NZ,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,CH4,0.000459142
Australia_NZ,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,CH4,0.012760686
Australia_NZ,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,CH4,0.000940593
China,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,CH4,5.46e-05
China,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,CH4,0.003035785
China,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,CH4,5.02e-05
India,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,CH4,0.000145574
India,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,CH4,0.027643305
India,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,CH4,0.000190707
Latin America,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,CH4,0.000327251
Latin America,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,CH4,0.132035096
Latin America,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,CH4,0.000226997
Southeast Asia,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,CH4,0.000422648
Southeast Asia,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,CH4,0.430956089
Southeast Asia,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,CH4,0.002282182
Africa,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,CH4,0.001460066
Africa,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,CH4,0.073049744
Africa,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,CH4,0.000189511
Australia_NZ,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,CH4,0.000459142
Australia_NZ,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,CH4,0.012760686
Australia_NZ,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,CH4,0.000940593
China,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,CH4,5.46e-05
China,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,CH4,0.003035785
China,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,CH4,5.02e-05
India,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,CH4,0.027643305
India,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,CH4,0.000190707
Latin America,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,CH4,0.000327251
Latin America,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,CH4,0.132035096
Latin America,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,CH4,0.000226997
Southeast Asia,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,CH4,0.000422648
Southeast Asia,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,CH4,0.430956089
Southeast Asia,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,CH4,0.002282182
Africa,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,CH4,0.001460066
Africa,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,CH4,0.073049744
Africa,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,CH4,0.000189511
Australia_NZ,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,CH4,0.000459142
Australia_NZ,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,CH4,0.012760686
Australia_NZ,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,CH4,0.000940593
Canada,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,CH4,0.001481124
Canada,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,CH4,0.003152695
Canada,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,CH4,8.25e-05
China,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,CH4,5.46e-05
China,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,CH4,0.003035785
China,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,CH4,5.02e-05
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,CH4,0.000368577
Former Soviet Union,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,CH4,0.037853795
Former Soviet Union,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,CH4,0.000205233
Latin America,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,CH4,0.000327251
Latin America,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,CH4,0.132035096
Latin America,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,CH4,0.000226997
Middle East,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,CH4,9.08e-06
Middle East,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,CH4,0
Middle East,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,CH4,0
Southeast Asia,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,CH4,0.000422648
USA,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,CH4,0.000368167
USA,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,CH4,0
USA,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,CH4,6.01e-05
Western Europe,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,CH4,0.000149583
Africa,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,CH4,0.001460066
Africa,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,CH4,0.073049744
Africa,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,CH4,0.000189511
Australia_NZ,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,CH4,0.000459142
Australia_NZ,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,CH4,0.012760686
Australia_NZ,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,CH4,0.000940593
Canada,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,CH4,0.001481124
Canada,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,CH4,0.003152695
