INPUT_TABLE
Variable ID
MAC_12pt

region,supplysector,subsector,technology,year,generic.ghg,X0,X10,X20,X30,X40,X50,X75,X100,X125,X150,X175,X200,final.reduction
USA,SheepGoat,Mixed,Scavenging_Other,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,SheepGoat,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,SheepGoat,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,SheepGoat,Pastoral,FeedCrops,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,SheepGoat,Pastoral,Scavenging_Other,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
Western Europe,Beef,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Beef,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Beef,Mixed,FeedCrops,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Beef,Mixed,Scavenging_Other,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Beef,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Beef,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Beef,Pastoral,FeedCrops,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Beef,Pastoral,Scavenging_Other,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Dairy,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Dairy,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Dairy,Mixed,FeedCrops,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Dairy,Mixed,Scavenging_Other,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Dairy,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Dairy,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Dairy,Pastoral,FeedCrops,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Dairy,Pastoral,Scavenging_Other,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Pork,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Pork,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Pork,Mixed,FeedCrops,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Pork,Mixed,Scavenging_Other,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Poultry,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Poultry,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Poultry,Mixed,FeedCrops,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,Poultry,Mixed,Scavenging_Other,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,SheepGoat,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,SheepGoat,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,SheepGoat,Mixed,FeedCrops,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,SheepGoat,Mixed,Scavenging_Other,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,SheepGoat,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,SheepGoat,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,SheepGoat,Pastoral,FeedCrops,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
Western Europe,SheepGoat,Pastoral,Scavenging_Other,2020,CH4_AGR,0.1129,0.1159,0.1159,0.1317,0.1317,0.1317,0.1317,0.1317,0.1816,0.1816,0.1846,0.1846,0.1949
