Africa,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,OtherGrainAEZ8,10.62480826,11.78350102,14.76058718,0.830559305,1.008318226,1.263669775,1.908788273,3.474069287,7.27449333,10.62480826,,9,9OtherGrain,AEZ8
Africa,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,OtherGrainAEZ9,18.39935703,20.21966143,26.15527936,1.040077287,1.333917912,1.72318074,3.014414241,5.996619572,12.61734213,18.39935703,,9,9OtherGrain,AEZ9
Africa,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,OtherGrainAEZ10,11.26255651,12.6106548,16.31259753,0.494834134,0.638143944,0.824009189,1.435092727,3.218123029,7.557929475,11.26255651,,9,9OtherGrain,AEZ10
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,3.122636928,3.152891407,4.078443933,0.127872381,0.15576858,0.187212667,0.401860129,0.804505556,1.758101242,3.122636928,,9,9OtherGrain,AEZ11
Africa,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,OtherGrainAEZ12,0.698273026,0.675684645,0.874036427,0.032590268,0.037386001,0.042287138,0.098611649,0.193597036,0.301767541,0.698273026,,9,9OtherGrain,AEZ12
Africa,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,OtherGrainAEZ13,0,0,0,0,0,0,0,0,0,0,,9,9OtherGrain,AEZ13
Africa,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherGrainAEZ14,0,0,0,0,0,0,0,0,0,0,,9,9OtherGrain,AEZ14
Africa,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherGrainAEZ15,0,0,0,0,0,0,0,0,0,0,,9,9OtherGrain,AEZ15
Africa,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherGrainAEZ16,0,0,0,0,0,0,0,0,0,0,,9,9OtherGrain,AEZ16
Africa,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherGrainAEZ17,0,0,0,0,0,0,0,0,0,0,,9,9OtherGrain,AEZ17
Africa,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,OtherGrainAEZ18,0,0,0,0,0,0,0,0,0,0,,9,9OtherGrain,AEZ18
Latin America,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,OtherGrainAEZ1,0.109200953,0.113358322,0.119442866,0.035883663,0.026686482,0.021254588,0.025616708,0.044796438,0.067311362,0.109200953,,10,10OtherGrain,AEZ1
Latin America,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,OtherGrainAEZ2,0.919282694,0.981679674,1.034371645,0.112024478,0.101308695,0.08602854,0.11276742,0.178215335,0.551477664,0.919282694,,10,10OtherGrain,AEZ2
Latin America,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,OtherGrainAEZ3,2.310948141,2.691889676,2.836377717,0.121990757,0.110463711,0.11359239,0.174966867,0.284913758,1.18060531,2.310948141,,10,10OtherGrain,AEZ3
Latin America,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,OtherGrainAEZ4,3.336366703,3.894570366,4.309104975,0.212987733,0.213533915,0.236943561,0.388585234,0.617646563,1.982848836,3.336366703,,10,10OtherGrain,AEZ4
Latin America,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,OtherGrainAEZ5,4.238547687,5.070363094,5.099603512,0.2168688,0.214501126,0.222612981,0.345588598,0.591349321,2.173900777,4.238547687,,10,10OtherGrain,AEZ5
Latin America,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,OtherGrainAEZ6,2.503346152,2.94515565,2.858275332,0.276717,0.245589744,0.223029005,0.276395435,0.444156323,1.407037572,2.503346152,,10,10OtherGrain,AEZ6
Latin America,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,OtherGrainAEZ7,9.263155767,9.169573331,8.905791251,0.535179735,0.696160075,0.906061516,1.234135038,2.372655832,7.033982113,9.263155767,,10,10OtherGrain,AEZ7
Latin America,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,OtherGrainAEZ8,1.60295279,1.732430188,2.182729861,0.081018412,0.106301007,0.143659558,0.236994283,0.414848054,1.212054351,1.60295279,,10,10OtherGrain,AEZ8
Latin America,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,OtherGrainAEZ9,4.998281209,5.278045047,5.340267752,0.325554615,0.495970954,0.716970128,1.065764843,1.659961887,3.821629638,4.998281209,,10,10OtherGrain,AEZ9
Latin America,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,OtherGrainAEZ10,2.937416255,3.057464153,3.220499611,0.165174997,0.228990853,0.312475982,0.467956677,0.792435963,2.053124883,2.937416255,,10,10OtherGrain,AEZ10
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,1.434215237,1.550756774,1.797551256,0.018172874,0.014661301,0.016821496,0.034464087,0.147623999,0.894151331,1.434215237,,10,10OtherGrain,AEZ11
Latin America,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,OtherGrainAEZ12,3.927628342,4.233139408,4.763673981,0.039309611,0.044797764,0.063638995,0.163010397,0.589057066,2.469801707,3.927628342,,10,10OtherGrain,AEZ12
Latin America,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,OtherGrainAEZ13,0.057400716,0.066347569,0.073715287,0.006368322,0.006522906,0.006513823,0.007663506,0.01052507,0.028087682,0.057400716,,10,10OtherGrain,AEZ13
Latin America,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherGrainAEZ14,0.058509976,0.065853041,0.097717817,0.010701766,0.009043123,0.008176461,0.010172336,0.015125336,0.026112392,0.058509976,,10,10OtherGrain,AEZ14
Latin America,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherGrainAEZ15,0.295646723,0.304393791,0.299589444,0.158548434,0.108553743,0.078045427,0.099199666,0.221036988,0.173450609,0.295646723,,10,10OtherGrain,AEZ15
Latin America,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherGrainAEZ16,0.106037421,0.124583307,0.202148587,0.027467408,0.019466667,0.01493482,0.019742738,0.054700918,0.048631394,0.106037421,,10,10OtherGrain,AEZ16
Latin America,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherGrainAEZ17,0,0,0,0,0,0,0,0,0,0,,10,10OtherGrain,AEZ17
Latin America,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,OtherGrainAEZ18,0,0,0,0,0,0,0,0,0,0,,10,10OtherGrain,AEZ18
Southeast Asia,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,OtherGrainAEZ1,1.730928803,1.929316747,1.873739932,0.279106126,0.309118587,0.346120331,0.377937764,0.408385097,0.735483051,1.730928803,,11,11OtherGrain,AEZ1
Southeast Asia,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,OtherGrainAEZ2,0,0,0,0,0,0,0,0,0,0,,11,11OtherGrain,AEZ2
Southeast Asia,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,OtherGrainAEZ3,0.033907782,0.038857142,0.021242235,0.002916746,0.004669787,0.007978169,0.014973153,0.018212483,0.024927906,0.033907782,,11,11OtherGrain,AEZ3
Southeast Asia,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,OtherGrainAEZ4,1.332535747,1.571684713,1.132798001,0.088207146,0.121645219,0.17391075,0.279202085,0.452068642,0.836367101,1.332535747,,11,11OtherGrain,AEZ4
Southeast Asia,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,OtherGrainAEZ5,1.953339144,2.057437809,1.654732637,0.256018869,0.348229011,0.490913431,0.743035828,1.178503254,1.603892797,1.953339144,,11,11OtherGrain,AEZ5
Southeast Asia,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,OtherGrainAEZ6,0.094573427,0.126032409,0.12603819,0.003993182,0.004764108,0.006372321,0.009726699,0.027748031,0.071906963,0.094573427,,11,11OtherGrain,AEZ6
Southeast Asia,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,OtherGrainAEZ7,6.082047593,6.241799412,5.254946004,1.266133224,1.419314754,1.618594331,1.84968953,2.209885885,4.336724806,6.082047593,,11,11OtherGrain,AEZ7
Southeast Asia,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,OtherGrainAEZ8,1.906662175,1.974181684,1.917312467,0.161780935,0.201875465,0.264148974,0.377587857,0.619775847,1.366763742,1.906662175,,11,11OtherGrain,AEZ8
Southeast Asia,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,OtherGrainAEZ9,0.346253065,0.381096001,0.530561468,0.088359709,0.097330411,0.108612612,0.117071841,0.12345587,0.254230096,0.346253065,,11,11OtherGrain,AEZ9
Southeast Asia,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,OtherGrainAEZ10,1.227940075,1.2734848,1.140849202,0.29711277,0.332051349,0.380213959,0.477165612,0.578428451,0.981512037,1.227940075,,11,11OtherGrain,AEZ10
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.536065583,0.608001042,0.943920892,0.053488827,0.066631824,0.08400154,0.117741694,0.181284038,0.362839959,0.536065583,,11,11OtherGrain,AEZ11
Southeast Asia,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,OtherGrainAEZ12,0.32814783,0.42109535,0.802389885,0.03454554,0.037593499,0.041547019,0.053779157,0.085068415,0.198297907,0.32814783,,11,11OtherGrain,AEZ12
Southeast Asia,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,OtherGrainAEZ13,0.065726109,0.064447101,0.062590607,0.00048569,0.000961806,0.002075047,0.004467124,0.011989697,0.041507082,0.065726109,,11,11OtherGrain,AEZ13
Southeast Asia,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherGrainAEZ14,0.073856783,0.102759283,0.121578716,0.00015216,0.000238182,0.000545326,0.001386887,0.004126309,0.032359029,0.073856783,,11,11OtherGrain,AEZ14
Southeast Asia,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherGrainAEZ15,0.011244687,0.020456387,0.047871206,0,0,5.06227E-05,0.000109921,0.000357016,0.004479693,0.011244687,,11,11OtherGrain,AEZ15
Southeast Asia,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherGrainAEZ16,0.029240964,0.042429951,0.041207693,0.00159043,0.001775675,0.001958103,0.002676838,0.004170336,0.01584689,0.029240964,,11,11OtherGrain,AEZ16
Southeast Asia,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherGrainAEZ17,0,0,0,0,0,0,0,0,0,0,,11,11OtherGrain,AEZ17
Southeast Asia,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,OtherGrainAEZ18,0,0,0,0,0,0,0,0,0,0,,11,11OtherGrain,AEZ18
Eastern Europe,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,OtherGrainAEZ1,0,0,0,0,0,0,0,0,0,0,,12,12OtherGrain,AEZ1
Eastern Europe,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,OtherGrainAEZ2,0,0,0,0,0,0,0,0,0,0,,12,12OtherGrain,AEZ2
Eastern Europe,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,OtherGrainAEZ3,0,0,0,0,0,0,0,0,0,0,,12,12OtherGrain,AEZ3
Eastern Europe,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,OtherGrainAEZ4,0,0,0,0,0,0,0,0,0,0,,12,12OtherGrain,AEZ4
Eastern Europe,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,OtherGrainAEZ5,0,0,0,0,0,0,0,0,0,0,,12,12OtherGrain,AEZ5
Eastern Europe,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,OtherGrainAEZ6,0,0,0,0,0,0,0,0,0,0,,12,12OtherGrain,AEZ6
Eastern Europe,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,OtherGrainAEZ7,0,0,0,0,0,0,0,0,0,0,,12,12OtherGrain,AEZ7
Eastern Europe,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,OtherGrainAEZ8,0.741339441,0.694514098,0.548955065,0.187487841,0.262401459,0.33375462,0.442059178,0.54831428,0.664790035,0.741339441,,12,12OtherGrain,AEZ8
Eastern Europe,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,OtherGrainAEZ9,6.159484029,5.874695671,4.815893911,1.98807553,2.403908952,2.808516886,3.332378177,3.925229297,5.934067538,6.159484029,,12,12OtherGrain,AEZ9
Eastern Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,OtherGrainAEZ10,84.14119043,81.87511286,75.8348152,29.5985469,32.7573501,36.51312282,45.52339378,68.15139082,77.7643362,84.14119043,,12,12OtherGrain,AEZ10
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,4.316779537,4.043267077,3.324053689,1.063168744,1.269915819,1.50959357,1.938342867,2.766774521,4.121527507,4.316779537,,12,12OtherGrain,AEZ11
Eastern Europe,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,OtherGrainAEZ12,0.043339139,0.045052481,0.046987094,0.006563281,0.007261747,0.008166064,0.009928579,0.015878402,0.041184179,0.043339139,,12,12OtherGrain,AEZ12
Eastern Europe,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,OtherGrainAEZ13,0,0,0,0,0,0,0,0,0,0,,12,12OtherGrain,AEZ13
Eastern Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherGrainAEZ14,0,0,0,0,0,0,0,0,0,0,,12,12OtherGrain,AEZ14
Eastern Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherGrainAEZ15,0.09584856,0.11332543,0.123416743,0.026002243,0.033166662,0.040582281,0.0498914,0.058916223,0.074956183,0.09584856,,12,12OtherGrain,AEZ15
Eastern Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherGrainAEZ16,0.104443557,0.1211641,0.108493803,0.016903569,0.021541764,0.026622505,0.035702159,0.055744422,0.07780154,0.104443557,,12,12OtherGrain,AEZ16
Eastern Europe,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherGrainAEZ17,0,0,0,0,0,0,0,0,0,0,,12,12OtherGrain,AEZ17
Eastern Europe,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,OtherGrainAEZ18,0,0,0,0,0,0,0,0,0,0,,12,12OtherGrain,AEZ18
Korea,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,OtherGrainAEZ1,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ1
Korea,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,OtherGrainAEZ2,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ2
Korea,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,OtherGrainAEZ3,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ3
Korea,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,OtherGrainAEZ4,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ4
Korea,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,OtherGrainAEZ5,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ5
Korea,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,OtherGrainAEZ6,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ6
Korea,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,OtherGrainAEZ7,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ7
Korea,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,OtherGrainAEZ8,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ8
Korea,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,OtherGrainAEZ9,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ9
Korea,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,OtherGrainAEZ10,0.238156593,0.261039945,0.20238619,0.02219762,0.033547936,0.034158822,0.04705271,0.064337644,0.149620186,0.238156593,,13,13OtherGrain,AEZ10
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.688578391,0.641510656,0.321683016,0.064277735,0.098567545,0.149689707,0.209133784,0.243590344,0.487911698,0.688578391,,13,13OtherGrain,AEZ11
Korea,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,OtherGrainAEZ12,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ12
Korea,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,OtherGrainAEZ13,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ13
Korea,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherGrainAEZ14,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ14
Korea,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherGrainAEZ15,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ15
Korea,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherGrainAEZ16,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ16
Korea,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherGrainAEZ17,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ17
Korea,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,OtherGrainAEZ18,0,0,0,0,0,0,0,0,0,0,,13,13OtherGrain,AEZ18
India,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,OtherGrainAEZ1,4.753060957,5.808186858,4.440189531,0.297814945,0.468017294,0.771661151,1.386022705,1.575079631,2.772293829,4.753060957,,14,14OtherGrain,AEZ1
India,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,OtherGrainAEZ2,12.65915521,12.97881127,8.288813371,1.567932189,2.410788935,3.859406553,6.537325144,7.185777556,9.693874609,12.65915521,,14,14OtherGrain,AEZ2
India,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,OtherGrainAEZ3,105.8269505,107.1548053,70.14100007,24.25153639,34.0958237,48.41013864,70.20093787,75.51052593,90.18016956,105.8269505,,14,14OtherGrain,AEZ3
India,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,OtherGrainAEZ4,16.20255966,16.18229255,12.26629635,4.094829316,5.903494951,8.444357147,11.74109464,12.63045398,14.53912636,16.20255966,,14,14OtherGrain,AEZ4
India,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,OtherGrainAEZ5,1.757746369,1.756282426,1.063361502,0.420620562,0.627110042,0.932997152,1.325543334,1.401876987,1.629367004,1.757746369,,14,14OtherGrain,AEZ5
India,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,OtherGrainAEZ6,0.496621475,0.505109545,0.424183676,0.053230408,0.087576936,0.149105872,0.266670841,0.295477224,0.417302035,0.496621475,,14,14OtherGrain,AEZ6
India,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,OtherGrainAEZ7,4.893242262,5.753889904,5.203750142,0.281943764,0.478114489,0.870061485,1.680093275,1.981222742,3.130685622,4.893242262,,14,14OtherGrain,AEZ7
India,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,OtherGrainAEZ8,26.25782668,27.56327891,20.9162106,5.726379607,8.347860805,11.93080866,16.96247322,18.13898474,21.4842185,26.25782668,,14,14OtherGrain,AEZ8
India,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,OtherGrainAEZ9,9.250343973,9.33892462,4.498631678,2.403777361,3.556642883,5.069761883,6.929310577,7.34395142,8.230869317,9.250343973,,14,14OtherGrain,AEZ9
India,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,OtherGrainAEZ10,0.753687243,0.809657668,1.058693477,0.219596055,0.299282097,0.394655815,0.526394966,0.558841044,0.656357183,0.753687243,,14,14OtherGrain,AEZ10
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.619452599,0.739528308,1.333787361,0.126196507,0.167156354,0.220048196,0.320737036,0.354126174,0.477175703,0.619452599,,14,14OtherGrain,AEZ11
India,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,OtherGrainAEZ12,0.058088687,0.067058818,0.117542826,0.004197586,0.007089944,0.012415454,0.02454653,0.027756299,0.043034068,0.058088687,,14,14OtherGrain,AEZ12
India,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,OtherGrainAEZ13,0.000949866,0.001992967,0.003270691,0,0,0,2.99319E-05,3.21898E-05,0.000271914,0.000949866,,14,14OtherGrain,AEZ13
India,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherGrainAEZ14,0.007944352,0.015810295,0.023645165,0,0,0,0.000103455,0.000103201,0.002907161,0.007944352,,14,14OtherGrain,AEZ14
India,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherGrainAEZ15,0.014855607,0.027175207,0.049012252,9.78081E-05,0.000189275,0.000320163,0.00089203,0.000967089,0.006361611,0.014855607,,14,14OtherGrain,AEZ15
India,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherGrainAEZ16,0.024801925,0.042466928,0.076591864,0.000543758,0.000860693,0.001513805,0.003215201,0.003512443,0.01164076,0.024801925,,14,14OtherGrain,AEZ16
India,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherGrainAEZ17,0,0,0,0,0,0,0,0,0,0,,14,14OtherGrain,AEZ17
India,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,OtherGrainAEZ18,0,0,0,0,0,0,0,0,0,0,,14,14OtherGrain,AEZ18
,,,,,,,,,,,,,,,,,,,
PalmFruit,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,
VariableID,,,,,,,,,,,,,,,,,,,
10001,,,,,,,,,,,,,,,,,,,
,,,,,,landAllocation,,,allocation,,,,,,,,,,
region,Land Allocator Root,LandNode1,LandNode2,LandNode3,LandLeaf,1975,1990,2005,1700,1750,1800,1850,1900,1950,1975,,region ID,lookup1,lookup2
USA,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,PalmFruitAEZ1,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ1
USA,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,PalmFruitAEZ2,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ2
USA,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,PalmFruitAEZ3,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ3
USA,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,PalmFruitAEZ4,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ4
USA,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,PalmFruitAEZ5,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ5
USA,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,PalmFruitAEZ6,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ6
USA,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,PalmFruitAEZ7,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ7
USA,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,PalmFruitAEZ8,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ8
USA,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,PalmFruitAEZ9,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ9
USA,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,PalmFruitAEZ10,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ10
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ11
USA,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,PalmFruitAEZ12,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ12
USA,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,PalmFruitAEZ13,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ13
USA,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,PalmFruitAEZ14,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ14
USA,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,PalmFruitAEZ15,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ15
USA,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,PalmFruitAEZ16,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ16
USA,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,PalmFruitAEZ17,0,0,0,0,0,0,0,0,0,0,,1,1PalmFruit,AEZ17
