INPUT_TABLE
Variable ID
ghgCoef_Ag

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,generic.ghg,uncontrolled.emiss.coef
Australia_NZ,Rice,RiceAEZ01,RiceAEZ01,1990,NH3_AWB,0.000443457
Australia_NZ,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NH3_AWB,7.87208e-05
Australia_NZ,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NH3_AWB,0.000132461
Australia_NZ,Wheat,WheatAEZ01,WheatAEZ01,1990,NH3_AWB,0.000665186
Australia_NZ,Corn,CornAEZ01,CornAEZ01,1990,BC_AWB,7.63161e-05
Australia_NZ,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,BC_AWB,0
Australia_NZ,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,BC_AWB,0
Australia_NZ,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,BC_AWB,0
Australia_NZ,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,BC_AWB,2.40156e-05
Australia_NZ,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,BC_AWB,0.000180277
Australia_NZ,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,BC_AWB,0.000118775
Australia_NZ,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,BC_AWB,0
Australia_NZ,Rice,RiceAEZ01,RiceAEZ01,1990,BC_AWB,0.000119366
Australia_NZ,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,BC_AWB,2.11894e-05
Australia_NZ,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,BC_AWB,3.56548e-05
Australia_NZ,Wheat,WheatAEZ01,WheatAEZ01,1990,BC_AWB,0.000179049
Australia_NZ,Corn,CornAEZ01,CornAEZ01,1990,OC_AWB,0.00036491
Australia_NZ,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,OC_AWB,0
Australia_NZ,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,OC_AWB,0
Australia_NZ,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,OC_AWB,0
Australia_NZ,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,OC_AWB,0.000114832
Australia_NZ,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,OC_AWB,0.000862003
Australia_NZ,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,OC_AWB,0.000567928
Australia_NZ,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,OC_AWB,0
Australia_NZ,Rice,RiceAEZ01,RiceAEZ01,1990,OC_AWB,0.000570756
Australia_NZ,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,OC_AWB,0.000101318
Australia_NZ,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,OC_AWB,0.000170486
Australia_NZ,Wheat,WheatAEZ01,WheatAEZ01,1990,OC_AWB,0.000856134
Australia_NZ,Corn,CornAEZ01,CornAEZ01,1990,SO2_3_AWB,0.000106988
Australia_NZ,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,SO2_3_AWB,0
Australia_NZ,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,SO2_3_AWB,0
Australia_NZ,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,SO2_3_AWB,0
Australia_NZ,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,SO2_3_AWB,3.36677e-05
Australia_NZ,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,SO2_3_AWB,0.000252732
Australia_NZ,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,SO2_3_AWB,0.000166511
Australia_NZ,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,SO2_3_AWB,0
Australia_NZ,Rice,RiceAEZ01,RiceAEZ01,1990,SO2_3_AWB,0.00016734
Australia_NZ,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,SO2_3_AWB,2.97056e-05
Australia_NZ,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,SO2_3_AWB,4.99848e-05
Australia_NZ,Wheat,WheatAEZ01,WheatAEZ01,1990,SO2_3_AWB,0.000251011
India,Rice,RiceAEZ01,RiceAEZ01,1990,CH4_AGR,0.072704993
India,Corn,CornAEZ01,CornAEZ01,1990,N2O_AGR,0.000535443
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,N2O_AGR,0.000535443
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,N2O_AGR,0.000220176
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,N2O_AGR,0
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,N2O_AGR,0.000535443
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,N2O_AGR,0.000535443
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,N2O_AGR,0.000535443
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,N2O_AGR,0.000535443
India,Rice,RiceAEZ01,RiceAEZ01,1990,N2O_AGR,0.000641264
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,N2O_AGR,0.000535443
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,N2O_AGR,0.000535443
India,Wheat,WheatAEZ01,WheatAEZ01,1990,N2O_AGR,0.000535443
India,biomassOil,JatrophaAEZ01,JatrophaAEZ01,1990,N2O_AGR,0.005656341
India,Corn,CornAEZ01,CornAEZ01,1990,NOx_AGR,0.000325953
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NOx_AGR,0.000325953
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NOx_AGR,0
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NOx_AGR,0
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NOx_AGR,0.000325953
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NOx_AGR,0.000325953
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NOx_AGR,0.000325953
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NOx_AGR,0.000325953
India,Rice,RiceAEZ01,RiceAEZ01,1990,NOx_AGR,0.000435362
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NOx_AGR,0.000325953
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NOx_AGR,0.000325953
India,Wheat,WheatAEZ01,WheatAEZ01,1990,NOx_AGR,0.000325953
India,Corn,CornAEZ01,CornAEZ01,1990,NMVOC_AGR,0
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NMVOC_AGR,0
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NMVOC_AGR,0
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NMVOC_AGR,0
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NMVOC_AGR,0
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NMVOC_AGR,0
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NMVOC_AGR,0
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NMVOC_AGR,0
India,Rice,RiceAEZ01,RiceAEZ01,1990,NMVOC_AGR,0
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NMVOC_AGR,0
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NMVOC_AGR,0
India,Wheat,WheatAEZ01,WheatAEZ01,1990,NMVOC_AGR,0
India,Corn,CornAEZ01,CornAEZ01,1990,NH3_AGR,0.003205655
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NH3_AGR,0.003205655
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NH3_AGR,2.78909e-05
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NH3_AGR,0
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NH3_AGR,0.003205655
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NH3_AGR,0.003205655
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NH3_AGR,0.003205655
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NH3_AGR,0.003205655
India,Rice,RiceAEZ01,RiceAEZ01,1990,NH3_AGR,0.004563488
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NH3_AGR,0.003205655
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NH3_AGR,0.003205655
India,Wheat,WheatAEZ01,WheatAEZ01,1990,NH3_AGR,0.003205655
India,Corn,CornAEZ01,CornAEZ01,1990,CH4_AWB,4.61509e-05
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,CH4_AWB,0
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,CH4_AWB,0
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,CH4_AWB,0
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,CH4_AWB,9.60416e-06
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,CH4_AWB,0.000102114
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,CH4_AWB,7.49213e-05
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,CH4_AWB,7.13915e-06
India,Rice,RiceAEZ01,RiceAEZ01,1990,CH4_AWB,7.21847e-05
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,CH4_AWB,2.21748e-05
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,CH4_AWB,2.15617e-05
India,Wheat,WheatAEZ01,WheatAEZ01,1990,CH4_AWB,0.000108277
India,Corn,CornAEZ01,CornAEZ01,1990,N2O_AWB,1.12565e-06
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,N2O_AWB,0
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,N2O_AWB,0
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,N2O_AWB,0
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,N2O_AWB,2.34252e-07
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,N2O_AWB,2.49062e-06
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,N2O_AWB,1.82738e-06
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,N2O_AWB,1.74129e-07
India,Rice,RiceAEZ01,RiceAEZ01,1990,N2O_AWB,1.76063e-06
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,N2O_AWB,5.4086e-07
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,N2O_AWB,5.25904e-07
India,Wheat,WheatAEZ01,WheatAEZ01,1990,N2O_AWB,2.64095e-06
India,Corn,CornAEZ01,CornAEZ01,1990,NOx_AWB,4.12901e-05
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NOx_AWB,0
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NOx_AWB,0
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NOx_AWB,0
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NOx_AWB,8.59261e-06
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NOx_AWB,9.13587e-05
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NOx_AWB,6.70303e-05
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NOx_AWB,6.38722e-06
India,Rice,RiceAEZ01,RiceAEZ01,1990,NOx_AWB,6.45819e-05
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NOx_AWB,1.98393e-05
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NOx_AWB,1.92907e-05
India,Wheat,WheatAEZ01,WheatAEZ01,1990,NOx_AWB,9.68729e-05
India,Corn,CornAEZ01,CornAEZ01,1990,CO_AWB,0.000899371
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,CO_AWB,0
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,CO_AWB,0
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,CO_AWB,0
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,CO_AWB,0.000187162
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,CO_AWB,0.001989955
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,CO_AWB,0.001460038
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,CO_AWB,0.000139125
India,Rice,RiceAEZ01,RiceAEZ01,1990,CO_AWB,0.001406709
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,CO_AWB,0.000432135
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,CO_AWB,0.000420186
India,Wheat,WheatAEZ01,WheatAEZ01,1990,CO_AWB,0.002110064
India,Corn,CornAEZ01,CornAEZ01,1990,NMVOC_AWB,0.000108087
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NMVOC_AWB,0
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NMVOC_AWB,0
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NMVOC_AWB,0
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NMVOC_AWB,2.24933e-05
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NMVOC_AWB,0.000239154
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NMVOC_AWB,0.000175469
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NMVOC_AWB,1.67202e-05
India,Rice,RiceAEZ01,RiceAEZ01,1990,NMVOC_AWB,0.000169059
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NMVOC_AWB,5.19344e-05
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NMVOC_AWB,5.04983e-05
India,Wheat,WheatAEZ01,WheatAEZ01,1990,NMVOC_AWB,0.000253589
India,Corn,CornAEZ01,CornAEZ01,1990,NH3_AWB,0.000177728
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NH3_AWB,0
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NH3_AWB,0
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NH3_AWB,0
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NH3_AWB,3.69857e-05
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NH3_AWB,0.000393241
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NH3_AWB,0.000288523
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NH3_AWB,2.74929e-05
India,Rice,RiceAEZ01,RiceAEZ01,1990,NH3_AWB,0.000277984
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NH3_AWB,8.53956e-05
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NH3_AWB,8.30342e-05
India,Wheat,WheatAEZ01,WheatAEZ01,1990,NH3_AWB,0.000416976
India,Corn,CornAEZ01,CornAEZ01,1990,BC_AWB,6.74531e-06
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,BC_AWB,0
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,BC_AWB,0
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,BC_AWB,0
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,BC_AWB,1.40372e-06
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,BC_AWB,1.49247e-05
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,BC_AWB,1.09503e-05
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,BC_AWB,1.04344e-06
India,Rice,RiceAEZ01,RiceAEZ01,1990,BC_AWB,1.05504e-05
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,BC_AWB,3.24103e-06
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,BC_AWB,3.15141e-06
India,Wheat,WheatAEZ01,WheatAEZ01,1990,BC_AWB,1.58255e-05
India,Corn,CornAEZ01,CornAEZ01,1990,OC_AWB,3.229e-05
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,OC_AWB,0
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,OC_AWB,0
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,OC_AWB,0
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,OC_AWB,6.71967e-06
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,OC_AWB,7.14451e-05
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,OC_AWB,5.24196e-05
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,OC_AWB,4.99499e-06
India,Rice,RiceAEZ01,RiceAEZ01,1990,OC_AWB,5.05049e-05
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,OC_AWB,1.55149e-05
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,OC_AWB,1.50859e-05
India,Wheat,WheatAEZ01,WheatAEZ01,1990,OC_AWB,7.57574e-05
India,Corn,CornAEZ01,CornAEZ01,1990,SO2_2_AWB,9.50697e-06
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,SO2_2_AWB,0
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,SO2_2_AWB,0
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,SO2_2_AWB,0
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,SO2_2_AWB,1.97843e-06
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,SO2_2_AWB,2.10352e-05
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,SO2_2_AWB,1.54336e-05
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,SO2_2_AWB,1.47065e-06
India,Rice,RiceAEZ01,RiceAEZ01,1990,SO2_2_AWB,1.48699e-05
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,SO2_2_AWB,4.56796e-06
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,SO2_2_AWB,4.44165e-06
India,Wheat,WheatAEZ01,WheatAEZ01,1990,SO2_2_AWB,2.23048e-05
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,CH4_AGR,0.038440448
Latin America,Corn,CornAEZ01,CornAEZ01,1990,N2O_AGR,0.001385002
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,N2O_AGR,0.001385002
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,N2O_AGR,0.000430245
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,N2O_AGR,0.001385002
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,N2O_AGR,0.001385002
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,N2O_AGR,0.001385002
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,N2O_AGR,0.001385002
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,N2O_AGR,0.001385002
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,N2O_AGR,0.00051837
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,N2O_AGR,0.001385002
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,N2O_AGR,0.000218243
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,N2O_AGR,0.001385002
Latin America,biomass,eucalyptusAEZ01,eucalyptusAEZ01,1990,N2O_AGR,0.008163204
Latin America,Corn,CornAEZ01,CornAEZ01,1990,NOx_AGR,0.000141704
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NOx_AGR,0.000141704
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NOx_AGR,3.41385e-06
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NOx_AGR,0.000141704
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NOx_AGR,0.000141704
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NOx_AGR,0.000141704
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NOx_AGR,0.000141704
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NOx_AGR,0.000141704
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,NOx_AGR,2.97982e-05
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NOx_AGR,0.000141704
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NOx_AGR,0.000141704
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,NOx_AGR,0.000141704
Latin America,Corn,CornAEZ01,CornAEZ01,1990,NMVOC_AGR,4.57773e-10
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NMVOC_AGR,4.57773e-10
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NMVOC_AGR,4.57773e-10
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NMVOC_AGR,4.57773e-10
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NMVOC_AGR,4.57773e-10
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NMVOC_AGR,4.57773e-10
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NMVOC_AGR,4.57773e-10
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NMVOC_AGR,4.57773e-10
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,NMVOC_AGR,4.57773e-10
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NMVOC_AGR,4.57773e-10
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NMVOC_AGR,4.57773e-10
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,NMVOC_AGR,4.57773e-10
Latin America,Corn,CornAEZ01,CornAEZ01,1990,NH3_AGR,0.001866521
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NH3_AGR,0.001866521
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NH3_AGR,0.000442138
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NH3_AGR,0.001866521
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NH3_AGR,0.00186652
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NH3_AGR,0.001866521
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NH3_AGR,0.001866521
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NH3_AGR,0.001866521
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,NH3_AGR,0.000312317
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NH3_AGR,0.001866521
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NH3_AGR,0.001866521
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,NH3_AGR,0.001866521
Latin America,Corn,CornAEZ01,CornAEZ01,1990,CH4_AWB,0.000176716
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,CH4_AWB,0
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,CH4_AWB,0
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,CH4_AWB,0
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,CH4_AWB,3.94967e-05
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,CH4_AWB,0.000212848
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,CH4_AWB,0.000253181
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,CH4_AWB,0.000178906
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,CH4_AWB,0.000276402
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,CH4_AWB,0.000203241
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,CH4_AWB,8.21822e-05
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,CH4_AWB,0.000414603
Latin America,Corn,CornAEZ01,CornAEZ01,1990,N2O_AWB,5.39837e-06
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,N2O_AWB,0
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,N2O_AWB,0
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,N2O_AWB,0
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,N2O_AWB,1.20655e-06
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,N2O_AWB,6.50214e-06
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,N2O_AWB,7.73425e-06
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,N2O_AWB,5.46528e-06
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,N2O_AWB,8.4436e-06
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,N2O_AWB,6.20866e-06
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,N2O_AWB,2.51052e-06
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,N2O_AWB,1.26654e-05
Latin America,Corn,CornAEZ01,CornAEZ01,1990,NOx_AWB,0.000197925
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NOx_AWB,0
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NOx_AWB,0
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NOx_AWB,0
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NOx_AWB,4.4237e-05
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NOx_AWB,0.000238394
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NOx_AWB,0.000283568
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NOx_AWB,0.000200379
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,NOx_AWB,0.000309576
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NOx_AWB,0.000227634
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NOx_AWB,9.20456e-05
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,NOx_AWB,0.000464363
Latin America,Corn,CornAEZ01,CornAEZ01,1990,CO_AWB,0.004368018
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,CO_AWB,0
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,CO_AWB,0
