Guatemala,,,,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,,,,,,,,,,,,,,,,,,,,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1313,1327,1341,1355,1369,1383,1397,1412,1426,1441,1456,1470,1486,1501,1517,1533,1549,1565,1581,1597,1614,1631,1648,1665,1682,1699,1717,1735,1753,1771,1810,1860,1910,1940,1980,2020,2070,2110,2150,2200,2250,2300,2340,2390,2440,2500,2570,2640,2720,2968.976,3056.382,3146.381,3239.239,3335.063,3433.887,3535.792,3640.876,3749.336,3861.36,3975.707,4091.112,4208.858,4329.98,4454.413,4531.949,4610.525,4690.773,4773.538,4859.16,4950.548,5048.218,5149.581,5254.378,5362.594,5473.584,5586.789,5703.43,5822.706,5942.151,6064.228,6208.454,6395.63,6546.945,6726.525,6917.947,7117.868,7326.406,7543.322,7768.407,8001.019,8240.499,8486.949,8740.433,9001.037,9266.312,9533.88,9803.875,10076.122,10350.211,10625.732,10902.031,11178.65,11456.063,11734.58,12013.907,12293.545,12572.928,12851.647,,18642.553
Haiti,,,,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938,,,,,,,,,,,,,,,,,,,,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560,1583,1607,1631,1655,1680,1705,1730,1756,1782,1809,1836,1863,1891,1923,1955,1988,2021,2055,2089,2124,2152,2181,2209,2239,2268,2298,2328,2359,2390,2422,2453,2485,2517,2549,2582,2615,2648,2682,2716,2751,2786,2820,2856,2892,2928,2961,2994,3028,3062,3097.22,3148.152,3201.488,3257.356,3315.524,3376.419,3441.339,3507.701,3576.772,3648.298,3722.743,3800.257,3880.13,3964.06,4049.805,4137.405,4226.71,4318.137,4411.541,4506.965,4604.915,4653.084,4698.301,4742.929,4787.018,4828.338,4867.802,4908.554,4950.634,4994.123,5029.725,5108.66,5198.399,5297.652,5404.67,5517.977,5635.089,5756.203,5880.465,6004.762,6126.101,6226.921,6326.682,6443.498,6558.149,6675.578,6794.575,6913.545,7038.935,7167.662,7306.302,7454.154,7607.651,7771.09,7942.419,8121.622,8308.504,8502.814,8704.413,,13800.907
Honduras,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,511,522,533,545,556,568,581,593,606,619,632,646,660,668,677,685,694,702,711,720,740,770,800,820,850,880,890,910,930,950,970,990,1010,1020,1040,1060,1080,1100,1120,1150,1170,1200,1210,1240,1260,1290,1320,1350,1390,1431.447,1474.191,1517.453,1562.218,1610.959,1662.219,1715.023,1770.39,1828.733,1888.715,1951.64,2018.693,2090.162,2165.93,2246.099,2329.159,2413.644,2500.689,2591.112,2685.322,2760.666,2855.882,2965.146,3077.805,2765.159,2857.54,2954.226,3055.235,3167.869,3278.69,3401.94,3542.519,3669.448,3795.505,3932.288,4076.514,4225.991,4372.203,4513.723,4654.54,4792.271,4931.117,5077.347,5229.618,5386.133,5546.185,5707.074,5867.957,6022.706,6180.871,6347.658,6513.048,6677.328,6843.018,7007.482,7167.902,7326.496,7483.763,7639.327,,10611.205
Jamaica,,,,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,,,,,,,,,,,,,,,,,,,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720,728,737,745,754,763,772,781,790,799,808,818,827,837,840,842,845,847,850,852,855,860,879,891,900,910,930,946,966,985,1009,1039,1061,1082,1098,1113,1130,1142,1163,1191,1212,1230,1254,1249,1259,1266,1298,1327,1350,1374,1384.55,1405.615,1426.095,1446.425,1467.585,1488.805,1509.975,1535.09,1565.755,1599.115,1631.784,1647.918,1665.128,1697.847,1738.997,1777.397,1820.082,1861.096,1893.477,1919.615,1943.787,1967.012,1997.616,2036.377,2071.146,2104.879,2133.388,2156.814,2179.441,2207.245,2228.803,2258.368,2298.309,2306.556,2313.362,2318.652,2323.182,2326.606,2330.226,2337.517,2347.922,2358.643,2378.618,2407.463,2436.866,2469.389,2501.477,2531.311,2560.447,2588.786,2615.467,2640.289,2664.659,2688.706,2712.355,2735.52,2758.124,2780.132,2801.544,,3216.397
Nicaragua,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,485,492,499,507,514,522,529,537,545,553,561,570,578,580,595,604,613,622,631,640,640,650,650,660,660,670,670,670,680,680,690,690,700,710,730,750,770,780,810,830,840,860,880,900,920,950,980,1000,1030,1097.916,1131.307,1165.79,1201.514,1238.63,1277.288,1317.387,1358.828,1401.76,1446.333,1492.698,1540.819,1590.597,1642.083,1695.33,1750.391,1807.123,1865.49,1925.707,1987.988,2052.544,2120.111,2182.908,2247.491,2319.602,2394.786,2473.102,2554.598,2609.107,2689.042,2805.321,2901.332,2979.423,3048.6,3121.094,3190.053,3262.816,3344.353,3433.924,3530.673,3683.746,3871.551,4017.939,4140.517,4262.327,4382.555,4498.58,4609.572,4717.284,4824.619,4932.42,5039.717,5146.848,5253.603,5359.759,5465.1,5570.129,5675.356,5780.586,,7968.947
Panama,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,269,275,281,287,293,299,306,312,319,326,333,341,348,365,383,402,422,442,464,487,489,491,493,495,497,499,502,504,506,515,527,543,559,576,592,608,623,640,656,697,720,773,795,784,791,788,804,822,838,892.502,915.56,940.08,962.188,985.066,1010.655,1036.55,1063.506,1085.241,1115.146,1147.61,1181.175,1215.725,1251.278,1287.993,1325.975,1365.169,1405.486,1446.758,1488.794,1531.038,1573.444,1616.384,1659.161,1706.336,1747.783,1789.842,1839.782,1872.588,1914.853,1956.454,1995.823,2036.305,2077.631,2120.22,2164.335,2209.048,2253.639,2298.64,2344.226,2390.419,2437.528,2484.997,2531.926,2579.616,2629.303,2680.414,2734.531,2788.234,2838.492,2889.485,2941.167,2990.875,3039.748,3089.531,3140.232,3191.319,3242.173,3292.693,,4330.608
Paraguay,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,450,461,472,483,494,505,517,529,542,554,567,580,594,608,622,637,652,667,683,699,715,732,749,767,785,803,822,841,860,880,901,922,944,966,988,1012,1036,1061,1086,1111,1137,1164,1191,1219,1247,1275,1305,1335,1366,1475.669,1515.299,1555.876,1597.419,1639.946,1683.477,1726.702,1770.902,1816.096,1862.301,1909.538,1959.034,2009.813,2061.907,2115.353,2170.183,2228.306,2287.985,2349.262,2412.181,2476.785,2544.518,2614.104,2692.135,2772.696,2850.419,2919.486,2984.494,3050.953,3119.329,3193.047,3275.777,3366.439,3462.731,3563.622,3668.292,3775.922,3886.512,4000.058,4116.564,4236.056,4358.536,4483.945,4612.341,4743.715,4877.951,5014.837,5154.123,5295.745,5439.657,5585.828,5734.139,5884.491,6036.9,6191.368,6347.884,6506.464,6667.147,6829.969,,10842.086
Puerto Rico,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495,,,,,,,,,,,,,,,,,,,,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959,974,990,1006,1022,1039,1056,1073,1090,1108,1126,1144,1162,1181,1199,1217,1235,1254,1273,1292,1312,1336,1359,1383,1407,1431,1455,1478,1502,1526,1552,1584,1615,1647,1679,1710,1743,1777,1810,1844,1880,1935,1987,2033,2062,2099,2141,2162,2187,2197,2218,2235,2227,2204,2214,2250,2249,2260,2299,2322,2358,2402.514,2448.046,2496.601,2552.181,2596.774,2627.368,2648.961,2673.568,2722.232,2721.754,2766.299,2847.132,2863.42,2886.6,2935.124,3026.125,3080.828,3117.884,3168.446,3209.648,3238.968,3279.001,3316.031,3350.037,3382.106,3413.303,3444.468,3474.992,3505.6,3536.91,3562.11,3585.176,3615.497,3649.237,3683.103,3724.655,3759.43,3781.101,3800.081,3815.909,3839.19,3859.606,3877.881,3894.855,3911.299,3927.188,3942.491,3957.169,,4068.256
Trinidad and Tobago,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,274,279,285,291,298,304,310,317,324,331,338,345,352,357,362,367,373,378,383,389,367,371,376,379,382,385,388,392,398,405,412,417,422,428,435,442,450,458,466,476,492,510,525,536,547,561,583,600,616,632,648.7,662.85,678.3,697.5,720.8,742.5,764.9,788.6,817.05,841.15,861.387,887.498,904.38,923.887,939.255,952.535,960.155,963.086,962.927,955,961.605,975.199,984.786,995.364,1006.931,1021.48,1039.009,1055.527,1073.027,1090.513,1101.836,1116.479,1133.265,1150.426,1166.353,1180.346,1191.336,1198.392,1200.303,1198.247,1192.417,1183.669,1174.43,1165.7,1158.553,1148.699,1138.101,1131.314,1125.375,1118.204,1110.217,1101.832,1093.146,1084.206,1075.066,1065.842,1056.608,1047.366,,821.925
Total 15 Latin American countries,,,,5096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7886,,,,,,,,,,,,,,,,,,,,9509,,,,,,,,,,,,,,,,,,,,10859,,,,,,,,,,12820,13055,13294,13527,13754,13989,14221,14469,14713,14975,15237,15504,15778,16058,16353,16650,16954,17259,17573,17894,18215,18494,18836,19164,19501,19839,20200,20510,20869,21181,21558,21986,22405,22839,23242,23691,24117,24558,24992,25461,25953,26452,26987,27434,27904,28390,28944,29541,30138,30757,32278.81,33007.98,33743.406,34491.957,35310.968,36191.544,37064.118,37974.359,38935.455,39939.372,40969.202,41997.87,43072.263,44227.614,45459.16,46650.836,47847.934,49021.983,50207.1,51427.449,52587.432,53774.2,55039.27,56285.153,57122.564,58386.73,59620.456,60913.157,62174.741,63457.653,64556.629,65733.901,67004.32,68322.232,69720.697,71163.42,72638.075,74140.394,75686.857,77277.979,78954.13,80582.377,82189.473,83810.614,85435.773,87082.764,88744.255,90394.362,92031.378,93657.998,95248.003,96887.145,98544.244,100139.14,101722.334,103317.365,104948.61,106608.425,108234.897,,143214.076
Total 24 small Caribbean countries,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946,,,,,,,,,,,,,,,,,,,,1141,,,,,,,,,,,,,,,,,,,,1383,,,,,,,,,,1440,1446,1452,1458,1464,1470,1475,1481,1488,1494,1500,1506,1512,1518,1531,1543,1556,1569,1582,1596,1609,1622,1635,1649,1663,1677,1690,1705,1719,1733,1747,1762,1777,1791,1806,1821,1836,1852,1867,1883,1898,1914,1930,1946,1962,1978,1995,2011,2028,2045,2062.083,2110.75,2160.733,2210.86,2266.744,2323.383,2377.986,2434.926,2494.17,2554.894,2613.514,2662.254,2711.486,2781.078,2840.943,2900.2,2958.702,3014.261,3071.386,3121.307,3163.567,3214.67,3263.824,3308.433,3340.702,3348.066,3351.431,3366.031,3384.929,3399.492,3410.451,3435.129,3466.339,3499.254,3533.861,3569.152,3602.833,3633.843,3667.003,3699.953,3735.337,3766.741,3802.317,3840.466,3878.639,3917.071,3953.782,3989.723,4019.955,4060.864,4100.057,4137.152,4173.291,4208.358,4242.213,4275.02,4306.979,4338.146,4368.459,,4824.121
Total Latin America,17500,8600,12050,21591.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31759.885,,,,,,,,,,,,,,,,,,,,40400.569,,,,,,,,,,,,,,,,,,,,53778.769,,,,,,,,,,64605.986,65794.214,66978.494,68177.845,69405.295,70630.874,71869.619,73155.571,74459.777,75804.289,77019.166,78264.469,79533.269,80830.64,82161.662,83435.42,84690.005,85962.512,87255.043,88585.702,89977.598,91388.846,93161.561,95015.863,96915.875,98808.721,100738.523,102658.406,104660.494,106637.905,108616.756,110638.156,112634.207,114667.001,116683.615,118775.112,120804.534,122967.901,125157.203,127544.398,129946.404,132757.095,135681.293,138580.758,141577.185,145032.19,148308.303,151722.959,155304.486,159048.096,165937.756,170411.052,174974.595,179663.941,184562.989,189673.015,194935.121,200394.688,206068.779,211951.291,218028.568,224158.407,230457.891,236971.595,243670.452,250453.736,257305.982,264229.117,271272.005,278461.752,285745.459,293083.966,300467.534,307873.472,314905.733,322362.176,329833.624,337398.33,344979.803,352687.893,360302.058,368229.241,376367.524,384528.03,392565.86,400577.59,408776.754,417034.581,425342.903,433587.141,441637.842,449607.414,457658.73,465743.798,473803.149,481837.783,489811.122,497672.53,505338.728,512743.068,520010.531,527254.075,534368.259,541358.858,548265.664,555098.045,561897.398,568679.242,575376.67,,702262.683
16 East Asian countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,103000,160000,138000,381000,383711.4943,386442.2857,389192.5115,391962.3101,394751.8208,397561.1838,400390.5404,403240.0329,406109.8047,409000,409299.0144,409598.2473,409897.699,410197.3697,410497.2594,410797.3684,411097.6968,411398.2448,411699.0124,412000,412000,412000,412000,412000,412000,412000,412000,412000,412000,412000,408358.5278,404749.2409,401171.8547,397626.0873,394111.6593,390628.2937,387175.7158,383753.6537,380361.8375,377000,375055.4821,373120.9938,371196.4834,369281.8993,367377.1904,365482.3057,363597.1946,361721.8067,359856.0918,358000,358988,359978,360971,361967,362966,363967,364971,365978,366988,368000,369183,370369,371560,372754,373952,375154,376359,377569,378783,380000,381979,383969,385969,387979,390000,391980,393970,395970,397980,400000,402243,404498,406766,409047,411340,413646,415965,418297,420642,423000,427662,432375,437140,441958,446829,451753,456732,461766,466855,472000,473673,475352,477037,478728,480425,482128,483837,485552,487273,489000,492640,496307,500000,502639,505292,507959,510640,513336,516046,518770,521508,524261,527028,529810,532607,535418,538244,541085,543941,546815,557480,568910,581390,595310,608655,621465,637408,653235,666005,667070,660330,665770,682335,698355,715185,735400,754550,774510,796025,818315,841105,862030,881940,900350,916395,930685,943455,956165,969005,981235,993861,1000281,1023288,1036825,1051040,1066790,1084035,1101630,1118650,1135185,1150780,1164970,1178440,1191835,1204855,1217550,1230075,1241935,1252735,1262645,1271850,1280400,1288400,1295733.978,1303182.268,1310823.807,1318683.096,1326856.173,,1458024.46
India,110000,135000,165000,209000.0133,209842.2323,210687.8453,211536.8659,212389.3079,213245.185,214104.511,214967.3,215833.5657,216703.3223,217576.5839,218453.3644,219333.6782,220217.5394,221104.9623,221995.9614,222890.5509,223788.7455,224690.5595,225596.0076,226505.1045,227417.8648,228334.3033,229254.4348,230178.2743,231105.8365,232037.1367,232972.1897,233911.0108,234853.6151,235800.0179,236631.5614,237466.0374,238303.4562,239143.8281,239987.1635,240833.473,241682.7669,242535.0559,243390.3504,244248.6611,245109.9987,245974.3737,246841.7969,247712.2791,248585.831,249462.4634,250342.1873,251225.0135,252110.953,253000.0168,253417,253834,254253,254672,255091,255512,255933,256354,256777,257200,259359,261536,263732,265946,268179,270430,272700,274990,277298,279626,280110,280594,281079,281565,282052,282540,283029,283518,284009,284500,286200,288000,289700,291500,293300,295100,296900,298700,300500,302100,303100,303400,303700,304000,304200,304500,304800,305100,305300,305600,307300,310400,313600,316700,319900,323200,326400,329700,333100,336400,341000,345800,350700,355600,360600,365700,370900,376100,381400,386800,391700,396300,400900,405600,410400,415200,346000,350000,355000,359000,365000,372000,379000,386000,393000,401000,409000,418000,426000,434000,444000,454000,464000,474000,485000,495000,506000,518000,529000,541000,554000,567000,580000,593000,607000,620000,634000,648000,664000,679000,692000,708000,723000,739000,755000,771000,788000,805000,822000,839000,856000,872000,891000,908000,927000,943000,959000,975000,991691,1007702,1023590,1034172.547,1049700.118,1065070.607,1080264.388,1095351.995,1110396.331,1125368.288,,1420769.842
Indonesia,10700,11700,13100,17927,18075.9227,18226.08252,18377.48974,18530.15474,18684.08794,18839.2999,18995.80123,19153.60264,19312.71494,19473.14901,19634.91583,19798.02648,19962.49212,20128.324,20295.53347,20464.13199,20634.13108,20805.54238,20978.37763,21152.64865,21328.36736,21505.54581,21684.1961,21864.33048,22045.96126,22229.10088,22413.76188,22599.95688,22787.69864,22977,23242.88718,23511.85117,23783.92758,24059.15243,24337.56215,24619.1936,24904.08405,25192.27122,25483.79326,25778.68876,26076.99675,26378.75673,26684.00864,26992.79289,27305.15036,27621.12239,27940.75081,28264.07794,28591.14657,28922,29463,30060,30555,30962,31197,31394,31740,32035,32293,32876,33213,33394,33816,34162,34790,35402,35898,36345,36662,37579,37792,38288,38263,38782,39476,39936,40620,41316,42025,42746,43275,43810,44352,44901,45457,45993,46535,47085,47642,48206,48778,49358,49934,50517,51108,51705,52083,52334,53027,53723,54367,55020,55683,56354,57036,57727,58429,59140,59863,60596,61496,62400,63314,64246,65192,66154,67136,68131,69145,70175,71316,72475,73314,73565,73332,74132,75146,76289,77654,79043,80525,82052,83611,85196,86807,88456,90124,91821,93565,95254,97085,99028,101009,103031,105093,107197,109343,111532,113765,116044,118368,121282,124271,127201,130297,133297,136725,140062,143485,146995,150134,153343,156623,159975,163403,166312,169276,172294,175369,178500,181628,184816,188066,191378,194755,197003,199278,201580,203909,206265,208648,211060,214497,215967,218465,220991,223547,226134,,284537.6991
Japan,15400,18500,27000,31000,31032.82435,31065.68346,31098.57737,31131.5061,31164.4697,31197.4682,31230.50165,31263.57007,31296.6735,31329.81199,31362.98556,31396.19426,31429.43813,31462.71719,31496.0315,31529.38107,31562.76596,31596.1862,31629.64183,31663.13288,31696.65939,31730.2214,31763.81895,31797.45207,31831.12081,31864.8252,31898.56527,31932.34107,31966.15264,32000,32117.6488,32235.73015,32354.24562,32473.19682,32592.58534,32712.4128,32832.68081,32953.39099,33074.54496,33196.14435,33318.19081,33440.68598,33563.6315,33687.02904,33810.88025,33935.1868,34059.95037,34185.17263,34310.85528,34437,34648,34859,35070,35235,35436,35713,36018,36315,36557,36807,37112,37414,37766,38138,38427,38622,38866,39251,39688,40077,40380,40684,41001,41350,41775,42196,42643,43145,43626,44103,44662,45255,45841,46378,46829,47227,47691,48260,48869,49518,50215,50941,51672,52396,53124,53815,54437,54886,55253,55818,56490,57209,57937,58686,59522,60490,61430,62361,63244,64203,65205,66189,67182,68090,69238,70171,71278,71879,72364,72967,74005,75029,76005,77178,76224,77199,78119,80155,81971,83805,85163.848,86459.025,87655.163,88753.892,89815.06,90766.211,91563.009,92388.772,93296.566,94091.638,94943.293,95831.757,96811.94,97826.267,98882.534,99790.308,100825.279,101960.672,103171.831,104344.973,105696.786,107188.273,108706.797,110162.302,111573.116,112774.841,113872.473,114912.911,115890.431,116807.309,117648.092,118454.974,119269.949,120034.697,120754.335,121491.913,122091.325,122613,123107.5,123537.399,123946.268,124329.269,124668.019,125014.05,125341.354,125645.311,125956.499,126246.096,126494.403,126699.784,126891.645,127065.841,127214.499,127333.002,127417.244,127463.611,127467.972,127425.722,,116338.08
Philippines,,,,2176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612,,,,,,,,,,,,,,,,,,,,5063,,,,,,,,,,,,,,,,,,,,6476,,,,,,,,,,7324,7465,7609,7755,7904,8056,8211,8369,8530,8694,8861,9032,9206,9384,9565,9749,9937,10128,10323,10522,10725,10932,11143,11358,11577,11800,12026,12305,12543,12890,13194,13507,13829,14158,14497,14843,15199,15563,15934,16275,16585,16902,17169,17552,17887,18228,18775,19338,19918,20516,21131.264,21775.167,22438.691,23122.432,23827.009,24553.055,25301.226,26072.194,26866.654,27685.324,28528.939,29410.457,30325.264,31273.198,32254.35,33267.569,34304.274,35356.6,36424.438,37506.719,38603.696,39718.094,40850.141,41998.117,43162.098,44336.842,45574.35,46850.962,48171.78,49537.371,50940.182,52195.262,53456.774,54697.515,55963.794,57288.037,58648.857,60017.788,61384.736,62814.469,64318.12,65788.832,67185.766,68610.958,70111.842,71717.437,73386.057,75012.988,76576.177,78133.918,79739.825,81369.751,82995.088,84619.974,86241.697,87857.473,89468.677,91077.287,92681.453,,125608.77
South Korea,,,,9395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9545,,,,,,,,,,,,,,,,,,,,9753,,,,,,,,,,,,,,,,,,,,9848,,,,,,,,,,9896,,,,,,,,,,10096,10258,10422,10589,10764,10911,11086,11263,11443,11627,11804,12040,12281,12526,12777,13005,13179,13356,13535,13716,13900,14117,14338,14562,14789,15020,15139,15260,15381,15504,15627,15859,16094,16332,16574,17917,19369,19886,20027,20208,20845.771,20876.189,20947.571,21060.464,21258.836,21551.834,22031.228,22611.552,23253.622,23981.313,24784.14,25613.842,26420.307,27211.316,27984,28705,29436,30131,30838,31544,32241,32883,33505,34073,34692,35281,35860,36436,37019,37534,38124,38723,39326,39910,40406,40806,41214,41622,42031,42449,42869,43318.03,43805.45,44295.873,44780.886,45264.146,45730.245,46173.816,46589.612,46972.817,47351.083,47697.738,47969.15,48202.264,48426.325,48640.671,48846.823,49044.79,49232.844,,50237.671
Thailand,,,,4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5230,,,,,,,,,,,,,,,,,,,,5775,,,,,,,,,,,,,,,,,,,,6670,,,,,,,,,,7320,7413,7507,7602,7699,7797,7896,7996,8098,8201,8305,8431,8559,8689,8822,8957,9094,9232,9418,9608,9802,10000,10202,10435,10673,10916,11165,11419,11734,12058,12392,12735,13087,13399,13718,14045,14379,14721,14980,15244,15513,15787,16060,16462,16868,17284,17710,18148,18569,19000,20041.628,20653.334,21289.402,21964.158,22684.974,23451.316,24244.475,25041.917,25845.443,26667.243,27512.75,28376.096,29263.397,30173.764,31106.615,32061.978,33035.794,34024.249,35028.438,36049.959,37090.871,38201.901,39276.153,40302.225,41305.651,42272,43221.022,44148.285,45056.957,46003.776,47025.764,47936.504,48827.16,49694.245,50533.778,51341.809,52129.476,52910.342,53683.427,54445.689,55196.722,55930.062,56667.095,57400.686,58128.738,58855.798,59559.308,60216.677,60846.042,61394.684,61862.928,62334.375,62806.748,63271.021,63731.437,64185.502,64631.595,65068.149,65493.298,,71143.362
Taiwan,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,,,,,,,,,,,2345,,,,,,,,,,,,,,,,,,,,2500,,,,,,,,,,2864,2903,2942,2982,3022,3085,3140,3172,3200,3232,3275,3334,3402,3469,3528,3562,3583,3621,3658,3692,3736,3797,3870,3940,4009,4095,4195,4289,4388,4493,4614,4742,4867,4995,5128,5255,5384,5530,5678,5821,5987,6163,6339,6507,6520,6533,6546,6346,6697,7280,7981.454,8251.326,8550.362,8849.962,9159.966,9485.858,9825.346,10164.215,10500.314,10852.996,11209.16,11563.348,11918.938,12276.61,12631.48,12977.635,13321.002,13648.692,13962.358,14282.297,14598.316,14918.496,15226.039,15525.588,15824.103,16122.188,16450.056,16785.196,17111.535,17450.136,17848.32,18177.43,18501.39,18803.39,19083.348,19337.363,19555.581,19757.799,19976.096,20207.541,20278.957,20492.997,20686.918,20883.467,21087.873,21282.829,21448.723,21628.605,21823.024,21993.46,22151.237,22303.7,22454.239,22603,22749.838,22894.384,23036.087,23174.294,23308.37,,24677.625
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45645.964,46152.281,46886.859,47660.488,48603.271,49601.52,50477.738,51365.468,52399.182,53484.608,54621.538,55741.313,56839.289,58226.108,59402.546,60332.117,61548.117,62821.884,64133.002,65482.564,67402.621,69226.511,70759.295,72470.813,74679.411,76253.31,77928.48,80428.306,82935.511,85492.214,88076.996,90666,93074.406,95384.346,97611.763,99752.733,101768.861,103764.241,105771.136,107806.55,109896.945,111935.847,113704.579,115447.696,117279.697,119186.448,121189.286,123315.288,125572.731,127943.283,130406.594,132974.813,135656.79,138448.21,141340.476,144319.628,147365.352,150448.339,153546.901,,219635.97
