model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IIASA POP,SSP4_v5_120427,MTQ,Population,million,0.405814,0.411417917,0.413964843,0.413932813,0.411896807,0.407420545,0.400288285,0.390643368,0.378898373,0.366831815,0.355019465,0.344149573,0.334401666,0.325112561,0.315605166,0.305731804,0.296107856,0.287411611,0.279695937
IIASA POP,SSP4_v5_120427,MUS,Population,million,1.299172,1.322359016,1.338127271,1.346783153,1.348973693,1.342007769,1.323871264,1.296282379,1.261616822,1.222135201,1.179017108,1.133396974,1.086161653,1.037786739,0.989054938,0.941457542,0.896046269,0.854097496,0.816303095
IIASA POP,SSP4_v5_120427,MWI,Population,million,14.900841,17.89231416,21.83432992,26.50622482,31.91749882,38.38591966,46.10149739,55.38182328,66.03414704,77.94445833,91.23329563,106.1222377,122.734601,140.925513,160.5401601,181.5325392,203.9054171,227.589853,252.4766996
IIASA POP,SSP4_v5_120427,MYS,Population,million,28.401017,30.32306208,32.06159623,33.62233331,35.06762221,36.3092989,37.26023622,37.89273268,38.24734281,38.37936059,38.32255357,38.06207968,37.57136805,36.84299996,35.90464951,34.80384696,33.59783042,32.35433947,31.12318092
IIASA POP,SSP4_v5_120427,MYT,Population,million,0.204114,0.243537035,0.289318102,0.346234789,0.412601691,0.487315854,0.573673346,0.671657873,0.779096246,0.894476901,1.016628493,1.143786337,1.273193698,1.41045105,1.559833624,1.717635355,1.883319972,2.057399781,2.241824216
IIASA POP,SSP4_v5_120427,NAM,Population,million,2.283289,2.515346508,2.76549342,3.023522065,3.26389825,3.491092479,3.707863601,3.913343487,4.094103235,4.270032177,4.434695324,4.584545733,4.71833571,4.836750795,4.942988518,5.04267797,5.135511144,5.220875848,5.298560404
IIASA POP,SSP4_v5_120427,NCL,Population,million,0.25087,0.268378129,0.282546914,0.293943004,0.303295543,0.310475602,0.315344244,0.317857822,0.318168586,0.316502772,0.313155651,0.308377036,0.302356323,0.295273707,0.2873808,0.278858171,0.269953832,0.260877346,0.251875427
IIASA POP,SSP4_v5_120427,NER,Population,million,15.511953,18.85307423,23.06963417,28.07131939,33.83394761,40.51902717,48.36739869,57.331331,67.46398857,78.69958875,91.08388224,104.6525695,119.4324883,135.3401007,151.6932262,168.9144244,186.8818709,205.4538957,224.4155019
IIASA POP,SSP4_v5_120427,NGA,Population,million,158.4231819,183.0075825,213.3868628,248.4482391,287.7358896,332.4343256,383.4472013,440.6131101,503.1520085,570.4786809,642.4182702,719.3092145,801.0150406,886.3829958,975.3559697,1066.393848,1158.667028,1251.478598,1343.77188
IIASA POP,SSP4_v5_120427,NIC,Population,million,5.788163,6.163381013,6.520280485,6.848258556,7.154659378,7.413623167,7.606514332,7.724394626,7.767842044,7.804965303,7.815224133,7.78688697,7.713922947,7.594905483,7.437633738,7.24746359,7.034385561,6.805460565,6.567148724
IIASA POP,SSP4_v5_120427,NLD,Population,million,16.612988,16.75645348,16.78186671,16.7207481,16.60235958,16.41002034,16.12915964,15.76014604,15.32237382,14.84775601,14.3751055,13.93147671,13.51704655,13.10947025,12.68487132,12.2324419,11.76170814,11.2873716,10.8250905
IIASA POP,SSP4_v5_120427,NOR,Population,million,4.883110934,5.024057621,5.147852981,5.2580239,5.356076352,5.429571658,5.475692798,5.498147196,5.500529521,5.484660968,5.454506203,5.414543428,5.366406055,5.308957252,5.237983413,5.150284353,5.047485465,4.932799249,4.809508776
IIASA POP,SSP4_v5_120427,NPL,Population,million,29.959364,33.42828151,37.25694305,41.08209355,44.58600632,48.0681999,51.80473722,55.52564719,59.04372666,62.28339098,65.46033958,68.59755285,71.62101614,74.49460769,77.25860402,79.97940282,82.72153382,85.4671578,88.19193102
IIASA POP,SSP4_v5_120427,NZL,Population,million,4.368136,4.565047364,4.722542403,4.841289726,4.923556246,4.969834466,4.985390731,4.968167393,4.914763566,4.835765279,4.739421815,4.633002172,4.520137122,4.397877442,4.262925463,4.114254369,3.956491416,3.79551223,3.635247989
IIASA POP,SSP4_v5_120427,OMN,Population,million,2.782435,3.030965007,3.284372307,3.489092951,3.654728884,3.784950724,3.873298187,3.909536228,3.893636061,3.838532604,3.755007238,3.652171517,3.536890885,3.415706794,3.289408238,3.15382119,3.005730105,2.84607281,2.680413164
IIASA POP,SSP4_v5_120427,PAK,Population,million,173.593383,196.5032475,220.9511115,245.1615729,266.3920497,287.2029338,310.3348614,334.7906612,358.0467026,378.6037586,396.696982,413.2367379,429.2298417,444.8035691,459.0987669,471.8447959,483.1565599,493.6354469,503.686782
IIASA POP,SSP4_v5_120427,PAN,Population,million,3.51682,3.761514556,3.991899858,4.210610469,4.424546834,4.609784205,4.747099454,4.833361368,4.870376049,4.870749995,4.843432863,4.785945315,4.698349222,4.584455298,4.449097068,4.296184665,4.128202323,3.948461582,3.760794308
IIASA POP,SSP4_v5_120427,PER,Population,million,29.076512,30.65743368,32.18693659,33.65158959,35.0181171,36.17263545,36.99741211,37.44284116,37.49938774,37.38821204,37.11603034,36.650875,35.97582524,35.09886014,34.05703826,32.89073216,31.6459727,30.36037952,29.06229673
IIASA POP,SSP4_v5_120427,PHL,Population,million,93.260798,102.8204162,113.2354877,123.8069455,133.5328287,142.4641672,151.7428703,160.990654,169.7357364,177.5677165,185.295348,192.8662101,200.1516595,207.0074482,213.4827542,219.8057942,226.0637997,232.2795749,238.5244748
IIASA POP,SSP4_v5_120427,PNG,Population,million,6.858266001,7.769992119,8.782849001,9.862924329,10.97392212,12.14589815,13.39327857,14.71087016,16.09163393,17.54277663,19.07856631,20.71994217,22.47489568,24.37087085,26.43131912,28.68753399,31.17152977,33.92457155,37.00303577
IIASA POP,SSP4_v5_120427,POL,Population,million,38.27666,38.10481533,37.66207362,36.95774834,36.02083453,34.83702991,33.49823863,32.09453747,30.66414623,29.1960432,27.65309631,26.01295897,24.3089523,22.63318267,21.08221001,19.69975332,18.47144916,17.3509852,16.29973548
IIASA POP,SSP4_v5_120427,PRI,Population,million,3.749009,3.694920528,3.652409814,3.613111635,3.574053083,3.525047073,3.459872819,3.378450471,3.283226663,3.182975465,3.070205307,2.945968827,2.811557119,2.669665557,2.523558948,2.377056576,2.233820809,2.097114958,1.969983035
IIASA POP,SSP4_v5_120427,PRK,Population,million,24.346229,24.64064868,24.74531,24.66141698,24.39137026,23.95944826,23.39453266,22.6793215,21.82620738,20.86865761,19.84444239,18.78094537,17.68394358,16.54822398,15.38688576,14.23492167,13.13451232,12.1123316,11.17708833
IIASA POP,SSP4_v5_120427,PRT,Population,million,10.675572,10.67187254,10.54993191,10.34024777,10.10372938,9.844835104,9.553580959,9.219697263,8.840149955,8.397321614,7.921503232,7.440394102,6.976054613,6.540184594,6.139787901,5.770371433,5.424275764,5.098569866,4.797080424
IIASA POP,SSP4_v5_120427,PRY,Population,million,6.454548,7.189100034,8.03442555,8.944313525,9.903535294,10.96166743,12.09967447,13.26332159,14.416967,15.57490528,16.7387283,17.91516207,19.09944647,20.27841201,21.43850921,22.60813045,23.81552272,25.09139546,26.4261861
IIASA POP,SSP4_v5_120427,PSE,Population,million,4.039192,4.667063367,5.411830083,6.229976931,7.05456301,7.899447596,8.812554709,9.795285977,10.81577353,11.83591335,12.83761021,13.82141206,14.78741434,15.71222339,16.57046992,17.42076119,18.24467675,19.04223604,19.80356862
IIASA POP,SSP4_v5_120427,PYF,Population,million,0.270764,0.283678515,0.294862139,0.303890939,0.310985525,0.315734891,0.318050184,0.318037069,0.315848047,0.311809116,0.306309325,0.299427149,0.291317982,0.282123668,0.272048202,0.261470055,0.250780517,0.240291326,0.230067761
IIASA POP,SSP4_v5_120427,QAT,Population,million,1.758793,2.004272877,2.132398741,2.202210799,2.2653145,2.320189897,2.356371952,2.36669781,2.35142722,2.307612278,2.23744783,2.144330776,2.034197333,1.914034659,1.792690819,1.675050151,1.561991765,1.450583632,1.337781304
IIASA POP,SSP4_v5_120427,REU,Population,million,0.846068,0.886900749,0.921108531,0.949469804,0.974001996,0.993486549,1.007055034,1.013762981,1.013654412,1.009744463,1.002701892,0.992969504,0.980451695,0.965221882,0.946954858,0.925934786,0.902905464,0.87906156,0.854906045
IIASA POP,SSP4_v5_120427,ROU,Population,million,21.486371,21.06001802,20.53365795,19.95147736,19.32635975,18.65429131,17.91726686,17.10616912,16.2221059,15.26853517,14.27160624,13.26248656,12.27685252,11.34667597,10.4925696,9.723149227,9.028942044,8.397039654,7.814510614
IIASA POP,SSP4_v5_120427,RUS,Population,million,142.958164,141.2971666,138.4691042,134.5873607,130.1240573,125.4971778,120.8119838,115.881253,110.5556496,105.0378183,99.50639946,94.09357363,88.86558401,83.88515007,79.24660183,74.98494733,71.0683815,67.41291872,63.95309514
IIASA POP,SSP4_v5_120427,RWA,Population,million,10.624005,12.49257437,14.56621001,16.70169472,18.9035335,21.35158098,24.16293566,27.26054778,30.42904106,33.58791486,36.78906278,39.97505079,43.22684213,46.41079615,49.40137679,52.11889495,54.52379697,56.62380232,58.67181511
IIASA POP,SSP4_v5_120427,SAU,Population,million,27.448086,32.12507903,37.17398495,42.07548366,46.50682685,50.90167863,55.65141283,60.63516421,65.36572104,69.54685089,73.13734977,76.49019503,79.90169457,83.29459495,86.51121304,89.44692826,92.09846549,94.50799145,96.68956785
IIASA POP,SSP4_v5_120427,SDN,Population,million,43.551941,49.96151856,57.28613126,65.04244883,72.97475851,81.47139853,90.82191457,101.1781585,112.1994754,123.679295,135.4549045,147.607798,160.1427259,172.8671379,185.4672986,197.7312972,210.0021114,222.6954638,235.5508856
IIASA POP,SSP4_v5_120427,SEN,Population,million,12.433728,14.39719003,16.66469923,19.20566536,21.97096413,25.03243233,28.44666217,32.21127335,36.13837641,40.31197229,44.7206621,49.31523386,54.00715042,58.70687783,63.30439411,67.70395723,71.75440945,75.70331179,79.69615185
IIASA POP,SSP4_v5_120427,SGP,Population,million,5.086418,5.314270835,5.452344548,5.560344412,5.640120289,5.663162503,5.610843693,5.491432541,5.324532006,5.123070433,4.906368035,4.683057349,4.452194492,4.216804916,3.977655338,3.74056623,3.514850005,3.303186519,3.109411771
IIASA POP,SSP4_v5_120427,SLB,Population,million,0.538148,0.622583255,0.715977806,0.814688237,0.915426226,1.023463578,1.142760689,1.26945424,1.399737694,1.532889892,1.67057477,1.818319608,1.978623576,2.149734305,2.331416319,2.528200209,2.741164792,2.974728692,3.232165655
IIASA POP,SSP4_v5_120427,SLE,Population,million,5.867536,6.617671989,7.457953339,8.35886306,9.289867639,10.25391662,11.22202271,12.2094323,13.19273595,14.13304194,14.99392684,15.75826559,16.41261773,17.02618614,17.60672891,18.12661227,18.58342281,18.97103214,19.31861848
IIASA POP,SSP4_v5_120427,SLV,Population,million,6.192993,6.389447906,6.627136662,6.891251974,7.204752952,7.490980741,7.720536564,7.880955358,7.959708971,8.021002623,8.058791734,8.054921973,8.000561486,7.897334482,7.750449156,7.570217618,7.365674508,7.14632005,6.920073656
IIASA POP,SSP4_v5_120427,SOM,Population,million,9.330872,10.78966064,12.77693789,15.21891038,18.09118575,21.5311183,25.70099016,30.72444679,36.46721696,43.09334588,50.66968208,59.30165187,69.05254298,79.90898958,91.87250684,104.9488175,119.1555981,134.5516119,151.1255408
IIASA POP,SSP4_v5_120427,SRB,Population,million,9.856222,9.714060937,9.527178259,9.308800402,9.078206693,8.824408834,8.533095321,8.202596759,7.842645115,7.461425106,7.063482479,6.650493129,6.227797406,5.806261259,5.398581229,5.013535117,4.653725151,4.319670522,4.012742308
IIASA POP,SSP4_v5_120427,STP,Population,million,0.16550217,0.185063059,0.206368046,0.228625908,0.251288812,0.274370957,0.298124349,0.321294287,0.343325781,0.364000717,0.382822018,0.399611573,0.415720495,0.430886293,0.44468703,0.456863381,0.467876488,0.47803049,0.487448456
IIASA POP,SSP4_v5_120427,SUR,Population,million,0.524636,0.545180126,0.561623159,0.574376497,0.584176331,0.589084696,0.587993076,0.580889082,0.568568416,0.557957061,0.545293172,0.530560778,0.513610263,0.494478766,0.473716221,0.452000423,0.429994947,0.408162794,0.386807309
IIASA POP,SSP4_v5_120427,SVK,Population,million,5.462119,5.481973336,5.464618751,5.408314234,5.314219238,5.180024506,5.020408053,4.847207764,4.662480908,4.460549924,4.238464493,3.999606103,3.754071077,3.515949028,3.295578252,3.096250991,2.914354754,2.744567172,2.582179113
IIASA POP,SSP4_v5_120427,SVN,Population,million,2.02968,2.048727528,2.047237576,2.02918873,2.001169952,1.965932,1.926006307,1.881565692,1.831281918,1.773320449,1.710010519,1.644210317,1.57843394,1.514471953,1.452958736,1.393653669,1.335338077,1.276791327,1.217059712
IIASA POP,SSP4_v5_120427,SWE,Population,million,9.37968465,9.607091478,9.798808758,9.940455204,10.02471099,10.05382946,10.05360164,10.03254217,9.981338867,9.897897754,9.781763422,9.643356789,9.492229046,9.329144421,9.146769842,8.941574248,8.718289613,8.485502261,8.247839519
IIASA POP,SSP4_v5_120427,SWZ,Population,million,1.186056,1.286126577,1.38940657,1.483174159,1.564304038,1.641770043,1.719180961,1.79305243,1.855740267,1.922403488,1.989149169,2.05516311,2.11658638,2.172752226,2.225229293,2.276007753,2.323301739,2.36617044,2.40382158
IIASA POP,SSP4_v5_120427,SYR,Population,million,20.410606,22.9737626,25.93573011,29.08778805,32.12273941,35.01861143,37.94797406,40.92069397,43.81440927,46.46761186,48.79218759,50.90794594,52.93197994,54.80940701,56.47032512,57.88290602,59.08405596,60.13698169,61.06281759
IIASA POP,SSP4_v5_120427,TCD,Population,million,11.227208,12.97602619,14.96963275,17.23555177,19.57210244,22.00086745,24.54632745,27.17535762,29.80207519,32.36578595,34.85657522,37.27572791,39.58704648,41.7309724,43.53225105,45.08210524,46.34602521,47.50626108,48.52779329
IIASA POP,SSP4_v5_120427,TGO,Population,million,6.027798,6.768013253,7.604095431,8.516436349,9.466894149,10.45087472,11.50542866,12.62517325,13.75863449,14.85226839,15.86633867,16.7676984,17.57736163,18.39882627,19.19342161,19.93698523,20.60690779,21.19984432,21.74594369
IIASA POP,SSP4_v5_120427,THA,Population,million,69.122234,70.66354017,71.70629938,72.35631228,72.720682,72.64225,72.00069617,70.84101068,69.29440305,67.51329149,65.55988917,63.48063062,61.30448651,59.06183564,56.79097672,54.53606175,52.33499748,50.20923694,48.17265638
IIASA POP,SSP4_v5_120427,TJK,Population,million,6.878636987,7.540741706,8.332124707,9.157732775,9.928660007,10.68134987,11.48318037,12.33479008,13.15854961,13.8724389,14.51376068,15.15059087,15.7877503,16.40337727,16.9621805,17.46182655,17.92622507,18.37330956,18.80821793
IIASA POP,SSP4_v5_120427,TKM,Population,million,5.041995,5.341894056,5.61363955,5.83823979,6.021951211,6.164558389,6.269654947,6.33116011,6.34168142,6.298696148,6.205752145,6.068428492,5.899834163,5.703526797,5.485614,5.253413291,5.013137216,4.769209564,4.524916108
IIASA POP,SSP4_v5_120427,TLS,Population,million,1.124355,1.307531087,1.546678094,1.831708312,2.136634005,2.466603186,2.846243119,3.287437459,3.786804747,4.337297677,4.926019321,5.556780434,6.239026557,6.976503907,7.760987983,8.580793851,9.428834995,10.30279927,11.19941298
IIASA POP,SSP4_v5_120427,TON,Population,million,0.104058,0.108602875,0.115739543,0.122703532,0.129107674,0.135315158,0.142257482,0.150090902,0.157986035,0.167082598,0.176366315,0.185553394,0.195401881,0.205546201,0.215388989,0.224477274,0.232787181,0.240708013,0.248642686
IIASA POP,SSP4_v5_120427,TTO,Population,million,1.341465,1.35197951,1.34821709,1.330663358,1.304131785,1.279309295,1.250967214,1.215711126,1.172841472,1.125811041,1.074509905,1.020481476,0.964708691,0.908770045,0.854921786,0.804857008,0.758899008,0.716065799,0.675251421
IIASA POP,SSP4_v5_120427,TUN,Population,million,10.480934,11.00288409,11.43901211,11.76431236,11.98052,12.09013729,12.12073437,12.07583974,11.93826817,11.70306186,11.37443481,10.96525883,10.50087001,10.01354999,9.531862955,9.069342917,8.623153806,8.184924286,7.754359812
IIASA POP,SSP4_v5_120427,TUR,Population,million,72.752325,76.40407162,79.42683149,81.82291926,83.7044371,84.97181562,85.54077675,85.3323554,84.34966877,82.7185619,80.58298626,77.9831298,74.98155572,71.66454076,68.14969672,64.54874346,60.95750442,57.44252427,54.06519008
IIASA POP,SSP4_v5_120427,TZA,Population,million,44.841226,53.30500514,64.08926952,77.04801849,92.39653217,111.0686846,133.6622272,160.3206922,190.5510848,225.1870437,264.6170232,307.7409378,355.6669765,408.196516,465.0473916,525.8795496,590.3770027,658.0201129,728.066391
IIASA POP,SSP4_v5_120427,UGA,Population,million,33.424683,39.8750708,47.60903609,56.5239017,66.328366,77.20593358,89.20642023,102.0778833,115.219404,128.4355035,142.0396845,155.876864,169.730772,183.0857813,195.7191624,207.5497737,218.4367318,228.1389602,236.9960801
IIASA POP,SSP4_v5_120427,UKR,Population,million,45.448329,43.91021382,42.22811055,40.42734521,38.58169342,36.76364472,35.00636101,33.27861617,31.53150635,29.74897059,27.96449336,26.21715893,24.54244579,22.98000515,21.55326096,20.26911261,19.11368478,18.06285693,17.09144207
IIASA POP,SSP4_v5_120427,URY,Population,million,3.368786,3.396964184,3.423196929,3.433782457,3.432836282,3.416421277,3.381989233,3.327667706,3.254503844,3.172886722,3.081987893,2.981290346,2.870593834,2.750936504,2.624788729,2.494470113,2.36294635,2.234009603,2.11087907
IIASA POP,SSP4_v5_120427,USA,Population,million,310.383948,320.3476971,328.6954929,335.5920771,341.7154404,346.8284699,350.5029028,352.3416303,352.5464531,351.3027098,349.2301568,346.5828772,343.1108983,338.397677,332.2416331,324.7998366,316.4056792,307.3042491,297.5292796
IIASA POP,SSP4_v5_120427,UZB,Population,million,27.444702,29.32217377,31.18464483,32.71255429,33.94784481,34.91274715,35.69879695,36.28789966,36.5715928,36.48424826,36.05704522,35.43505492,34.65722807,33.74791297,32.71503457,31.58747903,30.41336724,29.2349835,28.06871964
IIASA POP,SSP4_v5_120427,VCT,Population,million,0.109333,0.108256575,0.107307447,0.106520976,0.106042761,0.105686924,0.105358812,0.104099547,0.102098757,0.099557754,0.09659236,0.093185171,0.089344718,0.085131737,0.080660058,0.076060835,0.071488756,0.06705609,0.062855786
IIASA POP,SSP4_v5_120427,VEN,Population,million,28.979857,31.15633665,33.14431767,34.95272163,36.66348615,38.15599109,39.30305856,40.07100428,40.42789051,40.51095346,40.37113047,39.98258862,39.33516047,38.45168895,37.37764975,36.15614748,34.82463947,33.40606499,31.92831487
IIASA POP,SSP4_v5_120427,VIR,Population,million,0.109056,0.107018716,0.104689415,0.102120364,0.099373826,0.096390212,0.093407146,0.090738397,0.08868085,0.086882409,0.085322714,0.083886941,0.082416055,0.08076996,0.078883742,0.076754308,0.074539676,0.07234499,0.070241912
