# File: xanthos_basin_runoff.csv
# Title: Maximum runoff by basin
# Source: /pic/projects/GCAM/gcam_hydrology/runs/xanthos/pm_abcd_mrtm/pm_abcd_mrtm_watch+wfdei_1970_2010
# Comments: computed with Xanthos forced Watch Forcing Data Era Iterim (WFDEI) 1970 - 2010 annual
# Units: km^3/yr
# Column types: icnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
id,name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
193,Australia Interior,26.3393529279,57.3478150058,48.0052992719,97.9982099399,249.668441793,109.333190959,124.671111919,99.1530177566,81.3177939583,76.8283624726,60.5835651135,85.6431545408,83.167103727,80.8865748347,103.675538833,43.3809848497,52.2683153397,66.5573721214,57.3421628245,99.5858807523,65.5734537309,81.7245368257,79.1774564294,90.1203220871,47.9525322702,83.5237132518,56.2566687626,94.5517198228,81.7126520792,92.8203301773,196.542156085,150.960381759,59.7091697421,75.8321803434,88.464323547,53.9202972132,89.5295664826,84.4484657802,60.6296301011,81.1257004163,22.1735826613
194,Orange,26.7826583557,37.9145421938,50.9833493862,30.8059827263,109.063789006,74.8798802238,131.684768866,68.5885005309,64.142411121,38.5728114325,37.0714897155,47.7115818815,31.8882945746,24.6523750511,26.6495194406,26.1824826888,31.6598542769,37.4478414842,80.4929869011,69.8455985593,41.9231974647,48.0513495743,23.3843125428,27.6138721461,39.6562014726,28.4461592958,61.6689190018,61.2574585183,46.8963006265,31.5291684804,61.3622612725,54.223437472,51.6753544382,31.4976106812,32.5806327388,33.4124067385,76.7728658688,32.2832029848,40.6763984142,45.9791944429,15.4394652
195,Uruguay - Brazil South Atlantic ,243.321644883,256.988155891,290.324798238,290.703557659,261.835226876,287.111717155,282.201532402,305.041114058,290.473658654,332.019802491,331.426183153,310.761229459,319.838678134,381.450865727,322.977820187,361.231706118,306.523008804,309.340112845,286.84494453,312.817959172,294.017261064,303.994821878,390.97240165,290.207268971,326.33352983,322.434832125,312.613614115,369.895808802,345.540518873,327.18595167,370.071032013,350.862988319,401.845222096,325.122387073,362.455430607,382.853481017,332.749059477,344.603705477,347.643774994,378.806348064,201.252570245
196,Namibia Coast,7.98166851427,11.9240212777,9.64915789966,5.15576510084,18.3616446449,10.0915150668,19.260843159,9.86566124875,12.0660865989,9.38873184798,6.71350002026,3.00795396815,4.31277912689,3.05788979955,4.52942557726,6.36467161582,7.01164961657,4.98577005708,5.60913576934,5.58347497566,7.26318416365,6.86951255406,4.01008893417,4.90694960569,6.21616110147,9.85942592331,5.00278057185,8.98526183503,4.36674009962,5.00570987779,9.96165770195,9.43958708748,8.21063342495,5.94984332057,9.38479928055,11.6680202757,35.2757450299,11.5798076764,17.3853675843,31.351089054,8.93620422388
197,Africa South Interior,25.3346004895,28.3256004782,28.7714540108,21.8447304189,47.8643742503,31.0765314573,33.8627193355,31.7572292066,39.7975099653,24.5550075354,23.2125563221,28.3339300909,23.8402822287,20.8811687188,24.3808508522,23.6845967601,26.7023708372,21.2015779687,30.1950982049,33.5711050227,21.1744980655,26.5974281058,20.5829890572,27.2008580191,32.004952387,21.3572543562,28.4414693013,35.8968355108,23.0314841773,25.0304373307,39.2856650212,27.9129517729,24.0513867004,23.3314095047,32.2369496831,28.2206957439,46.0788791062,26.8859928646,38.8559942788,42.1157634984,14.1781093557
198,South Africa South Coast,61.7494408202,70.0309804001,64.6061812325,63.0940934978,75.2540598294,70.6498588394,89.0003097039,73.6402657562,73.84612296,57.0046784318,54.0399262965,76.5247327391,52.9382371771,57.8987179037,73.0761536667,78.637829638,62.7552299761,74.6644217046,74.752090442,79.080353433,59.6070083657,66.6279510273,49.7758106149,67.0184774883,61.1034992995,72.0680900891,84.8263232371,80.6170762397,71.6042128515,64.3511333179,100.196985709,74.7348520013,64.3903714727,53.7337428757,71.5333442384,63.8271471306,88.6506829468,65.6300515764,63.1494217964,68.2513458639,23.2320296821
199,Limpopo,23.333957676,25.313662825,36.5190852124,26.2430803617,36.0867417571,35.0206808775,37.4642356424,42.1174660391,43.0422111097,23.5474302697,30.3298028324,38.1093838779,19.7145597359,19.1910977054,23.5428952595,30.3651926735,25.052628887,25.7887220299,29.8781589936,25.7595677196,26.0472210081,27.1605560459,20.9482221581,28.4392185483,22.8543959287,26.7482392072,40.3715137632,34.2836785517,28.9112375363,34.9893593098,64.4772413868,39.5214430214,20.2094846666,25.6901504249,35.9535117179,25.2255253869,40.2134396776,31.4133793846,30.0448579088,31.3651455869,14.6446135288
200,La Puna Region,12.6848220863,30.9449953796,39.5795191623,38.6973648173,48.6789299562,35.3645320557,52.7014819842,35.7872198276,40.8470703321,48.7074310382,32.5157379209,46.9978616755,51.8830827959,21.9337141313,67.8024738359,57.1542230901,79.3523372676,44.6457633003,35.4445705284,28.4385447126,33.2340189592,50.4135566788,23.6782299338,27.7946406964,29.3919975382,27.5945271303,22.6949815626,60.7303209751,24.2835276704,38.1447298629,37.5451244539,50.6930199986,45.9342395605,55.2071852257,31.3662136318,24.8207559518,31.6293178939,25.4397373432,43.5797270452,34.4617514749,7.26026869419
201,New Zealand,202.753805132,233.970880322,233.555653695,209.189392049,230.227516689,246.751657638,245.246698873,250.408247428,236.388547667,275.10087628,245.422408821,228.239925539,226.199861197,248.344286442,250.980577346,245.686197371,245.778505052,250.609448655,286.047010418,247.515324185,257.914547716,252.96539962,251.108649248,234.922980874,280.827994782,308.637455682,281.63243013,244.055525243,244.96877207,232.987087428,228.157411285,230.387284074,240.781784763,253.856292921,288.14794173,252.049556732,276.563252041,246.956587729,275.933555058,268.56704212,88.639660652
202,Australia South Coast,12.1735117821,17.1946007,11.08776077,20.9464677937,25.3947903185,16.9452090131,13.2940299223,10.9636299767,19.2944529923,20.2765641854,13.6582311804,17.0554703565,11.3604019616,18.1432054079,15.9662526277,13.3825810653,16.6059784781,12.7717305638,15.1771603677,21.1320749288,16.3712032895,14.4162377754,29.9173159992,17.637634217,11.5373466375,18.080043518,16.7638925279,17.6216480118,17.3296843849,15.115391288,21.4059612412,20.9645687319,11.3558464558,17.9855882115,15.6949288691,17.3905374061,15.1535810232,16.5498202575,14.7249272355,17.5734446336,5.35793583968
203,Mar Chiquita,19.0915624983,16.5850213431,15.7227132986,22.3680068364,20.3667668084,17.9043782097,18.4101315785,25.2457243107,21.5971602466,18.9388740108,18.9960314447,22.3528409121,17.1702582628,20.5804190851,21.5902298466,17.9189435266,17.9682243565,19.8076106366,14.4808873024,13.9217736718,20.6669239582,20.2963260136,25.0085604495,17.9201210552,16.694487128,13.6922131518,19.3878050383,18.5639397575,18.1074011662,22.6215550754,23.3820173097,24.4524369687,23.2667353115,18.4124033661,14.8029492488,18.4672538289,17.3576440257,19.832738081,17.0935839471,13.9476263544,5.44749265959
204,South Africa West Coast,10.8932626845,9.04237536281,7.94913510623,7.96392717675,17.8349204769,11.3479350714,16.7194612652,24.2996248627,9.55003542922,6.25798365394,4.88950960337,9.09895768595,5.11935913146,9.65865813439,8.11470892129,8.21043202712,9.64265512788,9.33764651797,6.05591160681,10.2277266379,10.4852916309,11.1047993973,9.28910553968,14.1709365051,8.51896761498,7.12123877309,12.6406936009,8.71540524217,6.57020632584,3.84292320354,4.20440776132,11.8947135322,8.96516382056,5.45320971439,5.40822562453,7.72671746772,7.12949805405,11.1963804524,12.9229040131,7.57858272238,0.894775291809
205,Salinas Grandes,14.4070029878,11.4143244767,12.1058102556,13.8059549999,14.7831302941,14.9046670103,14.1273016632,17.5217758966,16.8133346921,20.138406926,16.6913050207,17.4713041544,14.7903357241,16.471032744,19.1395574255,18.7150452122,16.0663173521,16.0689697808,15.3765012319,13.5013950647,16.003284706,17.3779196516,21.0921361918,16.9749583374,15.6636542731,13.6044660931,15.9937444441,18.0305293994,16.598788524,21.1609518227,20.7562215885,19.3259722144,17.7728465729,15.3062320204,14.9169476419,15.6729709322,15.1730969985,17.4366288754,19.7457608468,14.3427961071,10.2964218101
206,La Plata,477.648200209,668.014665759,813.652345086,921.576638903,784.921817438,709.80432453,784.878245369,821.103207282,725.052801488,829.656693334,862.445365392,755.508312175,938.17572155,1191.44595866,867.566712719,821.012295112,828.831548956,876.869560715,773.866624624,779.679012347,945.611745548,843.04975738,983.347666124,856.899184429,826.310739751,793.167622979,804.557098552,926.147383035,1103.4218004,797.127039773,837.25680315,877.363350072,1019.08284223,906.374558939,788.965841965,859.368273464,770.854970103,956.068463686,787.493594864,876.297435836,495.029633047
207,North Chile Pacific Coast,16.0137247005,11.7851039652,28.9148117094,12.5221616193,18.905114149,17.4562965224,12.1713207019,22.0005495511,22.688893966,14.1249690022,21.9228543124,20.0388754043,34.563502087,20.4806337467,32.5621412176,11.6400884902,19.5320665469,41.5594997928,11.5770183811,11.6731039959,7.35676155397,22.2916407363,30.1039751118,14.9928963984,11.0266181796,10.7601119029,11.0690941503,35.8859386089,7.41187325292,15.756214879,22.4315793016,21.1239320624,32.1824899351,15.082355066,16.5664514234,20.6163013635,19.073869514,10.717669269,18.096964402,11.9190261474,0.114013926547
208,Murray - Darling,22.4818286961,42.7261205664,23.4746592105,53.3904682505,71.3373316214,36.7727951999,46.1212870808,30.4102666316,46.1974590216,26.0033013286,19.2927248985,36.5206295514,16.9563904673,51.2155240437,57.7890602766,27.378414842,31.7202374728,29.7972349678,45.6074741879,51.914105462,54.7183939066,28.0458740177,43.2412161516,43.6613426679,22.4920416779,37.5176117919,50.7386902967,29.6505771799,49.0534895721,41.5228472345,49.9513418218,29.9468880637,18.7632500263,25.8458744468,30.3301300494,34.4183191267,15.9118935272,23.5699502943,34.3189344293,26.1035041955,7.30060803938
209,Pampas Region,17.4039077467,18.7505729503,24.2494823927,37.6810599046,23.0798685411,31.6654205267,31.6052188256,28.1533206573,35.4502877182,27.8093865602,22.9102281473,25.6793198977,24.7659468136,26.7321848745,41.2160629559,41.0268191549,37.7200712807,34.9385799871,24.013993862,21.8994849841,27.5950817232,32.5377482023,38.2637883729,31.460901678,24.4444300623,21.9138154567,30.7350862976,37.0110957093,36.1235389066,41.7304730924,37.7054310635,47.4497931863,36.544185362,20.0818682292,31.2881053932,20.7259122748,24.6960136704,34.7008851158,23.308151217,17.6542038855,8.15762178063
210,North Argentina South Atlantic C,35.0630614258,51.6660516169,42.0013359913,46.3197633188,34.4440978492,50.8925932586,55.4713408198,52.4225622813,61.7228563812,25.0729765264,68.7549790759,37.8433754401,53.3423363646,47.8230784693,61.969443985,58.8313405449,52.3640216451,53.2047911633,37.8122844042,34.2166671131,61.6961177755,53.5932144735,65.6809185335,70.1347455947,48.3091561228,35.790390355,44.7327339813,59.0267816551,48.6595494394,38.6252412068,58.63600674,80.9765061437,78.4480474838,45.5133510208,44.530876433,38.6383661807,44.0239726747,50.538354911,27.8249782211,32.6074267111,6.76877582071
211,Tasmania,30.9460829276,50.869434945,33.0231426646,46.7696668999,48.1265971214,55.4862810951,38.8563816813,42.3784545616,41.0823096552,43.4292610153,44.0617324469,42.8858089284,32.6584105833,37.7034026331,43.4783697799,39.2199574413,47.1799391474,37.9018322552,42.4155957181,39.0737310453,40.5944993131,44.212841318,45.4023809947,41.3272592772,42.1088162151,41.0532205291,52.6224693571,36.8020017524,37.8376509477,35.9447060891,41.2302190094,41.4854219911,43.1052975555,43.2816651208,43.2800287171,42.9243298048,32.1617287071,36.999200162,35.0932154737,47.3062099899,7.41626323217
212,South America Colorad,28.4825152488,27.8017966027,42.398725116,36.6644768955,38.5115122695,42.5442052672,38.0403429694,38.5448960401,38.7330374182,48.549527031,33.0605664674,36.0040024093,47.3827814837,44.8240095028,54.7050586861,43.2203766059,47.390049137,42.9635852337,40.0603820255,34.0404767976,33.529631861,40.8488111827,47.3748373373,37.2413243787,35.4832151359,30.9789465425,41.9583123633,44.7163762045,36.9471677193,43.4548887759,43.5434730954,50.0180060537,41.9642546065,32.5297352184,41.0432244115,43.305532708,39.0436367948,50.0036323055,40.1301724141,33.6119558676,26.1315328117
213,Negro,21.6425762714,18.3368091431,25.1968244306,35.3039264622,41.2205545563,41.1176058077,45.5028576924,50.053675615,55.1067928706,52.2717666802,64.5899621587,69.315054013,57.4838668479,47.6671742554,49.1064627338,56.1045530574,51.9826285457,48.7234537847,42.4342183581,36.7620695321,37.5701608317,36.7086901592,44.2690854447,53.79925436,58.1072477278,54.4211215027,54.0046889319,51.5685882132,49.1920266323,39.983876372,40.2647939769,50.1074757315,53.1548500517,53.7716889128,48.0488712814,47.6706537276,48.5306436367,47.6071833434,44.4030538239,38.4408763716,28.1653790823
214,Central Patagonia Highlands,5.61445828584,5.69483410601,7.69631587668,12.2963261165,7.65873929774,13.6409255463,13.4228158812,16.906345849,20.6263968445,10.085871219,14.4646183025,20.3943662204,9.54362577683,11.2766515643,14.0926653248,12.6461302215,9.28947640646,10.6253100272,6.60525720889,3.08088077899,10.0484807411,6.75223219856,18.4880150849,16.8130326355,17.9296073085,11.7575121416,10.1092539225,27.9304067838,18.6634741054,14.5423091568,17.1314293518,12.9842708776,12.1100108806,7.99466312991,15.2840117277,11.9137980537,13.5689754726,5.87867540919,7.76655711382,8.08677299669,3.19280934952
215,South Argentina South Atlantic C,70.4420173197,77.7156451893,86.9401349361,90.8974616367,81.0987686085,71.8308916293,88.7693996833,128.299801526,103.972679838,78.43075157,101.934201689,104.791703231,76.8073965562,80.8652344281,79.5841627424,81.9501285321,78.7747292473,76.9800112659,71.2247599858,72.9337839051,77.1560747884,73.6550335788,98.6549796917,99.8167097309,88.3898239899,87.9867512357,88.563120984,107.905785652,120.777244802,88.798521983,92.0346377502,107.499963072,103.621772538,124.226167818,109.283211119,94.2426512141,96.1706306188,81.5921927951,80.1312672923,80.5663282235,53.3365883094
216,Antarctica,35.6017878152,37.3992597748,36.5298547453,38.0119638861,38.357643131,37.5349800496,39.424842267,41.1629779223,37.7110683133,38.2392769204,39.1240571515,37.506580816,37.978309765,39.1938187337,37.8423000558,37.0612802098,40.656541215,38.9503756634,40.7074579985,38.7280240909,39.4994189442,40.954819965,38.446019467,39.0118406676,40.1187949748,39.8621493717,39.7143633245,41.9506186629,42.4856252928,39.8657535934,44.8945941132,38.6224257963,44.2131105382,68.0573391828,44.6713927423,46.3700389878,41.3283676741,48.5956502053,48.2904787392,44.7347272977,32.5829793706
217,California River Basin,53.373282567,53.4167741991,62.5136432561,129.312392803,85.9317879144,86.8785146616,46.4631307475,48.392696972,118.324765018,113.2268801,121.158796297,94.9675407416,150.47362393,214.026330364,86.0496307704,74.4276761377,117.770285517,80.106800461,62.3890844452,59.5930078085,50.4833455555,79.2212560227,90.8702282852,123.547942566,81.668824902,180.847839635,144.982180046,106.121192948,181.624853114,102.066289575,91.5247203222,99.317525571,91.3061892179,100.194498579,97.7729358765,142.026803482,109.296175949,57.6943135924,77.3533466476,86.1691880947,24.3722195399
218,Upper Mississippi Basin,139.118159385,160.460597582,183.638862016,206.73858393,189.932587557,183.23749947,157.897233172,145.420368362,188.444601164,189.936213462,151.222637042,166.312748583,187.795634597,199.445071675,202.48412736,187.232636355,206.926479661,148.257062102,146.099652941,145.786020238,180.548050845,180.996982146,168.620269643,251.583099529,169.286750535,191.929608106,180.801615274,182.638102428,198.609791756,193.421800414,162.09382819,189.675240451,194.540387174,157.257865472,184.770860803,166.438810808,159.515272689,189.635337302,211.359687026,188.054727695,112.26770459
219,Lower Mississippi River Basin,157.676614233,121.876302181,120.042576836,244.716228673,204.222591575,192.656875544,78.8221333602,111.547259289,101.817132004,199.120817376,150.551904042,68.1772480197,118.989149341,184.25587585,153.933031104,128.481191856,105.886861467,125.793757636,121.575781645,192.962501638,162.451197094,248.363645011,150.517619677,133.44243384,148.928192422,127.329523814,112.965701561,196.677605739,166.646557954,113.042548363,62.31168641,177.819006139,162.672596061,120.186689643,199.244094429,108.387217196,100.194952413,95.1420308613,134.701986975,174.492875351,22.4054758995
220,Upper Colorado River Basin,12.9212996714,20.4148765976,17.65309309,24.9660729017,18.1491714698,26.9795514897,19.8368062293,11.6561086673,24.0924238382,27.9957591565,29.791299529,19.7180232281,25.8354987953,29.8163413827,26.0875208297,24.9285442822,26.901707821,24.2149107649,21.0575632216,19.8437249579,16.6323549373,20.3384536585,22.9295784285,31.2138285571,18.429501122,29.6284305401,17.8183796693,32.3270494451,25.3810176484,27.0655757606,19.5134212009,22.7465765741,15.7155179911,17.415823272,24.0525142629,30.3657058293,23.4713360446,21.0412491115,22.3704321847,24.6485422792,5.63584269665
221,Lower Colorado River Basin,0.905693895904,2.92546929111,4.12152290425,10.9769481784,3.00951213609,3.87763250622,3.60211691395,3.14575926496,6.25429486667,14.7292240379,11.3579583801,4.89657115033,6.87335304694,18.7653458543,11.1707349811,11.6070213446,8.22688487692,7.55668792436,9.09507722262,3.17472179072,4.29308594206,7.22318851142,14.6705887735,21.2988806036,7.1806421852,9.88792068623,3.43184483409,4.54887923405,10.8310950727,7.09166373352,4.56054128146,5.11652297235,1.97082299056,3.00819658158,4.01720006447,14.1583020635,5.517552018,3.37002476927,3.54328057165,1.75794146439,0.408828904519
222,Great Basin,18.5657665224,31.3038945889,25.1587264455,36.3969039223,27.7624827144,33.2795395409,26.3587875992,21.0069860107,36.4311113482,28.40346728,37.6198707932,26.6941843854,38.0155689206,40.8834336645,40.4176169995,29.6790136692,38.3957099811,28.1515345839,28.3066788819,28.1742880479,26.9857227964,27.411527337,23.6788789086,35.3430413607,25.5675532479,45.3582498337,34.1767430121,37.2751682797,44.9536447701,32.7277284949,28.8701855517,26.705230591,27.5446396413,26.0073709698,29.5297642781,40.947545424,36.0560401418,25.3186667846,27.3787414001,31.2820862334,19.4660802828
223,Missouri River Basin,182.846935874,216.958227408,233.646865919,262.983062026,224.146181957,243.671982663,209.139645531,202.263432054,256.881481884,225.231030761,181.295175532,194.481020442,266.356520053,254.64237572,278.252183731,209.916484655,265.257001743,240.131877795,177.928101707,179.78522252,203.392522204,220.053534951,208.633020069,346.805967765,215.676367629,301.940886649,245.031808259,261.981951903,263.590194438,284.676729313,198.940038447,253.45549569,181.300051872,195.757610023,210.564971638,219.347361655,187.111278659,263.823598795,253.939477018,245.886656351,119.347419169
224,Arkansas White Red Basin,99.3419413782,102.205116615,110.776586045,222.357569838,166.119302526,158.775594636,103.072028963,109.419145982,108.822824974,144.942974792,98.854051413,99.564521814,134.083513241,142.831980576,132.354178528,179.729158089,144.303426687,158.077620859,131.846797697,149.54699478,175.704303989,144.018186289,156.165101021,201.327684067,143.814374993,165.814792383,121.827782977,162.86421276,162.238140764,158.473001491,128.155140213,141.894167054,139.644439423,110.161843352,147.216658478,123.798656657,92.4009213716,164.165332407,164.414411698,156.623054236,58.9789876224
225,Texas Gulf Coast Basin,83.9383221925,72.1064029193,78.9117511663,130.876754389,99.5056453132,80.7128733659,94.3136402198,70.5623537058,62.566494878,109.563910119,69.357517615,98.5389588807,74.7552656242,89.1282524478,71.1158329521,97.3018184057,97.4814599397,98.2889780654,49.1654151153,78.8555546139,88.3806645981,121.664629894,121.886664491,91.9678800243,91.9768231964,87.1489845596,61.3033377034,119.870984861,106.041136997,62.2604379186,82.6007289407,104.10339091,106.791545982,77.2264331099,133.929925103,65.651529059,72.0260653873,132.687333758,63.7894567307,77.9001846978,17.4704043151
226,South Atlantic Gulf Basin,287.239402029,312.877106056,293.273023479,364.66593099,302.19165695,374.33697189,308.54003966,281.327181455,277.672948663,382.264926904,292.812187689,194.179928139,324.048845625,421.348463131,302.098594226,256.816196851,229.589726239,293.205011573,251.057368745,337.988295242,267.82560596,378.767599987,333.629849821,291.809109983,363.091645527,354.067753368,311.256481474,361.661826197,377.752370404,263.207024053,227.459947994,286.687679916,285.863658245,429.75928487,324.680576005,355.206185217,246.104312614,198.10634824,274.888949879,327.96800081,98.744177475
227,Great Lakes Basin,227.259539693,251.473580123,273.381476263,271.639126919,281.989653851,271.854864157,288.682150244,279.027508037,289.078051075,293.488210293,292.571237264,297.530387363,291.754030224,304.294583731,309.800603363,313.23868945,323.998703588,298.710698,313.492558501,318.049293437,326.461165052,327.440523625,330.744712375,342.805359706,331.797380341,331.881573718,351.632592583,348.260856002,335.493482401,343.812419268,346.800512768,345.697351889,356.164780423,346.364605057,365.984584426,355.204851171,373.19307833,361.186468898,380.357267791,372.769764154,314.785028278
228,Ohio River Basin,137.809440012,157.549946095,183.452130292,202.595232098,200.237521029,205.661699455,175.244575778,164.037978704,186.882545429,233.412671952,179.715710961,167.356445913,177.558825011,186.856924428,190.403651696,184.388467136,173.379366941,162.930446771,145.37386195,219.383663096,197.356467599,195.363621364,171.036427457,199.688898942,207.738805889,183.237695148,225.662885447,214.060602249,208.587540047,173.746832239,175.897983764,174.6103939,205.864266956,235.337451772,229.125586523,202.411530016,200.450388666,185.809983207,221.665098927,206.960775296,115.685944178
229,Pacific Northwest Basin,134.72083334,288.677573833,347.953113819,248.046270518,335.404181978,310.143213193,291.70366591,191.881537703,296.822184599,252.441462957,269.052433588,302.194170131,348.086356066,373.679147012,333.860901626,264.279565065,291.883409162,248.008790227,250.440595746,254.067154954,310.510529242,289.140905345,225.995298737,265.382509748,249.608739276,314.863236133,413.696405856,407.362031021,339.541508956,370.893066539,290.616276558,227.01605597,287.099157177,279.984565815,266.831433758,265.08649503,334.481447705,294.418203565,280.30698068,267.363374412,93.2853129404
230,Tennessee River Basin,47.3788936078,57.4413431853,61.0374228962,78.7651025362,70.4560063062,72.0146620013,58.9501822704,66.2438373273,49.6866174189,77.6893335952,60.6756275863,39.648892545,56.2674200256,72.6262979051,58.3461788408,44.8237692827,40.7793056426,47.9533138711,38.529217109,82.25734137,68.1333398267,70.1571569417,58.5590391918,57.4676854031,75.2116264247,61.9257467555,65.0143266145,76.4542797341,67.3871317573,57.930506285,47.6281622255,57.1376349964,61.3561903697,80.3780196435,72.1496912394,62.7164647673,52.6167715384,38.7101002973,47.1745512122,71.7756235592,24.1832775292
231,Rio Grande River Basin,26.0768331577,42.6747007562,40.7536273873,49.7088492074,48.1464367656,40.2521990217,52.2098606303,34.0925322103,49.6952815114,39.6639146345,41.6426009589,56.5480367247,32.6174744823,42.7114257515,44.8075724122,46.6828238564,55.9127703314,57.2212879631,46.3721849351,29.9081441332,48.4766454207,50.6022722773,52.546922442,43.2975046318,32.2546380728,33.3931774281,35.65169401,46.0181439885,35.652409053,38.1528742969,29.488535103,29.9942674727,33.6348481273,43.0595993869,52.4661909862,37.243588995,41.3850422849,50.801834604,53.8754412662,30.4931576502,15.4989171305
232,New England Basin,88.1386265416,77.5104033352,98.7244145862,90.6564014153,84.3958185774,84.5019878282,95.3735617938,93.258836373,78.2735861957,90.9483909434,80.3717686609,91.8634255332,85.3359622966,87.1979926186,92.6511094692,83.481415077,85.0329112524,83.501333901,78.8832915085,98.2796115843,102.747424466,90.4614088104,81.9190663181,83.2839830479,82.5545113048,76.0843549428,95.5107294374,79.797780331,88.1094795287,88.3249182606,85.5880481884,73.2030248443,81.593902883,92.4329760158,90.8280132595,111.442706099,116.516547792,89.0481902175,99.9460688269,108.491660903,61.2872172093
233,Mid Atlantic Basin,86.094692318,105.022567387,124.199286666,112.998538543,108.111338377,123.718432096,112.753821745,104.357437792,123.846546868,129.481089188,103.679453442,93.534809098,108.28806505,119.185834595,128.117911876,99.5406194062,106.941786119,116.354588568,102.326975166,124.675956099,116.30092177,107.006274151,105.282514836,126.081269609,129.43935506,104.075325671,144.95217798,121.525247564,135.890136634,110.694928758,126.186752709,112.165380209,108.672398187,153.867701389,141.336707259,131.268377009,133.41281521,121.598905578,127.625245696,125.562174022,85.8762062383
234,Hawaii,78.9725255213,101.042777841,81.2905973815,70.2239222711,98.6383372444,89.479171648,82.3542087352,74.1700407769,88.9219504994,113.927429319,116.724668786,56.0813163448,153.90296819,57.1332945512,52.8890363229,80.3242248138,86.2682324984,69.8512913233,82.1016857001,123.63821925,105.542006949,100.310048731,72.3697113046,70.0793933938,100.897553941,61.1829873945,87.9607474681,106.309217384,45.8713696152,66.0575972099,64.6275196896,55.2769059373,86.4440257369,56.6636855439,116.223920763,85.0937781951,78.6457474224,49.8826228464,74.4562860491,86.0922268184,11.1116613064
235,Narmada,80.1356851185,62.3246000374,45.4946378855,92.5834549594,45.2280891577,64.9448157551,59.9781086307,67.2130587621,65.6287283145,37.8096197955,51.968483258,56.7973227059,42.9992363983,65.5854221854,52.1122437552,43.6576323656,47.8855461783,38.6949159311,56.7098391816,38.8398475543,69.0568317637,41.4254100407,35.8627861316,56.7492745981,82.5976146674,41.7190419736,50.0371325785,58.6864194528,54.8634520418,65.1490213505,31.7147042231,38.284467659,39.5727461665,66.0830375779,48.2399627717,70.8708784574,67.5313015736,52.7220800681,44.2172016784,48.6952822323,2.61249084957
