# File: xanthos_accessible_water.csv
# Title: Accessible runoff from xanthos simulation
# Source: /pic/projects/GCAM/gcam_hydrology/runs/xanthos/pm_abcd_mrtm/pm_abcd_mrtm_watch+wfdei_1970_2010
# Comments: computed with Xanthos forced Watch Forcing Data Era Iterim (WFDEI) 1970 - 2010 annual
# Units: km^3/yr
# see Turner et al. (in review) "Modeling global groundwater withdrawals..."
# Column types: icnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
id,name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
188,Zambezi,63.241344999,39.4242333082,49.9091246696,58.3699102259,70.6868140686,71.3464786806,71.2867285167,72.9779445877,73.9562813267,68.9051430476,66.4523970287,64.9711835046,66.1766958233,60.6925936654,60.2461635935,62.9692561387,61.4881813073,62.4664258338,61.6992957474,64.1600913544,61.9210292785,57.9925947825,58.9918181231,60.8096898795,58.3036688763,60.096690606,61.2995076639,67.0369799634,65.0295757179,66.8730277241,70.3127931522,69.9696870309,69.4158576802,71.6274707957,73.4638653419,73.7034430463,65.6121161197,58.1555732745,49.5475055068,40.3698766996,68.4840645812
189,Australia East Coast,72.1045678283,41.640975405,52.5311715185,61.8026859607,69.9483996106,73.4526631943,68.8447058626,66.9133991713,63.5246140505,54.6820034162,53.3089949054,49.6222830104,46.2215794404,43.6729578564,43.9196466827,50.2159940216,52.4004166808,55.6908476795,54.9542097483,52.8814798707,51.1724680298,50.99592248,52.7835929541,50.452794316,46.3539357253,46.0766335178,45.9748932148,45.9739956284,45.1719894588,44.5871350465,44.7841738535,42.8984247065,42.4952949508,42.0139660848,41.6635015932,42.1610631688,36.8048279492,32.3546228599,27.4450048948,21.5537007654,41.7055587341
190,Africa Indian Ocean Coast,12.8608276823,7.81184864403,10.6926230016,12.861435888,15.4998349636,15.6911781436,15.7463391244,16.048345513,16.8792038738,14.9492478087,14.5436402714,13.9870637442,13.9054875639,12.2815566394,13.0166844107,13.5249094073,13.0631676714,12.1815116549,11.6020675099,11.1364373791,10.1988364952,9.08913464257,10.5253649211,10.6758103581,11.0422364291,13.0907227862,14.9214958295,18.2329564439,18.3034923864,18.9839216437,19.9645242495,18.9596201033,19.1410093772,19.3216601637,17.2988199243,15.7954219841,12.3752926803,10.9982139762,8.93118777232,6.9730503132,12.6685657498
191,Australia West Coast,14.6862160191,8.08550878522,9.32387512702,10.4276117587,12.1056639309,10.5216534209,11.0834114689,11.8735324173,11.1264733684,10.4555395526,10.8162036932,10.8935001194,11.4099187719,11.1066881397,12.2266454368,11.3908150552,11.0518222208,10.9763312271,11.4954437422,10.8310436212,10.8463609544,12.1520059376,13.0717473717,13.442787095,13.9064956062,16.2612057046,18.7976776227,18.4332189361,18.3114227796,18.7828847642,17.9945929399,17.5552725432,17.6637792174,17.2382726129,15.3572765215,13.0950256936,11.4945428172,10.028437741,8.22599565521,6.08848721207,11.1570875318
192,Sao Francisco,53.3921798977,31.8742507565,38.4639046496,46.1203652223,56.7686338806,62.5773971827,66.6658716618,68.801184382,68.6530714625,69.2472618369,68.1391787066,73.6070523985,73.8456676429,70.3764495728,66.6598264026,66.6500766253,63.4901652751,64.6515337411,67.8499264613,67.7453298368,64.2343675019,64.7593583274,64.8548644537,66.9716915837,63.6434207422,66.1310883824,68.2468262953,62.7169004758,65.6063615536,64.8663224632,67.8177728755,71.011419731,71.1752625954,71.9811027508,72.8792394043,72.644373055,69.4430165665,60.3066502698,52.5001241101,41.1286070552,64.634507762
193,Australia Interior,21.5791170471,12.0564964498,16.3868919467,19.8309278182,22.6554651417,24.4091783814,24.5215707189,25.8289048436,25.3137529807,19.4511900711,19.2546740465,16.4310977201,14.8025784818,14.2898818092,13.6130373509,14.9677653983,14.2706532873,14.220546369,14.1611809031,13.690346492,13.8491371538,14.9347794673,14.576989128,15.8694465031,15.2486278726,16.1950359799,20.1831748018,22.6765227139,21.6202048938,22.5885920415,22.7602019377,22.6790491134,22.5046068559,22.5996341252,21.481504508,17.4725653704,12.999213314,10.9252419201,8.29124494015,5.21847609717,12.7352163047
194,Orange,15.2669242841,9.63870249405,15.3592098134,18.3387572788,21.1251625362,21.6373376158,21.6007146417,21.458586056,21.5056026769,17.8386933181,15.7435221435,11.1604059222,9.55619160793,8.39655498246,10.2176059108,11.6413433038,11.3898905678,12.0920285237,12.0369427235,12.0788350909,12.6641458112,12.5245399493,13.576725805,12.7411167832,11.7441782008,11.2926520342,11.8708902652,13.2105701795,14.2558230721,13.901406394,14.0810117181,12.8535228702,13.5275264173,12.8927200328,13.2900841034,12.6218295501,10.9370181694,8.69219330589,7.3239081656,5.9085755523,11.7951890381
195,Uruguay - Brazil South Atlantic ,108.010661482,62.3749488308,78.7300753521,96.4088808928,113.243422498,118.383967192,122.698059123,123.882462395,125.571002416,132.503384713,134.582022089,139.162254093,139.248138021,140.341552513,137.723421735,136.6449731,135.6745683,134.756329935,135.308155162,133.408921991,131.386381278,132.308558707,132.498276059,137.311529131,139.207980931,141.130288464,144.959767232,142.635206752,149.105238408,149.035046042,151.354459215,155.425244729,153.272386876,153.218093402,154.403736463,154.909995937,146.239251679,122.950117161,104.107491715,83.1012116442,135.330165995
196,Namibia Coast,1.80059900886,0.871113584357,1.42424069566,1.70755979352,2.05407004595,2.09447766834,1.94484348318,1.75412338252,1.7299147644,1.29042612728,1.13069571118,0.76034732852,0.678386679305,0.475056274527,0.366514969059,0.334063249087,0.456263672326,0.5296871753,0.557032144176,0.567873765883,0.563608885518,0.64539047053,0.645878973386,0.742833548152,0.707891721273,0.643062252476,0.731861548502,0.887784246413,0.982658446495,0.975010412418,0.961380226985,1.15279057975,1.90779278315,2.1149354923,2.47045078567,3.08470605365,3.0702500557,2.83445955002,2.66359373581,2.3940838876,4.46045306877
197,Africa South Interior,17.8302804331,10.981646977,13.5403781371,15.9400144782,18.9471896502,18.8882821312,18.501930838,18.4688707026,18.6196583741,16.5807562969,16.0748179984,15.305739794,14.923785129,13.5186413135,13.9448172386,14.7275287826,14.1865485491,14.3948837096,14.3723526901,14.5854377686,15.2141395865,14.8102524693,15.3573123603,15.788146422,14.9917527241,15.2831147925,16.2418619871,16.7957278422,16.5577478288,15.9023585135,16.7244488828,16.707766815,17.4771412991,17.7683952704,18.8130805191,19.0269281161,17.9890974291,16.1717291314,14.4087636733,11.972878745,20.0029238479
198,South Africa South Coast,21.0687944833,11.9423504313,16.0625939688,19.4717487245,22.8904335798,22.6707761804,21.9304749664,22.4822408533,22.012078429,21.2086179057,21.3209425213,20.8412145107,20.3372949347,20.3751778378,21.1967891321,22.3560284474,21.5728273018,22.206588636,21.8305409978,21.5501026352,20.7383558952,21.1694920544,21.63993434,21.9114521573,21.5653463964,21.7849742858,23.3390430151,24.4945146007,24.3728471946,24.0316664573,24.0069105532,23.0347597828,23.4066732764,23.130101212,23.0744683255,21.5955541896,19.2112459604,16.2303123791,13.7427243295,10.4311088947,18.9170995468
199,Limpopo,9.67272166934,5.69988553931,7.49363671831,9.51018004472,11.5709992661,11.5812201263,11.8213880331,11.897529987,11.5849507667,10.7760037558,10.2264585393,9.88656326384,9.06951545181,8.24343516889,8.54654430532,8.3277258914,7.7502012603,8.10670832445,8.19083773493,8.42526893369,8.06565928771,8.14684346133,8.84505335181,9.0559853451,9.20688423181,9.63502511994,11.421711734,12.3109794916,11.9169478345,12.0527210028,12.493460501,11.7682853028,12.0521965005,12.1719966195,11.9352586996,10.349883745,9.15880533472,8.191194857,6.96117543119,5.23975624494,9.68865747876
200,La Puna Region,16.5683135514,9.84711824896,13.3506101732,15.7296748776,18.4451085931,20.8398215082,20.9442414144,21.4373983829,22.3139592444,20.5359893634,22.6924005834,22.9884101437,25.8845343395,26.1370640528,25.2553749059,24.9843310388,24.0693375702,23.9716463348,24.0876183492,21.4279754884,19.5823967806,16.1416383236,14.682393087,16.363340551,16.0871231069,16.4135776077,15.5581092854,17.3539999371,18.5598851558,20.2760285768,20.5267629528,20.6680802958,18.7335022641,18.8103648323,19.1716728642,18.9666962312,16.0793714784,13.0257526562,9.35568645853,7.27052163934,13.1921131303
201,New Zealand,86.5323374631,50.8745884638,64.517118038,78.446773103,91.5965433847,95.6210503904,96.2580735061,95.9623713461,96.9086259929,97.9164216871,98.1516671051,98.1761154311,97.9185731376,98.7096502987,99.3185594477,99.4349836846,101.085717058,102.574624559,102.728399927,101.835151472,103.790011671,107.28671559,109.012455199,106.676562072,106.534903029,105.148243736,103.768230402,102.615546845,102.941459102,101.441083187,100.301296999,98.6556674061,100.464000102,100.574577876,102.963594558,105.211492639,97.3263869328,83.9322306214,69.810768438,53.7817379359,91.234727849
202,Australia South Coast,5.2376106146,2.9273544168,3.51244023509,3.9949624239,4.84413388532,5.20075870666,5.04511894459,5.30776482902,4.88587085073,4.56672011043,4.52363509399,4.52753233345,4.77585869567,4.48878604639,4.26435531524,4.59328792715,4.56317253256,4.69766344375,5.21585583313,5.28941529332,5.2082043662,5.27307969408,5.44877941517,5.55636417779,5.38901651905,5.33374676286,5.64137267445,5.24735178753,4.97088295497,5.25467761467,5.14970592706,5.17728530167,5.06866278449,5.03434005137,5.01715527136,4.84848172929,4.16161554727,3.6618314521,2.87026466179,2.17951247047,3.85621614826
203,Mar Chiquita,4.79222182136,2.53212206057,3.25697654737,4.25096599613,5.10130204289,5.09529030231,5.19021800461,5.45126327353,5.24661447138,5.25502651399,5.40014802414,5.38080868038,5.09427468838,5.02381549265,4.84829302808,4.6485063781,4.58212746803,4.70520883904,4.87955621524,4.73505454163,4.68684452691,4.51848690849,4.50195807652,4.66271840999,4.82751738801,4.90447626955,5.02596791514,5.00407189563,5.21458192465,5.28222072928,5.32595328166,5.2897088001,5.2422138178,5.31014479366,5.09249427562,4.72103790743,3.9727641053,3.05669257089,2.33174863794,1.74891824723,3.34256359376
204,South Africa West Coast,3.07073736374,1.7650572891,2.45591123952,3.45998018431,3.85459096741,3.66305962686,3.49146177032,3.53897283894,3.42143429867,3.08358829697,2.94999026872,2.59839422325,1.99276313969,1.98398715606,1.97563746885,2.19621445204,2.25349825247,2.50081872453,2.48554868288,2.73579411151,2.74854290924,2.64435710913,2.78084016258,2.89073136392,2.73960135343,2.46513638142,2.18000980075,2.2876744286,2.07257009198,1.94589191001,1.87510961134,1.67206240964,1.60653217344,1.7976872962,2.17287525905,2.31229734115,1.85777606997,1.48733238501,1.26200386432,1.03853410185,2.03232957263
205,Salinas Grandes,3.27984840486,1.7094809502,2.28859952638,3.00686732805,3.69609409476,3.9310407652,4.1473593186,4.36730628804,4.40765887461,4.47685083262,4.65045112558,4.83851587957,4.7788524633,4.74833881265,4.55313465327,4.42237110366,4.36219277995,4.46826525972,4.65769753156,4.5689644124,4.44387915422,4.34296081681,4.3398771147,4.44867333426,4.57564436757,4.78707192169,4.92555819841,4.85315807614,4.88586580121,4.8712140389,4.92501641843,4.91186699302,4.79473265109,4.82907812788,4.77106539462,4.50816070683,4.13801356208,3.40945365395,2.78200734428,2.17051891675,4.05302578193
206,La Plata,318.505280657,183.038933489,230.871558747,280.911832182,325.098531394,346.550890965,358.400029158,354.856572891,355.868166351,380.642858502,390.257329586,392.459437327,392.93042359,402.182551795,398.78255254,393.738544794,405.323967556,399.52673133,386.844652674,386.194544347,386.517446043,384.343988928,379.937069862,389.217475446,408.947245703,399.898181941,399.545143479,393.086169615,402.970084952,407.849392899,407.59332488,410.933667672,401.469723631,392.489608592,391.902520132,394.281762981,370.98130139,308.875607945,253.638665302,205.556930737,342.630971282
207,North Chile Pacific Coast,9.88999000907,5.96539877118,6.86571288627,8.49309628908,10.1713966144,10.0316851191,10.7815757806,10.1250216616,11.7554223736,11.8719637554,12.9893449774,12.9500496642,12.7674556676,14.1633167415,13.9748445153,13.216669202,12.2785716539,11.3708205344,12.0826602992,10.7830610618,10.7376825861,10.0888200037,7.8334408836,9.63157475417,9.31637098298,9.9376795963,9.94803086948,9.28377596162,10.5552923461,10.855295711,11.2847913718,11.9909994838,10.7474086295,10.9919387744,11.1650843095,10.3874694374,8.83336316434,6.45282035745,5.33717666625,4.11175418182,6.13268703201
208,Murray - Darling,13.1248236468,7.30262862096,9.30722764923,10.6289685372,12.6368782753,12.7899342948,11.7714336163,12.3384589776,10.754901329,9.88033432379,10.7937777079,9.97914425218,10.0360803535,9.32326691569,10.1753356317,11.5931795801,12.3841206628,12.8661099861,12.5195175369,11.9054755016,11.6930959364,11.945070928,12.8552628082,12.1617179776,12.0373851977,11.4638587046,12.4159500761,11.8381301831,10.7559684423,10.9017382232,10.5893441026,9.88000136179,9.28286815838,8.17526077562,7.86215250126,6.82563866659,5.84134889925,5.0258297507,3.90247396252,2.58421610216,4.81588249469
209,Pampas Region,4.99900421283,2.62651950782,3.77539230852,4.79878608823,6.08742995307,6.46567671203,6.61688321823,6.66885885643,6.19938505749,6.33214942524,6.67932225694,7.02180431401,7.36956269034,7.35096174037,7.2129964422,7.17625518959,7.24589453194,7.52840519189,7.94758740609,7.59298016479,6.99019820323,6.41562925317,6.26282918574,6.73528333588,7.25233809058,7.76616989668,7.95401894511,8.287936933,8.47271800967,8.31413569897,8.65489798869,8.29105719848,7.84339496678,7.79168046183,7.12201559904,6.39313883813,4.96483969369,3.6364318501,2.90644126459,1.76909576889,4.17142789751
210,North Argentina South Atlantic C,6.57170003819,3.03122139429,4.71408594533,6.30445802637,8.17697824054,7.87390354484,8.39233972848,8.26619739421,8.479245052,8.88513053957,9.2211750474,9.32310920556,9.32133322611,9.06291600044,9.44939538449,8.40158763375,9.12522138639,9.13283241345,9.67459552135,9.92231076357,9.60309347224,9.10029011166,8.84326865706,9.4868645187,9.925026177,9.22511231581,9.37809827609,9.8421289232,10.0943341312,10.0095162554,10.2746811849,10.0897929998,9.63464453886,9.69164289296,9.36398937942,8.57434604293,6.32306534685,3.94314381877,2.56238027674,1.2114226062,3.96523601785
211,Tasmania,17.196740427,10.8697754516,13.0589057738,15.4464662176,17.7610031322,18.4642931064,18.0807538442,18.6364067599,17.8413924598,17.2541599353,16.5776460236,16.5981295243,16.8686404428,16.6894554746,16.6323465688,16.3513274764,16.2222373466,16.8732026084,17.3069554761,17.1857640264,17.348519488,17.0033461877,17.8326924018,17.5164280397,17.4467885029,17.1848237265,17.0167857195,16.7961081023,16.8962810299,16.9623581835,17.0878143664,16.5414307237,16.2800023048,16.2327648123,16.1847926687,16.5271080237,14.607685132,12.1791750689,9.74072863076,7.30237438596,12.0493288709
212,South America Colorad,19.1238459979,11.9918757789,14.802048958,17.6494952371,20.5108401778,21.9932605214,22.3817442436,21.9093437121,22.7011423587,23.1674686069,24.0658333809,24.4485005825,25.1019229772,25.4144483404,24.7873255086,24.8597149118,24.6769245055,24.1942372671,24.3826758406,23.0925687089,22.5209975308,21.3086519853,21.2343889624,21.5783435365,21.7930709609,22.5262844022,22.7253485021,22.9206086196,23.2695079937,23.0513241025,23.794807508,23.8943313867,23.4752662864,24.4397929896,24.194184564,23.4605086514,21.6959313314,18.595885076,16.1927997645,13.1607932308,21.126661954
213,Negro,14.8464921271,9.3359483653,12.8068129883,16.6248046652,20.8282377585,23.1645695586,26.6926651694,30.0579132012,31.7497535455,32.2414884691,32.8508620841,33.6595376542,33.8066742259,33.3197662177,32.5693782161,30.4467236632,28.0252883448,26.440600493,26.1814012507,26.5393577674,26.6921192077,26.8781224473,27.2809642284,27.9777152192,28.9258468433,29.1099601123,29.3812124152,29.8265528472,29.7773990087,29.4466914779,28.9606293055,28.4774820961,28.245753917,28.1248653227,28.4619511115,28.3228264189,26.6491283068,22.5945854068,18.4929913041,14.8279219883,23.8323091587
214,Central Patagonia Highlands,1.92083070667,1.13924172253,1.73779012667,2.49167563156,3.41144515113,3.61083379648,4.00189483627,4.56812459283,4.44537654876,4.60670600695,4.62684992652,4.59221606382,4.252565644,3.80659852301,3.65139145024,3.14376935455,2.6824270179,2.55795357013,2.87952172431,3.00082797829,3.2364280794,3.34648239764,3.32347049308,4.27439870062,4.9692556107,5.16964380424,5.63247157058,5.38704934761,5.17733283277,4.73431513545,4.89156833165,4.97203632134,4.33163330394,3.76153527648,3.45939185084,3.05607374864,2.61945421041,2.07944623066,1.72294928543,1.04140668592,1.88335614797
215,South Argentina South Atlantic C,31.9644679015,17.8001316391,22.7534021113,29.9124413834,35.7140442646,36.1598100534,37.5111885827,38.5072936193,37.7210778336,37.7080467896,38.1406738999,37.7601633348,34.9966989086,33.4905268642,33.0884375692,31.4702345217,29.9281857657,29.7522861144,30.744941469,31.8739034529,32.2332339596,32.7472583494,33.3935877776,35.4403633779,38.109995064,38.759635482,39.7852045515,40.2787484434,40.4910682892,42.4907112331,43.6790388131,43.9959526312,43.3411391806,41.1546406603,40.671013905,40.0310902472,37.0088117837,31.2267892846,24.2950559269,18.1971291111,30.428054408
216,Antarctica,18.6928206256,11.1266859409,13.8095345246,16.6106627135,19.1768894984,19.3563698337,19.4737417732,19.5402076866,19.5379175339,19.5948190306,19.615732064,19.4548923814,19.4204295167,19.5047640068,19.6727229821,19.6457730522,19.7813850837,19.9839357019,19.9330481881,20.0126350728,20.2206980271,20.1666399026,20.2186290317,20.3032257387,20.5589293632,20.5838583252,20.8519587635,20.8639631608,21.2179080013,23.1191174785,23.4463850343,23.8993017488,23.8569577573,24.2727431033,24.8460430996,24.8351642112,24.4241817098,21.4154929196,16.7842115869,13.7443368313,22.3223906722
217,California River Basin,33.2728547199,19.5672683102,22.4518717678,25.4562698521,32.802310052,36.5182433439,40.7239192858,42.7387775915,44.0525452928,52.0051295053,51.9536693196,53.6898119992,57.9970299713,55.6243170067,52.4681181289,48.6458856731,45.8841418738,41.4605306466,33.8145431257,36.1425773782,36.5921347461,40.5082232183,44.5359273625,47.2509788316,54.827168323,58.0296287745,58.7934734635,59.3179130044,57.3162253934,58.4663679146,53.3087698199,53.1252890833,53.3224038018,45.6283363325,44.0940651918,43.761573891,39.1086913704,33.44006455,27.2196185236,21.1495120897,29.9580350223
218,Upper Mississippi Basin,76.1869024839,45.2867968875,54.6574310182,63.2876079991,74.4711187924,77.4869879272,76.9387481221,75.9105054694,74.7863094085,75.3508412027,76.4930594961,78.2340103968,81.8841773706,79.4991911514,76.8976486041,76.5750049076,77.4198190096,77.0163433855,75.1870020082,78.1008498011,77.0358258815,76.1458153752,78.0772178108,80.2456436595,83.3805449263,84.1445557622,83.0227214141,84.27225837,80.8869781054,80.1731069458,79.7482609846,78.8958800844,77.5236231221,76.9910214576,78.0555706529,79.5962568706,75.0023974157,63.4571235991,54.1244336469,43.1589461598,74.1512665676
219,Lower Mississippi River Basin,46.6949733875,27.3279324812,30.4678828583,34.9114679776,38.9674447496,40.6184117526,41.7607300716,39.6946281807,34.6861772123,33.8907851835,32.3481861092,34.326399243,34.1009122191,35.0560426055,31.9669665579,33.6564307507,37.4119180653,42.5656671349,41.2216734408,40.405412121,41.2199367272,42.0741244135,41.5631072944,44.5548558152,43.5065365961,41.5382987598,34.126752121,35.214327337,36.3787370653,35.2337935242,38.098574944,37.916186913,34.0727138835,31.2242669151,32.0870900784,36.5559283539,30.3648909881,23.8846822248,19.0969376487,11.1598704473,23.634985084
220,Upper Colorado River Basin,11.4131073346,7.51745239564,9.11726311483,10.0573120004,12.0003323366,13.2160664417,13.9722618565,14.1387955883,14.2089135724,15.1498545321,15.0779135051,15.4885550682,16.7180913486,16.7279697482,16.1684139356,15.3661559388,15.1173011004,14.6739720871,14.1185642726,14.5319938316,14.007855077,14.2277614563,13.7118901565,14.620758482,15.0673334043,15.9087580932,15.8422203777,15.8274615337,14.5775444308,14.4957927279,14.0461028672,15.0580271989,14.3438262807,13.9938300089,13.6151732365,14.02931358,12.6493567889,11.3819222105,9.97736038577,8.03755870115,11.8577391711
221,Lower Colorado River Basin,1.21455436778,0.554033334297,0.728037200346,0.879996252991,1.18211623194,1.84987570355,2.25721553648,2.29465501843,2.09642674472,2.85752807632,3.20982869744,3.5965136251,3.84196248794,3.9048758893,3.63271278323,3.23741334199,3.20826138445,3.22516053702,3.02735919419,3.51660941463,3.30278873509,3.38302673385,3.18377205619,2.96416340808,3.33401218945,3.46920029322,3.34057845139,2.87905973182,1.9453985464,1.74384438166,1.46025334087,1.97840560286,2.02519831208,1.66478383674,1.49337563341,1.35799324167,1.13058336366,1.03538078477,0.890066835356,0.6960119619,0.576203422028
222,Great Basin,16.3109577186,10.2602990739,12.3031662096,13.9312563173,16.75475189,17.5171965014,18.006699297,18.1257008464,18.2511511356,19.2680552472,19.8212727955,20.0785980118,21.4262644246,20.7845780343,20.7770767091,20.0450221525,20.0676170551,19.2457792534,17.9123863816,17.5190950072,17.2004472947,17.7400602717,18.2070278906,18.9021066069,20.2025456456,20.6475643965,20.7606137892,20.9951630593,20.3907688502,20.4248557431,19.1981114239,19.7228643048,19.6283790483,18.1066227427,17.6920638445,17.8789917379,17.3179408094,15.1831673918,13.1675358595,10.8789106812,16.3547397986
223,Missouri River Basin,91.6002391853,54.5451210455,66.416715635,77.8979891139,92.4795994191,94.8854885094,92.8611124394,90.6379039316,90.82939477,92.5604795099,94.5233886793,94.5674851447,98.1432496498,97.1924757839,94.507374185,94.4216632718,94.9275154062,92.2991745863,89.6875013369,93.5788856297,93.9058393996,95.9881619955,96.2663014551,101.037530892,105.794633012,110.408646539,109.210160856,111.754462094,102.359690813,101.229023242,96.0421644061,94.5842134922,90.3342575494,90.3475065051,88.6027383282,91.2676142952,83.6551087294,73.3637997362,62.2518224824,50.2993207379,86.4431699212
224,Arkansas White Red Basin,39.5788115199,22.5279713453,26.9012446738,31.5438216906,36.1610972286,38.0959168415,37.9537335138,37.4780135542,33.7326077327,32.7445431239,31.6235011155,34.8760089162,36.3561242872,38.4459704589,37.8903089223,40.0411746751,43.2717318104,43.6932529651,44.2589678406,47.185464924,45.661626065,46.5743381054,45.0362831087,46.3523301039,46.8908064568,46.1596944724,45.4866366408,44.8811310006,42.2639545335,40.8361014046,40.0469957299,40.1306185069,37.140910863,37.2226802421,37.4747700773,38.6826435456,35.1646110941,29.2395962425,24.5655071013,18.3192083479,34.674322281
225,Texas Gulf Coast Basin,22.4752299464,11.6009564982,15.1185808257,17.7503512824,20.0838994729,21.0396593321,20.9371339095,21.6691716421,19.5760034247,19.188956869,18.8310151889,18.9424655397,19.9464698676,21.2788145381,19.0261264341,19.3803755748,19.0015007587,20.7510835397,21.972876982,22.7505976583,22.5519908327,22.1666195686,20.7871628113,23.4242748096,24.4382179224,23.4640094771,22.0070396475,21.3437752923,21.8966548956,21.346508269,23.0913012188,23.2534761031,21.4689998355,22.4628254342,22.5198533865,22.3445367648,19.1133784668,15.1303645651,12.250043339,7.25484686872,15.6633723789
226,South Atlantic Gulf Basin,134.879723212,83.4657708996,101.618850052,118.170849585,134.507850841,140.098716378,138.918188717,133.088006012,130.698283218,137.708922539,133.458748108,130.415554707,127.371560415,128.285395675,120.565745444,123.223700168,127.556673679,130.776073923,125.61511351,125.009727505,131.2624869,138.586202427,139.648268026,146.155726419,148.495262009,148.223525858,139.321278403,136.559416679,136.209613599,140.132031368,138.403024794,140.98882355,134.189950078,123.620403049,124.307713922,130.221146228,119.16341356,102.344508563,77.0594456483,57.9567314533,90.9894739628
227,Great Lakes Basin,154.863255015,93.4586501638,116.398341515,138.570841296,161.541992309,166.804753657,170.070516952,171.989473724,173.587874155,175.360301742,178.375602636,180.32695096,183.900519137,184.665962886,186.255578224,188.280153502,190.579094085,193.414867421,195.516686971,198.139360119,199.614098479,200.240498856,204.445857333,207.208667617,208.594843764,209.973634991,211.512047308,212.700236238,213.761822441,214.919384967,217.62932924,217.913193377,219.894394793,221.936049186,224.840030415,226.90363778,224.447236642,196.145139937,168.621799376,139.539386767,225.886675253
228,Ohio River Basin,58.5988754529,34.1864548126,42.7486733259,50.7633523077,59.894186647,64.565234289,65.6482242842,64.8618104043,63.6385646216,62.9848063445,62.2393182835,62.6860767382,63.1424846295,61.9722167245,57.6707567475,59.6088804963,61.0746419325,61.9445607661,61.1715921795,61.6252570962,62.7661238071,63.2477887027,66.3128128008,69.6687562119,69.141271899,67.9877362984,67.036670955,67.211290235,67.5130105598,68.861443946,71.1034657108,69.9674351943,69.3024581347,68.1895767917,70.5308000127,72.0484869799,69.1695161925,59.11126001,47.612982945,36.4182094114,62.9018719057
229,Pacific Northwest Basin,156.008395039,97.4532862171,119.530029119,134.052024797,156.516147888,165.425491095,163.940219478,160.477087014,168.048329705,170.945059028,172.740063243,170.664549993,178.232900562,174.538600889,174.387171078,173.253053881,173.882453315,169.421338447,158.244316249,153.061728478,151.95140973,153.690571047,166.230155975,178.106298058,184.575175753,189.145052335,189.256711511,189.333964551,190.977525802,193.276431819,189.641284661,178.394176114,172.878421297,169.463395267,162.607651025,160.847822808,150.726800767,128.998536706,107.808719784,87.6143593774,144.436302552
230,Tennessee River Basin,26.1623145894,15.955243913,19.2971721639,23.0525829681,25.8693530618,27.5876737148,27.7710276247,26.5584964489,25.283086639,25.4061220314,24.6312458858,23.8304093688,22.3868067444,22.2885445191,20.0685293376,21.2920122213,22.9068160338,23.694235214,22.8967521954,22.8469497703,24.5696592574,25.7684662201,26.7356673089,28.8856663983,28.0426635154,27.4642575404,26.1870726191,26.1064921925,26.326934337,26.6198208861,27.1994236556,27.0691562141,25.717790722,24.0920691738,23.4823063413,24.8512432997,22.9830370624,19.5047104812,14.9480227111,10.857804799,17.9357428694
231,Rio Grande River Basin,14.7453637447,8.37679066391,11.0233401616,12.7515112946,15.2705952518,15.9593326517,15.9070148871,16.7076430748,15.841270925,15.5657669207,15.7966815604,15.5165127145,16.6225938177,17.0040916488,17.3441379385,16.7493112057,16.3401674857,17.2518277927,17.7503950846,17.6738488331,16.9424753458,15.8009435246,14.7075677264,14.6896211761,14.9808014485,14.4574832294,13.3872150877,12.2440073304,11.7542014123,12.301911454,13.2687340779,13.3494282001,13.1145734651,13.8825070335,14.6794934881,14.7304184142,13.9956403148,12.2906694655,10.1079522593,7.44840922042,13.3487920267
232,New England Basin,44.2117327261,26.2983111122,32.6961396778,38.9521086919,44.202840407,44.3913244126,44.5832699001,44.1230225221,43.7661179802,43.9540928109,44.5007504195,43.7030040154,43.1511942924,43.5018809289,42.6925325481,43.8938225791,44.6239406325,44.9677647228,44.6136449348,43.9852813939,43.9231030363,43.3228179248,44.1284295888,44.1897751294,43.5075445389,42.5400571089,42.2131433897,41.6284557879,41.5150821972,42.1777472222,43.1667781084,44.2355235079,46.6986838946,46.7616542812,47.5412217804,49.0776369559,48.2783033352,42.8048388569,36.6042700281,30.5113649624,48.5422131113
233,Mid Atlantic Basin,50.5779753907,30.8746724971,38.1486002526,44.8808639712,52.8704010064,55.6693262359,55.5826798265,53.6044657754,53.3005856643,54.0150189683,54.2988363821,53.4464317563,53.613152163,53.1298340584,51.3780791236,52.7325967895,54.2012748022,54.1185844397,53.2216592453,53.0902722246,55.0190870511,54.8341671443,56.6790429644,57.917553946,58.6409985068,58.2793470121,59.516710085,59.9607346396,58.8376607511,60.4135720916,62.8173628772,61.9345991877,62.7014850184,61.7795350514,62.8717366316,62.8314440705,61.1354877893,54.1248591365,44.1986098396,35.0807548357,57.2722175568
