# File: GCAMFAOSTAT_NFertilizer.csv
# Title: FAO fertilizer production and consumption by country_year
# Units: tonnes N
# Description:  Data is preprocessed and generated by gcamfaostat
# Data source: FAOSTAT (main domain:RFN FAO.udpate:2024-07-17T00:00:00)
# Date of CSV last update: 2024-10-15
# Column types: iciciccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element_code,element,unit,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
210,Sweden,3102,Nutrient nitrogen N (total),5510,Production,t,162967,177148,169528,178325,175554,169363,151081,175208,173043,171355,180149,170862,188166,193512,200601,196235,164270,163154,126255,156400,176041,132000,87000,98000,103000,123000,107000,103000,94000,99000,103000,64100,62900,57113,59226,53224,79600,79281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Switzerland,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,36700,37200,39300,41500,37900,44300,50600,55000,63500,64500,65600,62900,60200,67400,70700,71900,71100,72600,71600,70300,63400,63000,64000,63000,63000,65000,62000,60000,59000,53000,48371,55359,40542,43182,45864,53275,53171,48587,52896,51055,50829,46548,39348.52,48830.35,49155.33,49731.16,52560.98,48560.43,44549.56,38148.05,43129.04,43559.22,43559.22
211,Switzerland,3102,Nutrient nitrogen N (total),5510,Production,t,25400,24900,26500,26400,29400,29400,31500,31300,32000,35100,32800,32500,30700,33500,34100,39600,35400,32000,33200,30200,26700,23000,21000,21165,14000,22000,13000,19000,18000,18000,15000,13846.153846153846,12692.307692307691,11538.461538461539,10384.615384615385,9230.76923076923,8076.923076923076,6923.076923076924,5769.2307692307695,4615.384615384615,3461.538461538461,2307.6923076923085,1153.8461538461524,0,0,0,0,0,0,0,0,0,0
212,Syrian Arab Republic,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,26100,34900,32876,33255,37671,48198,51939,62135,65760,79190,79781,83102,95924,119046,118867,136150,143624,158400,160604,153565,184809,158700,161600,193400,217095,236295,227400,236815,218393,250458,236000,194762,221594,241249,226386,266418,275613,263117,270207,210362,119175,132969,111714.11,25128.47,28950.08,2392.63,17759.01,7479.89,20643.85,24612.61,23986.56,12942.4,18217.74
212,Syrian Arab Republic,3102,Nutrient nitrogen N (total),5510,Production,t,3640,3640,15600,9465,12500,26000,22048,24180,24960,20800,12624,36896,80016,104200,113440,119437,104053,34500,81268,108092,139000,15000,60700,56900,83400,48700,71300,68700,113212,103900,82000,150301,154520,131190,112497,129192,133478,140547,141927,134610,145820,154100,77550,23760,23760,0,0,0,0,0,0,0,0
213,Turkmenistan,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,100000,119000,102000,105000,110000,159000,57000,72200,86600,98000,97900,109900,124800,171700,239100,250000,250000,253000,255000,255000,260000,379900,400800,485000,415800,393000,415000,358842,487485,399074,510576
213,Turkmenistan,3102,Nutrient nitrogen N (total),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,69600,104800,102600,105000,110000,110000,57000,60000,60000,60000,84000,79400,80200,165900,239100,250000,300000,335000,340000,340000,340000,283000,383000,485000,481200,510000,507000,550537,810346,709339,761421
214,"China, Taiwan Province of",3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,186325,199948,186582,186966,184172,169260,168812,171046.2,164560.37,166808.97,161180.14,157796.89,152879.41,154736.78,146160.07,143709.23,135143.28,142654.78,128904.66,124348.83
214,"China, Taiwan Province of",3102,Nutrient nitrogen N (total),5510,Production,t,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,66920,110728,111560,103567,104259,95817,93528,105327.42,99641.01,105147.42,99792,93261.63,75682.32,85017.01,124571.37,122429.89,133207.62,68976.18,90294.75,66748.92
215,United Republic of Tanzania,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,8000,10700,8611,11133,13944,14891,13337,16031,12900,23000,22800,17500,23200,15463,23500,25926,26150,31931,26684,28400,33100,33644,33147,26300,25400,15000,20175,24943,19324,12535,14135,6660,22192,26590,34469,33530,39222,41448,43426,66942,66380,67717,56531,108181.66,84009.94,76515.98,107567.09,106012.11,141509.48,78207.35,171354.77,88895.14,165630.32
215,United Republic of Tanzania,3102,Nutrient nitrogen N (total),5510,Production,t,1600,1600,1600,1768,3770,4209,4047,5199,4400,7700,6100,8300,700,4966,8200,6487,7249,2601,739,4100,3425,2918,2785.3636363636365,2652.727272727273,2520.090909090909,2387.4545454545455,2254.818181818182,2122.181818181818,1989.5454545454545,1856.909090909091,1724.2727272727273,1591.6363636363637,1459,1326.3636363636365,1193.7272727272727,1061.090909090909,928.4545454545455,795.818181818182,663.181818181818,530.5454545454545,397.909090909091,265.2727272727275,132.6363636363635,0,0,0,0,0,0,0,0,0,0
216,Thailand,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,42500,62000,62000,60212,79845,78852,136300,160100,153500,140115,133194,151140,178000,250000,247600,265200,345900,376700,439720,498000,576517,525800,600200,769000,740000,728000,810752,784000,905000,1070028,924000,977136,1082695.07,1258556.93,1160649.23,1053555.63,1072427.88,1251920.22,1197529.42,1497437.1,1607075.87,1589221.18,1619915.2,1644860.62,1543450.79,1265953.58,1481566.39,1726741.59,1422720.78,1260267.88,1451653.06,1418168.09,1152114.39
216,Thailand,3102,Nutrient nitrogen N (total),5510,Production,t,11507,10289,7723,7358,6722,4298,6852,8900,3500,6263.157894736842,9026.315789473683,11789.473684210527,14552.631578947368,17315.78947368421,20078.947368421053,22842.105263157893,25605.263157894737,28368.421052631576,31131.57894736842,33894.73684210527,36657.89473684211,39421.05263157895,42184.21052631579,44947.36842105263,47710.52631578947,50473.68421052631,53236.84210526315,56000,79000,70400,83000,93000,108000,108972,130875,110982,137200,137000,137000,137000,137000,100000,110000,106700,106500,108800,113600,147000,146200,126500,118700,118700,118700
217,Togo,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,213,198,259,260,809,847,948,350,762,1600,893,839,995,1211,2600,3700,4000,4300,5197,6500,5000,5487,5946,4741,5168,5870,8085,6010,6600,8500,8964,9200,5876.49,6585.03,4419.56,591.2,0,0,0,0,9227.34,13311.68,6860.84,9292.79,1734.4,975.34,12345.13,4270.16,20706.03,3501.9,3501.9,1052.59,23673.75
217,Togo,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Tonga,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,63,63,63,63,63,63,63,63,63,63,63,63,63,86,100,100,94.11764705882354,88.23529411764706,82.35294117647058,76.47058823529412,70.58823529411765,64.70588235294117,58.82352941176471,52.94117647058824,47.05882352941176,41.17647058823529,35.294117647058826,29.411764705882348,23.529411764705884,17.64705882352942,11.764705882352942,5.882352941176478,0,0,0,0,0,0,107.29,107.29,9.56,7.2,53.98,72.58,45.96,55.57,92.49,113.19,63.57,85.21,84.14,96.77,58.4
219,Tonga,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Trinidad and Tobago,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,5700,6000,7000,7000,5466,4342,4505,4567,4862,4673,3876,2818,3400,3900,5000,5500,3500,3200,1314,1500,5500,5900,7000,3000,3000,3000,6000,6000,5000,4900,7278,626,2800,2800,5300,5300,5300,5300,4900,5200,5100,5000,6000,6000,6500,6500,6500,6400,6500,1359.71,1313.18,1133.17,1133.17
220,Trinidad and Tobago,3102,Nutrient nitrogen N (total),5510,Production,t,100000,94600,114300,67300,91100,44475,46314,42990,48832,43973,41029,23410,29938,22619,66921,156946,225540,217742,248300,223400,231800,240600,209800,242400,228600,263100,272900,277500,240700,276000,275300,236890,310223.08,297710.16,284938.72,344131.52,318967.68,326375.52,292560,314115.6,734938.08,743541.78,697572.24,646600.28,608273.26,695513.12,674884.18,661919.12,659105.88,746934.5,805060.44,794064.88,599311.28
221,Oman,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,131,131,131,131,177,254,130,200,182,808,667,469,830,649,420,1080,762,763,2416,2426,4836,4851,5000,5000,6000,6000,4907,3494,6720,5695,3950,5734,4226.81,1749.99,6028.12,8008.01,8265.31,7628.67,11358.46,8418.27,9630.4,9471.02,10003.25,11223.14,8603.8,9331.2,8915.45,8796.35,10283.64,9200,9200,11500,12420
221,Oman,3102,Nutrient nitrogen N (total),5510,Production,t,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,21.16,47.98,377650.3,850469.73,869837.01,859029.06,1124109.64,1507186.8,1187074.16,1371544.22,1716565.47,686624.25,1230081.7,1298430.41,1508499.85,1603837.27,881002.12,1479934.86,1526672.84,939335
222,Tunisia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,12700,18300,15000,19059,22700,23380,24900,17200,23500,27000,23800,30510,37100,33200,41900,44900,51200,50600,46400,49500,37700,51700,54943,50200,47000,40000,52000,51500,63325,65000,62100,55000,56000,60000,68000,73000,73500,74500,73600,78000,80000,82000,85000,58900,64700,74100,98700,76500,85900,78040.71,70243.6,116528.56,93739.76
222,Tunisia,3102,Nutrient nitrogen N (total),5510,Production,t,500,1250,2000,2750,3500,4250,5000,5000,5000,8900,47000,68700,73078,87123,124200,120110,160930,172808,197484,202100,201983,204900,201020,191700,170900,213955,223860,190400,225900,250400,253900,265900,305582.87,334202.91,279386.27,263567.55,266176.98,226288.1,226451.02,267852.46,324920.92,124827.98,186047.41,186124.1,191245.87,133651.44,132749.93,201199.27,149547.54,138621.26,123150.37,154295.92,133154.11
223,Turkiye,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,243300,287200,369300,429900,282899,482204,630750,703415,851995,685537,807490,798852,863402,1021440,954779,916100,951600,1141711,1081921,1140445,1199663,1103700,1206140,1335200,1006590,1053685,1147801,1167000,1392000,1484075,1378191,1132557,1198855,1340566,1366302,1372053,1406323,1357105,1133068,1529581,1427716,1259055,1431615,1583872,1492839,1486568,1896479,1764638,1527588,1682549,2052685,1787348,1579383
223,Turkiye,3102,Nutrient nitrogen N (total),5510,Production,t,81600,77800,145300,135000,146211,170547,210989,203161,363028,340242,671745,717728,723024,783055,759498,770000,712000,855300,854000,833075,1026135,851453,968750,1026960,701500,938800,923480,921600,922400,730862,479000,389991,651700,839321,807224,835865,649065,596764,612743,625072,768588,891695,867014,865777,821860,867370,775026,876701,979901,1143689,1469117,1325527,1014085
225,United Arab Emirates,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,457,457,457,495,638,800,1000,500,730,2100,2261,2356,2439,2609,2012,2769,980,2020,2000,7820,9200,14170,19000,20000,23000,25000,24500,24200,24700,25100,23800,23500,32140,32140,32140,32140,31260,32490,32950,22830,26050,25130,19610,16850,12450.93,15146.37,12484.93,10458.96,9567.3,10093.76,12027.26,11381.65,11381.65
225,United Arab Emirates,3102,Nutrient nitrogen N (total),5510,Production,t,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,157920,166520,211600,243800,243800,266394,228320,237841,232300,259700,230000,293600,258400,299600,258900,271860,243400,276900,363260,388680,379660,471500,377200,377200,377200,377200,377200,381300,326360,658460,933160,933160,933160,933160,933160,933160,933160,933160,933160
226,Uganda,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,4000,4400,4000,4000,1600,872,963,300,433.3333333333333,566.6666666666666,700,500,466.6666666666667,433.33333333333337,400,200,262,789,107,250,92,500,400,1300,1000,800,200,200,1825,2077,3392,3800,3651,4328,3951,2578,4389,3968,10644,7046,6366,7609,8048.69,9595.37,6638.66,2079.39,8538.46,7607.73,11209,11952.8,7724.8,7724.8,9441.89
226,Uganda,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Tuvalu,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6.31,7.4,6,6.7,7.16,12.51,8.73,7.69,6.91,5.58,5.6,4.52,6.25,6.44,8.26,5.58,8.91,7.38,2.34,2.34
227,Tuvalu,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,USSR,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,4605000,5182000,5606000,6224000,6696000,7339000,7252000,7522000,7658000,7467000,8262000,8383000,9038000,10302000,10279000,10950000,11475000,11787000,11587000,9918000,8738000,7778000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,USSR,3102,Nutrient nitrogen N (total),5510,Production,t,5423000,6055000,6533000,7209000,7806000,8467000,8531000,9025000,9220000,9074000,10155000,10581000,11593000,13014000,13328000,14223000,14996000,15007000,15614300,14272000,13084400,12102000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,United Kingdom of Great Britain and Northern Ireland,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,800800,930100,789200,874400,927000,1045000,1110000,1177000,1222000,1314000,1240000,1386000,1560000,1601000,1580000,1572000,1650000,1525000,1514000,1582000,1516000,1365000,1219000,1235000,1339000,1328000,1451000,1363000,1286000,1268000,1115000,1197000,1197000,1131000,1125000,1061000,1003000,1008000,1001000,948000,1016000,1022000,1000000,999000,1060000,1049000,1026000,1041000,1033000,1038000,967000,1014000,862000
229,United Kingdom of Great Britain and Northern Ireland,3102,Nutrient nitrogen N (total),5510,Production,t,747800,772200,751200,755400,997000,1055000,1071000,1199000,1147000,1316000,1167000,1270000,1399000,1372000,1360000,1309000,1316000,1105000,1150000,1100000,980000,850000,750000,803000,800000,729000,896000,919000,894000,760000,483000,520000,579000,495000,483000,458200,411300,489400,342000,336000,374000,358000,323500,306500,324600,358700,280300,306500,290500,290500,308500,308500,308500
230,Ukraine,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,1338000,841000,774000,625000,373000,413000,406000,327000,350000,380000,443492,359617,345280,376880,466820,578160,735780,634910,774610,898880,930100,1042910,1021160,984960,1197380,1365310,1404913,1467547,1716082,1769865,1214321
230,Ukraine,3102,Nutrient nitrogen N (total),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,2543000,2215300,1966000,1830000,2083300,2001700,1687100,1910000,2129600,2068800,2249670,2423344.5,2293649,2571450,2486865,2921600,2815900,2076960,2088220,2765760,2757740,2222779,1626459,1431218,1510371.5,1068564,983471.5,983471.5,983471.5,983471.5,983471.5
231,United States of America,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,7176795.79,7311103.15,7443596.12,8049266.99,7969166.29,8903235.05,9588665.52,9238160.21,9492757.87,10140923.52,10662394.09,10245910.37,8835867.73,9474447.97,10306148.96,9776744.99,9326333.12,9445620.07,9585294.38,9903363.88,10176270.53,10336355.8,10351344.46,11095165.56,10907664.88,10986467.39,11191172.09,11181742.72,11254586.77,11224506.03,10703440.99,10752682.57,10969768.11,11818620.83,11191484.05,10925951.09,11969757.81,11395419.17,10397606.72,11097590.44,11624755.46,12231299.15,12249079.97,12060839.15,11802200.79,11829381,11644828.99,11581692.82,11891321.78,11760172.33,11925954.72,11722823.99,11426152.99
231,United States of America,3102,Nutrient nitrogen N (total),5510,Production,t,8161000,8091000,8433000,9158000,8474000,9591000,9787900,9495000,10076000,11180000,11825000,10523000,9000000,9401000,11370000,9457000,11176000,12162000,12728000,12576000,13124000,13557000,14006000,14415000,14017000,14244000,15226000,13786105,13499233,11230467,9903675,9922871,9386500,8583681,8969917,8317466,8168644,8516272,8063062,7632797,8233925,8590263,8391946.08,8897875,9132640,9452873,9969020.08,11346551.87,12993025.2,13542039,14020032,12717984,13816258.2
233,Burkina Faso,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,372,441,584,356,700,400,2200,1755,3354,1960,1248,3075,3310,4070,4219,4736,6780,8256,7958,8159,9214,9839,9306,9000,11517,11391,11463,24352,16400,16900,9860,926,2010,26620,29081,35435,30000,23580,30584,28392,41122,29705,47525.11,50680,48799.56,51085.61,67638.22,58292.15,56654.7,30051.78,50466.13,42623.65,54208.99
233,Burkina Faso,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Uruguay,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,14500,18500,16000,15400,9900,11100,17900,17800,14400,21800,21100,20400,22500,16700,19500,17100,12800,15500,30895,24542,27656,28323,31900,34000,25000,21000,47000,47000,53500,43000,36242,53448,25998,65918,84440,73884,96465,92564,92584,105213,151476,141136,217044.45,208205.49,176051.41,115427.87,156574.35,155489.09,160240.96,172201.26,204059.07,228212.04,212479.34
234,Uruguay,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Uzbekistan,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,1017700,922400,673000,775500,825300,678000,643000,622000,607000,559000,559000,559000,473000,523000,540000,541967,571907,607761,632735.5,657710,634364,675765,699059,709484,721316,721316,671691.57,813071.61,818683.55,1008446.91,830893.87
235,Uzbekistan,3102,Nutrient nitrogen N (total),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,1017700,922400,673000,775500,825300,809300,731800,699800,681500,573000,623000,682400,718700,710900,812100,874900,916600,919700,925966.1,932232.2,977650,913649,976398.37,942721,944658,854805,847982,898303,859176,1173121,1106859
236,Venezuela (Bolivarian Republic of),3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,25416,33371,36126,40811,57987,64822,74322,82851,91490,96975,113029,69629,70300,73400,123100,184000,226400,277300,300448,244070,205000,201900,173000,144000,134000,168000,171000,168300,128600,106000,175000,181000,190000,192000,205000,220000,181000,220750,309150,277380,297320,280203.99,255442,240495.13,234654.07,234375.42,226900,222400,142300,113177.51,111517.04,115021.49,115021.49
236,Venezuela (Bolivarian Republic of),3102,Nutrient nitrogen N (total),5510,Production,t,9554,5595,10375,6100,47700,49800,74700,75000,61740,102640,144700,165300,208300,208700,254700,254872,317618,342251,400200,370000,337000,374900,317000,362000,379000,456000,473500,451600,401500,383600,292400,464700,539500,533300,697400,689100,514890,732360,832480,623190,656580,626144.41,597289.66,472876.06,508842.92,426925.22,573300,531300,198300,198300,194800,194800,194800
237,Viet Nam,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,173269,128200,161100,133300,121200,194000,197400,269000,184000,96000,88300,169100,214700,318300,299100,342300,382400,309000,428803,423985,425379,619000,541300,565000,874900,813700,995300,922900,1186100,1224200,1328000,1063200,1135656.28,1241192.43,1308247.15,1101644.57,989618.53,1147662.93,726655.33,1552711.56,1196158.72,989467.41,1185980.17,1628285.6,1363886.54,1695781.41,1548920.79,1563255.78,1572827.28,1572827.28,1572827.28,1572827.28,1764701.9
237,Viet Nam,3102,Nutrient nitrogen N (total),5510,Production,t,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,6302,4416,5060,9292,3588,6900,7728,9016,15100,11900,18400,42300,57000,60300,71100,79600,94500,117400,109800,231000,35000,46000,205382.18,229476.98,303959.72,388194,363636.44,443609.74,431272.54,439462.84,462488.14,461328.02,754400,967380,1011080,1039140,962458.67,1052485.22,998067.44,1099609.84,1099609.84,1099609.84,1798315.67
238,Ethiopia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,,29500,39800,45500,81049,54132,75100,79790,76500,63180,97647,34075,81860,80503,84628,106019,111773,118364,156141,155201,248889.84,172037.4,237305.19,244613.12,347560.24,376625.94,254253.13,349522.47,455512.98,475877.56,425893.15
238,Ethiopia,3102,Nutrient nitrogen N (total),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Samoa,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,10,10,10,10,10,10,10,10,11,21,45,150,143.04761904761904,136.0952380952381,129.14285714285714,122.19047619047619,115.23809523809524,108.28571428571428,101.33333333333334,94.38095238095238,87.42857142857143,80.47619047619048,73.52380952380952,66.57142857142857,59.61904761904762,52.66666666666667,45.71428571428571,38.76190476190477,31.80952380952381,24.85714285714286,17.904761904761898,10.952380952380963,4,7,14,12,9,16,18,11,6,4,0.62,8.6,6.94,20.765,34.59,8.65,20.58,26.23,11.13,11.7,11.7
244,Samoa,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Yugoslav SFR,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,293602,333117,340000,339408,350000,360000,382000,402000,425000,440000,417000,477000,490000,472200,598700,532000,506000,503109,503000,443700,441700,288000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Yugoslav SFR,3102,Nutrient nitrogen N (total),5510,Production,t,266400,334600,359856,350242,370902,357533,389000,383900,395700,418700,391200,419000,412000,410000,550000,472000,523000,615000,630340,519869,460800,480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Yemen,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,100,300,510,935,1060,4292,2854,1994,10000,12800,10846,11902,11922,15135,16600,17300,14730,8240,16600,16521,19149,16000,12000,8000,9200,10100,8100,19300,15890,14817,14898,16000,11300,4918,16965,3945,8923,26220,17020,13800,23920,13800,13412.68,26797.66,23552.08,928.22,18731.74,13199.25,1280.2,9306.04,7224.24,2341.08,5309.39
249,Yemen,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Democratic Republic of the Congo,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,3000,2800,2477,3200,3100,4968,6164,4500,4700,5100,3700,2500,3109,4107,4500,3600,966,3100,1900,4000,4000,4000,1000,3000,3468,3000,2000,1856.5,1713,315,300,1297,1186,1075,795,376,1627,2943,4314,2930,4676,3514,3445.28,7084.31,15180.53,18244.54,11312.6,16043.54,19691.43,27394.78,23688.83,23688.83,22009.58
250,Democratic Republic of the Congo,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Zambia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,19676,32795,25000,24000,35900,33700,39800,46200,31000,38172,53000,57600,54084,43300,37776,53351,53814,61817,56080,51800,37900,40091,57300,57900,38000,34000,27500,32600,13200,10621,8000,13000,40335,42816,60177,51637,49225,55754,53215,64145,77617,116486,99337.84,140743.69,137980.06,165494.81,188107.38,210689.85,147994.86,167640.43,191734.02,178634.75,171912.35
251,Zambia,3102,Nutrient nitrogen N (total),5510,Production,t,6124,8700,6900,4300,7600,3685,5025,9045,8040,8375,6365,4690,9335,7595,5025,2446,12082,14832,11215,3600,3500,4720,13700,10800,6000,4000,4100,4000,2300,1702,900,830.7692307692307,761.5384615384615,692.3076923076923,623.0769230769231,553.8461538461538,484.6153846153846,415.3846153846154,346.1538461538461,276.9230769230769,207.69230769230762,138.46153846153845,69.23076923076917,0,0,0,0,0,0,0,0,0,0
255,Belgium,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151095,151095,151095,153095,146645,144770,139966,152688,136671,155616,171234,166554,165325,167414,175892,177198,160883,152461,152371,153353,149878,155829,155829
255,Belgium,3102,Nutrient nitrogen N (total),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790000,790000,790000,790000,840200,922600,958600,1004300,888400,884300,946500,955600,931700,873300,847100,864300,822300,865900,787600,968138.18,655484.89,849627.34,727352.21
256,Luxembourg,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12905,12905,12905,12905,16355,14230,14034,13312,13329,13384,13766,14446,13675,13366,12714,13007,13731,13574.85,12064.98,12679.8,12000.42,12704.54,7618.97
256,Luxembourg,3102,Nutrient nitrogen N (total),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Serbia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245014.38,314751.81,229291.42,337828.58,213805.35,246703.1,356916.33,340735.39,210028.09,192009.7,235911.78,217317.4,116157.17,130233.89,244920.88,102825,266620.55
272,Serbia,3102,Nutrient nitrogen N (total),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104146,155873,86162,119442,138202,176497,187003,192232.43,103510.38,74132.85,66569.1,79238.7,84879.5,82039.96,71398.79,79357.39,82560.53
273,Montenegro,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738,1389,1319,1089,1360,1166,1275.63,1414.34,1324.68,1285.16,1323.69,1043.97,1255.46,1465.19,1439.38,1336.42,1022.82
273,Montenegro,3102,Nutrient nitrogen N (total),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Sudan,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28719.38,45644.72,40533.39,76925.55,178844.07,163914.54,120476.97,120476.97,249687,120476.97,120454.81
