# File: FAO_an_Exp_t_SUA.csv
# Title: FAO animal exports by country, item, year
# Units: tons
# Column types: ciciciiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
# ----------
countries,country.codes,item,item.codes,element,element.codes,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Estonia,63,"Meat, Other",2735,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,874,492,105,30,60,26,56,7,27,15,78,17,18,114,226,244,187,0,0,0,0
Estonia,63,Milk - Excluding Butter,2848,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181166,317856,322937,333748,357833,428296,308808,244244,265282,243939,265709,325725,202683,225111,222539,269817,279308,229440,292000,317000,339000,388000
Estonia,63,"Milk, Skimmed",2739,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107998,253336,261601,273784,276812,289768,174340,185408,139276,87034,131896,198639,118084,87287,52618,104825,78208,64451,,,,
Estonia,63,"Milk, Whole",2738,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40497,28087,10650,9964,9660,24569,17782,16875,87150,87706,71753,48047,38177,67018,89610,80070,93136,43536,,,,
Estonia,63,"Molluscs, Other",2767,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,3,13,0,0,0,113,410,167,223,367,327,67,120,113,113,113,0,0,0,0
Estonia,63,Mutton & Goat Meat,2732,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,1,0,0,0,0,0,27,23,56,40,3,4,6,13,19,8,0,0,0,0
Estonia,63,"Offals, Edible",2736,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,2054,393,711,685,3698,9438,5819,1451,419,271,118,536,1064,974,1880,2024,1897,2000,3000,3000,3000
Estonia,63,Pelagic Fish,2763,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30189,78983,108847,111784,105728,152148,146017,120703,89318,150709,103955,74438,78452,91660,81465,93677,93677,93677,99000,99000,99000,99000
Estonia,63,Pigmeat,2733,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321,5001,5090,3645,2477,25046,16748,5964,10356,10685,15867,16930,13280,13972,15882,14162,18883,18769,25000,28000,30000,32000
Estonia,63,Poultry Meat,2734,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,611,1070,4003,2329,60087,100186,66135,18592,8386,5683,7049,6721,4839,5287,5821,6899,6691,9000,13000,10000,11000
Estonia,63,Whey,2742,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3071,3271,1843,800,474,5304,2147,300,14,2500,13929,9286,7271,61971,84585,78115,126537,105431,,,,
Estonia,63,Wool (Clean Eq.),2746,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,5,18,937,52,32,4,6,33,3,18,38,184,100,85,97,36,0,,,,
Ethiopia,238,Bovine Meat,2731,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,15,73,73,15,52,1,5,0,14,0,144,48,602,48,1,291,1000,3000,1000,1000
Ethiopia,238,"Butter, Ghee",2740,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,1,5,19,6,2,11,4,3,3,0,0,0,0
Ethiopia,238,Eggs,2744,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9,12,742,1336,232,194,137,184,335,0,0,0,0
Ethiopia,238,"Fats, Animals, Raw",2737,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
Ethiopia,238,Fish Meal,2855,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,160,101,77,165,254,241,,,,
Ethiopia,238,Freshwater Fish,2761,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,60,3,0,7,1,0,20,29,38,6,1,732,1410,982,1218,2000,2000,2000,2000
Ethiopia,238,Hides & Skins,2748,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10187,17571,18712,15699,17450,4585,2627,5226,1820,6497,2712,8083,12294,13030,8613,7624,753,,,,
Ethiopia,238,Honey,2745,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,7,1,1,3,6,19,10,53,387,196,274,1000,1000,1000,1000
Ethiopia,238,"Marine Fish, Other",2764,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,10,16,0,6,0,0,0,4,13,0,4,0,0,0,0
Ethiopia,238,Meat Meal,2749,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ethiopia,238,"Meat, Other",2735,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,0,0,0,0,178,18,64,0,2,22,4,627,2000,0,0,0
Ethiopia,238,Milk - Excluding Butter,2848,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,77,1423,3761,6672,2281,218,282,6000,5000,5000,5000
Ethiopia,238,"Milk, Skimmed",2739,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,73,0,0,0,10,0,0,,,,
Ethiopia,238,"Milk, Whole",2738,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1423,3761,6672,2270,218,282,,,,
Ethiopia,238,Mutton & Goat Meat,2732,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,193,502,502,1802,2457,1905,1162,242,1063,3595,3165,7229,5793,4552,7911,6176,10000,15000,14000,14000
Ethiopia,238,"Offals, Edible",2736,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,3,0,0,0,0,10,10,1103,1081,422,14,111,202,1000,1000,1000,1000
Ethiopia,238,Pigmeat,2733,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,14,99,0,0,0,0
Ethiopia,238,Poultry Meat,2734,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,2,2,0,1,1,0,0,0,0,0,0
Ethiopia PDR,62,Bovine Meat,2731,Export Quantity (tonnes),91,2186,2039,3938,6098,7878,6330,6281,5806,4668,4834,8323,17027,16126,12436,3861,2998,3019,421,1573,2900,1984,1342,3914,1604,828,706,1676,1958,314,277,144,7,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,"Butter, Ghee",2740,Export Quantity (tonnes),91,197,48,170,128,129,108,128,7,0,50,59,94,77,138,53,1,1,0,2,5,5,4,25,4,2,2,3,2,1,4,2,3,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,Cheese,2741,Export Quantity (tonnes),91,3,14,20,18,9,3,4,2,0,7,2,11,83,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,Crustaceans,2765,Export Quantity (tonnes),91,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,Demersal Fish,2762,Export Quantity (tonnes),91,0,0,0,0,100,900,900,600,300,700,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,Eggs,2744,Export Quantity (tonnes),91,546,651,951,0,441,500,391,240,240,300,309,355,444,502,525,315,133,2,58,58,7,46,31,74,23,14,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,Fish Meal,2855,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,160,60,100,14,0,64,0,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,Hides & Skins,2748,Export Quantity (tonnes),91,12500,12500,12500,12501,12500,14001,17883,23250,31274,28245,27020,52589,34684,24435,19200,29110,23969,24107,52430,34105,23488,22000,22207,24045,30325,28828,23928,20526,24374,18890,8470,8280,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,Honey,2745,Export Quantity (tonnes),91,0,3,5,10,24,11,11,18,10,7,4,8,2,2,23,23,21,44,14,31,25,37,12,20,6,0,1,4,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,"Marine Fish, Other",2764,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,302,0,0,0,11,12,0,30,40,30,0,6,36,33,2,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,Meat Meal,2749,Export Quantity (tonnes),91,420,420,640,0,1000,1000,910,290,340,1727,1601,1376,2663,609,1601,633,0,500,2000,1600,1700,1300,2500,1000,1800,400,75,0,0,600,0,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,"Meat, Other",2735,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,21,0,0,0,0,0,0,0,0,0,33,2,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,Milk - Excluding Butter,2848,Export Quantity (tonnes),91,20,119,250,120,174,20,88,48,58,79,43,157,1077,2124,18,0,222,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,"Milk, Skimmed",2739,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,"Milk, Whole",2738,Export Quantity (tonnes),91,0,26,117,0,114,0,61,35,58,32,30,84,429,271,18,0,222,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,Mutton & Goat Meat,2732,Export Quantity (tonnes),91,0,0,0,0,0,0,2,14,0,0,0,1,7,0,0,3,25,57,315,225,364,236,274,2004,232,300,211,144,0,0,0,9,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,"Offals, Edible",2736,Export Quantity (tonnes),91,0,0,16,0,336,0,230,6,1,1,0,174,0,0,2,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,Pelagic Fish,2763,Export Quantity (tonnes),91,7000,6100,7000,7050,11986,5033,5543,9600,4881,8690,6960,8381,3759,1000,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,Pigmeat,2733,Export Quantity (tonnes),91,0,21,45,0,8,0,12,30,5,4,4,4,60,36,14,3,13,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,Poultry Meat,2734,Export Quantity (tonnes),91,7,5,16,0,2,0,2,5,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,
Ethiopia PDR,62,Wool (Clean Eq.),2746,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,286,0,72,81,0,70,20,23,15,10,20,35,32,78,45,17,23,15,9,0,,,,,,,,,,,,,,,,,,,,,
Fiji,66,"Aquatic Animals, Others",2769,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,47,54,30,22,33,27,62,203,260,550,1019,1780,1015,1268,612,486,310,483,817,930,890,293,195,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,66,Aquatic Plants,2775,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,106,0,60,0,19,10,91,41,41,41,0,0,0,0
Fiji,66,Bovine Meat,2731,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,74,100,125,71,23,83,130,543,182,73,240,62,28,26,30,73,42,89,316,571,463,427,464,426,291,565,355,213,237,260,390,215,950,1326,1748,1576,1608,1492,1096,1004,1150,1000,0,0,1000
Fiji,66,"Butter, Ghee",2740,Export Quantity (tonnes),91,2,1,2,2,1,2,3,3,6,4,3,1,2,1,2,4,201,5,6,3,7,1,0,2,2,46,1,18,10,3,4,5,11,38,30,8,47,69,30,21,102,71,37,66,60,106,86,82,78,0,0,0,0
Fiji,66,Cephalopods,2766,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,0,1,56,13,34,97,74,74,74,0,0,0,0
Fiji,66,Cheese,2741,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,80,1,0,0,0,0,11,0,1,1,0,0,0,0,2,0,0,0,0,0,2,1,3,8,2,5,4,2,,,,
Fiji,66,Cream,2743,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,8,0,2,62,21,1,153,61,67,0,0,0,0
Fiji,66,Crustaceans,2765,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,2,2,13,40,27,404,600,12,2,15,75,292,465,773,588,13,0,0,10,33,13,9,2,26,3,0,0,0,0,0,0,0
Fiji,66,Demersal Fish,2762,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,40,73,45,56,41,12,4,4,10,0,0,0,650,1660,1596,1096,5704,2950,2262,4085,1217,1474,1224,3166,5476,825,1000,599,268,62,1537,1537,1537,0,1000,1000,1000
Fiji,66,Eggs,2744,Export Quantity (tonnes),91,0,0,0,2,1,3,1,3,4,1,2,1,1,1,0,1,5,4,4,5,5,4,5,5,3,2,9,10,1,20,14,13,30,7,10,10,10,10,10,35,111,81,82,78,54,150,556,922,540,1000,1000,1000,1000
Fiji,66,"Fats, Animals, Raw",2737,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,7,10,25,16,9,0,0,0,5,30,24,62,6,47,30,17,57,43,35,35,35,35,35,131,26,125,121,144,119,99,171,221,125,0,0,0,0
Fiji,66,Fish Meal,2855,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,458,355,109,307,0,601,1187,1326,879,1246,0,1126,1437,1695,1869,1837,1853,1853,1853,,,,
Fiji,66,"Fish, Body Oil",2781,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,66,Freshwater Fish,2761,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,60,3,9,105,8,66,43,25,25,0,22,94,118,185,30,44,263,0,0,0,0,0,0,0
Fiji,66,Hides & Skins,2748,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,120,256,119,29,100,100,100,100,100,100,84,2,39,114,0,49,194,74,0,0,,,,
Fiji,66,Honey,2745,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,3,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fiji,66,"Marine Fish, Other",2764,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,20,114,373,243,80,112,80,40,23,29,148,3,13,22,15,32,6203,3483,4001,4222,3419,11580,11580,11580,21000,12000,12000,12000
Fiji,66,Meat Meal,2749,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,481,734,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,26,0,61,140,122,30,21,,,,
Fiji,66,"Meat, Other",2735,Export Quantity (tonnes),91,31,8,29,41,20,33,52,144,18,35,48,3,47,5,4,7,4,16,17,9,5,1,1,2,46,6,5,10,4,8,8,20,71,45,0,0,0,0,0,188,353,129,53,78,87,346,59,361,67,0,0,0,0
Fiji,66,Milk - Excluding Butter,2848,Export Quantity (tonnes),91,0,0,0,0,0,0,1,0,25,82,28,60,46,52,2,47,30,81,29,29,14,536,51,223,7,24,40,146,51,112,333,242,47,62,0,23,0,0,0,193,619,1790,301,370,1295,619,2236,2506,2656,2000,0,1000,3000
Fiji,66,"Milk, Skimmed",2739,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,40,0,30,0,30,0,30,0,30,0,20,0,0,40,130,0,0,0,10,0,50,20,10,0,10,0,0,0,0,0,10,172,667,155,210,928,112,665,599,185,,,,
Fiji,66,"Milk, Whole",2738,Export Quantity (tonnes),91,0,0,0,0,0,0,1,0,18,39,28,28,46,20,2,8,30,42,29,8,8,2,1,83,7,24,40,62,51,51,305,232,47,51,0,10,0,0,0,183,434,1062,128,121,246,482,1484,1837,2445,,,,
Fiji,66,"Molluscs, Other",2767,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,510,558,140,40,73,50,271,137,171,61,1400,1938,1473,973,941,845,932,2106,2106,2106,2000,3000,3000,3000
Fiji,66,Mutton & Goat Meat,2732,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,6,3,2,2,2,1,0,0,2,4,2,5,4,1,1,2,2,30,4,16,2,32,35,18,11,12,10,9,10,10,10,32,8,5,1,0,0,3,3,7,10,0,0,0,0
Fiji,66,"Offals, Edible",2736,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,2,0,2,2,0,0,0,0,0,6,44,12,45,7,11,0,1,6,32,0,0,0,0
Fiji,66,Pelagic Fish,2763,Export Quantity (tonnes),91,0,0,0,2000,3700,6200,6000,5500,8800,7800,8800,10800,7400,4800,2675,4171,9519,12783,13437,10066,10971,6246,9844,8731,7359,9508,10465,16078,16572,15753,16814,10273,16404,18634,19835,17094,20404,17875,18990,9565,12506,12834,15626,17669,25070,26161,29922,29922,29922,40000,63000,63000,63000
Fiji,66,Pigmeat,2733,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,7,8,7,7,2,5,0,2,9,12,9,3,3,5,5,15,1,2,3,17,26,55,49,39,27,5,5,9,5,5,5,5,41,20,86,95,80,71,90,72,68,0,0,0,0
Fiji,66,Poultry Meat,2734,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,5,6,7,3,3,2,2,7,11,9,9,12,6,1,0,0,2,30,69,84,46,105,40,43,60,114,100,20,18,13,20,180,160,76,53,339,206,224,109,194,261,0,0,0,0
Fiji,66,Whey,2742,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,,,,
Finland,67,"Aquatic Animals, Others",2769,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,4,2,14,14,8,6,8,4,4,2,2,2,0,0,0,0
Finland,67,Aquatic Plants,2775,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,2,2,2,0,0,1,0,0,1,11,11,11,0,0,0,0
Finland,67,Bovine Meat,2731,Export Quantity (tonnes),91,54,24,145,130,1522,356,1127,99,13594,9861,12560,6034,34,9786,65,8,13,762,426,948,18510,8649,18037,19924,18108,19120,18151,14240,6938,7882,20556,17802,10983,12914,5330,6635,8681,4503,4542,4529,3330,4586,8368,4704,1475,2437,4782,1350,1265,2000,2000,1000,1000
Finland,67,"Butter, Ghee",2740,Export Quantity (tonnes),91,17499,10209,15772,23952,19353,18042,16222,18174,18775,29416,19742,18992,11521,19320,11336,16412,19454,14988,16920,11454,14903,6798,26151,22545,18915,10356,23145,18393,18806,36439,21997,16410,16513,22997,18647,20995,28137,27341,30347,35510,35727,36929,37265,36916,37099,35433,35674,32601,35789,31000,25000,21000,24000
Finland,67,Cephalopods,2766,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,2,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Finland,67,Cheese,2741,Export Quantity (tonnes),91,17793,16860,17263,21576,19724,21132,15919,17236,17709,21043,20730,20033,23200,22666,21535,27169,35182,35741,37581,45948,38343,33545,32170,37852,37327,33120,38893,30987,27322,29009,28107,24526,25550,27522,29375,29031,31269,28371,23831,40202,36196,37126,36530,44755,45000,53891,44526,40170,48513,,,,
Finland,67,Cream,2743,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,13,27,30,58,132,185,2739,3149,3285,915,1544,1080,3367,5509,5052,4440,2687,2742,3804,8000,10000,12000,12000
Finland,67,Crustaceans,2765,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,42,51,2,404,0,5,21,101,59,25,145,103,45,25,2,68,47,51,138,45,92,42,197,161,251,213,62,312,212,100,78,35,81,87,107,18,33,16,16,16,0,1000,1000,1000
Finland,67,Demersal Fish,2762,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,84,0,12,152,520,1488,4500,7098,5339,4018,1672,1433,1263,531,150,144,87,35,121,252,340,226,80,35,47,82,39,48,58,64,84,67,67,67,0,0,0,0
Finland,67,Eggs,2744,Export Quantity (tonnes),91,8841,8106,9530,8141,9882,12484,15799,13376,10557,17221,24563,23698,28015,26296,28469,34360,34693,21711,20967,26139,27375,30514,32256,35288,32188,25014,22696,18430,19171,20636,12817,11982,15413,18251,13846,13920,12914,10757,6983,6410,7140,4571,8853,10465,10709,8613,7986,8741,6946,11000,12000,10000,11000
Finland,67,"Fats, Animals, Raw",2737,Export Quantity (tonnes),91,0,4,0,380,119,58,7,31,30,3307,11937,400,8735,738,2477,2547,3233,1480,1858,1319,331,1307,2452,2670,1799,1386,2613,1556,1852,3886,6739,1725,1259,1183,2103,3745,5297,6486,14014,12610,10915,14340,15593,17534,9965,10800,8531,11221,12973,12000,9000,8000,6000
Finland,67,Fish Meal,2855,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,33,65,0,1440,4885,944,239,956,453,410,317,55,59,28,29,657,5494,5494,5494,,,,
Finland,67,"Fish, Body Oil",2781,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,28,3,13,2,334,0,0,4,2,0,0,7,0,4,1,0,1,7,0,0,7,183,183,183,0,1000,1000,1000
Finland,67,"Fish, Liver Oil",2782,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,16,4,10,3,3,1,0,0,19,0,1,1,6,7,10,10,10,0,0,0,0
Finland,67,Freshwater Fish,2761,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,100,100,100,100,100,100,189,162,128,409,408,393,537,318,679,1675,2804,446,825,3423,2778,3635,1155,1936,1618,1947,2345,2339,2818,2261,2528,1268,1334,1535,1590,1324,1483,2672,5241,5241,5241,4000,4000,4000,4000
Finland,67,Hides & Skins,2748,Export Quantity (tonnes),91,6624,7358,8693,9394,11504,7579,9588,7276,5421,7966,9550,8343,5451,7634,4544,4779,6929,5921,7906,9808,9336,7911,5628,5020,7604,7624,12109,9210,13290,13117,12351,12550,14838,13085,16622,14664,15330,13332,13942,13708,13242,15697,14774,16684,13229,13850,12893,13619,14349,,,,
Finland,67,Honey,2745,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,33,4,2,0,0,0,0,0,0,0,0,0,0,9,28,86,24,29,8,5,10,0,0,0,0,1,4,46,87,5,0,0,0,0
Finland,67,"Marine Fish, Other",2764,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,69,346,397,283,2989,3383,611,1223,1410,817,320,325,611,301,312,443,421,277,435,85,104,134,64,64,207,63,56,40,126,35,103,155,155,155,0,0,0,0
Finland,67,Meat Meal,2749,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,33,42,52,0,0,0,0,19,4,0,0,60,18,15,17,21,4,68,716,0,0,3,900,31,279,137,234,1458,93,0,211,68,145,115,70,674,1138,700,509,5351,,,,
Finland,67,"Meat, Other",2735,Export Quantity (tonnes),91,107,192,237,340,317,224,399,592,293,241,451,166,237,193,93,74,315,68,135,141,61,26,33,86,44,1048,2495,1426,999,1327,178,551,301,270,182,481,670,313,780,151,332,348,236,617,153,63,191,290,427,0,1000,1000,1000
Finland,67,Milk - Excluding Butter,2848,Export Quantity (tonnes),91,226018,211723,219956,441725,428410,403415,271009,270477,309994,390960,374283,448226,392072,413374,384907,452857,577452,595096,624167,744316,663755,545295,679053,734916,704541,605483,667127,467735,377894,509877,433689,348326,311138,336146,423815,400713,542736,514294,481391,679105,567529,617879,592927,711772,700309,780519,659394,545181,742568,795000,720000,765000,807000
Finland,67,"Milk, Skimmed",2739,Export Quantity (tonnes),91,28192,26588,31135,199576,144934,102890,33,91614,0,156935,152712,35292,726,6105,121942,130338,633,168025,182351,26676,21492,107858,79823,21594,100,367,231010,126681,267,1029,73622,12745,15,1449,113,5291,6707,781,19736,70,3733,188,33330,224,268,499,2281,540,549,,,,
