# File: GCAMFAOSTAT_CapitalStock.csv
# Title: FAO macroeconomic metrics of capital shocks by country_year
# Units: 2015 USD
# Description:  Data is preprocessed and generated by gcamfaostat
# Data source: FAOSTAT (main domain:CS FAO.udpate:2025-07-10T00:00:00)
# Date of CSV last update: 2025-08-26
# Column types: iicicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,item_code,item,element_code,element,unit,area,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
27,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Bulgaria,1192.679081,1129.126164,803.421273,823.347372,824.080628,807.136254,1204.365098,1368.126921,1624.158075,1960.16992,2137.221357,2278.901615,2432.773499,2908.774632,3067.686647,3239.403459,3540.209509,3783.079314,3981.1706,4291.770604,4613.974186,4670.544911,4837.723286,5064.688795,5160.926203,5231.146552,5348.122965,5663.232264,6117.612264
28,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Myanmar,108.074802,123.22777,147.395284,172.357136,220.762057,242.482405,278.803361,354.07041,397.879007,456.638084,562.810763,658.401603,815.94865,882.481322,982.895914,1096.143701,1049.684127,1104.029966,1205.735368,1269.297741,1350.9409,1384.399767,1404.989011,1473.340313,1507.575615,1504.198277,1463.763721,1482.329295,1443.67
28,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Myanmar,44.322198,48.601943,53.804518,60.16882,68.352266,78.148464,89.098129,102.738455,119.13263,137.620185,159.946439,186.986024,219.99737,257.750427,298.246719,342.723104,386.534553,427.953902,471.569628,517.526444,565.082016,613.237315,660.12474,706.867135,753.882585,799.002846,840.101536,878.078234,914.07
28,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Myanmar,748.418502,823.044329,916.635095,1028.823412,1181.233202,1345.567144,1535.272374,1786.60433,2065.350708,2384.368607,2787.232931,3258.648509,3854.59979,4479.330684,5163.979881,5917.400478,6580.550053,7256.626117,7990.791857,8742.563155,9528.422039,10299.58449,11044.448762,11810.921939,12564.614969,13269.810399,13893.472584,14497.723646,15027.323646
29,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Burundi,7.868476,10.310187,16.015726,16.550747,28.111478,11.225718,13.388359,11.660412000000001,17.228974,31.150169000000002,17.895556,18.34447,16.658112,20.907173,24.294874,28.300821,28.269477,29.664315,34.85802,33.462443,33.005589,33.602903,36.970292,36.800274,37.780777,35.91715,33.85916,33.678854,34.54
29,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Burundi,16.731675,16.273134,16.086524,16.098326,16.472293,16.664072,16.40265,16.169954,16.066438,16.553826,17.031969,17.097251,17.121494,17.221162,17.543954,18.069188,18.682145,19.29923,20.076947,20.921944,21.660668,22.359283,23.134922,23.959943,24.759778,25.485129,26.049311,26.512493,28.88
29,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Burundi,266.063814,260.100866,260.030069,260.482486,272.12167,266.68332,263.66903,259.159487,260.322022,274.918365,275.781952,277.029169,276.565789,280.251798,287.002718,297.234351,306.821682,317.186768,331.967841,344.508341,355.853261,367.096881,380.93225,393.772581,406.79358,417.2256,425.03545,432.201812,437.861812
32,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Cameroon,204.630961,211.348859,239.041809,234.462255,252.224262,265.266204,277.381693,277.515642,266.756604,291.879333,285.508815,279.398801,296.807367,309.194506,334.983577,383.335344,376.296011,405.044863,450.970985,496.449409,538.082133,562.055814,558.381607,575.10408,613.478345,634.976033,663.148098,664.461209,694.710117
32,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Cameroon,118.809649,124.160465,130.222557,136.614326,143.018062,149.961692,157.243427,164.455742,170.916565,177.420649,184.09705400000001,189.99846,195.884737,202.311709,209.498349,218.478016,228.158275,237.909005,249.31494,262.778656,278.047883,294.369148,310.320122,325.705485,341.820629,358.765022,376.182845,375.871222,336.27999
32,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Cameroon,1963.666655,2050.855048,2159.674301,2257.52223,2366.72843,2482.032943,2602.171208,2715.231109,2811.071148,2925.529831,3026.941592,3116.341935,3217.264563,3324.14736,3449.632589,3614.489917,3762.627654,3929.763512,4131.419556,4365.09031,4625.124561,4892.811227,5140.872712,5390.271306,5661.929022,5938.140033,6225.105286,6500.557047,6858.987173
33,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Canada,4481.771203,4731.640613,5564.162573,5876.952408,5184.060334,5154.544837,4803.809392,5158.829262,4682.575155,4534.760573,4309.948288,3775.102089,4631.041498,4579.492727,4777.892196,4862.268022,4801.604816,5735.780547,5272.43089,6100.010606,5501.533561,5219.174464,5869.877493,7347.606588,6910.634661,5887.906662,6240.095046,6175.636625,6337.82
33,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Canada,3969.645737,3758.08791,4209.218965,4239.284603,3694.431691,5266.134455,4612.622428,4773.325342,4822.900538,5186.775596,4229.018818,5351.539039,5243.067306,3433.137069,4735.327956,5625.089259,4908.896825,5008.967497,4592.549877,5357.075662,4241.337024,5390.369115,6137.40297,4476.200388,5850.177388,5971.535488,4926.130973,4107.23363,3368.12
33,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Canada,34525.768034,35295.854254,36290.566921,37364.11101,38291.832964,37691.858168,37461.965177,37337.644435,36825.123907,35929.335747,35822.737908,34249.027773,33789.967243,35033.432348,35137.305536,34613.963393,34782.946081,35925.164531,36902.022613,37971.358899,39231.555436,38960.834334,38639.721912,41437.986623,42287.20889,42007.403507,43342.101379,45256.026869,48225.726869
35,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Cabo Verde,5.817947,7.042387,6.230434,7.784838,11.218657,11.353905,10.212578,10.373333,11.488183,11.16231,10.736116,11.601662,11.680759,11.4924,12.524071,12.338526,11.964962,13.002619,13.460842,13.348347,14.973993,16.539225,14.615406,14.142702,13.669663,12.594026,14.017006,12.929024,8.4
35,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Cabo Verde,2.682129,2.907011,3.130775,3.363387,3.731688,4.184964,4.580861,4.923586,5.284017,5.64649,5.964654,6.276908,6.598766,6.898035,7.204647,7.518246,7.796256,8.077508,8.386761,8.687831,9.016232,9.420654,9.790054,10.065394,10.295841,10.466001,10.636372,10.806571,7.41
35,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Cabo Verde,44.928991,49.064368,52.164027,56.585478,64.072446,71.241387,76.873104,82.322851,88.527017,94.042837,98.8143,104.139054,109.221047,113.815412,119.134836,123.955116,128.123822,133.048933,138.123014,142.783529,148.741291,155.859862,160.685215,164.762522,168.136343,170.264368,173.645001,175.767455,176.757455
37,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Central African Republic,53.64932,38.594512,43.113785,45.924308,46.678176,48.735663,50.082118,48.874779,45.473045,45.633361,6.82631,7.726724,43.280418,41.725583,40.789628,37.776158,40.613273,43.86968,16.554008,17.09865,17.683117,19.337076,21.057658,20.660305,34.07358,34.090509,34.127142,34.549387,24.25
37,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Central African Republic,49.38271,49.187063,48.687088,48.437006,48.30886,48.272743,48.340912,48.409164,48.335049,48.168138,46.85184,44.477321,43.338896,43.288742,43.166874,42.933835,42.709488,42.681407,41.933233,40.426819,39.044663,37.812589,36.755676,35.801874,35.295778,35.222954,35.156106,35.107036,22.49
37,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Central African Republic,800.487124,789.894571,784.321268,781.808576,780.177889,780.640807,782.382011,782.847627,779.985624,777.450844,737.425316,700.67472,700.616245,699.053084,696.675837,691.51816,689.421945,690.610219,665.230994,641.902825,620.541279,602.065767,586.367748,571.22618,570.00398,568.871535,567.842571,567.284923,569.044923
38,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Sri Lanka,305.90927,317.381754,331.017794,362.513337,370.290426,379.614975,374.155235,393.239162,423.261593,426.30726,435.774127,440.792341,524.041657,658.050695,703.361689,741.676122,861.594763,750.929501,796.473949,857.028335,958.113679,920.117751,1028.348447,1086.907792,999.162733,1137.343676,1273.948085,1067.391016,1424.9
38,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Sri Lanka,282.68107,284.418936,286.805787,290.403373,294.963284,299.762649,304.389996,309.148428,315.094545,321.675938,328.237824,334.840548,343.695135,358.536198,377.866397,345.455627,401.13005,383.510131,421.557577,456.21114,601.760016,593.208713,608.932066,621.495039,601.844409,621.573091,649.317374,561.659548,734.82
38,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Sri Lanka,4581.624728,4614.587546,4658.799553,4730.909518,4806.23666,4886.088986,4955.854225,5039.944959,5148.112007,5252.743329,5360.279632,5466.231425,5646.577947,5946.092444,6271.587737,6667.808231,7128.272944,7495.692315,7870.608687,8271.425882,8627.779546,8954.688584,9374.104964,9839.517717,10236.836041,10752.606625,11377.237337,11882.968805,12573.048805
39,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Chad,13.06675,14.328102,16.078562,17.468823,15.727129,16.587017,20.268202,24.478947,36.484666,47.912351,60.048755,71.503164,73.267771,84.389427,101.360771,139.301724,113.256901,147.2977,175.810573,166.413814,219.533693,209.071312,212.001214,226.779692,171.016132,174.975039,179.210803,193.453686,208.58
39,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Chad,16.485832,16.318528,16.251616,16.282941,16.301843,16.293157,16.421224,16.778365,17.600571,19.076448,21.170694,23.84701,26.759317,29.883474,33.662972,38.863068,44.108043,49.278198,56.014755,62.920601,70.72379,79.338513,87.210378,95.141182,101.366586,105.664326,109.950042,114.532974,127.44
39,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Chad,264.811413,262.820987,262.647933,263.833815,263.259101,263.552962,267.39994,275.100522,293.984617,322.82052,361.698581,409.354735,455.863189,510.369142,578.066942,678.505598,747.654456,845.673958,965.469776,1068.962989,1217.772892,1347.505691,1472.296527,1603.935037,1673.584583,1742.895295,1812.156057,1891.076769,1972.216769
40,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Chile,805.50913,700.518496,753.01711,719.988998,567.584712,625.587413,578.709351,705.23145,841.550322,934.825198,1185.425343,1338.917579,1295.074969,1286.635197,1124.663222,1387.174946,1628.647536,1406.229934,1381.091516,1266.214532,1308.843737,1652.566318,1647.988217,1638.959268,1572.771695,1453.067593,1671.309265,1318.532888,1324.93
40,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Chile,,688.707819,710.361904,713.70735,724.913906,734.053527,737.048909,706.967574,697.223706,740.438674,745.542829,810.608124,849.07078,865.000737,860.287694,904.291711,968.797913,1020.120796,1081.274288,1132.438837,1091.536021,1188.203515,1307.943009,1289.740488,1911.937886,974.379452,1009.64799,1038.764375,1042.91
40,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Chile,8191.286715,8203.097392,8454.598219,8608.608288,8714.668982,8910.885491,9187.570069,8975.414418,9147.2970549999991,9670.506371,9826.388823,10630.672755,11184.019596,11633.176197,11546.064211,12021.535473,12831.860292,13285.125535,14169.910634,14466.947229,14573.687515,15244.621162,15717.50971,15852.289922,15513.123731,15991.811872,16653.473147,16933.24166,17215.26166
41,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,"China, mainland",43224.278643,47619.143864,48147.232631,50886.764778,50877.556387,49875.617012,52513.742232,54982.832201,57282.892067,66262.73312,68922.376316,71988.059374,78958.515617,85449.512352,94275.980084,103271.915537,111443.059964,120717.941698,129969.509035,130354.658707,139049.038939,145132.900826,142412.554756,142371.205014,152150.775646,169795.551766,165925.891557,172621.967959,197131.5
41,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,"China, mainland",21895.240826,23306.829052,24781.410604,26265.54589,27742.542771,29100.585407,30426.23106,31825.55443,33283.992892,34993.322074,36949.276033,38959.632541,41150.451839,43613.665567,46388.610406,49531.730651,53001.276077,56786.029562,60899.49131,65055.246864,69234.042981,73605.458595,77815.494747,81690.077855,85624.332604,90145.26247,94808.190021,99276.134406,116223.9
41,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,"China, mainland",364637.578936,388949.893749,412315.715776,436936.934664,460071.94828,480846.979885,502934.491058,526091.76883,550090.668005,581360.079051,613333.179334,646361.606167,684169.669945,726005.51673,773892.886407,827633.071294,886074.855181,950006.767318,1019076.785042,1084376.196886,1154191.192843,1225718.635074,1290315.695083,1350996.822242,1417523.265284,1497173.55458,1568291.256115,1641637.089668,1722544.689668
44,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Colombia,732.309545,784.048061,773.065586,806.712324,762.677976,670.309984,712.638285,917.085013,910.668992,859.412693,923.049024,931.483129,959.418302,1003.216917,1025.302858,1111.018796,1233.48062,1037.686987,911.451679,938.284898,982.901936,1301.051812,1455.799196,1596.461366,1702.175568,1754.493611,1861.723164,2364.604648,2838.88
44,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Colombia,669.754998,675.060426,681.27021,687.787335,693.601804,694.975334,694.765262,701.971045,714.685403,724.906729,734.886177,746.428971,758.370276,771.747116,786.297882,803.209659,825.352062,843.965966,851.802168,856.186135,862.450572,879.22215,909.174352,946.191707,988.379313,1032.776629,1079.296535,1141.328577,1257.37
44,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Colombia,10858.983074,10967.970708,11059.766084,11178.691073,11247.767245,11223.101895,11240.974918,11456.088885,11652.072475,11786.578437,11974.741285,12159.795443,12360.84347,12592.313271,12831.318247,13139.127384,13547.255942,13740.976963,13800.626474,13882.725237,14003.1766,14425.006262,14971.631106,15621.900765,16335.697019,17057.414,17839.840629,19063.1167,20644.6267
45,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Comoros,13.4004,13.512873,14.049965,13.968725,14.917646,21.558854,20.823682,19.993728,19.579599,21.644286,15.861473,16.67422,9.204768,10.074938,11.759866,11.464591,15.245496,17.151049,17.518919,18.289019,20.976195,20.833975,20.722457,24.599624,28.320471,28.159715,25.978104,31.43095,34.93
45,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Comoros,9.298547,9.548033,9.802036,10.054474,10.317797,10.793024,11.416919,11.956426,12.42624,12.917382,13.267512,13.447532,13.41705,13.190418,13.054037,12.967529,12.990779,13.183229,13.432334000000001,13.700633,14.056551,14.467463,14.846108,15.315004,15.983707,16.71909,17.340079,18.021946,19.16
45,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Comoros,152.377442,156.342281,160.590211,164.50446,169.104308,179.870138,189.2769,197.314204,204.467563,213.194466,215.788428,219.015115,214.802833,211.687354,210.39318,208.890244,211.14496,215.11278,219.199365,223.787752,230.707397,237.073908,242.950257,252.234877,264.57164,276.012267,284.650291,298.059296,313.829296
46,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Congo,62.695173,50.714565,48.532769,126.809384,44.473235,42.368534,33.414975,54.356522,48.790856,51.640147,69.409977,54.48386,46.766636,54.029676,54.108785,58.60374,63.051125999999996,75.091981,78.886955,86.774221,94.868106,91.248979,99.059552,101.470272,107.913452,127.86201199999999,110.084194,88.327615,109.25
46,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Congo,37.971698,39.095688,39.727367,42.60399,45.186229,45.080308,44.648995,44.6032,45.021429,45.333074,46.244593,47.186733,47.393044,47.57335,47.963103,48.466693,49.208337,50.40013,51.99549,53.845596,56.06413,58.283795,60.496023,62.882157,65.390739,68.540559,71.566511,73.224875,108.94
46,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Congo,626.237522,637.8564,646.661801,730.867196,730.154203,727.442429,716.208408,725.96173,729.731156,736.03823,759.203614,766.500742,765.874334,772.33066,778.476341,788.613389,802.456178,827.148029,854.039494,886.968119,925.772095,958.737279,997.300808,1035.888923,1078.411636,1137.73309,1176.250773,1191.353513,1191.663513
