# File: GCAMDATA_FAOSTAT_LandCover_229Regs_3Covers_1973to2020.csv
# Title: FAO cropland, Temporary Crop (harvested cropland), and fallow area by country_year
# Units: 1000 Ha
# Description:  Data is cleaned and generated by gcamdata-FAOSTAT
# Data source: FAOSTAT (domain:RL FAO.udpate:2022-06-20T00:00:00)
# Date of CSV last update: 2022-09-14
# Column types: iciciccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element_code,element,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
213,Turkmenistan,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,1487,1586,1690,1740,1740,1740,1740,1830,1940,2040,2040,2040,2040,2040,2040,2040,1990,1990,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940
213,Turkmenistan,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1439.4926,1442.6212,1435.8216,1450.8067,1454.7344,1466.518,1468.982,1448.7474,1460.5224,1431.6333,1446.0894,1452.8334,1464.545,1468.4449,1464.2775,1465.1634,1467.282,1463.5456,1470.1802,1473.1612
213,Turkmenistan,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,298.2818,298.343,311.9504,299.9372,299.0776,298.3599,295.1901,274.6453,266.6062,261.89,253.426,254.7935,247.6764,243.2104,249.2026,250.5535,250.5861,253.4633,245.4378,240.8999
214,"China, Taiwan Province of",6621,Arable land,5110,Area,1000 ha,766,787,787,790,793,783,775,767,752,743,744,737,728,713,706,685,680,675,664,656,650,647,648,647,640,629,625,621,619,617,609,601,603,600,596,597,595,598,598,598,595,594.6,591.6,589,593,590.7,590.2,590.1
214,"China, Taiwan Province of",6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.7872,436.3222,428.635,427.419,430.0024,431.3288,429.1732,434.6242,436.6889,441.2973,445.7533,447.8321,449.1775,450.0708,446.5292,444.8357,448.5042,445.627,447.2682,448.0992
214,"China, Taiwan Province of",6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.508,90.2341,93.1264,88.3639,88.4038,87.7529,86.2418,82.3936,79.7139,80.7269,78.1179,78.5394,75.9626,74.5427,75.9939,76.0701,76.5967,77.1757,74.6688,73.2758
215,United Republic of Tanzania,6621,Arable land,5110,Area,1000 ha,7000,7000,7000,7000,7000,8000,8000,8000,8000,8000,8000,8000,9000,9000,9000,9000,9000,9000,9003,8800,8900,8900,8900,9000,8908,8725,8700,8600,8530,8600,8540,9097.1,9654.2,10211.3,10768.4,11325.7,11507.1,11688.5,11869.9,12051.3,12232.7,12414.1,12595.5,12776.9,12958.3,13139.7,13321.1,13502.5
215,United Republic of Tanzania,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7604.5,7513.3,7292,7594.9,7897.8,8200.7,8503.6,8806.7,8996.7,9186.7,9376.7,9566.7,9756.7,9946.7,10136.7,10326.7,10516.7,10706.7,10896.7,11087.5
215,United Republic of Tanzania,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759.3,819.1,879,1031.8,1184.6,1337.4,1490.2,1643,1634.3,1625.6,1616.9,1608.2,1599.5,1590.8,1582.1,1573.4,1564.7,1556,1547.3,1537.5
216,Thailand,6621,Arable land,5110,Area,1000 ha,13900,14624,14900,15164,15773,16108,16315,16515,16855,17199,17293,17401,17693,17810,17930,17728,17581,17494,17510,17238,17085,16860,16839,16563,16242,15932,15867,15654,15578,15389,15200,15200,15200,15200,15200,15250,15695,15760,15760,16560,16810,16810,16810,16810,16810,16810,16810,16810
216,Thailand,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10992.3607,10882.5965,10698.2784,10809.9319,10839.1973,10926.9966,10945.3559,11102.21,11519.0447,11630.1757,11747.6132,12401.5055,12690.2071,12723.9992,12687.889,12695.5653,12713.923,12681.5469,12739.0355,12764.8663
216,Thailand,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,433.7629,447.9765,430.725,429.4906,428.4599,423.9079,405.6442,405.261,410.0434,396.7911,419.1826,413.6251,406.1668,416.1739,418.43,418.4844,423.2894,409.8867,402.3082
217,Togo,6621,Arable land,5110,Area,1000 ha,1800,1800,1800,1800,1800,1900,1950,1950,1950,1950,1950,2000,2000,2000,2020,2050,2050,2070,2090,2110,2130,2150,2170,2190,2210,2230,2250,2270,2290,2310,2330,2350,2370,2390,2410,2430,2450,2460,2460,2650,2650,2650,2650,2650,2650,2650,2650,2650
217,Togo,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615.901,1633.5563,1639.9335,1671.2724,1690.059,1718.1264,1735.415,1769.0735,1798.1306,1815.3701,1833.701,1984.5404,2000.5383,2005.8654,2000.1729,2001.383,2004.277,1999.1731,2008.2358,2012.3079
217,Togo,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.8359,337.8296,356.2963,345.5159,347.4579,349.5491,348.7294,335.3709,328.2338,332.0874,321.3546,348.0427,338.3208,332.2204,340.4056,342.251,342.2955,346.2256,335.263,329.0643
219,Tonga,6621,Arable land,5110,Area,1000 ha,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,16,16,16,17,17,17,18,18,19,20,20,20,20,20,20
219,Tonga,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.736,11.1821,10.6354,10.0886,9.526,9.8518,9.2611,8.6991,8.9832,8.4459,7.8882,8.19,7.6156,7.8754,8.4005,8.4123,8.4246,8.4175,8.4156,8.4101
219,Tonga,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.5,2.2,2.9,3.6,4.3,5,5.7,6.4,7.1,7.8,8.5,9.2,9.9,10.3,10.3,10.3,10.3,10.3,10.3
220,Trinidad and Tobago,6621,Arable land,5110,Area,1000 ha,69,70,65,65,65,65,65,60,52,45,38,38,35,35,35,36,36,36,40,40,40,40,40,40,35,35,35,35,30,30,30,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
220,Trinidad and Tobago,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.169,21.215,21.115,18.4907,17.8276,17.972,18.0022,18.2003,18.3483,18.4489,18.6352,18.7221,18.873,18.9233,18.8696,18.881,18.9083,18.8601,18.9456,18.984
220,Trinidad and Tobago,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3865,4.3874,4.5875,3.8227,3.6652,3.6564,3.6175,3.4503,3.3493,3.3749,3.2658,3.2834,3.1917,3.1342,3.2114,3.2288,3.2292,3.2663,3.1629,3.1044
221,Oman,6621,Arable land,5110,Area,1000 ha,23,23,23,23,23,23,23,23,23,23,27,27,29,32,33,33,35,35,35,35,29,29,28,28,29,31,31,31,31,31,31,29,28,26,28,30,37,34.3,36.9,33.7,37.7,37.5,52.16,56.11,69.3,76.66,77.84,74.66
221,Oman,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,12,12,13,13,20,13.9,16.4,15.6,17.2,17.9,20.3,25.3,26.5,26.72,27.46,39.26
221,Oman,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Tunisia,6621,Arable land,5110,Area,1000 ha,3290,3340,3410,3480,3527,3413,3406,3191,3170,3160,3140,3120,3070,3030,2980,2936,2910,2909,2908,2908,2987,2830,2842,2845,2845,2879,2909,2864,2774,2771,2790,2791,2730,2763,2733,2835,2707,2823,2839,2848,2853,2588,2570,2564,2607,2569.5,2595,2595
222,Tunisia,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,1651,1916,2079,1817,1977,1835,1896,1838,1954,2025,2001,1708,2032,1300,1944,1990,1964.8,1990,1990
222,Tunisia,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,1120,874,712,913,786,898,939,869,869,814,847,1145,556,1270,620,617,604.7,605,605
223,Turkiye,6621,Arable land,5110,Area,1000 ha,25543,25161,24908,24862,25063,25123,25778,25354,25483,24199,23696,24502,24595,24558,24964,24786,24880,24647,24666,24514,24481,24705,24654,24514,24297,24439,24279,23826,23801,23994,23372,23871,23830,22981,21979,21555,21351,21384,20539,20577,20574,20699,20650,20382,19998,19723,19580,19586
223,Turkiye,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18887,18954,18381,18915,18954,18290,17760,17296,17028,17135,16522,16291,16426,16591,16536,16384,16301,16210,16193,16412
223,Turkiye,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4914,5040,4991,4956,4876,4691,4219,4259,4323,4249,4017,4286,4148,4108,4114,3998,3697,3513,3387,3173
224,Turks and Caicos Islands,6621,Arable land,5110,Area,1000 ha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224,Turks and Caicos Islands,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7056,0.7072,0.7038,0.7112,0.7131,0.7189,0.7201,0.728,0.7339,0.738,0.7454,0.7489,0.7549,0.7569,0.7548,0.7552,0.7563,0.7544,0.7578,0.7594
224,Turks and Caicos Islands,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1462,0.1462,0.1529,0.147,0.1466,0.1463,0.1447,0.138,0.134,0.135,0.1306,0.1313,0.1277,0.1254,0.1285,0.1292,0.1292,0.1307,0.1265,0.1242
225,United Arab Emirates,6621,Arable land,5110,Area,1000 ha,8,9,11,11,12,12,12,16,19,18,23,24,26,29,29,29,29,35,35,38,40,42,43,46,45,36,43,60,71,75,64,63,68,50.6,44.6,51.6,49.9,50.6,45.1,37.1,37.5,44,44.1,44.5,44.5,42.3,49.9,49
225,United Arab Emirates,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,57,40,42,48,31.6,26.6,34.6,32.9,34.3,27.7,8.5,7.8,13.4,12.3,13,14.1,12.1,17.5,17.3
225,United Arab Emirates,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,24,21,20,19,18,17,17,16.3,17.4,28.6,29.7,30.6,31.8,31.5,30.5,30.2,32.3,31.9
226,Uganda,6621,Arable land,5110,Area,1000 ha,3900,3950,4025,4072,4023,4080,4080,4080,4120,4180,4600,4800,4900,5000,5000,5000,5000,5000,5020,5040,5040,5060,5060,5060,5060,5080,5100,5300,5400,5600,5850,5950,5950,6100,6250,6450,6600,6750,6850,6900,6900,6900,6900,6900,6900,6900,6900,6900
226,Uganda,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3810.4216,3960.1365,4117.4295,4231.5194,4242.9752,4385.1763,4500.5575,4695.6888,4843.9436,4981.1983,5106.0374,5167.294,5208.9488,5222.8194,5207.9973,5211.1482,5218.6834,5205.394,5228.9914,5239.5941
226,Uganda,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789.5694,818.9807,894.5637,874.8169,872.3098,892.1547,904.3814,890.1821,884.2216,911.2154,894.829,906.2243,880.9109,865.0266,886.339,891.144,891.26,901.4931,872.949,856.8088
228,USSR,6621,Arable land,5110,Area,1000 ha,227200,227800,227300,227400,227500,226900,226300,226417,226600,226700,226800,227000,227156,227399,227520,227000,225400,224400,224400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,USSR,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,USSR,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,United Kingdom of Great Britain and Northern Ireland,6621,Arable land,5110,Area,1000 ha,7075,7067,6869,6894,6921,6936,6829,6918,6907,6913,6899,6922,6990,6940,6935,6886,6702,6620,6567,6554,6091,5911,5936,6098,6368,6253,5917,5876,5651,5786,5659,5819,5729,6094,6085,6005,6049,5970,6062,6212,6265.4,6233.5,6011,6026.0105,6082.8794,6037.7874,6085.5984,5978.5022
229,United Kingdom of Great Britain and Northern Ireland,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,4523,4429,4544,4396,4760,4744,4689,4564,4564,4628,4702,4620.3,4677.4,4630,4620.7594,4697.0869,4620.9324,4667.9157,4435.4985
229,United Kingdom of Great Britain and Northern Ireland,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,33,29,29,140,197,165,175,244,174,156,153,255.4,160.2,214,261.7415,241.3626,264.9591,224.2612,361.9842
230,Ukraine,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,33362,33334,33291,33286,33189,33081,32858,32670,32564,32537,32544,32480,32482,32452,32446,32434,32474,32478,32477,32499,32518,32777,32770,32775,32776,32773,32889,32924,32924
230,Ukraine,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,28689.9,28716.7,27837.9,28972.7,28849.7,29383.9,29604,29846.1,29700,29800,30108,30100,31395,31462,31514,31550,31589,31778,31836,31888
230,Ukraine,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2712,2692,3509,2330,2428,1866,1625,1413,1523,1465,1211,1247,251,239,234,231,229,190,167,167
231,United States of America,6621,Arable land,5110,Area,1000 ha,187050,186472,186472,186472,186552,188755,188755,188755,188755,187765,187765,187765,187765,187765,185742,185742,185726,185676,185676,184080,182748,181939,181839,179006,177592,176782,175368,175368,175400,172977,170731.3,168515.9,166270.6,164025.3,161780,160425.5,159071,157716.5,156362,155007.5,155553.4,156099.3,156645.1,157191,157736.8,157736.8,157736.8,157736.8
231,United States of America,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143753.3,141767.5,141599.8,141433,141212.8,140973.7,140960.7411,141588.9,142217.1,142845.2,143473.3,144101.389,144331.8,144562.2,144792.5,145022.9,145253.4,145253.4,145253.4,145253.4
231,United States of America,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6795.4,6701.5,6629.7,6557.9,6486.1,6414.3,6342.2589,6218.7,6095.2,5971.7,5848.2,5724.711,5957.4,6190.1,6422.8,6655.5,6888,6888,6888,6888
233,Burkina Faso,6621,Arable land,5110,Area,1000 ha,2353,2433,2506,2550,2600,2650,2700,2745,2790,2840,2885,2930,2980,3025,3075,3494,3530,3505,3480,3455,3430,3361,3380,3480,3780,3900,3900,3700,4500,4700,5100,4600,4900,4700,4900,6000,5700,6000,5700,6000,6200,6000,6000,6000,6000,6000,6000,6000
233,Burkina Faso,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3175.3513,3323.686,3589.5539,3271.4268,3494.2149,3378.7424,3528.4371,4368.0826,4183.4058000000005,4427.7319,4248.8195,4493.2991,4680.5047,4541.5821,4528.6933,4531.4332,4537.9856,4526.4296,4546.949,4556.1688
233,Burkina Faso,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.0862,536,578.8757,527.5723,563.5006,544.8788,569.0195,704.4264,674.6442,714.0459,685.1933,724.6197,754.8097,732.4061,730.3276,730.7695,731.8261,729.9625,733.2716,734.7585
234,Uruguay,6621,Arable land,5110,Area,1000 ha,1684,1644,1604,1564,1524,1484,1443,1403,1387,1370,1354,1338,1322,1308,1291,1275,1257,1241,1254,1267,1280,1293,1306,1319,1333,1347,1361,1373,1377,1381,1385,1389,1392,1396,1476,1826,2195,2033,2352,2160,2307.7,2436.1,2428.6,2226.3,2183.9,2151.8,2088.3,2024.4
234,Uruguay,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.3,851.7,866,848,845,816,913,1240,1501,1320,1563,1430,1576.7,1718.5,1711,1508.7,1446.9,1414.8,1351.3,1287.4
234,Uruguay,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,300,289,277,266,254,243,231,220,208,197,197,197,197,197,197,197,197,197,197
235,Uzbekistan,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,4474,4471,4468,4475,4476,4477,4478,4479,4480,4481,4484,4445,4406,4367,4328,4289,4250,4211,4172,4133,4094,4055,4044,4041,4035.3,4026.4,4019.8,4033.5,4023
235,Uzbekistan,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3161.9443,3170.9379,3128.5426,3133.4579,3114.1299,3111.3185,3088.4626,3094.0585,3090.5828,3078.7496,3080.7668,3065.9278,3061.2011,3061.0264,3050.0749,3047.6154,3045.2909,3032.5569,3056.6865,3054.9112
235,Uzbekistan,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,655.1963,655.7696,679.7155,647.8056,640.2314,632.9911,620.6227,586.5541,564.16010000000006,563.1986,539.9019,537.6931,517.6947,506.9808,519.0864,521.1643,520.0825,525.1916,510.2957,499.5568
236,Venezuela (Bolivarian Republic of),6621,Arable land,5110,Area,1000 ha,2900,2906,2907,2912,2964,2955,2949,2957,2804,2811,2710,2709,2917,3085,3097,3097,2845,2832,2844,2601,2599,2587,2581,2584,2593,2593,2593,2595,2598,2500,2600,2650,2655,2655,2659,2700,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
236,Venezuela (Bolivarian Republic of),6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.2362,1767.9181,1829.9687,1884.6263,1893.294,1908.63,1914.7172,1965.6372,1908.2202,1918.6838,1938.058,1947.0963,1962.7923,1968.0189,1962.4338,1963.621,1966.4604,1961.4528,1970.3446,1974.3398
236,Venezuela (Bolivarian Republic of),6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.3588,646.1668,702.664,688.5969,687.919,686.2682,680,658.5699,615.6154,620.3112,600.2633,603.5024,586.6448,576.0666,590.2597,593.4596,593.5368,600.3516,581.3426,570.594
237,Viet Nam,6621,Arable land,5110,Area,1000 ha,5680,5700,5700,5900,5980,5999,5970,5940,5910,5880,5850,5820,5616,5570,5527,5460,5400,5339,5368,5506,5516,5464,5403,5554,5668,5763,6000,6200,6649,6600,6581,6469.5,6358,6348,6309.6,6282.5,6300,6437.4,6437.6,6401.3,6422.8,6409.5,7002.8,6998,6988.3,6952.1,6784,6787
237,Viet Nam,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6589.9,6541.3,6522.5,6412,6301.5,6291.6,6253.5,6223.7,6241,6394.7,6393.2,6355.8,6380.1,6368.2,6957.7,6956.7,6947.1,6911,6743.7,6745.7
237,Viet Nam,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Ethiopia,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,10000,9932,9940,9927,9900,9950,10000,10000,9908.4,9853,10928,12364,12823,13396,14038,13606,13948,14565,15193.2,15346,15471,15596,15721,15846,15969.2,16187,16191.55,16195.1
238,Ethiopia,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6991.7003,6967.7187,7691.4991,8793.0262,9144.1465,9630.1346,10108.6122,9905.3554,10236.8675,10748.3191,11325.1165,11492.3613,11679.3691,11805.0858,11865.9312,11967.515,12077.9999,12211.5527,12270.3587,12297.9349
238,Ethiopia,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1448.772,1440.9674,1671.0755,1817.8548,1879.9376,1959.2302,2031.3129,1877.8012,1868.6549,1966.2003,1984.7176,2015.4954,1975.1554,1955.2109,2019.44,2046.5316,2062.7114,2114.8506,2048.4635,2011.0297
239,British Virgin Islands,6621,Arable land,5110,Area,1000 ha,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
239,British Virgin Islands,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7056,0.7072,0.7038,0.7112,0.7131,0.7189,0.7201,0.728,0.7339,0.738,0.7454,0.7489,0.7549,0.7569,0.7548,0.7552,0.7563,0.7544,0.7578,0.7594
239,British Virgin Islands,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1462,0.1462,0.1529,0.147,0.1466,0.1463,0.1447,0.138,0.134,0.135,0.1306,0.1313,0.1277,0.1254,0.1285,0.1292,0.1292,0.1307,0.1265,0.1242
240,United States Virgin Islands,6621,Arable land,5110,Area,1000 ha,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0.9,0.9,0.9
240,United States Virgin Islands,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4113,1.4143,1.4077,1.4224,1.4262,0.7189,0.7201,0.728,0.7339,0.738,0.7454,0.7489,0.7549,0.7569,0.7548,0.7552,0.7563,0.679,0.682,0.6834
240,United States Virgin Islands,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2924,0.2925,0.3058,0.2941,0.2932,0.1463,0.1447,0.138,0.134,0.135,0.1306,0.1313,0.1277,0.1254,0.1285,0.1292,0.1292,0.1176,0.1139,0.1118
243,Wallis and Futuna Islands,6621,Arable land,5110,Area,1000 ha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243,Wallis and Futuna Islands,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7056,0.7072,0.7038,0.7112,0.7131,0.7189,0.7201,0.728,0.7339,0.738,0.7454,0.7489,0.7549,0.7569,0.7548,0.7552,0.7563,0.7544,0.7578,0.7594
243,Wallis and Futuna Islands,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1462,0.1462,0.1529,0.147,0.1466,0.1463,0.1447,0.138,0.134,0.135,0.1306,0.1313,0.1277,0.1254,0.1285,0.1292,0.1292,0.1307,0.1265,0.1242
244,Samoa,6621,Arable land,5110,Area,1000 ha,13,13,14,15,15,15,15.5,16,16,16,16.6,17,17,17.4,17.7,18,18.5,19,19,17,17,17,17,17,17,17,16.3,14,14,13,13,12,11,10.4,10,9,7.9,12,16,20,24,28,32.46,25.76,19.06,12.35,11.29,11.29
244,Samoa,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,11,11,10.2,9.3,8.8,8.5,7.6,6.7,10.2,13.6,17,20.4,23.8,27.96,22.31,16.66,11,11,11
244,Samoa,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2,2,1.8,1.7,1.6,1.5,1.4,1.2,1.8,2.4,3,3.6,4.2,4.5,3.45,2.4,1.35,0.29,0.29
