# File: Scout_bld_calibration.csv
# Title: Buildings sector calibration from Scout model
# Units: unitless shares
# Comments: Scout output data processed to compute shares of service/technology within state/sector/fuel
# Source:  LBNL team (Aven Satre-Meloy) provided for DECARB project
# Column types: cccccinn
# ----------
state,sector,fuel,service,technology,year,share,energy
Ohio,comm,electricity,ventilation,ventilation,2021,0.0933682,0.0175568
Ohio,comm,gas,cooking,gas range,2021,0.0781587,0.0127504
Ohio,comm,gas,cooling,gas cooling,2021,0.0059711,9.741e-4
Ohio,comm,gas,heating,gas furnace,2021,0.5460715,0.0890832
Ohio,comm,gas,hot water,gas water heater,2021,0.1546758,0.025233
Ohio,comm,gas,others,gas,2021,0.2151229,0.035094
Ohio,comm,refined liquids,heating,fuel furnace,2021,0.5242882,0.0085093
Ohio,comm,refined liquids,hot water,fuel water heater,2021,0.0236907,3.845e-4
Ohio,comm,refined liquids,others,refined liquids,2021,0.4520211,0.0073364
Ohio,resid,biomass,heating,wood furnace,2021,1,0.0132809
Ohio,resid,electricity,clothes dryers,clothes dryer,2021,0.0433039,0.0083765
Ohio,resid,electricity,clothes washers,clothes washer,2021,0.007769,0.0015028
Ohio,resid,electricity,computers,electricity,2021,0.0244677,0.0047329
Ohio,resid,electricity,cooking,electric oven,2021,0.0107786,0.002085
Ohio,resid,electricity,cooling,air conditioning,2021,0.1195842,0.0231318
Ohio,resid,electricity,dishwashers,dishwasher,2021,0.0051973,0.0010053
Ohio,resid,electricity,freezers,freezer,2021,0.0144865,0.0028022
Ohio,resid,electricity,furnace fans,electricity,2021,0.0207586,0.0040154
Ohio,resid,electricity,heating,electric furnace,2021,0.117,0.0226319
Ohio,resid,electricity,heating,electric heat pump,2021,0.0402987,0.0077952
Ohio,resid,electricity,hot water,electric heat pump water heater,2021,0,0
Ohio,resid,electricity,hot water,electric resistance water heater,2021,0.1192628,0.0230697
Ohio,resid,electricity,lighting,lighting,2021,0.0481212,0.0093083
Ohio,resid,electricity,others,electricity,2021,0.3701405,0.0715983
Ohio,resid,electricity,refrigerators,refrigerator,2021,0.0588311,0.01138
Ohio,resid,gas,clothes dryers,clothes dryer,2021,0.0086782,0.0021367
Ohio,resid,gas,cooking,gas oven,2021,0.0187746,0.0046227
Ohio,resid,gas,cooling,air conditioning,2021,0.0075011,0.0018469
Ohio,resid,gas,heating,gas furnace,2021,0.7584014,0.1867322
Ohio,resid,gas,hot water,gas water heater,2021,0.1717924,0.0422984
Ohio,resid,gas,others,gas,2021,0.0348523,0.0085813
Ohio,resid,refined liquids,cooking,lpg oven,2021,0.0120432,4.142e-4
Ohio,resid,refined liquids,heating,fuel furnace,2021,0.7995687,0.0274991
Ohio,resid,refined liquids,hot water,fuel water heater,2021,0.0926353,0.003186
Ohio,resid,refined liquids,others,refined liquids,2021,0.0957528,0.0032932
Oklahoma,comm,electricity,cooking,electric range,2021,0.0148097,0.0010487
Oklahoma,comm,electricity,cooling,air conditioning,2021,0.1139184,0.0080669
Oklahoma,comm,electricity,heating,electric furnace,2021,0.0132226,9.363e-4
Oklahoma,comm,electricity,heating,electric heat pump,2021,0.0062567,4.431e-4
Oklahoma,comm,electricity,hot water,electric heat pump water heater,2021,2.86e-5,2e-6
Oklahoma,comm,electricity,hot water,electric resistance water heater,2021,0.0045083,3.192e-4
Oklahoma,comm,electricity,lighting,lighting,2021,0.0939966,0.0066562
Oklahoma,comm,electricity,office,office equipment,2021,0.0901785,0.0063858
Oklahoma,comm,electricity,others,electricity,2021,0.4608482,0.0326339
Oklahoma,comm,electricity,refrigeration,refrigeration,2021,0.1316217,0.0093205
Oklahoma,comm,electricity,ventilation,ventilation,2021,0.0706107,0.0050001
Oklahoma,comm,gas,cooking,gas range,2021,0.1600841,0.0067439
Oklahoma,comm,gas,cooling,gas cooling,2021,0.017031,7.175e-4
Oklahoma,comm,gas,heating,gas furnace,2021,0.5272968,0.0222137
Oklahoma,comm,gas,hot water,gas water heater,2021,0.2181571,0.0091904
Oklahoma,comm,gas,others,gas,2021,0.077431,0.003262
Oklahoma,comm,refined liquids,heating,fuel furnace,2021,0,0
Oklahoma,comm,refined liquids,hot water,fuel water heater,2021,0,0
Oklahoma,comm,refined liquids,others,refined liquids,2021,1,0.0039062
Oklahoma,resid,biomass,heating,wood furnace,2021,1,0.0050453
Oklahoma,resid,electricity,clothes dryers,clothes dryer,2021,0.0429386,0.0035838
Oklahoma,resid,electricity,clothes washers,clothes washer,2021,0.0065347,5.454e-4
Oklahoma,resid,electricity,computers,electricity,2021,0.0175412,0.001464
Oklahoma,resid,electricity,cooking,electric oven,2021,0.0080955,6.757e-4
Oklahoma,resid,electricity,cooling,air conditioning,2021,0.1941275,0.0162023
Oklahoma,resid,electricity,dishwashers,dishwasher,2021,0.0046701,3.898e-4
Oklahoma,resid,electricity,freezers,freezer,2021,0.011982,0.001
Oklahoma,resid,electricity,furnace fans,electricity,2021,0.008841,7.379e-4
Oklahoma,resid,electricity,heating,electric furnace,2021,0.1298297,0.0108359
Oklahoma,resid,electricity,heating,electric heat pump,2021,0.0208782,0.0017425
Oklahoma,resid,electricity,hot water,electric heat pump water heater,2021,0,0
Oklahoma,resid,electricity,hot water,electric resistance water heater,2021,0.1121957,0.0093641
Oklahoma,resid,electricity,lighting,lighting,2021,0.0378885,0.0031623
Oklahoma,resid,electricity,others,electricity,2021,0.3529542,0.0294584
Oklahoma,resid,electricity,refrigerators,refrigerator,2021,0.0515229,0.0043002
Oklahoma,resid,gas,clothes dryers,clothes dryer,2021,0.0084124,4.404e-4
Oklahoma,resid,gas,cooking,gas oven,2021,0.0245464,0.0012849
Oklahoma,resid,gas,cooling,air conditioning,2021,0.0228965,0.0011986
Oklahoma,resid,gas,heating,gas furnace,2021,0.6222916,0.0325749
Oklahoma,resid,gas,hot water,gas water heater,2021,0.2320824,0.0121487
Oklahoma,resid,gas,others,gas,2021,0.0897707,0.0046992
Oklahoma,resid,refined liquids,cooking,lpg oven,2021,0.0676581,3.953e-4
Oklahoma,resid,refined liquids,heating,fuel furnace,2021,0.4899971,0.0028625
Oklahoma,resid,refined liquids,hot water,fuel water heater,2021,0.1980196,0.0011568
Oklahoma,resid,refined liquids,others,refined liquids,2021,0.2443252,0.0014273
Oregon,comm,electricity,cooking,electric range,2021,0.0176213,8.377e-4
Oregon,comm,electricity,cooling,air conditioning,2021,0.033107,0.0015738
Oregon,comm,electricity,heating,electric furnace,2021,0.0161303,7.668e-4
Oregon,comm,electricity,heating,electric heat pump,2021,0.0072946,0.00034680000000000003
Oregon,comm,electricity,hot water,electric heat pump water heater,2021,1.344e-4,6.4e-6
Oregon,comm,electricity,hot water,electric resistance water heater,2021,0.0065511,3.114e-4
Oregon,comm,electricity,lighting,lighting,2021,0.1365176,0.0064896
Oregon,comm,electricity,office,office equipment,2021,0.139355,0.0066245
Oregon,comm,electricity,others,electricity,2021,0.3668171,0.0174373
Oregon,comm,electricity,refrigeration,refrigeration,2021,0.2316472,0.0110118
Oregon,comm,electricity,ventilation,ventilation,2021,0.0448244,0.0021308
Oregon,comm,gas,cooking,gas range,2021,0.1559176,0.0060456
Oregon,comm,gas,cooling,gas cooling,2021,0.0046153,1.79e-4
Oregon,comm,gas,heating,gas furnace,2021,0.4115087,0.0159559
Oregon,comm,gas,hot water,gas water heater,2021,0.2569264,0.0099621
Oregon,comm,gas,others,gas,2021,0.1710319,0.0066316
Oregon,comm,refined liquids,heating,fuel furnace,2021,0.0065925,4.15e-5
Oregon,comm,refined liquids,hot water,fuel water heater,2021,1.902e-4,1.2e-6
Oregon,comm,refined liquids,others,refined liquids,2021,0.9932172,0.0062495
Oregon,resid,biomass,heating,wood furnace,2021,1,0.0098115
Oregon,resid,electricity,clothes dryers,clothes dryer,2021,0.043211,0.0031319
Oregon,resid,electricity,clothes washers,clothes washer,2021,0.0064075,4.644e-4
Oregon,resid,electricity,computers,electricity,2021,0.022311,0.0016171
Oregon,resid,electricity,cooking,electric oven,2021,0.0136541,9.896e-4
Oregon,resid,electricity,cooling,air conditioning,2021,0.0213823,0.0015498
Oregon,resid,electricity,dishwashers,dishwasher,2021,0.0055298,4.008e-4
Oregon,resid,electricity,freezers,freezer,2021,0.0108558,7.868e-4
Oregon,resid,electricity,furnace fans,electricity,2021,0.0063705,4.617e-4
Oregon,resid,electricity,heating,electric furnace,2021,0.2348522,0.0170218
Oregon,resid,electricity,heating,electric heat pump,2021,0.0748633,0.005426
Oregon,resid,electricity,hot water,electric heat pump water heater,2021,0,0
Oregon,resid,electricity,hot water,electric resistance water heater,2021,0.1919096,0.0139094
Oregon,resid,electricity,lighting,lighting,2021,0.0392846,0.0028473
Oregon,resid,electricity,others,electricity,2021,0.2707486,0.0196235
Oregon,resid,electricity,refrigerators,refrigerator,2021,0.0586198,0.0042487
Oregon,resid,gas,clothes dryers,clothes dryer,2021,0.0120553,6.709e-4
Oregon,resid,gas,cooking,gas oven,2021,0.0266338,0.0014823
Oregon,resid,gas,cooling,air conditioning,2021,0.0078696,4.38e-4
Oregon,resid,gas,heating,gas furnace,2021,0.5888653,0.0327739
Oregon,resid,gas,hot water,gas water heater,2021,0.2839898,0.0158057
Oregon,resid,gas,others,gas,2021,0.0805863,0.0044851
Oregon,resid,refined liquids,cooking,lpg oven,2021,0.0350103,2.848e-4
Oregon,resid,refined liquids,heating,fuel furnace,2021,0.5698521,0.0046355
Oregon,resid,refined liquids,hot water,fuel water heater,2021,0.2046055,0.0016644
Oregon,resid,refined liquids,others,refined liquids,2021,0.190532,0.0015499
Pennsylvania,comm,electricity,cooking,electric range,2021,0.0138768,0.0026577
Pennsylvania,comm,electricity,cooling,air conditioning,2021,0.0874047,0.0167396
Pennsylvania,comm,electricity,heating,electric furnace,2021,0.0218058,0.0041762
Pennsylvania,comm,electricity,heating,electric heat pump,2021,0.0068481,0.0013115
Pennsylvania,comm,electricity,hot water,electric heat pump water heater,2021,7.55e-5,1.45e-5
Pennsylvania,comm,electricity,hot water,electric resistance water heater,2021,0.0044441,8.511e-4
Pennsylvania,comm,electricity,lighting,lighting,2021,0.1217749,0.0233222
Pennsylvania,comm,electricity,office,office equipment,2021,0.1398088,0.026776
Pennsylvania,comm,electricity,others,electricity,2021,0.3606428,0.0690699
Pennsylvania,comm,electricity,refrigeration,refrigeration,2021,0.1323352,0.0253447
Pennsylvania,comm,electricity,ventilation,ventilation,2021,0.1109836,0.0212554
Pennsylvania,comm,gas,cooking,gas range,2021,0.0922807,0.0170048
Pennsylvania,comm,gas,cooling,gas cooling,2021,0.0109532,0.0020184
Pennsylvania,comm,gas,heating,gas furnace,2021,0.5611582,0.1034059
Pennsylvania,comm,gas,hot water,gas water heater,2021,0.1975988,0.036412
Pennsylvania,comm,gas,others,gas,2021,0.1380091,0.0254313
Pennsylvania,comm,refined liquids,heating,fuel furnace,2021,0.9370972,0.0203355
Pennsylvania,comm,refined liquids,hot water,fuel water heater,2021,0.0421711,9.151e-4
Pennsylvania,comm,refined liquids,others,refined liquids,2021,0.0207317,4.499e-4
Pennsylvania,resid,biomass,heating,wood furnace,2021,1,0.0196054
Pennsylvania,resid,electricity,clothes dryers,clothes dryer,2021,0.0421534,0.0079322
Pennsylvania,resid,electricity,clothes washers,clothes washer,2021,0.0076766,0.0014445
Pennsylvania,resid,electricity,computers,electricity,2021,0.0284267,0.0053492
Pennsylvania,resid,electricity,cooking,electric oven,2021,0.0099142,0.0018656
Pennsylvania,resid,electricity,cooling,air conditioning,2021,0.1211313,0.0227938
Pennsylvania,resid,electricity,dishwashers,dishwasher,2021,0.0055737,0.0010488
Pennsylvania,resid,electricity,freezers,freezer,2021,0.0145625,0.0027403
Pennsylvania,resid,electricity,furnace fans,electricity,2021,0.0173567,0.0032661
Pennsylvania,resid,electricity,heating,electric furnace,2021,0.1042532,0.0196178
Pennsylvania,resid,electricity,heating,electric heat pump,2021,0.0372983,0.0070186
Pennsylvania,resid,electricity,hot water,electric heat pump water heater,2021,0,0
Pennsylvania,resid,electricity,hot water,electric resistance water heater,2021,0.1191152,0.0224144
Pennsylvania,resid,electricity,lighting,lighting,2021,0.0503015,0.0094655
Pennsylvania,resid,electricity,others,electricity,2021,0.3818223,0.0718492
Pennsylvania,resid,electricity,refrigerators,refrigerator,2021,0.0604146,0.0113685
Pennsylvania,resid,gas,clothes dryers,clothes dryer,2021,0.0076968,0.0020406
Pennsylvania,resid,gas,cooking,gas oven,2021,0.024144,0.0064012
Pennsylvania,resid,gas,cooling,air conditioning,2021,0.0087618,0.002323
Pennsylvania,resid,gas,heating,gas furnace,2021,0.7455733,0.1976702
Pennsylvania,resid,gas,hot water,gas water heater,2021,0.1767179,0.0468524
Pennsylvania,resid,gas,others,gas,2021,0.0371062,0.0098378
Pennsylvania,resid,refined liquids,cooking,lpg oven,2021,0.0117784,6.192e-4
Pennsylvania,resid,refined liquids,heating,fuel furnace,2021,0.7824089,0.041134
Pennsylvania,resid,refined liquids,hot water,fuel water heater,2021,0.1286854,0.0067654
Pennsylvania,resid,refined liquids,others,refined liquids,2021,0.0771273,0.0040549
Rhode Island,comm,electricity,cooking,electric range,2021,0.0119897,1.759e-4
Rhode Island,comm,electricity,cooling,air conditioning,2021,0.047177,6.923e-4
Rhode Island,comm,electricity,heating,electric furnace,2021,0.0142945,2.098e-4
Rhode Island,comm,electricity,heating,electric heat pump,2021,0.0073792,1.083e-4
Rhode Island,comm,electricity,hot water,electric heat pump water heater,2021,5.66e-5,8e-7
Rhode Island,comm,electricity,hot water,electric resistance water heater,2021,0.0049306,7.24e-5
Rhode Island,comm,electricity,lighting,lighting,2021,0.0815413,0.0011965
Rhode Island,comm,electricity,office,office equipment,2021,0.1129818,0.0016579
Rhode Island,comm,electricity,others,electricity,2021,0.5102949,0.0074879
Rhode Island,comm,electricity,refrigeration,refrigeration,2021,0.141148,0.0020712
Rhode Island,comm,electricity,ventilation,ventilation,2021,0.0682064,0.0010008
Rhode Island,comm,gas,cooking,gas range,2021,0.0422478,6.126e-4
Rhode Island,comm,gas,cooling,gas cooling,2021,0.0017222,2.5e-5
Rhode Island,comm,gas,heating,gas furnace,2021,0.2895536,0.0041986
Rhode Island,comm,gas,hot water,gas water heater,2021,0.0426408,6.183e-4
Rhode Island,comm,gas,others,gas,2021,0.6238356,0.0090457
Rhode Island,comm,refined liquids,heating,fuel furnace,2021,0.9848461,0.0056049
Rhode Island,comm,refined liquids,hot water,fuel water heater,2021,0.0151539,8.62e-5
Rhode Island,comm,refined liquids,others,refined liquids,2021,0,0
Rhode Island,resid,biomass,heating,wood furnace,2021,1,0.0029546
Rhode Island,resid,electricity,clothes dryers,clothes dryer,2021,0.0480081,5.924e-4
Rhode Island,resid,electricity,clothes washers,clothes washer,2021,0.0083999,1.036e-4
Rhode Island,resid,electricity,computers,electricity,2021,0.0296147,3.654e-4
Rhode Island,resid,electricity,cooking,electric oven,2021,0.0149884,1.849e-4
Rhode Island,resid,electricity,cooling,air conditioning,2021,0.0812588,0.0010027
Rhode Island,resid,electricity,dishwashers,dishwasher,2021,0.00574,7.08e-5
Rhode Island,resid,electricity,freezers,freezer,2021,0.0140151,1.729e-4
Rhode Island,resid,electricity,furnace fans,electricity,2021,0.0221621,2.735e-4
Rhode Island,resid,electricity,heating,electric furnace,2021,0.0541273,6.679e-4
Rhode Island,resid,electricity,heating,electric heat pump,2021,0.0049044,6.05e-5
Rhode Island,resid,electricity,hot water,electric heat pump water heater,2021,0,0
Rhode Island,resid,electricity,hot water,electric resistance water heater,2021,0.1056723,0.0013039
Rhode Island,resid,electricity,lighting,lighting,2021,0.0576893,7.119e-4
Rhode Island,resid,electricity,others,electricity,2021,0.4840057,0.0059723
Rhode Island,resid,electricity,refrigerators,refrigerator,2021,0.0694139,8.565e-4
Rhode Island,resid,gas,clothes dryers,clothes dryer,2021,0.0061438,9.36e-5
Rhode Island,resid,gas,cooking,gas oven,2021,0.0191515,2.916e-4
Rhode Island,resid,gas,cooling,air conditioning,2021,6.306e-4,9.6e-6
Rhode Island,resid,gas,heating,gas furnace,2021,0.7639363,0.0116326
Rhode Island,resid,gas,hot water,gas water heater,2021,0.1906196,0.0029026
Rhode Island,resid,gas,others,gas,2021,0.0195182,2.972e-4
Rhode Island,resid,refined liquids,cooking,lpg oven,2021,0.0138537,2.32e-4
Rhode Island,resid,refined liquids,heating,fuel furnace,2021,0.8441021,0.0141354
Rhode Island,resid,refined liquids,hot water,fuel water heater,2021,0.1140414,0.0019097
Rhode Island,resid,refined liquids,others,refined liquids,2021,0.0280027,4.689e-4
South Carolina,comm,electricity,cooking,electric range,2021,0.0148982,0.0014615
South Carolina,comm,electricity,cooling,air conditioning,2021,0.1301519,0.0127678
South Carolina,comm,electricity,heating,electric furnace,2021,0.0126863,0.0012445
South Carolina,comm,electricity,heating,electric heat pump,2021,0.007434,7.293e-4
South Carolina,comm,electricity,hot water,electric heat pump water heater,2021,6.38e-5,6.3e-6
South Carolina,comm,electricity,hot water,electric resistance water heater,2021,0.0063817,6.26e-4
South Carolina,comm,electricity,lighting,lighting,2021,0.1062577,0.0104238
South Carolina,comm,electricity,office,office equipment,2021,0.1088817,0.0106812
South Carolina,comm,electricity,others,electricity,2021,0.3922597,0.0384802
South Carolina,comm,electricity,refrigeration,refrigeration,2021,0.1462547,0.0143474
South Carolina,comm,electricity,ventilation,ventilation,2021,0.0747303,0.007331
South Carolina,comm,gas,cooking,gas range,2021,0.1859099,0.0049579
South Carolina,comm,gas,cooling,gas cooling,2021,0.0189645,5.058e-4
South Carolina,comm,gas,heating,gas furnace,2021,0.4664203,0.0124387
South Carolina,comm,gas,hot water,gas water heater,2021,0.2497259,0.0066598
South Carolina,comm,gas,others,gas,2021,0.0789794,0.0021062
South Carolina,comm,refined liquids,heating,fuel furnace,2021,0.2403205,5.144e-4
South Carolina,comm,refined liquids,hot water,fuel water heater,2021,0.0580744,1.243e-4
South Carolina,comm,refined liquids,others,refined liquids,2021,0.7016051,0.0015018
South Carolina,resid,biomass,heating,wood furnace,2021,1,0.0078819
South Carolina,resid,electricity,clothes dryers,clothes dryer,2021,0.0388646,0.0042035
South Carolina,resid,electricity,clothes washers,clothes washer,2021,0.0059326,6.416e-4
South Carolina,resid,electricity,computers,electricity,2021,0.019214,0.0020781
South Carolina,resid,electricity,cooking,electric oven,2021,0.0094325,0.0010202
South Carolina,resid,electricity,cooling,air conditioning,2021,0.1548471,0.0167477
South Carolina,resid,electricity,dishwashers,dishwasher,2021,0.0042684,4.617e-4
South Carolina,resid,electricity,freezers,freezer,2021,0.0084429,9.132e-4
South Carolina,resid,electricity,furnace fans,electricity,2021,0.0059562,6.442e-4
South Carolina,resid,electricity,heating,electric furnace,2021,0.1052923,0.011388
South Carolina,resid,electricity,heating,electric heat pump,2021,0.0638752,0.0069085
South Carolina,resid,electricity,hot water,electric heat pump water heater,2021,0,0
South Carolina,resid,electricity,hot water,electric resistance water heater,2021,0.1503495,0.0162613
South Carolina,resid,electricity,lighting,lighting,2021,0.0372981,0.004034
South Carolina,resid,electricity,others,electricity,2021,0.350922,0.0379544
South Carolina,resid,electricity,refrigerators,refrigerator,2021,0.0453044,0.0049
South Carolina,resid,gas,clothes dryers,clothes dryer,2021,0.0061309,2.038e-4
South Carolina,resid,gas,cooking,gas oven,2021,0.0238093,7.916e-4
South Carolina,resid,gas,cooling,air conditioning,2021,0.0491378,0.0016337
South Carolina,resid,gas,heating,gas furnace,2021,0.623129,0.0207169
South Carolina,resid,gas,hot water,gas water heater,2021,0.211259,0.0070236
South Carolina,resid,gas,others,gas,2021,0.086534,0.0028769999999999998
South Carolina,resid,refined liquids,cooking,lpg oven,2021,0.0331927,2.924e-4
South Carolina,resid,refined liquids,heating,fuel furnace,2021,0.5911028,0.0052066
South Carolina,resid,refined liquids,hot water,fuel water heater,2021,0.1219702,0.0010743
South Carolina,resid,refined liquids,others,refined liquids,2021,0.2537343,0.002235
South Dakota,comm,electricity,cooking,electric range,2021,0.0154418,1.899e-4
South Dakota,comm,electricity,cooling,air conditioning,2021,0.0446787,5.496e-4
South Dakota,comm,electricity,heating,electric furnace,2021,0.0338485,4.164e-4
South Dakota,comm,electricity,heating,electric heat pump,2021,0.0103537,1.274e-4
South Dakota,comm,electricity,hot water,electric heat pump water heater,2021,6.84e-5,8e-7
South Dakota,comm,electricity,hot water,electric resistance water heater,2021,0.0038575,4.74e-5
South Dakota,comm,electricity,lighting,lighting,2021,0.0774437,9.526e-4
South Dakota,comm,electricity,office,office equipment,2021,0.0907229,0.0011159
South Dakota,comm,electricity,others,electricity,2021,0.5348585,0.006579
South Dakota,comm,electricity,refrigeration,refrigeration,2021,0.1186759,0.0014598
South Dakota,comm,electricity,ventilation,ventilation,2021,0.0700504,8.617e-4
South Dakota,comm,gas,cooking,gas range,2021,0.0478604,7.155e-4
South Dakota,comm,gas,cooling,gas cooling,2021,7.623e-4,1.14e-5
South Dakota,comm,gas,heating,gas furnace,2021,0.4766597,0.0071261
South Dakota,comm,gas,hot water,gas water heater,2021,0.0828689,0.0012389
South Dakota,comm,gas,others,gas,2021,0.3918487,0.0058582
South Dakota,comm,refined liquids,heating,fuel furnace,2021,0.3259475,3.848e-4
South Dakota,comm,refined liquids,hot water,fuel water heater,2021,0.0024131,2.8e-6
South Dakota,comm,refined liquids,others,refined liquids,2021,0.6716395,7.929e-4
South Dakota,resid,biomass,heating,wood furnace,2021,1,0.0018902
South Dakota,resid,electricity,clothes dryers,clothes dryer,2021,0.049979,7.831e-4
South Dakota,resid,electricity,clothes washers,clothes washer,2021,0.0073675,1.154e-4
South Dakota,resid,electricity,computers,electricity,2021,0.022354,3.503e-4
South Dakota,resid,electricity,cooking,electric oven,2021,0.0122087,1.913e-4
South Dakota,resid,electricity,cooling,air conditioning,2021,0.076198,0.0011939
South Dakota,resid,electricity,dishwashers,dishwasher,2021,0.0057653,9.03e-5
South Dakota,resid,electricity,freezers,freezer,2021,0.018901,2.962e-4
South Dakota,resid,electricity,furnace fans,electricity,2021,0.0221336,0.00034680000000000003
South Dakota,resid,electricity,heating,electric furnace,2021,0.1591648,0.0024939
South Dakota,resid,electricity,heating,electric heat pump,2021,0.0287446,4.504e-4
South Dakota,resid,electricity,hot water,electric heat pump water heater,2021,0,0
South Dakota,resid,electricity,hot water,electric resistance water heater,2021,0.1075333,0.0016849
South Dakota,resid,electricity,lighting,lighting,2021,0.0469599,7.358e-4
South Dakota,resid,electricity,others,electricity,2021,0.3858416,0.0060456
South Dakota,resid,electricity,refrigerators,refrigerator,2021,0.0568488,8.907e-4
South Dakota,resid,gas,clothes dryers,clothes dryer,2021,0.0040316,6.94e-5
South Dakota,resid,gas,cooking,gas oven,2021,0.0109401,1.883e-4
South Dakota,resid,gas,cooling,air conditioning,2021,0.0064535,1.111e-4
South Dakota,resid,gas,heating,gas furnace,2021,0.7623507,0.0131243
South Dakota,resid,gas,hot water,gas water heater,2021,0.1995498,0.0034354
South Dakota,resid,gas,others,gas,2021,0.0166743,2.871e-4
South Dakota,resid,refined liquids,cooking,lpg oven,2021,0.0112022,5.26e-5
South Dakota,resid,refined liquids,heating,fuel furnace,2021,0.9119348,0.0042829
South Dakota,resid,refined liquids,hot water,fuel water heater,2021,0.0571596,2.685e-4
South Dakota,resid,refined liquids,others,refined liquids,2021,0.0197035,9.25e-5
Tennessee,comm,electricity,cooking,electric range,2021,0.0188782,0.0023163
Tennessee,comm,electricity,cooling,air conditioning,2021,0.0833235,0.0102236
Tennessee,comm,electricity,heating,electric furnace,2021,0.0174766,0.0021443
Tennessee,comm,electricity,heating,electric heat pump,2021,0.0065704,8.062e-4
Tennessee,comm,electricity,hot water,electric heat pump water heater,2021,3.47e-5,4.3e-6
Tennessee,comm,electricity,hot water,electric resistance water heater,2021,0.0046643,5.723e-4
Tennessee,comm,electricity,lighting,lighting,2021,0.0964118,0.0118295
Tennessee,comm,electricity,office,office equipment,2021,0.095508,0.0117186
Tennessee,comm,electricity,others,electricity,2021,0.5053588,0.0620064
Tennessee,comm,electricity,refrigeration,refrigeration,2021,0.1042992,0.0127973
Tennessee,comm,electricity,ventilation,ventilation,2021,0.0674745,0.008279
Tennessee,comm,gas,cooking,gas range,2021,0.1145227,0.0065276
Tennessee,comm,gas,cooling,gas cooling,2021,0.0061744,3.519e-4
Tennessee,comm,gas,heating,gas furnace,2021,0.5312756,0.0302819
Tennessee,comm,gas,hot water,gas water heater,2021,0.2195641,0.0125148
Tennessee,comm,gas,others,gas,2021,0.1284632,0.0073222
Tennessee,comm,refined liquids,heating,fuel furnace,2021,0.2881534,0.0021925
Tennessee,comm,refined liquids,hot water,fuel water heater,2021,7.969e-4,6.1e-6
Tennessee,comm,refined liquids,others,refined liquids,2021,0.7110497,0.0054102
Tennessee,resid,biomass,heating,wood furnace,2021,1,0.0066411
Tennessee,resid,electricity,clothes dryers,clothes dryer,2021,0.0410655,0.0060955
Tennessee,resid,electricity,clothes washers,clothes washer,2021,0.0056363,8.366e-4
Tennessee,resid,electricity,computers,electricity,2021,0.0145934,0.0021662
Tennessee,resid,electricity,cooking,electric oven,2021,0.012715,0.0018873
Tennessee,resid,electricity,cooling,air conditioning,2021,0.1210414,0.0179667
Tennessee,resid,electricity,dishwashers,dishwasher,2021,0.003378,5.014e-4
Tennessee,resid,electricity,freezers,freezer,2021,0.0127522,0.0018929
Tennessee,resid,electricity,furnace fans,electricity,2021,0.0052465,7.788e-4
Tennessee,resid,electricity,heating,electric furnace,2021,0.1265206,0.01878
Tennessee,resid,electricity,heating,electric heat pump,2021,0.0745895,0.0110717
Tennessee,resid,electricity,hot water,electric heat pump water heater,2021,0,0
Tennessee,resid,electricity,hot water,electric resistance water heater,2021,0.1598432,0.0237263
Tennessee,resid,electricity,lighting,lighting,2021,0.040162,0.0059614
Tennessee,resid,electricity,others,electricity,2021,0.3409861,0.0506141
Tennessee,resid,electricity,refrigerators,refrigerator,2021,0.0414705,0.0061557
Tennessee,resid,gas,clothes dryers,clothes dryer,2021,0.0034217,2.434e-4
Tennessee,resid,gas,cooking,gas oven,2021,0.021941,0.0015606
Tennessee,resid,gas,cooling,air conditioning,2021,0.0520643,0.0037031
Tennessee,resid,gas,heating,gas furnace,2021,0.71095680000000006,0.0505673
Tennessee,resid,gas,hot water,gas water heater,2021,0.1535624,0.0109222
Tennessee,resid,gas,others,gas,2021,0.0580538,0.0041291
Tennessee,resid,refined liquids,cooking,lpg oven,2021,0.0382321,3.109e-4
Tennessee,resid,refined liquids,heating,fuel furnace,2021,0.8046448,0.0065432
Tennessee,resid,refined liquids,hot water,fuel water heater,2021,0.0999983,8.132e-4
Tennessee,resid,refined liquids,others,refined liquids,2021,0.0571248,4.645e-4
Texas,comm,electricity,cooking,electric range,2021,0.0154987,0.0086371
Texas,comm,electricity,cooling,air conditioning,2021,0.1450836,0.0808517
Texas,comm,electricity,heating,electric furnace,2021,0.0092524,0.0051562
Texas,comm,electricity,heating,electric heat pump,2021,0.0043764,0.0024388
Texas,comm,electricity,hot water,electric heat pump water heater,2021,3.21e-5,1.79e-5
Texas,comm,electricity,hot water,electric resistance water heater,2021,0.0050406,0.002809
Texas,comm,electricity,lighting,lighting,2021,0.0890746,0.0496391
Texas,comm,electricity,office,office equipment,2021,0.0942233,0.0525084
Texas,comm,electricity,others,electricity,2021,0.4816501,0.2684122
Texas,comm,electricity,refrigeration,refrigeration,2021,0.0883441,0.0492321
Texas,comm,electricity,ventilation,ventilation,2021,0.0674241,0.0375739
Texas,comm,gas,cooking,gas range,2021,0.1614078,0.0336312
Texas,comm,gas,cooling,gas cooling,2021,0.0171917,0.0035821
Texas,comm,gas,heating,gas furnace,2021,0.5277767,0.1099684
Texas,comm,gas,hot water,gas water heater,2021,0.2183851,0.0455031
Texas,comm,gas,others,gas,2021,0.0752387,0.0156769
