INPUT_TABLE
Variable ID
StubTechCalInputIndUrb

region,sector.name,subsector.name,technology,year,minicam.energy.input,calibrated.value
Southeast Asia,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
Southeast Asia,urban processes,landfills,landfills,2010,misc emissions sources,0.001
Southeast Asia,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
Southeast Asia,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
Southeast Asia,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
Southeast Asia,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
Southeast Asia,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
Southeast Asia,industrial processes,foams,foams,2010,misc emissions sources,0.001
Southeast Asia,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
Southeast Asia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
Southeast Asia,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
Southeast Asia,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
Southeast Asia,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
Taiwan,urban processes,landfills,landfills,1975,misc emissions sources,0.001
Taiwan,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
Taiwan,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
Taiwan,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
Taiwan,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
Taiwan,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
Taiwan,industrial processes,foams,foams,1975,misc emissions sources,0.001
Taiwan,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
Taiwan,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
Taiwan,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
Taiwan,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
Taiwan,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
Taiwan,urban processes,landfills,landfills,1990,misc emissions sources,0.001
Taiwan,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
Taiwan,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
Taiwan,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
Taiwan,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
Taiwan,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
Taiwan,industrial processes,foams,foams,1990,misc emissions sources,0.001
Taiwan,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
Taiwan,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
Taiwan,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
Taiwan,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
Taiwan,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
Taiwan,urban processes,landfills,landfills,2005,misc emissions sources,0.001
Taiwan,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
Taiwan,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
Taiwan,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
Taiwan,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
Taiwan,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
Taiwan,industrial processes,foams,foams,2005,misc emissions sources,0.001
Taiwan,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
Taiwan,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
Taiwan,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
Taiwan,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
Taiwan,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
Taiwan,urban processes,landfills,landfills,2010,misc emissions sources,0.001
Taiwan,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
Taiwan,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
Taiwan,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
Taiwan,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
Taiwan,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
Taiwan,industrial processes,foams,foams,2010,misc emissions sources,0.001
Taiwan,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
Taiwan,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
Taiwan,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
Taiwan,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
Taiwan,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
USA,urban processes,landfills,landfills,1975,misc emissions sources,0.001
USA,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
USA,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
USA,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
USA,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
USA,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
USA,industrial processes,foams,foams,1975,misc emissions sources,0.001
USA,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
USA,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
USA,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
USA,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
USA,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
USA,urban processes,landfills,landfills,1990,misc emissions sources,0.001
USA,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
USA,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
USA,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
USA,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
USA,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
USA,industrial processes,foams,foams,1990,misc emissions sources,0.001
USA,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
USA,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
USA,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
USA,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
USA,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
USA,urban processes,landfills,landfills,2005,misc emissions sources,0.001
USA,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
USA,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
USA,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
USA,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
USA,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
USA,industrial processes,foams,foams,2005,misc emissions sources,0.001
USA,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
USA,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
USA,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
USA,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
USA,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
USA,urban processes,landfills,landfills,2010,misc emissions sources,0.001
USA,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
USA,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
USA,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
USA,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
USA,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
USA,industrial processes,foams,foams,2010,misc emissions sources,0.001
USA,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
USA,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
USA,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
USA,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
USA,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
