INPUT_TABLE
Variable ID
InputEmissCoeff

region,supplysector,subsector,stub.technology,year,Non.CO2,emiss.coeff
Indonesia,refining,biomass liquids,FT biofuels CCS level 2,2015,CO,0.01
Indonesia,refining,biomass liquids,corn ethanol,2015,CO,0.01
Indonesia,refining,biomass liquids,sugar cane ethanol,2015,CO,0.01
Indonesia,refining,biomass liquids,biodiesel,2015,CO,0.01
Indonesia,H2 central production,coal,coal chemical,2015,CO,0.001
Indonesia,H2 central production,coal,coal chemical CCS,2015,CO,0.001
Indonesia,H2 central production,gas,natural gas steam reforming,2015,CO,0.00048545
Indonesia,H2 central production,gas,natural gas steam reforming CCS,2015,CO,0.00048545
Indonesia,H2 central production,biomass,biomass to H2,2015,CO,0.001
Indonesia,H2 central production,biomass,biomass to H2 CCS,2015,CO,0.001
Indonesia,H2 forecourt production,gas,natural gas steam reforming,2015,CO,0.00048545
Indonesia,refining,biomass liquids,cellulosic ethanol,2015,CH4,0.001
Indonesia,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CH4,0.001
Indonesia,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CH4,0.001
Indonesia,refining,biomass liquids,FT biofuels,2015,CH4,0.001
Indonesia,refining,biomass liquids,FT biofuels CCS level 1,2015,CH4,0.001
Indonesia,refining,biomass liquids,FT biofuels CCS level 2,2015,CH4,0.001
Indonesia,electricity,coal,coal (IGCC),2015,CH4,5e-04
Indonesia,electricity,coal,coal (IGCC CCS),2015,CH4,5e-04
Indonesia,electricity,gas,gas (CC),2015,CH4,5e-04
Indonesia,electricity,gas,gas (CC CCS),2015,CH4,5e-04
Indonesia,electricity,refined liquids,refined liquids (IGCC),2015,CH4,5e-04
Indonesia,electricity,refined liquids,refined liquids (IGCC CCS),2015,CH4,5e-04
Indonesia,electricity,biomass,biomass (IGCC),2015,CH4,5e-04
Indonesia,electricity,biomass,biomass (IGCC CCS),2015,CH4,5e-04
Indonesia,H2 central production,coal,coal chemical,2015,CH4,0.002
Indonesia,H2 central production,coal,coal chemical CCS,2015,CH4,0.002
Indonesia,H2 central production,biomass,biomass to H2,2015,CH4,0.001
Indonesia,H2 central production,biomass,biomass to H2 CCS,2015,CH4,0.001
Indonesia,refining,coal to liquids,coal to liquids,2015,N2O,1e-04
Indonesia,refining,coal to liquids,coal to liquids CCS level 1,2015,N2O,1e-04
Indonesia,refining,coal to liquids,coal to liquids CCS level 2,2015,N2O,1e-04
Indonesia,refining,gas to liquids,gas to liquids,2015,N2O,1e-04
Indonesia,refining,biomass liquids,cellulosic ethanol,2015,N2O,1e-04
Indonesia,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,N2O,1e-04
Indonesia,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,N2O,1e-04
Indonesia,refining,biomass liquids,FT biofuels,2015,N2O,1e-04
Indonesia,refining,biomass liquids,FT biofuels CCS level 1,2015,N2O,1e-04
Indonesia,refining,biomass liquids,FT biofuels CCS level 2,2015,N2O,1e-04
Indonesia,refining,biomass liquids,corn ethanol,2015,N2O,1e-04
Indonesia,refining,biomass liquids,sugar cane ethanol,2015,N2O,1e-04
Indonesia,refining,biomass liquids,biodiesel,2015,N2O,1e-04
Indonesia,electricity,coal,coal (IGCC),2015,N2O,1e-04
Indonesia,electricity,coal,coal (IGCC CCS),2015,N2O,1e-04
Indonesia,electricity,gas,gas (CC),2015,N2O,1e-04
Indonesia,electricity,gas,gas (CC CCS),2015,N2O,1e-04
Indonesia,electricity,refined liquids,refined liquids (IGCC),2015,N2O,1e-04
Indonesia,electricity,refined liquids,refined liquids (IGCC CCS),2015,N2O,1e-04
Indonesia,electricity,biomass,biomass (IGCC),2015,N2O,1e-04
Indonesia,electricity,biomass,biomass (IGCC CCS),2015,N2O,1e-04
Indonesia,electricity,coal,coal (IGCC),2015,BC,4.07e-07
Indonesia,electricity,coal,coal (IGCC CCS),2015,BC,4.07e-07
Indonesia,electricity,gas,gas (CC),2015,BC,4.07e-07
Indonesia,electricity,gas,gas (CC CCS),2015,BC,4.07e-07
Indonesia,electricity,refined liquids,refined liquids (IGCC),2015,BC,4.07e-07
Indonesia,electricity,refined liquids,refined liquids (IGCC CCS),2015,BC,4.07e-07
Indonesia,electricity,biomass,biomass (IGCC),2015,BC,4.07e-07
Indonesia,electricity,biomass,biomass (IGCC CCS),2015,BC,4.07e-07
Indonesia,electricity,coal,coal (IGCC),2015,OC,1e-05
Indonesia,electricity,coal,coal (IGCC CCS),2015,OC,1e-05
Indonesia,electricity,gas,gas (CC),2015,OC,1e-05
Indonesia,electricity,gas,gas (CC CCS),2015,OC,1e-05
Indonesia,electricity,refined liquids,refined liquids (IGCC),2015,OC,1e-05
Indonesia,electricity,refined liquids,refined liquids (IGCC CCS),2015,OC,1e-05
Indonesia,electricity,biomass,biomass (IGCC),2015,OC,1e-05
Indonesia,electricity,biomass,biomass (IGCC CCS),2015,OC,1e-05
Indonesia,refining,coal to liquids,coal to liquids,2015,VOC,1e-04
Indonesia,refining,coal to liquids,coal to liquids CCS level 1,2015,VOC,1e-04
Indonesia,refining,coal to liquids,coal to liquids CCS level 2,2015,VOC,1e-04
Indonesia,refining,gas to liquids,gas to liquids,2015,VOC,1e-04
Indonesia,refining,biomass liquids,cellulosic ethanol,2015,VOC,1e-04
Indonesia,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,VOC,1e-04
Indonesia,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,VOC,1e-04
Indonesia,refining,biomass liquids,FT biofuels,2015,VOC,1e-04
Indonesia,refining,biomass liquids,FT biofuels CCS level 1,2015,VOC,1e-04
Indonesia,refining,biomass liquids,FT biofuels CCS level 2,2015,VOC,1e-04
Indonesia,refining,biomass liquids,corn ethanol,2015,VOC,1e-04
Indonesia,refining,biomass liquids,sugar cane ethanol,2015,VOC,1e-04
Indonesia,refining,biomass liquids,biodiesel,2015,VOC,1e-04
Indonesia,electricity,coal,coal (IGCC),2015,VOC,1e-04
Indonesia,electricity,coal,coal (IGCC CCS),2015,VOC,1e-04
Indonesia,electricity,gas,gas (CC),2015,VOC,1e-04
Indonesia,electricity,gas,gas (CC CCS),2015,VOC,1e-04
Indonesia,electricity,refined liquids,refined liquids (IGCC),2015,VOC,1e-04
Indonesia,electricity,refined liquids,refined liquids (IGCC CCS),2015,VOC,1e-04
Indonesia,electricity,biomass,biomass (IGCC),2015,VOC,1e-04
Indonesia,electricity,biomass,biomass (IGCC CCS),2015,VOC,1e-04
Indonesia,H2 central production,coal,coal chemical,2015,VOC,5e-04
Indonesia,H2 central production,coal,coal chemical CCS,2015,VOC,5e-04
Indonesia,H2 central production,biomass,biomass to H2,2015,VOC,5e-04
Indonesia,H2 central production,biomass,biomass to H2 CCS,2015,VOC,5e-04
Japan,refining,coal to liquids,coal to liquids,2015,NOx,0.01
Japan,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,0.01
Japan,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,0.01
Japan,refining,gas to liquids,gas to liquids,2015,NOx,0.01
Japan,refining,biomass liquids,cellulosic ethanol,2015,NOx,0.01
Japan,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,0.01
Japan,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,0.01
Japan,refining,biomass liquids,FT biofuels,2015,NOx,0.01
Japan,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,0.01
Japan,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,0.01
Japan,refining,biomass liquids,corn ethanol,2015,NOx,0.01
Japan,refining,biomass liquids,sugar cane ethanol,2015,NOx,0.01
Japan,refining,biomass liquids,biodiesel,2015,NOx,0.01
Japan,electricity,coal,coal (IGCC),2015,NOx,0.03
Japan,electricity,coal,coal (IGCC CCS),2015,NOx,0.03
Japan,electricity,gas,gas (CC),2015,NOx,0.01
Japan,electricity,gas,gas (CC CCS),2015,NOx,0.01
Japan,electricity,refined liquids,refined liquids (IGCC),2015,NOx,0.03
Japan,electricity,refined liquids,refined liquids (IGCC CCS),2015,NOx,0.03
Japan,electricity,biomass,biomass (IGCC),2015,NOx,0.03
Japan,electricity,biomass,biomass (IGCC CCS),2015,NOx,0.03
Japan,H2 central production,coal,coal chemical,2015,NOx,0.001
Japan,H2 central production,coal,coal chemical CCS,2015,NOx,0.001
Japan,H2 central production,gas,natural gas steam reforming,2015,NOx,0.005462225
Japan,H2 central production,gas,natural gas steam reforming CCS,2015,NOx,0.005462225
Japan,H2 central production,biomass,biomass to H2,2015,NOx,0.001
Japan,H2 central production,biomass,biomass to H2 CCS,2015,NOx,0.001
Japan,H2 forecourt production,gas,natural gas steam reforming,2015,NOx,0.005462225
Japan,refining,coal to liquids,coal to liquids,2015,CO,0.01
Japan,refining,coal to liquids,coal to liquids CCS level 1,2015,CO,0.01
Japan,refining,coal to liquids,coal to liquids CCS level 2,2015,CO,0.01
Japan,refining,gas to liquids,gas to liquids,2015,CO,0.01
Japan,refining,biomass liquids,cellulosic ethanol,2015,CO,0.01
Japan,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CO,0.01
Japan,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CO,0.01
Japan,refining,biomass liquids,FT biofuels,2015,CO,0.01
Japan,refining,biomass liquids,FT biofuels CCS level 1,2015,CO,0.01
Japan,refining,biomass liquids,FT biofuels CCS level 2,2015,CO,0.01
Japan,refining,biomass liquids,corn ethanol,2015,CO,0.01
Japan,refining,biomass liquids,sugar cane ethanol,2015,CO,0.01
Japan,refining,biomass liquids,biodiesel,2015,CO,0.01
Japan,H2 central production,coal,coal chemical,2015,CO,0.001
Japan,H2 central production,coal,coal chemical CCS,2015,CO,0.001
Japan,H2 central production,gas,natural gas steam reforming,2015,CO,0.00048545
Japan,H2 central production,gas,natural gas steam reforming CCS,2015,CO,0.00048545
Japan,H2 central production,biomass,biomass to H2,2015,CO,0.001
Japan,H2 central production,biomass,biomass to H2 CCS,2015,CO,0.001
Japan,H2 forecourt production,gas,natural gas steam reforming,2015,CO,0.00048545
Japan,refining,biomass liquids,cellulosic ethanol,2015,CH4,0.001
Japan,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CH4,0.001
Japan,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CH4,0.001
Japan,refining,biomass liquids,FT biofuels,2015,CH4,0.001
Japan,refining,biomass liquids,FT biofuels CCS level 1,2015,CH4,0.001
Japan,refining,biomass liquids,FT biofuels CCS level 2,2015,CH4,0.001
Japan,electricity,coal,coal (IGCC),2015,CH4,5e-04
Japan,electricity,coal,coal (IGCC CCS),2015,CH4,5e-04
Japan,electricity,gas,gas (CC),2015,CH4,5e-04
Japan,electricity,gas,gas (CC CCS),2015,CH4,5e-04
Japan,electricity,refined liquids,refined liquids (IGCC),2015,CH4,5e-04
Japan,electricity,refined liquids,refined liquids (IGCC CCS),2015,CH4,5e-04
Japan,electricity,biomass,biomass (IGCC),2015,CH4,5e-04
Japan,electricity,biomass,biomass (IGCC CCS),2015,CH4,5e-04
Japan,H2 central production,coal,coal chemical,2015,CH4,0.002
Japan,H2 central production,coal,coal chemical CCS,2015,CH4,0.002
Japan,H2 central production,biomass,biomass to H2,2015,CH4,0.001
Japan,H2 central production,biomass,biomass to H2 CCS,2015,CH4,0.001
Japan,refining,coal to liquids,coal to liquids,2015,N2O,1e-04
Japan,refining,coal to liquids,coal to liquids CCS level 1,2015,N2O,1e-04
Japan,refining,coal to liquids,coal to liquids CCS level 2,2015,N2O,1e-04
Japan,refining,gas to liquids,gas to liquids,2015,N2O,1e-04
Japan,refining,biomass liquids,cellulosic ethanol,2015,N2O,1e-04
Japan,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,N2O,1e-04
Japan,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,N2O,1e-04
Japan,refining,biomass liquids,FT biofuels,2015,N2O,1e-04
Japan,refining,biomass liquids,FT biofuels CCS level 1,2015,N2O,1e-04
Japan,refining,biomass liquids,FT biofuels CCS level 2,2015,N2O,1e-04
Japan,refining,biomass liquids,corn ethanol,2015,N2O,1e-04
Japan,refining,biomass liquids,sugar cane ethanol,2015,N2O,1e-04
Japan,refining,biomass liquids,biodiesel,2015,N2O,1e-04
Japan,electricity,coal,coal (IGCC),2015,N2O,1e-04
Japan,electricity,coal,coal (IGCC CCS),2015,N2O,1e-04
Japan,electricity,gas,gas (CC),2015,N2O,1e-04
Japan,electricity,gas,gas (CC CCS),2015,N2O,1e-04
Japan,electricity,refined liquids,refined liquids (IGCC),2015,N2O,1e-04
Japan,electricity,refined liquids,refined liquids (IGCC CCS),2015,N2O,1e-04
Japan,electricity,biomass,biomass (IGCC),2015,N2O,1e-04
Japan,electricity,biomass,biomass (IGCC CCS),2015,N2O,1e-04
Japan,electricity,coal,coal (IGCC),2015,BC,4.07e-07
Japan,electricity,coal,coal (IGCC CCS),2015,BC,4.07e-07
Japan,electricity,gas,gas (CC),2015,BC,4.07e-07
Japan,electricity,gas,gas (CC CCS),2015,BC,4.07e-07
Japan,electricity,refined liquids,refined liquids (IGCC),2015,BC,4.07e-07
Japan,electricity,refined liquids,refined liquids (IGCC CCS),2015,BC,4.07e-07
Japan,electricity,biomass,biomass (IGCC),2015,BC,4.07e-07
Japan,electricity,biomass,biomass (IGCC CCS),2015,BC,4.07e-07
Japan,electricity,coal,coal (IGCC),2015,OC,1e-05
Japan,electricity,coal,coal (IGCC CCS),2015,OC,1e-05
Japan,electricity,gas,gas (CC),2015,OC,1e-05
Japan,electricity,gas,gas (CC CCS),2015,OC,1e-05
Japan,electricity,refined liquids,refined liquids (IGCC),2015,OC,1e-05
Japan,electricity,refined liquids,refined liquids (IGCC CCS),2015,OC,1e-05
Japan,electricity,biomass,biomass (IGCC),2015,OC,1e-05
Japan,electricity,biomass,biomass (IGCC CCS),2015,OC,1e-05
Japan,refining,coal to liquids,coal to liquids,2015,VOC,1e-04
Japan,refining,coal to liquids,coal to liquids CCS level 1,2015,VOC,1e-04
Japan,refining,coal to liquids,coal to liquids CCS level 2,2015,VOC,1e-04
Japan,refining,gas to liquids,gas to liquids,2015,VOC,1e-04
Japan,refining,biomass liquids,cellulosic ethanol,2015,VOC,1e-04
Japan,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,VOC,1e-04
Japan,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,VOC,1e-04
Japan,refining,biomass liquids,FT biofuels,2015,VOC,1e-04
Japan,refining,biomass liquids,FT biofuels CCS level 1,2015,VOC,1e-04
Japan,refining,biomass liquids,FT biofuels CCS level 2,2015,VOC,1e-04
Japan,refining,biomass liquids,corn ethanol,2015,VOC,1e-04
Japan,refining,biomass liquids,sugar cane ethanol,2015,VOC,1e-04
Japan,refining,biomass liquids,biodiesel,2015,VOC,1e-04
Japan,electricity,coal,coal (IGCC),2015,VOC,1e-04
Japan,electricity,coal,coal (IGCC CCS),2015,VOC,1e-04
Japan,electricity,gas,gas (CC),2015,VOC,1e-04
Japan,electricity,gas,gas (CC CCS),2015,VOC,1e-04
Japan,electricity,refined liquids,refined liquids (IGCC),2015,VOC,1e-04
Japan,electricity,refined liquids,refined liquids (IGCC CCS),2015,VOC,1e-04
Japan,electricity,biomass,biomass (IGCC),2015,VOC,1e-04
Japan,electricity,biomass,biomass (IGCC CCS),2015,VOC,1e-04
Japan,H2 central production,coal,coal chemical,2015,VOC,5e-04
Japan,H2 central production,coal,coal chemical CCS,2015,VOC,5e-04
Japan,H2 central production,biomass,biomass to H2,2015,VOC,5e-04
Japan,H2 central production,biomass,biomass to H2 CCS,2015,VOC,5e-04
Mexico,refining,coal to liquids,coal to liquids,2015,NOx,0.01
Mexico,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,0.01
Mexico,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,0.01
Mexico,refining,gas to liquids,gas to liquids,2015,NOx,0.01
Mexico,refining,biomass liquids,cellulosic ethanol,2015,NOx,0.01
Mexico,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,0.01
Mexico,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,0.01
Mexico,refining,biomass liquids,FT biofuels,2015,NOx,0.01
Mexico,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,0.01
Mexico,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,0.01
Mexico,refining,biomass liquids,corn ethanol,2015,NOx,0.01
Mexico,refining,biomass liquids,sugar cane ethanol,2015,NOx,0.01
Mexico,refining,biomass liquids,biodiesel,2015,NOx,0.01
Mexico,electricity,coal,coal (IGCC),2015,NOx,0.03
Mexico,electricity,coal,coal (IGCC CCS),2015,NOx,0.03
Mexico,electricity,gas,gas (CC),2015,NOx,0.01
Mexico,electricity,gas,gas (CC CCS),2015,NOx,0.01
Mexico,electricity,refined liquids,refined liquids (IGCC),2015,NOx,0.03
Mexico,electricity,refined liquids,refined liquids (IGCC CCS),2015,NOx,0.03
Mexico,electricity,biomass,biomass (IGCC),2015,NOx,0.03
Mexico,electricity,biomass,biomass (IGCC CCS),2015,NOx,0.03
Mexico,H2 central production,coal,coal chemical,2015,NOx,0.001
Mexico,H2 central production,coal,coal chemical CCS,2015,NOx,0.001
Mexico,H2 central production,gas,natural gas steam reforming,2015,NOx,0.005462225
Mexico,H2 central production,gas,natural gas steam reforming CCS,2015,NOx,0.005462225
Mexico,H2 central production,biomass,biomass to H2,2015,NOx,0.001
Mexico,H2 central production,biomass,biomass to H2 CCS,2015,NOx,0.001
Mexico,H2 forecourt production,gas,natural gas steam reforming,2015,NOx,0.005462225
Mexico,refining,coal to liquids,coal to liquids,2015,CO,0.01
Mexico,refining,coal to liquids,coal to liquids CCS level 1,2015,CO,0.01
Mexico,refining,coal to liquids,coal to liquids CCS level 2,2015,CO,0.01
Mexico,refining,gas to liquids,gas to liquids,2015,CO,0.01
Mexico,refining,biomass liquids,cellulosic ethanol,2015,CO,0.01
Mexico,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CO,0.01
Mexico,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CO,0.01
Mexico,refining,biomass liquids,FT biofuels,2015,CO,0.01
Mexico,refining,biomass liquids,FT biofuels CCS level 1,2015,CO,0.01
Mexico,refining,biomass liquids,FT biofuels CCS level 2,2015,CO,0.01
Mexico,refining,biomass liquids,corn ethanol,2015,CO,0.01
Mexico,refining,biomass liquids,sugar cane ethanol,2015,CO,0.01
Mexico,refining,biomass liquids,biodiesel,2015,CO,0.01
Mexico,H2 central production,coal,coal chemical,2015,CO,0.001
Mexico,H2 central production,coal,coal chemical CCS,2015,CO,0.001
Mexico,H2 central production,gas,natural gas steam reforming,2015,CO,0.00048545
Mexico,H2 central production,gas,natural gas steam reforming CCS,2015,CO,0.00048545
