INPUT_TABLE
Variable ID
InputEmFactUnmgd

region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,year,Non.CO2,emiss.coef
EU-15,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,BC,0
EU-15,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,OC,0
Europe_Eastern,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,BC,9.65760932482641e-06
Europe_Eastern,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,OC,6.71833739621623e-05
Europe_Non_EU,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,BC,1.80763561871253e-06
Europe_Non_EU,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,OC,1.25748565416304e-05
European Free Trade Association,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,BC,1.68790342441832e-07
European Free Trade Association,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,OC,1.50713111172284e-06
India,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,BC,2.80360017704832e-05
India,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,OC,0.000197279539966535
Russia,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,BC,2.78531072181428e-05
Russia,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,OC,0.000271103394390541
South America_Southern,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,BC,1.50583288674161e-06
South America_Southern,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,OC,1.05050486083742e-05
South Asia,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,BC,9.13725193240289e-07
South Asia,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,OC,6.35634884309406e-06
Southeast Asia,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,BC,2.63870306072166e-05
Southeast Asia,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,OC,0.000183561942943689
Argentina,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,BC,1.93174560428729e-05
Argentina,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,2005,OC,0.000139167624903912
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1975,BC,9.52677344773469e-05
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1975,OC,0.000662828699201625
China,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1975,BC,8.67547280250524e-06
China,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1975,OC,6.21274225970494e-05
South America_Southern,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1975,BC,1.50583288674161e-06
South America_Southern,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1975,OC,1.05050486083742e-05
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1990,BC,9.52677344773469e-05
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1990,OC,0.000662828699201625
China,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1990,BC,8.67547280250524e-06
China,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1990,OC,6.21274225970494e-05
South America_Southern,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1990,BC,1.50583288674161e-06
South America_Southern,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1990,OC,1.05050486083742e-05
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,2005,BC,9.52677344773469e-05
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,2005,OC,0.000662828699201625
China,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,2005,BC,8.67547280250524e-06
China,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,2005,OC,6.21274225970494e-05
South America_Southern,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,2005,BC,1.50583288674161e-06
South America_Southern,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,2005,OC,1.05050486083742e-05
South America_Southern,UnmanagedLand,GrasslandFiresAEZ18,GrasslandFiresAEZ18,1975,BC,1.50583288674161e-06
South America_Southern,UnmanagedLand,GrasslandFiresAEZ18,GrasslandFiresAEZ18,1975,OC,1.05050486083742e-05
South America_Southern,UnmanagedLand,GrasslandFiresAEZ18,GrasslandFiresAEZ18,1990,BC,1.50583288674161e-06
South America_Southern,UnmanagedLand,GrasslandFiresAEZ18,GrasslandFiresAEZ18,1990,OC,1.05050486083742e-05
South America_Southern,UnmanagedLand,GrasslandFiresAEZ18,GrasslandFiresAEZ18,2005,BC,1.50583288674161e-06
South America_Southern,UnmanagedLand,GrasslandFiresAEZ18,GrasslandFiresAEZ18,2005,OC,1.05050486083742e-05
