INPUT_TABLE
Variable ID
OutputEmissionsAg

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,Non.CO2,input.emissions
Africa_Eastern,FodderGrass,FodderGrassAEZ07,FodderGrassAEZ07,1975,N2O_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1975,N2O_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ09,FodderGrassAEZ09,1975,N2O_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1975,N2O_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1975,N2O_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,1975,N2O_AGR,0
Africa_Eastern,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1975,N2O_AGR,2e-07
Africa_Eastern,FodderHerb,FodderHerbAEZ02,FodderHerbAEZ02,1975,N2O_AGR,1.5e-06
Africa_Eastern,FodderHerb,FodderHerbAEZ03,FodderHerbAEZ03,1975,N2O_AGR,6e-07
Africa_Eastern,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1975,N2O_AGR,1.8e-06
Africa_Eastern,FodderHerb,FodderHerbAEZ05,FodderHerbAEZ05,1975,N2O_AGR,3.7e-06
Africa_Eastern,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1975,N2O_AGR,0
Africa_Eastern,FodderHerb,FodderHerbAEZ07,FodderHerbAEZ07,1975,N2O_AGR,0
Africa_Eastern,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1975,N2O_AGR,2e-07
Africa_Eastern,FodderHerb,FodderHerbAEZ09,FodderHerbAEZ09,1975,N2O_AGR,1e-07
Africa_Eastern,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1975,N2O_AGR,7e-07
Africa_Eastern,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1975,N2O_AGR,5e-07
Africa_Eastern,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,1975,N2O_AGR,1e-07
Africa_Eastern,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1975,N2O_AGR,0.0003124
Africa_Eastern,MiscCrop,MiscCropAEZ02,MiscCropAEZ02,1975,N2O_AGR,0.0006611
Africa_Eastern,MiscCrop,MiscCropAEZ03,MiscCropAEZ03,1975,N2O_AGR,0.0007441
Africa_Eastern,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1975,N2O_AGR,0.0008775
Africa_Eastern,MiscCrop,MiscCropAEZ05,MiscCropAEZ05,1975,N2O_AGR,0.0036231
Africa_Eastern,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1975,N2O_AGR,0.0028653
Africa_Eastern,MiscCrop,MiscCropAEZ07,MiscCropAEZ07,1975,N2O_AGR,5.5e-06
Africa_Eastern,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1975,N2O_AGR,1.34e-05
Africa_Eastern,MiscCrop,MiscCropAEZ09,MiscCropAEZ09,1975,N2O_AGR,3.46e-05
Africa_Eastern,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1975,N2O_AGR,7.17e-05
Africa_Eastern,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,1975,N2O_AGR,0.0001021
Africa_Eastern,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,1975,N2O_AGR,1.25e-05
Africa_Eastern,OilCrop,OilCropAEZ01,OilCropAEZ01,1975,N2O_AGR,0.0001742
Africa_Eastern,OilCrop,OilCropAEZ02,OilCropAEZ02,1975,N2O_AGR,0.0005583
Africa_Eastern,OilCrop,OilCropAEZ03,OilCropAEZ03,1975,N2O_AGR,0.0002763
Africa_Eastern,OilCrop,OilCropAEZ04,OilCropAEZ04,1975,N2O_AGR,0.0004464
Africa_Eastern,OilCrop,OilCropAEZ05,OilCropAEZ05,1975,N2O_AGR,0.0003374
Africa_Eastern,OilCrop,OilCropAEZ06,OilCropAEZ06,1975,N2O_AGR,8.72e-05
Africa_Eastern,OilCrop,OilCropAEZ07,OilCropAEZ07,1975,N2O_AGR,1.95e-05
Africa_Eastern,OilCrop,OilCropAEZ08,OilCropAEZ08,1975,N2O_AGR,2.38e-05
Africa_Eastern,OilCrop,OilCropAEZ09,OilCropAEZ09,1975,N2O_AGR,2.6e-06
Africa_Eastern,OilCrop,OilCropAEZ10,OilCropAEZ10,1975,N2O_AGR,2.14e-05
Africa_Eastern,OilCrop,OilCropAEZ11,OilCropAEZ11,1975,N2O_AGR,1.56e-05
Africa_Eastern,OilCrop,OilCropAEZ12,OilCropAEZ12,1975,N2O_AGR,3e-06
Africa_Eastern,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1975,N2O_AGR,0.0001308
Africa_Eastern,OtherGrain,OtherGrainAEZ02,OtherGrainAEZ02,1975,N2O_AGR,0.0005305
Africa_Eastern,OtherGrain,OtherGrainAEZ03,OtherGrainAEZ03,1975,N2O_AGR,0.000263
Africa_Eastern,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1975,N2O_AGR,0.000433
Africa_Eastern,OtherGrain,OtherGrainAEZ05,OtherGrainAEZ05,1975,N2O_AGR,0.00064
Africa_Eastern,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1975,N2O_AGR,0.0001894
Africa_Eastern,OtherGrain,OtherGrainAEZ07,OtherGrainAEZ07,1975,N2O_AGR,0
Africa_Eastern,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1975,N2O_AGR,3.55e-05
Africa_Eastern,OtherGrain,OtherGrainAEZ09,OtherGrainAEZ09,1975,N2O_AGR,7.96e-05
Africa_Eastern,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1975,N2O_AGR,0.0001171
Africa_Eastern,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,1975,N2O_AGR,0.0001406
Africa_Eastern,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,1975,N2O_AGR,3.15e-05
Africa_Eastern,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1975,N2O_AGR,4e-07
Africa_Eastern,PalmFruit,PalmFruitAEZ02,PalmFruitAEZ02,1975,N2O_AGR,2e-06
Africa_Eastern,PalmFruit,PalmFruitAEZ03,PalmFruitAEZ03,1975,N2O_AGR,1.14e-05
Africa_Eastern,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1975,N2O_AGR,1.04e-05
Africa_Eastern,PalmFruit,PalmFruitAEZ05,PalmFruitAEZ05,1975,N2O_AGR,2.16e-05
Africa_Eastern,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1975,N2O_AGR,3.61e-05
Africa_Eastern,PalmFruit,PalmFruitAEZ07,PalmFruitAEZ07,1975,N2O_AGR,0
Africa_Eastern,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1975,N2O_AGR,0
Africa_Eastern,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,1975,N2O_AGR,0
Africa_Eastern,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1975,N2O_AGR,0
Africa_Eastern,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,1975,N2O_AGR,0
Africa_Eastern,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,1975,N2O_AGR,0
Africa_Eastern,Rice,RiceAEZ01,RiceAEZ01,1975,N2O_AGR,1e-07
Africa_Eastern,Rice,RiceAEZ02,RiceAEZ02,1975,N2O_AGR,4.5e-06
Africa_Eastern,Rice,RiceAEZ03,RiceAEZ03,1975,N2O_AGR,6.1e-05
Africa_Eastern,Rice,RiceAEZ04,RiceAEZ04,1975,N2O_AGR,0.0001074
Africa_Eastern,Rice,RiceAEZ05,RiceAEZ05,1975,N2O_AGR,0.0001371
Africa_Eastern,Rice,RiceAEZ06,RiceAEZ06,1975,N2O_AGR,0.0003086
Africa_Eastern,Rice,RiceAEZ07,RiceAEZ07,1975,N2O_AGR,0
Africa_Eastern,Rice,RiceAEZ08,RiceAEZ08,1975,N2O_AGR,0
Africa_Eastern,Rice,RiceAEZ09,RiceAEZ09,1975,N2O_AGR,0
Africa_Eastern,Rice,RiceAEZ10,RiceAEZ10,1975,N2O_AGR,1.08e-05
Africa_Eastern,Rice,RiceAEZ11,RiceAEZ11,1975,N2O_AGR,3e-06
Africa_Eastern,Rice,RiceAEZ12,RiceAEZ12,1975,N2O_AGR,0
Africa_Eastern,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1975,N2O_AGR,0.0001139
Africa_Eastern,Root_Tuber,Root_TuberAEZ02,Root_TuberAEZ02,1975,N2O_AGR,0.0003268
Africa_Eastern,Root_Tuber,Root_TuberAEZ03,Root_TuberAEZ03,1975,N2O_AGR,0.0001899
Africa_Eastern,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1975,N2O_AGR,0.000277
Africa_Eastern,Root_Tuber,Root_TuberAEZ05,Root_TuberAEZ05,1975,N2O_AGR,0.0012594
Africa_Eastern,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1975,N2O_AGR,0.0011688
Africa_Eastern,Root_Tuber,Root_TuberAEZ07,Root_TuberAEZ07,1975,N2O_AGR,3e-07
Africa_Eastern,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1975,N2O_AGR,1.22e-05
Africa_Eastern,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1975,N2O_AGR,3.74e-05
Africa_Eastern,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1975,N2O_AGR,9.43e-05
Africa_Eastern,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,1975,N2O_AGR,0.0001191
Africa_Eastern,Root_Tuber,Root_TuberAEZ12,Root_TuberAEZ12,1975,N2O_AGR,9.9e-06
Africa_Eastern,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1975,N2O_AGR,0.0003931
Africa_Eastern,SugarCrop,SugarCropAEZ02,SugarCropAEZ02,1975,N2O_AGR,0.00095
Africa_Eastern,SugarCrop,SugarCropAEZ03,SugarCropAEZ03,1975,N2O_AGR,0.000624
Africa_Eastern,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1975,N2O_AGR,0.0004607
Africa_Eastern,SugarCrop,SugarCropAEZ05,SugarCropAEZ05,1975,N2O_AGR,0.0007872
Africa_Eastern,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1975,N2O_AGR,0.0009556
Africa_Eastern,SugarCrop,SugarCropAEZ07,SugarCropAEZ07,1975,N2O_AGR,2.6e-05
Africa_Eastern,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1975,N2O_AGR,1.63e-05
Africa_Eastern,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1975,N2O_AGR,7e-07
Africa_Eastern,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1975,N2O_AGR,1.56e-05
Africa_Eastern,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,1975,N2O_AGR,3e-05
Africa_Eastern,SugarCrop,SugarCropAEZ12,SugarCropAEZ12,1975,N2O_AGR,1.6e-06
Africa_Eastern,Wheat,WheatAEZ01,WheatAEZ01,1975,N2O_AGR,2.37e-05
Africa_Eastern,Wheat,WheatAEZ02,WheatAEZ02,1975,N2O_AGR,7.79e-05
Africa_Eastern,Wheat,WheatAEZ03,WheatAEZ03,1975,N2O_AGR,4.32e-05
Africa_Eastern,Wheat,WheatAEZ04,WheatAEZ04,1975,N2O_AGR,6.73e-05
Africa_Eastern,Wheat,WheatAEZ05,WheatAEZ05,1975,N2O_AGR,9.98e-05
Africa_Eastern,Wheat,WheatAEZ06,WheatAEZ06,1975,N2O_AGR,1.95e-05
Africa_Eastern,Wheat,WheatAEZ07,WheatAEZ07,1975,N2O_AGR,0
Africa_Eastern,Wheat,WheatAEZ08,WheatAEZ08,1975,N2O_AGR,2.7e-06
Africa_Eastern,Wheat,WheatAEZ09,WheatAEZ09,1975,N2O_AGR,9.8e-06
Africa_Eastern,Wheat,WheatAEZ10,WheatAEZ10,1975,N2O_AGR,2.11e-05
Africa_Eastern,Wheat,WheatAEZ11,WheatAEZ11,1975,N2O_AGR,4.1e-05
Africa_Eastern,Wheat,WheatAEZ12,WheatAEZ12,1975,N2O_AGR,1.01e-05
Africa_Eastern,Corn,CornAEZ01,CornAEZ01,1975,NH3_AGR,0.0002738
Africa_Eastern,Corn,CornAEZ02,CornAEZ02,1975,NH3_AGR,0.0006248
Africa_Eastern,Corn,CornAEZ03,CornAEZ03,1975,NH3_AGR,0.0003627
Africa_Eastern,Corn,CornAEZ04,CornAEZ04,1975,NH3_AGR,0.0003193
Africa_Eastern,Corn,CornAEZ05,CornAEZ05,1975,NH3_AGR,0.0006028
Africa_Eastern,Corn,CornAEZ06,CornAEZ06,1975,NH3_AGR,4e-04
Africa_Eastern,Corn,CornAEZ07,CornAEZ07,1975,NH3_AGR,2e-07
Africa_Eastern,Corn,CornAEZ08,CornAEZ08,1975,NH3_AGR,1.44e-05
Africa_Eastern,Corn,CornAEZ09,CornAEZ09,1975,NH3_AGR,9.99e-05
Africa_Eastern,Corn,CornAEZ10,CornAEZ10,1975,NH3_AGR,0.00015
Africa_Eastern,Corn,CornAEZ11,CornAEZ11,1975,NH3_AGR,0.0001423
Africa_Eastern,Corn,CornAEZ12,CornAEZ12,1975,NH3_AGR,3.3e-06
Africa_Eastern,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1975,NH3_AGR,5.58e-05
Africa_Eastern,FiberCrop,FiberCropAEZ02,FiberCropAEZ02,1975,NH3_AGR,0.0001811
Africa_Eastern,FiberCrop,FiberCropAEZ03,FiberCropAEZ03,1975,NH3_AGR,8.97e-05
Africa_Eastern,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1975,NH3_AGR,9.48e-05
Africa_Eastern,FiberCrop,FiberCropAEZ05,FiberCropAEZ05,1975,NH3_AGR,8.36e-05
Africa_Eastern,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1975,NH3_AGR,7.64e-05
Africa_Eastern,FiberCrop,FiberCropAEZ07,FiberCropAEZ07,1975,NH3_AGR,6.6e-06
Africa_Eastern,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1975,NH3_AGR,7.5e-06
Africa_Eastern,FiberCrop,FiberCropAEZ09,FiberCropAEZ09,1975,NH3_AGR,3.9e-06
Africa_Eastern,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1975,NH3_AGR,9.7e-06
Africa_Eastern,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1975,NH3_AGR,1.38e-05
Africa_Eastern,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,1975,NH3_AGR,9e-07
Africa_Eastern,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1975,NH3_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ02,FodderGrassAEZ02,1975,NH3_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ03,FodderGrassAEZ03,1975,NH3_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1975,NH3_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ05,FodderGrassAEZ05,1975,NH3_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1975,NH3_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ07,FodderGrassAEZ07,1975,NH3_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1975,NH3_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ09,FodderGrassAEZ09,1975,NH3_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1975,NH3_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1975,NH3_AGR,0
Africa_Eastern,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,1975,NH3_AGR,0
Africa_Eastern,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1975,NH3_AGR,3e-07
Africa_Eastern,FodderHerb,FodderHerbAEZ02,FodderHerbAEZ02,1975,NH3_AGR,2e-06
Africa_Eastern,FodderHerb,FodderHerbAEZ03,FodderHerbAEZ03,1975,NH3_AGR,8e-07
Africa_Eastern,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1975,NH3_AGR,2.7e-06
Africa_Eastern,FodderHerb,FodderHerbAEZ05,FodderHerbAEZ05,1975,NH3_AGR,5.6e-06
Africa_Eastern,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1975,NH3_AGR,1e-07
Africa_Eastern,FodderHerb,FodderHerbAEZ07,FodderHerbAEZ07,1975,NH3_AGR,0
Africa_Eastern,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1975,NH3_AGR,3e-07
Africa_Eastern,FodderHerb,FodderHerbAEZ09,FodderHerbAEZ09,1975,NH3_AGR,2e-07
Africa_Eastern,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1975,NH3_AGR,1.1e-06
Africa_Eastern,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1975,NH3_AGR,8e-07
Africa_Eastern,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,1975,NH3_AGR,1e-07
Africa_Eastern,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1975,NH3_AGR,0.000511
Africa_Eastern,MiscCrop,MiscCropAEZ02,MiscCropAEZ02,1975,NH3_AGR,0.0009947
Africa_Eastern,MiscCrop,MiscCropAEZ03,MiscCropAEZ03,1975,NH3_AGR,0.0011429
Africa_Eastern,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1975,NH3_AGR,0.0013096
Africa_Eastern,MiscCrop,MiscCropAEZ05,MiscCropAEZ05,1975,NH3_AGR,0.0055912
Africa_Eastern,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1975,NH3_AGR,0.0044326
Africa_Eastern,MiscCrop,MiscCropAEZ07,MiscCropAEZ07,1975,NH3_AGR,9.6e-06
Africa_Eastern,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1975,NH3_AGR,1.86e-05
Africa_Eastern,MiscCrop,MiscCropAEZ09,MiscCropAEZ09,1975,NH3_AGR,4.37e-05
Africa_Eastern,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1975,NH3_AGR,9.13e-05
Africa_Eastern,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,1975,NH3_AGR,0.0001291
Africa_Eastern,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,1975,NH3_AGR,1.61e-05
Africa_Eastern,OilCrop,OilCropAEZ01,OilCropAEZ01,1975,NH3_AGR,0.0001144
Africa_Eastern,OilCrop,OilCropAEZ02,OilCropAEZ02,1975,NH3_AGR,0.0003536
Africa_Eastern,OilCrop,OilCropAEZ03,OilCropAEZ03,1975,NH3_AGR,0.0001761
Africa_Eastern,OilCrop,OilCropAEZ04,OilCropAEZ04,1975,NH3_AGR,0.0002525
Africa_Eastern,OilCrop,OilCropAEZ05,OilCropAEZ05,1975,NH3_AGR,0.0002381
Africa_Eastern,OilCrop,OilCropAEZ06,OilCropAEZ06,1975,NH3_AGR,8.21e-05
Africa_Eastern,OilCrop,OilCropAEZ07,OilCropAEZ07,1975,NH3_AGR,1.27e-05
Africa_Eastern,OilCrop,OilCropAEZ08,OilCropAEZ08,1975,NH3_AGR,1.46e-05
Africa_Eastern,OilCrop,OilCropAEZ09,OilCropAEZ09,1975,NH3_AGR,1.8e-06
Africa_Eastern,OilCrop,OilCropAEZ10,OilCropAEZ10,1975,NH3_AGR,1.34e-05
Africa_Eastern,OilCrop,OilCropAEZ11,OilCropAEZ11,1975,NH3_AGR,1.01e-05
Africa_Eastern,OilCrop,OilCropAEZ12,OilCropAEZ12,1975,NH3_AGR,1.9e-06
Africa_Eastern,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1975,NH3_AGR,0.0002283
Africa_Eastern,OtherGrain,OtherGrainAEZ02,OtherGrainAEZ02,1975,NH3_AGR,0.0009407
Africa_Eastern,OtherGrain,OtherGrainAEZ03,OtherGrainAEZ03,1975,NH3_AGR,0.0004886
Africa_Eastern,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1975,NH3_AGR,0.0008035
Africa_Eastern,OtherGrain,OtherGrainAEZ05,OtherGrainAEZ05,1975,NH3_AGR,0.001268
Africa_Eastern,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1975,NH3_AGR,0.0003753
Africa_Eastern,OtherGrain,OtherGrainAEZ07,OtherGrainAEZ07,1975,NH3_AGR,0
Africa_Eastern,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1975,NH3_AGR,7.1e-05
Africa_Eastern,OtherGrain,OtherGrainAEZ09,OtherGrainAEZ09,1975,NH3_AGR,0.0001551
Africa_Eastern,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1975,NH3_AGR,0.0002303
Africa_Eastern,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,1975,NH3_AGR,0.0002775
Africa_Eastern,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,1975,NH3_AGR,6.15e-05
Africa_Eastern,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1975,NH3_AGR,7e-07
Africa_Eastern,PalmFruit,PalmFruitAEZ02,PalmFruitAEZ02,1975,NH3_AGR,3.7e-06
Africa_Eastern,PalmFruit,PalmFruitAEZ03,PalmFruitAEZ03,1975,NH3_AGR,1.96e-05
Africa_Eastern,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1975,NH3_AGR,1.74e-05
Africa_Eastern,PalmFruit,PalmFruitAEZ05,PalmFruitAEZ05,1975,NH3_AGR,3.6e-05
Africa_Eastern,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1975,NH3_AGR,6.15e-05
Africa_Eastern,PalmFruit,PalmFruitAEZ07,PalmFruitAEZ07,1975,NH3_AGR,0
Africa_Eastern,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1975,NH3_AGR,0
Africa_Eastern,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,1975,NH3_AGR,0
Africa_Eastern,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1975,NH3_AGR,0
Africa_Eastern,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,1975,NH3_AGR,0
Africa_Eastern,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,1975,NH3_AGR,0
Africa_Eastern,Rice,RiceAEZ01,RiceAEZ01,1975,NH3_AGR,0
Africa_Eastern,Rice,RiceAEZ02,RiceAEZ02,1975,NH3_AGR,1.05e-05
Africa_Eastern,Rice,RiceAEZ03,RiceAEZ03,1975,NH3_AGR,0.0001539
Africa_Eastern,Rice,RiceAEZ04,RiceAEZ04,1975,NH3_AGR,0.0002767
Africa_Eastern,Rice,RiceAEZ05,RiceAEZ05,1975,NH3_AGR,0.0002698
Africa_Eastern,Rice,RiceAEZ06,RiceAEZ06,1975,NH3_AGR,0.0007431
Africa_Eastern,Rice,RiceAEZ07,RiceAEZ07,1975,NH3_AGR,0
Africa_Eastern,Rice,RiceAEZ08,RiceAEZ08,1975,NH3_AGR,0
Africa_Eastern,Rice,RiceAEZ09,RiceAEZ09,1975,NH3_AGR,0
Africa_Eastern,Rice,RiceAEZ10,RiceAEZ10,1975,NH3_AGR,2.8e-05
Africa_Eastern,Rice,RiceAEZ11,RiceAEZ11,1975,NH3_AGR,7.6e-06
Africa_Eastern,Rice,RiceAEZ12,RiceAEZ12,1975,NH3_AGR,0
Africa_Eastern,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1975,NH3_AGR,0.0002429
Africa_Eastern,Root_Tuber,Root_TuberAEZ02,Root_TuberAEZ02,1975,NH3_AGR,0.0007232
Africa_Eastern,Root_Tuber,Root_TuberAEZ03,Root_TuberAEZ03,1975,NH3_AGR,0.000429
Africa_Eastern,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1975,NH3_AGR,0.0006377
Africa_Eastern,Root_Tuber,Root_TuberAEZ05,Root_TuberAEZ05,1975,NH3_AGR,0.0029202
Africa_Eastern,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1975,NH3_AGR,0.0026752
Africa_Eastern,Root_Tuber,Root_TuberAEZ07,Root_TuberAEZ07,1975,NH3_AGR,5e-07
Africa_Eastern,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1975,NH3_AGR,2.83e-05
Africa_Eastern,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1975,NH3_AGR,8.77e-05
Africa_Eastern,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1975,NH3_AGR,0.0002197
Africa_Eastern,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,1975,NH3_AGR,0.0002785
Africa_Eastern,Root_Tuber,Root_TuberAEZ12,Root_TuberAEZ12,1975,NH3_AGR,2.33e-05
Africa_Eastern,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1975,NH3_AGR,0.0010176
Africa_Eastern,SugarCrop,SugarCropAEZ02,SugarCropAEZ02,1975,NH3_AGR,0.0024482
Africa_Eastern,SugarCrop,SugarCropAEZ03,SugarCropAEZ03,1975,NH3_AGR,0.0015568
Africa_Eastern,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1975,NH3_AGR,0.0011485
Africa_Eastern,SugarCrop,SugarCropAEZ05,SugarCropAEZ05,1975,NH3_AGR,0.0018835
Africa_Eastern,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1975,NH3_AGR,0.0023222
Africa_Eastern,SugarCrop,SugarCropAEZ07,SugarCropAEZ07,1975,NH3_AGR,6.65e-05
Africa_Eastern,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1975,NH3_AGR,4.16e-05
Africa_Eastern,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1975,NH3_AGR,1.9e-06
Africa_Eastern,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1975,NH3_AGR,4e-05
Africa_Eastern,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,1975,NH3_AGR,7.72e-05
Africa_Eastern,SugarCrop,SugarCropAEZ12,SugarCropAEZ12,1975,NH3_AGR,4.2e-06
Africa_Eastern,Wheat,WheatAEZ01,WheatAEZ01,1975,NH3_AGR,3.85e-05
Africa_Eastern,Wheat,WheatAEZ02,WheatAEZ02,1975,NH3_AGR,0.0001322
Africa_Eastern,Wheat,WheatAEZ03,WheatAEZ03,1975,NH3_AGR,7.83e-05
Africa_Eastern,Wheat,WheatAEZ04,WheatAEZ04,1975,NH3_AGR,0.0001255
Africa_Eastern,Wheat,WheatAEZ05,WheatAEZ05,1975,NH3_AGR,0.0001848
Africa_Eastern,Wheat,WheatAEZ06,WheatAEZ06,1975,NH3_AGR,3.22e-05
Africa_Eastern,Wheat,WheatAEZ07,WheatAEZ07,1975,NH3_AGR,0
Africa_Eastern,Wheat,WheatAEZ08,WheatAEZ08,1975,NH3_AGR,5.1e-06
Africa_Eastern,Wheat,WheatAEZ09,WheatAEZ09,1975,NH3_AGR,1.87e-05
Africa_Eastern,Wheat,WheatAEZ10,WheatAEZ10,1975,NH3_AGR,4.01e-05
Africa_Eastern,Wheat,WheatAEZ11,WheatAEZ11,1975,NH3_AGR,7.81e-05
Africa_Eastern,Wheat,WheatAEZ12,WheatAEZ12,1975,NH3_AGR,1.93e-05
Africa_Northern,Rice,RiceAEZ01,RiceAEZ01,1975,CH4_AGR,0.2091197
Africa_Northern,Rice,RiceAEZ02,RiceAEZ02,1975,CH4_AGR,0.0138151
