INPUT_TABLE
Variable ID
AgMAC

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,Non.CO2,name,tax,mac.reduction
Africa_Northern,Root_Tuber,Root_TuberAEZ03,Root_TuberAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,Root_Tuber,Root_TuberAEZ07,Root_TuberAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,SugarCrop,SugarCropAEZ02,SugarCropAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,SugarCrop,SugarCropAEZ03,SugarCropAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,SugarCrop,SugarCropAEZ07,SugarCropAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,Wheat,WheatAEZ01,WheatAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,Wheat,WheatAEZ02,WheatAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,Wheat,WheatAEZ03,WheatAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,Wheat,WheatAEZ04,WheatAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,Wheat,WheatAEZ07,WheatAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,Wheat,WheatAEZ08,WheatAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,Wheat,WheatAEZ09,WheatAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Northern,Wheat,WheatAEZ10,WheatAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,biomass,biomassAEZ01,biomassAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,biomass,biomassAEZ02,biomassAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,biomass,biomassAEZ03,biomassAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,biomass,biomassAEZ04,biomassAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,biomass,biomassAEZ05,biomassAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,biomass,biomassAEZ06,biomassAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,biomass,biomassAEZ07,biomassAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,biomass,biomassAEZ08,biomassAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,biomass,biomassAEZ09,biomassAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,biomass,biomassAEZ10,biomassAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,biomass,biomassAEZ11,biomassAEZ11,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Corn,CornAEZ01,CornAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Corn,CornAEZ02,CornAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Corn,CornAEZ03,CornAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Corn,CornAEZ04,CornAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Corn,CornAEZ05,CornAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Corn,CornAEZ06,CornAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Corn,CornAEZ07,CornAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Corn,CornAEZ08,CornAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Corn,CornAEZ09,CornAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Corn,CornAEZ10,CornAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Corn,CornAEZ11,CornAEZ11,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FiberCrop,FiberCropAEZ02,FiberCropAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FiberCrop,FiberCropAEZ03,FiberCropAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FiberCrop,FiberCropAEZ05,FiberCropAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FiberCrop,FiberCropAEZ07,FiberCropAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FiberCrop,FiberCropAEZ09,FiberCropAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderGrass,FodderGrassAEZ02,FodderGrassAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderGrass,FodderGrassAEZ03,FodderGrassAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderGrass,FodderGrassAEZ05,FodderGrassAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderGrass,FodderGrassAEZ07,FodderGrassAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderGrass,FodderGrassAEZ09,FodderGrassAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderHerb,FodderHerbAEZ02,FodderHerbAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderHerb,FodderHerbAEZ03,FodderHerbAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderHerb,FodderHerbAEZ05,FodderHerbAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderHerb,FodderHerbAEZ07,FodderHerbAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderHerb,FodderHerbAEZ09,FodderHerbAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,MiscCrop,MiscCropAEZ02,MiscCropAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,MiscCrop,MiscCropAEZ03,MiscCropAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,MiscCrop,MiscCropAEZ05,MiscCropAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,MiscCrop,MiscCropAEZ07,MiscCropAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,MiscCrop,MiscCropAEZ09,MiscCropAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OilCrop,OilCropAEZ01,OilCropAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OilCrop,OilCropAEZ02,OilCropAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OilCrop,OilCropAEZ03,OilCropAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OilCrop,OilCropAEZ04,OilCropAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OilCrop,OilCropAEZ05,OilCropAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OilCrop,OilCropAEZ06,OilCropAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OilCrop,OilCropAEZ07,OilCropAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OilCrop,OilCropAEZ08,OilCropAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OilCrop,OilCropAEZ09,OilCropAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OilCrop,OilCropAEZ10,OilCropAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OilCrop,OilCropAEZ11,OilCropAEZ11,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OtherGrain,OtherGrainAEZ02,OtherGrainAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OtherGrain,OtherGrainAEZ03,OtherGrainAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OtherGrain,OtherGrainAEZ05,OtherGrainAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OtherGrain,OtherGrainAEZ07,OtherGrainAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OtherGrain,OtherGrainAEZ09,OtherGrainAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,PalmFruit,PalmFruitAEZ02,PalmFruitAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,PalmFruit,PalmFruitAEZ03,PalmFruitAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,PalmFruit,PalmFruitAEZ05,PalmFruitAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,PalmFruit,PalmFruitAEZ07,PalmFruitAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Rice,RiceAEZ01,RiceAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Rice,RiceAEZ02,RiceAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Rice,RiceAEZ03,RiceAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Rice,RiceAEZ04,RiceAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Rice,RiceAEZ05,RiceAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Rice,RiceAEZ06,RiceAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Rice,RiceAEZ07,RiceAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Rice,RiceAEZ08,RiceAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Rice,RiceAEZ09,RiceAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Rice,RiceAEZ10,RiceAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Rice,RiceAEZ11,RiceAEZ11,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Root_Tuber,Root_TuberAEZ02,Root_TuberAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Root_Tuber,Root_TuberAEZ03,Root_TuberAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Root_Tuber,Root_TuberAEZ05,Root_TuberAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Root_Tuber,Root_TuberAEZ07,Root_TuberAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,SugarCrop,SugarCropAEZ02,SugarCropAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,SugarCrop,SugarCropAEZ03,SugarCropAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,SugarCrop,SugarCropAEZ05,SugarCropAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,SugarCrop,SugarCropAEZ07,SugarCropAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Wheat,WheatAEZ01,WheatAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Wheat,WheatAEZ02,WheatAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Wheat,WheatAEZ03,WheatAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Wheat,WheatAEZ04,WheatAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Wheat,WheatAEZ05,WheatAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Wheat,WheatAEZ06,WheatAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Wheat,WheatAEZ07,WheatAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Wheat,WheatAEZ08,WheatAEZ08,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Wheat,WheatAEZ09,WheatAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Wheat,WheatAEZ10,WheatAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Southern,Wheat,WheatAEZ11,WheatAEZ11,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,biomass,biomassAEZ01,biomassAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,biomass,biomassAEZ02,biomassAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,biomass,biomassAEZ03,biomassAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,biomass,biomassAEZ04,biomassAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,biomass,biomassAEZ05,biomassAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,biomass,biomassAEZ06,biomassAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,biomass,biomassAEZ07,biomassAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,biomass,biomassAEZ09,biomassAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,biomass,biomassAEZ10,biomassAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,Corn,CornAEZ01,CornAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,Corn,CornAEZ02,CornAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,Corn,CornAEZ03,CornAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,Corn,CornAEZ04,CornAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,Corn,CornAEZ05,CornAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,Corn,CornAEZ06,CornAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,Corn,CornAEZ07,CornAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,Corn,CornAEZ09,CornAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,Corn,CornAEZ10,CornAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FiberCrop,FiberCropAEZ02,FiberCropAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FiberCrop,FiberCropAEZ03,FiberCropAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FiberCrop,FiberCropAEZ05,FiberCropAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FiberCrop,FiberCropAEZ07,FiberCropAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FiberCrop,FiberCropAEZ09,FiberCropAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderGrass,FodderGrassAEZ02,FodderGrassAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderGrass,FodderGrassAEZ03,FodderGrassAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderGrass,FodderGrassAEZ05,FodderGrassAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderGrass,FodderGrassAEZ07,FodderGrassAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderGrass,FodderGrassAEZ09,FodderGrassAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderHerb,FodderHerbAEZ02,FodderHerbAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderHerb,FodderHerbAEZ03,FodderHerbAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderHerb,FodderHerbAEZ05,FodderHerbAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderHerb,FodderHerbAEZ07,FodderHerbAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderHerb,FodderHerbAEZ09,FodderHerbAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,MiscCrop,MiscCropAEZ02,MiscCropAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,MiscCrop,MiscCropAEZ03,MiscCropAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,MiscCrop,MiscCropAEZ05,MiscCropAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,MiscCrop,MiscCropAEZ07,MiscCropAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,MiscCrop,MiscCropAEZ09,MiscCropAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OilCrop,OilCropAEZ01,OilCropAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OilCrop,OilCropAEZ02,OilCropAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OilCrop,OilCropAEZ03,OilCropAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OilCrop,OilCropAEZ04,OilCropAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OilCrop,OilCropAEZ05,OilCropAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OilCrop,OilCropAEZ06,OilCropAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OilCrop,OilCropAEZ07,OilCropAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OilCrop,OilCropAEZ09,OilCropAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OilCrop,OilCropAEZ10,OilCropAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OtherGrain,OtherGrainAEZ02,OtherGrainAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OtherGrain,OtherGrainAEZ03,OtherGrainAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OtherGrain,OtherGrainAEZ05,OtherGrainAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OtherGrain,OtherGrainAEZ07,OtherGrainAEZ07,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OtherGrain,OtherGrainAEZ09,OtherGrainAEZ09,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,PalmFruit,PalmFruitAEZ02,PalmFruitAEZ02,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,PalmFruit,PalmFruitAEZ03,PalmFruitAEZ03,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,PalmFruit,PalmFruitAEZ05,PalmFruitAEZ05,2005,N2O_AGR,N2O,-30,0.03
Africa_Western,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,2005,N2O_AGR,N2O,-30,0.03
