# File: en_chemical.csv
# Title: chemical energy use by region
# Units: ktoe
# Description: Regional chemical energy consumption
# Source: IEA
# Column types: ccicnic
# ----------
region,flow,GCAM_region_ID,fuel,value,year,unit
Indonesia,NECHEM,18,gas,4118,2015,ktoe
Indonesia,NECHEM,18,refined liquids,359,1985,ktoe
Indonesia,NECHEM,18,refined liquids,365,1986,ktoe
Indonesia,NECHEM,18,refined liquids,2060,1987,ktoe
Indonesia,NECHEM,18,refined liquids,1942,1988,ktoe
Indonesia,NECHEM,18,refined liquids,2293,1989,ktoe
Indonesia,NECHEM,18,refined liquids,2595,1990,ktoe
Indonesia,NECHEM,18,refined liquids,2800,1991,ktoe
Indonesia,NECHEM,18,refined liquids,2710,1992,ktoe
Indonesia,NECHEM,18,refined liquids,3099,1993,ktoe
Indonesia,NECHEM,18,refined liquids,2648,1994,ktoe
Indonesia,NECHEM,18,refined liquids,2219,1995,ktoe
Indonesia,NECHEM,18,refined liquids,4311,1996,ktoe
Indonesia,NECHEM,18,refined liquids,3072,1997,ktoe
Indonesia,NECHEM,18,refined liquids,1576,1998,ktoe
Indonesia,NECHEM,18,refined liquids,1817,1999,ktoe
Indonesia,NECHEM,18,refined liquids,2704,2000,ktoe
Indonesia,NECHEM,18,refined liquids,2860,2001,ktoe
Indonesia,NECHEM,18,refined liquids,2508,2002,ktoe
Indonesia,NECHEM,18,refined liquids,1978,2003,ktoe
Indonesia,NECHEM,18,refined liquids,2491,2004,ktoe
Indonesia,NECHEM,18,refined liquids,3812,2005,ktoe
Indonesia,NECHEM,18,refined liquids,5891,2006,ktoe
Indonesia,NECHEM,18,refined liquids,5297,2007,ktoe
Indonesia,NECHEM,18,refined liquids,5332,2008,ktoe
Indonesia,NECHEM,18,refined liquids,5303,2009,ktoe
Indonesia,NECHEM,18,refined liquids,5835,2010,ktoe
Indonesia,NECHEM,18,refined liquids,4075,2011,ktoe
Indonesia,NECHEM,18,refined liquids,5580,2012,ktoe
Indonesia,NECHEM,18,refined liquids,3873,2013,ktoe
Indonesia,NECHEM,18,refined liquids,3174,2014,ktoe
Indonesia,NECHEM,18,refined liquids,2474,2015,ktoe
Japan,CHEMICAL,19,biomass,1,1997,ktoe
Japan,CHEMICAL,19,biomass,7,1998,ktoe
Japan,CHEMICAL,19,biomass,3,1999,ktoe
Japan,CHEMICAL,19,biomass,4,2007,ktoe
Japan,CHEMICAL,19,biomass,9,2008,ktoe
Japan,CHEMICAL,19,biomass,20,2009,ktoe
Japan,CHEMICAL,19,biomass,38,2010,ktoe
Japan,CHEMICAL,19,biomass,47,2011,ktoe
Japan,CHEMICAL,19,biomass,55,2012,ktoe
Japan,CHEMICAL,19,biomass,99,2013,ktoe
Japan,CHEMICAL,19,biomass,109,2014,ktoe
Japan,CHEMICAL,19,biomass,118,2015,ktoe
Japan,CHEMICAL,19,biomass_tradbio,11,1983,ktoe
Japan,CHEMICAL,19,biomass_tradbio,36,1984,ktoe
Japan,CHEMICAL,19,biomass_tradbio,37,1985,ktoe
Japan,CHEMICAL,19,biomass_tradbio,38,1986,ktoe
Japan,CHEMICAL,19,biomass_tradbio,35,1987,ktoe
Japan,CHEMICAL,19,biomass_tradbio,31,1988,ktoe
Japan,CHEMICAL,19,biomass_tradbio,27,1989,ktoe
Japan,CHEMICAL,19,coal,403,1975,ktoe
Japan,CHEMICAL,19,coal,379,1976,ktoe
Japan,CHEMICAL,19,coal,332,1977,ktoe
Japan,CHEMICAL,19,coal,263,1978,ktoe
Japan,CHEMICAL,19,coal,363,1979,ktoe
Japan,CHEMICAL,19,coal,315,1980,ktoe
Japan,CHEMICAL,19,coal,390,1981,ktoe
Japan,CHEMICAL,19,coal,554,1982,ktoe
Japan,CHEMICAL,19,coal,672,1983,ktoe
Japan,CHEMICAL,19,coal,1063,1984,ktoe
Japan,CHEMICAL,19,coal,1570,1985,ktoe
Japan,CHEMICAL,19,coal,1546,1986,ktoe
Japan,CHEMICAL,19,coal,1399,1987,ktoe
Japan,CHEMICAL,19,coal,1478,1988,ktoe
Japan,CHEMICAL,19,coal,1571,1989,ktoe
Japan,CHEMICAL,19,coal,4291,1990,ktoe
Japan,CHEMICAL,19,coal,4287,1991,ktoe
Japan,CHEMICAL,19,coal,4159,1992,ktoe
Japan,CHEMICAL,19,coal,4122,1993,ktoe
Japan,CHEMICAL,19,coal,4039,1994,ktoe
Japan,CHEMICAL,19,coal,3890,1995,ktoe
Japan,CHEMICAL,19,coal,3835,1996,ktoe
Japan,CHEMICAL,19,coal,3679,1997,ktoe
Japan,CHEMICAL,19,coal,2949,1998,ktoe
Japan,CHEMICAL,19,coal,2737,1999,ktoe
Japan,CHEMICAL,19,coal,3004,2000,ktoe
Japan,CHEMICAL,19,coal,3096,2001,ktoe
Japan,CHEMICAL,19,coal,3246,2002,ktoe
Japan,CHEMICAL,19,coal,3488,2003,ktoe
Japan,CHEMICAL,19,coal,3568,2004,ktoe
Japan,CHEMICAL,19,coal,3571,2005,ktoe
Japan,CHEMICAL,19,coal,3791,2006,ktoe
Japan,CHEMICAL,19,coal,3944,2007,ktoe
Japan,CHEMICAL,19,coal,3662,2008,ktoe
Japan,CHEMICAL,19,coal,3505,2009,ktoe
Japan,CHEMICAL,19,coal,4195,2010,ktoe
Japan,CHEMICAL,19,coal,4038,2011,ktoe
Japan,CHEMICAL,19,coal,3919,2012,ktoe
Japan,CHEMICAL,19,coal,3887,2013,ktoe
Japan,CHEMICAL,19,coal,3911,2014,ktoe
Japan,CHEMICAL,19,coal,3942,2015,ktoe
Japan,CHEMICAL,19,electricity,3994,1971,ktoe
Japan,CHEMICAL,19,electricity,4315,1972,ktoe
Japan,CHEMICAL,19,electricity,4390,1973,ktoe
Japan,CHEMICAL,19,electricity,4231,1974,ktoe
Japan,CHEMICAL,19,electricity,4239,1975,ktoe
Japan,CHEMICAL,19,electricity,4341,1976,ktoe
Japan,CHEMICAL,19,electricity,4344,1977,ktoe
Japan,CHEMICAL,19,electricity,4198,1978,ktoe
Japan,CHEMICAL,19,electricity,4308,1979,ktoe
Japan,CHEMICAL,19,electricity,3845,1980,ktoe
Japan,CHEMICAL,19,electricity,3706,1981,ktoe
Japan,CHEMICAL,19,electricity,3818,1982,ktoe
Japan,CHEMICAL,19,electricity,4012,1983,ktoe
Japan,CHEMICAL,19,electricity,4206,1984,ktoe
Japan,CHEMICAL,19,electricity,4219,1985,ktoe
Japan,CHEMICAL,19,electricity,4182,1986,ktoe
Japan,CHEMICAL,19,electricity,4382,1987,ktoe
Japan,CHEMICAL,19,electricity,4588,1988,ktoe
Japan,CHEMICAL,19,electricity,4772,1989,ktoe
Japan,CHEMICAL,19,electricity,5525,1990,ktoe
Japan,CHEMICAL,19,electricity,5508,1991,ktoe
Japan,CHEMICAL,19,electricity,5466,1992,ktoe
Japan,CHEMICAL,19,electricity,5384,1993,ktoe
Japan,CHEMICAL,19,electricity,5502,1994,ktoe
Japan,CHEMICAL,19,electricity,5524,1995,ktoe
Japan,CHEMICAL,19,electricity,5650,1996,ktoe
Japan,CHEMICAL,19,electricity,5809,1997,ktoe
Japan,CHEMICAL,19,electricity,5340,1998,ktoe
Japan,CHEMICAL,19,electricity,5481,1999,ktoe
Japan,CHEMICAL,19,electricity,5578,2000,ktoe
Japan,CHEMICAL,19,electricity,5343,2001,ktoe
Japan,CHEMICAL,19,electricity,5301,2002,ktoe
Japan,CHEMICAL,19,electricity,5276,2003,ktoe
Japan,CHEMICAL,19,electricity,5310,2004,ktoe
Japan,CHEMICAL,19,electricity,5380,2005,ktoe
Japan,CHEMICAL,19,electricity,5338,2006,ktoe
Japan,CHEMICAL,19,electricity,5260,2007,ktoe
Japan,CHEMICAL,19,electricity,4959,2008,ktoe
Japan,CHEMICAL,19,electricity,4934,2009,ktoe
Japan,CHEMICAL,19,electricity,5190,2010,ktoe
Japan,CHEMICAL,19,electricity,4990,2011,ktoe
Japan,CHEMICAL,19,electricity,4753,2012,ktoe
Japan,CHEMICAL,19,electricity,4867,2013,ktoe
Japan,CHEMICAL,19,electricity,4770,2014,ktoe
Japan,CHEMICAL,19,electricity,4825,2015,ktoe
Japan,CHEMICAL,19,gas,1275,1971,ktoe
Japan,CHEMICAL,19,gas,1124,1972,ktoe
Japan,CHEMICAL,19,gas,1072,1973,ktoe
Japan,CHEMICAL,19,gas,994,1974,ktoe
Japan,CHEMICAL,19,gas,976,1975,ktoe
Japan,CHEMICAL,19,gas,959,1976,ktoe
Japan,CHEMICAL,19,gas,908,1977,ktoe
Japan,CHEMICAL,19,gas,877,1978,ktoe
Japan,CHEMICAL,19,gas,800,1979,ktoe
Japan,CHEMICAL,19,gas,688,1980,ktoe
Japan,CHEMICAL,19,gas,613,1981,ktoe
Japan,CHEMICAL,19,gas,792,1982,ktoe
Japan,CHEMICAL,19,gas,787,1983,ktoe
Japan,CHEMICAL,19,gas,825,1984,ktoe
Japan,CHEMICAL,19,gas,830,1985,ktoe
Japan,CHEMICAL,19,gas,735,1986,ktoe
Japan,CHEMICAL,19,gas,794,1987,ktoe
Japan,CHEMICAL,19,gas,861,1988,ktoe
Japan,CHEMICAL,19,gas,880,1989,ktoe
Japan,CHEMICAL,19,gas,1021,1990,ktoe
Japan,CHEMICAL,19,gas,1020,1991,ktoe
Japan,CHEMICAL,19,gas,1016,1992,ktoe
Japan,CHEMICAL,19,gas,1041,1993,ktoe
Japan,CHEMICAL,19,gas,1072,1994,ktoe
Japan,CHEMICAL,19,gas,1163,1995,ktoe
Japan,CHEMICAL,19,gas,1203,1996,ktoe
Japan,CHEMICAL,19,gas,1274,1997,ktoe
Japan,CHEMICAL,19,gas,1224,1998,ktoe
Japan,CHEMICAL,19,gas,1368,1999,ktoe
Japan,CHEMICAL,19,gas,1504,2000,ktoe
Japan,CHEMICAL,19,gas,1476,2001,ktoe
Japan,CHEMICAL,19,gas,1624,2002,ktoe
Japan,CHEMICAL,19,gas,1724,2003,ktoe
Japan,CHEMICAL,19,gas,1939,2004,ktoe
Japan,CHEMICAL,19,gas,2117,2005,ktoe
Japan,CHEMICAL,19,gas,2088,2006,ktoe
Japan,CHEMICAL,19,gas,2190,2007,ktoe
Japan,CHEMICAL,19,gas,2075,2008,ktoe
Japan,CHEMICAL,19,gas,2019,2009,ktoe
Japan,CHEMICAL,19,gas,2347,2010,ktoe
Japan,CHEMICAL,19,gas,2358,2011,ktoe
Japan,CHEMICAL,19,gas,2336,2012,ktoe
Japan,CHEMICAL,19,gas,2365,2013,ktoe
Japan,CHEMICAL,19,gas,2251,2014,ktoe
Japan,CHEMICAL,19,gas,2207,2015,ktoe
Japan,CHEMICAL,19,refined liquids,8909,1971,ktoe
Japan,CHEMICAL,19,refined liquids,8203,1972,ktoe
Japan,CHEMICAL,19,refined liquids,8806,1973,ktoe
Japan,CHEMICAL,19,refined liquids,8593,1974,ktoe
Japan,CHEMICAL,19,refined liquids,7008,1975,ktoe
Japan,CHEMICAL,19,refined liquids,7487,1976,ktoe
Japan,CHEMICAL,19,refined liquids,7627,1977,ktoe
Japan,CHEMICAL,19,refined liquids,6202,1978,ktoe
Japan,CHEMICAL,19,refined liquids,6116,1979,ktoe
Japan,CHEMICAL,19,refined liquids,5475,1980,ktoe
Japan,CHEMICAL,19,refined liquids,4235,1981,ktoe
Japan,CHEMICAL,19,refined liquids,4502,1982,ktoe
Japan,CHEMICAL,19,refined liquids,3800,1983,ktoe
Japan,CHEMICAL,19,refined liquids,4170,1984,ktoe
Japan,CHEMICAL,19,refined liquids,4000,1985,ktoe
Japan,CHEMICAL,19,refined liquids,3298,1986,ktoe
Japan,CHEMICAL,19,refined liquids,3703,1987,ktoe
Japan,CHEMICAL,19,refined liquids,3412,1988,ktoe
Japan,CHEMICAL,19,refined liquids,3324,1989,ktoe
Japan,CHEMICAL,19,refined liquids,13490,1990,ktoe
Japan,CHEMICAL,19,refined liquids,13837,1991,ktoe
Japan,CHEMICAL,19,refined liquids,13625,1992,ktoe
Japan,CHEMICAL,19,refined liquids,13878,1993,ktoe
Japan,CHEMICAL,19,refined liquids,14782,1994,ktoe
Japan,CHEMICAL,19,refined liquids,15175,1995,ktoe
Japan,CHEMICAL,19,refined liquids,15433,1996,ktoe
Japan,CHEMICAL,19,refined liquids,15218,1997,ktoe
Japan,CHEMICAL,19,refined liquids,14838,1998,ktoe
Japan,CHEMICAL,19,refined liquids,15944,1999,ktoe
Japan,CHEMICAL,19,refined liquids,15843,2000,ktoe
Japan,CHEMICAL,19,refined liquids,15385,2001,ktoe
Japan,CHEMICAL,19,refined liquids,15466,2002,ktoe
Japan,CHEMICAL,19,refined liquids,14394,2003,ktoe
Japan,CHEMICAL,19,refined liquids,14612,2004,ktoe
Japan,CHEMICAL,19,refined liquids,14762,2005,ktoe
Japan,CHEMICAL,19,refined liquids,14938,2006,ktoe
Japan,CHEMICAL,19,refined liquids,14669,2007,ktoe
Japan,CHEMICAL,19,refined liquids,12715,2008,ktoe
Japan,CHEMICAL,19,refined liquids,13034,2009,ktoe
Japan,CHEMICAL,19,refined liquids,12622,2010,ktoe
Japan,CHEMICAL,19,refined liquids,12284,2011,ktoe
Japan,CHEMICAL,19,refined liquids,11173,2012,ktoe
Japan,CHEMICAL,19,refined liquids,12461,2013,ktoe
Japan,CHEMICAL,19,refined liquids,11904,2014,ktoe
Japan,CHEMICAL,19,refined liquids,11371,2015,ktoe
Japan,NECHEM,19,coal,624,1990,ktoe
Japan,NECHEM,19,coal,611,1991,ktoe
Japan,NECHEM,19,coal,554,1992,ktoe
Japan,NECHEM,19,coal,559,1993,ktoe
Japan,NECHEM,19,coal,529,1994,ktoe
Japan,NECHEM,19,coal,543,1995,ktoe
Japan,NECHEM,19,coal,469,1996,ktoe
Japan,NECHEM,19,coal,491,1997,ktoe
Japan,NECHEM,19,coal,522,1998,ktoe
Japan,NECHEM,19,coal,481,1999,ktoe
Japan,NECHEM,19,coal,431,2000,ktoe
Japan,NECHEM,19,coal,383,2001,ktoe
Japan,NECHEM,19,coal,367,2002,ktoe
Japan,NECHEM,19,coal,413,2003,ktoe
Japan,NECHEM,19,coal,436,2004,ktoe
Japan,NECHEM,19,coal,414,2005,ktoe
Japan,NECHEM,19,coal,461,2006,ktoe
Japan,NECHEM,19,coal,453,2007,ktoe
Japan,NECHEM,19,coal,434,2008,ktoe
Japan,NECHEM,19,coal,354,2009,ktoe
Japan,NECHEM,19,coal,404,2010,ktoe
Japan,NECHEM,19,coal,444,2011,ktoe
Japan,NECHEM,19,coal,438,2012,ktoe
Japan,NECHEM,19,coal,419,2013,ktoe
Japan,NECHEM,19,coal,404,2014,ktoe
Japan,NECHEM,19,coal,400,2015,ktoe
Japan,NECHEM,19,gas,301,1990,ktoe
Japan,NECHEM,19,gas,295,1991,ktoe
Japan,NECHEM,19,gas,263,1992,ktoe
Japan,NECHEM,19,gas,253,1993,ktoe
Japan,NECHEM,19,gas,239,1994,ktoe
Japan,NECHEM,19,gas,259,1995,ktoe
Japan,NECHEM,19,gas,226,1996,ktoe
Japan,NECHEM,19,gas,200,1997,ktoe
Japan,NECHEM,19,gas,149,1998,ktoe
Japan,NECHEM,19,gas,173,1999,ktoe
Japan,NECHEM,19,gas,183,2000,ktoe
Japan,NECHEM,19,gas,172,2001,ktoe
Japan,NECHEM,19,gas,264,2002,ktoe
Japan,NECHEM,19,gas,314,2003,ktoe
Japan,NECHEM,19,gas,350,2004,ktoe
Japan,NECHEM,19,gas,349,2005,ktoe
Japan,NECHEM,19,gas,357,2006,ktoe
Japan,NECHEM,19,gas,383,2007,ktoe
Japan,NECHEM,19,gas,349,2008,ktoe
Japan,NECHEM,19,gas,305,2009,ktoe
Japan,NECHEM,19,gas,356,2010,ktoe
Japan,NECHEM,19,gas,354,2011,ktoe
Japan,NECHEM,19,gas,356,2012,ktoe
Japan,NECHEM,19,gas,346,2013,ktoe
Japan,NECHEM,19,gas,284,2014,ktoe
Japan,NECHEM,19,gas,249,2015,ktoe
Japan,NECHEM,19,refined liquids,23998,1971,ktoe
Japan,NECHEM,19,refined liquids,26388,1972,ktoe
Japan,NECHEM,19,refined liquids,28037,1973,ktoe
Japan,NECHEM,19,refined liquids,26939,1974,ktoe
Japan,NECHEM,19,refined liquids,21255,1975,ktoe
Japan,NECHEM,19,refined liquids,24503,1976,ktoe
Japan,NECHEM,19,refined liquids,25033,1977,ktoe
Japan,NECHEM,19,refined liquids,26584,1978,ktoe
Japan,NECHEM,19,refined liquids,27683,1979,ktoe
Japan,NECHEM,19,refined liquids,20196,1980,ktoe
Japan,NECHEM,19,refined liquids,17913,1981,ktoe
Japan,NECHEM,19,refined liquids,17187,1982,ktoe
Japan,NECHEM,19,refined liquids,16783,1983,ktoe
Japan,NECHEM,19,refined liquids,18849,1984,ktoe
Japan,NECHEM,19,refined liquids,19017,1985,ktoe
Japan,NECHEM,19,refined liquids,19684,1986,ktoe
Japan,NECHEM,19,refined liquids,20671,1987,ktoe
Japan,NECHEM,19,refined liquids,22228,1988,ktoe
Japan,NECHEM,19,refined liquids,24024,1989,ktoe
Japan,NECHEM,19,refined liquids,22513,1990,ktoe
Japan,NECHEM,19,refined liquids,22164,1991,ktoe
Japan,NECHEM,19,refined liquids,22354,1992,ktoe
Japan,NECHEM,19,refined liquids,21106,1993,ktoe
Japan,NECHEM,19,refined liquids,22930,1994,ktoe
Japan,NECHEM,19,refined liquids,25219,1995,ktoe
Japan,NECHEM,19,refined liquids,26049,1996,ktoe
Japan,NECHEM,19,refined liquids,27056,1997,ktoe
Japan,NECHEM,19,refined liquids,25227,1998,ktoe
Japan,NECHEM,19,refined liquids,27901,1999,ktoe
Japan,NECHEM,19,refined liquids,26957,2000,ktoe
Japan,NECHEM,19,refined liquids,25221,2001,ktoe
Japan,NECHEM,19,refined liquids,27089,2002,ktoe
Japan,NECHEM,19,refined liquids,28485,2003,ktoe
Japan,NECHEM,19,refined liquids,30032,2004,ktoe
Japan,NECHEM,19,refined liquids,28909,2005,ktoe
Japan,NECHEM,19,refined liquids,29071,2006,ktoe
Japan,NECHEM,19,refined liquids,29053,2007,ktoe
Japan,NECHEM,19,refined liquids,24185,2008,ktoe
Japan,NECHEM,19,refined liquids,28473,2009,ktoe
Japan,NECHEM,19,refined liquids,28243,2010,ktoe
Japan,NECHEM,19,refined liquids,26466,2011,ktoe
Japan,NECHEM,19,refined liquids,27415,2012,ktoe
Japan,NECHEM,19,refined liquids,28634,2013,ktoe
Japan,NECHEM,19,refined liquids,27284,2014,ktoe
Japan,NECHEM,19,refined liquids,29818,2015,ktoe
Mexico,CHEMICAL,20,electricity,103,1985,ktoe
Mexico,CHEMICAL,20,electricity,360,1986,ktoe
Mexico,CHEMICAL,20,electricity,349,1987,ktoe
Mexico,CHEMICAL,20,electricity,304,1988,ktoe
Mexico,CHEMICAL,20,electricity,288,1989,ktoe
Mexico,CHEMICAL,20,electricity,764,1990,ktoe
Mexico,CHEMICAL,20,electricity,606,1991,ktoe
Mexico,CHEMICAL,20,electricity,663,1992,ktoe
Mexico,CHEMICAL,20,electricity,673,1993,ktoe
Mexico,CHEMICAL,20,electricity,716,1994,ktoe
Mexico,CHEMICAL,20,electricity,763,1995,ktoe
Mexico,CHEMICAL,20,electricity,458,1996,ktoe
Mexico,CHEMICAL,20,electricity,482,1997,ktoe
Mexico,CHEMICAL,20,electricity,500,1998,ktoe
Mexico,CHEMICAL,20,electricity,521,1999,ktoe
Mexico,CHEMICAL,20,electricity,523,2000,ktoe
Mexico,CHEMICAL,20,electricity,439,2001,ktoe
Mexico,CHEMICAL,20,electricity,422,2002,ktoe
Mexico,CHEMICAL,20,electricity,526,2003,ktoe
Mexico,CHEMICAL,20,electricity,514,2004,ktoe
Mexico,CHEMICAL,20,electricity,533,2005,ktoe
Mexico,CHEMICAL,20,electricity,528,2006,ktoe
Mexico,CHEMICAL,20,electricity,536,2007,ktoe
Mexico,CHEMICAL,20,electricity,503,2008,ktoe
Mexico,CHEMICAL,20,electricity,579,2009,ktoe
Mexico,CHEMICAL,20,electricity,545,2010,ktoe
Mexico,CHEMICAL,20,electricity,546,2011,ktoe
Mexico,CHEMICAL,20,electricity,521,2012,ktoe
Mexico,CHEMICAL,20,electricity,531,2013,ktoe
Mexico,CHEMICAL,20,electricity,593,2014,ktoe
Mexico,CHEMICAL,20,electricity,510,2015,ktoe
Mexico,CHEMICAL,20,gas,1419,1971,ktoe
Mexico,CHEMICAL,20,gas,1576,1972,ktoe
Mexico,CHEMICAL,20,gas,1763,1973,ktoe
Mexico,CHEMICAL,20,gas,1951,1974,ktoe
Mexico,CHEMICAL,20,gas,2272,1975,ktoe
Mexico,CHEMICAL,20,gas,2461,1976,ktoe
Mexico,CHEMICAL,20,gas,2620,1977,ktoe
Mexico,CHEMICAL,20,gas,3287,1978,ktoe
Mexico,CHEMICAL,20,gas,3571,1979,ktoe
Mexico,CHEMICAL,20,gas,3993,1980,ktoe
Mexico,CHEMICAL,20,gas,4860,1981,ktoe
Mexico,CHEMICAL,20,gas,6128,1982,ktoe
Mexico,CHEMICAL,20,gas,6389,1983,ktoe
Mexico,CHEMICAL,20,gas,5714,1984,ktoe
Mexico,CHEMICAL,20,gas,5505,1985,ktoe
Mexico,CHEMICAL,20,gas,5720,1986,ktoe
Mexico,CHEMICAL,20,gas,5578,1987,ktoe
Mexico,CHEMICAL,20,gas,5880,1988,ktoe
Mexico,CHEMICAL,20,gas,4607,1989,ktoe
Mexico,CHEMICAL,20,gas,5294,1990,ktoe
Mexico,CHEMICAL,20,gas,5677,1991,ktoe
Mexico,CHEMICAL,20,gas,5319,1992,ktoe
Mexico,CHEMICAL,20,gas,5714,1993,ktoe
Mexico,CHEMICAL,20,gas,5897,1994,ktoe
Mexico,CHEMICAL,20,gas,5946,1995,ktoe
Mexico,CHEMICAL,20,gas,6300,1996,ktoe
Mexico,CHEMICAL,20,gas,5958,1997,ktoe
Mexico,CHEMICAL,20,gas,5443,1998,ktoe
Mexico,CHEMICAL,20,gas,5102,1999,ktoe
Mexico,CHEMICAL,20,gas,5330,2000,ktoe
Mexico,CHEMICAL,20,gas,4482,2001,ktoe
Mexico,CHEMICAL,20,gas,3649,2002,ktoe
Mexico,CHEMICAL,20,gas,3212,2003,ktoe
Mexico,CHEMICAL,20,gas,3320,2004,ktoe
Mexico,CHEMICAL,20,gas,3038,2005,ktoe
Mexico,CHEMICAL,20,gas,3225,2006,ktoe
Mexico,CHEMICAL,20,gas,3411,2007,ktoe
Mexico,CHEMICAL,20,gas,3528,2008,ktoe
Mexico,CHEMICAL,20,gas,3163,2009,ktoe
Mexico,CHEMICAL,20,gas,3590,2010,ktoe
Mexico,CHEMICAL,20,gas,3592,2011,ktoe
Mexico,CHEMICAL,20,gas,3714,2012,ktoe
Mexico,CHEMICAL,20,gas,3996,2013,ktoe
Mexico,CHEMICAL,20,gas,3589,2014,ktoe
Mexico,CHEMICAL,20,gas,2956,2015,ktoe
Mexico,CHEMICAL,20,refined liquids,10,1985,ktoe
Mexico,CHEMICAL,20,refined liquids,1242,1986,ktoe
Mexico,CHEMICAL,20,refined liquids,1516,1987,ktoe
Mexico,CHEMICAL,20,refined liquids,957,1988,ktoe
Mexico,CHEMICAL,20,refined liquids,1259,1989,ktoe
Mexico,CHEMICAL,20,refined liquids,1147,1990,ktoe
Mexico,CHEMICAL,20,refined liquids,1269,1991,ktoe
Mexico,CHEMICAL,20,refined liquids,1255,1992,ktoe
Mexico,CHEMICAL,20,refined liquids,1300,1993,ktoe
Mexico,CHEMICAL,20,refined liquids,1300,1994,ktoe
Mexico,CHEMICAL,20,refined liquids,1147,1995,ktoe
Mexico,CHEMICAL,20,refined liquids,1273,1996,ktoe
Mexico,CHEMICAL,20,refined liquids,1328,1997,ktoe
Mexico,CHEMICAL,20,refined liquids,1316,1998,ktoe
Mexico,CHEMICAL,20,refined liquids,1255,1999,ktoe
Mexico,CHEMICAL,20,refined liquids,1097,2000,ktoe
Mexico,CHEMICAL,20,refined liquids,930,2001,ktoe
Mexico,CHEMICAL,20,refined liquids,835,2002,ktoe
Mexico,CHEMICAL,20,refined liquids,580,2003,ktoe
Mexico,CHEMICAL,20,refined liquids,593,2004,ktoe
Mexico,CHEMICAL,20,refined liquids,777,2005,ktoe
Mexico,CHEMICAL,20,refined liquids,707,2006,ktoe
Mexico,CHEMICAL,20,refined liquids,773,2007,ktoe
Mexico,CHEMICAL,20,refined liquids,689,2008,ktoe
Mexico,CHEMICAL,20,refined liquids,415,2009,ktoe
Mexico,CHEMICAL,20,refined liquids,330,2010,ktoe
Mexico,CHEMICAL,20,refined liquids,321,2011,ktoe
Mexico,CHEMICAL,20,refined liquids,305,2012,ktoe
Mexico,CHEMICAL,20,refined liquids,341,2013,ktoe
Mexico,CHEMICAL,20,refined liquids,283,2014,ktoe
Mexico,CHEMICAL,20,refined liquids,289,2015,ktoe
Mexico,NECHEM,20,gas,447,1971,ktoe
Mexico,NECHEM,20,gas,489,1972,ktoe
Mexico,NECHEM,20,gas,509,1973,ktoe
Mexico,NECHEM,20,gas,492,1974,ktoe
Mexico,NECHEM,20,gas,823,1975,ktoe
Mexico,NECHEM,20,gas,953,1976,ktoe
Mexico,NECHEM,20,gas,1013,1977,ktoe
Mexico,NECHEM,20,gas,1568,1978,ktoe
Mexico,NECHEM,20,gas,1610,1979,ktoe
Mexico,NECHEM,20,gas,1912,1980,ktoe
Mexico,NECHEM,20,gas,2538,1981,ktoe
Mexico,NECHEM,20,gas,1796,1982,ktoe
Mexico,NECHEM,20,gas,1841,1983,ktoe
Mexico,NECHEM,20,gas,1769,1984,ktoe
Mexico,NECHEM,20,gas,2093,1985,ktoe
Mexico,NECHEM,20,gas,1893,1986,ktoe
Mexico,NECHEM,20,gas,2363,1987,ktoe
Mexico,NECHEM,20,gas,2429,1988,ktoe
Mexico,NECHEM,20,gas,2683,1989,ktoe
Mexico,NECHEM,20,gas,2274,1990,ktoe
Mexico,NECHEM,20,gas,2211,1991,ktoe
Mexico,NECHEM,20,gas,2093,1992,ktoe
Mexico,NECHEM,20,gas,1146,1993,ktoe
Mexico,NECHEM,20,gas,1190,1994,ktoe
Mexico,NECHEM,20,gas,1230,1995,ktoe
Mexico,NECHEM,20,gas,1192,1996,ktoe
Mexico,NECHEM,20,gas,1048,1997,ktoe
Mexico,NECHEM,20,gas,970,1998,ktoe
Mexico,NECHEM,20,gas,1016,1999,ktoe
Mexico,NECHEM,20,gas,849,2000,ktoe
Mexico,NECHEM,20,gas,728,2001,ktoe
Mexico,NECHEM,20,gas,680,2002,ktoe
Mexico,NECHEM,20,gas,656,2003,ktoe
Mexico,NECHEM,20,gas,683,2004,ktoe
Mexico,NECHEM,20,gas,604,2005,ktoe
Mexico,NECHEM,20,gas,660,2006,ktoe
Mexico,NECHEM,20,gas,715,2007,ktoe
Mexico,NECHEM,20,gas,696,2008,ktoe
Mexico,NECHEM,20,gas,664,2009,ktoe
Mexico,NECHEM,20,gas,429,2010,ktoe
Mexico,NECHEM,20,gas,673,2011,ktoe
Mexico,NECHEM,20,gas,666,2012,ktoe
Mexico,NECHEM,20,gas,576,2013,ktoe
Mexico,NECHEM,20,gas,645,2014,ktoe
Mexico,NECHEM,20,gas,486,2015,ktoe
Mexico,NECHEM,20,refined liquids,516,1971,ktoe
Mexico,NECHEM,20,refined liquids,540,1972,ktoe
Mexico,NECHEM,20,refined liquids,687,1973,ktoe
Mexico,NECHEM,20,refined liquids,716,1974,ktoe
Mexico,NECHEM,20,refined liquids,789,1975,ktoe
Mexico,NECHEM,20,refined liquids,869,1976,ktoe
Mexico,NECHEM,20,refined liquids,1028,1977,ktoe
Mexico,NECHEM,20,refined liquids,1127,1978,ktoe
Mexico,NECHEM,20,refined liquids,1299,1979,ktoe
