# File: comtrade_ff_trade.csv
# Title: Comtrade trade of fossil fuels
# Source: UN Comtrade
# Units: NA
# Column types: iiiiciinnni 
# ----------
Year,Reporter_Code,Trade_Flow_Code,Partner_Code,Classification,Commodity_Code,Quantity_Unit_Code,Supplementary_Quantity,Netweight_(kg),Value,Estimation_Code
2014,376,1,899,HS,2709,8,10324268437,10324268437,8459613000,6
2014,381,1,0,HS,2709,8,52823580459,52823580459,38523919112,0
2014,381,2,0,HS,2709,8,591826108,591826108,382435128,0
2014,381,1,8,HS,2709,8,317352915,317352915,176600853,0
2014,381,1,12,HS,2709,8,1129022763,1129022763,919423313,0
2014,381,1,24,HS,2709,8,1721393604,1721393604,1216619889,0
2014,381,1,31,HS,2709,8,9324480543,9324480543,7163106313,0
2014,381,2,40,HS,2709,8,511,511,4583,0
2014,381,2,56,HS,2709,8,30,30,300,0
2014,381,1,76,HS,2709,8,142940739,142940739,84528766,0
2014,381,2,100,HS,2709,8,4,4,41,0
2014,381,1,120,HS,2709,8,402960726,402960726,264165187,0
2014,381,1,124,HS,2709,8,1807036568,1807036568,1391768772,0
2014,381,1,170,HS,2709,8,1125731429,1125731429,764947229,0
2014,381,1,178,HS,2709,8,705491865,705491865,535746708,0
2014,381,1,180,HS,2709,8,39326964,39326964,33204735,0
2014,381,2,191,HS,2709,8,20027,20027,163272,0
2014,381,2,196,HS,2709,8,1315,1315,11435,0
2014,381,1,208,HS,2709,8,1,1,262,0
2014,381,1,251,HS,2709,8,1720,1720,24309,0
2014,381,2,251,HS,2709,8,90607276,90607276,63580834,0
2014,381,1,266,HS,2709,8,448883471,448883471,309752965,0
2014,381,1,276,HS,2709,8,652,652,633991,0
2014,381,2,276,HS,2709,8,242874818,242874818,141516198,0
2014,381,1,288,HS,2709,8,797253005,797253005,587361165,0
2014,381,1,300,HS,2709,8,55618933,55618933,46659941,0
2014,381,2,300,HS,2709,8,11520,11520,84240,0
2014,381,2,348,HS,2709,8,1,1,68,0
2014,381,1,364,HS,2709,8,340171068,340171068,229396440,0
2014,381,1,368,HS,2709,8,6421556243,6421556243,4254382552,0
2014,381,1,398,HS,2709,8,3675327215,3675327215,2875560735,0
2014,381,1,414,HS,2709,8,211259027,211259027,136997908,0
2014,381,1,434,HS,2709,8,4009201018,4009201018,2839690829,0
2014,381,2,434,HS,2709,8,9,9,1527,0
2014,381,2,470,HS,2709,8,60,60,795,0
2014,381,1,478,HS,2709,8,74316830,74316830,51934525,0
2014,381,1,484,HS,2709,8,517540653,517540653,397652345,0
2014,381,1,528,HS,2709,8,9,9,90,0
2014,381,2,528,HS,2709,8,28735924,28735924,20800115,0
2014,381,1,533,HS,2709,8,14713920,14713920,11293314,0
2014,381,1,566,HS,2709,8,1367925052,1367925052,1098263719,0
2014,381,1,579,HS,2709,8,554337920,554337920,365108109,0
2014,381,1,616,HS,2709,8,3909,3909,21711,0
2014,381,1,620,HS,2709,8,4157408,4157408,2135108,0
2014,381,2,620,HS,2709,8,3870,3870,22734,0
2014,381,2,642,HS,2709,8,6502,6502,42174,0
2014,381,1,643,HS,2709,8,8790104498,8790104498,6406046250,0
2014,381,1,682,HS,2709,8,5659754120,5659754120,4102479976,0
2014,381,1,705,HS,2709,8,534,534,1310,0
2014,381,2,705,HS,2709,8,708,708,6553,0
2014,381,1,724,HS,2709,8,8,8,309,0
2014,381,2,724,HS,2709,8,52257949,52257949,26328561,0
2014,381,1,757,HS,2709,8,179,179,1381,0
2014,381,1,784,HS,2709,8,196536457,196536457,138022632,0
2014,381,1,788,HS,2709,8,496571548,496571548,356755281,0
2014,381,1,792,HS,2709,8,148112222,148112222,77430905,0
2014,381,2,792,HS,2709,8,177304405,177304405,129847600,0
2014,381,1,795,HS,2709,8,117788682,117788682,91319828,0
2014,381,1,818,HS,2709,8,1757440031,1757440031,1263771380,0
2014,381,1,826,HS,2709,8,449266010,449266010,331108078,0
2014,381,2,826,HS,2709,8,1179,1179,24099,0
2014,388,1,0,HS,2709,8,952458000,952458000,642218218,0
2014,388,1,484,HS,2709,8,128097000,128097000,93179176,0
2014,388,1,862,HS,2709,8,824361000,824361000,549039042,0
2014,392,1,0,HS,2709,8,1.68375E+11,1.68375E+11,1.30657E+11,0
2014,392,2,0,HS,2709,8,38546544,38546544,29117122,0
2014,392,1,24,HS,2709,8,556090112,556090112,396252233,0
2014,392,1,36,HS,2709,8,1259872896,1259872896,1031068934,0
2014,392,1,76,HS,2709,8,33,33,2467,0
2014,392,1,96,HS,2709,8,243880272,243880272,198364934,0
2014,392,1,148,HS,2709,8,407515200,407515200,296356542,0
2014,392,1,170,HS,2709,8,554479744,554479744,339848525,0
2014,392,1,218,HS,2709,8,1568638592,1568638592,977021484,0
2014,392,1,266,HS,2709,8,1705857024,1705857024,1426568940,0
2014,392,1,360,HS,2709,8,4527223808,4527223808,3560370368,0
2014,392,1,364,HS,2709,8,7960488448,7960488448,6129078174,0
2014,392,1,368,HS,2709,8,2090955520,2090955520,1502090508,0
2014,392,1,398,HS,2709,8,139478112,139478112,113043322,0
2014,392,2,410,HS,2709,8,38546544,38546544,29117122,0
2014,392,1,414,HS,2709,8,12793632768,12793632768,9434388603,0
2014,392,1,434,HS,2709,8,41864064,41864064,32161014,0
2014,392,1,458,HS,2709,8,804581312,804581312,662526006,0
2014,392,1,484,HS,2709,8,281032768,281032768,215169003,0
2014,392,1,512,HS,2709,8,2328841728,2328841728,1784354077,0
2014,392,1,566,HS,2709,8,177287468,177287468,163524675,0
2014,392,1,579,HS,2709,8,50057408,50057408,42668993,0
2014,392,1,634,HS,2709,8,18001593920,18001593920,14479133157,0
2014,392,1,643,HS,2709,8,13468225536,13468225536,10453898717,0
2014,392,1,682,HS,2709,8,56661409792,56661409792,43487188460,0
2014,392,1,704,HS,2709,8,1978919552,1978919552,1673118899,0
2014,392,1,729,HS,2709,8,137273920,137273920,113715907,0
2014,392,1,784,HS,2709,8,40178553468,40178553468,31784340021,0
2014,392,1,842,HS,2709,8,36419420,36419420,32274349,0
2014,392,1,862,HS,2709,8,375285664,375285664,292018461,0
2014,392,1,887,HS,2709,8,45685100,45685100,36816381,0
2014,392,1,899,HS,2709,8,181881,181881,135306,0
2014,398,1,0,HS,2709,8,486560137,486560137,188048213,0
2014,398,2,0,HS,2709,8,68215706710,68215706710,53626939227,0
2014,398,2,40,HS,2709,8,3856944370,3856944370,2845892333,0
2014,398,2,56,HS,2709,8,185934000,185934000,147484845,0
2014,398,2,60,HS,2709,8,5415780,5415780,4527151,0
2014,398,2,100,HS,2709,8,11990188,11990188,6460372,0
2014,398,2,124,HS,2709,8,662092000,662092000,575471798,0
2014,398,2,156,HS,2709,8,6269909208,6269909208,4879512185,0
2014,398,2,191,HS,2709,8,285297000,285297000,232241283,0
2014,398,2,208,HS,2709,8,71592000,71592000,41342468,0
2014,398,2,246,HS,2709,8,722272925,722272925,578140602,0
2014,398,2,251,HS,2709,8,5543147322,5543147322,4548290979,0
2014,398,2,268,HS,2709,8,4879175,4879175,9097092,0
2014,398,2,276,HS,2709,8,118962950,118962950,55360754,0
2014,398,2,292,HS,2709,8,89960365,89960365,50481107,0
2014,398,2,300,HS,2709,8,2315983092,2315983092,1884987787,0
2014,398,2,376,HS,2709,8,1816705888,1816705888,1460870316,0
2014,398,2,381,HS,2709,8,19515331611,19515331611,15730874690,0
2014,398,2,392,HS,2709,8,269970000,269970000,208059068,0
2014,398,2,410,HS,2709,8,942795000,942795000,789349350,0
2014,398,2,417,HS,2709,8,4876717,4876717,2782993,0
2014,398,2,428,HS,2709,8,45938960,45938960,32839591,0
2014,398,2,440,HS,2709,8,254206698,254206698,176538469,0
2014,398,2,504,HS,2709,8,554000,554000,394254,0
2014,398,2,528,HS,2709,8,8120918031,8120918031,6419480038,0
2014,398,2,616,HS,2709,8,124026000,124026000,98677612,0
2014,398,2,620,HS,2709,8,1043800310,1043800310,866389110,0
2014,398,2,642,HS,2709,8,4031925056,4031925056,3062802756,0
2014,398,1,643,HS,2709,8,486385797,486385797,187879389,0
2014,398,2,643,HS,2709,8,765254078,765254078,206390645,0
2014,398,2,699,HS,2709,8,1213524000,1213524000,1007785423,0
2014,398,2,702,HS,2709,8,134791000,134791000,101881443,0
2014,398,2,724,HS,2709,8,2702650477,2702650477,2202842100,0
2014,398,2,752,HS,2709,8,106101513,106101513,65040978,0
2014,398,2,757,HS,2709,8,5244185632,5244185632,3929676417,0
2014,398,2,792,HS,2709,8,1253726288,1253726288,1038334107,0
2014,398,1,804,HS,2709,8,174340,174340,168824,0
2014,398,2,804,HS,2709,8,44472272,44472272,36828374,0
2014,398,2,826,HS,2709,8,292914153,292914153,209175705,0
2014,398,2,842,HS,2709,8,30,30,362,0
2014,398,2,860,HS,2709,8,142658621,142658621,120634672,0
2014,400,1,0,HS,2709,8,3241366200,3241366200,2313640168,0
2014,400,1,682,HS,2709,8,3241366200,3241366200,2313640168,0
2014,410,1,0,HS,2709,8,1.24613E+11,1.24613E+11,94971595948,0
2014,410,2,0,HS,2709,8,1276,1276,5652,0
2014,410,1,12,HS,2709,8,124189217,124189217,114483262,0
2014,410,1,36,HS,2709,8,2636968283,2636968283,2178569476,0
2014,410,1,56,HS,2709,8,43,43,156,0
2014,410,1,68,HS,2709,8,31855453,31855453,22688744,0
2014,410,1,76,HS,2709,8,46,46,228,0
2014,410,1,96,HS,2709,8,780816000,780816000,622421244,0
2014,410,1,120,HS,2709,8,18,18,158,0
2014,410,1,124,HS,2709,8,56568023,56568023,35584100,0
2014,410,1,156,HS,2709,8,48,48,186,0
2014,410,2,156,HS,2709,8,1080,1080,2052,0
2014,410,1,170,HS,2709,8,609791291,609791291,362238256,0
2014,410,1,178,HS,2709,8,389916306,389916306,297752654,0
2014,410,1,218,HS,2709,8,387727376,387727376,278601031,0
2014,410,1,226,HS,2709,8,128020750,128020750,94588160,0
2014,410,1,251,HS,2709,8,70,70,191,0
2014,410,1,266,HS,2709,8,790765918,790765918,603978394,0
2014,410,1,324,HS,2709,8,820789441,820789441,724489173,0
2014,410,1,360,HS,2709,8,1036226912,1036226912,746927093,0
2014,410,1,364,HS,2709,8,6199363621,6199363621,4502473720,0
2014,410,1,368,HS,2709,8,9691630173,9691630173,6686157352,0
2014,410,1,381,HS,2709,8,55,55,189,0
2014,410,1,398,HS,2709,8,434783786,434783786,372193247,0
2014,410,1,414,HS,2709,8,19514397290,19514397290,14049474679,0
2014,410,1,434,HS,2709,8,815600857,815600857,695246614,0
2014,410,1,458,HS,2709,8,527276989,527276989,450038556,0
2014,410,1,484,HS,2709,8,30,30,471,0
2014,410,1,512,HS,2709,8,853331631,853331631,648538325,0
2014,410,1,533,HS,2709,8,141032811,141032811,97508286,0
2014,410,1,566,HS,2709,8,95824538,95824538,80913615,0
2014,410,1,579,HS,2709,8,135,135,575,0
2014,410,1,608,HS,2709,8,452473789,452473789,369649483,0
2014,410,1,626,HS,2709,8,57447200,57447200,54076314,0
2014,410,1,634,HS,2709,8,12363190891,12363190891,10338692629,0
2014,410,1,643,HS,2709,8,5353678678,5353678678,4258727640,0
2014,410,1,682,HS,2709,8,42066217843,42066217843,31686635996,0
2014,410,1,702,HS,2709,8,92,92,206,0
2014,410,1,704,HS,2709,8,266635321,266635321,192243975,0
2014,410,2,704,HS,2709,8,196,196,3600,0
2014,410,1,724,HS,2709,8,228,228,1195,0
2014,410,1,752,HS,2709,8,40,40,186,0
2014,410,1,764,HS,2709,8,21,21,67,0
2014,410,1,784,HS,2709,8,14498205402,14498205402,11602208243,0
2014,410,1,792,HS,2709,8,16,16,161,0
2014,410,1,818,HS,2709,8,30,30,93,0
2014,410,1,826,HS,2709,8,3272600718,3272600718,2649852422,0
2014,410,1,842,HS,2709,8,215994048,215994048,154637767,0
2014,410,1,862,HS,2709,8,383,383,1436,0
2014,414,2,0,HS,2709,8,1.00803E+11,1.00803E+11,69298183246,0
2014,414,2,899,HS,2709,8,1.00803E+11,1.00803E+11,69298183246,0
2014,418,1,0,HS,2709,8,8242510,8242510,6753839,6
2014,418,1,156,HS,2709,8,21092,21092,17283,6
2014,418,1,392,HS,2709,8,906,906,742,6
2014,418,1,704,HS,2709,8,11257,11257,9224,6
2014,418,1,764,HS,2709,8,8209255,8209255,6726590,6
2014,422,1,0,HS,2709,8,318247,318247,369051,0
2014,422,2,0,HS,2709,8,104969,104969,203807,0
2014,422,1,156,HS,2709,8,35,35,65,0
2014,422,2,178,HS,2709,8,1000,1000,122,0
2014,422,2,368,HS,2709,8,44100,44100,99052,0
2014,422,2,430,HS,2709,8,368,368,1340,0
2014,422,1,699,HS,2709,8,92,92,201,0
2014,422,2,729,HS,2709,8,59500,59500,103292,0
2014,422,1,784,HS,2709,8,79404,79404,110466,0
2014,422,2,784,HS,2709,8,1,1,1,0
2014,422,1,826,HS,2709,8,40,40,568,0
2014,422,1,842,HS,2709,8,238676,238676,257752,0
2014,428,1,0,HS,2709,8,67891453,67891453,39890124,0
2014,428,2,0,HS,2709,8,105266617,105266617,57530697,0
2014,428,1,233,HS,2709,8,3567253,3567253,1903128,0
2014,428,1,440,HS,2709,8,64324200,64324200,37986996,0
2014,428,2,440,HS,2709,8,68886117,68886117,42082658,0
2014,428,2,528,HS,2709,8,36349500,36349500,15419239,0
2014,428,2,703,HS,2709,8,31000,31000,28799,0
2014,440,1,0,HS,2709,8,7485881201,7485881201,5643467995,0
2014,440,2,0,HS,2709,8,62678337,62678337,45769219,0
2014,440,1,233,HS,2709,8,1215130,1215130,488321,0
2014,440,2,233,HS,2709,8,321394,321394,214203,0
2014,440,1,398,HS,2709,8,710689834,710689834,498627411,0
2014,440,1,428,HS,2709,8,1422101,1422101,786252,0
2014,440,2,616,HS,2709,8,62356943,62356943,45555016,0
2014,440,1,643,HS,2709,8,6652788812,6652788812,5056419339,0
2014,440,1,804,HS,2709,8,41050149,41050149,32565077,0
2014,440,1,842,HS,2709,8,78715175,78715175,54581595,0
2014,442,1,0,HS,2709,8,17582,17582,239663,0
2014,442,2,0,HS,2709,8,888,888,4036,0
2014,442,1,56,HS,2709,8,17096,17096,235505,0
2014,442,2,56,HS,2709,8,1,1,25,0
2014,442,2,156,HS,2709,8,1,1,25,0
2014,442,1,251,HS,2709,8,361,361,2660,0
2014,442,2,251,HS,2709,8,886,886,3985,0
2014,442,1,276,HS,2709,8,120,120,1441,0
2014,442,1,568,HS,2709,8,5,5,57,0
2014,454,1,0,HS,2709,8,45865,45865,71292,0
2014,454,1,490,HS,2709,8,821,821,5622,0
2014,454,1,710,HS,2709,8,35343,35343,50994,0
2014,454,1,784,HS,2709,8,9701,9701,14675,0
2014,458,1,0,HS,2709,8,10507426636,10507426636,7713475492,0
2014,458,2,0,HS,2709,8,13179877624,13179877624,10518325092,0
2014,458,1,36,HS,2709,8,410736736,410736736,318152010,0
2014,458,2,36,HS,2709,8,4572875776,4572875776,3698802703,0
2014,458,1,44,HS,2709,8,146220176,146220176,92217999,0
2014,458,1,96,HS,2709,8,87021056,87021056,77152314,0
2014,458,2,96,HS,2709,8,9331968,9331968,7042015,0
2014,458,1,124,HS,2709,8,114256616,114256616,97010130,0
2014,458,2,156,HS,2709,8,116723048,116723048,94182184,0
2014,458,1,178,HS,2709,8,47085808,47085808,40522388,0
2014,458,1,218,HS,2709,8,21521340,21521340,15861375,0
2014,458,1,266,HS,2709,8,140779568,140779568,108097201,0
2014,458,1,360,HS,2709,8,169575120,169575120,120408994,0
2014,458,2,360,HS,2709,8,233692624,233692624,164281325,0
2014,458,1,368,HS,2709,8,278293344,278293344,210212207,0
2014,458,2,392,HS,2709,8,693213504,693213504,558427504,0
2014,458,2,410,HS,2709,8,237782176,237782176,201349836,0
2014,458,1,414,HS,2709,8,519353408,519353408,357237097,0
2014,458,2,554,HS,2709,8,976223744,976223744,810889305,0
2014,458,2,598,HS,2709,8,163829536,163829536,129404421,0
2014,458,2,608,HS,2709,8,397432832,397432832,321129306,0
2014,458,1,634,HS,2709,8,670227008,670227008,522286265,0
2014,458,1,643,HS,2709,8,1682237824,1682237824,1329665988,0
2014,458,1,682,HS,2709,8,1896943744,1896943744,1386137715,0
2014,458,2,699,HS,2709,8,2987945216,2987945216,2347800187,0
2014,458,2,702,HS,2709,8,1058041152,1058041152,860214935,0
2014,458,1,704,HS,2709,8,1064761408,1064761408,846948592,0
2014,458,2,764,HS,2709,8,1732786048,1732786048,1324801371,0
2014,458,1,784,HS,2709,8,1699042816,1699042816,1299583934,0
2014,458,1,862,HS,2709,8,1518609664,1518609664,858132659,0
2014,458,1,887,HS,2709,8,40761000,40761000,33848624,0
2014,470,1,0,HS,2709,8,10,10,126,0
2014,470,2,0,HS,2709,8,594,594,700,0
2014,470,1,8,HS,2709,8,10,10,126,0
2014,470,2,392,HS,2709,8,3,3,1,0
2014,470,2,702,HS,2709,8,510,510,88,0
2014,470,2,784,HS,2709,8,81,81,611,0
2014,484,1,0,HS,2709,1,0,,5805,0
2014,484,2,0,HS,2709,8,66289627785,66289627785,35638354862,6
2014,484,1,124,HS,2709,8,2862,2862,2721,0
2014,484,2,124,HS,2709,8,1190889330,1190889330,681095584,0
2014,484,1,156,HS,2709,1,0,,5,0
2014,484,2,156,HS,2709,8,808262190,808262190,441285798,0
2014,484,2,214,HS,2709,8,573630660,573630660,339740489,0
2014,484,2,251,HS,2709,8,356183853,356183853,190452877,6
2014,484,2,276,HS,2709,8,158828121,158828121,87691578,0
2014,484,2,381,HS,2709,8,842448780,842448780,511564031,0
2014,484,2,388,HS,2709,8,148330464,148330464,92805689,0
2014,484,2,392,HS,2709,8,327727620,327727620,216955606,0
2014,484,1,528,HS,2709,8,159,159,1,0
2014,484,2,528,HS,2709,8,1429812270,1429812270,842578807,0
2014,484,2,558,HS,2709,8,130534707,130534707,61769210,0
2014,484,2,699,HS,2709,8,4672548900,4672548900,2236904242,0
2014,484,2,724,HS,2709,8,9438828300,9438828300,4787910693,0
2014,484,2,757,HS,2709,8,230798040,230798040,135063783,0
2014,484,1,842,HS,2709,1,0,,3078,0
2014,484,2,842,HS,2709,8,45980804550,45980804550,25012536475,0
2014,490,1,0,HS,2709,8,43379073,43379073,32120658788,0
2014,490,1,24,HS,2709,8,3769947,3769947,2916150523,0
2014,490,1,31,HS,2709,8,689378,689378,596006508,0
2014,490,1,148,HS,2709,8,210068,210068,136989753,0
2014,490,1,218,HS,2709,8,105636,105636,75704377,0
2014,490,1,288,HS,2709,8,1165800,1165800,952235779,0
2014,490,1,360,HS,2709,8,779888,779888,533601866,0
2014,490,1,364,HS,2709,8,181085,181085,118060586,0
2014,490,1,368,HS,2709,8,4829451,4829451,3471768571,0
2014,490,1,414,HS,2709,8,8333925,8333925,5969718692,0
2014,490,1,512,HS,2709,8,4562382,4562382,3404681482,0
2014,490,1,566,HS,2709,8,122630,122630,102946977,0
2014,490,1,634,HS,2709,8,367299,367299,248485819,0
2014,490,1,643,HS,2709,8,299716,299716,231353872,0
2014,490,1,682,HS,2709,8,14309600,14309600,10551527140,0
2014,490,1,784,HS,2709,8,3652268,3652268,2811426844,0
2014,496,2,0,HS,2709,8,941466863,941466863,634611356,0
2014,496,2,156,HS,2709,8,941466863,941466863,634611356,0
2014,499,1,0,HS,2709,8,435,435,1814,0
2014,499,1,688,HS,2709,8,435,435,1814,0
2014,512,1,0,HS,2709,8,2860505,2860505,4338348,0
2014,512,2,0,HS,2709,8,39752082467,39752082467,30146468745,6
2014,512,1,528,HS,2709,8,39,39,18,0
2014,512,2,699,HS,2709,8,20,20,145,0
2014,512,1,724,HS,2709,8,35,35,2340,0
2014,512,1,784,HS,2709,8,2844530,2844530,4288873,0
2014,512,2,784,HS,2709,8,15844,15844,23448,0
2014,512,1,826,HS,2709,8,15901,15901,47115,0
2014,512,2,887,HS,2709,8,17870,17870,23937,0
2014,512,2,899,HS,2709,8,39752048733,39752048733,30146421214,6
2014,516,1,0,HS,2709,8,64245,64245,185983,0
2014,516,2,0,HS,2709,8,39779,39779,232765,0
2014,516,2,24,HS,2709,8,35758,35758,201965,0
2014,516,1,72,HS,2709,8,274,274,171,0
2014,516,2,196,HS,2709,8,200,200,1034,0
2014,516,1,276,HS,2709,8,1,1,48,0
2014,516,2,276,HS,2709,8,1,1,37,0
2014,516,1,381,HS,2709,8,14,14,16,0
2014,516,2,428,HS,2709,8,1,1,211,0
2014,516,2,591,HS,2709,8,189,189,1743,0
2014,516,2,702,HS,2709,8,1458,1458,6312,0
2014,516,1,710,HS,2709,8,63956,63956,185749,0
2014,516,2,710,HS,2709,8,49,49,256,0
2014,516,2,716,HS,2709,8,20,20,54,0
2014,516,2,784,HS,2709,8,2081,2081,21135,0
2014,516,2,826,HS,2709,8,1,1,9,0
2014,516,2,842,HS,2709,8,21,21,9,0
2014,524,1,0,HS,2709,8,1,1,16,0
2014,524,1,702,HS,2709,8,1,1,16,0
2014,528,1,0,HS,2709,8,62072337473,62072337473,46622335036,0
2014,528,2,0,HS,2709,8,9007981185,9007981185,6488393232,0
2014,528,1,12,HS,2709,8,2266105553,2266105553,1898864889,0
2014,528,1,24,HS,2709,8,1661051002,1661051002,1185540947,0
2014,528,1,31,HS,2709,8,32,32,29,0
2014,528,2,36,HS,2709,8,9,9,167,0
2014,528,1,56,HS,2709,8,2406200652,2406200652,2065191022,0
2014,528,2,56,HS,2709,8,55561396,55561396,47705925,0
2014,528,2,70,HS,2709,8,40,40,53,0
2014,528,1,76,HS,2709,8,192829000,192829000,109566313,0
2014,528,1,84,HS,2709,8,7592000,7592000,6257444,0
2014,528,1,96,HS,2709,8,56,56,98,0
2014,528,1,120,HS,2709,8,133876011,133876011,78571732,0
2014,528,1,124,HS,2709,8,95564000,95564000,56564364,0
2014,528,1,156,HS,2709,8,1,1,133,0
2014,528,1,170,HS,2709,8,751853000,751853000,465792019,0
2014,528,1,178,HS,2709,8,130,130,104,0
2014,528,1,180,HS,2709,8,49836000,49836000,27155579,0
2014,528,2,196,HS,2709,8,48,48,1376,0
2014,528,1,208,HS,2709,8,192507983,192507983,152153474,0
2014,528,2,208,HS,2709,8,12,12,182,0
2014,528,1,226,HS,2709,8,490019000,490019000,395645367,0
2014,528,1,251,HS,2709,8,36424,36424,39155,0
2014,528,1,266,HS,2709,8,70822003,70822003,36725709,0
2014,528,1,276,HS,2709,8,99161830,99161830,86736081,0
2014,528,2,276,HS,2709,8,8722241909,8722241909,6266812285,0
2014,528,1,288,HS,2709,8,332,332,264,0
2014,528,2,316,HS,2709,8,4,4,3,0
2014,528,1,320,HS,2709,8,149633000,149633000,84987613,0
2014,528,2,320,HS,2709,8,4,4,3,0
2014,528,2,324,HS,2709,8,4,4,1,0
2014,528,1,368,HS,2709,8,3191242612,3191242612,2156204768,0
2014,528,1,381,HS,2709,8,28724000,28724000,21054124,0
2014,528,1,392,HS,2709,8,101,101,19,0
2014,528,1,398,HS,2709,8,68694000,68694000,64709800,0
2014,528,1,410,HS,2709,8,1400,1400,271,0
2014,528,1,414,HS,2709,8,3275232006,3275232006,2200136151,0
2014,528,2,422,HS,2709,8,18,18,4,0
2014,528,1,434,HS,2709,8,1863323293,1863323293,1435763969,0
2014,528,1,458,HS,2709,8,248,248,384,0
2014,528,2,458,HS,2709,8,5,5,85,0
2014,528,2,470,HS,2709,8,25,25,789,0
2014,528,2,484,HS,2709,8,102,102,6288,0
2014,528,1,512,HS,2709,8,22,22,94,0
2014,528,2,512,HS,2709,8,2,2,3,0
2014,528,1,554,HS,2709,8,28,28,8,0
2014,528,2,562,HS,2709,8,3,3,1,0
2014,528,1,566,HS,2709,8,6036070405,6036070405,4710994478,0
2014,528,1,579,HS,2709,8,12228510470,12228510470,9199263358,0
2014,528,2,579,HS,2709,8,24,24,13,0
2014,528,2,586,HS,2709,8,14,14,4,0
2014,528,2,591,HS,2709,8,5,5,4,0
2014,528,1,608,HS,2709,8,60,60,48,0
2014,528,1,634,HS,2709,8,72,72,929,0
2014,528,2,642,HS,2709,8,521565,521565,1134891,0
2014,528,1,643,HS,2709,8,14118018000,14118018000,10736918909,0
2014,528,1,682,HS,2709,8,4854503000,4854503000,3448630853,0
2014,528,1,686,HS,2709,8,9,9,64,0
2014,528,1,699,HS,2709,8,99,99,330,0
2014,528,2,699,HS,2709,8,1,1,1,0
2014,528,1,702,HS,2709,8,399,399,326,0
2014,528,1,780,HS,2709,8,35005000,35005000,27119767,0
2014,528,2,784,HS,2709,8,9,9,9,0
2014,528,1,788,HS,2709,8,204638716,204638716,181615440,0
2014,528,1,792,HS,2709,8,111,111,90,0
2014,528,1,818,HS,2709,8,42290027,42290027,33713919,0
2014,528,1,826,HS,2709,8,7149756513,7149756513,5449106951,0
2014,528,2,826,HS,2709,8,119275401,119275401,83567914,0
2014,528,1,842,HS,2709,8,922472,922472,661079,0
2014,528,2,842,HS,2709,8,110380585,110380585,89163230,0
2014,528,1,899,HS,2709,8,408316401,408316401,306646572,0
2014,554,1,0,HS,2709,8,4946356222,4946356222,3982122039,6
2014,554,2,0,HS,2709,8,1409633680,0,1126661940,6
2014,554,1,36,HS,2709,8,184234222,184234222,141964258,6
2014,554,2,36,HS,2709,8,1213993680,1213993680,977342298,6
2014,554,1,96,HS,2709,8,452264000,452264000,378794491,0
2014,554,2,156,HS,2709,8,84000000,84000000,54839464,0
2014,554,1,242,HS,2709,8,1000,1000,6703,0
2014,554,2,242,HS,2709,8,0,0,920,0
2014,554,1,360,HS,2709,8,118117000,118117000,96318609,0
2014,554,2,410,HS,2709,8,25656000,25656000,20676552,0
2014,554,1,414,HS,2709,8,535958000,535958000,409335404,0
2014,554,1,458,HS,2709,8,1127060000,1127060000,969082868,0
2014,554,1,512,HS,2709,8,27362000,27362000,23180996,0
2014,554,2,540,HS,2709,8,4000,4000,7746,0
2014,554,1,566,HS,2709,8,29331000,29331000,25319101,0
2014,554,1,634,HS,2709,8,584925000,584925000,433590599,0
