# File: A44.hab_land_flsp.csv
# Title: Habitable land per GCAM region
# Units: pop/km2
# Source: GCAM land data
# Column types: ccinc
# ----------
region,landleaf,year,value,Units
Colombia,forest (unmanaged),2015,587.52691,thous km2
Colombia,forest (unmanaged),2020,586.06614,thous km2
Colombia,forest (unmanaged),2025,584.30155,thous km2
Colombia,forest (unmanaged),2030,582.5413,thous km2
Colombia,forest (unmanaged),2035,580.81508,thous km2
Colombia,forest (unmanaged),2040,579.30575,thous km2
Colombia,forest (unmanaged),2045,577.81838,thous km2
Colombia,forest (unmanaged),2050,576.48502,thous km2
Colombia,forest (unmanaged),2055,575.72269,thous km2
Colombia,forest (unmanaged),2060,575.21876,thous km2
Colombia,forest (unmanaged),2065,574.89764,thous km2
Colombia,forest (unmanaged),2070,574.79155,thous km2
Colombia,forest (unmanaged),2075,574.83852,thous km2
Colombia,forest (unmanaged),2080,574.98971,thous km2
Colombia,forest (unmanaged),2085,575.25929,thous km2
Colombia,forest (unmanaged),2090,575.68918,thous km2
Colombia,forest (unmanaged),2095,576.23075,thous km2
Colombia,forest (unmanaged),2100,576.8689,thous km2
Colombia,grass,1975,85.41513,thous km2
Colombia,grass,1990,80.375846,thous km2
Colombia,grass,2005,95.28645,thous km2
Colombia,grass,2010,93.884839,thous km2
Colombia,grass,2015,101.33845,thous km2
Colombia,grass,2020,101.09321,thous km2
Colombia,grass,2025,100.77965,thous km2
Colombia,grass,2030,100.47363,thous km2
Colombia,grass,2035,100.1778,thous km2
Colombia,grass,2040,99.91828,thous km2
Colombia,grass,2045,99.66564,thous km2
Colombia,grass,2050,99.43918,thous km2
Colombia,grass,2055,99.32761,thous km2
Colombia,grass,2060,99.25645,thous km2
Colombia,grass,2065,99.21491,thous km2
Colombia,grass,2070,99.20639,thous km2
Colombia,grass,2075,99.22246,thous km2
Colombia,grass,2080,99.25587,thous km2
Colombia,grass,2085,99.30774,thous km2
Colombia,grass,2090,99.38337,thous km2
Colombia,grass,2095,99.47535,thous km2
Colombia,grass,2100,99.58149,thous km2
Colombia,otherarable,1975,14.451497,thous km2
Colombia,otherarable,1990,7.477062,thous km2
Colombia,otherarable,2005,1.763278,thous km2
Colombia,otherarable,2010,1.636871,thous km2
Colombia,otherarable,2015,1.703478,thous km2
Colombia,otherarable,2020,1.633023,thous km2
Colombia,otherarable,2025,1.544543,thous km2
Colombia,otherarable,2030,1.4605762,thous km2
Colombia,otherarable,2035,1.3788136,thous km2
Colombia,otherarable,2040,1.3116208,thous km2
Colombia,otherarable,2045,1.247764,thous km2
Colombia,otherarable,2050,1.1927823,thous km2
Colombia,otherarable,2055,1.1630944,thous km2
Colombia,otherarable,2060,1.1449807,thous km2
Colombia,otherarable,2065,1.1345828,thous km2
Colombia,otherarable,2070,1.1329468,thous km2
Colombia,otherarable,2075,1.1376012,thous km2
Colombia,otherarable,2080,1.1462695,thous km2
Colombia,otherarable,2085,1.1593864,thous km2
Colombia,otherarable,2090,1.1790824,thous km2
Colombia,otherarable,2095,1.2034589,thous km2
Colombia,otherarable,2100,1.2320974,thous km2
Colombia,pasture (grazed),1975,23.684848,thous km2
Colombia,pasture (grazed),1990,32.193085,thous km2
Colombia,pasture (grazed),2005,38.34869,thous km2
Colombia,pasture (grazed),2010,40.14884,thous km2
Colombia,pasture (grazed),2015,37.47341,thous km2
Colombia,pasture (grazed),2020,40.36528,thous km2
Colombia,pasture (grazed),2025,43.9869,thous km2
Colombia,pasture (grazed),2030,47.28158,thous km2
Colombia,pasture (grazed),2035,50.08091,thous km2
Colombia,pasture (grazed),2040,52.65611,thous km2
Colombia,pasture (grazed),2045,55.03212,thous km2
Colombia,pasture (grazed),2050,57.15141,thous km2
Colombia,pasture (grazed),2055,57.69772,thous km2
Colombia,pasture (grazed),2060,58.04489,thous km2
Colombia,pasture (grazed),2065,58.18423,thous km2
Colombia,pasture (grazed),2070,58.15567,thous km2
Colombia,pasture (grazed),2075,57.97318,thous km2
Colombia,pasture (grazed),2080,57.6232,thous km2
Colombia,pasture (grazed),2085,57.11953,thous km2
Colombia,pasture (grazed),2090,56.51724,thous km2
Colombia,pasture (grazed),2095,55.83209,thous km2
Colombia,pasture (grazed),2100,55.06963,thous km2
Colombia,pasture (other),1975,365.75076,thous km2
Colombia,pasture (other),1990,367.61428,thous km2
Colombia,pasture (other),2005,350.1336,thous km2
Colombia,pasture (other),2010,350.3855,thous km2
Colombia,pasture (other),2015,347.85301,thous km2
Colombia,pasture (other),2020,345.573606,thous km2
Colombia,pasture (other),2025,342.832292,thous km2
Colombia,pasture (other),2030,340.311929,thous km2
Colombia,pasture (other),2035,338.020498,thous km2
Colombia,pasture (other),2040,336.125219,thous km2
Colombia,pasture (other),2045,334.378318,thous km2
Colombia,pasture (other),2050,332.891856,thous km2
Colombia,pasture (other),2055,332.191304,thous km2
Colombia,pasture (other),2060,331.755815,thous km2
Colombia,pasture (other),2065,331.506479,thous km2
Colombia,pasture (other),2070,331.459207,thous km2
Colombia,pasture (other),2075,331.562727,thous km2
Colombia,pasture (other),2080,331.773956,thous km2
Colombia,pasture (other),2085,332.10167,thous km2
Colombia,pasture (other),2090,332.583493,thous km2
Colombia,pasture (other),2095,333.179568,thous km2
Colombia,pasture (other),2100,333.881556,thous km2
Colombia,rock and desert,1975,0.27284,thous km2
Colombia,rock and desert,1990,0.22389,thous km2
Colombia,rock and desert,2005,0.37222,thous km2
Colombia,rock and desert,2010,0.27208,thous km2
Colombia,rock and desert,2015,0.29926,thous km2
Colombia,rock and desert,2020,0.29926,thous km2
Colombia,rock and desert,2025,0.29926,thous km2
Colombia,rock and desert,2030,0.29926,thous km2
Colombia,rock and desert,2035,0.29926,thous km2
Colombia,rock and desert,2040,0.29926,thous km2
Colombia,rock and desert,2045,0.29926,thous km2
Colombia,rock and desert,2050,0.29926,thous km2
Colombia,rock and desert,2055,0.29926,thous km2
Colombia,rock and desert,2060,0.29926,thous km2
Colombia,rock and desert,2065,0.29926,thous km2
Colombia,rock and desert,2070,0.29926,thous km2
Colombia,rock and desert,2075,0.29926,thous km2
Colombia,rock and desert,2080,0.29926,thous km2
Colombia,rock and desert,2085,0.29926,thous km2
Colombia,rock and desert,2090,0.29926,thous km2
Colombia,rock and desert,2095,0.29926,thous km2
Colombia,rock and desert,2100,0.29926,thous km2
Colombia,RootTuber,1975,3.394781882,thous km2
Colombia,RootTuber,1990,3.200518378,thous km2
Colombia,RootTuber,2005,2.800041978,thous km2
Colombia,RootTuber,2010,2.867423378,thous km2
Colombia,RootTuber,2015,2.985903978,thous km2
Colombia,RootTuber,2020,3.013641396,thous km2
Colombia,RootTuber,2025,3.064207064,thous km2
Colombia,RootTuber,2030,3.096886641,thous km2
Colombia,RootTuber,2035,3.167795508,thous km2
Colombia,RootTuber,2040,3.222514255,thous km2
Colombia,RootTuber,2045,3.263038193,thous km2
Colombia,RootTuber,2050,3.288143596,thous km2
Colombia,RootTuber,2055,3.296511196,thous km2
Colombia,RootTuber,2060,3.290420568,thous km2
Colombia,RootTuber,2065,3.269940162,thous km2
Colombia,RootTuber,2070,3.240776536,thous km2
Colombia,RootTuber,2075,3.202400357,thous km2
Colombia,RootTuber,2080,3.157066339,thous km2
Colombia,RootTuber,2085,3.105965858,thous km2
Colombia,RootTuber,2090,3.050249535,thous km2
Colombia,RootTuber,2095,2.992986216,thous km2
Colombia,RootTuber,2100,2.931760478,thous km2
Colombia,shrubs,1975,13.796676,thous km2
Colombia,shrubs,1990,13.9064939,thous km2
Colombia,shrubs,2005,13.96487499,thous km2
Colombia,shrubs,2010,14.010054,thous km2
Colombia,shrubs,2015,13.70234479,thous km2
Colombia,shrubs,2020,13.66898373,thous km2
Colombia,shrubs,2025,13.62579413,thous km2
Colombia,shrubs,2030,13.58354163,thous km2
Colombia,shrubs,2035,13.54234711,thous km2
Colombia,shrubs,2040,13.50662124,thous km2
Colombia,shrubs,2045,13.47183986,thous km2
Colombia,shrubs,2050,13.44070168,thous km2
Colombia,shrubs,2055,13.42509038,thous km2
Colombia,shrubs,2060,13.41521127,thous km2
Colombia,shrubs,2065,13.40943768,thous km2
Colombia,shrubs,2070,13.40828305,thous km2
Colombia,shrubs,2075,13.41056696,thous km2
Colombia,shrubs,2080,13.41518825,thous km2
Colombia,shrubs,2085,13.42229914,thous km2
Colombia,shrubs,2090,13.43277652,thous km2
Colombia,shrubs,2095,13.44555427,thous km2
Colombia,shrubs,2100,13.4603225,thous km2
Colombia,tundra,1975,5.147087,thous km2
Colombia,tundra,1990,4.881488,thous km2
Colombia,tundra,2005,5.242158,thous km2
Colombia,tundra,2010,5.431018,thous km2
Colombia,tundra,2015,5.068778,thous km2
Colombia,tundra,2020,5.068778,thous km2
Colombia,tundra,2025,5.068778,thous km2
Colombia,tundra,2030,5.068778,thous km2
Colombia,tundra,2035,5.068778,thous km2
Colombia,tundra,2040,5.068778,thous km2
Colombia,tundra,2045,5.068778,thous km2
Colombia,tundra,2050,5.068778,thous km2
Colombia,tundra,2055,5.068778,thous km2
Colombia,tundra,2060,5.068778,thous km2
Colombia,tundra,2065,5.068778,thous km2
Colombia,tundra,2070,5.068778,thous km2
Colombia,tundra,2075,5.068778,thous km2
Colombia,tundra,2080,5.068778,thous km2
Colombia,tundra,2085,5.068778,thous km2
Colombia,tundra,2090,5.068778,thous km2
Colombia,tundra,2095,5.068778,thous km2
Colombia,tundra,2100,5.068778,thous km2
Colombia,urban,1975,0.8280805,thous km2
Colombia,urban,1990,1.3475598,thous km2
Colombia,urban,2005,1.9161699,thous km2
Colombia,urban,2010,2.1165099,thous km2
Colombia,urban,2015,2.3182299,thous km2
Colombia,urban,2020,2.3182299,thous km2
Colombia,urban,2025,2.3182299,thous km2
Colombia,urban,2030,2.3182299,thous km2
Colombia,urban,2035,2.3182299,thous km2
Colombia,urban,2040,2.3182299,thous km2
Colombia,urban,2045,2.3182299,thous km2
Colombia,urban,2050,2.3182299,thous km2
Colombia,urban,2055,2.3182299,thous km2
Colombia,urban,2060,2.3182299,thous km2
Colombia,urban,2065,2.3182299,thous km2
Colombia,urban,2070,2.3182299,thous km2
Colombia,urban,2075,2.3182299,thous km2
Colombia,urban,2080,2.3182299,thous km2
Colombia,urban,2085,2.3182299,thous km2
Colombia,urban,2090,2.3182299,thous km2
Colombia,urban,2095,2.3182299,thous km2
Colombia,urban,2100,2.3182299,thous km2
EU-12,biomassGrass,1975,0,thous km2
EU-12,biomassGrass,1990,0,thous km2
EU-12,biomassGrass,2005,0,thous km2
EU-12,biomassGrass,2010,0,thous km2
EU-12,biomassGrass,2015,0,thous km2
EU-12,biomassGrass,2020,4.559683165,thous km2
EU-12,biomassGrass,2025,8.818873005,thous km2
EU-12,biomassGrass,2030,14.1567819,thous km2
EU-12,biomassGrass,2035,18.96130913,thous km2
EU-12,biomassGrass,2040,20.59424121,thous km2
EU-12,biomassGrass,2045,22.48578732,thous km2
EU-12,biomassGrass,2050,24.31575871,thous km2
EU-12,biomassGrass,2055,26.33380194,thous km2
EU-12,biomassGrass,2060,28.02082247,thous km2
EU-12,biomassGrass,2065,29.916749,thous km2
EU-12,biomassGrass,2070,31.44614854,thous km2
EU-12,biomassGrass,2075,32.78095061,thous km2
EU-12,biomassGrass,2080,34.4374752,thous km2
EU-12,biomassGrass,2085,36.18904544,thous km2
EU-12,biomassGrass,2090,37.25657722,thous km2
EU-12,biomassGrass,2095,37.85200077,thous km2
EU-12,biomassGrass,2100,37.84107373,thous km2
EU-12,biomassTree,1975,0,thous km2
EU-12,biomassTree,1990,0,thous km2
EU-12,biomassTree,2005,0,thous km2
EU-12,biomassTree,2010,0,thous km2
EU-12,biomassTree,2015,0,thous km2
EU-12,biomassTree,2020,1.09906571,thous km2
EU-12,biomassTree,2025,2.112179783,thous km2
EU-12,biomassTree,2030,3.390364176,thous km2
EU-12,biomassTree,2035,4.533293733,thous km2
EU-12,biomassTree,2040,4.829079671,thous km2
EU-12,biomassTree,2045,5.17811466,thous km2
EU-12,biomassTree,2050,5.523596325,thous km2
EU-12,biomassTree,2055,5.886185316,thous km2
EU-12,biomassTree,2060,6.17842744,thous km2
EU-12,biomassTree,2065,6.514868273,thous km2
EU-12,biomassTree,2070,6.777769878,thous km2
EU-12,biomassTree,2075,7.008557055,thous km2
EU-12,biomassTree,2080,7.315600541,thous km2
EU-12,biomassTree,2085,7.650609027,thous km2
EU-12,biomassTree,2090,7.856057217,thous km2
EU-12,biomassTree,2095,7.974326844,thous km2
EU-12,biomassTree,2100,7.977389787,thous km2
EU-12,crops,1975,385.3048463,thous km2
EU-12,crops,1990,378.2940526,thous km2
EU-12,crops,2005,337.1321858,thous km2
EU-12,crops,2010,335.7800839,thous km2
EU-12,crops,2015,326.2571899,thous km2
EU-12,crops,2020,325.3533105,thous km2
EU-12,crops,2025,322.3122048,thous km2
EU-12,crops,2030,318.5366193,thous km2
EU-12,crops,2035,316.662861,thous km2
EU-12,crops,2040,316.5547721,thous km2
EU-12,crops,2045,316.9083483,thous km2
EU-12,crops,2050,316.6076459,thous km2
EU-12,crops,2055,314.3091919,thous km2
EU-12,crops,2060,311.5041649,thous km2
EU-12,crops,2065,308.3632887,thous km2
EU-12,crops,2070,305.02839,thous km2
EU-12,crops,2075,301.9879163,thous km2
EU-12,crops,2080,299.0692322,thous km2
EU-12,crops,2085,296.0869196,thous km2
EU-12,crops,2090,293.4803106,thous km2
EU-12,crops,2095,291.1140539,thous km2
EU-12,crops,2100,289.0859746,thous km2
EU-12,forest (managed),1975,77.68297841,thous km2
EU-12,forest (managed),1990,69.6228583,thous km2
EU-12,forest (managed),2005,99.08066552,thous km2
EU-12,forest (managed),2010,101.1739274,thous km2
EU-12,forest (managed),2015,111.0060559,thous km2
EU-12,forest (managed),2020,114.609921,thous km2
EU-12,forest (managed),2025,118.7123348,thous km2
EU-12,forest (managed),2030,122.1562713,thous km2
EU-12,forest (managed),2035,124.160545,thous km2
EU-12,forest (managed),2040,126.5360763,thous km2
EU-12,forest (managed),2045,128.1482487,thous km2
EU-12,forest (managed),2050,129.6124559,thous km2
EU-12,forest (managed),2055,131.6896274,thous km2
EU-12,forest (managed),2060,133.7321929,thous km2
EU-12,forest (managed),2065,135.4487536,thous km2
EU-12,forest (managed),2070,137.1088798,thous km2
EU-12,forest (managed),2075,138.4060531,thous km2
EU-12,forest (managed),2080,139.1517212,thous km2
EU-12,forest (managed),2085,139.5756023,thous km2
EU-12,forest (managed),2090,139.8736386,thous km2
EU-12,forest (managed),2095,140.0514758,thous km2
EU-12,forest (managed),2100,140.1617985,thous km2
EU-12,forest (unmanaged),1975,210.345766,thous km2
EU-12,forest (unmanaged),1990,223.6833391,thous km2
EU-12,forest (unmanaged),2005,241.2221297,thous km2
EU-12,forest (unmanaged),2010,249.9439369,thous km2
EU-12,forest (unmanaged),2015,250.1873705,thous km2
EU-12,forest (unmanaged),2020,247.7666003,thous km2
EU-12,forest (unmanaged),2025,245.8678428,thous km2
EU-12,forest (unmanaged),2030,244.0202561,thous km2
EU-12,forest (unmanaged),2035,242.2576623,thous km2
EU-12,forest (unmanaged),2040,241.0160591,thous km2
EU-12,forest (unmanaged),2045,239.8130546,thous km2
EU-12,forest (unmanaged),2050,238.8515052,thous km2
EU-12,forest (unmanaged),2055,238.2497278,thous km2
EU-12,forest (unmanaged),2060,237.903418,thous km2
EU-12,forest (unmanaged),2065,237.6823026,thous km2
EU-12,forest (unmanaged),2070,237.64457,thous km2
EU-12,forest (unmanaged),2075,237.6942969,thous km2
EU-12,forest (unmanaged),2080,237.7713797,thous km2
EU-12,forest (unmanaged),2085,237.9221134,thous km2
EU-12,forest (unmanaged),2090,238.2181964,thous km2
EU-12,forest (unmanaged),2095,238.6268814,thous km2
EU-12,forest (unmanaged),2100,239.1512328,thous km2
EU-12,grass,1975,157.0973481,thous km2
EU-12,grass,1990,161.3503161,thous km2
EU-12,grass,2005,179.9584273,thous km2
EU-12,grass,2010,189.9402142,thous km2
EU-12,grass,2015,195.4302662,thous km2
EU-12,grass,2020,194.1796001,thous km2
EU-12,grass,2025,193.1949835,thous km2
EU-12,grass,2030,192.1803544,thous km2
EU-12,grass,2035,191.132089,thous km2
EU-12,grass,2040,190.3913337,thous km2
EU-12,grass,2045,189.6343003,thous km2
EU-12,grass,2050,189.0197048,thous km2
EU-12,grass,2055,188.657329,thous km2
EU-12,grass,2060,188.4671326,thous km2
EU-12,grass,2065,188.3564089,thous km2
EU-12,grass,2070,188.3743318,thous km2
EU-12,grass,2075,188.4477175,thous km2
EU-12,grass,2080,188.5282265,thous km2
EU-12,grass,2085,188.6551602,thous km2
EU-12,grass,2090,188.8820189,thous km2
EU-12,grass,2095,189.1839718,thous km2
EU-12,grass,2100,189.5634314,thous km2
EU-12,otherarable,1975,43.19697263,thous km2
EU-12,otherarable,1990,44.90929123,thous km2
EU-12,otherarable,2005,39.99067302,thous km2
EU-12,otherarable,2010,33.44312431,thous km2
EU-12,otherarable,2015,34.45309331,thous km2
EU-12,otherarable,2020,31.55855083,thous km2
EU-12,otherarable,2025,29.35124794,thous km2
EU-12,otherarable,2030,27.10609429,thous km2
EU-12,otherarable,2035,24.76676961,thous km2
EU-12,otherarable,2040,23.15036723,thous km2
EU-12,otherarable,2045,21.5109053,thous km2
EU-12,otherarable,2050,20.20452743,thous km2
EU-12,otherarable,2055,19.47401857,thous km2
EU-12,otherarable,2060,19.11582722,thous km2
EU-12,otherarable,2065,18.92397787,thous km2
EU-12,otherarable,2070,19.00432469,thous km2
EU-12,otherarable,2075,19.19467573,thous km2
EU-12,otherarable,2080,19.39226479,thous km2
EU-12,otherarable,2085,19.68507567,thous km2
EU-12,otherarable,2090,20.19374622,thous km2
EU-12,otherarable,2095,20.86908988,thous km2
EU-12,otherarable,2100,21.72063076,thous km2
EU-12,pasture (grazed),1975,39.99022712,thous km2
EU-12,pasture (grazed),1990,31.60530555,thous km2
EU-12,pasture (grazed),2005,14.32380871,thous km2
