# File: NREL_ATB_capital_2024.csv
# Title: Technology overnight capital cost assumptions by year from NREL 2024 ATB
# Units: 2022$/kW
# Source: NREL 2024 Annual Technology Baseline: https://atb.nrel.gov/electricity/2024/data
# Comments: tech_type corresponds to tab within the ATB workbooks; tech_detail corresponds to the more detailed technologies within those tabs
# Users can specify how ATB technologies are mapped to GCAM technologies in energy/mappings/atb_gcam_mapping.csv
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# -------------
tech_type,tech_detail,input,case,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Utility-Scale PV-Plus-Battery,PV+Storage - Class 3,capital,Advanced,2327.883152,2379.871737,2132.220398,1884.575452,1791.910771,1699.246498,1606.581518,1513.916333,1421.260777,1348.282349,1275.303921,1202.316141,1129.337722,1056.369297,1039.717198,1023.074518,1006.431839,989.7891603,973.136946,956.4942757,939.8618106,923.2191512,906.5668788,889.9242287,873.2815809,856.6389356,839.9864969,823.3438588,806.7117492
Utility-Scale PV-Plus-Battery,PV+Storage - Class 3,capital,Moderate,2327.883152,2379.871737,2252.414623,2079.709682,2000.371777,1921.031834,1841.689607,1762.344808,1682.997099,1620.337657,1557.67856,1495.019823,1432.36146,1369.703484,1345.986366,1322.269669,1298.55341,1274.837608,1251.122282,1227.407454,1203.693144,1179.979377,1156.266177,1132.55357,1108.841584,1085.130248,1061.419594,1037.709656,1014.000469
Utility-Scale PV-Plus-Battery,PV+Storage - Class 3,capital,Conservative,2327.883152,2379.871737,2404.643759,2355.254411,2280.539091,2205.824313,2131.110133,2056.396617,1981.683841,1941.990849,1902.297856,1862.604864,1822.911872,1783.218879,1759.649733,1736.080587,1712.51144,1688.942294,1665.373147,1641.804001,1618.234855,1594.665708,1571.096562,1547.527415,1523.958269,1500.389123,1476.819976,1453.25083,1429.681683
Utility-Scale PV-Plus-Battery,PV+Storage - Class 4,capital,Advanced,2327.883152,2379.871737,2132.220398,1884.575452,1791.910771,1699.246498,1606.581518,1513.916333,1421.260777,1348.282349,1275.303921,1202.316141,1129.337722,1056.369297,1039.717198,1023.074518,1006.431839,989.7891603,973.136946,956.4942757,939.8618106,923.2191512,906.5668788,889.9242287,873.2815809,856.6389356,839.9864969,823.3438588,806.7117492
Utility-Scale PV-Plus-Battery,PV+Storage - Class 4,capital,Moderate,2327.883152,2379.871737,2252.414623,2079.709682,2000.371777,1921.031834,1841.689607,1762.344808,1682.997099,1620.337657,1557.67856,1495.019823,1432.36146,1369.703484,1345.986366,1322.269669,1298.55341,1274.837608,1251.122282,1227.407454,1203.693144,1179.979377,1156.266177,1132.55357,1108.841584,1085.130248,1061.419594,1037.709656,1014.000469
Utility-Scale PV-Plus-Battery,PV+Storage - Class 4,capital,Conservative,2327.883152,2379.871737,2404.643759,2355.254411,2280.539091,2205.824313,2131.110133,2056.396617,1981.683841,1941.990849,1902.297856,1862.604864,1822.911872,1783.218879,1759.649733,1736.080587,1712.51144,1688.942294,1665.373147,1641.804001,1618.234855,1594.665708,1571.096562,1547.527415,1523.958269,1500.389123,1476.819976,1453.25083,1429.681683
Utility-Scale PV-Plus-Battery,PV+Storage - Class 5,capital,Advanced,2327.883152,2379.871737,2132.220398,1884.575452,1791.910771,1699.246498,1606.581518,1513.916333,1421.260777,1348.282349,1275.303921,1202.316141,1129.337722,1056.369297,1039.717198,1023.074518,1006.431839,989.7891603,973.136946,956.4942757,939.8618106,923.2191512,906.5668788,889.9242287,873.2815809,856.6389356,839.9864969,823.3438588,806.7117492
Utility-Scale PV-Plus-Battery,PV+Storage - Class 5,capital,Moderate,2327.883152,2379.871737,2252.414623,2079.709682,2000.371777,1921.031834,1841.689607,1762.344808,1682.997099,1620.337657,1557.67856,1495.019823,1432.36146,1369.703484,1345.986366,1322.269669,1298.55341,1274.837608,1251.122282,1227.407454,1203.693144,1179.979377,1156.266177,1132.55357,1108.841584,1085.130248,1061.419594,1037.709656,1014.000469
Utility-Scale PV-Plus-Battery,PV+Storage - Class 5,capital,Conservative,2327.883152,2379.871737,2404.643759,2355.254411,2280.539091,2205.824313,2131.110133,2056.396617,1981.683841,1941.990849,1902.297856,1862.604864,1822.911872,1783.218879,1759.649733,1736.080587,1712.51144,1688.942294,1665.373147,1641.804001,1618.234855,1594.665708,1571.096562,1547.527415,1523.958269,1500.389123,1476.819976,1453.25083,1429.681683
Utility-Scale PV-Plus-Battery,PV+Storage - Class 6,capital,Advanced,2327.883152,2379.871737,2132.220398,1884.575452,1791.910771,1699.246498,1606.581518,1513.916333,1421.260777,1348.282349,1275.303921,1202.316141,1129.337722,1056.369297,1039.717198,1023.074518,1006.431839,989.7891603,973.136946,956.4942757,939.8618106,923.2191512,906.5668788,889.9242287,873.2815809,856.6389356,839.9864969,823.3438588,806.7117492
Utility-Scale PV-Plus-Battery,PV+Storage - Class 6,capital,Moderate,2327.883152,2379.871737,2252.414623,2079.709682,2000.371777,1921.031834,1841.689607,1762.344808,1682.997099,1620.337657,1557.67856,1495.019823,1432.36146,1369.703484,1345.986366,1322.269669,1298.55341,1274.837608,1251.122282,1227.407454,1203.693144,1179.979377,1156.266177,1132.55357,1108.841584,1085.130248,1061.419594,1037.709656,1014.000469
Utility-Scale PV-Plus-Battery,PV+Storage - Class 6,capital,Conservative,2327.883152,2379.871737,2404.643759,2355.254411,2280.539091,2205.824313,2131.110133,2056.396617,1981.683841,1941.990849,1902.297856,1862.604864,1822.911872,1783.218879,1759.649733,1736.080587,1712.51144,1688.942294,1665.373147,1641.804001,1618.234855,1594.665708,1571.096562,1547.527415,1523.958269,1500.389123,1476.819976,1453.25083,1429.681683
Utility-Scale PV-Plus-Battery,PV+Storage - Class 7,capital,Advanced,2327.883152,2379.871737,2132.220398,1884.575452,1791.910771,1699.246498,1606.581518,1513.916333,1421.260777,1348.282349,1275.303921,1202.316141,1129.337722,1056.369297,1039.717198,1023.074518,1006.431839,989.7891603,973.136946,956.4942757,939.8618106,923.2191512,906.5668788,889.9242287,873.2815809,856.6389356,839.9864969,823.3438588,806.7117492
Utility-Scale PV-Plus-Battery,PV+Storage - Class 7,capital,Moderate,2327.883152,2379.871737,2252.414623,2079.709682,2000.371777,1921.031834,1841.689607,1762.344808,1682.997099,1620.337657,1557.67856,1495.019823,1432.36146,1369.703484,1345.986366,1322.269669,1298.55341,1274.837608,1251.122282,1227.407454,1203.693144,1179.979377,1156.266177,1132.55357,1108.841584,1085.130248,1061.419594,1037.709656,1014.000469
Utility-Scale PV-Plus-Battery,PV+Storage - Class 7,capital,Conservative,2327.883152,2379.871737,2404.643759,2355.254411,2280.539091,2205.824313,2131.110133,2056.396617,1981.683841,1941.990849,1902.297856,1862.604864,1822.911872,1783.218879,1759.649733,1736.080587,1712.51144,1688.942294,1665.373147,1641.804001,1618.234855,1594.665708,1571.096562,1547.527415,1523.958269,1500.389123,1476.819976,1453.25083,1429.681683
Utility-Scale PV-Plus-Battery,PV+Storage - Class 8,capital,Advanced,2327.883152,2379.871737,2132.220398,1884.575452,1791.910771,1699.246498,1606.581518,1513.916333,1421.260777,1348.282349,1275.303921,1202.316141,1129.337722,1056.369297,1039.717198,1023.074518,1006.431839,989.7891603,973.136946,956.4942757,939.8618106,923.2191512,906.5668788,889.9242287,873.2815809,856.6389356,839.9864969,823.3438588,806.7117492
Utility-Scale PV-Plus-Battery,PV+Storage - Class 8,capital,Moderate,2327.883152,2379.871737,2252.414623,2079.709682,2000.371777,1921.031834,1841.689607,1762.344808,1682.997099,1620.337657,1557.67856,1495.019823,1432.36146,1369.703484,1345.986366,1322.269669,1298.55341,1274.837608,1251.122282,1227.407454,1203.693144,1179.979377,1156.266177,1132.55357,1108.841584,1085.130248,1061.419594,1037.709656,1014.000469
Utility-Scale PV-Plus-Battery,PV+Storage - Class 8,capital,Conservative,2327.883152,2379.871737,2404.643759,2355.254411,2280.539091,2205.824313,2131.110133,2056.396617,1981.683841,1941.990849,1902.297856,1862.604864,1822.911872,1783.218879,1759.649733,1736.080587,1712.51144,1688.942294,1665.373147,1641.804001,1618.234855,1594.665708,1571.096562,1547.527415,1523.958269,1500.389123,1476.819976,1453.25083,1429.681683
Utility-Scale PV-Plus-Battery,PV+Storage - Class 9,capital,Advanced,2327.883152,2379.871737,2132.220398,1884.575452,1791.910771,1699.246498,1606.581518,1513.916333,1421.260777,1348.282349,1275.303921,1202.316141,1129.337722,1056.369297,1039.717198,1023.074518,1006.431839,989.7891603,973.136946,956.4942757,939.8618106,923.2191512,906.5668788,889.9242287,873.2815809,856.6389356,839.9864969,823.3438588,806.7117492
Utility-Scale PV-Plus-Battery,PV+Storage - Class 9,capital,Moderate,2327.883152,2379.871737,2252.414623,2079.709682,2000.371777,1921.031834,1841.689607,1762.344808,1682.997099,1620.337657,1557.67856,1495.019823,1432.36146,1369.703484,1345.986366,1322.269669,1298.55341,1274.837608,1251.122282,1227.407454,1203.693144,1179.979377,1156.266177,1132.55357,1108.841584,1085.130248,1061.419594,1037.709656,1014.000469
Utility-Scale PV-Plus-Battery,PV+Storage - Class 9,capital,Conservative,2327.883152,2379.871737,2404.643759,2355.254411,2280.539091,2205.824313,2131.110133,2056.396617,1981.683841,1941.990849,1902.297856,1862.604864,1822.911872,1783.218879,1759.649733,1736.080587,1712.51144,1688.942294,1665.373147,1641.804001,1618.234855,1594.665708,1571.096562,1547.527415,1523.958269,1500.389123,1476.819976,1453.25083,1429.681683
Utility-Scale PV-Plus-Battery,PV+Storage - Class 10,capital,Advanced,2327.883152,2379.871737,2132.220398,1884.575452,1791.910771,1699.246498,1606.581518,1513.916333,1421.260777,1348.282349,1275.303921,1202.316141,1129.337722,1056.369297,1039.717198,1023.074518,1006.431839,989.7891603,973.136946,956.4942757,939.8618106,923.2191512,906.5668788,889.9242287,873.2815809,856.6389356,839.9864969,823.3438588,806.7117492
Utility-Scale PV-Plus-Battery,PV+Storage - Class 10,capital,Moderate,2327.883152,2379.871737,2252.414623,2079.709682,2000.371777,1921.031834,1841.689607,1762.344808,1682.997099,1620.337657,1557.67856,1495.019823,1432.36146,1369.703484,1345.986366,1322.269669,1298.55341,1274.837608,1251.122282,1227.407454,1203.693144,1179.979377,1156.266177,1132.55357,1108.841584,1085.130248,1061.419594,1037.709656,1014.000469
Utility-Scale PV-Plus-Battery,PV+Storage - Class 10,capital,Conservative,2327.883152,2379.871737,2404.643759,2355.254411,2280.539091,2205.824313,2131.110133,2056.396617,1981.683841,1941.990849,1902.297856,1862.604864,1822.911872,1783.218879,1759.649733,1736.080587,1712.51144,1688.942294,1665.373147,1641.804001,1618.234855,1594.665708,1571.096562,1547.527415,1523.958269,1500.389123,1476.819976,1453.25083,1429.681683
