# File: ReEDS_power_plant_costs.csv
# Title: Historical (2010-2022) and future (2023-2050) power plant costs from ReEDS public distribution
# Units: $/kW; $/kW/yr; $/MWh
# Source: https://github.com/NREL/ReEDS-2.0/tree/main/inputs/plant_characteristics
# Column types: cicinnn
# ----------
filename,dollaryear,i,t,capcost,fom,vom
beccs_BVRE_2021_mid,2019,beccs_99,2045,4381.99,143.94,13.62
beccs_BVRE_2021_mid,2019,beccs_99,2046,4316.26,143.79,13.61
beccs_BVRE_2021_mid,2019,beccs_99,2047,4251.51,143.65,13.59
beccs_BVRE_2021_mid,2019,beccs_99,2048,4187.74,143.51,13.58
beccs_BVRE_2021_mid,2019,beccs_99,2049,4124.93,143.36,13.57
beccs_BVRE_2021_mid,2019,beccs_99,2050,4063.05,143.22,13.55
biopower_ATB_2024_moderate,2022,biopower,2010,4726.476766,142.9276928,5.485907804
biopower_ATB_2024_moderate,2022,biopower,2011,4712.415325,142.9276928,5.485907804
biopower_ATB_2024_moderate,2022,biopower,2012,4698.353884,142.9276928,5.485907804
biopower_ATB_2024_moderate,2022,biopower,2013,4684.292442,142.9276928,5.485907804
biopower_ATB_2024_moderate,2022,biopower,2014,4670.231002,142.9276928,5.485907804
biopower_ATB_2024_moderate,2022,biopower,2015,4656.169559,142.9276928,5.485907804
biopower_ATB_2024_moderate,2022,biopower,2016,4642.108118,142.9276928,5.485907804
biopower_ATB_2024_moderate,2022,biopower,2017,4628.046676,142.9276928,5.485907804
biopower_ATB_2024_moderate,2022,biopower,2018,4613.985236,142.9276928,5.485907804
biopower_ATB_2024_moderate,2022,biopower,2019,4599.923794,142.9276928,5.485907804
biopower_ATB_2024_moderate,2022,biopower,2020,4617.272559,170.5719249,5.419053793
biopower_ATB_2024_moderate,2022,biopower,2021,5183.685345,169.7976,5.4432
biopower_ATB_2024_moderate,2022,biopower,2022,4829.860171,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2023,4663.223634,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2024,4496.587097,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2025,4363.990011,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2026,4282.817712,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2027,4239.830984,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2028,4211.913134,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2029,4186.05058,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2030,4160.949522,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2031,4128.691215,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2032,4098.852981,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2033,4073.842768,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2034,4047.680762,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2035,4022.268786,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2036,3993.159131,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2037,3964.302254,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2038,3937.891271,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2039,3906.994862,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2040,3880.181144,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2041,3856.175808,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2042,3827.818853,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2043,3802.762608,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2044,3775.657509,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2045,3746.791522,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2046,3718.511581,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2047,3691.707367,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2048,3663.216891,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2049,3633.115632,163.66602,5.24664
biopower_ATB_2024_moderate,2022,biopower,2050,3587.868464,163.66602,5.24664
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2010,3030.828172,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2011,2991.207669,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2012,2951.587167,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2013,2911.966665,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2014,2872.346162,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2015,2832.72566,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2016,2793.105158,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2017,2753.484655,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2018,2713.864153,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2019,2674.2436510000002,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2020,2634.623148,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2021,2595.002646,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2022,2555.382144,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2023,2515.761641,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2024,2457.763921,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2025,2416.706988,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2026,2387.937255,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2027,2357.744518,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2028,2334.666464,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2029,2316.071312,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2030,2294.13792,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2031,2273.961397,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2032,2253.110759,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2033,2230.657568,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2034,2211.596878,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2035,2195.290624,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2036,2176.951848,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2037,2161.798414,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2038,2145.820548,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2039,2128.176293,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2040,2110.137474,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2041,2095.793423,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2042,2078.56236,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2043,2062.762877,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2044,2046.862736,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2045,2032.104007,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2046,2013.643315,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2047,1997.850861,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2048,1981.972539,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2049,1966.049825,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F1,2050,1933.281535,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2010,3030.828172,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2011,2991.207669,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2012,2951.587167,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2013,2911.966665,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2014,2872.346162,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2015,2832.72566,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2016,2793.105158,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2017,2753.484655,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2018,2713.864153,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2019,2674.2436510000002,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2020,2634.623148,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2021,2595.002646,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2022,2555.382144,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2023,2515.761641,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2024,2457.763921,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2025,2416.706988,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2026,2387.937255,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2027,2357.744518,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2028,2334.666464,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2029,2316.071312,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2030,2294.13792,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2031,2273.961397,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2032,2253.110759,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2033,2230.657568,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2034,2211.596878,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2035,2195.290624,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2036,2176.951848,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2037,2161.798414,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2038,2145.820548,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2039,2128.176293,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2040,2110.137474,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2041,2095.793423,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2042,2078.56236,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2043,2062.762877,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2044,2046.862736,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2045,2032.104007,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2046,2013.643315,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2047,1997.850861,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2048,1981.972539,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2049,1966.049825,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F2,2050,1933.281535,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2010,3030.828172,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2011,2991.207669,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2012,2951.587167,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2013,2911.966665,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2014,2872.346162,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2015,2832.72566,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2016,2793.105158,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2017,2753.484655,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2018,2713.864153,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2019,2674.2436510000002,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2020,2634.623148,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2021,2595.002646,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2022,2555.382144,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2023,2515.761641,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2024,2457.763921,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2025,2416.706988,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2026,2387.937255,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2027,2357.744518,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2028,2334.666464,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2029,2316.071312,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2030,2294.13792,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2031,2273.961397,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2032,2253.110759,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2033,2230.657568,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2034,2211.596878,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2035,2195.290624,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2036,2176.951848,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2037,2161.798414,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2038,2145.820548,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2039,2128.176293,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2040,2110.137474,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2041,2095.793423,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2042,2078.56236,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2043,2062.762877,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2044,2046.862736,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2045,2032.104007,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2046,2013.643315,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2047,1997.850861,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2048,1981.972539,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2049,1966.049825,27.48,5.82
ccsflex_ATB_2020_cost,2019,Gas-CC-CCS-F3,2050,1933.281535,27.48,5.82
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2010,6217.902502,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2011,6195.341751,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2012,6172.781,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2013,6150.22025,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2014,6127.659499,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2015,6105.098749,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2016,6082.537998,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2017,6059.977247,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2018,6037.416497,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2019,6014.855746,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2020,5992.294995,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2021,5969.734245,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2022,5947.173494,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2023,5924.612744,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2024,5902.051993,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2025,5864.379103,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2026,5838.618429,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2027,5809.276328,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2028,5782.734261,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2029,5754.640333,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2030,5720.704774,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2031,5688.258635,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2032,5653.906338,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2033,5618.70318,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2034,5589.550805,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2035,5558.770309,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2036,5520.26534,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2037,5489.832457,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2038,5457.311419,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2039,5420.547609,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2040,5382.766731,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2041,5354.41064,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2042,5318.680829,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2043,5286.612132,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2044,5254.289404,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2045,5224.901461,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2046,5185.992869,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2047,5153.949876,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2048,5121.686663,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2049,5089.311048,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F1,2050,5013.255671,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2010,6217.902502,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2011,6195.341751,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2012,6172.781,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2013,6150.22025,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2014,6127.659499,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2015,6105.098749,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2016,6082.537998,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2017,6059.977247,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2018,6037.416497,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2019,6014.855746,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2020,5992.294995,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2021,5969.734245,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2022,5947.173494,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2023,5924.612744,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2024,5902.051993,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2025,5864.379103,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2026,5838.618429,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2027,5809.276328,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2028,5782.734261,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2029,5754.640333,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2030,5720.704774,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2031,5688.258635,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2032,5653.906338,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2033,5618.70318,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2034,5589.550805,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2035,5558.770309,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2036,5520.26534,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2037,5489.832457,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2038,5457.311419,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2039,5420.547609,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2040,5382.766731,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2041,5354.41064,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2042,5318.680829,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2043,5286.612132,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2044,5254.289404,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2045,5224.901461,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2046,5185.992869,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2047,5153.949876,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2048,5121.686663,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2049,5089.311048,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F2,2050,5013.255671,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2010,6217.902502,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2011,6195.341751,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2012,6172.781,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2013,6150.22025,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2014,6127.659499,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2015,6105.098749,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2016,6082.537998,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2017,6059.977247,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2018,6037.416497,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2019,6014.855746,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2020,5992.294995,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2021,5969.734245,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2022,5947.173494,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2023,5924.612744,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2024,5902.051993,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2025,5864.379103,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2026,5838.618429,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2027,5809.276328,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2028,5782.734261,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2029,5754.640333,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2030,5720.704774,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2031,5688.258635,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2032,5653.906338,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2033,5618.70318,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2034,5589.550805,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2035,5558.770309,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2036,5520.26534,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2037,5489.832457,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2038,5457.311419,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2039,5420.547609,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2040,5382.766731,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2041,5354.41064,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2042,5318.680829,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2043,5286.612132,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2044,5254.289404,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2045,5224.901461,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2046,5185.992869,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2047,5153.949876,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2048,5121.686663,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2049,5089.311048,59.29,10.93
ccsflex_ATB_2020_cost,2019,coal-CCS-F3,2050,5013.255671,59.29,10.93
coal_ATB_2024_moderate,2022,Coal-IGCC,2010,5851.647055,163.5759711,16.43772529
