# File: reeds_wind_curve_grid_cost.csv
# Title: REEDS Wind curve cost
# Units: $ per MW
# Comments: These costs are the additional cost in $/MW (2013 USD) for interconnecting to the grid on top of the capital and OM costs.
# Source: NREL
# Column types: iccnnnnn
#  ----------
Wind_Resource_Region,Wind_Class,Wind_Type,wsc1,wsc2,wsc3,wsc4,wsc5
86,class7,wind-ons,98778.84993,208874.69,325562.0237,390488.7509,442178.3309
86,class8,wind-ons,296471.1463,338944.4954,338944.4954,344554.244,344554.244
87,class1,wind-ons,53986.46527,56131.82879,87528.75139,104334.8377,129782.0695
87,class10,wind-ons,171820.484,360444.4656,406217.6953,0,0
87,class2,wind-ons,42116.48855,138512.7611,204810.0242,364324.3717,364324.3717
87,class3,wind-ons,17477.71757,42620.49641,118448.5677,196174.4814,414609.6159
87,class4,wind-ons,39675.25988,168137.6026,267758.9556,336107.902,423067.8232
87,class5,wind-ons,113269.2651,230447.7312,318261.504,406179.1151,463509.0661
87,class6,wind-ons,46736.67384,265587.2108,337736.1482,406210.5968,477777.3266
87,class7,wind-ons,234907.4351,338399.8128,405774.1146,455068.6706,496336.7488
87,class8,wind-ons,193534.2508,240162.8405,341094.9882,414455.0233,459133.2954
87,class9,wind-ons,171693.6484,218252.0058,264608.6668,362516.8795,410929.0109
88,class10,wind-ons,108610.2441,148058.357,220463.0896,286375.5628,525631.3331
88,class5,wind-ons,13807.17723,28693.90924,57981.61593,63855.35591,135378.9323
88,class6,wind-ons,16562.45952,34548.00936,64320.07375,117679.265,183241.0006
88,class7,wind-ons,40136.64707,128512.1196,213498.6759,275200.1455,333259.6825
88,class8,wind-ons,75111.28007,183745.8126,275306.3626,354387.5787,448997.6338
88,class9,wind-ons,94766.25945,185420.3874,279623.8028,352381.719,479826.8541
89,class10,wind-ons,134554.7774,176704.0349,211142.223,251082.6555,339316.8036
89,class4,wind-ons,15548.59794,0,0,0,0
89,class5,wind-ons,15548.59794,0,0,0,0
89,class6,wind-ons,15548.59794,15548.59794,25434.68644,45388.75374,129842.295
89,class7,wind-ons,55935.01813,140735.7456,212615.3913,274309.6129,407320.2692
89,class8,wind-ons,104594.5319,183753.8806,254282.2467,314979.0917,407924.1523
89,class9,wind-ons,76870.30828,151185.7355,210207.1212,272906.5709,373269.6779
90,class1,wind-ons,58602.25735,58602.25735,0,0,0
90,class10,wind-ons,217139.4032,375047.8725,464593.8012,511575.2994,580393.4375
90,class2,wind-ons,4545.611073,133128.7333,0,0,0
90,class3,wind-ons,4892.830332,51450.68937,72752.06021,90051.43827,92058.44106
90,class4,wind-ons,4545.611073,29659.22725,36495.99424,47617.8903,133128.7333
90,class5,wind-ons,24014.80109,51740.16867,94937.63617,135603.6593,184466.1597
90,class6,wind-ons,38576.6337,112124.4784,179843.7944,301501.2615,454479.6487
90,class7,wind-ons,112035.1825,209741.4744,312809.5409,415534.2899,509507.5923
90,class8,wind-ons,134516.5279,230173.0228,315910.9487,404700.8987,504694.9553
90,class9,wind-ons,144204.9101,267935.1053,355060.8213,438002.0302,529317.6756
91,class1,wind-ons,48478.33159,74113.25125,92366.35151,152903.1958,152903.1958
91,class10,wind-ons,55836.10062,377407.3058,435812.9993,483745.6288,550337.901
91,class2,wind-ons,11662.47093,92344.65585,97086.04482,0,0
91,class3,wind-ons,48478.33159,0,0,0,0
91,class4,wind-ons,63907.35945,137451.3241,166870.835,166870.835,189005.9366
91,class5,wind-ons,16316.75703,44864.53672,48478.33159,188026.3482,402485.3269
91,class6,wind-ons,41898.05952,136959.547,180162.1601,344651.3621,470883.7334
91,class7,wind-ons,106503.3095,200471.9539,322022.4091,446701.0627,513902.8593
91,class8,wind-ons,224150.6424,309937.2111,396888.3585,460150.3751,519441.1472
91,class9,wind-ons,252639.1048,365152.2455,448699.7568,512036.8574,572482.7986
92,class1,wind-ons,1448.135304,45085.70003,66930.0256,89011.20315,313048.0767
92,class10,wind-ons,113380.1815,330683.9445,388631.2735,429315.3519,450437.4223
92,class2,wind-ons,928.248748,44275.68899,70147.09657,0,0
92,class3,wind-ons,48275.58707,138227.1645,243239.1672,298504.5702,351074.741
92,class4,wind-ons,125208.9191,207599.1958,255086.7449,307619.0629,360028.0149
92,class5,wind-ons,49184.31466,148981.1898,274378.1887,322448.2056,377336.9801
92,class6,wind-ons,107499.5887,179361.0865,263469.97,321803.4874,380209.4604
92,class7,wind-ons,129149.9716,207961.6053,295230.8707,362436.3678,408676.3219
92,class8,wind-ons,139563.1862,214700.3889,288464.5973,360158.4899,412289.1018
92,class9,wind-ons,121998.482,310016.8579,364956.8571,414841.1113,433635.023
93,class1,wind-ons,41456.48872,77961.92778,152396.0772,292909.3793,510540.7254
93,class10,wind-ons,50898.88978,337077.0292,445053.4588,542563.3282,575430.0432
93,class2,wind-ons,39103.68193,108302.8503,376094.2459,495988.7753,558908.1826
93,class3,wind-ons,42940.77858,134782.689,342039.3565,389951.5337,506714.1501
93,class4,wind-ons,96618.50737,227509.9533,349917.2081,410682.7999,495276.6384
93,class5,wind-ons,108653.6028,275813.828,365609.5523,457415.2593,559453.0464
93,class6,wind-ons,133778.7744,297194.4016,425674.1575,519658.9903,600386.216
93,class7,wind-ons,272096.8418,390313.3444,477720.7223,547014.318,611676.6148
93,class8,wind-ons,170836.2064,357739.8365,483417.7706,555652.3929,600681.2055
93,class9,wind-ons,163846.4076,329621.3134,454152.6908,518591.7988,603832.6038
94,class1,wind-ons,8481.097117,8481.097117,8481.097117,0,0
94,class5,wind-ons,8481.097117,44413.88232,49175.53326,0,0
94,class6,wind-ons,8481.097117,44430.61295,83129.35557,84819.90651,92938.40562
94,class7,wind-ons,39799.65544,57605.53385,71080.61607,93747.13519,129098.0134
94,class8,wind-ons,52650.1512,58336.07598,58336.07598,92868.44974,131303.6574
95,class1,wind-ons,16729.82572,54857.50548,125900.8625,162226.8799,250182.3129
95,class10,wind-ons,32491.01212,32491.01212,102859.7025,132734.9804,153626.0484
95,class2,wind-ons,27432.46231,71406.8183,170663.5779,251175.5072,276251.4628
95,class3,wind-ons,23558.96358,51479.06104,62620.40755,89197.79565,256966.1074
95,class4,wind-ons,22987.62425,86190.72749,205491.0578,249897.3798,296061.067
95,class5,wind-ons,94513.46371,155852.7847,213266.6921,265342.1155,304188.3035
95,class6,wind-ons,66581.13074,115783.8992,163491.9007,229948.7715,284962.8872
95,class7,wind-ons,65773.51031,126218.8861,177142.2483,221395.294,266243.1572
95,class8,wind-ons,65914.42577,118953.7286,150423.2649,171504.1259,219049.0543
95,class9,wind-ons,44146.5507,80109.77413,149151.866,178997.2628,226876.456
96,class1,wind-ons,24067.78579,60155.56249,129771.9316,255769.0069,399397.5002
96,class2,wind-ons,49821.37604,113013.6737,203178.2567,330063.135,476505.6212
96,class3,wind-ons,67692.65086,190892.7525,267961.6864,362876.2125,444495.3708
96,class4,wind-ons,76034.74063,174952.7457,269687.0414,360519.9225,445426.8697
96,class5,wind-ons,88055.57069,179872.4405,273319.1298,364873.4643,435735.4412
96,class6,wind-ons,118083.0942,187092.5278,259352.5666,331993.9634,413098.6945
96,class7,wind-ons,124850.9422,182984.2336,263848.1556,347139.7086,419786.6244
96,class8,wind-ons,103968.1398,141890.3653,187628.0484,276518.4352,368187.2628
97,class1,wind-ons,11137.20233,47511.90065,119214.2987,150156.5694,555783.4108
97,class2,wind-ons,36304.44675,59235.3871,100752.5322,348516.2914,363018.6371
97,class3,wind-ons,36183.00587,306591.971,375227.5319,516000.3916,559807.7619
97,class4,wind-ons,36136.73495,291755.9421,375486.953,446632.586,530440.4107
97,class5,wind-ons,92022.01168,302073.1409,386840.4085,483913.0699,570685.8721
97,class6,wind-ons,126480.4706,299599.1262,370110.2576,442309.3183,529545.4809
97,class7,wind-ons,65214.12,91866.09789,169088.7484,316759.8877,438465.1575
98,class1,wind-ons,19223.63268,36877.07122,55801.16904,81694.40165,396027.9922
98,class2,wind-ons,17202.42833,37094.7503,92886.4611,249756.4964,414331.8124
98,class3,wind-ons,44147.67238,193946.1229,266191.1708,336150.5998,417473.5269
98,class4,wind-ons,165918.7592,222171.5064,276229.7296,330126.2192,434089.8501
98,class5,wind-ons,53497.01459,189965.6981,271591.3603,335456.6882,430034.9745
98,class6,wind-ons,61810.23347,155837.1148,242936.614,306999.0217,411807.7233
98,class7,wind-ons,92240.88031,180883.0225,291508.6512,294367.7169,372677.1063
99,class1,wind-ons,39567.16007,39567.16007,47517.24341,335329.4171,365863.5928
99,class2,wind-ons,5705.142114,17606.71802,32797.30296,61709.05941,341747.1593
99,class3,wind-ons,23499.19718,92610.42082,189813.3648,314865.6844,422830.3259
99,class4,wind-ons,69694.87494,149619.549,244207.6974,326726.2562,428535.6238
99,class5,wind-ons,63749.99608,164511.9539,247806.1548,358394.2195,457609.3471
99,class6,wind-ons,31214.0643,119037.1076,229661.3977,332585.0608,508832.5199
99,class7,wind-ons,52541.25206,138734.4561,150389.7805,169251.183,529128.9076
100,class1,wind-ons,21386.59002,30830.45757,42475.79812,84320.61644,228181.582
100,class2,wind-ons,17892.61189,29595.73142,46130.3977,79278.17574,128200.0594
100,class3,wind-ons,4843.83767,15550.19091,50849.11384,112218.4312,206080.5524
100,class4,wind-ons,67787.39993,129299.4688,191690.9852,241070.9309,296593.2419
100,class5,wind-ons,21978.32059,52938.68122,99673.76568,145803.2329,222912.7811
100,class6,wind-ons,56790.82465,100897.9494,143940.4038,193105.6078,228745.9249
100,class7,wind-ons,21216.55678,22644.99101,0,0,0
101,class1,wind-ons,28744.89347,106858.2585,381903.2079,425220.5567,471986.3629
101,class2,wind-ons,32712.92296,136432.2388,294405.8771,415250.6719,478151.5928
101,class3,wind-ons,89969.80585,187701.2354,275908.3587,349634.7362,444018.4109
101,class4,wind-ons,46916.00989,140991.122,212845.1409,310207.282,415748.4168
101,class5,wind-ons,59384.66056,160754.7301,276352.3065,355404.4131,432550.3189
101,class6,wind-ons,43005.94411,140896.7518,260230.1966,301568.3569,340314.9479
102,class1,wind-ons,29739.38049,56006.18602,111650.6304,376606.894,0
102,class2,wind-ons,14462.44572,25753.73538,46905.99408,65116.13311,376606.894
102,class3,wind-ons,28845.03175,153627.5407,288539.2008,332053.8887,362761.658
102,class4,wind-ons,43434.28855,131588.9433,209327.7182,279225.5558,342600.1738
102,class5,wind-ons,45502.11499,174005.4389,271154.7203,363103.897,453786.2098
102,class6,wind-ons,29516.51389,76195.70476,133308.4533,287329.5634,392690.0104
102,class7,wind-ons,64074.70191,85778.88948,0,0,0
103,class4,wind-ons,18043.94015,202675.6586,0,0,0
103,class5,wind-ons,9767.759214,83086.54026,179245.0566,247219.695,315874.1148
103,class6,wind-ons,6085.717744,30362.22746,79994.54734,224679.9219,266644.0088
104,class1,wind-ons,65499.69452,138630.7076,224259.322,405936.0078,497474.0325
104,class2,wind-ons,56736.28572,367987.7304,420516.4757,468876.5044,482669.1614
104,class3,wind-ons,67573.4366,203877.7248,361809.944,420820.7614,473690.8704
104,class4,wind-ons,359285.6823,392130.5681,421835.6548,457935.1554,498649.6972
104,class5,wind-ons,143723.8416,282763.0231,362456.8184,414068.5157,468497.4573
104,class6,wind-ons,69778.79597,240589.9082,356645.6549,407984.0693,469302.5068
104,class7,wind-ons,402816.7501,415299.1531,433848.1112,0,0
105,class1,wind-ons,25195.75931,81784.28788,256156.3303,470561.1359,566199.1496
105,class2,wind-ons,219688.3068,470561.1359,510120.8487,528531.8988,568700.9658
105,class3,wind-ons,71522.31918,274541.0775,380714.9899,476172.9592,549271.7993
105,class4,wind-ons,199550.283,292027.8604,439003.3454,510291.1519,564689.1172
105,class5,wind-ons,145985.8888,269562.3085,399273.7754,503814.1831,568729.3441
105,class6,wind-ons,134643.1259,323137.131,398498.5634,480686.1438,543981.6451
105,class7,wind-ons,111214.5461,250932.2417,398248.7773,482236.206,525103.2367
105,class8,wind-ons,52604.08478,59085.37203,112037.599,112037.599,112037.599
106,class1,wind-ons,28122.97895,28122.97895,50148.92333,77816.42583,123967.0464
106,class2,wind-ons,32988.60924,95577.96709,96457.08802,526694.8551,0
106,class3,wind-ons,80264.63862,325761.9948,407354.0657,468242.655,536416.8319
106,class4,wind-ons,335410.4602,405229.1462,473032.593,524845.8724,549690.488
106,class5,wind-ons,59809.71835,340517.3024,416400.8226,488806.8838,540523.1139
106,class6,wind-ons,80569.65025,320239.5964,363493.9545,462270.8201,535615.3222
106,class7,wind-ons,212680.3177,301470.1165,336597.4292,381495.7591,466458.0378
107,class1,wind-ons,16296.32794,41675.03143,59356.74661,93257.86373,396156.0547
107,class2,wind-ons,36432.60877,42753.84521,60906.33115,486594.2534,0
107,class3,wind-ons,32384.96646,85907.33927,131977.5557,407908.7438,487474.2365
107,class4,wind-ons,61123.18072,151974.3308,351001.8938,412017.503,472505.3337
107,class5,wind-ons,100088.0234,321727.5025,359868.6644,402618.9253,465980.5958
107,class6,wind-ons,90592.53105,251812.0233,297508.6498,347595.6663,427560.5429
107,class7,wind-ons,52704.25522,213724.1763,256352.092,304864.8622,359274.7813
108,class1,wind-ons,22859.91226,59481.65118,99968.25263,384057.1258,471844.4415
108,class2,wind-ons,5272.521661,20349.80558,40641.10372,49960.59028,471441.7153
108,class3,wind-ons,80081.25198,374484.3516,465098.7897,534014.8848,589454.3323
108,class4,wind-ons,16810.23652,346219.4272,410342.3899,502561.9455,567396.3775
108,class5,wind-ons,38200.11493,342963.4093,434032.3384,506418.1252,557923.5533
108,class6,wind-ons,76640.34889,325232.7861,422869.7517,489424.6514,551334.4163
108,class7,wind-ons,80020.9256,316045.7116,330884.282,443140.8075,547302.1618
109,class1,wind-ons,10172.44563,33947.93266,50745.51763,161406.0261,317052.2573
109,class2,wind-ons,31577.24703,50196.28087,119725.5268,293094.464,541926.8074
109,class3,wind-ons,67474.30009,269188.2766,359220.3345,447488.4117,532802.0957
109,class4,wind-ons,23509.81057,191511.0869,242043.3594,340486.9249,486092.0946
109,class5,wind-ons,92599.05391,177533.3469,288772.1266,388155.0852,482747.2891
109,class6,wind-ons,48770.33446,101683.3488,190523.2386,0,0
110,class1,wind-ons,58543.15099,100464.9573,256723.3317,294839.4394,335280.8259
110,class2,wind-ons,16179.29193,19782.12623,51235.72403,116027.3503,292474.565
110,class3,wind-ons,26681.42321,169269.4782,238091.989,329603.8337,375666.8315
110,class4,wind-ons,65185.5174,135836.6634,202698.7104,276901.5493,380456.7256
110,class5,wind-ons,55056.7299,120715.5577,214345.3241,295210.6666,396024.1735
110,class6,wind-ons,58601.42682,284805.093,407369.0045,481930.9411,481930.9411
110,class7,wind-ons,47867.71112,273469.4104,283076.4346,283076.4346,397401.0753
111,class1,wind-ons,23721.32935,41961.71321,58296.68459,132130.0192,175437.1738
111,class2,wind-ons,242937.1909,0,0,0,0
111,class3,wind-ons,15193.87939,22319.17797,58378.84875,242640.1698,307663.9053
111,class4,wind-ons,34569.18675,199331.1422,247317.546,293090.0411,325289.5766
111,class5,wind-ons,41763.88068,207301.519,254126.6666,296904.1142,345868.689
111,class6,wind-ons,112814.4637,262702.7887,289823.71,344623.0285,356527.0025
111,class7,wind-ons,59592.82942,90499.79912,266010.3215,290161.33,322979.5479
112,class1,wind-ons,19385.29272,36803.93016,135452.9669,211154.5609,447117.3008
112,class2,wind-ons,23118.80069,39704.45725,63618.35543,228534.2907,429405.0459
112,class3,wind-ons,36091.91374,134460.9543,194058.2764,274752.8819,469983.9671
112,class4,wind-ons,42761.24403,137907.8931,253928.9626,324004.9119,443158.844
112,class5,wind-ons,16545.78486,116835.2967,269777.2548,376218.9215,481843.3551
112,class6,wind-ons,77964.16547,286364.9008,337721.3769,410306.7569,486432.6536
113,class1,wind-ons,26200.56406,43600.22255,163924.8705,169666.0532,214126.0577
113,class2,wind-ons,10120.49613,105748.0829,163978.6822,0,0
113,class3,wind-ons,59383.33867,147296.7273,211030.1678,269399.572,376363.8905
113,class4,wind-ons,103649.4968,195329.506,266906.8807,340852.9859,371716.5985
113,class5,wind-ons,64584.0509,136744.4718,230050.5545,299533.5005,368099.7952
113,class6,wind-ons,16001.10097,53777.09614,81547.67114,132446.5335,336257.1885
114,class1,wind-ons,16482.86201,24897.79616,31954.47777,85143.78741,192339.778
114,class2,wind-ons,13286.6625,22578.06045,51399.86655,163667.5633,217198.6732
114,class3,wind-ons,21615.51822,45673.83751,116382.1533,179469.8666,237963.1049
114,class4,wind-ons,74988.62475,151123.2776,191581.041,237980.0081,299649.1454
114,class5,wind-ons,68739.75067,135758.5556,216676.0382,282065.9784,316604.5768
114,class6,wind-ons,39916.2618,73552.39879,135937.4727,218574.5164,290845.1972
114,class7,wind-ons,31622.51564,50971.56216,82996.08268,195191.8926,267201.2163
115,class1,wind-ons,47104.89064,111739.2292,175618.6575,239151.97,301778.773
115,class2,wind-ons,26120.68527,99645.6381,199338.4777,213979.8533,221211.3254
115,class3,wind-ons,34104.67908,75680.13332,128743.7723,210599.3127,294840.1572
115,class4,wind-ons,87352.83147,152337.2131,212631.2576,284019.0357,348643.7226
115,class5,wind-ons,115389.9389,183488.3897,252440.4177,327713.0142,421940.9822
115,class6,wind-ons,43115.96931,109059.3536,181182.0657,278780.3218,429957.2781
115,class7,wind-ons,91536.27918,91536.27918,0,0,0
116,class1,wind-ons,45549.12227,150888.044,262620.15,336586.7463,446507.8777
116,class2,wind-ons,35738.79113,115027.7807,195822.0018,336464.7281,469553.7965
116,class3,wind-ons,58083.39256,211647.8456,311364.1342,374083.4744,464109.3872
116,class4,wind-ons,183937.3973,261377.5907,331819.6818,407065.9174,482193.507
116,class5,wind-ons,126096.6212,220060.6324,323488.9602,404425.3747,476560.5279
116,class6,wind-ons,55233.90984,192339.0549,319606.4995,400536.8836,479938.3568
116,class7,wind-ons,71372.71222,208588.3851,295170.608,395523.3946,459696.3769
117,class1,wind-ons,15659.5475,23489.29532,25950.86157,30884.16264,156611.5093
117,class2,wind-ons,22374.19657,128470.9679,202789.1147,272594.1256,330095.3397
117,class3,wind-ons,21445.93568,58038.59171,162751.9214,261825.4113,382490.5207
117,class4,wind-ons,68537.92243,163389.5888,259888.113,345388.8876,430684.7969
117,class5,wind-ons,42331.7276,103407.4978,197002.844,302838.4372,427974.3459
117,class6,wind-ons,35785.3302,89439.77475,196339.0212,302842.8261,429409.0811
117,class7,wind-ons,18404.22494,24528.47078,195104.5675,0,0
118,class1,wind-ons,35717.69055,108423.8109,204802.1756,289790.5044,359797.3447
118,class2,wind-ons,16331.66228,130367.9886,182657.2869,269627.6106,356441.9394
118,class3,wind-ons,27463.88807,141146.7775,221405.4995,279127.2864,341171.5344
118,class4,wind-ons,40130.45941,110854.38,189483.4415,252193.1631,323407.7382
118,class5,wind-ons,68950.16471,129793.0001,238783.1419,288805.8752,340826.4267
118,class6,wind-ons,21481.31327,58380.93386,127260.2309,239256.542,326348.7984
118,class7,wind-ons,26876.42051,67777.3725,128725.1535,215915.1647,350775.6557
119,class2,wind-ons,160199.2854,0,0,0,0
119,class3,wind-ons,29252.80291,35383.20468,78730.81095,88441.68611,204657.7553
119,class4,wind-ons,16113.14598,25061.30493,44885.70948,146339.3533,230627.5141
119,class5,wind-ons,16538.6986,70878.60709,110072.8124,168258.6263,247820.498
119,class6,wind-ons,30775.22064,85875.42908,138875.4399,208612.8239,275117.3515
119,class7,wind-ons,29515.40369,83684.51215,146006.7837,223283.8668,280401.7363
120,class4,wind-ons,91046.7137,91046.7137,0,0,0
120,class5,wind-ons,27912.69538,66023.53673,180972.1571,329853.0298,471395.8131
120,class6,wind-ons,65247.579,133115.8927,199859.6518,289859.1457,391317.6178
120,class7,wind-ons,81144.44392,146701.1633,237960.5602,348972.3631,408143.5087
120,class8,wind-ons,16268.53082,152342.7098,193755.6386,262066.49,520577.3803
121,class5,wind-ons,24438.61816,56288.69325,246522.8714,386194.14,457048.4158
121,class6,wind-ons,38518.72155,115868.6932,275824.8758,353397.0724,446157.735
121,class7,wind-ons,26789.85301,95012.72543,287778.7191,342518.6397,424733.5902
122,class2,wind-ons,40153.59742,52389.07684,98936.43593,0,0
122,class3,wind-ons,100943.7326,0,0,0,0
122,class4,wind-ons,52389.07684,60931.09027,100943.7326,158554.887,230175.2623
122,class5,wind-ons,20184.55783,40005.94002,56357.28116,123729.5875,207146.1336
122,class6,wind-ons,57366.30732,115449.8231,157862.8924,212129.1786,283595.0676
122,class7,wind-ons,17343.63575,28291.14527,33197.7987,33197.7987,133111.2165
123,class1,wind-ons,13412.1296,15914.58367,34604.74816,53934.99928,0
123,class2,wind-ons,36575.92489,55328.48788,97006.53557,137245.53,228080.2607
123,class3,wind-ons,37883.43762,91681.15448,141150.7656,185810.2548,231538.0485
123,class4,wind-ons,75167.97027,147317.6663,190619.2836,236677.8353,264441.8623
123,class5,wind-ons,31783.04649,49674.29768,83685.07925,192533.521,253996.0654
123,class6,wind-ons,27830.2979,49730.85179,0,0,0
124,class5,wind-ons,161594.5215,277729.7574,366622.7501,0,0
124,class6,wind-ons,22708.50142,72231.30351,139056.9699,242532.5384,353455.8385
124,class7,wind-ons,34032.07146,91575.14201,241233.0427,324914.1379,400878.3716
124,class8,wind-ons,79900.34752,212269.1053,275280.9203,352835.3327,439297.3503
125,class3,wind-ons,340681.9502,506704.2861,0,0,0
125,class5,wind-ons,19399.81011,369840.5786,509718.7157,555085.9513,0
125,class6,wind-ons,15659.84797,68195.65547,191824.83,331997.967,547730.2969
125,class7,wind-ons,34014.10439,139040.6463,288928.2175,459312.4864,654952.6149
125,class8,wind-ons,55059.99764,230741.2903,471078.3716,604660.3919,704250.3816
125,class9,wind-ons,158768.2007,332414.698,580640.4836,622542.7619,669762.2839
126,class6,wind-ons,29410.3448,85967.21684,137625.281,195988.9572,244398.5653
126,class7,wind-ons,20755.06545,53444.7193,109751.1095,175231.6859,259765.0277
126,class8,wind-ons,58966.90104,129662.6682,236905.5717,320562.6642,447022.6553
126,class9,wind-ons,18385.81412,38264.5691,421558.3086,471163.2056,0
127,class6,wind-ons,26921.27187,57762.90931,148388.0499,191065.1923,224392.0208
127,class7,wind-ons,8990.843022,22651.86037,49245.45314,135293.0511,206283.1374
127,class8,wind-ons,968.190332,8762.109738,27328.1143,36335.79113,0
128,class4,wind-ons,32353.02079,73807.08284,0,0,0
128,class5,wind-ons,29763.46399,95387.87271,136466.271,181680.3146,248846.9579
128,class6,wind-ons,102420.0805,164217.7845,218204.2456,268556.2676,314466.6
128,class7,wind-ons,42333.84841,169600.1887,218152.2302,267480.4569,314120.4835
128,class8,wind-ons,55642.33519,134543.015,227664.6401,267586.6192,307044.1961
128,class9,wind-ons,27163.42907,33233.84306,35192.53893,118349.3543,298744.7303
129,class6,wind-ons,41931.00825,76660.85856,77679.36367,85762.65474,87622.55496
129,class7,wind-ons,81654.08499,170552.9774,251354.095,412462.2366,488161.431
129,class8,wind-ons,73370.91708,164479.7084,342065.8248,412807.0458,477818.0365
129,class9,wind-ons,83117.66643,377745.2552,422756.6363,451075.9222,469485.9968
130,class6,wind-ons,22574.46211,44957.57906,62483.77501,122167.6637,164163.3354
130,class7,wind-ons,36608.57578,97935.59062,167890.0654,231418.1517,299959.1361
130,class8,wind-ons,51640.93669,120257.5416,176922.2,238523.2827,303788.8178
130,class9,wind-ons,12406.64198,40568.75156,112479.0295,307682.5723,0
131,class6,wind-ons,12440.9197,23782.40242,25874.84297,29133.20571,151182.9073
131,class7,wind-ons,23940.51355,169457.3645,209506.7249,248822.3112,277092.5645
131,class8,wind-ons,162787.2311,211143.5028,224122.2259,249226.7012,275081.0553
131,class9,wind-ons,29921.29299,153002.6602,212868.1921,262251.3027,273860.2389
132,class1,wind-ons,14111.47341,27513.60077,33692.37298,42781.07195,47881.31651
132,class2,wind-ons,12317.98402,18987.25138,36655.80671,57958.95842,231773.732
132,class3,wind-ons,79241.09111,148913.2886,217557.5624,271238.2858,308333.887
132,class4,wind-ons,49809.09435,108117.8981,172696.4322,236286.8018,300880.702
132,class5,wind-ons,42760.99258,113598.5974,195344.7589,249235.7758,299921.2541
132,class6,wind-ons,13552.89332,24109.96913,57374.17017,193800.25,266501.5522
132,class7,wind-ons,31885.83434,96990.71749,279219.8483,0,0
133,class4,wind-ons,24111.64747,0,0,0,0
133,class5,wind-ons,33444.452,54592.89091,104656.7417,146138.1779,184976.6128
133,class6,wind-ons,16425.34504,33802.98841,56720.55468,107962.6579,155477.1621
134,class1,wind-ons,32878.37918,33708.65454,59464.91642,67876.17462,0
134,class2,wind-ons,23457.19601,100016.0104,146533.9446,162337.6755,218657.4844
134,class3,wind-ons,22669.89145,71285.45117,111324.095,153510.7634,208478.0935
134,class4,wind-ons,14240.09315,64768.31101,115066.034,163113.3701,227365.0321
134,class5,wind-ons,34684.00062,100035.2942,159263.9304,227335.1963,346681.169
134,class6,wind-ons,32539.73148,94620.8565,164561.4119,223528.1227,346771.0817
135,class1,wind-ons,51584.2369,100595.3309,221467.1095,0,0
135,class2,wind-ons,34381.31086,86462.57433,127282.9106,196605.9233,284567.724
135,class3,wind-ons,27334.85765,66357.4321,128515.4276,187508.5319,249595.0212
135,class4,wind-ons,75383.8851,142485.6755,209781.1683,292521.9937,375953.4023
135,class5,wind-ons,47733.3901,146466.2291,230113.7487,338658.8351,404825.0705
135,class6,wind-ons,26471.71092,101081.8202,151061.956,226999.1468,386401.9745
136,class1,wind-ons,31995.88058,117417.2186,235959.592,309025.5738,390278.5209
136,class2,wind-ons,127761.801,216551.0719,311173.3487,393780.9211,457833.1411
136,class3,wind-ons,33187.27662,193104.9817,261484.8151,348327.9286,453490.8799
136,class4,wind-ons,183644.3495,297865.4864,413121.721,467799.2005,513178.9897
136,class5,wind-ons,59055.45827,203772.9564,320101.7205,412254.8267,502953.9288
136,class6,wind-ons,20725.66108,370200.519,480140.9053,512964.691,535765.2261
137,class1,wind-ons,22570.39247,48187.77977,78145.71913,183454.8553,419338.9726
137,class2,wind-ons,113150.6796,340507.5982,382207.3355,419175.761,466440.3907
137,class3,wind-ons,134936.0214,315237.9366,356282.8878,414859.9264,467840.5941
137,class4,wind-ons,34257.4385,328992.5745,377471.6792,419044.2605,464491.995
137,class5,wind-ons,71428.84318,326001.7934,372320.3169,417941.9941,460044.3795
137,class6,wind-ons,22212.85485,62004.01373,319925.1451,393576.3089,426619.6677
138,class1,wind-ons,15460.02276,28220.75282,44024.04193,136706.0735,425352.7036
138,class2,wind-ons,61186.31979,218586.1251,345337.3317,385669.445,426900.7066
138,class3,wind-ons,36733.9177,68732.30994,199366.1075,278601.222,396453.5974
138,class4,wind-ons,53286.25595,186840.542,280440.1811,358051.0713,421701.9334
138,class5,wind-ons,63285.28555,221914.9583,288975.4232,349417.4501,402500.1994
138,class6,wind-ons,201230.6294,0,0,0,0
139,class1,wind-ons,15275.90255,19771.31946,33260.51615,0,0
139,class2,wind-ons,22397.59757,93199.39555,148717.1972,178951.7967,217518.9303
139,class3,wind-ons,18508.33272,174306.0695,240408.5788,329652.8846,467586.5828
139,class4,wind-ons,22003.8864,64640.02999,196031.8694,289593.4347,444004.6883
139,class5,wind-ons,29032.17458,151713.4287,339706.5118,401635.7403,457952.0502
140,class1,wind-ons,14381.81954,77178.55818,0,0,0
140,class2,wind-ons,16741.08178,29597.60227,45359.75469,52831.72834,273576.7754
140,class3,wind-ons,16973.83501,43351.32467,101855.9578,160261.2083,289601.1975
140,class4,wind-ons,31033.19234,120259.153,241251.6168,288949.728,319326.0872
140,class5,wind-ons,42422.30885,133244.4894,220944.3055,269842.1652,319970.2891
140,class6,wind-ons,18782.20231,43979.24694,140759.5784,200880.939,261099.9905
140,class7,wind-ons,3580.320939,22173.59297,169096.312,198527.5044,204691.7487
141,class1,wind-ons,18454.12737,20692.15708,21356.91713,24522.65205,29722.95953
141,class2,wind-ons,27792.38495,51100.17682,94395.54027,126390.0791,204306.5737
