# File: EPA_2019_MACC_Ag_updated_baseline.csv
# Title: nonCO2 GHG emissions MACC in EPA 2019 updated agriculture baseline data
# Source: EPA Global mitigation of Non-CO2 GHG Gases (https://www.epa.gov/global-mitigation-non-co2-greenhouse-gases/global-non-co2-greenhouse-gas-emission-projections)
# Units: MMTCO2e
# Description: this is the original raw data tap containing all species eventually should be only read in this file for all processes
# Column types: cciccn
source,country,year,gas,unit,value
LIVE,Afghanistan,2025,N2O,MMTCO2e,0.020387587
LIVE,Afghanistan,2030,CH4,MMTCO2e,17.49463077
LIVE,Afghanistan,2030,N2O,MMTCO2e,0.021289191
LIVE,Afghanistan,2035,CH4,MMTCO2e,18.61489381
LIVE,Afghanistan,2035,N2O,MMTCO2e,0.022194504
LIVE,Afghanistan,2040,CH4,MMTCO2e,19.75770471
LIVE,Afghanistan,2040,N2O,MMTCO2e,0.0231512
LIVE,Afghanistan,2045,CH4,MMTCO2e,20.9773102
LIVE,Afghanistan,2045,N2O,MMTCO2e,0.024163247
LIVE,Afghanistan,2050,CH4,MMTCO2e,22.25194869
LIVE,Afghanistan,2050,N2O,MMTCO2e,0.025219229
LIVE,Afghanistan,2055,CH4,MMTCO2e,23.49867862
LIVE,Afghanistan,2055,N2O,MMTCO2e,0.02678348
LIVE,Afghanistan,2060,CH4,MMTCO2e,24.65166683
LIVE,Afghanistan,2060,N2O,MMTCO2e,0.028233072
LIVE,Afghanistan,2065,CH4,MMTCO2e,25.72779733
LIVE,Afghanistan,2065,N2O,MMTCO2e,0.029588508
LIVE,Afghanistan,2070,CH4,MMTCO2e,26.73950467
LIVE,Afghanistan,2070,N2O,MMTCO2e,0.030864906
LIVE,Afghanistan,2075,CH4,MMTCO2e,27.69624894
LIVE,Afghanistan,2075,N2O,MMTCO2e,0.032073783
LIVE,Afghanistan,2080,CH4,MMTCO2e,28.6054185
LIVE,Afghanistan,2080,N2O,MMTCO2e,0.03322414
LIVE,Albania,2010,CH4,MMTCO2e,1.393403434
LIVE,Albania,2010,N2O,MMTCO2e,0.023296009
LIVE,Albania,2015,CH4,MMTCO2e,1.407926206
LIVE,Albania,2015,N2O,MMTCO2e,0.023354475
LIVE,Albania,2020,CH4,MMTCO2e,1.387199771
LIVE,Albania,2020,N2O,MMTCO2e,0.023033127
LIVE,Albania,2025,CH4,MMTCO2e,1.361900176
LIVE,Albania,2025,N2O,MMTCO2e,0.022612139
LIVE,Albania,2030,CH4,MMTCO2e,1.328588488
LIVE,Albania,2030,N2O,MMTCO2e,0.022019982
LIVE,Albania,2035,CH4,MMTCO2e,1.28875616
LIVE,Albania,2035,N2O,MMTCO2e,0.021290971
LIVE,Albania,2040,CH4,MMTCO2e,1.243976866
LIVE,Albania,2040,N2O,MMTCO2e,0.020461112
LIVE,Albania,2045,CH4,MMTCO2e,1.197363475
LIVE,Albania,2045,N2O,MMTCO2e,0.019579782
LIVE,Albania,2050,CH4,MMTCO2e,1.148048677
LIVE,Albania,2050,N2O,MMTCO2e,0.018639784
LIVE,Albania,2055,CH4,MMTCO2e,1.12037352
LIVE,Albania,2055,N2O,MMTCO2e,0.018225928
LIVE,Albania,2060,CH4,MMTCO2e,1.097203896
LIVE,Albania,2060,N2O,MMTCO2e,0.017872506
LIVE,Albania,2065,CH4,MMTCO2e,1.077388835
LIVE,Albania,2065,N2O,MMTCO2e,0.017564993
LIVE,Albania,2070,CH4,MMTCO2e,1.060157393
LIVE,Albania,2070,N2O,MMTCO2e,0.017293449
LIVE,Albania,2075,CH4,MMTCO2e,1.044969903
LIVE,Albania,2075,N2O,MMTCO2e,0.017050792
LIVE,Albania,2080,CH4,MMTCO2e,1.031435047
LIVE,Albania,2080,N2O,MMTCO2e,0.016831805
LIVE,Algeria,2010,CH4,MMTCO2e,5.871714198
LIVE,Algeria,2010,N2O,MMTCO2e,2.096228884
LIVE,Algeria,2015,CH4,MMTCO2e,6.330692292
LIVE,Algeria,2015,N2O,MMTCO2e,2.166327042
LIVE,Algeria,2020,CH4,MMTCO2e,6.888646698
LIVE,Algeria,2020,N2O,MMTCO2e,2.220982197
LIVE,Algeria,2025,CH4,MMTCO2e,7.462380976
LIVE,Algeria,2025,N2O,MMTCO2e,2.265922806
LIVE,Algeria,2030,CH4,MMTCO2e,8.018254004
LIVE,Algeria,2030,N2O,MMTCO2e,2.282153648
LIVE,Algeria,2035,CH4,MMTCO2e,8.535546692
LIVE,Algeria,2035,N2O,MMTCO2e,2.261586943
LIVE,Algeria,2040,CH4,MMTCO2e,9.055377072
LIVE,Algeria,2040,N2O,MMTCO2e,2.223864127
LIVE,Algeria,2045,CH4,MMTCO2e,9.646974048
LIVE,Algeria,2045,N2O,MMTCO2e,2.187884807
LIVE,Algeria,2050,CH4,MMTCO2e,10.31302538
LIVE,Algeria,2050,N2O,MMTCO2e,2.15566309
LIVE,Algeria,2055,CH4,MMTCO2e,11.02115372
LIVE,Algeria,2055,N2O,MMTCO2e,2.219297376
LIVE,Algeria,2060,CH4,MMTCO2e,11.70150884
LIVE,Algeria,2060,N2O,MMTCO2e,2.27654351
LIVE,Algeria,2065,CH4,MMTCO2e,12.3591616
LIVE,Algeria,2065,N2O,MMTCO2e,2.328688358
LIVE,Algeria,2070,CH4,MMTCO2e,12.99781863
LIVE,Algeria,2070,N2O,MMTCO2e,2.376655771
LIVE,Algeria,2075,CH4,MMTCO2e,13.62028268
LIVE,Algeria,2075,N2O,MMTCO2e,2.421132894
LIVE,Algeria,2080,CH4,MMTCO2e,14.22873177
LIVE,Algeria,2080,N2O,MMTCO2e,2.462645603
LIVE,Angola,2010,CH4,MMTCO2e,4.241746503
LIVE,Angola,2010,N2O,MMTCO2e,0.263630809
LIVE,Angola,2015,CH4,MMTCO2e,4.366189856
LIVE,Angola,2015,N2O,MMTCO2e,0.265953711
LIVE,Angola,2020,CH4,MMTCO2e,4.682419547
LIVE,Angola,2020,N2O,MMTCO2e,0.275300506
LIVE,Angola,2025,CH4,MMTCO2e,4.871777914
LIVE,Angola,2025,N2O,MMTCO2e,0.278261014
LIVE,Angola,2030,CH4,MMTCO2e,5.011291745
LIVE,Angola,2030,N2O,MMTCO2e,0.277911799
LIVE,Angola,2035,CH4,MMTCO2e,5.107068431
LIVE,Angola,2035,N2O,MMTCO2e,0.274469908
LIVE,Angola,2040,CH4,MMTCO2e,5.226882104
LIVE,Angola,2040,N2O,MMTCO2e,0.270530451
LIVE,Angola,2045,CH4,MMTCO2e,5.37557001
LIVE,Angola,2045,N2O,MMTCO2e,0.266218264
LIVE,Angola,2050,CH4,MMTCO2e,5.590843448
LIVE,Angola,2050,N2O,MMTCO2e,0.262731135
LIVE,Angola,2055,CH4,MMTCO2e,5.784848768
LIVE,Angola,2055,N2O,MMTCO2e,0.262899675
LIVE,Angola,2060,CH4,MMTCO2e,5.972730517
LIVE,Angola,2060,N2O,MMTCO2e,0.263054647
LIVE,Angola,2065,CH4,MMTCO2e,6.155464974
LIVE,Angola,2065,N2O,MMTCO2e,0.263198352
LIVE,Angola,2070,CH4,MMTCO2e,6.333782009
LIVE,Angola,2070,N2O,MMTCO2e,0.263332537
LIVE,Angola,2075,CH4,MMTCO2e,6.508245253
LIVE,Angola,2075,N2O,MMTCO2e,0.263458555
LIVE,Angola,2080,CH4,MMTCO2e,6.679301422
LIVE,Angola,2080,N2O,MMTCO2e,0.263577483
LIVE,Antigua and Barbuda,2010,CH4,MMTCO2e,0.031055421
LIVE,Antigua and Barbuda,2010,N2O,MMTCO2e,0.042187545
LIVE,Antigua and Barbuda,2015,CH4,MMTCO2e,0.031694411
LIVE,Antigua and Barbuda,2015,N2O,MMTCO2e,0.042725534
LIVE,Antigua and Barbuda,2020,CH4,MMTCO2e,0.031738668
LIVE,Antigua and Barbuda,2020,N2O,MMTCO2e,0.041599019
LIVE,Antigua and Barbuda,2025,CH4,MMTCO2e,0.031893655
LIVE,Antigua and Barbuda,2025,N2O,MMTCO2e,0.040571425
LIVE,Antigua and Barbuda,2030,CH4,MMTCO2e,0.03209492
LIVE,Antigua and Barbuda,2030,N2O,MMTCO2e,0.039656425
LIVE,Antigua and Barbuda,2035,CH4,MMTCO2e,0.032239565
LIVE,Antigua and Barbuda,2035,N2O,MMTCO2e,0.038813866
LIVE,Antigua and Barbuda,2040,CH4,MMTCO2e,0.032360822
LIVE,Antigua and Barbuda,2040,N2O,MMTCO2e,0.038103518
LIVE,Antigua and Barbuda,2045,CH4,MMTCO2e,0.03252968
LIVE,Antigua and Barbuda,2045,N2O,MMTCO2e,0.03755929
LIVE,Antigua and Barbuda,2050,CH4,MMTCO2e,0.032696685
LIVE,Antigua and Barbuda,2050,N2O,MMTCO2e,0.037157387
LIVE,Antigua and Barbuda,2055,CH4,MMTCO2e,0.033165042
LIVE,Antigua and Barbuda,2055,N2O,MMTCO2e,0.038164337
LIVE,Antigua and Barbuda,2060,CH4,MMTCO2e,0.033630228
LIVE,Antigua and Barbuda,2060,N2O,MMTCO2e,0.039068404
LIVE,Antigua and Barbuda,2065,CH4,MMTCO2e,0.03408658
LIVE,Antigua and Barbuda,2065,N2O,MMTCO2e,0.039890445
LIVE,Antigua and Barbuda,2070,CH4,MMTCO2e,0.034531532
LIVE,Antigua and Barbuda,2070,N2O,MMTCO2e,0.040645414
LIVE,Antigua and Barbuda,2075,CH4,MMTCO2e,0.034964075
LIVE,Antigua and Barbuda,2075,N2O,MMTCO2e,0.04134442
LIVE,Antigua and Barbuda,2080,CH4,MMTCO2e,0.035384005
LIVE,Antigua and Barbuda,2080,N2O,MMTCO2e,0.041995954
LIVE,Argentina,2010,CH4,MMTCO2e,81.93445878
LIVE,Argentina,2010,N2O,MMTCO2e,0.220440461
LIVE,Argentina,2015,CH4,MMTCO2e,82.60558917
LIVE,Argentina,2015,N2O,MMTCO2e,0.223578361
LIVE,Argentina,2020,CH4,MMTCO2e,86.00691324
LIVE,Argentina,2020,N2O,MMTCO2e,0.237928128
LIVE,Argentina,2025,CH4,MMTCO2e,88.49167863
LIVE,Argentina,2025,N2O,MMTCO2e,0.250843396
LIVE,Argentina,2030,CH4,MMTCO2e,89.9985611
LIVE,Argentina,2030,N2O,MMTCO2e,0.261788532
LIVE,Argentina,2035,CH4,MMTCO2e,90.53120174
LIVE,Argentina,2035,N2O,MMTCO2e,0.270739245
LIVE,Argentina,2040,CH4,MMTCO2e,90.23413615
LIVE,Argentina,2040,N2O,MMTCO2e,0.27762844
LIVE,Argentina,2045,CH4,MMTCO2e,89.42535185
LIVE,Argentina,2045,N2O,MMTCO2e,0.28310785
LIVE,Argentina,2050,CH4,MMTCO2e,88.09982378
LIVE,Argentina,2050,N2O,MMTCO2e,0.286739171
LIVE,Argentina,2055,CH4,MMTCO2e,88.40696066
LIVE,Argentina,2055,N2O,MMTCO2e,0.29452062
LIVE,Argentina,2060,CH4,MMTCO2e,88.67771577
LIVE,Argentina,2060,N2O,MMTCO2e,0.301529411
LIVE,Argentina,2065,CH4,MMTCO2e,88.91998359
LIVE,Argentina,2065,N2O,MMTCO2e,0.307920568
LIVE,Argentina,2070,CH4,MMTCO2e,89.13932499
LIVE,Argentina,2070,N2O,MMTCO2e,0.313805481
LIVE,Argentina,2075,CH4,MMTCO2e,89.339807
LIVE,Argentina,2075,N2O,MMTCO2e,0.319267071
LIVE,Argentina,2080,CH4,MMTCO2e,89.52449537
LIVE,Argentina,2080,N2O,MMTCO2e,0.324368843
LIVE,Armenia,2010,CH4,MMTCO2e,1.1055
LIVE,Armenia,2010,N2O,MMTCO2e,0.06258
LIVE,Armenia,2015,CH4,MMTCO2e,1.185350371
LIVE,Armenia,2015,N2O,MMTCO2e,0.066623587
LIVE,Armenia,2020,CH4,MMTCO2e,1.176666211
LIVE,Armenia,2020,N2O,MMTCO2e,0.066117103
LIVE,Armenia,2025,CH4,MMTCO2e,1.159962205
LIVE,Armenia,2025,N2O,MMTCO2e,0.065146999
LIVE,Armenia,2030,CH4,MMTCO2e,1.138444018
LIVE,Armenia,2030,N2O,MMTCO2e,0.063902544
LIVE,Armenia,2035,CH4,MMTCO2e,1.112551177
LIVE,Armenia,2035,N2O,MMTCO2e,0.062403026
LIVE,Armenia,2040,CH4,MMTCO2e,1.080251287
LIVE,Armenia,2040,N2O,MMTCO2e,0.060538431
LIVE,Armenia,2045,CH4,MMTCO2e,1.046374302
LIVE,Armenia,2045,N2O,MMTCO2e,0.058570081
LIVE,Armenia,2050,CH4,MMTCO2e,1.008457717
LIVE,Armenia,2050,N2O,MMTCO2e,0.056368077
LIVE,Armenia,2055,CH4,MMTCO2e,0.988064017
LIVE,Armenia,2055,N2O,MMTCO2e,0.05585688
LIVE,Armenia,2060,CH4,MMTCO2e,0.970850205
LIVE,Armenia,2060,N2O,MMTCO2e,0.055421189
LIVE,Armenia,2065,CH4,MMTCO2e,0.956030585
LIVE,Armenia,2065,N2O,MMTCO2e,0.055042761
LIVE,Armenia,2070,CH4,MMTCO2e,0.943071962
LIVE,Armenia,2070,N2O,MMTCO2e,0.054709135
LIVE,Armenia,2075,CH4,MMTCO2e,0.931597068
LIVE,Armenia,2075,N2O,MMTCO2e,0.05441144
LIVE,Armenia,2080,CH4,MMTCO2e,0.921329856
LIVE,Armenia,2080,N2O,MMTCO2e,0.054143151
LIVE,Australia,2010,CH4,MMTCO2e,51.78769363
LIVE,Australia,2010,N2O,MMTCO2e,0.830585049
LIVE,Australia,2015,CH4,MMTCO2e,53.57773752
LIVE,Australia,2015,N2O,MMTCO2e,1.026538741
LIVE,Australia,2020,CH4,MMTCO2e,52.9557523
LIVE,Australia,2020,N2O,MMTCO2e,1.04654004
LIVE,Australia,2025,CH4,MMTCO2e,53.49252189
LIVE,Australia,2025,N2O,MMTCO2e,1.049892905
LIVE,Australia,2030,CH4,MMTCO2e,53.66056965
LIVE,Australia,2030,N2O,MMTCO2e,1.046683632
LIVE,Australia,2035,CH4,MMTCO2e,53.50692474
LIVE,Australia,2035,N2O,MMTCO2e,1.037422271
LIVE,Australia,2040,CH4,MMTCO2e,53.16602024
LIVE,Australia,2040,N2O,MMTCO2e,1.025445943
LIVE,Australia,2045,CH4,MMTCO2e,52.50129756
LIVE,Australia,2045,N2O,MMTCO2e,1.006856754
LIVE,Australia,2050,CH4,MMTCO2e,51.64702976
LIVE,Australia,2050,N2O,MMTCO2e,0.985357028
LIVE,Australia,2055,CH4,MMTCO2e,51.49170978
LIVE,Australia,2055,N2O,MMTCO2e,0.97650923
LIVE,Australia,2060,CH4,MMTCO2e,51.36279908
LIVE,Australia,2060,N2O,MMTCO2e,0.968850166
LIVE,Australia,2065,CH4,MMTCO2e,51.25382082
LIVE,Australia,2065,N2O,MMTCO2e,0.962105933
LIVE,Australia,2070,CH4,MMTCO2e,51.16035502
LIVE,Australia,2070,N2O,MMTCO2e,0.956086771
LIVE,Australia,2075,CH4,MMTCO2e,51.07926088
LIVE,Australia,2075,N2O,MMTCO2e,0.950655927
LIVE,Australia,2080,CH4,MMTCO2e,51.00823267
LIVE,Australia,2080,N2O,MMTCO2e,0.945711672
LIVE,Austria,2010,CH4,MMTCO2e,4.644329675
LIVE,Austria,2010,N2O,MMTCO2e,0.44646386
LIVE,Austria,2015,CH4,MMTCO2e,4.569163591
LIVE,Austria,2015,N2O,MMTCO2e,0.43840973
LIVE,Austria,2020,CH4,MMTCO2e,4.616721651
LIVE,Austria,2020,N2O,MMTCO2e,0.442186328
LIVE,Austria,2025,CH4,MMTCO2e,4.624621514
LIVE,Austria,2025,N2O,MMTCO2e,0.442590615
LIVE,Austria,2030,CH4,MMTCO2e,4.597176471
LIVE,Austria,2030,N2O,MMTCO2e,0.439601315
LIVE,Austria,2035,CH4,MMTCO2e,4.544598414
LIVE,Austria,2035,N2O,MMTCO2e,0.434173488
LIVE,Austria,2040,CH4,MMTCO2e,4.472351234
LIVE,Austria,2040,N2O,MMTCO2e,0.426898222
LIVE,Austria,2045,CH4,MMTCO2e,4.37261178
LIVE,Austria,2045,N2O,MMTCO2e,0.416895911
LIVE,Austria,2050,CH4,MMTCO2e,4.258902677
LIVE,Austria,2050,N2O,MMTCO2e,0.405462182
LIVE,Austria,2055,CH4,MMTCO2e,4.215493481
LIVE,Austria,2055,N2O,MMTCO2e,0.400654478
LIVE,Austria,2060,CH4,MMTCO2e,4.179128443
LIVE,Austria,2060,N2O,MMTCO2e,0.396541798
LIVE,Austria,2065,CH4,MMTCO2e,4.148091285
LIVE,Austria,2065,N2O,MMTCO2e,0.39295803
LIVE,Austria,2070,CH4,MMTCO2e,4.121210911
LIVE,Austria,2070,N2O,MMTCO2e,0.389789315
LIVE,Austria,2075,CH4,MMTCO2e,4.097654898
LIVE,Austria,2075,N2O,MMTCO2e,0.386954374
LIVE,Austria,2080,CH4,MMTCO2e,4.076811778
LIVE,Austria,2080,N2O,MMTCO2e,0.38439326
LIVE,Azerbaijan,2010,CH4,MMTCO2e,6.324223511
LIVE,Azerbaijan,2010,N2O,MMTCO2e,0.265452911
LIVE,Azerbaijan,2015,CH4,MMTCO2e,6.350625909
LIVE,Azerbaijan,2015,N2O,MMTCO2e,0.266012473
LIVE,Azerbaijan,2020,CH4,MMTCO2e,6.314711101
LIVE,Azerbaijan,2020,N2O,MMTCO2e,0.26214843
LIVE,Azerbaijan,2025,CH4,MMTCO2e,6.240743995
LIVE,Azerbaijan,2025,N2O,MMTCO2e,0.256659253
LIVE,Azerbaijan,2030,CH4,MMTCO2e,6.145494076
LIVE,Azerbaijan,2030,N2O,MMTCO2e,0.250276001
LIVE,Azerbaijan,2035,CH4,MMTCO2e,6.031096962
LIVE,Azerbaijan,2035,N2O,MMTCO2e,0.243088125
LIVE,Azerbaijan,2040,CH4,MMTCO2e,5.88650442
LIVE,Azerbaijan,2040,N2O,MMTCO2e,0.234647657
LIVE,Azerbaijan,2045,CH4,MMTCO2e,5.737002721
LIVE,Azerbaijan,2045,N2O,MMTCO2e,0.225998831
LIVE,Azerbaijan,2050,CH4,MMTCO2e,5.567864118
LIVE,Azerbaijan,2050,N2O,MMTCO2e,0.216604076
LIVE,Azerbaijan,2055,CH4,MMTCO2e,5.488088974
LIVE,Azerbaijan,2055,N2O,MMTCO2e,0.210520748
LIVE,Azerbaijan,2060,CH4,MMTCO2e,5.42328604
LIVE,Azerbaijan,2060,N2O,MMTCO2e,0.205385145
LIVE,Azerbaijan,2065,CH4,MMTCO2e,5.369497207
LIVE,Azerbaijan,2065,N2O,MMTCO2e,0.200960497
LIVE,Azerbaijan,2070,CH4,MMTCO2e,5.324087713
LIVE,Azerbaijan,2070,N2O,MMTCO2e,0.197086895
LIVE,Azerbaijan,2075,CH4,MMTCO2e,5.285226062
LIVE,Azerbaijan,2075,N2O,MMTCO2e,0.193651648
LIVE,Azerbaijan,2080,CH4,MMTCO2e,5.25159403
LIVE,Azerbaijan,2080,N2O,MMTCO2e,0.190572575
LIVE,Bahamas,2010,CH4,MMTCO2e,0.00584625
LIVE,Bahamas,2010,N2O,MMTCO2e,0.002409299
LIVE,Bahamas,2015,CH4,MMTCO2e,0.005979461
LIVE,Bahamas,2015,N2O,MMTCO2e,0.002388398
LIVE,Bahamas,2020,CH4,MMTCO2e,0.006087665
LIVE,Bahamas,2020,N2O,MMTCO2e,0.002278968
LIVE,Bahamas,2025,CH4,MMTCO2e,0.006199098
LIVE,Bahamas,2025,N2O,MMTCO2e,0.002167333
LIVE,Bahamas,2030,CH4,MMTCO2e,0.006309001
LIVE,Bahamas,2030,N2O,MMTCO2e,0.002054299
LIVE,Bahamas,2035,CH4,MMTCO2e,0.006406266
LIVE,Bahamas,2035,N2O,MMTCO2e,0.001936087
LIVE,Bahamas,2040,CH4,MMTCO2e,0.006496626
LIVE,Bahamas,2040,N2O,MMTCO2e,0.001818453
LIVE,Bahamas,2045,CH4,MMTCO2e,0.006591274
LIVE,Bahamas,2045,N2O,MMTCO2e,0.001702898
LIVE,Bahamas,2050,CH4,MMTCO2e,0.006681688
LIVE,Bahamas,2050,N2O,MMTCO2e,0.001588191
LIVE,Bahamas,2055,CH4,MMTCO2e,0.006827648
LIVE,Bahamas,2055,N2O,MMTCO2e,0.001502217
LIVE,Bahamas,2060,CH4,MMTCO2e,0.006963763
LIVE,Bahamas,2060,N2O,MMTCO2e,0.001430941
LIVE,Bahamas,2065,CH4,MMTCO2e,0.007091449
LIVE,Bahamas,2065,N2O,MMTCO2e,0.001370527
LIVE,Bahamas,2070,CH4,MMTCO2e,0.007211843
LIVE,Bahamas,2070,N2O,MMTCO2e,0.001318418
LIVE,Bahamas,2075,CH4,MMTCO2e,0.007325864
LIVE,Bahamas,2075,N2O,MMTCO2e,0.001272833
LIVE,Bahamas,2080,CH4,MMTCO2e,0.007434266
LIVE,Bahamas,2080,N2O,MMTCO2e,0.001232489
LIVE,Bahrain,2010,CH4,MMTCO2e,0.021379408
LIVE,Bahrain,2015,CH4,MMTCO2e,0.020278356
LIVE,Bahrain,2020,CH4,MMTCO2e,0.020763912
LIVE,Bahrain,2025,CH4,MMTCO2e,0.021359233
LIVE,Bahrain,2030,CH4,MMTCO2e,0.022015454
LIVE,Bahrain,2035,CH4,MMTCO2e,0.02267411
LIVE,Bahrain,2040,CH4,MMTCO2e,0.023344116
LIVE,Bahrain,2045,CH4,MMTCO2e,0.024078732
LIVE,Bahrain,2050,CH4,MMTCO2e,0.024819342
LIVE,Bahrain,2055,CH4,MMTCO2e,0.025734611
LIVE,Bahrain,2060,CH4,MMTCO2e,0.026596064
LIVE,Bahrain,2065,CH4,MMTCO2e,0.027409687
LIVE,Bahrain,2070,CH4,MMTCO2e,0.02818093
LIVE,Bahrain,2075,CH4,MMTCO2e,0.028914537
LIVE,Bahrain,2080,CH4,MMTCO2e,0.029614568
LIVE,Bangladesh,2010,CH4,MMTCO2e,22.40042002
LIVE,Bangladesh,2010,N2O,MMTCO2e,11.51140252
LIVE,Bangladesh,2015,CH4,MMTCO2e,23.47766784
LIVE,Bangladesh,2015,N2O,MMTCO2e,11.86590745
LIVE,Bangladesh,2020,CH4,MMTCO2e,26.17036443
LIVE,Bangladesh,2020,N2O,MMTCO2e,13.45030181
LIVE,Bangladesh,2025,CH4,MMTCO2e,28.96523582
LIVE,Bangladesh,2025,N2O,MMTCO2e,15.0802032
LIVE,Bangladesh,2030,CH4,MMTCO2e,31.68050635
LIVE,Bangladesh,2030,N2O,MMTCO2e,16.63618084
LIVE,Bangladesh,2035,CH4,MMTCO2e,34.30399497
LIVE,Bangladesh,2035,N2O,MMTCO2e,18.10111655
LIVE,Bangladesh,2040,CH4,MMTCO2e,36.95864237
LIVE,Bangladesh,2040,N2O,MMTCO2e,19.55806919
LIVE,Bangladesh,2045,CH4,MMTCO2e,39.57613791
LIVE,Bangladesh,2045,N2O,MMTCO2e,20.9241657
LIVE,Bangladesh,2050,CH4,MMTCO2e,42.27007408
LIVE,Bangladesh,2050,N2O,MMTCO2e,22.27053579
LIVE,Bangladesh,2055,CH4,MMTCO2e,45.34849074
LIVE,Bangladesh,2055,N2O,MMTCO2e,23.65710037
LIVE,Bangladesh,2060,CH4,MMTCO2e,48.24578461
LIVE,Bangladesh,2060,N2O,MMTCO2e,24.94307678
LIVE,Bangladesh,2065,CH4,MMTCO2e,50.99319276
LIVE,Bangladesh,2065,N2O,MMTCO2e,26.14649225
LIVE,Bangladesh,2070,CH4,MMTCO2e,53.61388576
LIVE,Bangladesh,2070,N2O,MMTCO2e,27.28063154
LIVE,Bangladesh,2075,CH4,MMTCO2e,56.12560923
LIVE,Bangladesh,2075,N2O,MMTCO2e,28.3556081
LIVE,Bangladesh,2080,CH4,MMTCO2e,58.54230915
LIVE,Bangladesh,2080,N2O,MMTCO2e,29.37932568
LIVE,Barbados,2010,CH4,MMTCO2e,0.015084101
LIVE,Barbados,2010,N2O,MMTCO2e,0.003159305
LIVE,Barbados,2015,CH4,MMTCO2e,0.014664132
LIVE,Barbados,2015,N2O,MMTCO2e,0.003127813
LIVE,Barbados,2020,CH4,MMTCO2e,0.014743618
LIVE,Barbados,2020,N2O,MMTCO2e,0.002969411
LIVE,Barbados,2025,CH4,MMTCO2e,0.014836694
LIVE,Barbados,2025,N2O,MMTCO2e,0.002811176
LIVE,Barbados,2030,CH4,MMTCO2e,0.014922805
LIVE,Barbados,2030,N2O,MMTCO2e,0.002653742
LIVE,Barbados,2035,CH4,MMTCO2e,0.014964027
LIVE,Barbados,2035,N2O,MMTCO2e,0.002492335
LIVE,Barbados,2040,CH4,MMTCO2e,0.014983071
LIVE,Barbados,2040,N2O,MMTCO2e,0.002333394
LIVE,Barbados,2045,CH4,MMTCO2e,0.015009243
LIVE,Barbados,2045,N2O,MMTCO2e,0.002178952
LIVE,Barbados,2050,CH4,MMTCO2e,0.015023568
LIVE,Barbados,2050,N2O,MMTCO2e,0.002027091
LIVE,Barbados,2055,CH4,MMTCO2e,0.015194755
LIVE,Barbados,2055,N2O,MMTCO2e,0.001991084
LIVE,Barbados,2060,CH4,MMTCO2e,0.01536131
LIVE,Barbados,2060,N2O,MMTCO2e,0.001960265
LIVE,Barbados,2065,CH4,MMTCO2e,0.015522754
LIVE,Barbados,2065,N2O,MMTCO2e,0.00193339
LIVE,Barbados,2070,CH4,MMTCO2e,0.01567903
LIVE,Barbados,2070,N2O,MMTCO2e,0.001909611
LIVE,Barbados,2075,CH4,MMTCO2e,0.015830276
LIVE,Barbados,2075,N2O,MMTCO2e,0.001888321
LIVE,Barbados,2080,CH4,MMTCO2e,0.015976719
LIVE,Barbados,2080,N2O,MMTCO2e,0.001869073
LIVE,Belarus,2010,CH4,MMTCO2e,9.448703582
LIVE,Belarus,2010,N2O,MMTCO2e,0.844687272
LIVE,Belarus,2015,CH4,MMTCO2e,9.767561734
LIVE,Belarus,2015,N2O,MMTCO2e,0.899033062
LIVE,Belarus,2020,CH4,MMTCO2e,9.573621943
LIVE,Belarus,2020,N2O,MMTCO2e,0.883772241
LIVE,Belarus,2025,CH4,MMTCO2e,9.291567763
LIVE,Belarus,2025,N2O,MMTCO2e,0.862946118
LIVE,Belarus,2030,CH4,MMTCO2e,8.936808451
LIVE,Belarus,2030,N2O,MMTCO2e,0.834966092
LIVE,Belarus,2035,CH4,MMTCO2e,8.548949944
LIVE,Belarus,2035,N2O,MMTCO2e,0.803320395
LIVE,Belarus,2040,CH4,MMTCO2e,8.121763122
LIVE,Belarus,2040,N2O,MMTCO2e,0.767609397
LIVE,Belarus,2045,CH4,MMTCO2e,7.683982082
LIVE,Belarus,2045,N2O,MMTCO2e,0.730286882
LIVE,Belarus,2050,CH4,MMTCO2e,7.237087533
LIVE,Belarus,2050,N2O,MMTCO2e,0.69159992
LIVE,Belarus,2055,CH4,MMTCO2e,6.965881393
LIVE,Belarus,2055,N2O,MMTCO2e,0.669259776
LIVE,Belarus,2060,CH4,MMTCO2e,6.739298221
LIVE,Belarus,2060,N2O,MMTCO2e,0.650512205
LIVE,Belarus,2065,CH4,MMTCO2e,6.545859485
LIVE,Belarus,2065,N2O,MMTCO2e,0.634445241
LIVE,Belarus,2070,CH4,MMTCO2e,6.377888436
LIVE,Belarus,2070,N2O,MMTCO2e,0.620445904
LIVE,Belarus,2075,CH4,MMTCO2e,6.230020493
LIVE,Belarus,2075,N2O,MMTCO2e,0.608084091
LIVE,Belarus,2080,CH4,MMTCO2e,6.098372687
LIVE,Belarus,2080,N2O,MMTCO2e,0.597047409
LIVE,Belgium,2010,CH4,MMTCO2e,5.905219192
LIVE,Belgium,2010,N2O,MMTCO2e,0.718803618
LIVE,Belgium,2015,CH4,MMTCO2e,5.854209533
LIVE,Belgium,2015,N2O,MMTCO2e,0.693441718
LIVE,Belgium,2020,CH4,MMTCO2e,5.765429306
LIVE,Belgium,2020,N2O,MMTCO2e,0.684987225
LIVE,Belgium,2025,CH4,MMTCO2e,5.646966589
