region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandNode4,LandNode5,LandLeaf,hist.veg.carbon.density,hist.soil.carbon.density,veg.carbon.density,soil.carbon.density,mature.age.year.fillout,mature.age,min.veg.carbon.density,min.soil.carbon.density,level,Irr_Rfd,GLU
Africa_Western,root,AgroForestLand_CongoR,AgroForest_NonPasture_CongoR,AllForestLand_CongoR,biomass_tree_CongoR,biomass_tree_CongoR_IRR,biomass_tree_CongoR_IRR_hi,0.3,9.7,0.3,9.7,1975,36,0,0,hi,irr,CongoR
Africa_Western,root,AgroForestLand_GuineaGulf,AgroForest_NonPasture_GuineaGulf,AllForestLand_GuineaGulf,biomass_tree_GuineaGulf,biomass_tree_GuineaGulf_IRR,biomass_tree_GuineaGulf_IRR_hi,0.3,9.7,0.3,9.7,1975,36,0,0,hi,irr,GuineaGulf
Africa_Western,root,AgroForestLand_LChad,AgroForest_NonPasture_LChad,AllForestLand_LChad,biomass_tree_LChad,biomass_tree_LChad_IRR,biomass_tree_LChad_IRR_hi,0.3,9.8,0.3,9.8,1975,27,0,0,hi,irr,LChad
Africa_Western,root,AgroForestLand_NigerR,AgroForest_NonPasture_NigerR,AllForestLand_NigerR,biomass_tree_NigerR,biomass_tree_NigerR_IRR,biomass_tree_NigerR_IRR_hi,0.4,10.2,0.4,10.2,1975,27,0,0,hi,irr,NigerR
Africa_Western,root,AgroForestLand_NileR,AgroForest_NonPasture_NileR,AllForestLand_NileR,biomass_tree_NileR,biomass_tree_NileR_IRR,biomass_tree_NileR_IRR_hi,0,9.6,0,9.6,1975,36,0,0,hi,irr,NileR
Africa_Western,root,AgroForestLand_SenegalR,AgroForest_NonPasture_SenegalR,AllForestLand_SenegalR,biomass_tree_SenegalR,biomass_tree_SenegalR_IRR,biomass_tree_SenegalR_IRR_hi,0.5,8.6,0.5,8.6,1975,32,0,0,hi,irr,SenegalR
Africa_Western,root,AgroForestLand_VoltaR,AgroForest_NonPasture_VoltaR,AllForestLand_VoltaR,biomass_tree_VoltaR,biomass_tree_VoltaR_IRR,biomass_tree_VoltaR_IRR_hi,0.5,9.7,0.5,9.7,1975,31,0,0,hi,irr,VoltaR
Africa_Western,root,AgroForestLand_ZambeziR,AgroForest_NonPasture_ZambeziR,AllForestLand_ZambeziR,biomass_tree_ZambeziR,biomass_tree_ZambeziR_IRR,biomass_tree_ZambeziR_IRR_hi,0.3,9.8,0.3,9.8,1975,36,0,0,hi,irr,ZambeziR
Australia_NZ,root,AgroForestLand_AusCstE,AgroForest_NonPasture_AusCstE,AllForestLand_AusCstE,biomass_tree_AusCstE,biomass_tree_AusCstE_IRR,biomass_tree_AusCstE_IRR_hi,0.6,9,0.6,9,1975,28,0,0,hi,irr,AusCstE
Australia_NZ,root,AgroForestLand_AusCstN,AgroForest_NonPasture_AusCstN,AllForestLand_AusCstN,biomass_tree_AusCstN,biomass_tree_AusCstN_IRR,biomass_tree_AusCstN_IRR_hi,0.7,8.6,0.7,8.6,1975,32,0,0,hi,irr,AusCstN
Australia_NZ,root,AgroForestLand_AusCstS,AgroForest_NonPasture_AusCstS,AllForestLand_AusCstS,biomass_tree_AusCstS,biomass_tree_AusCstS_IRR,biomass_tree_AusCstS_IRR_hi,0.5,7.9,0.5,7.9,1975,38,0,0,hi,irr,AusCstS
Australia_NZ,root,AgroForestLand_AusCstW,AgroForest_NonPasture_AusCstW,AllForestLand_AusCstW,biomass_tree_AusCstW,biomass_tree_AusCstW_IRR,biomass_tree_AusCstW_IRR_hi,0.5,7.5,0.5,7.5,1975,39,0,0,hi,irr,AusCstW
Australia_NZ,root,AgroForestLand_AusInt,AgroForest_NonPasture_AusInt,AllForestLand_AusInt,biomass_tree_AusInt,biomass_tree_AusInt_IRR,biomass_tree_AusInt_IRR_hi,0.5,8,0.5,8,1975,35,0,0,hi,irr,AusInt
Australia_NZ,root,AgroForestLand_MurrayDrlg,AgroForest_NonPasture_MurrayDrlg,AllForestLand_MurrayDrlg,biomass_tree_MurrayDrlg,biomass_tree_MurrayDrlg_IRR,biomass_tree_MurrayDrlg_IRR_hi,0.7,8.6,0.7,8.6,1975,30,0,0,hi,irr,MurrayDrlg
Australia_NZ,root,AgroForestLand_NewZealand,AgroForest_NonPasture_NewZealand,AllForestLand_NewZealand,biomass_tree_NewZealand,biomass_tree_NewZealand_IRR,biomass_tree_NewZealand_IRR_hi,0.5,11.9,0.5,11.9,1975,19,0,0,hi,irr,NewZealand
Australia_NZ,root,AgroForestLand_Tasmania,AgroForest_NonPasture_Tasmania,AllForestLand_Tasmania,biomass_tree_Tasmania,biomass_tree_Tasmania_IRR,biomass_tree_Tasmania_IRR_hi,0.6,9.7,0.6,9.7,1975,38,0,0,hi,irr,Tasmania
Brazil,root,AgroForestLand_AmazonR,AgroForest_NonPasture_AmazonR,AllForestLand_AmazonR,biomass_tree_AmazonR,biomass_tree_AmazonR_IRR,biomass_tree_AmazonR_IRR_hi,0.5,9.8,0.5,9.8,1975,36,0,0,hi,irr,AmazonR
Brazil,root,AgroForestLand_BrzCstE,AgroForest_NonPasture_BrzCstE,AllForestLand_BrzCstE,biomass_tree_BrzCstE,biomass_tree_BrzCstE_IRR,biomass_tree_BrzCstE_IRR_hi,0.5,7.5,0.5,7.5,1975,18,0,0,hi,irr,BrzCstE
Brazil,root,AgroForestLand_BrzCstN,AgroForest_NonPasture_BrzCstN,AllForestLand_BrzCstN,biomass_tree_BrzCstN,biomass_tree_BrzCstN_IRR,biomass_tree_BrzCstN_IRR_hi,0.4,9.3,0.4,9.3,1975,33,0,0,hi,irr,BrzCstN
Brazil,root,AgroForestLand_BrzCstS,AgroForest_NonPasture_BrzCstS,AllForestLand_BrzCstS,biomass_tree_BrzCstS,biomass_tree_BrzCstS_IRR,biomass_tree_BrzCstS_IRR_hi,0.6,9.9,0.6,9.9,1975,31,0,0,hi,irr,BrzCstS
Brazil,root,AgroForestLand_OrinocoR,AgroForest_NonPasture_OrinocoR,AllForestLand_OrinocoR,biomass_tree_OrinocoR,biomass_tree_OrinocoR_IRR,biomass_tree_OrinocoR_IRR_hi,0.119,15.8,0.119,15.8,1975,40,0,0,hi,irr,OrinocoR
Brazil,root,AgroForestLand_ParnaibaR,AgroForest_NonPasture_ParnaibaR,AllForestLand_ParnaibaR,biomass_tree_ParnaibaR,biomass_tree_ParnaibaR_IRR,biomass_tree_ParnaibaR_IRR_hi,0.3,8.6,0.3,8.6,1975,25,0,0,hi,irr,ParnaibaR
Brazil,root,AgroForestLand_RioLaPlata,AgroForest_NonPasture_RioLaPlata,AllForestLand_RioLaPlata,biomass_tree_RioLaPlata,biomass_tree_RioLaPlata_IRR,biomass_tree_RioLaPlata_IRR_hi,0.6,10.2,0.6,10.2,1975,30,0,0,hi,irr,RioLaPlata
Brazil,root,AgroForestLand_SAmerCstNE,AgroForest_NonPasture_SAmerCstNE,AllForestLand_SAmerCstNE,biomass_tree_SAmerCstNE,biomass_tree_SAmerCstNE_IRR,biomass_tree_SAmerCstNE_IRR_hi,0,9.7,0,9.7,1975,37,0,0,hi,irr,SAmerCstNE
Brazil,root,AgroForestLand_SaoFrancR,AgroForest_NonPasture_SaoFrancR,AllForestLand_SaoFrancR,biomass_tree_SaoFrancR,biomass_tree_SaoFrancR_IRR,biomass_tree_SaoFrancR_IRR_hi,0.5,8.7,0.5,8.7,1975,25,0,0,hi,irr,SaoFrancR
Brazil,root,AgroForestLand_TocantinsR,AgroForest_NonPasture_TocantinsR,AllForestLand_TocantinsR,biomass_tree_TocantinsR,biomass_tree_TocantinsR_IRR,biomass_tree_TocantinsR_IRR_hi,0.5,9.6,0.5,9.6,1975,31,0,0,hi,irr,TocantinsR
Canada,root,AgroForestLand_CanAtl,AgroForest_NonPasture_CanAtl,AllForestLand_CanAtl,biomass_tree_CanAtl,biomass_tree_CanAtl_IRR,biomass_tree_CanAtl_IRR_hi,0.4,13.2,0.4,13.2,1975,50,0,0,hi,irr,CanAtl
Canada,root,AgroForestLand_ChurchillR,AgroForest_NonPasture_ChurchillR,AllForestLand_ChurchillR,biomass_tree_ChurchillR,biomass_tree_ChurchillR_IRR,biomass_tree_ChurchillR_IRR_hi,0.119,20.9,0.119,20.9,1975,50,0,0,hi,irr,ChurchillR
Canada,root,AgroForestLand_FraserR,AgroForest_NonPasture_FraserR,AllForestLand_FraserR,biomass_tree_FraserR,biomass_tree_FraserR_IRR,biomass_tree_FraserR_IRR_hi,0.4,17.8,0.4,17.8,1975,41,0,0,hi,irr,FraserR
Canada,root,AgroForestLand_GreatLakes,AgroForest_NonPasture_GreatLakes,AllForestLand_GreatLakes,biomass_tree_GreatLakes,biomass_tree_GreatLakes_IRR,biomass_tree_GreatLakes_IRR_hi,0.7,12.3,0.7,12.3,1975,50,0,0,hi,irr,GreatLakes
Canada,root,AgroForestLand_HudsonBay,AgroForest_NonPasture_HudsonBay,AllForestLand_HudsonBay,biomass_tree_HudsonBay,biomass_tree_HudsonBay_IRR,biomass_tree_HudsonBay_IRR_hi,0.4,16.1,0.4,16.1,1975,50,0,0,hi,irr,HudsonBay
Canada,root,AgroForestLand_Mackenzie,AgroForest_NonPasture_Mackenzie,AllForestLand_Mackenzie,biomass_tree_Mackenzie,biomass_tree_Mackenzie_IRR,biomass_tree_Mackenzie_IRR_hi,0.3,13.5,0.3,13.5,1975,48,0,0,hi,irr,Mackenzie
Canada,root,AgroForestLand_MissouriR,AgroForest_NonPasture_MissouriR,AllForestLand_MissouriR,biomass_tree_MissouriR,biomass_tree_MissouriR_IRR,biomass_tree_MissouriR_IRR_hi,0.3,12.8,0.3,12.8,1975,12,0,0,hi,irr,MissouriR
Canada,root,AgroForestLand_NelsonR,AgroForest_NonPasture_NelsonR,AllForestLand_NelsonR,biomass_tree_NelsonR,biomass_tree_NelsonR_IRR,biomass_tree_NelsonR_IRR_hi,0.6,12.3,0.6,12.3,1975,24,0,0,hi,irr,NelsonR
Canada,root,AgroForestLand_NWTerr,AgroForest_NonPasture_NWTerr,AllForestLand_NWTerr,biomass_tree_NWTerr,biomass_tree_NWTerr_IRR,biomass_tree_NWTerr_IRR_hi,0.3,15.1,0.3,15.1,1975,50,0,0,hi,irr,NWTerr
Canada,root,AgroForestLand_PacArctic,AgroForest_NonPasture_PacArctic,AllForestLand_PacArctic,biomass_tree_PacArctic,biomass_tree_PacArctic_IRR,biomass_tree_PacArctic_IRR_hi,0.5,19.8,0.5,19.8,1975,50,0,0,hi,irr,PacArctic
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,AllForestLand_StLwrncR,biomass_tree_StLwrncR,biomass_tree_StLwrncR_IRR,biomass_tree_StLwrncR_IRR_hi,0.3,15.3,0.3,15.3,1975,50,0,0,hi,irr,StLwrncR
Canada,root,AgroForestLand_UsaCstNE,AgroForest_NonPasture_UsaCstNE,AllForestLand_UsaCstNE,biomass_tree_UsaCstNE,biomass_tree_UsaCstNE_IRR,biomass_tree_UsaCstNE_IRR_hi,0.4,11.9,0.4,11.9,1975,50,0,0,hi,irr,UsaCstNE
Canada,root,AgroForestLand_UsaPacNW,AgroForest_NonPasture_UsaPacNW,AllForestLand_UsaPacNW,biomass_tree_UsaPacNW,biomass_tree_UsaPacNW_IRR,biomass_tree_UsaPacNW_IRR_hi,0.5,18.2,0.5,18.2,1975,42,0,0,hi,irr,UsaPacNW
Central America and Caribbean,root,AgroForestLand_Caribbean,AgroForest_NonPasture_Caribbean,AllForestLand_Caribbean,biomass_tree_Caribbean,biomass_tree_Caribbean_IRR,biomass_tree_Caribbean_IRR_hi,0.3,10.3,0.3,10.3,1975,32,0,0,hi,irr,Caribbean
Central America and Caribbean,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,AllForestLand_CntAmer,biomass_tree_CntAmer,biomass_tree_CntAmer_IRR,biomass_tree_CntAmer_IRR_hi,0.6,9.9,0.6,9.9,1975,38,0,0,hi,irr,CntAmer
Central America and Caribbean,root,AgroForestLand_ColEcuaCst,AgroForest_NonPasture_ColEcuaCst,AllForestLand_ColEcuaCst,biomass_tree_ColEcuaCst,biomass_tree_ColEcuaCst_IRR,biomass_tree_ColEcuaCst_IRR_hi,0.9,10.4,0.9,10.4,1975,44,0,0,hi,irr,ColEcuaCst
Central America and Caribbean,root,AgroForestLand_GrijUsuR,AgroForest_NonPasture_GrijUsuR,AllForestLand_GrijUsuR,biomass_tree_GrijUsuR,biomass_tree_GrijUsuR_IRR,biomass_tree_GrijUsuR_IRR_hi,0.9,10.5,0.9,10.5,1975,37,0,0,hi,irr,GrijUsuR
Central America and Caribbean,root,AgroForestLand_SAmerCstN,AgroForest_NonPasture_SAmerCstN,AllForestLand_SAmerCstN,biomass_tree_SAmerCstN,biomass_tree_SAmerCstN_IRR,biomass_tree_SAmerCstN_IRR_hi,0.4,9.2,0.4,9.2,1975,33,0,0,hi,irr,SAmerCstN
Central America and Caribbean,root,AgroForestLand_YucatanP,AgroForest_NonPasture_YucatanP,AllForestLand_YucatanP,biomass_tree_YucatanP,biomass_tree_YucatanP_IRR,biomass_tree_YucatanP_IRR_hi,0.7,10.1,0.7,10.1,1975,36,0,0,hi,irr,YucatanP
Central Asia,root,AgroForestLand_AmuDaryaR,AgroForest_NonPasture_AmuDaryaR,AllForestLand_AmuDaryaR,biomass_tree_AmuDaryaR,biomass_tree_AmuDaryaR_IRR,biomass_tree_AmuDaryaR_IRR_hi,0.5,8.1,0.5,8.1,1975,42,0,0,hi,irr,AmuDaryaR
Central Asia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,AllForestLand_AmurR,biomass_tree_AmurR,biomass_tree_AmurR_IRR,biomass_tree_AmurR_IRR_hi,0.2,12.7,0.2,12.7,1975,12,0,0,hi,irr,AmurR
Central Asia,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,AllForestLand_BlackSeaN,biomass_tree_BlackSeaN,biomass_tree_BlackSeaN_IRR,biomass_tree_BlackSeaN_IRR_hi,0,11.9,0,11.9,1975,50,0,0,hi,irr,BlackSeaN
Central Asia,root,AgroForestLand_BlackSeaS,AgroForest_NonPasture_BlackSeaS,AllForestLand_BlackSeaS,biomass_tree_BlackSeaS,biomass_tree_BlackSeaS_IRR,biomass_tree_BlackSeaS_IRR_hi,0.2,15.2,0.2,15.2,1975,50,0,0,hi,irr,BlackSeaS
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,AllForestLand_CaspianNE,biomass_tree_CaspianNE,biomass_tree_CaspianNE_IRR,biomass_tree_CaspianNE_IRR_hi,0.2,12,0.2,12,1975,17,0,0,hi,irr,CaspianNE
Central Asia,root,AgroForestLand_CaspianSW,AgroForest_NonPasture_CaspianSW,AllForestLand_CaspianSW,biomass_tree_CaspianSW,biomass_tree_CaspianSW_IRR,biomass_tree_CaspianSW_IRR_hi,0.4,11.8,0.4,11.8,1975,38,0,0,hi,irr,CaspianSW
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,AllForestLand_Gobi,biomass_tree_Gobi,biomass_tree_Gobi_IRR,biomass_tree_Gobi_IRR_hi,0.2,10.2,0.2,10.2,1975,30,0,0,hi,irr,Gobi
Central Asia,root,AgroForestLand_LBalkash,AgroForest_NonPasture_LBalkash,AllForestLand_LBalkash,biomass_tree_LBalkash,biomass_tree_LBalkash_IRR,biomass_tree_LBalkash_IRR_hi,0.3,11.4,0.3,11.4,1975,25,0,0,hi,irr,LBalkash
Central Asia,root,AgroForestLand_ObR,AgroForest_NonPasture_ObR,AllForestLand_ObR,biomass_tree_ObR,biomass_tree_ObR_IRR,biomass_tree_ObR_IRR_hi,0.3,12.3,0.3,12.3,1975,17,0,0,hi,irr,ObR
Central Asia,root,AgroForestLand_SyrDaryaR,AgroForest_NonPasture_SyrDaryaR,AllForestLand_SyrDaryaR,biomass_tree_SyrDaryaR,biomass_tree_SyrDaryaR_IRR,biomass_tree_SyrDaryaR_IRR_hi,0.4,11.8,0.4,11.8,1975,20,0,0,hi,irr,SyrDaryaR
Central Asia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,AllForestLand_UralR,biomass_tree_UralR,biomass_tree_UralR_IRR,biomass_tree_UralR_IRR_hi,0.3,12.7,0.3,12.7,1975,12,0,0,hi,irr,UralR
Central Asia,root,AgroForestLand_VolgaR,AgroForest_NonPasture_VolgaR,AllForestLand_VolgaR,biomass_tree_VolgaR,biomass_tree_VolgaR_IRR,biomass_tree_VolgaR_IRR_hi,0.3,11.9,0.3,11.9,1975,17,0,0,hi,irr,VolgaR
Central Asia,root,AgroForestLand_YeniseiR,AgroForest_NonPasture_YeniseiR,AllForestLand_YeniseiR,biomass_tree_YeniseiR,biomass_tree_YeniseiR_IRR,biomass_tree_YeniseiR_IRR_hi,0.2,12.9,0.2,12.9,1975,16,0,0,hi,irr,YeniseiR
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,AllForestLand_AmurR,biomass_tree_AmurR,biomass_tree_AmurR_IRR,biomass_tree_AmurR_IRR_hi,0.7,11.3,0.7,11.3,1975,31,0,0,hi,irr,AmurR
China,root,AgroForestLand_BoHai,AgroForest_NonPasture_BoHai,AllForestLand_BoHai,biomass_tree_BoHai,biomass_tree_BoHai_IRR,biomass_tree_BoHai_IRR_hi,0.6,11.2,0.6,11.2,1975,28,0,0,hi,irr,BoHai
China,root,AgroForestLand_ChinaCst,AgroForest_NonPasture_ChinaCst,AllForestLand_ChinaCst,biomass_tree_ChinaCst,biomass_tree_ChinaCst_IRR,biomass_tree_ChinaCst_IRR_hi,0.8,11.7,0.8,11.7,1975,49,0,0,hi,irr,ChinaCst
China,root,AgroForestLand_GangesR,AgroForest_NonPasture_GangesR,AllForestLand_GangesR,biomass_tree_GangesR,biomass_tree_GangesR_IRR,biomass_tree_GangesR_IRR_hi,0.6,20.3,0.6,20.3,1975,45,0,0,hi,irr,GangesR
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,AllForestLand_Gobi,biomass_tree_Gobi,biomass_tree_Gobi_IRR,biomass_tree_Gobi_IRR_hi,0.7,9.9,0.7,9.9,1975,30,0,0,hi,irr,Gobi
China,root,AgroForestLand_Hainan,AgroForest_NonPasture_Hainan,AllForestLand_Hainan,biomass_tree_Hainan,biomass_tree_Hainan_IRR,biomass_tree_Hainan_IRR_hi,0.5,9.7,0.5,9.7,1975,35,0,0,hi,irr,Hainan
China,root,AgroForestLand_Hong,AgroForest_NonPasture_Hong,AllForestLand_Hong,biomass_tree_Hong,biomass_tree_Hong_IRR,biomass_tree_Hong_IRR_hi,0.6,9.3,0.6,9.3,1975,34,0,0,hi,irr,Hong
China,root,AgroForestLand_HuangHeR,AgroForest_NonPasture_HuangHeR,AllForestLand_HuangHeR,biomass_tree_HuangHeR,biomass_tree_HuangHeR_IRR,biomass_tree_HuangHeR_IRR_hi,0.6,12.8,0.6,12.8,1975,30,0,0,hi,irr,HuangHeR
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,AllForestLand_IrrawaddyR,biomass_tree_IrrawaddyR,biomass_tree_IrrawaddyR_IRR,biomass_tree_IrrawaddyR_IRR_hi,0.5,13.5,0.5,13.5,1975,36,0,0,hi,irr,IrrawaddyR
China,root,AgroForestLand_LBalkash,AgroForest_NonPasture_LBalkash,AllForestLand_LBalkash,biomass_tree_LBalkash,biomass_tree_LBalkash_IRR,biomass_tree_LBalkash_IRR_hi,0.6,14.6,0.6,14.6,1975,33,0,0,hi,irr,LBalkash
China,root,AgroForestLand_Mekong,AgroForest_NonPasture_Mekong,AllForestLand_Mekong,biomass_tree_Mekong,biomass_tree_Mekong_IRR,biomass_tree_Mekong_IRR_hi,0.5,17.3,0.5,17.3,1975,42,0,0,hi,irr,Mekong
China,root,AgroForestLand_ObR,AgroForest_NonPasture_ObR,AllForestLand_ObR,biomass_tree_ObR,biomass_tree_ObR_IRR,biomass_tree_ObR_IRR_hi,0.5,10.5,0.5,10.5,1975,36,0,0,hi,irr,ObR
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,AllForestLand_RusCstSE,biomass_tree_RusCstSE,biomass_tree_RusCstSE_IRR,biomass_tree_RusCstSE_IRR_hi,0.6,11.4,0.6,11.4,1975,48,0,0,hi,irr,RusCstSE
China,root,AgroForestLand_Salween,AgroForest_NonPasture_Salween,AllForestLand_Salween,biomass_tree_Salween,biomass_tree_Salween_IRR,biomass_tree_Salween_IRR_hi,0.5,20.1,0.5,20.1,1975,47,0,0,hi,irr,Salween
China,root,AgroForestLand_SChinaSea,AgroForest_NonPasture_SChinaSea,AllForestLand_SChinaSea,biomass_tree_SChinaSea,biomass_tree_SChinaSea_IRR,biomass_tree_SChinaSea_IRR_hi,0.7,10.2,0.7,10.2,1975,43,0,0,hi,irr,SChinaSea
China,root,AgroForestLand_Taiwan,AgroForest_NonPasture_Taiwan,AllForestLand_Taiwan,biomass_tree_Taiwan,biomass_tree_Taiwan_IRR,biomass_tree_Taiwan_IRR_hi,0.6,10.6,0.6,10.6,1975,44,0,0,hi,irr,Taiwan
China,root,AgroForestLand_Tarim,AgroForest_NonPasture_Tarim,AllForestLand_Tarim,biomass_tree_Tarim,biomass_tree_Tarim_IRR,biomass_tree_Tarim_IRR_hi,0.7,13.1,0.7,13.1,1975,47,0,0,hi,irr,Tarim
China,root,AgroForestLand_XunJiang,AgroForest_NonPasture_XunJiang,AllForestLand_XunJiang,biomass_tree_XunJiang,biomass_tree_XunJiang_IRR,biomass_tree_XunJiang_IRR_hi,0.6,9.4,0.6,9.4,1975,44,0,0,hi,irr,XunJiang
China,root,AgroForestLand_Yangtze,AgroForest_NonPasture_Yangtze,AllForestLand_Yangtze,biomass_tree_Yangtze,biomass_tree_Yangtze_IRR,biomass_tree_Yangtze_IRR_hi,0.7,14.8,0.7,14.8,1975,41,0,0,hi,irr,Yangtze
China,root,AgroForestLand_ZiyaHe,AgroForest_NonPasture_ZiyaHe,AllForestLand_ZiyaHe,biomass_tree_ZiyaHe,biomass_tree_ZiyaHe_IRR,biomass_tree_ZiyaHe_IRR_hi,0.7,12.7,0.7,12.7,1975,28,0,0,hi,irr,ZiyaHe
EU-12,root,AgroForestLand_AdrBlkSea,AgroForest_NonPasture_AdrBlkSea,AllForestLand_AdrBlkSea,biomass_tree_AdrBlkSea,biomass_tree_AdrBlkSea_IRR,biomass_tree_AdrBlkSea_IRR_hi,0.4,11.8,0.4,11.8,1975,41,0,0,hi,irr,AdrBlkSea
EU-12,root,AgroForestLand_BalticSea,AgroForest_NonPasture_BalticSea,AllForestLand_BalticSea,biomass_tree_BalticSea,biomass_tree_BalticSea_IRR,biomass_tree_BalticSea_IRR_hi,0.4,12.5,0.4,12.5,1975,50,0,0,hi,irr,BalticSea
EU-12,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,AllForestLand_DanubeR,biomass_tree_DanubeR,biomass_tree_DanubeR_IRR,biomass_tree_DanubeR_IRR_hi,0.5,12.3,0.5,12.3,1975,44,0,0,hi,irr,DanubeR
EU-12,root,AgroForestLand_DaugavaR,AgroForest_NonPasture_DaugavaR,AllForestLand_DaugavaR,biomass_tree_DaugavaR,biomass_tree_DaugavaR_IRR,biomass_tree_DaugavaR_IRR_hi,0.4,12.1,0.4,12.1,1975,50,0,0,hi,irr,DaugavaR
EU-12,root,AgroForestLand_DniesterR,AgroForest_NonPasture_DniesterR,AllForestLand_DniesterR,biomass_tree_DniesterR,biomass_tree_DniesterR_IRR,biomass_tree_DniesterR_IRR_hi,0.5,13.4,0.5,13.4,1975,50,0,0,hi,irr,DniesterR
EU-12,root,AgroForestLand_DnkGrmCst,AgroForest_NonPasture_DnkGrmCst,AllForestLand_DnkGrmCst,biomass_tree_DnkGrmCst,biomass_tree_DnkGrmCst_IRR,biomass_tree_DnkGrmCst_IRR_hi,0.6,13.4,0.6,13.4,1975,50,0,0,hi,irr,DnkGrmCst
EU-12,root,AgroForestLand_ElbeR,AgroForest_NonPasture_ElbeR,AllForestLand_ElbeR,biomass_tree_ElbeR,biomass_tree_ElbeR_IRR,biomass_tree_ElbeR_IRR_hi,0.7,13.3,0.7,13.3,1975,50,0,0,hi,irr,ElbeR
EU-12,root,AgroForestLand_MeditE,AgroForest_NonPasture_MeditE,AllForestLand_MeditE,biomass_tree_MeditE,biomass_tree_MeditE_IRR,biomass_tree_MeditE_IRR_hi,0.6,7.3,0.6,7.3,1975,49,0,0,hi,irr,MeditE
EU-12,root,AgroForestLand_NarvaR,AgroForest_NonPasture_NarvaR,AllForestLand_NarvaR,biomass_tree_NarvaR,biomass_tree_NarvaR_IRR,biomass_tree_NarvaR_IRR_hi,0.3,12.5,0.3,12.5,1975,50,0,0,hi,irr,NarvaR
EU-12,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,AllForestLand_NemanR,biomass_tree_NemanR,biomass_tree_NemanR_IRR,biomass_tree_NemanR_IRR_hi,0.4,13.2,0.4,13.2,1975,50,0,0,hi,irr,NemanR
EU-12,root,AgroForestLand_OderR,AgroForest_NonPasture_OderR,AllForestLand_OderR,biomass_tree_OderR,biomass_tree_OderR_IRR,biomass_tree_OderR_IRR_hi,0.6,13.3,0.6,13.3,1975,50,0,0,hi,irr,OderR
EU-12,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,AllForestLand_PolandCst,biomass_tree_PolandCst,biomass_tree_PolandCst_IRR,biomass_tree_PolandCst_IRR_hi,0.6,13.2,0.6,13.2,1975,50,0,0,hi,irr,PolandCst
EU-12,root,AgroForestLand_WislaR,AgroForest_NonPasture_WislaR,AllForestLand_WislaR,biomass_tree_WislaR,biomass_tree_WislaR_IRR,biomass_tree_WislaR_IRR_hi,0.6,13.4,0.6,13.4,1975,50,0,0,hi,irr,WislaR
EU-15,root,AgroForestLand_AdrBlkSea,AgroForest_NonPasture_AdrBlkSea,AllForestLand_AdrBlkSea,biomass_tree_AdrBlkSea,biomass_tree_AdrBlkSea_IRR,biomass_tree_AdrBlkSea_IRR_hi,0.8,9.1,0.8,9.1,1975,34,0,0,hi,irr,AdrBlkSea
EU-15,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,AllForestLand_DanubeR,biomass_tree_DanubeR,biomass_tree_DanubeR_IRR,biomass_tree_DanubeR_IRR_hi,1,15.2,1,15.2,1975,50,0,0,hi,irr,DanubeR
EU-15,root,AgroForestLand_DnkGrmCst,AgroForest_NonPasture_DnkGrmCst,AllForestLand_DnkGrmCst,biomass_tree_DnkGrmCst,biomass_tree_DnkGrmCst_IRR,biomass_tree_DnkGrmCst_IRR_hi,0.9,13.2,0.9,13.2,1975,50,0,0,hi,irr,DnkGrmCst
EU-15,root,AgroForestLand_DouroR,AgroForest_NonPasture_DouroR,AllForestLand_DouroR,biomass_tree_DouroR,biomass_tree_DouroR_IRR,biomass_tree_DouroR_IRR_hi,0.6,8.9,0.6,8.9,1975,31,0,0,hi,irr,DouroR
EU-15,root,AgroForestLand_EbroR,AgroForest_NonPasture_EbroR,AllForestLand_EbroR,biomass_tree_EbroR,biomass_tree_EbroR_IRR,biomass_tree_EbroR_IRR_hi,0.6,9.3,0.6,9.3,1975,31,0,0,hi,irr,EbroR
EU-15,root,AgroForestLand_ElbeR,AgroForest_NonPasture_ElbeR,AllForestLand_ElbeR,biomass_tree_ElbeR,biomass_tree_ElbeR_IRR,biomass_tree_ElbeR_IRR_hi,0.9,12.9,0.9,12.9,1975,50,0,0,hi,irr,ElbeR
