resid heating,refined liquids,oil boiler,1990,SO2_3,0.114404848,0.033743382,0.00961658,0.043912305,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
resid heating,trad biomass,trad biomass boiler,1990,SO2_3,-1,-1,0.042992972,0.011933495,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
resid cooling,gas,gas AC,1990,SO2_3,0.000921517,0.00122229,0.000372366,0.00155098,,,,,,,,,,,SO2,SO2buildinggasgas
resid others,biomass,biomass generic,1990,SO2_3,0.006520189,0.29945607,0.061913146,0.20525052,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
resid others,coal,coal generic,1990,SO2_3,1.229060415,1.789412761,0.565774943,2.241058126,,,,,,,,,,,SO2,SO2buildingcoalcoal
resid others,gas,gas generic,1990,SO2_3,0.000921517,0.00122229,0.000372366,0.00155098,,,,,,,,,,,SO2,SO2buildinggasgas
resid others,refined liquids,oil generic,1990,SO2_3,0.114404848,0.033743382,0.00961658,0.043912305,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
resid others,trad biomass,trad biomass generic,1990,SO2_3,-1,-1,0.042992972,0.011933495,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
comm heating,biomass,biomass boiler,1990,SO2_3,0.006520189,0.29945607,0.061913146,0.20525052,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
comm heating,coal,coal boiler,1990,SO2_3,1.229060415,1.789412761,0.565774943,2.241058126,,,,,,,,,,,SO2,SO2buildingcoalcoal
comm heating,gas,gas boiler,1990,SO2_3,0.000921517,0.00122229,0.000372366,0.00155098,,,,,,,,,,,SO2,SO2buildinggasgas
comm heating,refined liquids,oil boiler,1990,SO2_3,0.114404848,0.033743382,0.00961658,0.043912305,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
comm heating,trad biomass,trad biomass boiler,1990,SO2_3,-1,-1,0.042992972,0.011933495,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
comm cooling,gas,gas AC,1990,SO2_3,0.000921517,0.00122229,0.000372366,0.00155098,,,,,,,,,,,SO2,SO2buildinggasgas
comm others,biomass,biomass generic,1990,SO2_3,0.006520189,0.29945607,0.061913146,0.20525052,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
comm others,coal,coal generic,1990,SO2_3,1.229060415,1.789412761,0.565774943,2.241058126,,,,,,,,,,,SO2,SO2buildingcoalcoal
comm others,gas,gas generic,1990,SO2_3,0.000921517,0.00122229,0.000372366,0.00155098,,,,,,,,,,,SO2,SO2buildinggasgas
comm others,refined liquids,oil generic,1990,SO2_3,0.114404848,0.033743382,0.00961658,0.043912305,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
comm others,trad biomass,trad biomass generic,1990,SO2_3,-1,-1,0.042992972,0.011933495,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
130504,,,,,,,,,,,,,,,,,,,,
,,,,,final-emiss-coef,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,Former Soviet Union,,,,,,,,,,,,,,ghg,lookup
resid heating,biomass,biomass boiler,1990,SO2_4,0.018896973,,,,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
resid heating,coal,coal boiler,1990,SO2_4,0.656407189,,,,,,,,,,,,,,SO2,SO2buildingcoalcoal
resid heating,gas,gas boiler,1990,SO2_4,0.000436975,,,,,,,,,,,,,,SO2,SO2buildinggasgas
resid heating,refined liquids,oil boiler,1990,SO2_4,0.054249788,,,,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
resid heating,trad biomass,trad biomass boiler,1990,SO2_4,-1,,,,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
resid cooling,gas,gas AC,1990,SO2_4,0.000436975,,,,,,,,,,,,,,SO2,SO2buildinggasgas
resid others,biomass,biomass generic,1990,SO2_4,0.018896973,,,,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
resid others,coal,coal generic,1990,SO2_4,0.656407189,,,,,,,,,,,,,,SO2,SO2buildingcoalcoal
resid others,gas,gas generic,1990,SO2_4,0.000436975,,,,,,,,,,,,,,SO2,SO2buildinggasgas
resid others,refined liquids,oil generic,1990,SO2_4,0.054249788,,,,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
resid others,trad biomass,trad biomass generic,1990,SO2_4,-1,,,,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
comm heating,biomass,biomass boiler,1990,SO2_4,0.018896973,,,,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
comm heating,coal,coal boiler,1990,SO2_4,0.656407189,,,,,,,,,,,,,,SO2,SO2buildingcoalcoal
comm heating,gas,gas boiler,1990,SO2_4,0.000436975,,,,,,,,,,,,,,SO2,SO2buildinggasgas
comm heating,refined liquids,oil boiler,1990,SO2_4,0.054249788,,,,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
comm heating,trad biomass,trad biomass boiler,1990,SO2_4,-1,,,,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
comm cooling,gas,gas AC,1990,SO2_4,0.000436975,,,,,,,,,,,,,,SO2,SO2buildinggasgas
comm others,biomass,biomass generic,1990,SO2_4,0.018896973,,,,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
comm others,coal,coal generic,1990,SO2_4,0.656407189,,,,,,,,,,,,,,SO2,SO2buildingcoalcoal
comm others,gas,gas generic,1990,SO2_4,0.000436975,,,,,,,,,,,,,,SO2,SO2buildinggasgas
comm others,refined liquids,oil generic,1990,SO2_4,0.054249788,,,,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
comm others,trad biomass,trad biomass generic,1990,SO2_4,-1,,,,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
,,,,,,,,,,,,,,,,,,,,
"Base year emissions: 1990, 2005, and 2020",,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
13060,,,,,,,,,,,,,,,,,,,,
,,,,,input-emissions,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,USA,Canada,Western Europe,Japan,Australia_NZ,Former Soviet Union,China,Middle East,Africa,Latin America,Southeast Asia,Eastern Europe,Korea,India,,lookup
resid cooling,electricity,electric AC,1990,HFC134a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HFC134abuildingelectricityelectricity1990
comm cooling,electricity,electric AC,1990,HFC134a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HFC134abuildingelectricityelectricity1990
resid cooling,electricity,electric AC,1990,HFC125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HFC125buildingelectricityelectricity1990
comm cooling,electricity,electric AC,1990,HFC125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HFC125buildingelectricityelectricity1990
resid cooling,electricity,electric AC,2005,HFC134a,13.62785986,0.378640356,10.70837951,4.311840097,0.389555411,1.926805712,5.743935981,4.118549173,6.931712529,4.218580635,7.050552584,1.568233431,1.807073155,0.659210419,,HFC134abuildingelectricityelectricity2005
comm cooling,electricity,electric AC,2005,HFC134a,9.569983398,0.933000695,10.11941308,6.705330238,0.489842915,0.969169468,8.685298309,3.013380043,1.700196779,4.564243301,3.05284983,1.026695222,4.373301001,0.258807954,,HFC134abuildingelectricityelectricity2005
resid cooling,electricity,electric AC,2005,HFC125,0.547666241,0.000523758,0.187991209,0.125239739,0.022254577,0.045382657,0.130572797,0.311966747,0.411100013,0.195568065,0.323144182,0.113822004,0.147931283,0.048037088,,HFC125buildingelectricityelectricity2005
comm cooling,electricity,electric AC,2005,HFC125,0.384591336,0.001290582,0.177651595,0.194759961,0.027983815,0.022827151,0.197436688,0.228253768,0.100833801,0.21159255,0.139919623,0.074517291,0.358008765,0.018859503,,HFC125buildingelectricityelectricity2005
resid cooling,electricity,electric AC,2020,HFC134a,36.37007916,0.750449453,15.40727755,5.842034847,0.538627714,4.854288279,25.46077787,13.5404181,20.87121165,11.80855905,24.69975266,4.997694931,2.769917571,1.458982437,,HFC134abuildingelectricityelectricity2020
comm cooling,electricity,electric AC,2020,HFC134a,25.54040454,1.849168614,14.5598693,9.084931729,0.677292528,2.441672225,38.49876665,9.906990046,5.119249631,12.77613046,10.69485474,3.27190417,6.70348251,0.572800805,,HFC134abuildingelectricityelectricity2020
resid cooling,electricity,electric AC,2020,HFC125,1.461613542,0.001038066,0.270482825,0.169685077,0.0307708,0.114334569,0.578781693,1.025642771,1.237811775,0.54742987,1.132050471,0.362731491,0.226752005,0.106316991,,HFC125buildingelectricityelectricity2020
comm cooling,electricity,electric AC,2020,HFC125,1.026398677,0.00255788,0.255606129,0.26387678,0.038692463,0.057509469,0.875164987,0.750422376,0.303608031,0.592285257,0.490171521,0.237474014,0.548762936,0.041740364,,HFC125buildingelectricityelectricity2020
,,,,,,,,,,,,,,,,,,,,
Marginal abatement cost curves (apply to road techs only),,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
13070,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
region,supplysector,subsector,technology,period,gas,0,10,20,30,40,50,75,100,125,150,175,200,,,lookup
USA,resid cooling,electricity,electric AC,2020,HFC134a,0.126,0.168,0.416,0.416,0.416,0.416,0.632,0.677,0.677,0.677,0.677,0.677,,,USAHFC134abuildingelectricityelectricity
USA,comm cooling,electricity,electric AC,2020,HFC134a,0.126,0.168,0.416,0.416,0.416,0.416,0.632,0.677,0.677,0.677,0.677,0.677,,,USAHFC134abuildingelectricityelectricity
USA,resid cooling,electricity,electric AC,2020,HFC125,0.126,0.168,0.416,0.416,0.416,0.416,0.632,0.677,0.677,0.677,0.677,0.677,,,USAHFC125buildingelectricityelectricity
USA,comm cooling,electricity,electric AC,2020,HFC125,0.126,0.168,0.416,0.416,0.416,0.416,0.632,0.677,0.677,0.677,0.677,0.677,,,USAHFC125buildingelectricityelectricity
Canada,resid cooling,electricity,electric AC,2020,HFC134a,0.168,0.21,0.458,0.458,0.458,0.458,0.631,0.721,0.721,0.721,0.721,0.721,,,CanadaHFC134abuildingelectricityelectricity
Canada,comm cooling,electricity,electric AC,2020,HFC134a,0.168,0.21,0.458,0.458,0.458,0.458,0.631,0.721,0.721,0.721,0.721,0.721,,,CanadaHFC134abuildingelectricityelectricity
Canada,resid cooling,electricity,electric AC,2020,HFC125,0.168,0.21,0.458,0.458,0.458,0.458,0.631,0.721,0.721,0.721,0.721,0.721,,,CanadaHFC125buildingelectricityelectricity
Canada,comm cooling,electricity,electric AC,2020,HFC125,0.168,0.21,0.458,0.458,0.458,0.458,0.631,0.721,0.721,0.721,0.721,0.721,,,CanadaHFC125buildingelectricityelectricity
Western Europe,resid cooling,electricity,electric AC,2020,HFC134a,0.189331663,0.256159355,0.443469174,0.461148731,0.461148731,0.461148731,0.495669993,0.570559614,0.699635634,0.721264229,0.721264229,0.721286248,,,Western EuropeHFC134abuildingelectricityelectricity
Western Europe,comm cooling,electricity,electric AC,2020,HFC134a,0.189331663,0.256159355,0.443469174,0.461148731,0.461148731,0.461148731,0.495669993,0.570559614,0.699635634,0.721264229,0.721264229,0.721286248,,,Western EuropeHFC134abuildingelectricityelectricity
Western Europe,resid cooling,electricity,electric AC,2020,HFC125,0.189331663,0.256159355,0.443469174,0.461148731,0.461148731,0.461148731,0.495669993,0.570559614,0.699635634,0.721264229,0.721264229,0.721286248,,,Western EuropeHFC125buildingelectricityelectricity
Western Europe,comm cooling,electricity,electric AC,2020,HFC125,0.189331663,0.256159355,0.443469174,0.461148731,0.461148731,0.461148731,0.495669993,0.570559614,0.699635634,0.721264229,0.721264229,0.721286248,,,Western EuropeHFC125buildingelectricityelectricity
Japan,resid cooling,electricity,electric AC,2020,HFC134a,0.168,0.21,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.548,0.548,0.548,,,JapanHFC134abuildingelectricityelectricity
Japan,comm cooling,electricity,electric AC,2020,HFC134a,0.168,0.21,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.548,0.548,0.548,,,JapanHFC134abuildingelectricityelectricity
Japan,resid cooling,electricity,electric AC,2020,HFC125,0.168,0.21,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.548,0.548,0.548,,,JapanHFC125buildingelectricityelectricity
Japan,comm cooling,electricity,electric AC,2020,HFC125,0.168,0.21,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.548,0.548,0.548,,,JapanHFC125buildingelectricityelectricity
Australia_NZ,resid cooling,electricity,electric AC,2020,HFC134a,0.168,0.21,0.458,0.458,0.458,0.458,0.631,0.721,0.721,0.721,0.721,0.721,,,Australia_NZHFC134abuildingelectricityelectricity
Australia_NZ,comm cooling,electricity,electric AC,2020,HFC134a,0.168,0.21,0.458,0.458,0.458,0.458,0.631,0.721,0.721,0.721,0.721,0.721,,,Australia_NZHFC134abuildingelectricityelectricity
Australia_NZ,resid cooling,electricity,electric AC,2020,HFC125,0.168,0.21,0.458,0.458,0.458,0.458,0.631,0.721,0.721,0.721,0.721,0.721,,,Australia_NZHFC125buildingelectricityelectricity
Australia_NZ,comm cooling,electricity,electric AC,2020,HFC125,0.168,0.21,0.458,0.458,0.458,0.458,0.631,0.721,0.721,0.721,0.721,0.721,,,Australia_NZHFC125buildingelectricityelectricity
Former Soviet Union,resid cooling,electricity,electric AC,2020,HFC134a,0.304251875,0.510111966,0.510111966,0.510111966,0.541816449,0.647146164,0.651771903,0.725373032,0.725373032,0.725373032,0.725373032,0.725737451,,,Former Soviet UnionHFC134abuildingelectricityelectricity
Former Soviet Union,comm cooling,electricity,electric AC,2020,HFC134a,0.304251875,0.510111966,0.510111966,0.510111966,0.541816449,0.647146164,0.651771903,0.725373032,0.725373032,0.725373032,0.725373032,0.725737451,,,Former Soviet UnionHFC134abuildingelectricityelectricity
Former Soviet Union,resid cooling,electricity,electric AC,2020,HFC125,0.304251875,0.510111966,0.510111966,0.510111966,0.541816449,0.647146164,0.651771903,0.725373032,0.725373032,0.725373032,0.725373032,0.725737451,,,Former Soviet UnionHFC125buildingelectricityelectricity
Former Soviet Union,comm cooling,electricity,electric AC,2020,HFC125,0.304251875,0.510111966,0.510111966,0.510111966,0.541816449,0.647146164,0.651771903,0.725373032,0.725373032,0.725373032,0.725373032,0.725737451,,,Former Soviet UnionHFC125buildingelectricityelectricity
China,resid cooling,electricity,electric AC,2020,HFC134a,0.371,0.601,0.601,0.601,0.643,0.688,0.688,0.733,0.733,0.733,0.733,0.734,,,ChinaHFC134abuildingelectricityelectricity
China,comm cooling,electricity,electric AC,2020,HFC134a,0.371,0.601,0.601,0.601,0.643,0.688,0.688,0.733,0.733,0.733,0.733,0.734,,,ChinaHFC134abuildingelectricityelectricity
China,resid cooling,electricity,electric AC,2020,HFC125,0.371,0.601,0.601,0.601,0.643,0.688,0.688,0.733,0.733,0.733,0.733,0.734,,,ChinaHFC125buildingelectricityelectricity
China,comm cooling,electricity,electric AC,2020,HFC125,0.371,0.601,0.601,0.601,0.643,0.688,0.688,0.733,0.733,0.733,0.733,0.734,,,ChinaHFC125buildingelectricityelectricity
Middle East,resid cooling,electricity,electric AC,2020,HFC134a,0.105,0.23,0.601,0.601,0.601,0.601,0.601,0.733,0.733,0.733,0.733,0.734,,,Middle EastHFC134abuildingelectricityelectricity
Middle East,comm cooling,electricity,electric AC,2020,HFC134a,0.105,0.23,0.601,0.601,0.601,0.601,0.601,0.733,0.733,0.733,0.733,0.734,,,Middle EastHFC134abuildingelectricityelectricity
Middle East,resid cooling,electricity,electric AC,2020,HFC125,0.105,0.23,0.601,0.601,0.601,0.601,0.601,0.733,0.733,0.733,0.733,0.734,,,Middle EastHFC125buildingelectricityelectricity
Middle East,comm cooling,electricity,electric AC,2020,HFC125,0.105,0.23,0.601,0.601,0.601,0.601,0.601,0.733,0.733,0.733,0.733,0.734,,,Middle EastHFC125buildingelectricityelectricity
Africa,resid cooling,electricity,electric AC,2020,HFC134a,0.371,0.601,0.601,0.601,0.688,0.688,0.688,0.733,0.733,0.733,0.733,0.734,,,AfricaHFC134abuildingelectricityelectricity
Africa,comm cooling,electricity,electric AC,2020,HFC134a,0.371,0.601,0.601,0.601,0.688,0.688,0.688,0.733,0.733,0.733,0.733,0.734,,,AfricaHFC134abuildingelectricityelectricity
Africa,resid cooling,electricity,electric AC,2020,HFC125,0.371,0.601,0.601,0.601,0.688,0.688,0.688,0.733,0.733,0.733,0.733,0.734,,,AfricaHFC125buildingelectricityelectricity
Africa,comm cooling,electricity,electric AC,2020,HFC125,0.371,0.601,0.601,0.601,0.688,0.688,0.688,0.733,0.733,0.733,0.733,0.734,,,AfricaHFC125buildingelectricityelectricity
Latin America,resid cooling,electricity,electric AC,2020,HFC134a,0.38,0.601,0.601,0.601,0.601,0.601,0.625,0.691,0.733,0.733,0.733,0.734,,,Latin AmericaHFC134abuildingelectricityelectricity
Latin America,comm cooling,electricity,electric AC,2020,HFC134a,0.38,0.601,0.601,0.601,0.601,0.601,0.625,0.691,0.733,0.733,0.733,0.734,,,Latin AmericaHFC134abuildingelectricityelectricity
Latin America,resid cooling,electricity,electric AC,2020,HFC125,0.38,0.601,0.601,0.601,0.601,0.601,0.625,0.691,0.733,0.733,0.733,0.734,,,Latin AmericaHFC125buildingelectricityelectricity
Latin America,comm cooling,electricity,electric AC,2020,HFC125,0.38,0.601,0.601,0.601,0.601,0.601,0.625,0.691,0.733,0.733,0.733,0.734,,,Latin AmericaHFC125buildingelectricityelectricity
Southeast Asia,resid cooling,electricity,electric AC,2020,HFC134a,0.454,0.601,0.601,0.601,0.601,0.601,0.601,0.722,0.733,0.733,0.733,0.734,,,Southeast AsiaHFC134abuildingelectricityelectricity
Southeast Asia,comm cooling,electricity,electric AC,2020,HFC134a,0.454,0.601,0.601,0.601,0.601,0.601,0.601,0.722,0.733,0.733,0.733,0.734,,,Southeast AsiaHFC134abuildingelectricityelectricity
Southeast Asia,resid cooling,electricity,electric AC,2020,HFC125,0.454,0.601,0.601,0.601,0.601,0.601,0.601,0.722,0.733,0.733,0.733,0.734,,,Southeast AsiaHFC125buildingelectricityelectricity
Southeast Asia,comm cooling,electricity,electric AC,2020,HFC125,0.454,0.601,0.601,0.601,0.601,0.601,0.601,0.722,0.733,0.733,0.733,0.734,,,Southeast AsiaHFC125buildingelectricityelectricity
Eastern Europe,resid cooling,electricity,electric AC,2020,HFC134a,0.396846161,0.458,0.458,0.458,0.458,0.458,0.631,0.721,0.721,0.721,0.721,0.721,,,Eastern EuropeHFC134abuildingelectricityelectricity
Eastern Europe,comm cooling,electricity,electric AC,2020,HFC134a,0.396846161,0.458,0.458,0.458,0.458,0.458,0.631,0.721,0.721,0.721,0.721,0.721,,,Eastern EuropeHFC134abuildingelectricityelectricity
Eastern Europe,resid cooling,electricity,electric AC,2020,HFC125,0.396846161,0.458,0.458,0.458,0.458,0.458,0.631,0.721,0.721,0.721,0.721,0.721,,,Eastern EuropeHFC125buildingelectricityelectricity
Eastern Europe,comm cooling,electricity,electric AC,2020,HFC125,0.396846161,0.458,0.458,0.458,0.458,0.458,0.631,0.721,0.721,0.721,0.721,0.721,,,Eastern EuropeHFC125buildingelectricityelectricity
Korea,resid cooling,electricity,electric AC,2020,HFC134a,0.105,0.601,0.601,0.601,0.601,0.601,0.601,0.733,0.733,0.733,0.733,0.734,,,KoreaHFC134abuildingelectricityelectricity
Korea,comm cooling,electricity,electric AC,2020,HFC134a,0.105,0.601,0.601,0.601,0.601,0.601,0.601,0.733,0.733,0.733,0.733,0.734,,,KoreaHFC134abuildingelectricityelectricity
Korea,resid cooling,electricity,electric AC,2020,HFC125,0.105,0.601,0.601,0.601,0.601,0.601,0.601,0.733,0.733,0.733,0.733,0.734,,,KoreaHFC125buildingelectricityelectricity
Korea,comm cooling,electricity,electric AC,2020,HFC125,0.105,0.601,0.601,0.601,0.601,0.601,0.601,0.733,0.733,0.733,0.733,0.734,,,KoreaHFC125buildingelectricityelectricity
India,resid cooling,electricity,electric AC,2020,HFC134a,0.476,0.601,0.601,0.601,0.601,0.601,0.601,0.643,0.733,0.733,0.733,0.734,,,IndiaHFC134abuildingelectricityelectricity
India,comm cooling,electricity,electric AC,2020,HFC134a,0.476,0.601,0.601,0.601,0.601,0.601,0.601,0.643,0.733,0.733,0.733,0.734,,,IndiaHFC134abuildingelectricityelectricity
India,resid cooling,electricity,electric AC,2020,HFC125,0.476,0.601,0.601,0.601,0.601,0.601,0.601,0.643,0.733,0.733,0.733,0.734,,,IndiaHFC125buildingelectricityelectricity
India,comm cooling,electricity,electric AC,2020,HFC125,0.476,0.601,0.601,0.601,0.601,0.601,0.601,0.643,0.733,0.733,0.733,0.734,,,IndiaHFC125buildingelectricityelectricity
,,,,,,,,,,,,,,,,,,,,
Maximum emissions control,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
13080,,,,,,,,,,,,,,,,,,,,
,,,,,input-emissions,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,USA,Canada,Western Europe,Japan,Australia_NZ,Former Soviet Union,China,Middle East,Africa,Latin America,Southeast Asia,Eastern Europe,Korea,India,,lookup
resid cooling,electricity,electric AC,1990,HFC134a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HFC134abuildingelectricityelectricity
comm cooling,electricity,electric AC,1990,HFC134a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HFC134abuildingelectricityelectricity
resid cooling,electricity,electric AC,1990,HFC125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HFC125buildingelectricityelectricity
