Country,AEZ,crop,bl (1000m3),Area (km2),gn (1000m3),Area (km2)
HUN,11,Oilpalm,0,0,0,0
ISL,13,Oilpalm,0,0,0,0
ISL,14,Oilpalm,0,0,0,0
ISL,15,Oilpalm,0,0,0,0
IND,1,Oilpalm,0,0,0,0
IND,2,Oilpalm,0,0,0,0
IND,3,Oilpalm,0,0,0,0
IND,4,Oilpalm,0,0,0,0
IND,5,Oilpalm,0,0,0,0
IND,6,Oilpalm,0,0,0,0
IND,7,Oilpalm,0,0,0,0
IND,8,Oilpalm,0,0,0,0
IND,9,Oilpalm,0,0,0,0
IND,10,Oilpalm,0,0,0,0
IND,11,Oilpalm,0,0.000827363,0.62,0.000827363
IND,12,Oilpalm,0,0,0,0
IND,13,Oilpalm,0,0,0,0
IND,14,Oilpalm,0,0,0,0
IND,15,Oilpalm,0,0.000504204,0.33,0.000504204
IND,16,Oilpalm,0,0.000402518,0.29,0.000402518
IRN,1,Oilpalm,0,7.23976E-23,0,7.23976E-23
IRN,7,Oilpalm,0,3.13096E-21,0,3.13096E-21
IRN,8,Oilpalm,0,7.52755E-21,0,7.52755E-21
IRN,9,Oilpalm,0,1.16066E-21,0,1.16066E-21
ISR,1,Oilpalm,0,7.40786E-24,0,7.40786E-24
ISR,2,Oilpalm,0,4.16283E-22,0,4.16283E-22
ISR,3,Oilpalm,0,1.42984E-21,0,1.42984E-21
ISR,7,Oilpalm,0,3.31934E-24,0,3.31934E-24
ISR,8,Oilpalm,0,1.51153E-21,0,1.51153E-21
ISR,9,Oilpalm,0,8.57388E-21,0,8.57388E-21
ISR,10,Oilpalm,0,3.90618E-22,0,3.90618E-22
ITA,9,Oilpalm,0,0,0,0
ITA,10,Oilpalm,0,0,0,0
ITA,11,Oilpalm,0,0,0,0
ITA,12,Oilpalm,0,0,0,0
ITA,13,Oilpalm,0,0,0,0
ITA,14,Oilpalm,0,0,0,0
ITA,15,Oilpalm,0,0,0,0
ITA,16,Oilpalm,0,0,0,0
CIV,4,Oilpalm,0,168.9162822,185519.7,168.9162822
CIV,5,Oilpalm,0,887.7359892,1043926.26,887.7359892
CIV,6,Oilpalm,0,355.4808904,464973.56,355.4808904
IRQ,7,Oilpalm,0,9.23821E-23,0,9.23821E-23
IRQ,8,Oilpalm,0,7.57654E-23,0,7.57654E-23
IRQ,9,Oilpalm,0,1.46934E-22,0,1.46934E-22
IRQ,10,Oilpalm,0,2.14442E-23,0,2.14442E-23
JPN,9,Oilpalm,0,0,0,0
JPN,10,Oilpalm,0,0,0,0
JPN,11,Oilpalm,0,0,0,0
JPN,12,Oilpalm,0,0,0,0
JPN,15,Oilpalm,0,0,0,0
JOR,1,Oilpalm,0,0,0,0
JOR,7,Oilpalm,0,0,0,0
JOR,8,Oilpalm,0,1.42239E-22,0,1.42239E-22
JOR,9,Oilpalm,0,1.27742E-21,0,1.27742E-21
KEN,1,Oilpalm,0,0.014631673,8.56,0.014631673
KEN,2,Oilpalm,0,0.006803668,5.11,0.006803668
KEN,3,Oilpalm,0,0.023841504,19.86,0.023841504
KEN,4,Oilpalm,0,0.012696588,12.6,0.012696588
KEN,5,Oilpalm,0,0.008465275,6.66,0.008465275
KEN,6,Oilpalm,0,0,0,0
KGZ,7,Oilpalm,0,2.74295E-23,0,2.74295E-23
KGZ,8,Oilpalm,0,6.47175E-22,0,6.47175E-22
KGZ,13,Oilpalm,0,5.56355E-22,0,5.56355E-22
KGZ,14,Oilpalm,0,1.00367E-21,0,1.00367E-21
PRK,9,Oilpalm,0,0.002699577,1.87,0.002699577
PRK,10,Oilpalm,0,0.020191997,14.53,0.020191997
PRK,11,Oilpalm,0,0,0,0
PRK,15,Oilpalm,0,0.019062847,12.15,0.019062847
KOR,10,Oilpalm,0,0,0,0
KOR,11,Oilpalm,0,0,0,0
KWT,7,Oilpalm,0,0,0,0
KAZ,7,Oilpalm,0,0.005822878,2.06,0.005822878
KAZ,8,Oilpalm,0,4.77068E-22,0,4.77068E-22
KAZ,13,Oilpalm,0,0.018801144,7.75,0.018801144
KAZ,14,Oilpalm,0,0.015348953,5.86,0.015348953
KAZ,15,Oilpalm,0,2.25886E-23,0,2.25886E-23
LAO,4,Oilpalm,0,3.092753978,3256.13,3.092753978
LAO,5,Oilpalm,0,0.536759333,509.44,0.536759333
LAO,6,Oilpalm,0,0,0,0
LAO,10,Oilpalm,0,0.112423751,83.52,0.112423751
LAO,11,Oilpalm,0,0.014797046,13.94,0.014797046
LAO,12,Oilpalm,0,0,0,0
LBN,8,Oilpalm,0,9.00991E-21,0,9.00991E-21
LBN,9,Oilpalm,0,1.87221E-21,0,1.87221E-21
LBN,10,Oilpalm,0,1.58553E-20,0,1.58553E-20
LVA,10,Oilpalm,0,0,0,0
BLR,10,Oilpalm,0,0,0,0
LTU,10,Oilpalm,0,0,0,0
LBR,5,Oilpalm,0,7.304485012,9661.2,7.304485012
LBR,6,Oilpalm,0,127.727582,178952.88,127.727582
SVK,10,Oilpalm,0,0,0,0
SVK,11,Oilpalm,0,0,0,0
SVK,15,Oilpalm,0,0,0,0
SVK,16,Oilpalm,0,0,0,0
LIE,10,Oilpalm,0,0,0,0
LBY,1,Oilpalm,0,0,0,0
LBY,2,Oilpalm,0,0,0,0
LBY,7,Oilpalm,0,0,0,0
LBY,8,Oilpalm,0,0,0,0
LBY,9,Oilpalm,0,0,0,0
MDG,2,Oilpalm,0,0.161965506,95.57,0.161965506
MDG,3,Oilpalm,0,2.68828926,1881.64,2.68828926
MDG,4,Oilpalm,0,3.220313295,2628.18,3.220313295
MDG,5,Oilpalm,0,3.142214686,3059.95,3.142214686
MDG,6,Oilpalm,0,8.089759255,9668.98,8.089759255
MDG,10,Oilpalm,0,0.050454916,39.99,0.050454916
MDG,11,Oilpalm,0,0.007516687,6.42,0.007516687
MNG,7,Oilpalm,0,0.000360076,0.09,0.000360076
MNG,8,Oilpalm,0,3.18844E-05,0.01,3.18844E-05
MNG,13,Oilpalm,0,0.000730545,0.22,0.000730545
MNG,14,Oilpalm,0,0.000126545,0.05,0.000126545
MNG,15,Oilpalm,0,0,0,0
MKD,9,Oilpalm,0,5.7154E-23,0,5.7154E-23
MKD,10,Oilpalm,0,0,0,0
MLI,1,Oilpalm,0,0,0,0
MLI,2,Oilpalm,0,0,0,0
MLI,3,Oilpalm,0,0.095147131,67.93,0.095147131
MLI,4,Oilpalm,46.63,7.891566896,6587.12,7.891566896
MLI,7,Oilpalm,0,0,0,0
MAR,1,Oilpalm,0,0,0,0
MAR,2,Oilpalm,0,0,0,0
MAR,3,Oilpalm,0,0,0,0
MAR,4,Oilpalm,0,0,0,0
MAR,7,Oilpalm,0,0,0,0
MAR,8,Oilpalm,0,0,0,0
MAR,9,Oilpalm,0,0,0,0
MAR,10,Oilpalm,0,0,0,0
MRT,1,Oilpalm,0,0,0,0
MRT,2,Oilpalm,0,0,0,0
MRT,7,Oilpalm,0,0,0,0
OMN,1,Oilpalm,0,0,0,0
MEX,1,Oilpalm,0,0,0,0
MEX,2,Oilpalm,0,0,0,0
MEX,3,Oilpalm,0,0,0,0
MEX,4,Oilpalm,0,1.409982558,779.36,1.409982558
MEX,5,Oilpalm,0,43.34677164,50075.53,43.34677164
MEX,6,Oilpalm,0,42.67242047,48426.65,42.67242047
MEX,7,Oilpalm,0,0,0,0
MEX,8,Oilpalm,0,0,0,0
MEX,9,Oilpalm,0,0,0,0
MEX,10,Oilpalm,0,0,0,0
MEX,11,Oilpalm,0,0,0,0
MEX,12,Oilpalm,0,0,0,0
MYS,6,Oilpalm,0,28842.88015,45751008.89,28842.88015
MOZ,1,Oilpalm,0,0,0,0
MOZ,2,Oilpalm,0,0,0,0
MOZ,3,Oilpalm,0,0,0,0
MOZ,4,Oilpalm,0,0.003045799,2.03,0.003045799
MOZ,5,Oilpalm,0,0,0,0
MOZ,9,Oilpalm,0,0,0,0
MOZ,10,Oilpalm,0,0,0,0
MOZ,11,Oilpalm,0,0,0,0
MWI,3,Oilpalm,0,0,0,0
MWI,4,Oilpalm,0,0,0,0
MWI,5,Oilpalm,0,0,0,0
MWI,9,Oilpalm,0,0,0,0
MWI,10,Oilpalm,0,0,0,0
NER,1,Oilpalm,0,0,0,0
NER,2,Oilpalm,0,4.95193E-21,0,4.95193E-21
NER,3,Oilpalm,0,0.227308721,158.2,0.227308721
NER,7,Oilpalm,0,0,0,0
BEL,10,Oilpalm,0,0,0,0
BEL,11,Oilpalm,0,0,0,0
HKG,12,Oilpalm,0,0.005355232,5.57,0.005355232
AND,10,Oilpalm,0,2.48523E-26,0,2.48523E-26
LUX,10,Oilpalm,0,0,0,0
LUX,11,Oilpalm,0,0,0,0
PSE,2,Oilpalm,0,1.75742E-22,0,1.75742E-22
PSE,3,Oilpalm,0,1.88511E-21,0,1.88511E-21
PSE,8,Oilpalm,0,2.89446E-22,0,2.89446E-22
PSE,9,Oilpalm,0,5.63548E-21,0,5.63548E-21
MNE,10,Oilpalm,0,0,0,0
MNE,11,Oilpalm,0,0,0,0
MNE,16,Oilpalm,0,0,0,0
NGA,1,Oilpalm,0,0,0,0
NGA,2,Oilpalm,0,0,0,0
NGA,3,Oilpalm,0,0.272972428,201.87,0.272972428
NGA,4,Oilpalm,3014.04,812.3495543,880671.4,812.3495543
NGA,5,Oilpalm,19347.07,20188.65458,23934361.99,20188.65458
NGA,6,Oilpalm,2696.76,4377.56905,5651682.32,4377.56905
NLD,11,Oilpalm,0,0,0,0
NOR,9,Oilpalm,0,0,0,0
NOR,10,Oilpalm,0,0,0,0
NOR,14,Oilpalm,0,0,0,0
NOR,15,Oilpalm,0,0,0,0
NOR,16,Oilpalm,0,0,0,0
NPL,3,Oilpalm,0,0,0,0
NPL,4,Oilpalm,0,0,0,0
NPL,5,Oilpalm,0,0,0,0
NPL,10,Oilpalm,0,0,0,0
NPL,11,Oilpalm,0,0,0,0
NPL,12,Oilpalm,0,0,0,0
NPL,13,Oilpalm,0,0.000516058,0.62,0.000516058
NPL,14,Oilpalm,0,2.44983E-05,0.01,2.44983E-05
NPL,15,Oilpalm,0,0.000256075,0.23,0.000256075
NPL,16,Oilpalm,0,0,0,0
SUR,6,Oilpalm,0,3.944730665,4775.74,3.944730665
NIC,4,Oilpalm,0,9.791299913,12118.07,9.791299913
NIC,5,Oilpalm,0,5.876456038,8021.81,5.876456038
NIC,6,Oilpalm,0,5.086618094,6854.17,5.086618094
NZL,6,Oilpalm,0,0,0,0
NZL,10,Oilpalm,0,0,0,0
NZL,11,Oilpalm,0,0,0,0
NZL,12,Oilpalm,0,0,0,0
NZL,15,Oilpalm,0,0,0,0
NZL,16,Oilpalm,0,0,0,0
NZL,17,Oilpalm,0,0,0,0
PRY,1,Oilpalm,0,0.264318631,0,0.264318631
PRY,3,Oilpalm,0,0.150550385,0,0.150550385
PRY,4,Oilpalm,0,3.102117947,406.78,3.102117947
PRY,5,Oilpalm,0,0.960974805,0,0.960974805
PRY,6,Oilpalm,0,3.656599378,1777.1,3.656599378
PRY,7,Oilpalm,0,0.294829805,0,0.294829805
PRY,8,Oilpalm,0,0.73907789,0,0.73907789
PRY,9,Oilpalm,0,0.345589927,0,0.345589927
PRY,10,Oilpalm,0,0.081961936,0,0.081961936
PRY,11,Oilpalm,0,0.161752873,0,0.161752873
PRY,12,Oilpalm,0,116.1520615,163780.07,116.1520615
PER,1,Oilpalm,0,11.50426997,3354.38,11.50426997
PER,2,Oilpalm,0,0.8371837,84.71,0.8371837
PER,3,Oilpalm,0,0.672020892,256.65,0.672020892
PER,4,Oilpalm,0,1.065636964,2822.43,1.065636964
PER,5,Oilpalm,0,2.690928443,4139.33,2.690928443
PER,6,Oilpalm,0,10.55798027,5250.64,10.55798027
PER,7,Oilpalm,0,8.523386183,3971.51,8.523386183
PER,8,Oilpalm,0,15.39136882,18451.71,15.39136882
PER,9,Oilpalm,0,10.99205341,9377.78,10.99205341
PER,10,Oilpalm,0,2.366195399,286.97,2.366195399
PER,11,Oilpalm,0,1.713390144,0,1.713390144
PER,12,Oilpalm,0,1.895480582,496.44,1.895480582
PER,13,Oilpalm,0,2.947390402,360.98,2.947390402
PER,14,Oilpalm,0,7.793385722,3856.69,7.793385722
PER,15,Oilpalm,0,7.763071222,1846.59,7.763071222
PER,16,Oilpalm,0,7.266993539,6718.94,7.266993539
PAK,1,Oilpalm,0,0,0,0
PAK,2,Oilpalm,0,0,0,0
PAK,7,Oilpalm,0,0,0,0
PAK,8,Oilpalm,0,0,0,0
PAK,9,Oilpalm,0,0,0,0
PAK,10,Oilpalm,0,0,0,0
PAK,11,Oilpalm,0,0,0,0
PAK,12,Oilpalm,0,0,0,0
PAK,13,Oilpalm,0,0,0,0
PAK,14,Oilpalm,0,0,0,0
POL,10,Oilpalm,0,0,0,0
POL,15,Oilpalm,0,0,0,0
POL,16,Oilpalm,0,0,0,0
PAN,5,Oilpalm,0,35.68134583,37426.62,35.68134583
PAN,6,Oilpalm,0,11.81317195,12142.3,11.81317195
PRT,10,Oilpalm,0,8.33903E-23,0,8.33903E-23
PRT,11,Oilpalm,0,2.37749E-23,0,2.37749E-23
PRT,12,Oilpalm,0,1.20665E-24,0,1.20665E-24
PNG,5,Oilpalm,0,44.5126272,45473.93,44.5126272
PNG,6,Oilpalm,0,603.8802675,756838.34,603.8802675
GNB,3,Oilpalm,0,5.341998998,5797.22,5.341998998
GNB,4,Oilpalm,0,42.97481758,48787.81,42.97481758
QAT,1,Oilpalm,0,0,0,0
ROU,8,Oilpalm,0,0,0,0
ROU,9,Oilpalm,0,9.31253E-22,0,9.31253E-22
ROU,10,Oilpalm,0,0,0,0
ROU,11,Oilpalm,0,0,0,0
ROU,15,Oilpalm,0,0,0,0
ROU,16,Oilpalm,0,0,0,0
MDA,8,Oilpalm,0,0,0,0
MDA,9,Oilpalm,0,0,0,0
MDA,10,Oilpalm,0,0,0,0
PHL,4,Oilpalm,0,4.242852103,3619.15,4.242852103
PHL,5,Oilpalm,0,19.03363417,21445.46,19.03363417
PHL,6,Oilpalm,0,95.26323624,137147.1,95.26323624
RUS,7,Oilpalm,0,3.06343E-24,0,3.06343E-24
RUS,8,Oilpalm,0,0.003206387,1.47,0.003206387
RUS,9,Oilpalm,0,0.0149397,8.29,0.0149397
RUS,10,Oilpalm,0,0.043873222,27.12,0.043873222
RUS,11,Oilpalm,0,0,0,0
RUS,13,Oilpalm,0,6.08535E-24,0,6.08535E-24
RUS,14,Oilpalm,0,3.77738E-24,0,3.77738E-24
RUS,15,Oilpalm,0,0.018940955,10.06,0.018940955
RUS,16,Oilpalm,0,0.011429913,7.02,0.011429913
RWA,5,Oilpalm,0,0.105585663,140.82,0.105585663
RWA,6,Oilpalm,0,0,0,0
SAU,1,Oilpalm,0,3.16232E-21,0,3.16232E-21
SAU,7,Oilpalm,0,7.74802E-21,0,7.74802E-21
ZAF,1,Oilpalm,0,0,0,0
ZAF,2,Oilpalm,0,0,0,0
ZAF,3,Oilpalm,0,0,0,0
ZAF,4,Oilpalm,0,0,0,0
ZAF,5,Oilpalm,0,0,0,0
ZAF,6,Oilpalm,0,0,0,0
ZAF,7,Oilpalm,0,0,0,0
ZAF,8,Oilpalm,0,0,0,0
ZAF,9,Oilpalm,0,0,0,0
ZAF,10,Oilpalm,0,0,0,0
ZAF,11,Oilpalm,0,0,0,0
LSO,9,Oilpalm,0,0,0,0
LSO,10,Oilpalm,0,0,0,0
LSO,11,Oilpalm,0,0,0,0
BWA,7,Oilpalm,0,0,0,0
BWA,8,Oilpalm,0,0,0,0
BWA,9,Oilpalm,0,0,0,0
SEN,1,Oilpalm,0,0,0,0
SEN,2,Oilpalm,0,0.740602172,454.45,0.740602172
SEN,3,Oilpalm,0,57.42082626,46299.61,57.42082626
SEN,4,Oilpalm,0,0,0,0
SVN,10,Oilpalm,0,0,0,0
SVN,11,Oilpalm,0,0,0,0
SVN,12,Oilpalm,0,0,0,0
SVN,15,Oilpalm,0,0,0,0
SLE,4,Oilpalm,1.59,90.89053739,107552.03,90.89053739
SLE,5,Oilpalm,0,106.2479253,138127.57,106.2479253
SGP,6,Oilpalm,0,1.95428E-20,0,1.95428E-20
SOM,1,Oilpalm,0,0,0,0
SOM,2,Oilpalm,0,0,0,0
ESP,4,Oilpalm,0,2.09098E-25,0,2.09098E-25
ESP,8,Oilpalm,0,5.2891E-24,0,5.2891E-24
ESP,9,Oilpalm,0,4.01147E-22,0,4.01147E-22
ESP,10,Oilpalm,0,2.76138E-22,0,2.76138E-22
ESP,11,Oilpalm,0,1.1254E-23,0,1.1254E-23
ESP,12,Oilpalm,0,4.12389E-24,0,4.12389E-24
ESP,15,Oilpalm,0,1.95854E-25,0,1.95854E-25
SDN,1,Oilpalm,0,0,0,0
SDN,2,Oilpalm,0,0,0,0
SDN,3,Oilpalm,0,0.011186061,7.63,0.011186061
SDN,4,Oilpalm,0,0.215027281,201.83,0.215027281
SDN,5,Oilpalm,0,0.044754973,73.4,0.044754973
SDN,7,Oilpalm,0,0,0,0
SDN,8,Oilpalm,0,0,0,0
SWE,9,Oilpalm,0,0,0,0
SWE,10,Oilpalm,0,0,0,0
SWE,13,Oilpalm,0,0,0,0
SWE,14,Oilpalm,0,0,0,0
SWE,15,Oilpalm,0,0,0,0
SWE,16,Oilpalm,0,0,0,0
SYR,7,Oilpalm,0,8.10794E-21,0,8.10794E-21
SYR,8,Oilpalm,0,4.10155E-20,0,4.10155E-20
SYR,9,Oilpalm,0,4.35251E-20,0,4.35251E-20
SYR,10,Oilpalm,0,3.01054E-20,0,3.01054E-20
CHE,10,Oilpalm,0,0,0,0
CHE,11,Oilpalm,0,0,0,0
CHE,13,Oilpalm,0,0,0,0
CHE,14,Oilpalm,0,0,0,0
CHE,15,Oilpalm,0,0,0,0
TTO,5,Oilpalm,0,0,0,0
TTO,6,Oilpalm,0,0,0,0
THA,4,Oilpalm,0,1575.831927,1737075.93,1575.831927
THA,5,Oilpalm,0,402.9141288,512421.26,402.9141288
THA,6,Oilpalm,0,198.7320696,308123.56,198.7320696
THA,10,Oilpalm,0,4.581809036,4734.42,4.581809036
THA,11,Oilpalm,0,1.629268686,1631.42,1.629268686
TJK,8,Oilpalm,0,5.21761E-21,0,5.21761E-21
TJK,9,Oilpalm,0,4.53581E-22,0,4.53581E-22
TJK,13,Oilpalm,0,9.53891E-22,0,9.53891E-22
TJK,14,Oilpalm,0,8.90998E-22,0,8.90998E-22
TGO,3,Oilpalm,0,0,0,0
TGO,4,Oilpalm,0,39.79846492,35504.71,39.79846492
TGO,5,Oilpalm,0,90.43316912,93385.74,90.43316912
TUN,7,Oilpalm,0,0,0,0
TUN,8,Oilpalm,0,0,0,0
TUN,9,Oilpalm,0,0,0,0
TUN,10,Oilpalm,0,0,0,0
TUR,7,Oilpalm,0,0,0,0
TUR,8,Oilpalm,0,5.88888E-20,0,5.88888E-20
TUR,9,Oilpalm,0,6.22424E-20,0,6.22424E-20
TUR,10,Oilpalm,0,1.90648E-19,0,1.90648E-19
TUR,11,Oilpalm,0,1.97484E-24,0,1.97484E-24
TUR,14,Oilpalm,0,0,0,0
TUR,15,Oilpalm,0,0,0,0
TUR,16,Oilpalm,0,2.96395E-24,0,2.96395E-24
TKM,7,Oilpalm,0,1.35857E-22,0,1.35857E-22
TKM,8,Oilpalm,0,2.88324E-24,0,2.88324E-24
TZA,1,Oilpalm,0,0.039169939,22.31,0.039169939
TZA,2,Oilpalm,0,1.4286319,1039.78,1.4286319
TZA,3,Oilpalm,0,5.597870229,3804.79,5.597870229
TZA,4,Oilpalm,0,29.54235353,21878.01,29.54235353
TZA,5,Oilpalm,0,3.968351641,3739.28,3.968351641
TZA,6,Oilpalm,0,1.194198697,1477.76,1.194198697
UGA,2,Oilpalm,0,0,0,0
UGA,3,Oilpalm,0,0,0,0
UGA,4,Oilpalm,0,0,0,0
UGA,5,Oilpalm,0,4.343276088,3823.72,4.343276088
UGA,6,Oilpalm,0,1.143844026,1085.42,1.143844026
GBR,10,Oilpalm,0,0,0,0
GBR,11,Oilpalm,0,0,0,0
GBR,12,Oilpalm,0,0,0,0
GBR,15,Oilpalm,0,0,0,0
GBR,16,Oilpalm,0,0,0,0
UKR,8,Oilpalm,0,0,0,0
UKR,9,Oilpalm,0,0,0,0
UKR,10,Oilpalm,0,0,0,0
UKR,11,Oilpalm,0,0,0,0
UKR,15,Oilpalm,0,0,0,0
UKR,16,Oilpalm,0,0,0,0
USA,7,Oilpalm,0,0,0,0
USA,8,Oilpalm,0,0,0,0
USA,9,Oilpalm,0,0,0,0
USA,10,Oilpalm,0,0,0,0
USA,11,Oilpalm,0,0,0,0
USA,12,Oilpalm,0,0,0,0
USA,13,Oilpalm,0,0,0,0
USA,14,Oilpalm,0,0,0,0
USA,15,Oilpalm,0,0,0,0
USA,16,Oilpalm,0,0,0,0
BFA,1,Oilpalm,0,0,0,0
BFA,2,Oilpalm,0,0,0,0
BFA,3,Oilpalm,0,0.009014363,0,0.009014363
BFA,4,Oilpalm,0,0.721355903,767.34,0.721355903
URY,12,Oilpalm,0,0,0,0
UZB,7,Oilpalm,0,3.0349E-20,0,3.0349E-20
UZB,8,Oilpalm,0,4.88232E-20,0,4.88232E-20
UZB,14,Oilpalm,0,1.51992E-21,0,1.51992E-21
VEN,1,Oilpalm,0,0.3258338,0,0.3258338
VEN,2,Oilpalm,0,2.038274181,213.18,2.038274181
VEN,3,Oilpalm,0,1.132605565,83.87,1.132605565
VEN,4,Oilpalm,0,97.35457476,93786.69,97.35457476
VEN,5,Oilpalm,0,134.3418464,161254.02,134.3418464
VEN,6,Oilpalm,0,17.40493152,16353.28,17.40493152
VNM,4,Oilpalm,0,0,0,0
VNM,5,Oilpalm,0,0,0,0
VNM,6,Oilpalm,0,0,0,0
VNM,11,Oilpalm,0,0,0,0
VNM,12,Oilpalm,0,0.064251102,60.94,0.064251102
NAM,1,Oilpalm,0,0,0,0
NAM,2,Oilpalm,0,0.063949377,0,0.063949377
NAM,7,Oilpalm,0,0,0,0
NAM,8,Oilpalm,0,0.011594372,0,0.011594372
NAM,9,Oilpalm,0,0.005914763,0,0.005914763
SWZ,2,Oilpalm,0,0,0,0
SWZ,3,Oilpalm,0,0,0,0
SWZ,10,Oilpalm,0,0,0,0
SWZ,11,Oilpalm,0,0,0,0
YEM,1,Oilpalm,0,0,0,0
ZMB,3,Oilpalm,0,0,0,0
ZMB,4,Oilpalm,0,3.845596068,2130.27,3.845596068
ZMB,8,Oilpalm,0,0,0,0
ZMB,9,Oilpalm,0,0.010424466,0,0.010424466
ZMB,10,Oilpalm,0,1.49196996,777.73,1.49196996
ZWE,1,Oilpalm,0,0,0,0
ZWE,2,Oilpalm,0,0,0,0
ZWE,3,Oilpalm,0,0,0,0
ZWE,4,Oilpalm,0,0,0,0
ZWE,7,Oilpalm,0,0,0,0
ZWE,8,Oilpalm,0,0,0,0
ZWE,9,Oilpalm,0,0,0,0
ZWE,10,Oilpalm,0,0,0,0
ZWE,11,Oilpalm,0,0,0,0
IDN,4,Oilpalm,0,3.158423785,3252.02,3.158423785
IDN,5,Oilpalm,0,60.71520585,77088.42,60.71520585
IDN,6,Oilpalm,0,21003.6657,36416526.98,21003.6657
ARE,1,Oilpalm,0,0,0,0
TLS,4,Oilpalm,0,0,0,0
TLS,5,Oilpalm,0,0,0,0
SMR,11,Oilpalm,0,0,0,0
ESH,1,Oilpalm,0,0,0,0
ESH,7,Oilpalm,0,0,0,0
SRB,9,Oilpalm,0,0,0,0
SRB,10,Oilpalm,0,0,0,0
SRB,11,Oilpalm,0,0,0,0
TWN,4,Oilpalm,0,0,0,0
TWN,5,Oilpalm,0,0,0,0
TWN,6,Oilpalm,0,0,0,0
TWN,12,Oilpalm,0,0,0,0
DZA,1,Sugarcane,0,0,0,0
DZA,7,Sugarcane,0,0,0,0
DZA,8,Sugarcane,0,0,0,0
DZA,9,Sugarcane,0,0,0,0
DZA,10,Sugarcane,0,0,0,0
AZE,8,Sugarcane,0,0.579986658,305.19,0.579986658
AZE,9,Sugarcane,0,0,0,0
AZE,10,Sugarcane,0,0,0,0
AZE,14,Sugarcane,0,0,0,0
AZE,15,Sugarcane,0,0,0,0
ALB,9,Sugarcane,0,0,0,0
ALB,10,Sugarcane,0,0,0,0
ALB,11,Sugarcane,0,0,0,0
ALB,16,Sugarcane,0,0,0,0
ARM,8,Sugarcane,0,0,0,0
ARM,9,Sugarcane,0,0,0,0
ARM,14,Sugarcane,0,0,0,0
ARM,15,Sugarcane,0,0,0,0
AGO,1,Sugarcane,15312,1.096945543,4302.1,1.096945543
AGO,2,Sugarcane,45637.84,2.462933529,24433.44,2.462933529
AGO,3,Sugarcane,24.3,3.846058612,444.33,3.846058612
AGO,4,Sugarcane,1645.03,25.77983934,3000.56,25.77983934
AGO,5,Sugarcane,0,40.13842942,4163.88,40.13842942
AGO,8,Sugarcane,1256.22,1.268448656,523.3,1.268448656
AGO,9,Sugarcane,2660.62,5.31367507,1263.58,5.31367507
AGO,10,Sugarcane,0,9.957775745,662.99,9.957775745
AGO,11,Sugarcane,0,1.461511629,120.01,1.461511629
ARG,7,Sugarcane,0,0,0,0
ARG,8,Sugarcane,0,14.29227205,8360.75,14.29227205
ARG,9,Sugarcane,64824.63,877.8410594,511831.41,877.8410594
ARG,10,Sugarcane,473318.23,1574.858923,987248.77,1574.858923
ARG,11,Sugarcane,0,0.258946359,0,0.258946359
ARG,12,Sugarcane,96.56,218.4905254,206760.12,218.4905254
ARG,13,Sugarcane,0,0,0,0
ARG,14,Sugarcane,0,0.049028587,0,0.049028587
ARG,15,Sugarcane,0,0,0,0
ARG,16,Sugarcane,0,0,0,0
AUS,1,Sugarcane,1149.11,17.02325749,4522.82,17.02325749
AUS,2,Sugarcane,17340.7,502.4702691,145797.16,502.4702691
AUS,3,Sugarcane,265397.62,619.5296715,372147.18,619.5296715
AUS,4,Sugarcane,29770.79,256.1040674,120214.32,256.1040674
AUS,5,Sugarcane,20643.59,9.203733407,22249.86,9.203733407
AUS,6,Sugarcane,31678.92,25.91760933,36929.75,25.91760933
AUS,7,Sugarcane,479259.11,818.9348379,437536.8,818.9348379
AUS,8,Sugarcane,399286.94,346.4898088,337022.94,346.4898088
AUS,9,Sugarcane,63746.88,380.2419411,159976.34,380.2419411
AUS,10,Sugarcane,102131.41,721.4943607,313254.03,721.4943607
AUS,11,Sugarcane,456588.82,189.435112,450161.76,189.435112
AUS,12,Sugarcane,72141.74,284.0454064,196395.86,284.0454064
AUS,17,Sugarcane,0,0,0,0
BGD,4,Sugarcane,86841.06,263.4790792,281097.33,263.4790792
BGD,5,Sugarcane,246972.36,1375.253174,1647343.75,1375.253174
BGD,6,Sugarcane,837.9,49.52962931,56570.71,49.52962931
BGD,11,Sugarcane,1031.23,9.297304111,10340.44,9.297304111
BGD,12,Sugarcane,155.46,8.361109399,10010.77,8.361109399
BLZ,5,Sugarcane,1401.55,65.26727418,68570.39,65.26727418
BLZ,6,Sugarcane,485.78,188.8298648,203676.28,188.8298648
BIH,10,Sugarcane,0,0,0,0
BIH,11,Sugarcane,0,0,0,0
BIH,12,Sugarcane,0,0,0,0
BOL,1,Sugarcane,0,7.087612267,3125.48,7.087612267
BOL,2,Sugarcane,0,3.142166556,1576.02,3.142166556
BOL,3,Sugarcane,2486.75,104.1230478,66753.28,104.1230478
BOL,4,Sugarcane,3866.81,191.6761437,141321.47,191.6761437
BOL,5,Sugarcane,1.86,249.6017698,195046.07,249.6017698
BOL,6,Sugarcane,35.53,20.39738399,13044.8,20.39738399
BOL,7,Sugarcane,0,0.005085488,0,0.005085488
BOL,8,Sugarcane,19850.62,50.82507579,20066.03,50.82507579
BOL,9,Sugarcane,11645.19,111.7858188,60806.16,111.7858188
BOL,10,Sugarcane,641.04,114.2412064,84322.24,114.2412064
