# File: gains_iso_sector_emissions.csv
# Title: Sectorwise emission factors from GAINS dataset by ISO
# Units: kt/EJ
# Comments: These emissions factors are used to divide CEDS emissions into different transportation  categories
# Source:GAINS dataset
# Column types: ccinnn
# ----------
Non.co2,iso,year,Freight,Motorcycle,Passenger
CO,dom,1990,1.068267002,17.57976192,7.743524715
CO,dza,1990,1.167815411,19.16398151,8.103446596
CO,ecu,1990,1.124083988,17.30044351,7.253284559
CO,egy,1990,1.167815411,19.16398151,8.103446596
CO,eri,1990,1.169004982,19.16184982,7.94656774
CO,esh,1990,1.167815411,19.16398151,8.103446596
CO,esp,1990,0.275798463,13.75530481,3.790117822
CO,est,1990,0.884773847,16.02570559,5.554456357
CO,eth,1990,1.169004982,19.16184982,7.94656774
CO,fin,1990,0.275798463,13.75530481,3.790117822
CO,fji,1990,1.413053303,14.00539973,7.308182068
CO,flk,1990,1.124083988,17.30044351,7.253284559
CO,fra,1990,0.275798463,13.75530481,3.790117822
CO,fro,1990,0.275798463,13.75530481,3.790117822
CO,fsm,1990,1.413053303,14.00539973,7.308182068
CO,gab,1990,1.071020768,16.30590719,6.842350822
CO,gbr,1990,0.275798463,13.75530481,3.790117822
CO,geo,1990,3.582333264,16.63285603,7.607903156
CO,gha,1990,1.071020768,16.30590719,6.842350822
CO,gib,1990,0.275798463,13.75530481,3.790117822
CO,gin,1990,1.071020768,16.30590719,6.842350822
CO,glp,1990,1.068267002,17.57976192,7.743524715
CO,gmb,1990,1.071020768,16.30590719,6.842350822
CO,gnb,1990,1.071020768,16.30590719,6.842350822
CO,gnq,1990,1.071020768,16.30590719,6.842350822
CO,grc,1990,0.275798463,13.75530481,3.790117822
CO,grd,1990,1.068267002,17.57976192,7.743524715
CO,grl,1990,0.275798463,13.75530481,3.790117822
CO,gtm,1990,1.068267002,17.57976192,7.743524715
CO,guf,1990,1.124083988,17.30044351,7.253284559
CO,gum,1990,1.413053303,14.00539973,7.308182068
CO,guy,1990,1.124083988,17.30044351,7.253284559
CO,hkg,1990,4.686782581,15.24414023,13.81899533
CO,hnd,1990,1.068267002,17.57976192,7.743524715
CO,hrv,1990,0.884773847,16.02570559,5.554456357
CO,hti,1990,1.068267002,17.57976192,7.743524715
CO,hun,1990,0.884773847,16.02570559,5.554456357
CO,idn,1990,1.19281961,16.90218592,4.547155601
CO,ind,1990,1.103582243,16.88293494,8.413686604
CO,irl,1990,0.275798463,13.75530481,3.790117822
CO,irn,1990,1.057837192,17.07928743,7.399080111
CO,irq,1990,1.057837192,17.07928743,7.399080111
CO,isl,1990,0.275798463,13.75530481,3.790117822
CO,isr,1990,1.057837192,17.07928743,7.399080111
CO,ita,1990,0.275798463,13.75530481,3.790117822
CO,jam,1990,1.068267002,17.57976192,7.743524715
CO,jor,1990,1.057837192,17.07928743,7.399080111
CO,jpn,1990,0.941282199,12.28154278,1.997647218
CO,kaz,1990,6.702051933,16.35070218,6.898781214
CO,ken,1990,1.169004982,19.16184982,7.94656774
CO,kgz,1990,6.702051933,16.35070218,6.898781214
CO,khm,1990,1.100284674,15.74455948,3.720070236
CO,kir,1990,1.413053303,14.00539973,7.308182068
CO,kna,1990,1.068267002,17.57976192,7.743524715
CO,kor,1990,0.958212462,14.03745174,2.998873672
CO,kwt,1990,1.057837192,17.07928743,7.399080111
CO,lao,1990,1.100284674,15.74455948,3.720070236
CO,lbn,1990,1.057837192,17.07928743,7.399080111
CO,lbr,1990,1.071020768,16.30590719,6.842350822
CO,lby,1990,1.167815411,19.16398151,8.103446596
CO,lca,1990,1.068267002,17.57976192,7.743524715
CO,lie,1990,0.275798463,13.75530481,3.790117822
CO,lka,1990,2.285801179,17.80598239,7.910274589
CO,lso,1990,1.071020768,16.30590719,6.842350822
CO,ltu,1990,0.884773847,16.02570559,5.554456357
CO,lux,1990,0.275798463,13.75530481,3.790117822
CO,lva,1990,0.884773847,16.02570559,5.554456357
CO,mac,1990,4.686782581,15.24414023,13.81899533
CO,mar,1990,1.167815411,19.16398151,8.103446596
CO,mda,1990,3.222269876,17.25112225,7.196880743
CO,mdg,1990,1.169004982,19.16184982,7.94656774
CO,mdv,1990,2.285801179,17.80598239,7.910274589
CO,mex,1990,1.109273986,18.18294264,8.40714926
CO,mhl,1990,1.413053303,14.00539973,7.308182068
CO,mkd,1990,0.884773847,16.02570559,5.554456357
CO,mli,1990,1.071020768,16.30590719,6.842350822
CO,mlt,1990,0.884773847,16.02570559,5.554456357
CO,mmr,1990,1.100284674,15.74455948,3.720070236
CO,mne,1990,0.884773847,16.02570559,5.554456357
CO,mng,1990,4.686782581,15.24414023,13.81899533
CO,moz,1990,1.071020768,16.30590719,6.842350822
CO,mrt,1990,1.071020768,16.30590719,6.842350822
CO,msr,1990,1.068267002,17.57976192,7.743524715
CO,mtq,1990,1.068267002,17.57976192,7.743524715
CO,mus,1990,1.169004982,19.16184982,7.94656774
CO,mwi,1990,1.071020768,16.30590719,6.842350822
CO,mys,1990,1.100284674,15.74455948,3.720070236
CO,nam,1990,1.071020768,16.30590719,6.842350822
CO,ncl,1990,1.413053303,14.00539973,7.308182068
CO,ner,1990,1.071020768,16.30590719,6.842350822
CO,nga,1990,1.071020768,16.30590719,6.842350822
CO,nic,1990,1.068267002,17.57976192,7.743524715
CO,niu,1990,1.413053303,14.00539973,7.308182068
CO,nld,1990,0.275798463,13.75530481,3.790117822
CO,nor,1990,0.275798463,13.75530481,3.790117822
CO,npl,1990,2.285801179,17.80598239,7.910274589
CO,nzl,1990,1.413053303,14.00539973,7.308182068
CO,omn,1990,1.057837192,17.07928743,7.399080111
CO,pak,1990,2.285801179,17.80598239,7.910274589
CO,pan,1990,1.068267002,17.57976192,7.743524715
CO,per,1990,1.124083988,17.30044351,7.253284559
CO,phl,1990,1.100284674,15.74455948,3.720070236
CO,plw,1990,1.413053303,14.00539973,7.308182068
CO,png,1990,1.19281961,16.90218592,4.547155601
CO,pol,1990,0.884773847,16.02570559,5.554456357
CO,pri,1990,1.068267002,17.57976192,7.743524715
CO,prk,1990,0.958212462,14.03745174,2.998873672
CO,prt,1990,0.275798463,13.75530481,3.790117822
CO,pry,1990,1.124083988,17.30044351,7.253284559
CO,pse,1990,1.057837192,17.07928743,7.399080111
CO,pyf,1990,1.413053303,14.00539973,7.308182068
CO,qat,1990,1.057837192,17.07928743,7.399080111
CO,reu,1990,1.169004982,19.16184982,7.94656774
CO,rou,1990,0.884773847,16.02570559,5.554456357
CO,rus,1990,3.582333264,16.63285603,7.607903156
CO,rwa,1990,1.169004982,19.16184982,7.94656774
CO,sau,1990,1.057837192,17.07928743,7.399080111
CO,sdn,1990,1.169004982,19.16184982,7.94656774
CO,sen,1990,1.071020768,16.30590719,6.842350822
CO,sgp,1990,1.100284674,15.74455948,3.720070236
CO,slb,1990,1.413053303,14.00539973,7.308182068
CO,sle,1990,1.071020768,16.30590719,6.842350822
CO,slv,1990,1.068267002,17.57976192,7.743524715
CO,som,1990,1.169004982,19.16184982,7.94656774
CO,spm,1990,1.487591754,14.1262607,5.005937961
CO,srb,1990,0.884773847,16.02570559,5.554456357
CO,srb (kosovo),1990,0.884773847,16.02570559,5.554456357
CO,ssd,1990,1.169004982,19.16184982,7.94656774
CO,stp,1990,1.071020768,16.30590719,6.842350822
CO,sur,1990,1.124083988,17.30044351,7.253284559
CO,svk,1990,0.884773847,16.02570559,5.554456357
CO,svn,1990,0.884773847,16.02570559,5.554456357
CO,swe,1990,0.275798463,13.75530481,3.790117822
CO,swz,1990,1.071020768,16.30590719,6.842350822
CO,sxm,1990,1.068267002,17.57976192,7.743524715
CO,syc,1990,1.169004982,19.16184982,7.94656774
CO,syr,1990,1.057837192,17.07928743,7.399080111
CO,tca,1990,1.068267002,17.57976192,7.743524715
CO,tcd,1990,1.071020768,16.30590719,6.842350822
CO,tgo,1990,1.071020768,16.30590719,6.842350822
CO,tha,1990,1.100284674,15.74455948,3.720070236
CO,tjk,1990,6.702051933,16.35070218,6.898781214
CO,tkl,1990,1.413053303,14.00539973,7.308182068
CO,tkm,1990,6.702051933,16.35070218,6.898781214
CO,tls,1990,1.19281961,16.90218592,4.547155601
CO,ton,1990,1.413053303,14.00539973,7.308182068
CO,tto,1990,1.068267002,17.57976192,7.743524715
CO,tun,1990,1.167815411,19.16398151,8.103446596
CO,tur,1990,1.172247344,15.10003163,5.792340609
CO,twn,1990,4.686782581,15.24414023,13.81899533
CO,tza,1990,1.071020768,16.30590719,6.842350822
CO,uga,1990,1.169004982,19.16184982,7.94656774
CO,ukr,1990,3.222269876,17.25112225,7.196880743
CO,ury,1990,1.124083988,17.30044351,7.253284559
CO,usa,1990,1.487591754,14.1262607,5.005937961
CO,uzb,1990,6.702051933,16.35070218,6.898781214
CO,vct,1990,1.068267002,17.57976192,7.743524715
CO,ven,1990,1.124083988,17.30044351,7.253284559
CO,vgb,1990,1.068267002,17.57976192,7.743524715
CO,vir,1990,1.068267002,17.57976192,7.743524715
CO,vnm,1990,1.100284674,15.74455948,3.720070236
CO,vut,1990,1.413053303,14.00539973,7.308182068
CO,wlf,1990,1.413053303,14.00539973,7.308182068
CO,wsm,1990,1.413053303,14.00539973,7.308182068
CO,yem,1990,1.057837192,17.07928743,7.399080111
CO,zaf,1990,1.123989222,16.57884839,6.956393803
CO,zmb,1990,1.071020768,16.30590719,6.842350822
CO,zwe,1990,1.071020768,16.30590719,6.842350822
CO2,abw,1990,72.86262125,68.09111561,61.28814392
CO2,afg,1990,73.40098961,68.60308932,70.03321802
CO2,ago,1990,73.39828683,68.60421604,58.99379197
CO2,alb,1990,73.00832694,68.62044317,68.51074264
CO2,are,1990,73.399894,68.60314818,60.99715952
CO2,arg,1990,73.0507766,68.14798478,63.53442743
CO2,arm,1990,71.97358076,68.6158125,68.84875033
CO2,asm,1990,73.09498561,68.71678056,68.65225793
CO2,atg,1990,72.86262125,68.09111561,61.28814392
CO2,aus,1990,73.09498561,68.71678056,68.65225793
CO2,aut,1990,73.58790635,68.83508343,68.55910053
CO2,aze,1990,71.97358076,68.6158125,68.84875033
CO2,bdi,1990,73.39984055,68.55145159,58.29811536
CO2,bel,1990,73.58790635,68.83508343,68.55910053
CO2,ben,1990,73.39828683,68.60421604,58.99379197
CO2,bfa,1990,73.39828683,68.60421604,58.99379197
CO2,bgd,1990,73.40098961,68.60308932,70.03321802
CO2,bgr,1990,73.00832694,68.62044317,68.51074264
CO2,bhr,1990,73.399894,68.60314818,60.99715952
CO2,bhs,1990,72.86262125,68.09111561,61.28814392
CO2,bih,1990,73.00832694,68.62044317,68.51074264
CO2,blr,1990,72.14115692,68.57658471,65.70756119
CO2,blz,1990,72.86262125,68.09111561,61.28814392
CO2,bmu,1990,72.86262125,68.09111561,61.28814392
CO2,bol,1990,73.0507766,68.14798478,63.53442743
CO2,bra,1990,73.39935249,41.74061191,46.15561763
CO2,brb,1990,72.86262125,68.09111561,61.28814392
CO2,brn,1990,72.16522258,66.99537091,58.28503228
CO2,btn,1990,73.40098961,68.60308932,70.03321802
CO2,bwa,1990,73.39828683,68.60421604,58.99379197
CO2,caf,1990,73.39828683,68.60421604,58.99379197
CO2,can,1990,72.40546752,68.45637584,68.57018095
CO2,che,1990,73.58790635,68.83508343,68.55910053
CO2,chl,1990,73.0507766,68.14798478,63.53442743
CO2,chn,1990,72.31846497,68.59850556,64.47459581
CO2,civ,1990,73.39828683,68.60421604,58.99379197
CO2,cmr,1990,73.39828683,68.60421604,58.99379197
CO2,cod,1990,73.39828683,68.60421604,58.99379197
CO2,cog,1990,73.39828683,68.60421604,58.99379197
CO2,cok,1990,73.09498561,68.71678056,68.65225793
CO2,col,1990,73.0507766,68.14798478,63.53442743
CO2,com,1990,73.39984055,68.55145159,58.29811536
CO2,cpv,1990,73.39828683,68.60421604,58.99379197
CO2,cri,1990,72.86262125,68.09111561,61.28814392
CO2,cub,1990,72.86262125,68.09111561,61.28814392
CO2,cuw,1990,72.86262125,68.09111561,61.28814392
CO2,cym,1990,72.86262125,68.09111561,61.28814392
CO2,cyp,1990,73.00832694,68.62044317,68.51074264
CO2,cze,1990,73.00832694,68.62044317,68.51074264
CO2,deu,1990,73.58790635,68.83508343,68.55910053
CO2,dji,1990,73.39984055,68.55145159,58.29811536
CO2,dma,1990,72.86262125,68.09111561,61.28814392
CO2,dnk,1990,73.58790635,68.83508343,68.55910053
CO2,dom,1990,72.86262125,68.09111561,61.28814392
CO2,dza,1990,73.39966037,68.61153158,59.41469779
CO2,ecu,1990,73.0507766,68.14798478,63.53442743
CO2,egy,1990,73.39966037,68.61153158,59.41469779
CO2,eri,1990,73.39984055,68.55145159,58.29811536
CO2,esh,1990,73.39966037,68.61153158,59.41469779
CO2,esp,1990,73.58790635,68.83508343,68.55910053
CO2,est,1990,73.00832694,68.62044317,68.51074264
CO2,eth,1990,73.39984055,68.55145159,58.29811536
CO2,fin,1990,73.58790635,68.83508343,68.55910053
CO2,fji,1990,73.09498561,68.71678056,68.65225793
CO2,flk,1990,73.0507766,68.14798478,63.53442743
CO2,fra,1990,73.58790635,68.83508343,68.55910053
CO2,fro,1990,73.58790635,68.83508343,68.55910053
CO2,fsm,1990,73.09498561,68.71678056,68.65225793
CO2,gab,1990,73.39828683,68.60421604,58.99379197
CO2,gbr,1990,73.58790635,68.83508343,68.55910053
CO2,geo,1990,71.97358076,68.6158125,68.84875033
CO2,gha,1990,73.39828683,68.60421604,58.99379197
CO2,gib,1990,73.58790635,68.83508343,68.55910053
CO2,gin,1990,73.39828683,68.60421604,58.99379197
CO2,glp,1990,72.86262125,68.09111561,61.28814392
CO2,gmb,1990,73.39828683,68.60421604,58.99379197
CO2,gnb,1990,73.39828683,68.60421604,58.99379197
CO2,gnq,1990,73.39828683,68.60421604,58.99379197
CO2,grc,1990,73.58790635,68.83508343,68.55910053
CO2,grd,1990,72.86262125,68.09111561,61.28814392
CO2,grl,1990,73.58790635,68.83508343,68.55910053
CO2,gtm,1990,72.86262125,68.09111561,61.28814392
CO2,guf,1990,73.0507766,68.14798478,63.53442743
CO2,gum,1990,73.09498561,68.71678056,68.65225793
CO2,guy,1990,73.0507766,68.14798478,63.53442743
CO2,hkg,1990,72.31846497,68.59850556,64.47459581
CO2,hnd,1990,72.86262125,68.09111561,61.28814392
CO2,hrv,1990,73.00832694,68.62044317,68.51074264
CO2,hti,1990,72.86262125,68.09111561,61.28814392
CO2,hun,1990,73.00832694,68.62044317,68.51074264
CO2,idn,1990,73.39858159,68.59822534,57.75621428
CO2,ind,1990,73.39945251,68.59576832,68.59369158
CO2,irl,1990,73.58790635,68.83508343,68.55910053
CO2,irn,1990,73.399894,68.60314818,60.99715952
CO2,irq,1990,73.399894,68.60314818,60.99715952
CO2,isl,1990,73.58790635,68.83508343,68.55910053
CO2,isr,1990,73.399894,68.60314818,60.99715952
CO2,ita,1990,73.58790635,68.83508343,68.55910053
CO2,jam,1990,72.86262125,68.09111561,61.28814392
CO2,jor,1990,73.399894,68.60314818,60.99715952
CO2,jpn,1990,73.35457392,68.58278804,62.93924334
CO2,kaz,1990,70.00998799,68.58678955,65.3148626
CO2,ken,1990,73.39984055,68.55145159,58.29811536
CO2,kgz,1990,70.00998799,68.58678955,65.3148626
CO2,khm,1990,72.16522258,66.99537091,58.28503228
CO2,kir,1990,73.09498561,68.71678056,68.65225793
CO2,kna,1990,72.86262125,68.09111561,61.28814392
CO2,kor,1990,73.40363317,68.58638743,67.83721538
CO2,kwt,1990,73.399894,68.60314818,60.99715952
CO2,lao,1990,72.16522258,66.99537091,58.28503228
CO2,lbn,1990,73.399894,68.60314818,60.99715952
CO2,lbr,1990,73.39828683,68.60421604,58.99379197
CO2,lby,1990,73.39966037,68.61153158,59.41469779
CO2,lca,1990,72.86262125,68.09111561,61.28814392
CO2,lie,1990,73.58790635,68.83508343,68.55910053
CO2,lka,1990,73.40098961,68.60308932,70.03321802
CO2,lso,1990,73.39828683,68.60421604,58.99379197
CO2,ltu,1990,73.00832694,68.62044317,68.51074264
CO2,lux,1990,73.58790635,68.83508343,68.55910053
CO2,lva,1990,73.00832694,68.62044317,68.51074264
CO2,mac,1990,72.31846497,68.59850556,64.47459581
CO2,mar,1990,73.39966037,68.61153158,59.41469779
CO2,mda,1990,72.14115692,68.57658471,65.70756119
CO2,mdg,1990,73.39984055,68.55145159,58.29811536
CO2,mdv,1990,73.40098961,68.60308932,70.03321802
CO2,mex,1990,73.40079286,68.72190109,68.58048474
CO2,mhl,1990,73.09498561,68.71678056,68.65225793
CO2,mkd,1990,73.00832694,68.62044317,68.51074264
CO2,mli,1990,73.39828683,68.60421604,58.99379197
CO2,mlt,1990,73.00832694,68.62044317,68.51074264
CO2,mmr,1990,72.16522258,66.99537091,58.28503228
CO2,mne,1990,73.00832694,68.62044317,68.51074264
CO2,mng,1990,72.31846497,68.59850556,64.47459581
CO2,moz,1990,73.39828683,68.60421604,58.99379197
CO2,mrt,1990,73.39828683,68.60421604,58.99379197
CO2,msr,1990,72.86262125,68.09111561,61.28814392
CO2,mtq,1990,72.86262125,68.09111561,61.28814392
CO2,mus,1990,73.39984055,68.55145159,58.29811536
CO2,mwi,1990,73.39828683,68.60421604,58.99379197
CO2,mys,1990,72.16522258,66.99537091,58.28503228
CO2,nam,1990,73.39828683,68.60421604,58.99379197
CO2,ncl,1990,73.09498561,68.71678056,68.65225793
CO2,ner,1990,73.39828683,68.60421604,58.99379197
CO2,nga,1990,73.39828683,68.60421604,58.99379197
CO2,nic,1990,72.86262125,68.09111561,61.28814392
CO2,niu,1990,73.09498561,68.71678056,68.65225793
CO2,nld,1990,73.58790635,68.83508343,68.55910053
CO2,nor,1990,73.58790635,68.83508343,68.55910053
CO2,npl,1990,73.40098961,68.60308932,70.03321802
CO2,nzl,1990,73.09498561,68.71678056,68.65225793
CO2,omn,1990,73.399894,68.60314818,60.99715952
CO2,pak,1990,73.40098961,68.60308932,70.03321802
CO2,pan,1990,72.86262125,68.09111561,61.28814392
CO2,per,1990,73.0507766,68.14798478,63.53442743
CO2,phl,1990,72.16522258,66.99537091,58.28503228
CO2,plw,1990,73.09498561,68.71678056,68.65225793
CO2,png,1990,73.39858159,68.59822534,57.75621428
CO2,pol,1990,73.00832694,68.62044317,68.51074264
CO2,pri,1990,72.86262125,68.09111561,61.28814392
CO2,prk,1990,73.40363317,68.58638743,67.83721538
CO2,prt,1990,73.58790635,68.83508343,68.55910053
CO2,pry,1990,73.0507766,68.14798478,63.53442743
CO2,pse,1990,73.399894,68.60314818,60.99715952
CO2,pyf,1990,73.09498561,68.71678056,68.65225793
CO2,qat,1990,73.399894,68.60314818,60.99715952
CO2,reu,1990,73.39984055,68.55145159,58.29811536
CO2,rou,1990,73.00832694,68.62044317,68.51074264
CO2,rus,1990,71.97358076,68.6158125,68.84875033
CO2,rwa,1990,73.39984055,68.55145159,58.29811536
CO2,sau,1990,73.399894,68.60314818,60.99715952
CO2,sdn,1990,73.39984055,68.55145159,58.29811536
CO2,sen,1990,73.39828683,68.60421604,58.99379197
CO2,sgp,1990,72.16522258,66.99537091,58.28503228
CO2,slb,1990,73.09498561,68.71678056,68.65225793
CO2,sle,1990,73.39828683,68.60421604,58.99379197
CO2,slv,1990,72.86262125,68.09111561,61.28814392
CO2,som,1990,73.39984055,68.55145159,58.29811536
CO2,spm,1990,72.71173743,68.60326642,68.51543433
CO2,srb,1990,73.00832694,68.62044317,68.51074264
CO2,srb (kosovo),1990,73.00832694,68.62044317,68.51074264
CO2,ssd,1990,73.39984055,68.55145159,58.29811536
CO2,stp,1990,73.39828683,68.60421604,58.99379197
CO2,sur,1990,73.0507766,68.14798478,63.53442743
CO2,svk,1990,73.00832694,68.62044317,68.51074264
CO2,svn,1990,73.00832694,68.62044317,68.51074264
CO2,swe,1990,73.58790635,68.83508343,68.55910053
CO2,swz,1990,73.39828683,68.60421604,58.99379197
CO2,sxm,1990,72.86262125,68.09111561,61.28814392
CO2,syc,1990,73.39984055,68.55145159,58.29811536
CO2,syr,1990,73.399894,68.60314818,60.99715952
CO2,tca,1990,72.86262125,68.09111561,61.28814392
CO2,tcd,1990,73.39828683,68.60421604,58.99379197
CO2,tgo,1990,73.39828683,68.60421604,58.99379197
CO2,tha,1990,72.16522258,66.99537091,58.28503228
CO2,tjk,1990,70.00998799,68.58678955,65.3148626
CO2,tkl,1990,73.09498561,68.71678056,68.65225793
CO2,tkm,1990,70.00998799,68.58678955,65.3148626
CO2,tls,1990,73.39858159,68.59822534,57.75621428
CO2,ton,1990,73.09498561,68.71678056,68.65225793
CO2,tto,1990,72.86262125,68.09111561,61.28814392
CO2,tun,1990,73.39966037,68.61153158,59.41469779
CO2,tur,1990,73.26711581,68.65212528,66.55358576
CO2,twn,1990,72.31846497,68.59850556,64.47459581
CO2,tza,1990,73.39828683,68.60421604,58.99379197
CO2,uga,1990,73.39984055,68.55145159,58.29811536
CO2,ukr,1990,72.14115692,68.57658471,65.70756119
CO2,ury,1990,73.0507766,68.14798478,63.53442743
CO2,usa,1990,72.71173743,68.60326642,68.51543433
CO2,uzb,1990,70.00998799,68.58678955,65.3148626
CO2,vct,1990,72.86262125,68.09111561,61.28814392
CO2,ven,1990,73.0507766,68.14798478,63.53442743
CO2,vgb,1990,72.86262125,68.09111561,61.28814392
CO2,vir,1990,72.86262125,68.09111561,61.28814392
CO2,vnm,1990,72.16522258,66.99537091,58.28503228
CO2,vut,1990,73.09498561,68.71678056,68.65225793
CO2,wlf,1990,73.09498561,68.71678056,68.65225793
CO2,wsm,1990,73.09498561,68.71678056,68.65225793
CO2,yem,1990,73.399894,68.60314818,60.99715952
CO2,zaf,1990,73.39789162,68.61194715,58.99766109
CO2,zmb,1990,73.39828683,68.60421604,58.99379197
CO2,zwe,1990,73.39828683,68.60421604,58.99379197
NH3,abw,1990,0.000293255,0.00092098,0.000656966
NH3,afg,1990,0.000287352,0.000906649,0.000654033
NH3,ago,1990,0.000225417,0.000779593,0.000532616
NH3,alb,1990,0.000284208,0.001270749,0.001255121
NH3,are,1990,0.000290326,0.000903022,0.000649532
NH3,arg,1990,0.000290243,0.000909743,0.000655184
NH3,arm,1990,0.000250742,0.001017536,0.001172006
NH3,asm,1990,0.000291331,0.001138952,0.000708375
NH3,atg,1990,0.000293255,0.00092098,0.000656966
NH3,aus,1990,0.000291331,0.001138952,0.000708375
NH3,aut,1990,0.000285406,0.001127879,0.001399522
NH3,aze,1990,0.000250742,0.001017536,0.001172006
NH3,bdi,1990,0.000286199,0.000911993,0.00061679
NH3,bel,1990,0.000285406,0.001127879,0.001399522
NH3,ben,1990,0.000225417,0.000779593,0.000532616
NH3,bfa,1990,0.000225417,0.000779593,0.000532616
NH3,bgd,1990,0.000287352,0.000906649,0.000654033
NH3,bgr,1990,0.000284208,0.001270749,0.001255121
NH3,bhr,1990,0.000290326,0.000903022,0.000649532
NH3,bhs,1990,0.000293255,0.00092098,0.000656966
NH3,bih,1990,0.000284208,0.001270749,0.001255121
NH3,blr,1990,0.000235174,0.001071509,0.001437855
NH3,blz,1990,0.000293255,0.00092098,0.000656966
NH3,bmu,1990,0.000293255,0.00092098,0.000656966
NH3,bol,1990,0.000290243,0.000909743,0.000655184
NH3,bra,1990,0.000290733,0.000922837,0.00066695
NH3,brb,1990,0.000293255,0.00092098,0.000656966
NH3,brn,1990,0.000288691,0.000953048,0.000501527
NH3,btn,1990,0.000287352,0.000906649,0.000654033
NH3,bwa,1990,0.000225417,0.000779593,0.000532616
NH3,caf,1990,0.000225417,0.000779593,0.000532616
NH3,can,1990,0.00028291,0.000894855,0.006434163
NH3,che,1990,0.000285406,0.001127879,0.001399522
NH3,chl,1990,0.000290243,0.000909743,0.000655184
NH3,chn,1990,0.000280392,0.00097373,0.000658905
NH3,civ,1990,0.000225417,0.000779593,0.000532616
NH3,cmr,1990,0.000225417,0.000779593,0.000532616
NH3,cod,1990,0.000225417,0.000779593,0.000532616
NH3,cog,1990,0.000225417,0.000779593,0.000532616
NH3,cok,1990,0.000291331,0.001138952,0.000708375
NH3,col,1990,0.000290243,0.000909743,0.000655184
NH3,com,1990,0.000286199,0.000911993,0.00061679
NH3,cpv,1990,0.000225417,0.000779593,0.000532616
NH3,cri,1990,0.000293255,0.00092098,0.000656966
NH3,cub,1990,0.000293255,0.00092098,0.000656966
NH3,cuw,1990,0.000293255,0.00092098,0.000656966
NH3,cym,1990,0.000293255,0.00092098,0.000656966
