# File: Pot_veg_carbon_Mg_per_ha.csv
# Title: Potential veg and soil C density for HYDE land cells
# Units: Mg/ha
# Author: lds
# Description: pot veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type
# Original source: soil c for sage pot veg; veg c for sage pot veg; sage potential veg; country raster; new glu raster; hyde land area
# ----------
iso,glu_code,land_type,c_type,value
eth,87,902,soil_c,95
eth,87,902,veg_c,25
eth,87,1001,soil_c,123
eth,87,1001,veg_c,7
eth,87,1002,soil_c,123
eth,87,1002,veg_c,7
eth,87,1101,soil_c,69
eth,87,1101,veg_c,55
eth,87,1102,soil_c,69
eth,87,1102,veg_c,55
eth,87,1201,soil_c,69
eth,87,1201,veg_c,27
eth,87,1202,soil_c,69
eth,87,1202,veg_c,27
eth,87,1402,soil_c,38
eth,87,1402,veg_c,1
eth,100,201,soil_c,98
eth,100,201,veg_c,140
eth,100,202,soil_c,98
eth,100,202,veg_c,140
eth,100,902,soil_c,95
eth,100,902,veg_c,25
eth,100,1101,soil_c,69
eth,100,1101,veg_c,55
eth,100,1102,soil_c,69
eth,100,1102,veg_c,55
eth,100,1202,soil_c,69
eth,100,1202,veg_c,27
eth,100,1401,soil_c,38
eth,100,1401,veg_c,1
eth,100,1402,soil_c,38
eth,100,1402,veg_c,1
eth,170,101,soil_c,98
eth,170,101,veg_c,200
eth,170,102,soil_c,98
eth,170,102,veg_c,200
eth,170,201,soil_c,98
eth,170,201,veg_c,140
eth,170,202,soil_c,98
eth,170,202,veg_c,140
eth,170,901,soil_c,95
eth,170,901,veg_c,25
eth,170,902,soil_c,95
eth,170,902,veg_c,25
eth,170,1001,soil_c,123
eth,170,1001,veg_c,7
eth,170,1002,soil_c,123
eth,170,1002,veg_c,7
eth,170,1101,soil_c,69
eth,170,1101,veg_c,55
eth,170,1102,soil_c,69
eth,170,1102,veg_c,55
eth,170,1201,soil_c,69
eth,170,1201,veg_c,27
eth,170,1202,soil_c,69
eth,170,1202,veg_c,27
eth,170,1401,soil_c,38
eth,170,1401,veg_c,1
eth,170,1402,soil_c,38
eth,170,1402,veg_c,1
eth,179,101,soil_c,98
eth,179,101,veg_c,200
eth,179,102,soil_c,98
eth,179,102,veg_c,200
eth,179,201,soil_c,98
eth,179,201,veg_c,140
eth,179,202,soil_c,98
eth,179,202,veg_c,140
eth,179,301,soil_c,71
eth,179,301,veg_c,154
eth,179,302,soil_c,71
eth,179,302,veg_c,154
eth,179,901,soil_c,95
eth,179,901,veg_c,25
eth,179,902,soil_c,95
eth,179,902,veg_c,25
eth,179,1001,soil_c,123
eth,179,1001,veg_c,7
eth,179,1002,soil_c,123
eth,179,1002,veg_c,7
eth,179,1101,soil_c,69
eth,179,1101,veg_c,55
eth,179,1102,soil_c,69
eth,179,1102,veg_c,55
eth,179,1201,soil_c,69
eth,179,1201,veg_c,27
eth,179,1202,soil_c,69
eth,179,1202,veg_c,27
eth,179,1401,soil_c,38
eth,179,1401,veg_c,1
eth,179,1402,soil_c,38
eth,179,1402,veg_c,1
fin,8,601,soil_c,206
fin,8,601,veg_c,90
fin,8,602,soil_c,206
fin,8,602,veg_c,90
fin,8,702,soil_c,206
fin,8,702,veg_c,90
fin,8,801,soil_c,143
fin,8,801,veg_c,103
fin,8,802,soil_c,143
fin,8,802,veg_c,103
fin,8,1001,soil_c,123
fin,8,1001,veg_c,7
fin,8,1002,soil_c,123
fin,8,1002,veg_c,7
fin,8,1301,soil_c,203
fin,8,1301,veg_c,9
fin,8,1302,soil_c,203
fin,8,1302,veg_c,9
fin,12,601,soil_c,206
fin,12,601,veg_c,90
fin,12,602,soil_c,206
fin,12,602,veg_c,90
fin,12,702,soil_c,206
fin,12,702,veg_c,90
fin,12,801,soil_c,143
fin,12,801,veg_c,103
fin,12,802,soil_c,143
fin,12,802,veg_c,103
fin,12,1001,soil_c,123
fin,12,1001,veg_c,7
fin,12,1002,soil_c,123
fin,12,1002,veg_c,7
fin,12,1301,soil_c,203
fin,12,1301,veg_c,9
fin,12,1302,soil_c,203
fin,12,1302,veg_c,9
fin,13,401,soil_c,134
fin,13,401,veg_c,160
fin,13,402,soil_c,134
fin,13,402,veg_c,160
fin,13,502,soil_c,134
fin,13,502,veg_c,135
fin,13,601,soil_c,206
fin,13,601,veg_c,90
fin,13,602,soil_c,206
fin,13,602,veg_c,90
fin,13,701,soil_c,206
fin,13,701,veg_c,90
fin,13,702,soil_c,206
fin,13,702,veg_c,90
fin,13,801,soil_c,143
fin,13,801,veg_c,103
fin,13,802,soil_c,143
fin,13,802,veg_c,103
fin,13,1001,soil_c,123
fin,13,1001,veg_c,7
fin,17,402,soil_c,134
fin,17,402,veg_c,160
fin,17,602,soil_c,206
fin,17,602,veg_c,90
fin,17,802,soil_c,143
fin,17,802,veg_c,103
fra,32,402,soil_c,134
fra,32,402,veg_c,160
fra,32,501,soil_c,134
fra,32,501,veg_c,135
fra,32,502,soil_c,134
fra,32,502,veg_c,135
fra,32,802,soil_c,143
fra,32,802,veg_c,103
fra,36,501,soil_c,134
fra,36,501,veg_c,135
fra,36,502,soil_c,134
fra,36,502,veg_c,135
fra,41,401,soil_c,134
fra,41,401,veg_c,160
fra,41,402,soil_c,134
fra,41,402,veg_c,160
fra,41,501,soil_c,134
fra,41,501,veg_c,135
fra,41,502,soil_c,134
fra,41,502,veg_c,135
fra,41,801,soil_c,143
fra,41,801,veg_c,103
fra,41,802,soil_c,143
fra,41,802,veg_c,103
fra,41,901,soil_c,95
fra,41,901,veg_c,25
fra,41,902,soil_c,95
fra,41,902,veg_c,25
fra,41,1001,soil_c,123
fra,41,1001,veg_c,7
fra,41,1102,soil_c,69
fra,41,1102,veg_c,55
fra,41,1301,soil_c,203
fra,41,1301,veg_c,9
fra,44,402,soil_c,134
fra,44,402,veg_c,160
fra,44,501,soil_c,134
fra,44,501,veg_c,135
fra,44,502,soil_c,134
fra,44,502,veg_c,135
fra,44,801,soil_c,143
fra,44,801,veg_c,103
fra,44,802,soil_c,143
fra,44,802,veg_c,103
fra,46,501,soil_c,134
fra,46,501,veg_c,135
fra,46,502,soil_c,134
fra,46,502,veg_c,135
fra,46,801,soil_c,143
fra,46,801,veg_c,103
fra,46,802,soil_c,143
fra,46,802,veg_c,103
fra,57,602,soil_c,206
fra,57,602,veg_c,90
fra,57,1201,soil_c,69
fra,57,1201,veg_c,27
fra,57,1301,soil_c,203
fra,57,1301,veg_c,9
fra,57,1502,soil_c,85
fra,60,402,soil_c,134
fra,60,402,veg_c,160
fra,60,1102,soil_c,69
fra,60,1102,veg_c,55
fra,61,301,soil_c,71
fra,61,301,veg_c,154
fra,61,302,soil_c,71
fra,61,302,veg_c,154
fra,61,401,soil_c,134
fra,61,401,veg_c,160
fra,61,402,soil_c,134
fra,61,402,veg_c,160
fra,61,501,soil_c,134
fra,61,501,veg_c,135
fra,61,502,soil_c,134
fra,61,502,veg_c,135
fra,61,601,soil_c,206
fra,61,601,veg_c,90
fra,61,801,soil_c,143
fra,61,801,veg_c,103
fra,61,802,soil_c,143
fra,61,802,veg_c,103
fra,61,901,soil_c,95
fra,61,901,veg_c,25
fra,61,902,soil_c,95
fra,61,902,veg_c,25
fra,61,1001,soil_c,123
fra,61,1001,veg_c,7
fra,61,1101,soil_c,69
fra,61,1101,veg_c,55
fra,61,1102,soil_c,69
fra,61,1102,veg_c,55
fra,61,1201,soil_c,69
fra,61,1201,veg_c,27
fra,61,1301,soil_c,203
fra,61,1301,veg_c,9
fra,61,1401,soil_c,38
fra,61,1401,veg_c,1
fra,62,301,soil_c,71
fra,62,301,veg_c,154
fra,62,302,soil_c,71
fra,62,302,veg_c,154
fra,62,401,soil_c,134
fra,62,401,veg_c,160
fra,62,402,soil_c,134
fra,62,402,veg_c,160
fra,62,501,soil_c,134
fra,62,501,veg_c,135
fra,62,502,soil_c,134
fra,62,502,veg_c,135
fra,62,601,soil_c,206
fra,62,601,veg_c,90
fra,62,602,soil_c,206
fra,62,602,veg_c,90
fra,62,701,soil_c,206
fra,62,701,veg_c,90
fra,62,702,soil_c,206
fra,62,702,veg_c,90
fra,62,801,soil_c,143
fra,62,801,veg_c,103
fra,62,802,soil_c,143
fra,62,802,veg_c,103
fra,62,901,soil_c,95
fra,62,901,veg_c,25
fra,62,902,soil_c,95
fra,62,902,veg_c,25
fra,62,1001,soil_c,123
fra,62,1001,veg_c,7
fra,62,1002,soil_c,123
fra,62,1002,veg_c,7
fra,62,1102,soil_c,69
fra,62,1102,veg_c,55
fra,62,1201,soil_c,69
fra,62,1201,veg_c,27
fra,62,1202,soil_c,69
fra,62,1202,veg_c,27
fra,62,1301,soil_c,203
fra,62,1301,veg_c,9
fra,62,1302,soil_c,203
fra,62,1302,veg_c,9
fra,62,1501,soil_c,85
fra,63,801,soil_c,143
fra,63,801,veg_c,103
fra,63,802,soil_c,143
fra,63,802,veg_c,103
fra,63,901,soil_c,95
fra,63,901,veg_c,25
fra,63,902,soil_c,95
fra,63,902,veg_c,25
fra,63,1101,soil_c,69
fra,63,1101,veg_c,55
fra,63,1102,soil_c,69
fra,63,1102,veg_c,55
fra,64,401,soil_c,134
fra,64,401,veg_c,160
fra,64,402,soil_c,134
fra,64,402,veg_c,160
fra,64,501,soil_c,134
fra,64,501,veg_c,135
fra,64,502,soil_c,134
fra,64,502,veg_c,135
fra,64,801,soil_c,143
fra,64,801,veg_c,103
fra,64,802,soil_c,143
fra,64,802,veg_c,103
fra,64,901,soil_c,95
fra,64,901,veg_c,25
fra,64,1001,soil_c,123
fra,64,1001,veg_c,7
fra,64,1302,soil_c,203
fra,64,1302,veg_c,9
fra,67,302,soil_c,71
fra,67,302,veg_c,154
fra,67,801,soil_c,143
fra,67,801,veg_c,103
fra,73,301,soil_c,71
fra,73,301,veg_c,154
fra,73,302,soil_c,71
fra,73,302,veg_c,154
fra,73,401,soil_c,134
fra,73,401,veg_c,160
fra,73,402,soil_c,134
fra,73,402,veg_c,160
fra,73,501,soil_c,134
fra,73,501,veg_c,135
fra,73,502,soil_c,134
fra,73,502,veg_c,135
fra,73,801,soil_c,143
fra,73,801,veg_c,103
fra,73,802,soil_c,143
fra,73,802,veg_c,103
fra,73,1001,soil_c,123
fra,73,1001,veg_c,7
fra,73,1002,soil_c,123
fra,73,1002,veg_c,7
fra,73,1101,soil_c,69
fra,73,1101,veg_c,55
fra,73,1301,soil_c,203
fra,73,1301,veg_c,9
fra,73,1302,soil_c,203
fra,73,1302,veg_c,9
gab,162,101,soil_c,98
gab,162,101,veg_c,200
gab,162,102,soil_c,98
gab,162,102,veg_c,200
gab,162,201,soil_c,98
gab,162,201,veg_c,140
gab,162,202,soil_c,98
gab,162,202,veg_c,140
gab,162,901,soil_c,95
gab,162,901,veg_c,25
gab,162,902,soil_c,95
gab,162,902,veg_c,25
gab,162,1002,soil_c,123
gab,162,1002,veg_c,7
gab,162,1201,soil_c,69
gab,162,1201,veg_c,27
gab,162,1202,soil_c,69
gab,162,1202,veg_c,27
gab,162,1401,soil_c,38
gab,162,1401,veg_c,1
gab,162,1402,soil_c,38
gab,162,1402,veg_c,1
gab,183,101,soil_c,98
gab,183,101,veg_c,200
gab,183,102,soil_c,98
gab,183,102,veg_c,200
gab,183,901,soil_c,95
gab,183,901,veg_c,25
gab,183,902,soil_c,95
gab,183,902,veg_c,25
gbr,16,402,soil_c,134
gbr,16,402,veg_c,160
gbr,16,502,soil_c,134
gbr,16,502,veg_c,135
gbr,16,602,soil_c,206
gbr,16,602,veg_c,90
gbr,16,702,soil_c,206
gbr,16,702,veg_c,90
gbr,16,802,soil_c,143
gbr,16,802,veg_c,103
gbr,16,1002,soil_c,123
gbr,16,1002,veg_c,7
gbr,24,402,soil_c,134
gbr,24,402,veg_c,160
gbr,24,502,soil_c,134
gbr,24,502,veg_c,135
gbr,24,802,soil_c,143
gbr,24,802,veg_c,103
gbr,26,402,soil_c,134
gbr,26,402,veg_c,160
gbr,26,502,soil_c,134
gbr,26,502,veg_c,135
gbr,26,702,soil_c,206
gbr,26,702,veg_c,90
gbr,26,802,soil_c,143
gbr,26,802,veg_c,103
geo,45,501,soil_c,134
geo,45,501,veg_c,135
geo,45,601,soil_c,206
geo,45,601,veg_c,90
geo,45,602,soil_c,206
geo,45,602,veg_c,90
geo,45,801,soil_c,143
geo,45,801,veg_c,103
geo,45,802,soil_c,143
geo,45,802,veg_c,103
geo,45,902,soil_c,95
geo,45,902,veg_c,25
geo,45,1002,soil_c,123
geo,45,1002,veg_c,7
geo,45,1302,soil_c,203
geo,45,1302,veg_c,9
geo,45,1402,soil_c,38
geo,45,1402,veg_c,1
geo,47,502,soil_c,134
geo,47,502,veg_c,135
geo,47,802,soil_c,143
geo,47,802,veg_c,103
geo,70,402,soil_c,134
geo,70,402,veg_c,160
geo,70,501,soil_c,134
geo,70,501,veg_c,135
geo,70,502,soil_c,134
geo,70,502,veg_c,135
geo,70,602,soil_c,206
geo,70,602,veg_c,90
geo,70,702,soil_c,206
geo,70,702,veg_c,90
geo,70,801,soil_c,143
geo,70,801,veg_c,103
geo,70,802,soil_c,143
geo,70,802,veg_c,103
geo,70,902,soil_c,95
geo,70,902,veg_c,25
geo,70,1002,soil_c,123
geo,70,1002,veg_c,7
geo,70,1202,soil_c,69
geo,70,1202,veg_c,27
geo,70,1302,soil_c,203
geo,70,1302,veg_c,9
geo,70,1402,soil_c,38
geo,70,1402,veg_c,1
geo,70,1502,soil_c,85
geo,72,402,soil_c,134
geo,72,402,veg_c,160
geo,72,501,soil_c,134
geo,72,501,veg_c,135
geo,72,502,soil_c,134
geo,72,502,veg_c,135
geo,72,602,soil_c,206
geo,72,602,veg_c,90
geo,72,702,soil_c,206
geo,72,702,veg_c,90
geo,72,801,soil_c,143
geo,72,801,veg_c,103
geo,72,802,soil_c,143
geo,72,802,veg_c,103
geo,72,902,soil_c,95
geo,72,902,veg_c,25
geo,72,1001,soil_c,123
geo,72,1001,veg_c,7
geo,72,1002,soil_c,123
geo,72,1002,veg_c,7
geo,72,1202,soil_c,69
geo,72,1202,veg_c,27
geo,72,1302,soil_c,203
geo,72,1302,veg_c,9
gha,142,101,soil_c,98
gha,142,101,veg_c,200
gha,142,102,soil_c,98
gha,142,102,veg_c,200
gha,142,901,soil_c,95
gha,142,901,veg_c,25
gha,142,902,soil_c,95
gha,142,902,veg_c,25
gha,142,1101,soil_c,69
gha,142,1101,veg_c,55
gha,142,1102,soil_c,69
gha,142,1102,veg_c,55
gha,142,1201,soil_c,69
gha,142,1201,veg_c,27
gha,142,1202,soil_c,69
gha,142,1202,veg_c,27
gha,160,101,soil_c,98
gha,160,101,veg_c,200
gha,160,102,soil_c,98
gha,160,102,veg_c,200
gha,160,901,soil_c,95
gha,160,901,veg_c,25
gha,160,902,soil_c,95
gha,160,902,veg_c,25
gha,160,1401,soil_c,38
gha,160,1401,veg_c,1
gha,160,1402,soil_c,38
gha,160,1402,veg_c,1
gin,142,101,soil_c,98
gin,142,101,veg_c,200
gin,142,102,soil_c,98
gin,142,102,veg_c,200
gin,142,201,soil_c,98
gin,142,201,veg_c,140
gin,142,202,soil_c,98
gin,142,202,veg_c,140
gin,142,901,soil_c,95
gin,142,901,veg_c,25
gin,142,902,soil_c,95
gin,142,902,veg_c,25
gin,142,1102,soil_c,69
gin,142,1102,veg_c,55
gin,149,101,soil_c,98
gin,149,101,veg_c,200
gin,149,102,soil_c,98
gin,149,102,veg_c,200
gin,149,901,soil_c,95
gin,149,901,veg_c,25
gin,149,902,soil_c,95
gin,149,902,veg_c,25
gin,152,102,soil_c,98
gin,152,102,veg_c,200
gin,152,901,soil_c,95
gin,152,901,veg_c,25
gin,152,902,soil_c,95
gin,152,902,veg_c,25
gmb,142,202,soil_c,98
gmb,142,202,veg_c,140
gmb,142,901,soil_c,95
gmb,142,901,veg_c,25
gmb,142,902,soil_c,95
gmb,142,902,veg_c,25
gmb,142,1002,soil_c,123
gmb,142,1002,veg_c,7
gnb,142,101,soil_c,98
gnb,142,101,veg_c,200
gnb,142,102,soil_c,98
gnb,142,102,veg_c,200
gnb,142,201,soil_c,98
gnb,142,201,veg_c,140
gnb,142,202,soil_c,98
gnb,142,202,veg_c,140
gnb,142,901,soil_c,95
gnb,142,901,veg_c,25
gnb,142,902,soil_c,95
gnb,142,902,veg_c,25
gnb,142,1002,soil_c,123
gnb,142,1002,veg_c,7
gnb,142,1101,soil_c,69
gnb,142,1101,veg_c,55
gnb,142,1102,soil_c,69
gnb,142,1102,veg_c,55
gnq,162,101,soil_c,98
gnq,162,101,veg_c,200
gnq,162,102,soil_c,98
gnq,162,102,veg_c,200
gnq,162,901,soil_c,95
gnq,162,901,veg_c,25
gnq,162,902,soil_c,95
gnq,162,902,veg_c,25
gnq,162,1001,soil_c,123
gnq,162,1001,veg_c,7
grc,55,301,soil_c,71
grc,55,301,veg_c,154
grc,55,302,soil_c,71
grc,55,302,veg_c,154
grc,55,401,soil_c,134
grc,55,401,veg_c,160
grc,55,402,soil_c,134
grc,55,402,veg_c,160
grc,55,501,soil_c,134
grc,55,501,veg_c,135
grc,55,502,soil_c,134
grc,55,502,veg_c,135
grc,55,801,soil_c,143
grc,55,801,veg_c,103
grc,55,802,soil_c,143
grc,55,802,veg_c,103
grc,55,901,soil_c,95
grc,55,901,veg_c,25
grc,55,902,soil_c,95
grc,55,902,veg_c,25
grc,55,1001,soil_c,123
grc,55,1001,veg_c,7
grc,55,1101,soil_c,69
grc,55,1101,veg_c,55
grc,55,1102,soil_c,69
grc,55,1102,veg_c,55
grc,55,1201,soil_c,69
grc,55,1201,veg_c,27
grc,55,1202,soil_c,69
grc,55,1202,veg_c,27
grl,1,1301,soil_c,203
grl,1,1301,veg_c,9
grl,1,1302,soil_c,203
grl,1,1302,veg_c,9
grl,1,1501,soil_c,85
grl,1,1502,soil_c,85
gtm,111,101,soil_c,98
gtm,111,101,veg_c,200
gtm,111,102,soil_c,98
gtm,111,102,veg_c,200
gtm,111,202,soil_c,98
gtm,111,202,veg_c,140
gtm,111,401,soil_c,134
gtm,111,401,veg_c,160
gtm,111,801,soil_c,143
gtm,111,801,veg_c,103
gtm,111,802,soil_c,143
gtm,111,802,veg_c,103
gtm,111,901,soil_c,95
gtm,111,901,veg_c,25
gtm,111,902,soil_c,95
gtm,111,902,veg_c,25
gtm,111,1001,soil_c,123
gtm,111,1001,veg_c,7
gtm,111,1002,soil_c,123
gtm,111,1002,veg_c,7
gtm,111,1101,soil_c,69
gtm,111,1101,veg_c,55
gtm,111,1102,soil_c,69
gtm,111,1102,veg_c,55
gtm,133,101,soil_c,98
gtm,133,101,veg_c,200
gtm,133,102,soil_c,98
gtm,133,102,veg_c,200
gtm,133,202,soil_c,98
gtm,133,202,veg_c,140
gtm,133,402,soil_c,134
gtm,133,402,veg_c,160
gtm,133,801,soil_c,143
gtm,133,801,veg_c,103
gtm,133,802,soil_c,143
gtm,133,802,veg_c,103
gtm,133,902,soil_c,95
gtm,133,902,veg_c,25
gtm,133,1001,soil_c,123
gtm,133,1001,veg_c,7
gtm,133,1002,soil_c,123
gtm,133,1002,veg_c,7
gtm,133,1102,soil_c,69
gtm,133,1102,veg_c,55
gtm,135,101,soil_c,98
gtm,135,101,veg_c,200
gtm,135,102,soil_c,98
gtm,135,102,veg_c,200
gtm,135,201,soil_c,98
gtm,135,201,veg_c,140
gtm,135,202,soil_c,98
gtm,135,202,veg_c,140
gtm,135,401,soil_c,134
gtm,135,401,veg_c,160
gtm,135,402,soil_c,134
gtm,135,402,veg_c,160
gtm,135,801,soil_c,143
gtm,135,801,veg_c,103
gtm,135,802,soil_c,143
gtm,135,802,veg_c,103
gtm,135,901,soil_c,95
gtm,135,901,veg_c,25
gtm,135,902,soil_c,95
gtm,135,902,veg_c,25
gtm,135,1002,soil_c,123
gtm,135,1002,veg_c,7
guf,161,101,soil_c,98
guf,161,101,veg_c,200
guf,161,102,soil_c,98
guf,161,102,veg_c,200
guf,161,901,soil_c,95
guf,161,901,veg_c,25
guf,161,902,soil_c,95
guf,161,902,veg_c,25
guf,161,1002,soil_c,123
guf,161,1002,veg_c,7
guf,161,1402,soil_c,38
guf,161,1402,veg_c,1
guf,168,101,soil_c,98
guf,168,101,veg_c,200
guf,168,102,soil_c,98
guf,168,102,veg_c,200
guy,161,101,soil_c,98
guy,161,101,veg_c,200
guy,161,102,soil_c,98
guy,161,102,veg_c,200
guy,161,902,soil_c,95
guy,161,902,veg_c,25
guy,161,1002,soil_c,123
guy,161,1002,veg_c,7
guy,168,101,soil_c,98
guy,168,101,veg_c,200
guy,168,102,soil_c,98
guy,168,102,veg_c,200
guy,168,202,soil_c,98
guy,168,202,veg_c,140
guy,168,901,soil_c,95
guy,168,901,veg_c,25
guy,168,902,soil_c,95
guy,168,902,veg_c,25
guy,168,1002,soil_c,123
guy,168,1002,veg_c,7
hnd,111,101,soil_c,98
hnd,111,101,veg_c,200
hnd,111,102,soil_c,98
hnd,111,102,veg_c,200
hnd,111,801,soil_c,143
hnd,111,801,veg_c,103
hnd,111,802,soil_c,143
hnd,111,802,veg_c,103
hnd,135,101,soil_c,98
hnd,135,101,veg_c,200
hnd,135,102,soil_c,98
hnd,135,102,veg_c,200
hnd,135,202,soil_c,98
hnd,135,202,veg_c,140
hnd,135,801,soil_c,143
hnd,135,801,veg_c,103
hnd,135,802,soil_c,143
hnd,135,802,veg_c,103
hnd,135,901,soil_c,95
hnd,135,901,veg_c,25
hnd,135,902,soil_c,95
hnd,135,902,veg_c,25
hnd,135,1002,soil_c,123
hnd,135,1002,veg_c,7
hnd,135,1101,soil_c,69
hnd,135,1101,veg_c,55
hnd,135,1102,soil_c,69
hnd,135,1102,veg_c,55
hnd,135,1201,soil_c,69
hnd,135,1201,veg_c,27
hrv,54,401,soil_c,134
hrv,54,401,veg_c,160
hrv,54,402,soil_c,134
hrv,54,402,veg_c,160
hrv,54,501,soil_c,134
hrv,54,501,veg_c,135
hrv,54,502,soil_c,134
hrv,54,502,veg_c,135
hrv,54,801,soil_c,143
hrv,54,801,veg_c,103
hrv,54,802,soil_c,143
hrv,54,802,veg_c,103
hrv,54,902,soil_c,95
hrv,54,902,veg_c,25
hrv,55,402,soil_c,134
hrv,55,402,veg_c,160
hrv,55,501,soil_c,134
hrv,55,501,veg_c,135
hrv,55,502,soil_c,134
hrv,55,502,veg_c,135
hrv,55,801,soil_c,143
hrv,55,801,veg_c,103
hrv,55,802,soil_c,143
hrv,55,802,veg_c,103
hrv,55,902,soil_c,95
hrv,55,902,veg_c,25
hrv,55,1202,soil_c,69
hrv,55,1202,veg_c,27
hti,101,102,soil_c,98
hti,101,102,veg_c,200
hti,101,202,soil_c,98
hti,101,202,veg_c,140
hti,101,902,soil_c,95
hti,101,902,veg_c,25
hti,101,1002,soil_c,123
hti,101,1002,veg_c,7
hti,101,1202,soil_c,69
hti,101,1202,veg_c,27
hun,54,402,soil_c,134
hun,54,402,veg_c,160
hun,54,501,soil_c,134
hun,54,501,veg_c,135
hun,54,502,soil_c,134
hun,54,502,veg_c,135
hun,54,802,soil_c,143
hun,54,802,veg_c,103
hun,54,901,soil_c,95
hun,54,901,veg_c,25
hun,54,902,soil_c,95
hun,54,902,veg_c,25
idn,158,101,soil_c,98
idn,158,101,veg_c,200
idn,158,102,soil_c,98
idn,158,102,veg_c,200
idn,158,901,soil_c,95
idn,158,901,veg_c,25
idn,158,902,soil_c,95
idn,158,902,veg_c,25
idn,158,1001,soil_c,123
idn,158,1001,veg_c,7
idn,159,101,soil_c,98
idn,159,101,veg_c,200
idn,159,102,soil_c,98
idn,159,102,veg_c,200
idn,163,101,soil_c,98
idn,163,101,veg_c,200
idn,163,102,soil_c,98
idn,163,102,veg_c,200
idn,163,901,soil_c,95
idn,163,901,veg_c,25
idn,163,902,soil_c,95
idn,163,902,veg_c,25
idn,164,101,soil_c,98
idn,164,101,veg_c,200
idn,164,102,soil_c,98
idn,164,102,veg_c,200
idn,164,901,soil_c,95
idn,164,901,veg_c,25
idn,164,902,soil_c,95
idn,164,902,veg_c,25
idn,164,1001,soil_c,123
idn,164,1001,veg_c,7
idn,164,1002,soil_c,123
idn,164,1002,veg_c,7
idn,165,101,soil_c,98
idn,165,101,veg_c,200
idn,165,102,soil_c,98
idn,165,102,veg_c,200
idn,165,902,soil_c,95
idn,165,902,veg_c,25
idn,165,1001,soil_c,123
idn,165,1001,veg_c,7
idn,165,1002,soil_c,123
idn,165,1002,veg_c,7
idn,167,101,soil_c,98
idn,167,101,veg_c,200
idn,167,102,soil_c,98
idn,167,102,veg_c,200
idn,167,901,soil_c,95
idn,167,901,veg_c,25
idn,167,902,soil_c,95
idn,167,902,veg_c,25
idn,167,1001,soil_c,123
idn,167,1001,veg_c,7
idn,167,1002,soil_c,123
idn,167,1002,veg_c,7
idn,175,101,soil_c,98
idn,175,101,veg_c,200
idn,175,102,soil_c,98
idn,175,102,veg_c,200
idn,175,202,soil_c,98
idn,175,202,veg_c,140
idn,175,901,soil_c,95
idn,175,901,veg_c,25
idn,175,902,soil_c,95
idn,175,902,veg_c,25
idn,178,102,soil_c,98
idn,178,102,veg_c,200
idn,178,902,soil_c,95
idn,178,902,veg_c,25
idn,178,1001,soil_c,123
idn,178,1001,veg_c,7
idn,178,1002,soil_c,123
idn,178,1002,veg_c,7
idn,181,102,soil_c,98
idn,181,102,veg_c,200
ind,89,202,soil_c,98
ind,89,202,veg_c,140
ind,89,301,soil_c,71
ind,89,301,veg_c,154
ind,89,302,soil_c,71
ind,89,302,veg_c,154
ind,89,401,soil_c,134
ind,89,401,veg_c,160
ind,89,402,soil_c,134
ind,89,402,veg_c,160
ind,89,801,soil_c,143
ind,89,801,veg_c,103
ind,89,802,soil_c,143
ind,89,802,veg_c,103
ind,89,901,soil_c,95
ind,89,901,veg_c,25
ind,89,902,soil_c,95
ind,89,902,veg_c,25
ind,89,1001,soil_c,123
ind,89,1001,veg_c,7
ind,89,1002,soil_c,123
ind,89,1002,veg_c,7
ind,89,1101,soil_c,69
ind,89,1101,veg_c,55
ind,89,1102,soil_c,69
ind,89,1102,veg_c,55
ind,89,1201,soil_c,69
ind,89,1201,veg_c,27
ind,89,1202,soil_c,69
ind,89,1202,veg_c,27
ind,89,1301,soil_c,203
ind,89,1301,veg_c,9
ind,89,1302,soil_c,203
ind,89,1302,veg_c,9
ind,89,1401,soil_c,38
ind,89,1401,veg_c,1
ind,89,1402,soil_c,38
ind,89,1402,veg_c,1
ind,89,1501,soil_c,85
ind,89,1502,soil_c,85
ind,107,102,soil_c,98
ind,107,102,veg_c,200
ind,107,201,soil_c,98
ind,107,201,veg_c,140
ind,107,202,soil_c,98
ind,107,202,veg_c,140
ind,107,802,soil_c,143
ind,107,802,veg_c,103
ind,107,901,soil_c,95
ind,107,901,veg_c,25
ind,107,902,soil_c,95
ind,107,902,veg_c,25
ind,107,1101,soil_c,69
ind,107,1101,veg_c,55
ind,107,1102,soil_c,69
ind,107,1102,veg_c,55
ind,107,1201,soil_c,69
ind,107,1201,veg_c,27
ind,107,1202,soil_c,69
ind,107,1202,veg_c,27
ind,107,1401,soil_c,38
ind,107,1401,veg_c,1
ind,107,1402,soil_c,38
ind,107,1402,veg_c,1
ind,110,101,soil_c,98
ind,110,101,veg_c,200
ind,110,102,soil_c,98
ind,110,102,veg_c,200
ind,110,201,soil_c,98
ind,110,201,veg_c,140
ind,110,202,soil_c,98
ind,110,202,veg_c,140
ind,110,301,soil_c,71
ind,110,301,veg_c,154
ind,110,302,soil_c,71
ind,110,302,veg_c,154
ind,110,401,soil_c,134
ind,110,401,veg_c,160
ind,110,402,soil_c,134
ind,110,402,veg_c,160
ind,110,602,soil_c,206
ind,110,602,veg_c,90
ind,110,801,soil_c,143
ind,110,801,veg_c,103
ind,110,802,soil_c,143
