# File: Food_Demand_Training_Data.csv
# Title: Food_Demand_Training_Data
# Description: Training dataset for the food demand model
# Original source: analysis by RYC STW RPL and KBN
# Units: NA
# Column types: cinnnnnnnnnnnnnnnn
# ----------
iso,year,pop_thous,gdp_pcap_2010usd,cons_price_ns,ns_usd_p1000cal,share_s_ns.x,cons_exp_ns,ns_cal_pcap_day_thous,ns_cons_thous_t,cons_price_s,s_usd_p1000cal,share_s_ns.y,cons_exp_s,s_cal_pcap_day_thous,Tot_cal,s_cons_thous_t,gdp_pcap_thous2005usd
slb,1971,166,866.8765422,3019.098583,9.490141836,0.300417774,75067.02192,0.130549596,0.5,1003.887786,0.469140209,0.699582226,8641.562644,0.304010563,0.434560158,0.5,0.866876542
slb,1972,173,852.0884277,2872.865373,10.49188472,0.261913043,79003.89194,0.119249347,0.461538462,1345.223724,0.609054852,0.738086957,12924.14396,0.336051944,0.455301291,0.538461538,0.852088428
slb,1973,179,898.5478827,2860.227533,10.41330572,0.261913043,78412.19207,0.115252162,0.461538462,1063.403978,0.472151359,0.738086957,10019.05184,0.324787633,0.440039795,0.538461538,0.898547883
slb,1974,186,1040.303247,2182.116277,5.928177707,0.307215149,55784.15222,0.138606569,0.5,979.036753,0.459990752,0.692784851,9761.003766,0.312564442,0.451171012,0.5,1.040303247
slb,1976,201,999.110393,1683.444129,5.588085803,0.217334637,37272.5323,0.090915287,0.384615385,1010.093801,0.42374379,0.782665363,10178.32583,0.327404076,0.418319362,0.615384615,0.999110393
slb,1977,208,1078.468947,1224.265057,4.684093755,0.312514247,64218.92538,0.180584826,0.615384615,1418.129293,0.697983308,0.687485753,21051.17656,0.397260274,0.5778451,0.384615385,1.078468947
slb,1978,215,1144.142777,930.8459706,2.965479198,0.361174676,56166.17601,0.241350749,0.620689655,901.3347061,0.450391289,0.638825324,15088.1082,0.426887544,0.668238292,0.379310345,1.144142777
slb,1979,223,1342.603529,828.0244186,2.612281732,0.348502528,46812.08863,0.220160944,0.620689655,1339.913165,0.6735039,0.651497472,22562.38064,0.411573192,0.631734136,0.379310345,1.342603529
slb,1980,231,1214.191455,565.883237,1.683908306,0.3360134,33779.20062,0.237917334,0.606060606,1096.827332,0.527534636,0.6639866,20911.47298,0.47014173,0.708059064,0.393939394,1.214191455
slb,1981,238,1257.339681,1193.205488,4.857274609,0.29841083,73879.1468,0.175089214,0.586206897,1072.883519,0.487100078,0.70158917,17418.69879,0.411649591,0.586738805,0.413793103,1.257339681
slb,1982,247,1198.152093,880.231588,3.22579084,0.280058921,49064.27868,0.168709445,0.566666667,1509.217152,0.66659885,0.719941079,26064.01502,0.433697521,0.602406966,0.433333333,1.198152093
slb,1983,255,1077.539475,905.2514427,2.704168912,0.233333333,32179.61005,0.127853881,0.35,1830.008437,0.74079567,0.766666667,28965.11069,0.420091324,0.547945205,0.65,1.077539475
slb,1984,263,1119.551627,1808.477458,4.427344586,0.376837304,131669.228,0.309807802,0.724137931,3723.664253,1.984284087,0.623162696,97587.09138,0.51231835,0.822126152,0.275862069,1.119551627
slb,1985,271,1116.975166,1806.595128,5.119396378,0.369137303,155527.262,0.307132386,0.716666667,5248.41522,2.823414171,0.630862697,146591.6638,0.524895112,0.832027498,0.283333333,1.116975166
slb,1986,279,1076.874681,1354.272538,4.027376895,0.408405296,142851.0585,0.348308538,0.734375,3809.73521,2.19104838,0.591594704,112576.0657,0.504541661,0.852850199,0.265625,1.076874681
slb,1987,287,1071.446118,1020.86385,3.195504645,0.326384823,89058.71446,0.266049353,0.648148148,4079.083781,2.047041315,0.673615177,117745.8164,0.549090736,0.815140089,0.351851852,1.071446118
slb,1988,295,1098.377695,1375.536317,4.203683318,0.358534274,143135.417,0.316229394,0.692307692,3716.382131,1.996744662,0.641465726,121641.6848,0.565776643,0.882006037,0.307692308,1.098377695
slb,1989,303,1142.7177,3273.423581,7.85355585,0.379438031,273617.8858,0.315023283,0.739726027,7514.269602,4.185838218,0.620561969,238509.0616,0.515213165,0.830236448,0.260273973,1.1427177
slb,1990,312,1184.347917,1492.234536,3.828974145,0.385897606,111691.1758,0.256146821,0.733333333,10841.42307,6.235509055,0.614102394,289452.3303,0.407622058,0.66376888,0.266666667,1.184347917
slb,1993,339,1265.925165,295.44219,1.194531025,0.186423376,17452.09827,0.118074918,0.266666667,1806.627824,0.787210322,0.813576624,50192.53016,0.515294783,0.633369701,0.733333333,1.265925165
slb,1994,349,1329.007201,304.4398702,1.398807661,0.168376167,20436.57993,0.114691683,0.242424242,7065.216034,3.026694438,0.831623833,218406.2706,0.56647172,0.681163402,0.757575758,1.329007201
slb,1995,359,1421.082975,343.5335529,2.156340605,0.122863941,24496.02927,0.086694395,0.222222222,3201.522962,1.292217213,0.877136059,104798.816,0.61891861,0.705613004,0.777777778,1.421082975
slb,1996,369,1404.812911,339.873151,1.47263088,0.157038079,23017.22065,0.116048558,0.216216216,3449.112101,1.438060948,0.842961921,120653.3136,0.622934996,0.738983554,0.783783784,1.404812911
slb,1997,380,1340.595005,258.2075876,1.431228974,0.123741133,20223.2654,0.101874549,0.170731707,4317.207101,1.714342546,0.876258867,171537.1151,0.721413122,0.823287671,0.829268293,1.340595005
slb,2002,435,913.4547172,416.4999949,2.691423453,0.142115311,50087.39046,0.117209888,0.269230769,5602.476922,2.282854124,0.857884689,256455.8323,0.707542119,0.824752008,0.730769231,0.913454717
slb,2003,446,948.6989193,170.6419004,0.831924588,0.131150015,14458.84934,0.106763315,0.152173913,5830.985162,2.325993125,0.868849985,267814.8484,0.707291603,0.814054917,0.847826087,0.948698919
slb,2004,458,998.6451332,325.9944211,1.684350189,0.171584073,40357.03053,0.143327152,0.315789474,6127.389609,2.567178625,0.828415927,296971.2234,0.69199019,0.835317342,0.684210526,0.998645133
slb,2005,469,1100.530704,272.1515245,1.379850968,0.199207659,41630.10369,0.176242077,0.349206349,9391.005793,4.146333685,0.800792341,502867.3493,0.708473289,0.884715366,0.650793651,1.100530704
slb,2006,481,1115.992029,307.0716585,1.117767188,0.225517492,41648.00542,0.212229089,0.441558442,6745.256391,3.053874264,0.774482508,390773.7508,0.728846866,0.941075955,0.558441558,1.115992029
slb,2007,492,1271.787789,266.9801814,3.281691649,0.179513709,91099.76018,0.154582916,0.358208955,8063.572265,3.449610041,0.820486291,437686.5219,0.706537476,0.861120392,0.641791045,1.271787789
slb,2008,504,1287.502462,305.221849,1.551013577,0.322137568,93122.85519,0.326375299,0.650406504,8575.115694,4.457654841,0.677862432,563180.1126,0.686779735,1.013155034,0.349593496,1.287502462
slb,2009,515,1262.940163,574.2519752,1.740127798,0.341224282,116884.3842,0.357334752,0.65625,7335.35316,3.92161799,0.658775718,508555.421,0.689878973,1.047213725,0.34375,1.262940163
slb,2010,526,1368.104409,370.8790084,1.391212607,0.336058172,98372.64341,0.368300432,0.643939394,9496.629326,5.053312145,0.663941828,705947.7066,0.727642065,1.095942497,0.356060606,1.368104409
slb,2011,538,1423.297507,796.0623081,1.615764929,0.302147717,109791.2269,0.346030453,0.625899281,8380.859437,4.233458384,0.697852283,664398.9588,0.799205581,1.145236034,0.374100719,1.423297507
slb,2012,550,1428.982278,1648.231796,2.525024411,0.292612038,157612.0237,0.310933998,0.638297872,10735.99127,5.367442095,0.707387962,809947.0122,0.751681196,1.062615193,0.361702128,1.428982278
slb,2013,561,1443.241971,679.1691208,2.873639336,0.253880771,144285.4311,0.245207921,0.62406015,12137.2992,5.752261669,0.746119229,848803.7318,0.720630967,0.965838888,0.37593985,1.443241971
slb,2014,587.08,1410.16012,928.9875307,1.522664852,0.249521885,105292.2745,0.32270228,0.547770701,13531.9098,6.374010833,0.750478115,1325666.773,0.970580192,1.293282473,0.452229299,1.41016012
slb,2017,636.04,1429.640126,470.0733509,1.175939505,0.254274868,89006.86114,0.326032739,0.530864198,2373.737803,1.096570158,0.745725132,243416.6438,0.956173171,1.282205909,0.469135802,1.429640126
slb,1991,321,1180.505763,41.42289623,0.151197257,0.26527712,3386.818555,0.191183374,0.625,2584.971376,1.234149027,0.73472288,76566.60561,0.529509666,0.72069304,0.375,1.180505763
slb,2015,603.12,1407.553091,653.9381416,2.014207336,0.162244622,84616.8502,0.190834146,0.288461538,12630.4228,5.317543447,0.837755378,1153481.524,0.985378316,1.176212462,0.711538462,1.407553091
slb,2016,619.44,1417.840887,340.070684,1.812003181,0.137346268,65159.6344,0.159047766,0.266666667,17909.84872,7.364702688,0.862653732,1663391.749,0.998957963,1.158005729,0.733333333,1.417840887
slb,1975,193,915.5981244,734.7211031,3.719221768,0.210647387,23840.21153,0.090992973,0.384615385,1482.749148,0.636596911,0.789352613,15291.05781,0.340975229,0.431968202,0.615384615,0.915598124
slb,1992,330,1278.796518,42.63022982,0.253045512,0.132336343,2373.5669,0.077874637,0.222222222,2773.382151,1.124997586,0.867663657,69187.35152,0.510585305,0.588459942,0.777777778,1.278796518
slb,1998,390,1347.935587,77.45807645,0.387135767,0.115843421,5075.349904,0.092096944,0.170731707,6103.882866,2.422089316,0.884156579,242354.257,0.702915349,0.795012294,0.829268293,1.347935587
slb,1999,401,1290.623289,87.64463892,0.867569906,0.11120712,11165.62469,0.087930858,0.166666667,4608.119116,1.818014989,0.88879288,187001.0218,0.702763639,0.790694497,0.833333333,1.290623289
slb,2000,412,1077.621842,77.64680316,0.578054552,0.104302585,7300.828992,0.083987232,0.139534884,3960.548443,1.531986778,0.895697415,166159.2859,0.721239527,0.805226759,0.860465116,1.077621842
slb,2001,424,963.7110708,95.00708377,0.593235513,0.103132162,7207.811489,0.078508659,0.12195122,12495.16633,4.928125389,0.896867838,520705.7286,0.682734557,0.761243215,0.87804878,0.963711071
sle,2005,5120,390.2152396,458.9297035,0.375531125,0.305814544,246472.3431,0.351203981,0.529843893,1652.468839,0.830039564,0.694185456,1236626.144,0.797217466,1.148421447,0.470156107,0.39021524
zaf,1983,31410,6293.756721,893.3454435,1.212068183,0.370088246,14457064.46,1.040380648,0.603242204,469.7547377,0.21738432,0.629911754,4413221.248,1.770788467,2.811169115,0.396757796,6.293756721
blr,2010,9491,6030.123895,1752.518717,1.205938011,0.677103751,8902620.295,2.131022468,0.873685468,212.5142224,0.226407112,0.322896249,797059.4448,1.016238888,3.147261356,0.126314532,6.030123895
sle,2001,4296,302.0958466,208.123024,1.335249707,0.096671538,198751.9188,0.094927425,0.175257732,4329.515747,1.670061595,0.903328462,2322888.672,0.887030943,0.981958368,0.824742268,0.302095847
sle,2004,4928,387.941304,673.4734704,0.50927982,0.311286423,324538.5651,0.35427971,0.536771729,688.2222326,0.318232169,0.688713577,448675.535,0.783835172,1.138114882,0.463228271,0.387941304
sle,1970,2532,598.6046315,389.5565787,2.100596177,0.221119899,498618.5144,0.256843905,0.522022838,476.0914982,0.204267013,0.778880101,170791.7346,0.904715532,1.161559436,0.477977162,0.598604632
sle,1978,3030,564.5127287,386.3293786,2.719206244,0.149324169,493862.2381,0.164220806,0.396666667,283.1670383,0.104751752,0.850675831,108382.4473,0.935539581,1.099760387,0.603333333,0.564512729
sle,1979,3104,579.150114,431.5275839,2.804989052,0.15668849,548459.5093,0.172583322,0.401626016,704.868352,0.282676697,0.84331151,297477.6488,0.928858918,1.10144224,0.598373984,0.579150114
sle,1986,3688,574.1479482,603.0327358,5.789065155,0.108479768,779092.3885,0.099976228,0.229540918,1962.831203,0.763647674,0.891520232,844609.6005,0.821635515,0.921611743,0.770459082,0.574147948
sle,1990,4043,598.2726104,747.8356865,4.814506536,0.095161219,624345.2075,0.087877238,0.172413793,7027.182484,2.742614685,0.904838781,3381808.464,0.835579168,0.923456405,0.827586207,0.59827261
sle,1991,4053,549.0975263,1001.377403,0.469649145,0.315951177,266117.2949,0.383027624,0.279264214,1043.430301,0.537795615,0.684048823,659756.9041,0.829272414,1.212300038,0.720735786,0.549097526
sle,1992,4032,498.7139727,35.4380924,0.260417979,0.107631896,38830.92483,0.10131958,0.213768116,1021.316344,0.403125746,0.892368104,498368.2343,0.840033159,0.94135274,0.786231884,0.498713973
sle,1993,3991,504.1109063,60.65291929,0.173337248,0.318335019,98720.7628,0.390968721,0.276559865,493.0993934,0.253139143,0.681664981,308718.3736,0.837198766,1.228167486,0.723440135,0.504110906
sle,1994,3952,526.9036541,66.83321223,0.193806615,0.276395948,95492.39554,0.341578393,0.256198347,3643.334873,1.787942918,0.723604052,2306339.088,0.894251567,1.23582996,0.743801653,0.526903654
sle,1995,3927,477.099657,88.07156864,0.817848145,0.095932913,109747.0426,0.093619515,0.205035971,2271.933309,0.87931655,0.904067087,1111983.709,0.882265733,0.975885248,0.794964029,0.477099657
sle,2006,5281,394.2987495,310.4715921,0.297207482,0.304535389,205192.0455,0.358172098,0.458,1792.950733,0.894978751,0.695464611,1411077.198,0.817954258,1.176126356,0.542,0.394298749
sle,2007,5416,415.4534542,706.8037447,0.535330273,0.300193756,399773.9413,0.377764513,0.444136657,1667.715965,0.828437783,0.699806244,1442210.767,0.880637786,1.258402299,0.555863343,0.415453454
dji,2000,723,897.6478769,1009.521831,1.205243797,0.337506442,189428.1676,0.595577787,0.524509804,2330.25895,1.128021135,0.662493558,348005.8002,1.169063453,1.76464124,0.475490196,0.897647877
aus,1978,14369,32625.70461,1201.252141,1.205172664,0.730913428,13434746.63,2.125498481,0.88297568,94.55825214,0.105137511,0.269086572,431483.2928,0.782504574,2.908003055,0.11702432,32.62570461
mrt,2014,3930.9,1369.582923,1441.376298,1.205078849,0.372771849,1615155.131,0.93414419,0.538263666,3490.979048,1.831464091,0.627228151,4130281.189,1.571796622,2.505940812,0.461736334,1.369582923
aus,1977,14212,31701.01893,1111.18974,1.20408443,0.713641828,13238523,2.119505415,0.873339069,51.3327013,0.053815645,0.286358172,237421.7101,0.850479433,2.969984848,0.126660931,31.70101893
sle,1980,3180,581.5138937,859.9553712,3.288859511,0.257242588,1197342.194,0.313655553,0.50672043,470.3199687,0.214238376,0.742757412,225203.0957,0.905643146,1.219298699,0.49327957,0.581513894
sle,2008,5532,428.7145342,542.8698031,0.309713586,0.42966228,410581.1069,0.656543745,0.619850187,2944.452769,1.815730836,0.57033772,3195177.868,0.871502293,1.528046038,0.380149813,0.428714534
sle,2010,5752,448.1965021,272.0274249,0.22446398,0.428734823,321412.217,0.682030789,0.635611907,1741.738994,1.073611332,0.571265177,2048386.004,0.908767885,1.590798674,0.364388093,0.448196502
nga,1978,69512,1448.051193,550.5034055,1.204036203,0.535884727,28166331.94,0.922015239,0.749322048,307.4431082,0.207816695,0.464115273,4210422.35,0.79853247,1.720547709,0.250677952,1.448051193
sle,2002,4493,365.1566178,314.8542862,0.676937616,0.291473722,397545.1539,0.358103473,0.491735537,2787.268095,1.369839112,0.708526278,1955527.522,0.870492608,1.228596081,0.508264463,0.365156618
sle,2009,5641,433.819671,570.9782373,0.498013959,0.323115316,422998.1164,0.412522797,0.470386266,1695.230605,0.87734524,0.676884684,1561077.933,0.864181761,1.276704558,0.529613734,0.433819671
sle,1971,2583,589.3080662,473.4922967,3.476160381,0.201246183,794893.5943,0.242544774,0.5,292.5720585,0.118483068,0.798753817,107535.2325,0.962669509,1.205214283,0.5,0.589308066
sle,1972,2638,582.2808173,542.0577377,0.862365197,0.394023537,523748.8788,0.630760123,0.523529412,147.1357181,0.074401832,0.605976463,69494.28721,0.970058263,1.600818387,0.476470588,0.582280817
sle,1973,2696,589.6034989,627.6195254,3.498855746,0.206917033,853230.9622,0.247815129,0.50152439,361.3084332,0.150727797,0.793082967,140882.2571,0.949839437,1.197654567,0.49847561,0.589603499
sle,1974,2757,596.6874421,318.7378914,1.904188051,0.16851675,386493.0486,0.201698292,0.470229008,351.8346695,0.139922961,0.83148325,140130.0466,0.995205231,1.196903523,0.529770992,0.596687442
sle,1975,2821,583.1503999,1120.944665,1.620307058,0.589345625,327318.2288,0.196190023,0.878612717,500.7776714,0.362997777,0.410654375,51095.56707,0.136704656,0.332894679,0.121387283,0.5831504
sle,1996,3920,359.4833551,71.4818831,0.69912869,0.079492147,78309.40455,0.078284876,0.18,1988.594458,0.754310367,0.920507853,978385.8045,0.906527817,0.984812692,0.82,0.359483355
sle,1997,3928,295.6258223,48.03960317,0.668267818,0.081896974,78173.9694,0.081591943,0.184587814,2011.893437,0.757963728,0.918103026,993993.6326,0.914683481,0.996275423,0.815412186,0.295625822
sle,1999,4030,262.5240834,94.63799811,0.149912583,0.252190901,68118.77841,0.308909208,0.220367279,1636.225531,0.767580554,0.747809099,1034222.687,0.915993066,1.224902274,0.779632721,0.262524083
sle,2000,4140,265.2782722,113.5751213,0.24698384,0.257766739,116623.2994,0.312480974,0.216306156,1163.40921,0.531834976,0.742233261,723114.7432,0.899781616,1.21226259,0.783693844,0.265278272
sle,2003,4713,380.531356,271.2547203,0.448455056,0.285219594,258561.2471,0.335161561,0.498991935,2380.075786,1.136686116,0.714780406,1642397.768,0.839938497,1.175100058,0.501008065,0.380531356
sle,1976,2888,565.5038871,244.6314464,1.44412625,0.149778957,244634.9868,0.160702766,0.405643739,191.919835,0.067570026,0.850221043,64975.33675,0.912230107,1.072932873,0.594356261,0.565503887
sle,1977,2958,556.8117941,327.728331,2.261740285,0.136422782,362805.759,0.148573175,0.381533101,321.0709926,0.11794152,0.863577218,119760.1784,0.940491076,1.089064251,0.618466899,0.556811794
sle,1981,3256,590.4633004,1165.232973,7.307661891,0.179102799,1629170.142,0.187590455,0.438184664,550.0397785,0.226285228,0.820897201,231222.7716,0.859799401,1.047389856,0.561815336,0.5904633
sle,1982,3331,587.2838952,1173.747697,1.413814655,0.34761816,817001.0747,0.47529435,0.329768271,710.1000909,0.36384162,0.65238184,394586.2369,0.891994259,1.367288609,0.670231729,0.587283895
sle,1983,3408,573.4332881,832.4974186,1.74663234,0.332727319,914222.2994,0.420782687,0.309433962,426.1911321,0.205517851,0.667272681,215732.0884,0.843864557,1.264647244,0.690566038,0.573433288
sle,1984,3492,584.0455395,384.4925823,1.350711605,0.351034523,728047.0622,0.422892247,0.325,782.9482751,0.408157595,0.648965477,406720.8798,0.781810479,1.204702726,0.675,0.58404554
sle,1985,3584,582.3076498,596.6111305,6.988715454,0.109048684,876175.2565,0.095836901,0.236786469,3244.121912,1.277011446,0.890951316,1308042.824,0.783008195,0.878845095,0.763213531,0.58230765
sle,1987,3801,579.5574175,421.9222579,3.878325631,0.102229603,510891.8354,0.094949779,0.227969349,1848.620259,0.704506929,0.897770397,815001.7961,0.833839689,0.928789468,0.772030651,0.579557418
sle,1988,3908,577.5866203,692.0001688,4.25190427,0.112477868,615845.8145,0.101540921,0.225433526,1783.227851,0.708086179,0.887522132,809257.532,0.801222641,0.902763562,0.774566474,0.57758662
sle,1989,3993,584.4772362,647.9482953,5.115747555,0.095579549,649853.4119,0.087159378,0.208646617,3883.68929,1.477054528,0.904420451,1775449.084,0.824744673,0.911904051,0.791353383,0.584477236
sle,1998,3962,290.6344722,51.22588442,0.415972288,0.090978505,55511.50187,0.092280777,0.175,2718.786573,1.040788797,0.909021495,1387766.967,0.922033289,1.014314066,0.825,0.290634472
grc,1992,10350,19826.72912,859.4527154,1.20197071,0.57942568,8872034.281,1.953872014,0.863959743,147.3222059,0.105479676,0.42057432,565123.1886,1.418211899,3.372083912,0.136040257,19.82672912
gbr,1993,57889,28342.09553,1181.548462,1.200247264,0.690061949,48429412.97,1.909631494,0.878678706,115.484701,0.113406961,0.309938051,2055251.677,0.857701927,2.767333421,0.121321294,28.34209553
