# File: GTAP_ag_HA_ha.csv,,,,,,,,,,,,,,,,,,,
# Author: Page Kyle,,,,,,,,,,,,,,,,,,,
# Description: GTAP v2.1 Land value by country / use / and AEZ,,,,,,,,,,,,,,,,,,,
# Original source: aglu-data/RawData/GTAP/GTPLU18V60_AGMP_DEC06.XLS [VFMA],,,,,,,,,,,,,,,,,,,
# ----------,,,,,,,,,,,,,,,,,,,
ctry87,GTAP_use,AEZ01,AEZ02,AEZ03,AEZ04,AEZ05,AEZ06,AEZ07,AEZ08,AEZ09,AEZ10,AEZ11,AEZ12,AEZ13,AEZ14,AEZ15,AEZ16,AEZ17,AEZ18
zmb,wht,0,0,2.240665436,0.011759942,0,0,0,0,0.329344481,0.002312348,0,0,0,0,0,0,0,0
zmb,wol,0,0,1.655934691,2.548548222,0,0,0,0,0.796519458,0.131221905,0,0,0,0,0,0,0,0
zwe,c_b,0.660251975,0.975254357,1.032312393,0.04508904,0,0,0.710102856,1.342646122,3.06225276,0.086665243,0.030612594,0,0,0,0,0,0,0
zwe,ctl,0.531694412,0.817629516,3.257459879,0.294191897,0,0,0.256803662,1.381603956,14.61912251,0.868398547,0.101459175,0,0,0,0,0,0,0
zwe,frs,0,0,0,0,0,0,0,8.913216591,4.799425602,0,0,0,0,0,0,0,0,0
zwe,gro,0.359906435,0.96390599,2.648486853,0.409730971,0,0,0.176826358,0.609722257,10.15687275,1.180014849,0.217422143,0,0,0,0,0,0,0
zwe,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zwe,ocr,12.48341942,7.938057899,9.631443977,0.439761728,0,0,5.869230747,11.66305923,26.39056778,1.111278772,0.29563126,0,0,0,0,0,0,0
zwe,osd,0.446311027,0.829076767,0.816134334,0.099665076,0,0,0.307948172,0.323262215,1.553514123,0.245494708,0.056065936,0,0,0,0,0,0,0
zwe,pdr,0,0,0.053777155,0.019082217,0,0,0,0,0,0.085869975,0,0,0,0,0,0,0,0
zwe,pfb,0.225831181,0.349809706,3.285523176,0.140161604,0,0,0.010240117,0.276483148,13.56696606,0.415547609,0.092343919,0,0,0,0,0,0,0
zwe,rmk,0.012340418,0.01897686,0.075604364,0.006828078,0,0,0.005960312,0.032066483,0.33930409,0.020155188,0.002354827,0,0,0,0,0,0,0
zwe,v_f,3.11631155,1.303702831,0.9975968,0.047915269,0,0,0.868431449,0.985446572,1.916515112,0.076138273,0.043634161,0,0,0,0,0,0,0
zwe,wht,0.294579625,0.42933917,0.955178201,0.035674322,0,0,0.309683949,0.835160136,1.563977718,0.074773192,0.027305711,0,0,0,0,0,0,0
zwe,wol,0.165902451,0.255121648,1.01641202,0.091795504,0,0,0.0801294,0.431096286,4.561545849,0.270962864,0.031657897,0,0,0,0,0,0,0
