# UC Davis transportation database,,,,,,,,,,,,,,
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2020,2035,2050,2065,2080,2095
Canada,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.801978791,1.801978791,1.801978791,1.801978791,1.801978791,1.801978791,1.801978791
Canada,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.944425577,1.944425577,1.944425577,1.944425577,1.944425577,1.944425577,1.944425577
Canada,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,43.35250816,43.35250816,43.35322701,36.12828597,36.12888054,36.12947288,36.130063
Canada,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,7.131963154,7.13256082,7.133156249,7.133749449,7.134340428,7.134929195,7.135515758
Canada,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,5.773178575,5.773274665,5.773370394,5.773465766,5.77356078,5.773655439,5.773749743
Canada,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,5.528196093,5.528655823,5.529113832,5.529570126,5.530024713
Canada,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,4.474362056,4.474435969,4.474509605,4.474582965,4.474656051
Canada,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,71.21999473,71.23323154,71.24641881,71.25955671,71.27264543,71.28568515,71.29867606
Canada,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,44.41774734,44.41937892,44.42100439,44.42262377,44.42423709,44.42584438,44.42744564
Canada,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,67.30699043,65.58870152,65.60759425,65.62641626,65.6451678,65.66384915
Canada,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,39.88678923,39.69304024,39.69522513,39.69740184,39.69957041,39.70173086
Canada,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199
Canada,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652
Canada,Freight,Truck,Truck (0-4.5t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.103836132,1.103836132,1.103836132,1.103836132,1.103836132,1.103836132,1.103836132
Canada,Freight,Truck,Truck (0-4.5t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.451782585,1.422787047,1.39379151,1.364795972,1.364795972,1.364795972,1.364795972
Canada,Freight,Truck,Truck (4.5-15t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.255215262,1.255215262,1.255215262,1.255215262,1.255215262,1.255215262,1.255215262
Canada,Freight,Truck,Truck (4.5-15t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.650878789,1.617906828,1.584934867,1.551962907,1.551962907,1.551962907,1.551962907
Canada,Freight,Truck,Truck (>15t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.31522441,1.31522441,1.31522441,1.31522441,1.31522441,1.31522441,1.31522441
Canada,Freight,Truck,Truck (>15t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.729803762,1.695255482,1.660707203,1.626158924,1.626158924,1.626158924,1.626158924
China,Passenger,Bus,Heavy Bus,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.631913972,1.2667453,1.2667453,1.2667453,1.2667453,1.2667453,1.2667453
China,Passenger,Bus,Heavy Bus,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.760917099,1.36688177,1.36688177,1.36688177,1.36688177,1.36688177,1.36688177
China,Passenger,Bus,Light Bus,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.087942648,1.087942648,1.087942648,1.087942648,1.087942648,1.087942648,1.087942648
China,Passenger,Bus,Light Bus,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.173944733,1.173944733,1.173944733,1.173944733,1.173944733,1.173944733,1.173944733
China,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,39.42432712,39.42432712,39.42516249,39.42599474,39.42682387,39.42764989,39.42847283
China,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,23.00527479,23.01246823,23.01963473,23.02677441,23.03388736,23.04097369,23.04803348
China,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,19.7117443,19.71216356,19.71258125,19.71299737,19.71341193,19.71382495,19.71423641
China,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,17.84021692,17.84575017,17.85126271,17.85675461,17.86222595
China,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,15.27725047,15.27757296,15.27789425,15.27821433,15.27853322
China,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,9.365893708,9.390088518,9.414192756,9.438206761,9.462130871,9.485965422,9.50971075
China,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,9.188900832,9.190055999,9.191206842,9.192353377,9.19349562,9.194633586,9.195767293
China,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,8.872524584,8.895300241,8.91799064,8.940596098,8.963116934,8.985553465
China,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,8.252295183,8.253328593,8.254358134,8.255383822,8.256405669,8.257423692
China,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199
China,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652
China,Freight,Truck,3W Rural,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.22750986,0.22750986,0.22750986,0.22750986,0.22750986,0.22750986,0.22750986
China,Freight,Truck,3W Rural,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.299224534,0.293248311,0.287272088,0.281295866,0.281295866,0.281295866,0.281295866
China,Freight,Truck,Truck (0-6t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.409517748,0.409517748,0.409517748,0.409517748,0.409517748,0.409517748,0.409517748
China,Freight,Truck,Truck (0-6t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.538604162,0.52784696,0.517089759,0.506332558,0.506332558,0.506332558,0.506332558
China,Freight,Truck,Truck (6-14t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.456622181,0.456622181,0.456622181,0.456622181,0.456622181,0.456622181,0.456622181
China,Freight,Truck,Truck (6-14t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.600556651,0.588562111,0.576567572,0.564573033,0.564573033,0.564573033,0.564573033
China,Freight,Truck,Truck (>14t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.477475836,0.477475836,0.477475836,0.477475836,0.477475836,0.477475836,0.477475836
China,Freight,Truck,Truck (>14t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.627983704,0.615441382,0.60289906,0.590356737,0.590356737,0.590356737,0.590356737
Eastern Europe,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,3.184338061,3.184338061,3.184338061,3.184338061,3.184338061,3.184338061,3.184338061
Eastern Europe,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,3.436060624,3.436060624,3.436060624,3.436060624,3.436060624,3.436060624,3.436060624
Eastern Europe,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,14.73515055,14.73515055,14.73686867,12.2821503,12.28357137,12.28498711,12.28639756
Eastern Europe,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,4.826237153,4.829302166,4.832355705,4.835397813,4.838428533,4.841447908,4.84445598
Eastern Europe,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,9.822283983,9.8234337,9.824579114,9.825720239,9.826857093,9.827989692,9.82911805
Eastern Europe,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,3.745075671,3.747433305,3.749782113,3.752122129,3.754453384
Eastern Europe,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,7.614048813,7.614933186,7.615814247,7.616692011,7.617566489
Eastern Europe,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,26.23506472,26.24475156,26.25440213,26.26401657,26.27359502,26.28313762,26.2926445
Eastern Europe,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,29.47639965,29.47889949,29.48138997,29.48387113,29.486343,29.48880562,29.49125901
Eastern Europe,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,24.79819045,23.54072963,23.55455551,23.56832964,23.58205221,23.5957234
Eastern Europe,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,26.47084852,26.17399378,26.17734139,26.18067647,26.18399906,26.18730921
Eastern Europe,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199
Eastern Europe,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652
Eastern Europe,Freight,Truck,Truck (0-3.5t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.521731725,0.521731725,0.521731725,0.521731725,0.521731725,0.521731725,0.521731725
Eastern Europe,Freight,Truck,Truck (0-3.5t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.686189744,0.672484909,0.658780074,0.645075239,0.645075239,0.645075239,0.645075239
Eastern Europe,Freight,Truck,Truck (16-32t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.57473638,0.57473638,0.57473638,0.57473638,0.57473638,0.57473638,0.57473638
Eastern Europe,Freight,Truck,Truck (16-32t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.755902297,0.740805137,0.725707977,0.710610818,0.710610818,0.710610818,0.710610818
Eastern Europe,Freight,Truck,Truck (3.5-16t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.520628388,0.520628388,0.520628388,0.520628388,0.520628388,0.520628388,0.520628388
Eastern Europe,Freight,Truck,Truck (3.5-16t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.684738618,0.671062765,0.657386913,0.64371106,0.64371106,0.64371106,0.64371106
Eastern Europe,Freight,Truck,Truck (>32t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.576703114,0.576703114,0.576703114,0.576703114,0.576703114,0.576703114,0.576703114
Eastern Europe,Freight,Truck,Truck (>32t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.758488976,0.743340155,0.728191333,0.713042511,0.713042511,0.713042511,0.713042511
Former Soviet Union,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,3.125161984,3.125161984,3.125161984,3.125161984,3.125161984,3.125161984,3.125161984
Former Soviet Union,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,3.372206667,3.372206667,3.372206667,3.372206667,3.372206667,3.372206667,3.372206667
Former Soviet Union,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,46.17422916,46.17422916,46.17527032,38.48025632,38.48111747,38.4819754,38.4819754
Former Soviet Union,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,36.90981245,36.91741332,36.92498574,36.93252981,36.94004564,36.94753333,36.95499299
Former Soviet Union,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,30.78212273,30.78281944,30.78351355,30.78420506,30.78489398,30.78558032,30.78626409
Former Soviet Union,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,28.61686395,28.6227106,28.62853537,28.63433833,28.64011957
Former Soviet Union,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,23.857223,23.85775892,23.85829283,23.85882475,23.85935467
Former Soviet Union,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,10.61628212,10.64007827,10.66378533,10.68740365,10.71093356,10.73437538,10.75772945
Former Soviet Union,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,9.737101712,9.738773977,9.740439982,9.74209975,9.743753304,9.745400669,9.747041867
Former Soviet Union,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,10.05361726,10.07601764,10.09833416,10.12056714,10.14271689,10.16478373
Former Soviet Union,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,8.74502153,8.746517535,8.748007938,8.749492763,8.75097203,8.752445758
Former Soviet Union,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199
Former Soviet Union,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652
Former Soviet Union,Freight,Truck,Truck (0-3.5t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.521731725,0.521731725,0.521731725,0.521731725,0.521731725,0.521731725,0.521731725
Former Soviet Union,Freight,Truck,Truck (0-3.5t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.686189744,0.672484909,0.658780074,0.645075239,0.645075239,0.645075239,0.645075239
Former Soviet Union,Freight,Truck,Truck (16-32t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.57473638,0.57473638,0.57473638,0.57473638,0.57473638,0.57473638,0.57473638
Former Soviet Union,Freight,Truck,Truck (16-32t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.755902297,0.740805137,0.725707977,0.710610818,0.710610818,0.710610818,0.710610818
Former Soviet Union,Freight,Truck,Truck (3.5-16t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.520628388,0.520628388,0.520628388,0.520628388,0.520628388,0.520628388,0.520628388
Former Soviet Union,Freight,Truck,Truck (3.5-16t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.684738618,0.671062765,0.657386913,0.64371106,0.64371106,0.64371106,0.64371106
Former Soviet Union,Freight,Truck,Truck (>32t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.576703114,0.576703114,0.576703114,0.576703114,0.576703114,0.576703114,0.576703114
Former Soviet Union,Freight,Truck,Truck (>32t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.758488976,0.743340155,0.728191333,0.713042511,0.713042511,0.713042511,0.713042511
India,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.631913972,1.631913972,1.631913972,1.631913972,1.631913972,1.631913972,1.631913972
India,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.760917099,1.760917099,1.760917099,1.760917099,1.760917099,1.760917099,1.760917099
India,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,23.68827523,23.68827523,23.68887265,19.7412232,19.74171733,19.74220961,19.74270005
India,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,19.04360198,19.04714957,19.05068387,19.05420494,19.05771284,19.0612076,19.06468928
India,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,15.79178371,15.79218349,15.79258177,15.79297856,15.79337387,15.79376769,15.79416004
India,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,14.76428,14.76700883,14.76972745,14.77243589,14.77513419
India,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,12.23925087,12.23955838,12.23986475,12.24016996,12.24047403
India,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,23.51209688,23.51914175,23.52616025,23.53315247,23.54011852,23.54705849,23.55397248
India,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,15.06268376,15.0633341,15.063982,15.06462748,15.06527055,15.0659112,15.06654946
India,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,22.2228111,22.22944275,22.23604958,22.24263167,22.24918912,22.25572203
India,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,13.52625919,13.52684098,13.5274206,13.52799804,13.52857332,13.52914645
India,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199
India,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652
India,Freight,Truck,Truck (0-2t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.11375493,0.11375493,0.11375493,0.11375493,0.11375493,0.11375493,0.11375493
India,Freight,Truck,Truck (0-2t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.149612267,0.146624156,0.143636044,0.140647933,0.140647933,0.140647933,0.140647933
India,Freight,Truck,Truck (2-5t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.204758874,0.204758874,0.204758874,0.204758874,0.204758874,0.204758874,0.204758874
India,Freight,Truck,Truck (2-5t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.269302081,0.26392348,0.25854488,0.253166279,0.253166279,0.253166279,0.253166279
India,Freight,Truck,Truck (5-9t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.228311091,0.228311091,0.228311091,0.228311091,0.228311091,0.228311091,0.228311091
India,Freight,Truck,Truck (5-9t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.300278325,0.294281056,0.288283786,0.282286517,0.282286517,0.282286517,0.282286517
India,Freight,Truck,Truck (9-16t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.238737918,0.238737918,0.238737918,0.238737918,0.238737918,0.238737918,0.238737918
India,Freight,Truck,Truck (9-16t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.313991852,0.307720691,0.30144953,0.295178369,0.295178369,0.295178369,0.295178369
Japan,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,3.499379642,3.499379642,3.499379642,3.499379642,3.499379642,3.499379642,3.499379642
Japan,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,3.776006305,3.776006305,3.776006305,3.776006305,3.776006305,3.776006305,3.776006305
Japan,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,129.0881842,107.5761007,107.5787049,107.5812993,107.5838839,107.586459,107.5890243
Japan,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,43.14713971,43.15585831,43.16454426,43.17319771,43.18181876,43.19040754,43.19896416
Japan,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,35.93284521,35.93371835,35.93458821,35.93545482,35.93631818,35.93717831,35.93803522
Japan,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,33.45252181,33.45922822,33.46590954,33.47256584,33.47919722
Japan,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,27.84930586,27.84997748,27.85064659,27.85131319,27.8519773
Japan,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,13.98592442,13.99858938,14.01120694,14.02377726,14.03630052,14.04877691,14.06120659
Japan,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,6.927317751,6.927431984,6.927545789,6.927659169,6.927772123,6.927884655,6.927996766
Japan,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,13.22701359,11.58295758,11.60103411,11.61904297,11.63698442,11.6548587
Japan,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,6.220551169,6.206986066,6.207139039,6.207291439,6.207443268,6.207594529
Japan,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199
Japan,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652
Japan,Freight,Truck,Truck (0-1t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.038822666,1.038822666,1.038822666,1.038822666,1.038822666,1.038822666,1.038822666
Japan,Freight,Truck,Truck (0-1t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.366275855,1.33898809,1.311700324,1.284412558,1.284412558,1.284412558,1.284412558
Japan,Freight,Truck,Truck (1-6t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.235417103,1.235417103,1.235417103,1.235417103,1.235417103,1.235417103,1.235417103
Japan,Freight,Truck,Truck (1-6t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.62483994,1.592388037,1.559936134,1.52748423,1.52748423,1.52748423,1.52748423
Korea,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.661867885,1.661867885,1.661867885,1.661867885,1.661867885,1.661867885,1.661867885
Korea,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.793238875,1.793238875,1.793238875,1.793238875,1.793238875,1.793238875,1.793238875
Korea,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,69.46452133,57.8878537,57.88860348,57.88935045,57.89009462,57.89083601,57.89157463
Korea,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,30.62227689,30.62901495,30.6357278,30.64241551,30.6490782,30.65571594,30.66232883
Korea,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,25.69537666,25.69571073,25.69604354,25.69637511,25.69670544,25.69703454,25.6973624
