; RCP4.5 Emissions, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; http://tntcat.iiasa.ac.at:8787/RcpDb/dsd?Action=htmlpage&page=download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;UNITS:,GtC/yr,GtC/yr,MtCH4/yr,MtN2O-N/yr,MtS/yr,GgS/yr,MtCO/yr,Mt/yr,MtN/yr,Mt/yr,kg/yr,kg/yr,Mt/yr,kg/yr,MtN/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr
2219,1.00054,0.00092,267.3402,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83076,81.42375,10.45263,23.35988,402.26841,35.38537,0.06,83.10068,0.2246,5.95,26.752,4.889,1.212,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.825,3511.082
2220,0.995,0.00092,267.357,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.8308,81.4266,10.453,23.3607,402.2825,35.3866,0.06,83.1036,0.2246,5.951,26.756,4.89,1.213,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.836,3511.082
2221,0.99023,0.00092,267.373,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83082,81.42932,10.45337,23.36148,402.29593,35.38779,0.06,83.10637,0.2246,5.952,26.76,4.891,1.213,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.847,3511.082
2222,0.98546,0.00092,267.389,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83084,81.43204,10.45374,23.36226,402.30936,35.38898,0.06,83.10914,0.2246,5.953,26.763,4.891,1.213,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.858,3511.082
2223,0.98069,0.00092,267.405,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83086,81.43476,10.45411,23.36304,402.32279,35.39017,0.06,83.11191,0.2246,5.954,26.767,4.892,1.213,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.869,3511.082
2224,0.97592,0.00092,267.421,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83088,81.43748,10.45448,23.36382,402.33622,35.39136,0.06,83.11468,0.2246,5.954,26.77,4.893,1.213,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.88,3511.082
2225,0.97115,0.00092,267.437,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.8309,81.4402,10.45485,23.3646,402.34965,35.39255,0.06,83.11745,0.2246,5.955,26.774,4.893,1.213,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.891,3511.082
2226,0.96638,0.00092,267.453,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83092,81.44292,10.45522,23.36538,402.36308,35.39374,0.06,83.12022,0.2246,5.956,26.777,4.894,1.213,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.902,3511.082
2227,0.96161,0.00092,267.469,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83094,81.44564,10.45559,23.36616,402.37651,35.39493,0.06,83.12299,0.2246,5.957,26.781,4.894,1.214,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.913,3511.082
2228,0.95684,0.00092,267.485,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83096,81.44836,10.45596,23.36694,402.38994,35.39612,0.06,83.12576,0.2246,5.957,26.784,4.895,1.214,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.924,3511.082
2229,0.95207,0.00092,267.501,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83098,81.45108,10.45633,23.36772,402.40337,35.39731,0.06,83.12853,0.2246,5.958,26.788,4.896,1.214,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.935,3511.082
2230,0.9473,0.00092,267.517,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.831,81.4538,10.4567,23.3685,402.4168,35.3985,0.06,83.1313,0.2246,5.959,26.791,4.896,1.214,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.945,3511.082
2231,0.94314,0.00092,267.53226,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83103,81.45639,10.45701,23.36925,402.42961,35.39963,0.06,83.13395,0.2246,5.96,26.794,4.897,1.214,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.956,3511.082
2232,0.93898,0.00092,267.54752,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83106,81.45898,10.45732,23.37,402.44242,35.40076,0.06,83.1366,0.2246,5.96,26.798,4.898,1.214,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.967,3511.082
2233,0.93482,0.00092,267.56278,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83109,81.46157,10.45763,23.37075,402.45523,35.40189,0.06,83.13925,0.2246,5.961,26.801,4.898,1.215,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,156.977,3511.082
2234,0.93066,0.00092,267.57804,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83112,81.46416,10.45794,23.3715,402.46804,35.40302,0.06,83.1419,0.2246,5.962,26.804,4.899,1.215,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,156.988,3511.082
2235,0.9265,0.00092,267.5933,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83115,81.46675,10.45825,23.37225,402.48085,35.40415,0.06,83.14455,0.2246,5.963,26.808,4.899,1.215,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,156.998,3511.082
2236,0.92234,0.00092,267.60856,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83118,81.46934,10.45856,23.373,402.49366,35.40528,0.06,83.1472,0.2246,5.963,26.811,4.9,1.215,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.008,3511.082
2237,0.91818,0.00092,267.62382,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83121,81.47193,10.45887,23.37375,402.50647,35.40641,0.06,83.14985,0.2246,5.964,26.814,4.901,1.215,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.019,3511.082
2238,0.91402,0.00092,267.63908,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83124,81.47452,10.45918,23.3745,402.51928,35.40754,0.06,83.1525,0.2246,5.965,26.818,4.901,1.215,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.029,3511.082
2239,0.90986,0.00092,267.65434,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83127,81.47711,10.45949,23.37525,402.53209,35.40867,0.06,83.15515,0.2246,5.966,26.821,4.902,1.215,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.039,3511.082
2240,0.9057,0.00092,267.6696,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.8313,81.4797,10.4598,23.376,402.5449,35.4098,0.06,83.1578,0.2246,5.966,26.824,4.902,1.216,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.05,3511.082
2241,0.90206,0.00092,267.68419,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83133,81.48216,10.46013,23.37671,402.55715,35.41087,0.06,83.16032,0.2246,5.967,26.827,4.903,1.216,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.06,3511.082
2242,0.89842,0.00092,267.69878,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83136,81.48462,10.46046,23.37742,402.5694,35.41194,0.06,83.16284,0.2246,5.968,26.831,4.904,1.216,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.07,3511.082
2243,0.89478,0.00092,267.71337,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83139,81.48708,10.46079,23.37813,402.58165,35.41301,0.06,83.16536,0.2246,5.968,26.834,4.904,1.216,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.08,3511.082
2244,0.89114,0.00092,267.72796,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83142,81.48954,10.46112,23.37884,402.5939,35.41408,0.06,83.16788,0.2246,5.969,26.837,4.905,1.216,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.09,3511.082
2245,0.8875,0.00092,267.74255,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83145,81.492,10.46145,23.37955,402.60615,35.41515,0.06,83.1704,0.2246,5.97,26.84,4.905,1.216,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.1,3511.082
2246,0.88386,0.00092,267.75714,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83148,81.49446,10.46178,23.38026,402.6184,35.41622,0.06,83.17292,0.2246,5.971,26.843,4.906,1.216,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.11,3511.082
2247,0.88022,0.00092,267.77173,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83151,81.49692,10.46211,23.38097,402.63065,35.41729,0.06,83.17544,0.2246,5.971,26.847,4.906,1.217,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.12,3511.082
2248,0.87658,0.00092,267.78632,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83154,81.49938,10.46244,23.38168,402.6429,35.41836,0.06,83.17796,0.2246,5.972,26.85,4.907,1.217,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.13,3511.082
2249,0.87294,0.00092,267.80091,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83157,81.50184,10.46277,23.38239,402.65515,35.41943,0.06,83.18048,0.2246,5.973,26.853,4.908,1.217,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.139,3511.082
2250,0.8693,0.00092,267.8155,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.8316,81.5043,10.4631,23.3831,402.6674,35.4205,0.06,83.183,0.2246,5.973,26.856,4.908,1.217,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.149,3511.082
2251,0.8661,0.00092,267.82946,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83162,81.50668,10.46339,23.38378,402.67913,35.42153,0.06,83.18543,0.2246,5.974,26.859,4.909,1.217,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.159,3511.082
2252,0.8629,0.00092,267.84342,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83164,81.50906,10.46368,23.38446,402.69086,35.42256,0.06,83.18786,0.2246,5.975,26.862,4.909,1.217,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.168,3511.082
2253,0.8597,0.00092,267.85738,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83166,81.51144,10.46397,23.38514,402.70259,35.42359,0.06,83.19029,0.2246,5.975,26.865,4.91,1.217,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.178,3511.082
2254,0.8565,0.00092,267.87134,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83168,81.51382,10.46426,23.38582,402.71432,35.42462,0.06,83.19272,0.2246,5.976,26.868,4.91,1.218,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.188,3511.082
2255,0.8533,0.00092,267.8853,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.8317,81.5162,10.46455,23.3865,402.72605,35.42565,0.06,83.19515,0.2246,5.977,26.871,4.911,1.218,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.197,3511.082
2256,0.8501,0.00092,267.89926,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83172,81.51858,10.46484,23.38718,402.73778,35.42668,0.06,83.19758,0.2246,5.977,26.874,4.912,1.218,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.207,3511.082
2257,0.8469,0.00092,267.91322,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83174,81.52096,10.46513,23.38786,402.74951,35.42771,0.06,83.20001,0.2246,5.978,26.877,4.912,1.218,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,157.216,3511.082
2258,0.8437,0.00092,267.92718,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83176,81.52334,10.46542,23.38854,402.76124,35.42874,0.06,83.20244,0.2246,5.979,26.88,4.913,1.218,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.226,3511.082
2259,0.8405,0.00092,267.94114,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83178,81.52572,10.46571,23.38922,402.77297,35.42977,0.06,83.20487,0.2246,5.979,26.883,4.913,1.218,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.235,3511.082
2260,0.8373,0.00092,267.9551,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.8318,81.5281,10.466,23.3899,402.7847,35.4308,0.06,83.2073,0.2246,5.98,26.886,4.914,1.218,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.244,3511.082
2261,0.83445,0.00092,267.96848,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83182,81.53037,10.46631,23.39054,402.7959,35.43178,0.06001,83.20961,0.2246,5.981,26.889,4.914,1.219,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.253,3511.082
2262,0.8316,0.00092,267.98186,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83184,81.53264,10.46662,23.39118,402.8071,35.43276,0.06002,83.21192,0.2246,5.981,26.892,4.915,1.219,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.263,3511.082
2263,0.82875,0.00092,267.99524,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83186,81.53491,10.46693,23.39182,402.8183,35.43374,0.06003,83.21423,0.2246,5.982,26.895,4.915,1.219,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.272,3511.082
2264,0.8259,0.00092,268.00862,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83188,81.53718,10.46724,23.39246,402.8295,35.43472,0.06004,83.21654,0.2246,5.983,26.898,4.916,1.219,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.281,3511.082
2265,0.82305,0.00092,268.022,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.8319,81.53945,10.46755,23.3931,402.8407,35.4357,0.06005,83.21885,0.2246,5.983,26.901,4.916,1.219,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.29,3511.082
2266,0.8202,0.00092,268.03538,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83192,81.54172,10.46786,23.39374,402.8519,35.43668,0.06006,83.22116,0.2246,5.984,26.904,4.917,1.219,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.299,3511.082
2267,0.81735,0.00092,268.04876,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83194,81.54399,10.46817,23.39438,402.8631,35.43766,0.06007,83.22347,0.2246,5.985,26.907,4.917,1.219,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.308,3511.082
2268,0.8145,0.00092,268.06214,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83196,81.54626,10.46848,23.39502,402.8743,35.43864,0.06008,83.22578,0.2246,5.985,26.91,4.918,1.219,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.317,3511.082
2269,0.81165,0.00092,268.07552,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83198,81.54853,10.46879,23.39566,402.8855,35.43962,0.06009,83.22809,0.2246,5.986,26.912,4.919,1.22,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.326,3511.082
2270,0.8088,0.00092,268.0889,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.832,81.5508,10.4691,23.3963,402.8967,35.4406,0.0601,83.2304,0.2246,5.987,26.915,4.919,1.22,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.335,3511.082
2271,0.80629,0.00092,268.10174,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83202,81.55298,10.46937,23.39694,402.90748,35.44156,0.0601,83.23262,0.2246,5.987,26.918,4.92,1.22,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.344,3511.082
2272,0.80378,0.00092,268.11458,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83204,81.55516,10.46964,23.39758,402.91826,35.44252,0.0601,83.23484,0.2246,5.988,26.921,4.92,1.22,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.353,3511.082
2273,0.80127,0.00092,268.12742,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83206,81.55734,10.46991,23.39822,402.92904,35.44348,0.0601,83.23706,0.2246,5.988,26.924,4.921,1.22,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.362,3511.082
2274,0.79876,0.00092,268.14026,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83208,81.55952,10.47018,23.39886,402.93982,35.44444,0.0601,83.23928,0.2246,5.989,26.927,4.921,1.22,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.371,3511.082
2275,0.79625,0.00092,268.1531,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.8321,81.5617,10.47045,23.3995,402.9506,35.4454,0.0601,83.2415,0.2246,5.99,26.929,4.922,1.22,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.379,3511.082
2276,0.79374,0.00092,268.16594,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83212,81.56388,10.47072,23.40014,402.96138,35.44636,0.0601,83.24372,0.2246,5.99,26.932,4.922,1.221,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.388,3511.082
2277,0.79123,0.00092,268.17878,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83214,81.56606,10.47099,23.40078,402.97216,35.44732,0.0601,83.24594,0.2246,5.991,26.935,4.923,1.221,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.397,3511.082
2278,0.78872,0.00092,268.19162,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83216,81.56824,10.47126,23.40142,402.98294,35.44828,0.0601,83.24816,0.2246,5.992,26.938,4.923,1.221,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.406,3511.082
2279,0.78621,0.00092,268.20446,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83218,81.57042,10.47153,23.40206,402.99372,35.44924,0.0601,83.25038,0.2246,5.992,26.94,4.924,1.221,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.414,3511.082
2280,0.7837,0.00092,268.2173,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.8322,81.5726,10.4718,23.4027,403.0045,35.4502,0.0601,83.2526,0.2246,5.993,26.943,4.924,1.221,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.423,3511.082
2281,0.78142,0.00092,268.22963,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83223,81.5747,10.47207,23.4033,403.01486,35.45111,0.0601,83.25474,0.2246,5.993,26.946,4.925,1.221,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.431,3511.082
2282,0.77914,0.00092,268.24196,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83226,81.5768,10.47234,23.4039,403.02522,35.45202,0.0601,83.25688,0.2246,5.994,26.949,4.925,1.221,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.44,3511.082
2283,0.77686,0.00092,268.25429,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83229,81.5789,10.47261,23.4045,403.03558,35.45293,0.0601,83.25902,0.2246,5.995,26.951,4.926,1.221,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.448,3511.082
2284,0.77458,0.00092,268.26662,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83232,81.581,10.47288,23.4051,403.04594,35.45384,0.0601,83.26116,0.2246,5.995,26.954,4.926,1.221,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.457,3511.082
2285,0.7723,0.00092,268.27895,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83235,81.5831,10.47315,23.4057,403.0563,35.45475,0.0601,83.2633,0.2246,5.996,26.957,4.927,1.222,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.465,3511.082
2286,0.77002,0.00092,268.29128,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83238,81.5852,10.47342,23.4063,403.06666,35.45566,0.0601,83.26544,0.2246,5.996,26.959,4.927,1.222,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.473,3511.082
2287,0.76774,0.00092,268.30361,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0513,0.0319,0.0058,0.83241,81.5873,10.47369,23.4069,403.07702,35.45657,0.0601,83.26758,0.2246,5.997,26.962,4.928,1.222,0.173,0.156,0,0.058,0.307,0.041,0.004,0,0.178,0,157.482,3511.082
