; default inputs for the emissions & RF implemented in Hector v 3.1 but not in GCAM,,,,,,,,,,,,,,,,,,
; date March Tues 21 2023,,,,,,,,,,,,,,,,,,
; UNITS:,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,  W m-2 year-1,  W m-2 year-1,Gg year-1,Gg  year-1,Gg   year-1
2242,0.013125333,0,0,0.003657176,0.059024,6.40E-04,6.062101333,0,246.0116533,0.0640188,0.001116247,4.82E-04,0.014362459,-0.147468584,0,4.27E-04,4.32E-04,0.002858667
2243,0.011484667,0,0,0.003200029,0.051646,5.60E-04,5.304338667,0,215.2601967,0.05601645,9.77E-04,4.21E-04,0.012567151,-0.147468584,0,3.73E-04,3.78E-04,0.002501333
2244,0.009844,0,0,0.002742882,0.044268,4.80E-04,4.546576,0,184.50874,0.0480141,8.37E-04,3.61E-04,0.010771844,-0.147468584,0,3.20E-04,3.24E-04,0.002144
2245,0.008203333,0,0,0.002285735,0.03689,4.00E-04,3.788813333,0,153.7572833,0.04001175,6.98E-04,3.01E-04,0.008976537,-0.147468584,0,2.67E-04,2.70E-04,0.001786667
2246,0.006562667,0,0,0.001828588,0.029512,3.20E-04,3.031050667,0,123.0058267,0.0320094,5.58E-04,2.41E-04,0.007181229,-0.147468584,0,2.13E-04,2.16E-04,0.001429333
2247,0.004922,0,0,0.001371441,0.022134,2.40E-04,2.273288,0,92.25437,0.02400705,4.19E-04,1.81E-04,0.005385922,-0.147468584,0,1.60E-04,1.62E-04,0.001072
2248,0.003281333,0,0,9.14E-04,0.014756,1.60E-04,1.515525333,0,61.50291333,0.0160047,2.79E-04,1.20E-04,0.003590615,-0.147468584,0,1.07E-04,1.08E-04,7.15E-04
2249,0.001640667,0,0,4.57E-04,0.007378,8.00E-05,0.757762667,0,30.75145667,0.00800235,1.40E-04,6.02E-05,0.001795307,-0.147468584,0,5.33E-05,5.40E-05,3.57E-04
2250,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2251,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2252,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2253,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2254,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2255,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2256,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2257,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2258,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2259,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2260,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2261,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2262,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2263,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2264,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2265,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2266,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2267,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2268,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2269,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2270,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2271,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2272,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2273,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2274,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2275,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2276,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2277,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2278,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2279,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2280,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2281,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2282,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2283,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2284,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2285,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2286,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2287,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2288,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2289,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2290,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2291,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2292,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2293,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2294,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2295,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2296,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2297,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2298,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2299,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
2300,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147468584,0,0,0,0
