# File: UCD_trn_data_SSP3.csv
# Title: SSP3 UCD transportation database
# Units: Various
# Description: UC Davis transportation database for SSP3
# Source: Mishra et al. 2013
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2020,2035,2050,2065,2080,2095
China,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,111.6,139.5,174.375,217.9688,217.9688,217.9688,217.9688
China,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,183,228.75,285.9375,357.4219,357.4219,357.4219,357.4219
China,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,183,228.75,285.9375,357.4219,357.4219,357.4219,357.4219
China,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,173.85,217.3125,271.6406,339.5508,339.5508,339.5508,339.5508
China,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,146.4,183,228.75,285.9375,285.9375,285.9375,285.9375
China,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,164.7,205.875,257.3438,321.6797,321.6797,321.6797,321.6797
China,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,220,275,343.75,429.6875,429.6875,429.6875,429.6875
China,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,220,275,343.75,429.6875,429.6875,429.6875,429.6875
China,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,209,261.25,326.5625,408.2031,408.2031,408.2031,408.2031
China,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,176,220,275,343.75,343.75,343.75,343.75
China,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,198,247.5,309.375,386.7188,386.7188,386.7188,386.7188
Eastern Europe,Passenger,LDV_2W,Moped,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,23.0401,28.8001,36.0002,45.0002,45.0002,45.0002,45.0002
Eastern Europe,Passenger,LDV_2W,Moped,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,18.4321,23.0401,28.8001,36.0002,36.0002,36.0002,36.0002
Eastern Europe,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,222.1238,277.6548,347.0685,433.8356,433.8356,433.8356,433.8356
Eastern Europe,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,177.6991,222.1238,277.6548,347.0685,347.0685,347.0685,347.0685
Eastern Europe,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,244.3362,305.4202,381.7753,477.2191,477.2191,477.2191,477.2191
Eastern Europe,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,195.469,244.3362,305.4202,381.7753,381.7753,381.7753,381.7753
Eastern Europe,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,379.5289,474.4112,593.014,741.2675,741.2675,741.2675,741.2675
Eastern Europe,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,379.5289,474.4112,593.014,741.2675,741.2675,741.2675,741.2675
Eastern Europe,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,360.5525,450.6906,563.3633,704.2041,704.2041,704.2041,704.2041
Eastern Europe,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,303.6232,379.5289,474.4112,593.014,593.014,593.014,593.014
Eastern Europe,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,341.576,426.9701,533.7126,667.1407,667.1407,667.1407,667.1407
Eastern Europe,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,399.5042,499.3802,624.2252,780.2815,780.2815,780.2815,780.2815
Eastern Europe,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,399.5042,499.3802,624.2252,780.2815,780.2815,780.2815,780.2815
Eastern Europe,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,379.5289,474.4112,593.014,741.2675,741.2675,741.2675,741.2675
Eastern Europe,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,319.6033,399.5042,499.3802,624.2252,624.2252,624.2252,624.2252
Eastern Europe,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,359.5537,449.4422,561.8027,702.2534,702.2534,702.2534,702.2534
Eastern Europe,Passenger,LDV_4W,Van,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,216.9512,271.1889,338.9862,423.7327,423.7327,423.7327,423.7327
Eastern Europe,Passenger,LDV_4W,Van,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,216.9512,271.1889,338.9862,423.7327,423.7327,423.7327,423.7327
Eastern Europe,Passenger,LDV_4W,Van,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,206.1036,257.6295,322.0369,402.5461,402.5461,402.5461,402.5461
Eastern Europe,Passenger,LDV_4W,Van,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,173.5609,216.9512,271.1889,338.9862,338.9862,338.9862,338.9862
Eastern Europe,Passenger,LDV_4W,Van,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,195.256,244.07,305.0876,381.3594,381.3594,381.3594,381.3594
Eastern Europe,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,419.4794,524.3492,655.4365,819.2956,819.2956,819.2956,819.2956
Eastern Europe,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,419.4794,524.3492,655.4365,819.2956,819.2956,819.2956,819.2956
Eastern Europe,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,398.5054,498.1317,622.6647,778.3308,778.3308,778.3308,778.3308
Eastern Europe,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,335.5835,419.4794,524.3492,655.4365,655.4365,655.4365,655.4365
Eastern Europe,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,377.5314,471.9143,589.8928,737.3661,737.3661,737.3661,737.3661
Former Soviet Union,Passenger,LDV_2W,Moped,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,199.8572,249.8215,312.2769,390.3461,390.3461,390.3461,390.3461
Former Soviet Union,Passenger,LDV_2W,Moped,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,159.8858,199.8572,249.8215,312.2769,312.2769,312.2769,312.2769
Former Soviet Union,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,1321.5533,1651.9416,2064.927,2581.1587,2581.1587,2581.1587,2581.1587
Former Soviet Union,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,1057.2426,1321.5533,1651.9416,2064.927,2064.927,2064.927,2064.927
Former Soviet Union,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,1321.5533,1651.9416,2064.927,2581.1587,2581.1587,2581.1587,2581.1587
Former Soviet Union,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,1057.2426,1321.5533,1651.9416,2064.927,2064.927,2064.927,2064.927
Former Soviet Union,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,379.5289,474.4112,593.014,741.2675,741.2675,741.2675,741.2675
Former Soviet Union,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,379.5289,474.4112,593.014,741.2675,741.2675,741.2675,741.2675
Former Soviet Union,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,360.5525,450.6906,563.3633,704.2041,704.2041,704.2041,704.2041
Former Soviet Union,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,303.6232,379.5289,474.4112,593.014,593.014,593.014,593.014
Former Soviet Union,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,341.576,426.9701,533.7126,667.1407,667.1407,667.1407,667.1407
Former Soviet Union,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,399.5042,499.3802,624.2252,780.2815,780.2815,780.2815,780.2815
Former Soviet Union,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,399.5042,499.3802,624.2252,780.2815,780.2815,780.2815,780.2815
Former Soviet Union,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,379.5289,474.4112,593.014,741.2675,741.2675,741.2675,741.2675
Former Soviet Union,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,319.6033,399.5042,499.3802,624.2252,624.2252,624.2252,624.2252
Former Soviet Union,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,359.5537,449.4422,561.8027,702.2534,702.2534,702.2534,702.2534
Former Soviet Union,Passenger,LDV_4W,Midsize Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,409.4918,511.8647,639.8309,799.7886,799.7886,799.7886,799.7886
Former Soviet Union,Passenger,LDV_4W,Midsize Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,409.4918,511.8647,639.8309,799.7886,799.7886,799.7886,799.7886
Former Soviet Union,Passenger,LDV_4W,Midsize Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,389.0172,486.2715,607.8393,759.7992,759.7992,759.7992,759.7992
Former Soviet Union,Passenger,LDV_4W,Midsize Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,327.5934,409.4918,511.8647,639.8309,639.8309,639.8309,639.8309
Former Soviet Union,Passenger,LDV_4W,Midsize Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,368.5426,460.6782,575.8478,719.8097,719.8097,719.8097,719.8097
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,419.4794,524.3492,655.4365,819.2956,819.2956,819.2956,819.2956
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,419.4794,524.3492,655.4365,819.2956,819.2956,819.2956,819.2956
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,398.5054,498.1317,622.6647,778.3308,778.3308,778.3308,778.3308
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,335.5835,419.4794,524.3492,655.4365,655.4365,655.4365,655.4365
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,377.5314,471.9143,589.8928,737.3661,737.3661,737.3661,737.3661
India,Passenger,LDV_2W,Moped,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,34.684,43.355,54.1938,67.7422,67.7422,67.7422,67.7422
India,Passenger,LDV_2W,Moped,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,27.7472,34.684,43.355,54.1938,54.1938,54.1938,54.1938
India,Passenger,LDV_2W,Scooter,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,26.9765,33.7206,42.1507,52.6884,52.6884,52.6884,52.6884
India,Passenger,LDV_2W,Scooter,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,21.5812,26.9765,33.7206,42.1507,42.1507,42.1507,42.1507
India,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,23.1227,28.9034,36.1292,45.1615,45.1615,45.1615,45.1615
India,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,18.4981,23.1227,28.9034,36.1292,36.1292,36.1292,36.1292
India,Passenger,LDV_4W,Mini Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,60.7168,75.8961,94.8701,118.5876,118.5876,118.5876,118.5876
India,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,60.7168,75.8961,94.8701,118.5876,118.5876,118.5876,118.5876
India,Passenger,LDV_4W,Mini Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,57.681,72.1013,90.1266,112.6582,112.6582,112.6582,112.6582
India,Passenger,LDV_4W,Mini Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,48.5735,60.7168,75.8961,94.8701,94.8701,94.8701,94.8701
India,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,54.6452,68.3064,85.3831,106.7288,106.7288,106.7288,106.7288
India,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,101.2094,126.5117,158.1396,197.6745,197.6745,197.6745,197.6745
India,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,101.2094,126.5117,158.1396,197.6745,197.6745,197.6745,197.6745
India,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,96.1489,120.1861,150.2326,187.7908,187.7908,187.7908,187.7908
India,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,80.9675,101.2094,126.5117,158.1396,158.1396,158.1396,158.1396
India,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,91.0884,113.8605,142.3257,177.9071,177.9071,177.9071,177.9071
India,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,151.9492,189.9365,237.4206,296.7757,296.7757,296.7757,296.7757
India,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,151.9492,189.9365,237.4206,296.7757,296.7757,296.7757,296.7757
India,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,144.3517,180.4397,225.5496,281.937,281.937,281.937,281.937
India,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,121.5593,151.9492,189.9365,237.4206,237.4206,237.4206,237.4206
India,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,136.7543,170.9428,213.6785,267.0982,267.0982,267.0982,267.0982
India,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,165.9465,207.4331,259.2914,324.1143,324.1143,324.1143,324.1143
India,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,165.9465,207.4331,259.2914,324.1143,324.1143,324.1143,324.1143
India,Passenger,LDV_4W,Multipurpose Vehicle,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,157.6492,197.0615,246.3268,307.9085,307.9085,307.9085,307.9085
India,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,132.7572,165.9465,207.4331,259.2914,259.2914,259.2914,259.2914
India,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,149.3519,186.6898,233.3623,291.7028,291.7028,291.7028,291.7028
Japan,Passenger,LDV_2W,Moped,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,93.7904,93.7904,93.7904,93.7904,93.7904,93.7904,93.7904
Japan,Passenger,LDV_2W,Moped,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,75.0323,75.0323,75.0323,75.0323,75.0323,75.0323,75.0323
Japan,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,620.1875,620.1875,620.1875,620.1875,620.1875,620.1875,620.1875
Japan,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,496.15,496.15,496.15,496.15,496.15,496.15,496.15
Japan,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,620.1875,620.1875,620.1875,620.1875,620.1875,620.1875,620.1875
Japan,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,496.15,496.15,496.15,496.15,496.15,496.15,496.15
Japan,Passenger,LDV_4W,Mini Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,475,475,475,475,475,475,475
Japan,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,475,475,475,475,475,475,475
Japan,Passenger,LDV_4W,Mini Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,451.25,451.25,451.25,451.25,451.25,451.25,451.25
Japan,Passenger,LDV_4W,Mini Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,380,380,380,380,380,380,380
Japan,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,427.5,427.5,427.5,427.5,427.5,427.5,427.5
Japan,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,718.985,718.985,718.985,718.985,718.985,718.985,718.985
Japan,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,718.985,718.985,718.985,718.985,718.985,718.985,718.985
Japan,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,683.0358,683.0358,683.0358,683.0358,683.0358,683.0358,683.0358
Japan,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,575.188,575.188,575.188,575.188,575.188,575.188,575.188
Japan,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,647.0865,647.0865,647.0865,647.0865,647.0865,647.0865,647.0865
Japan,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,778.505,778.505,778.505,778.505,778.505,778.505,778.505
Japan,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,778.505,778.505,778.505,778.505,778.505,778.505,778.505
Japan,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,739.5798,739.5798,739.5798,739.5798,739.5798,739.5798,739.5798
Japan,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,622.804,622.804,622.804,622.804,622.804,622.804,622.804
Japan,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,700.6545,700.6545,700.6545,700.6545,700.6545,700.6545,700.6545
Japan,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,980,980,980,980,980,980,980
Japan,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,980,980,980,980,980,980,980
Japan,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,931,931,931,931,931,931,931
Japan,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,784,784,784,784,784,784,784
Japan,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,882,882,882,882,882,882,882
Korea,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,620.1875,620.1875,620.1875,620.1875,620.1875,620.1875,620.1875
Korea,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,496.15,496.15,496.15,496.15,496.15,496.15,496.15
Korea,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,463.646,463.646,463.646,463.646,463.646,463.646,463.646
Korea,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,463.646,463.646,463.646,463.646,463.646,463.646,463.646
Korea,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,440.4637,440.4637,440.4637,440.4637,440.4637,440.4637,440.4637
Korea,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,370.9168,370.9168,370.9168,370.9168,370.9168,370.9168,370.9168
Korea,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,417.2814,417.2814,417.2814,417.2814,417.2814,417.2814,417.2814
Korea,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,519.9323,519.9323,519.9323,519.9323,519.9323,519.9323,519.9323
Korea,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,519.9323,519.9323,519.9323,519.9323,519.9323,519.9323,519.9323
Korea,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,493.9357,493.9357,493.9357,493.9357,493.9357,493.9357,493.9357
Korea,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,415.9458,415.9458,415.9458,415.9458,415.9458,415.9458,415.9458
Korea,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,467.939,467.939,467.939,467.939,467.939,467.939,467.939
Korea,Passenger,LDV_4W,Large Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,524.7023,524.7023,524.7023,524.7023,524.7023,524.7023,524.7023
Korea,Passenger,LDV_4W,Large Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,524.7023,524.7023,524.7023,524.7023,524.7023,524.7023,524.7023
Korea,Passenger,LDV_4W,Large Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,498.4672,498.4672,498.4672,498.4672,498.4672,498.4672,498.4672
Korea,Passenger,LDV_4W,Large Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,419.7618,419.7618,419.7618,419.7618,419.7618,419.7618,419.7618
Korea,Passenger,LDV_4W,Large Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,472.2321,472.2321,472.2321,472.2321,472.2321,472.2321,472.2321
Korea,Passenger,LDV_4W,Light Truck and SUV,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,586.7126,586.7126,586.7126,586.7126,586.7126,586.7126,586.7126
Korea,Passenger,LDV_4W,Light Truck and SUV,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,586.7126,586.7126,586.7126,586.7126,586.7126,586.7126,586.7126
Korea,Passenger,LDV_4W,Light Truck and SUV,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,557.3769,557.3769,557.3769,557.3769,557.3769,557.3769,557.3769
