Emissions coefficients by region,,,,,,,,,,,,,
INPUT_TABLE,,,,Indicates reference to another worksheet,,,,Generic input parameters,,,,,
Variable ID,,,,Do not adjust parameters of this color in this worksheet,,,,Affected tables have this color,,,,,
1,,,,,,,,adjust parameters here or below (and unhighlight),,,,,
,name=limestone,,,,,,,-20,cement subsector logit exponent,,,,
China,process heat cement,biomass,biomass,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Middle East,process heat cement,biomass,biomass,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Africa,process heat cement,biomass,biomass,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Latin America,process heat cement,biomass,biomass,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Southeast Asia,process heat cement,biomass,biomass,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Eastern Europe,process heat cement,biomass,biomass,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Korea,process heat cement,biomass,biomass,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
India,process heat cement,biomass,biomass,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
USA,process heat cement,gas,gas,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Canada,process heat cement,gas,gas,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Western Europe,process heat cement,gas,gas,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Japan,process heat cement,gas,gas,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Australia_NZ,process heat cement,gas,gas,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Former Soviet Union,process heat cement,gas,gas,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
China,process heat cement,gas,gas,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Middle East,process heat cement,gas,gas,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Africa,process heat cement,gas,gas,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Latin America,process heat cement,gas,gas,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Southeast Asia,process heat cement,gas,gas,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Eastern Europe,process heat cement,gas,gas,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Korea,process heat cement,gas,gas,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
India,process heat cement,gas,gas,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
USA,process heat cement,coal,coal,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Canada,process heat cement,coal,coal,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Western Europe,process heat cement,coal,coal,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Japan,process heat cement,coal,coal,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Australia_NZ,process heat cement,coal,coal,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Former Soviet Union,process heat cement,coal,coal,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
China,process heat cement,coal,coal,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Middle East,process heat cement,coal,coal,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Africa,process heat cement,coal,coal,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Latin America,process heat cement,coal,coal,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Southeast Asia,process heat cement,coal,coal,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Eastern Europe,process heat cement,coal,coal,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Korea,process heat cement,coal,coal,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
India,process heat cement,coal,coal,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
USA,process heat cement,refined liquids,refined liquids,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Canada,process heat cement,refined liquids,refined liquids,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Western Europe,process heat cement,refined liquids,refined liquids,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Japan,process heat cement,refined liquids,refined liquids,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Australia_NZ,process heat cement,refined liquids,refined liquids,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Former Soviet Union,process heat cement,refined liquids,refined liquids,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
China,process heat cement,refined liquids,refined liquids,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Middle East,process heat cement,refined liquids,refined liquids,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Africa,process heat cement,refined liquids,refined liquids,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Latin America,process heat cement,refined liquids,refined liquids,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Southeast Asia,process heat cement,refined liquids,refined liquids,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Eastern Europe,process heat cement,refined liquids,refined liquids,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Korea,process heat cement,refined liquids,refined liquids,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
India,process heat cement,refined liquids,refined liquids,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Add CO2 tag to cement technologies in all periods,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1020,,,,,,,,,,,,,
,,,,CO2,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,
USA,cement,cement (conv),cement (conv),CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Canada,cement,cement (conv),cement (conv),CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Western Europe,cement,cement (conv),cement (conv),CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Japan,cement,cement (conv),cement (conv),CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Australia_NZ,cement,cement (conv),cement (conv),CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Former Soviet Union,cement,cement (conv),cement (conv),CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
China,cement,cement (conv),cement (conv),CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Middle East,cement,cement (conv),cement (conv),CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Africa,cement,cement (conv),cement (conv),CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Latin America,cement,cement (conv),cement (conv),CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Southeast Asia,cement,cement (conv),cement (conv),CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Eastern Europe,cement,cement (conv),cement (conv),CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Korea,cement,cement (conv),cement (conv),CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
India,cement,cement (conv),cement (conv),CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
USA,cement,cement_CCS,cement_CCS,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Canada,cement,cement_CCS,cement_CCS,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Western Europe,cement,cement_CCS,cement_CCS,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Japan,cement,cement_CCS,cement_CCS,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Australia_NZ,cement,cement_CCS,cement_CCS,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Former Soviet Union,cement,cement_CCS,cement_CCS,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
China,cement,cement_CCS,cement_CCS,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Middle East,cement,cement_CCS,cement_CCS,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Africa,cement,cement_CCS,cement_CCS,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Latin America,cement,cement_CCS,cement_CCS,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Southeast Asia,cement,cement_CCS,cement_CCS,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Eastern Europe,cement,cement_CCS,cement_CCS,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
Korea,cement,cement_CCS,cement_CCS,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
India,cement,cement_CCS,cement_CCS,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Initial year the technology is available,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1007,,,,,,,,,,,,,
,,,,,,,,,,,,,
region,supplysector,subsector,technology,initial-available-year,,,,,,,,,
USA,cement,cement_CCS,cement_CCS,2020,,,,,,,,,
Canada,cement,cement_CCS,cement_CCS,2020,,,,,,,,,
Western Europe,cement,cement_CCS,cement_CCS,2020,,,,,,,,,
Japan,cement,cement_CCS,cement_CCS,2020,,,,,,,,,
Australia_NZ,cement,cement_CCS,cement_CCS,2020,,,,,,,,,
Former Soviet Union,cement,cement_CCS,cement_CCS,2020,,,,,,,,,
China,cement,cement_CCS,cement_CCS,2020,,,,,,,,,
Middle East,cement,cement_CCS,cement_CCS,2020,,,,,,,,,
Africa,cement,cement_CCS,cement_CCS,2020,,,,,,,,,
Latin America,cement,cement_CCS,cement_CCS,2020,,,,,,,,,
Southeast Asia,cement,cement_CCS,cement_CCS,2020,,,,,,,,,
Eastern Europe,cement,cement_CCS,cement_CCS,2020,,,,,,,,,
Korea,cement,cement_CCS,cement_CCS,2020,,,,,,,,,
India,cement,cement_CCS,cement_CCS,2020,,,,,,,,,
