BLDGID6  ,REGION6  ,CENDIV6  ,SQFT6    ,SQFTC6   ,YRCONC6  ,PBA6     ,ELUSED6  ,NGUSED6  ,FKUSED6  ,STUSED6  ,HWUSED6  ,ADJWT6   ,PAIR6    ,STRATUM6 ,NGHTBTU6 ,NGCLBTU6 ,NGWTBTU6 ,NGCKBTU6 ,NGMSBTU6 ,FKHTBTU6 ,FKCLBTU6 ,FKWTBTU6 ,FKCKBTU6 ,FKMSBTU6 ,DHHTBTU6 ,DHCLBTU6 ,DHWTBTU6 ,DHCKBTU6 ,DHMSBTU6
04259,3,7,     6500,03,04,01,1,1,2,2,2,  580.78,1,42,         60206,             0,         29143,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04260,3,5,    16250,04,04,25,2,1,2,2,2,  114.43,1,05,        138029,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04261,3,7,    12500,04,06,02,1,1,2,2,2,  532.18,1,09,        137228,             0,         71869,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04262,2,3,    40000,05,06,05,1,1,2,2,2,  204.11,1,16,       2597550,             0,         22943,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04264,3,7,     3000,02,04,25,1,2,2,2,2, 5849.83,1,33,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04265,1,2,   275000,08,05,13,1,2,2,1,2,   27.75,1,17,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,      15287000,             0,             0,             0,             0
04266,3,7,    50000,05,03,05,1,2,2,2,2,  123.98,1,25,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04268,3,7,     6000,03,07,05,1,2,2,2,2,  701.93,1,15,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04269,3,5,   140000,07,05,14,1,1,1,2,2,   29.49,2,38,             0,             0,             0,       4133367,             0,      10329909,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04270,2,3,     6000,03,02,18,1,1,2,2,2,  431.20,2,16,       1175298,             0,        264864,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04271,3,7,   225000,08,04,14,1,1,2,2,2,   88.46,1,04,       1308702,             0,       1903558,        335922,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04272,2,3,     7000,03,04,25,1,1,2,2,2,  474.50,2,28,        302915,             0,         11963,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04273,2,3,    13750,04,07,15,1,1,2,2,2, 3204.89,2,13,        166859,             0,        622035,       1866106,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04274,4,9,    35000,05,05,14,1,1,2,2,2,  230.31,1,28,        377874,             0,        356944,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04276,4,9,   300000,08,05,02,1,2,1,2,2,    1.18,2,44,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,             0,             0,             0,             0,         42300,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04277,4,8,    17500,04,06,12,1,1,2,2,2,  484.14,2,10,        580218,             0,        138990,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04279,4,9,     1500,02,08,02,1,1,2,2,2,  370.61,1,21,        358115,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04282,4,8,    30000,05,04,14,1,1,2,2,2,  634.04,1,10,       1836447,             0,        112491,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04283,2,4,     2000,02,07,05,2,2,2,2,2, 6241.10,2,42,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04284,4,9,    17500,04,03,04,1,1,2,2,2,  156.92,2,38,          7065,             0,             0,             0,          8340,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04285,3,5,    30000,05,05,17,1,1,2,2,2,  431.20,2,29,        410523,             0,       4689726,        827599,        185061,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04287,3,7,    10000,03,05,06,1,1,2,2,2,  626.33,1,15,         88143,             0,         26881,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04288,4,8,     3000,02,06,26,1,1,2,2,2,  367.06,1,30,         93457,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04289,3,7,    37500,05,07,17,1,2,2,2,2,  180.52,2,33,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04290,1,1,    75000,06,06,14,1,2,1,2,2,   93.41,2,20,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04291,2,3,    15000,04,07,23,1,1,2,2,2,  105.20,1,07,        197404,             0,        726366,        311300,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04292,4,9,     1750,02,07,02,1,2,2,2,2,  370.61,2,43,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04293,3,7,     1750,02,06,25,1,1,2,2,2,  105.20,2,15,         75895,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04294,2,3,     7500,03,07,01,1,2,2,2,2,  189.21,1,07,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04297,3,6,     2250,02,06,06,1,2,2,2,2, 3003.97,2,02,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04298,3,6,    25000,04,05,23,1,1,2,2,2,  474.50,1,02,        396102,             0,         85150,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04299,2,3,    50000,05,07,02,1,2,2,2,2,  170.59,1,23,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04302,4,9,   500000,08,07,02,1,1,1,2,2,    8.15,1,39,       6722023,             0,             0,             0,             0,             0,             0,             0,             0,        150289,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04303,1,1,    60000,06,03,18,1,1,1,2,2,   31.14,2,42,       1417302,             0,       2388705,        421536,             0,        425401,             0,             0,             0,         48503,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04304,3,5,   130000,07,08,25,1,1,2,2,2,  107.43,1,38,             0,             0,             0,        882296,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04309,2,3,   375000,08,09,26,1,1,1,2,2,   13.84,2,41,       1611551,             0,      27472055,             0,      44423405,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04310,2,3,   225000,08,07,02,1,2,2,2,2,  100.52,1,01,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04312,3,5,     8000,03,05,14,1,2,1,2,2,  508.09,1,01,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,         19011,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04314,3,6,    22500,04,06,14,1,1,2,2,2,  151.31,2,06,             0,             0,        366290,         64639,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04315,3,6,     7000,03,06,16,1,1,2,2,2, 3003.97,1,12,        509280,             0,        489574,             0,          7400,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04316,4,9,    23750,04,07,02,1,1,1,2,2,  130.59,2,43,        354315,             0,             0,             0,             0,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
04317,3,6,     4750,02,08,05,1,2,2,2,2,   95.04,1,12,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
