Former Soviet Union,trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,0.304251875,0.510111966,0.510111966,0.647146164,0.725373032,0.725737451,,,,,,,,,
China,trn_freight,road,truck ICE,2005,HFC134a,0.371,0.601,0.601,0.688,0.733,0.734,,,,,,,,,
China,trn_pass_road,LDV,LDV ICE,2005,HFC134a,0.371,0.601,0.601,0.688,0.733,0.734,,,,,,,,,
China,trn_pass_road,LDV,LDV electric,2005,HFC134a,0.371,0.601,0.601,0.688,0.733,0.734,,,,,,,,,
China,trn_pass_road,LDV,LDV gas,2005,HFC134a,0.371,0.601,0.601,0.688,0.733,0.734,,,,,,,,,
China,trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,0.371,0.601,0.601,0.688,0.733,0.734,,,,,,,,,
Middle East,trn_freight,road,truck ICE,2005,HFC134a,0.105,0.23,0.601,0.601,0.733,0.734,,,,,,,,,
Middle East,trn_pass_road,LDV,LDV ICE,2005,HFC134a,0.105,0.23,0.601,0.601,0.733,0.734,,,,,,,,,
Middle East,trn_pass_road,LDV,LDV electric,2005,HFC134a,0.105,0.23,0.601,0.601,0.733,0.734,,,,,,,,,
Middle East,trn_pass_road,LDV,LDV gas,2005,HFC134a,0.105,0.23,0.601,0.601,0.733,0.734,,,,,,,,,
Middle East,trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,0.105,0.23,0.601,0.601,0.733,0.734,,,,,,,,,
Africa,trn_freight,road,truck ICE,2005,HFC134a,0.371,0.601,0.601,0.688,0.733,0.734,,,,,,,,,
Africa,trn_pass_road,LDV,LDV ICE,2005,HFC134a,0.371,0.601,0.601,0.688,0.733,0.734,,,,,,,,,
Africa,trn_pass_road,LDV,LDV electric,2005,HFC134a,0.371,0.601,0.601,0.688,0.733,0.734,,,,,,,,,
Africa,trn_pass_road,LDV,LDV gas,2005,HFC134a,0.371,0.601,0.601,0.688,0.733,0.734,,,,,,,,,
Africa,trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,0.371,0.601,0.601,0.688,0.733,0.734,,,,,,,,,
Latin America,trn_freight,road,truck ICE,2005,HFC134a,0.38,0.601,0.601,0.601,0.691,0.734,,,,,,,,,
Latin America,trn_pass_road,LDV,LDV ICE,2005,HFC134a,0.38,0.601,0.601,0.601,0.691,0.734,,,,,,,,,
Latin America,trn_pass_road,LDV,LDV electric,2005,HFC134a,0.38,0.601,0.601,0.601,0.691,0.734,,,,,,,,,
Latin America,trn_pass_road,LDV,LDV gas,2005,HFC134a,0.38,0.601,0.601,0.601,0.691,0.734,,,,,,,,,
Latin America,trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,0.38,0.601,0.601,0.601,0.691,0.734,,,,,,,,,
Southeast Asia,trn_freight,road,truck ICE,2005,HFC134a,0.454,0.601,0.601,0.601,0.722,0.734,,,,,,,,,
Southeast Asia,trn_pass_road,LDV,LDV ICE,2005,HFC134a,0.454,0.601,0.601,0.601,0.722,0.734,,,,,,,,,
Southeast Asia,trn_pass_road,LDV,LDV electric,2005,HFC134a,0.454,0.601,0.601,0.601,0.722,0.734,,,,,,,,,
Southeast Asia,trn_pass_road,LDV,LDV gas,2005,HFC134a,0.454,0.601,0.601,0.601,0.722,0.734,,,,,,,,,
Southeast Asia,trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,0.454,0.601,0.601,0.601,0.722,0.734,,,,,,,,,
Eastern Europe,trn_freight,road,truck ICE,2005,HFC134a,0.396846161,0.458,0.458,0.458,0.721,0.721,,,,,,,,,
Eastern Europe,trn_pass_road,LDV,LDV ICE,2005,HFC134a,0.396846161,0.458,0.458,0.458,0.721,0.721,,,,,,,,,
Eastern Europe,trn_pass_road,LDV,LDV electric,2005,HFC134a,0.396846161,0.458,0.458,0.458,0.721,0.721,,,,,,,,,
Eastern Europe,trn_pass_road,LDV,LDV gas,2005,HFC134a,0.396846161,0.458,0.458,0.458,0.721,0.721,,,,,,,,,
Eastern Europe,trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,0.396846161,0.458,0.458,0.458,0.721,0.721,,,,,,,,,
Korea,trn_freight,road,truck ICE,2005,HFC134a,0.105,0.601,0.601,0.601,0.733,0.734,,,,,,,,,
Korea,trn_pass_road,LDV,LDV ICE,2005,HFC134a,0.105,0.601,0.601,0.601,0.733,0.734,,,,,,,,,
Korea,trn_pass_road,LDV,LDV electric,2005,HFC134a,0.105,0.601,0.601,0.601,0.733,0.734,,,,,,,,,
Korea,trn_pass_road,LDV,LDV gas,2005,HFC134a,0.105,0.601,0.601,0.601,0.733,0.734,,,,,,,,,
Korea,trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,0.105,0.601,0.601,0.601,0.733,0.734,,,,,,,,,
India,trn_freight,road,truck ICE,2005,HFC134a,0.476,0.601,0.601,0.601,0.643,0.734,,,,,,,,,
India,trn_pass_road,LDV,LDV ICE,2005,HFC134a,0.476,0.601,0.601,0.601,0.643,0.734,,,,,,,,,
India,trn_pass_road,LDV,LDV electric,2005,HFC134a,0.476,0.601,0.601,0.601,0.643,0.734,,,,,,,,,
India,trn_pass_road,LDV,LDV gas,2005,HFC134a,0.476,0.601,0.601,0.601,0.643,0.734,,,,,,,,,
India,trn_pass_road,LDV,LDV fuel cell,2005,HFC134a,0.476,0.601,0.601,0.601,0.643,0.734,,,,,,,,,
