ctry,landtype,AEZ1,AEZ2,AEZ3,AEZ4,AEZ5,AEZ6,AEZ7,AEZ8,AEZ9,AEZ10,AEZ11,AEZ12,AEZ13,AEZ14,AEZ15,AEZ16,AEZ17,AEZ18
mco,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mco,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mco,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mco,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mco,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mda,Forest,0,0,0,0,0,0,0,0,269342,181169,0,0,0,0,0,0,0,0
mda,SavnGrasslnd,0,0,0,0,0,0,0,57384,143249,51340,0,0,0,0,0,0,0,0
mda,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mda,Cropland,0,0,0,0,0,0,0,300738,1233733,511773,0,0,0,0,0,0,0,0
mda,Pastureland,0,0,0,0,0,0,0,58343,223027,83638,0,0,0,0,0,0,0,0
mda,Builtupland,0,0,0,0,0,0,0,12601,31836,8480,0,0,0,0,0,0,0,0
mda,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdg,Forest,0,174011,549176,249142,1114146,12966085,0,0,0,0,0,0,0,0,0,0,0,0
mdg,SavnGrasslnd,0,2238926,6082770,4918225,2572658,2915889,0,0,0,256775,363822,0,0,0,0,0,0,0
mdg,Shrubland,0,0,0,0,204154,184036,0,0,0,0,0,0,0,0,0,0,0,0
mdg,Cropland,0,41709,600004,656284,717892,1685854,0,0,0,14978,6449,0,0,0,0,0,0,0
mdg,Pastureland,0,1544778,6215532,5916834,3536712,5303684,0,0,0,294193,197072,0,0,0,0,0,0,0
mdg,Builtupland,0,9808,6722,18730,19853,47938,0,0,0,18956,15729,0,0,0,0,0,0,0
mdg,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdv,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdv,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdv,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdv,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdv,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdv,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdv,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mex,Forest,178399,1296406,5455252,8953865,8208608,3283178,1336334,4064200,5843004,5919932,553507,88503,0,0,0,0,0,0
mex,SavnGrasslnd,0,0,571590,3455162,408407,288075,7020607,3524468,1380097,299082,0,0,0,0,0,0,0,0
mex,Shrubland,5408109,255393,635601,390447,479354,425014,22699738,3298888,1850485,551776,0,0,0,0,0,0,0,0
mex,Cropland,764990,1101077,3046378,5700106,4377298,6462374,5669270,3665020,4299361,2710889,178431,148702,0,0,0,0,0,0
mex,Pastureland,3055060,1494662,2436036,3532925,2078862,2484396,33874752,8454022,5089018,1833442,128652,54550,0,0,0,0,0,0
mex,Builtupland,26123,25431,25513,61874,11039,14277,170267,114028,115947,237960,1215,244,0,0,0,0,0,0
mex,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhl,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkd,Forest,0,0,0,0,0,0,0,0,1184287,108517,0,0,0,0,0,0,0,0
mkd,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkd,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkd,Cropland,0,0,0,0,0,0,0,0,653399,64139,0,0,0,0,0,0,0,0
mkd,Pastureland,0,0,0,0,0,0,0,0,670218,51975,0,0,0,0,0,0,0,0
mkd,Builtupland,0,0,0,0,0,0,0,0,39937,6832,0,0,0,0,0,0,0,0
mkd,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mli,Forest,0,0,0,674873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mli,SavnGrasslnd,4110045,6946800,10934998,2203114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mli,Shrubland,7470071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mli,Cropland,871226,2741015,1235572,167490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mli,Pastureland,13664855,8626307,6865544,1213240,0,0,7263,0,0,0,0,0,0,0,0,0,0,0
mli,Builtupland,963,3783,16217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mli,Otherland,55437212,0,0,0,0,0,4803656,0,0,0,0,0,0,0,0,0,0,0
mlt,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mlt,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mlt,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mlt,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mlt,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mlt,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mlt,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mmr,Forest,0,0,0,7052612,32517234,1567995,0,0,0,0,8397493,5775716,0,0,0,256923,0,0
mmr,SavnGrasslnd,0,0,0,0,2323562,0,0,0,0,0,0,0,0,0,0,0,0,0
mmr,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mmr,Cropland,0,0,0,2347554,7369330,104205,0,0,0,0,838548,322757,0,0,3931,11160,0,0
mmr,Pastureland,0,0,0,81260,392101,2757,0,0,0,0,207515,27624,0,0,15662,8963,0,0
mmr,Builtupland,0,0,0,27025,27507,395,0,0,0,0,2287,863,0,0,0,0,0,0
mmr,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253703,0,0,0
mng,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,1224903,0,0,0,0
mng,SavnGrasslnd,0,0,0,0,0,0,8931570,3033047,0,0,0,0,659235,8038602,4385704,0,0,0
mng,Shrubland,0,0,0,0,0,0,21865076,0,0,0,0,0,3068140,412472,14791,0,0,0
mng,Cropland,0,0,0,0,0,0,71870,271097,0,0,0,0,41847,1028211,409256,0,0,0
mng,Pastureland,0,0,0,0,0,0,32894628,3254190,0,0,0,0,18008594,28371052,3830796,0,0,0
mng,Builtupland,0,0,0,0,0,0,620,3006,0,0,0,0,535,3869,1129,0,0,0
mng,Otherland,0,0,0,0,0,0,11766987,0,0,0,0,0,626488,1448750,0,0,0,0
mnp,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mnp,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mnp,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mnp,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mnp,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mnp,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mnp,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moz,Forest,0,0,488490,2001397,1959546,0,0,0,0,0,0,0,0,0,0,0,0,0
moz,SavnGrasslnd,607501,1593686,8760553,11271737,3684538,0,0,0,961426,287611,0,0,0,0,0,0,0,0
moz,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moz,Cropland,50263,117761,1263006,2136753,584097,0,0,0,118349,165141,0,0,0,0,0,0,0,0
moz,Pastureland,769578,2283970,11911827,21161296,5830510,0,0,0,1013234,444911,0,0,0,0,0,0,0,0
moz,Builtupland,0,0,38777,15008,8677,0,0,0,0,3090,0,0,0,0,0,0,0,0
moz,Otherland,0,0,258221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mrt,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mrt,SavnGrasslnd,3456116,490830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mrt,Shrubland,1555694,172382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mrt,Cropland,555174,189986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mrt,Pastureland,8804819,1281280,0,0,0,0,2470,0,0,0,0,0,0,0,0,0,0,0
mrt,Builtupland,9803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mrt,Otherland,80532504,255028,0,0,0,0,5586154,0,0,0,0,0,0,0,0,0,0,0
msr,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msr,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msr,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msr,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msr,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msr,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msr,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtq,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtq,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtq,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtq,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtq,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtq,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtq,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mus,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mus,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mus,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mus,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mus,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mus,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mus,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mwi,Forest,0,0,0,1176979,294046,0,0,0,0,0,0,0,0,0,0,0,0,0
mwi,SavnGrasslnd,0,0,2301759,1901656,200774,0,0,0,519135,0,0,0,0,0,0,0,0,0
mwi,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mwi,Cropland,0,0,632309,570674,30472,0,0,0,206585,0,0,0,0,0,0,0,0,0
mwi,Pastureland,0,0,959958,1161609,76310,0,0,0,152547,0,0,0,0,0,0,0,0,0
mwi,Builtupland,0,0,12530,24641,747,0,0,0,24497,0,0,0,0,0,0,0,0,0
mwi,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mys,Forest,0,0,0,0,0,26828312,0,0,0,0,0,0,0,0,0,0,0,0
mys,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mys,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mys,Cropland,0,0,0,0,0,8588696,0,0,0,0,0,0,0,0,0,0,0,0
mys,Pastureland,0,0,0,0,0,292900,0,0,0,0,0,0,0,0,0,0,0,0
mys,Builtupland,0,0,0,0,0,187794,0,0,0,0,0,0,0,0,0,0,0,0
mys,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myt,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myt,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myt,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myt,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myt,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myt,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myt,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nam,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nam,SavnGrasslnd,0,0,0,0,0,0,3399044,14700814,977697,0,0,0,0,0,0,0,0,0
nam,Shrubland,0,0,0,0,0,0,10989909,2428006,0,0,0,0,0,0,0,0,0,0
nam,Cropland,508,0,0,0,0,0,313553,493968,11795,0,0,0,0,0,0,0,0,0
nam,Pastureland,1087102,0,0,0,0,0,26090056,9783482,487907,0,0,0,0,0,0,0,0,0
nam,Builtupland,0,0,0,0,0,0,7114,21239,0,0,0,0,0,0,0,0,0,0
nam,Otherland,3279168,0,0,0,0,0,8707391,394521,0,0,0,0,0,0,0,0,0,0
ncl,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ncl,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ncl,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ncl,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ncl,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ncl,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ncl,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ner,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ner,SavnGrasslnd,4411035,832231,236998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ner,Shrubland,6673872,0,0,0,0,0,168262,0,0,0,0,0,0,0,0,0,0,0
ner,Cropland,5258982,7758340,185828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ner,Pastureland,16274755,5562769,486728,0,0,0,583242,0,0,0,0,0,0,0,0,0,0,0
ner,Builtupland,4273,13159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ner,Otherland,41878760,0,0,0,0,0,30255218,0,0,0,0,0,0,0,0,0,0,0
nfk,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nfk,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nfk,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nfk,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nfk,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nfk,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nfk,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nga,Forest,0,0,0,1572524,3999188,2297636,0,0,0,0,0,0,0,0,0,0,0,0
nga,SavnGrasslnd,637424,5214144,8678586,7712956,1963602,510204,0,0,0,0,0,0,0,0,0,0,0,0
nga,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nga,Cropland,657684,8377332,7949536,9834582,7974224,1397647,0,0,0,0,0,0,0,0,0,0,0,0
nga,Pastureland,214842,4230318,6138705,7747225,431234,604,0,0,0,0,0,0,0,0,0,0,0,0
nga,Builtupland,0,53996,82836,111951,418384,120070,0,0,0,0,0,0,0,0,0,0,0,0
nga,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nic,Forest,0,0,0,84408,441098,3395263,0,0,0,0,0,0,0,0,0,0,0,0
nic,SavnGrasslnd,0,0,0,499301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nic,Shrubland,0,0,0,0,0,97050,0,0,0,0,0,0,0,0,0,0,0,0
nic,Cropland,0,0,0,1175380,711674,643283,0,0,0,0,0,0,0,0,0,0,0,0
nic,Pastureland,0,0,0,1564231,1265446,2813849,0,0,0,0,0,0,0,0,0,0,0,0
nic,Builtupland,0,0,0,8646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nic,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niu,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niu,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niu,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niu,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niu,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niu,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niu,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nld,Forest,0,0,0,0,0,0,0,0,0,0,918219,0,0,0,0,0,0,0
nld,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nld,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nld,Cropland,0,0,0,0,0,0,0,0,0,0,833738,0,0,0,0,0,0,0
nld,Pastureland,0,0,0,0,0,0,0,0,0,0,1068920,0,0,0,0,0,0,0
nld,Builtupland,0,0,0,0,0,0,0,0,0,0,399363,0,0,0,0,0,0,0
nld,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,Forest,0,0,0,0,0,0,0,0,0,1652364,0,0,0,7970463,15727573,1877918,0,0
nor,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,529256,0,0,0,0
nor,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,Cropland,0,0,0,0,0,0,0,0,0,298011,0,0,0,0,180558,91038,0,0
nor,Pastureland,0,0,0,0,0,0,0,0,0,49724,0,0,0,0,26697,45914,0,0
nor,Builtupland,0,0,0,0,0,0,0,0,0,50296,0,0,0,231,45355,4703,0,0
nor,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,4166222,2477450,0,0,0
npl,Forest,0,0,143614,1078379,415759,0,0,0,0,1326017,2941748,1206647,0,0,224772,0,0,0
npl,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492084,0,0
npl,Shrubland,0,0,0,0,0,0,0,0,0,0,0,177538,0,0,264666,0,0,0
npl,Cropland,0,0,123085,1038812,120926,0,0,0,0,483793,735195,318428,5590,15934,40649,10270,0,0
npl,Pastureland,0,0,5227,86184,11519,0,0,0,0,110550,415928,215664,87673,144040,121313,37694,0,0
npl,Builtupland,0,0,77,1783,929,0,0,0,0,230,7333,1064,300,683,0,0,0,0
npl,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,986493,654041,709745,0,0,0
nru,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nru,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nru,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nru,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nru,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nru,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nru,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nzl,Forest,0,0,0,0,0,0,0,0,0,0,1367956,5632218,0,0,166803,411605,0,0
nzl,SavnGrasslnd,0,0,0,0,0,342905,0,0,0,101856,1596268,7111966,0,0,540960,1699518,301212,0
nzl,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nzl,Cropland,0,0,0,0,0,1071,0,0,0,9977,247729,393109,0,0,131,8801,0,0
nzl,Pastureland,0,0,0,0,0,164301,0,0,0,106587,2376450,5439548,0,0,403182,2545763,158074,0
nzl,Builtupland,0,0,0,0,0,0,0,0,0,0,12823,111392,0,0,0,318,0,0
nzl,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omn,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omn,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omn,Shrubland,2921678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omn,Cropland,98737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omn,Pastureland,1012333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omn,Builtupland,87219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omn,Otherland,26934484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak,Forest,0,0,0,0,0,0,0,0,0,23957,98708,0,0,0,0,0,0,0
pak,SavnGrasslnd,0,0,0,0,0,0,0,162241,764896,275646,15157,90256,0,0,0,0,0,0
pak,Shrubland,4171776,0,0,0,0,0,11514900,1619960,530440,539385,520744,647451,926534,891269,0,0,0,0
pak,Cropland,2994095,0,0,0,0,0,13578185,1922260,1338378,2378095,694597,638103,25899,63860,0,0,0,0
pak,Pastureland,724573,0,0,0,0,0,3993816,591045,463082,430973,165159,107379,168007,281755,0,0,0,0
pak,Builtupland,352431,0,0,0,0,0,517986,215197,53071,243444,48791,55464,4844,12372,0,0,0,0
pak,Otherland,4379148,0,0,0,0,0,21974110,202272,450344,0,0,0,3137412,2530604,0,0,0,0
pan,Forest,0,0,0,0,2162059,3859868,0,0,0,0,0,0,0,0,0,0,0,0
pan,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pan,Shrubland,0,0,0,0,164848,0,0,0,0,0,0,0,0,0,0,0,0,0
pan,Cropland,0,0,0,0,636866,189178,0,0,0,0,0,0,0,0,0,0,0,0
pan,Pastureland,0,0,0,0,1024513,848941,0,0,0,0,0,0,0,0,0,0,0,0
pan,Builtupland,0,0,0,0,4650,7989,0,0,0,0,0,0,0,0,0,0,0,0
pan,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
per,Forest,876827,531039,883182,249917,1980417,66435684,838620,1763412,1118897,808241,1525962,1428798,0,0,0,118202,0,0
per,SavnGrasslnd,769178,253235,0,0,0,0,745841,2234382,2356355,369916,163357,372402,432292,1936367,1306167,962936,0,0
per,Shrubland,2057865,0,0,0,0,0,0,167246,0,170722,0,0,0,0,515118,390530,0,0
per,Cropland,561224,38772,30110,48849,144694,446862,393641,695698,515968,110228,80195,88864,142267,354642,380551,349886,0,0
per,Pastureland,922089,103773,10980,9332,33159,460432,1264624,1687350,1479340,366065,352688,529611,1651260,2813909,3365567,2282794,0,0
per,Builtupland,198858,0,0,0,0,3860,46319,5658,5700,1761,0,0,3151,8789,11747,593,0,0
per,Otherland,6818616,0,0,0,0,0,4555082,175073,0,0,0,0,1977951,2096180,731328,113758,0,0
phl,Forest,0,0,0,1092316,4628679,13746949,0,0,0,0,0,0,0,0,0,0,0,0
phl,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phl,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phl,Cropland,0,0,0,368125,1600632,8296443,0,0,0,0,0,0,0,0,0,0,0,0
phl,Pastureland,0,0,0,9915,31381,90459,0,0,0,0,0,0,0,0,0,0,0,0
phl,Builtupland,0,0,0,25474,46561,58685,0,0,0,0,0,0,0,0,0,0,0,0
phl,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plw,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plw,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plw,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plw,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plw,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plw,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plw,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
png,Forest,0,0,0,0,0,34267008,0,0,0,0,0,0,0,0,0,0,0,0
png,SavnGrasslnd,0,0,0,0,1398716,3714078,0,0,0,0,0,0,0,0,0,0,0,0
png,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
png,Cropland,0,0,0,0,119893,1904632,0,0,0,0,0,0,0,0,0,0,0,0
png,Pastureland,0,0,0,0,13312,155717,0,0,0,0,0,0,0,0,0,0,0,0
png,Builtupland,0,0,0,0,0,5709,0,0,0,0,0,0,0,0,0,0,0,0
png,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pol,Forest,0,0,0,0,0,0,0,0,0,11922847,0,0,0,0,0,0,0,0
pol,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pol,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pol,Cropland,0,0,0,0,0,0,0,0,0,14790638,0,0,0,0,0,0,0,0
pol,Pastureland,0,0,0,0,0,0,0,0,0,4231993,0,0,0,0,0,0,0,0
pol,Builtupland,0,0,0,0,0,0,0,0,0,611711,0,0,0,0,0,0,0,0
pol,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pri,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pri,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pri,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pri,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pri,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pri,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pri,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk,Forest,0,0,0,0,0,0,0,0,1080850,6464054,72324,0,0,0,1424080,0,0,0
prk,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
