# File: GAINS_activities.csv
# Title: GAINS model historical/modeled activity data
# Description: Activity data by GAINS sector for historical and modeled years
# Units: Identified by variable in data
# Source: Rao et al. 2017 "Future air pollution in the Shared Socio-economic Pathways" Global Environmental Change.
TIMER_REGION,TIMER_SECTOR,UNIT,IDYEARS,ACT
Rest South Asia,Losses_Vent_Flare,PJ,2005,2063.054054
Rest South Asia,Losses_Vent_Flare,PJ,2010,2390.701955
Rest South Asia,Losses_Vent_Flare,PJ,2020,2574.003654
Rest South Asia,Losses_Vent_Flare,PJ,2030,3265.733283
Rest South Asia,PAPER,Mt,2000,0.038
Rest South Asia,PAPER,Mt,2005,0.036
Rest South Asia,PAPER,Mt,2010,0.056
Rest South Asia,PAPER,Mt,2020,0.057
Rest South Asia,PAPER,Mt,2030,0.059
Rest South Asia,Power_Gen_Coal,PJ,2000,28.87
Rest South Asia,Power_Gen_Coal,PJ,2005,76.00492688
Rest South Asia,Power_Gen_Coal,PJ,2010,105.0158203
Rest South Asia,Power_Gen_Coal,PJ,2020,458.778814
Rest South Asia,Power_Gen_Coal,PJ,2030,860.2762432
Rest South Asia,Power_Gen_HLF,PJ,2000,280.41
Rest South Asia,Power_Gen_HLF,PJ,2005,275.9400951
Rest South Asia,Power_Gen_HLF,PJ,2010,410.4899564
Rest South Asia,Power_Gen_HLF,PJ,2020,207.4693036
Rest South Asia,Power_Gen_HLF,PJ,2030,181.9350323
Rest South Asia,Power_Gen_LLF,PJ,2000,0.09
Rest South Asia,Power_Gen_LLF,PJ,2005,0.16911732
Rest South Asia,Power_Gen_LLF,PJ,2010,0.201991684
Rest South Asia,Power_Gen_LLF,PJ,2020,0.164543373
Rest South Asia,Power_Gen_LLF,PJ,2030,0.170269858
Rest South Asia,Power_Gen_NatGas,PJ,2000,387.950699
Rest South Asia,Power_Gen_NatGas,PJ,2005,670.3398776
Rest South Asia,Power_Gen_NatGas,PJ,2010,869.5353603
Rest South Asia,Power_Gen_NatGas,PJ,2020,1136.708928
Rest South Asia,Power_Gen_NatGas,PJ,2030,1747.343556
Rest South Asia,STEEL,Mt,2000,0.98
Rest South Asia,STEEL,Mt,2005,0.855
Rest South Asia,STEEL,Mt,2010,0.855
Rest South Asia,STEEL,Mt,2020,0.855
Rest South Asia,STEEL,Mt,2030,0.855
Rest South Asia,Transformations_HLF,PJ,2000,453.8397131
Rest South Asia,Transformations_HLF,PJ,2005,544.5933039
Rest South Asia,Transformations_HLF,PJ,2010,525.9435422
Rest South Asia,Transformations_HLF,PJ,2020,852.8809667
Rest South Asia,Transformations_HLF,PJ,2030,1045.649101
Rest South Asia,Transformations_HLF_Refinery,Mt,2000,23.225
Rest South Asia,Transformations_HLF_Refinery,Mt,2005,27.83
Rest South Asia,Transformations_HLF_Refinery,Mt,2010,33.94714493
Rest South Asia,Transformations_HLF_Refinery,Mt,2020,47.0126087
Rest South Asia,Transformations_HLF_Refinery,Mt,2030,62.90030435
Rest South Asia,Transformations_LLF,PJ,2000,273.742381
Rest South Asia,Transformations_LLF,PJ,2005,411.9957334
Rest South Asia,Transformations_LLF,PJ,2010,448.6172424
Rest South Asia,Transformations_LLF,PJ,2020,701.4523014
Rest South Asia,Transformations_LLF,PJ,2030,791.6497281
Russia+,CEMENT,Mt,2000,41.11027946
Russia+,CEMENT,Mt,2005,58.84197333
Russia+,CEMENT,Mt,2010,70.644611
Russia+,CEMENT,Mt,2020,86.83757177
Russia+,CEMENT,Mt,2030,94.4040204
Russia+,CHEM,Mt,2000,0.4
Russia+,CHEM,Mt,2005,0.43001
Russia+,CHEM,Mt,2010,0.46002
Russia+,CHEM,Mt,2020,0.5
Russia+,CHEM,Mt,2030,0.5
Russia+,CHEMBULK,Mt,2000,21.208
Russia+,CHEMBULK,Mt,2005,23.863685
Russia+,CHEMBULK,Mt,2010,26.515685
Russia+,CHEMBULK,Mt,2020,26.515685
Russia+,CHEMBULK,Mt,2030,26.515685
Russia+,CUSM,Mt,2000,1.597378264
Russia+,CUSM,Mt,2005,2.414428746
Russia+,CUSM,Mt,2010,2.864485626
Russia+,CUSM,Mt,2020,3.466492254
Russia+,CUSM,Mt,2030,3.738170003
Russia+,End_Use_Industry_Bio_Trad,PJ,2000,24.65024555
Russia+,End_Use_Industry_Bio_Trad,PJ,2005,24.44351114
Russia+,End_Use_Industry_Bio_Trad,PJ,2010,14.93323534
Russia+,End_Use_Industry_Bio_Trad,PJ,2020,25.87911479
Russia+,End_Use_Industry_Bio_Trad,PJ,2030,34.38347475
Russia+,End_Use_Industry_Coal,PJ,2000,219.9624188
Russia+,End_Use_Industry_Coal,PJ,2005,474.4529153
Russia+,End_Use_Industry_Coal,PJ,2010,639.9819683
Russia+,End_Use_Industry_Coal,PJ,2020,559.8355951
Russia+,End_Use_Industry_Coal,PJ,2030,567.0843579
Russia+,End_Use_Industry_HLF,PJ,2000,503.9378939
Russia+,End_Use_Industry_HLF,PJ,2005,426.4411236
Russia+,End_Use_Industry_HLF,PJ,2010,476.8366865
Russia+,End_Use_Industry_HLF,PJ,2020,603.1082067
Russia+,End_Use_Industry_HLF,PJ,2030,654.9457403
Russia+,End_Use_Industry_LLF,PJ,2000,94.23630452
Russia+,End_Use_Industry_LLF,PJ,2005,125.7418476
Russia+,End_Use_Industry_LLF,PJ,2010,128.2143743
Russia+,End_Use_Industry_LLF,PJ,2020,167.2121695
Russia+,End_Use_Industry_LLF,PJ,2030,182.0730967
Russia+,End_Use_Industry_NatGas,PJ,2000,1840.85376
Russia+,End_Use_Industry_NatGas,PJ,2005,1412.123976
Russia+,End_Use_Industry_NatGas,PJ,2010,1574.553424
Russia+,End_Use_Industry_NatGas,PJ,2020,1923.732177
Russia+,End_Use_Industry_NatGas,PJ,2030,2208.309359
Russia+,End_Use_Others_Bio_Mod,PJ,2000,0.145452105
Russia+,End_Use_Others_Bio_Mod,PJ,2005,0.119076651
Russia+,End_Use_Others_Bio_Mod,PJ,2010,0.346359285
Russia+,End_Use_Others_Bio_Mod,PJ,2020,0.95042413
Russia+,End_Use_Others_Bio_Mod,PJ,2030,2.348960167
Russia+,End_Use_Others_Bio_Trad,PJ,2000,14.39975836
Russia+,End_Use_Others_Bio_Trad,PJ,2005,11.78858846
Russia+,End_Use_Others_Bio_Trad,PJ,2010,11.1989502
Russia+,End_Use_Others_Bio_Trad,PJ,2020,10.9298775
Russia+,End_Use_Others_Bio_Trad,PJ,2030,21.1406415
Russia+,End_Use_Others_Coal,PJ,2000,25.46930923
Russia+,End_Use_Others_Coal,PJ,2005,7.093786195
Russia+,End_Use_Others_Coal,PJ,2010,5.380905119
Russia+,End_Use_Others_Coal,PJ,2020,6.615004938
Russia+,End_Use_Others_Coal,PJ,2030,6.682709536
Russia+,End_Use_Others_HLF,PJ,2000,431.2985796
Russia+,End_Use_Others_HLF,PJ,2005,199.3814514
Russia+,End_Use_Others_HLF,PJ,2010,176.9343556
Russia+,End_Use_Others_HLF,PJ,2020,188.8456583
Russia+,End_Use_Others_HLF,PJ,2030,163.7259456
Russia+,End_Use_Others_LLF,PJ,2000,18.69447698
Russia+,End_Use_Others_LLF,PJ,2005,6.370740128
Russia+,End_Use_Others_LLF,PJ,2010,10.75094481
Russia+,End_Use_Others_LLF,PJ,2020,9.071955829
Russia+,End_Use_Others_LLF,PJ,2030,10.16215527
Russia+,End_Use_Others_NatGas,PJ,2000,106.4333626
Russia+,End_Use_Others_NatGas,PJ,2005,48.73574729
Russia+,End_Use_Others_NatGas,PJ,2010,48.24897246
Russia+,End_Use_Others_NatGas,PJ,2020,60.3107881
Russia+,End_Use_Others_NatGas,PJ,2030,70.8531403
Russia+,End_Use_Residential_Bio_Mod,PJ,2010,0.544871946
Russia+,End_Use_Residential_Bio_Mod,PJ,2020,2.128922619
Russia+,End_Use_Residential_Bio_Mod,PJ,2030,3.214473092
Russia+,End_Use_Residential_Bio_Trad,PJ,2000,90.15278196
Russia+,End_Use_Residential_Bio_Trad,PJ,2005,60.57260525
Russia+,End_Use_Residential_Bio_Trad,PJ,2010,53.94232265
Russia+,End_Use_Residential_Bio_Trad,PJ,2020,58.69743793
Russia+,End_Use_Residential_Bio_Trad,PJ,2030,50.36007844
Russia+,End_Use_Residential_Coal,PJ,2000,352.6653168
Russia+,End_Use_Residential_Coal,PJ,2005,113.1899456
Russia+,End_Use_Residential_Coal,PJ,2010,89.86065478
Russia+,End_Use_Residential_Coal,PJ,2020,106.6258289
Russia+,End_Use_Residential_Coal,PJ,2030,107.8537629
Russia+,End_Use_Residential_HLF,PJ,2000,109.3613033
Russia+,End_Use_Residential_HLF,PJ,2005,106.1108391
Russia+,End_Use_Residential_HLF,PJ,2010,89.3144376
Russia+,End_Use_Residential_HLF,PJ,2020,104.6189306
Russia+,End_Use_Residential_HLF,PJ,2030,95.4795162
Russia+,End_Use_Residential_LLF,PJ,2000,105.5075412
Russia+,End_Use_Residential_LLF,PJ,2005,175.0126765
Russia+,End_Use_Residential_LLF,PJ,2010,166.9090238
Russia+,End_Use_Residential_LLF,PJ,2020,166.2887438
Russia+,End_Use_Residential_LLF,PJ,2030,155.0939556
Russia+,End_Use_Residential_NatGas,PJ,2000,1871.71166
Russia+,End_Use_Residential_NatGas,PJ,2005,1702.992488
Russia+,End_Use_Residential_NatGas,PJ,2010,1749.943753
Russia+,End_Use_Residential_NatGas,PJ,2020,2150.925641
Russia+,End_Use_Residential_NatGas,PJ,2030,2535.186016
Russia+,End_Use_Services_Bio_Mod,PJ,2000,0.048430168
Russia+,End_Use_Services_Bio_Mod,PJ,2005,3.069867973
Russia+,End_Use_Services_Bio_Mod,PJ,2010,4.588630016
Russia+,End_Use_Services_Bio_Mod,PJ,2020,9.628369756
Russia+,End_Use_Services_Bio_Mod,PJ,2030,14.16181545
Russia+,End_Use_Services_Bio_Trad,PJ,2000,0.51292108
Russia+,End_Use_Services_Bio_Trad,PJ,2005,22.87034543
Russia+,End_Use_Services_Bio_Trad,PJ,2010,20.89529692
Russia+,End_Use_Services_Bio_Trad,PJ,2020,16.32619363
Russia+,End_Use_Services_Bio_Trad,PJ,2030,14.91137606
Russia+,End_Use_Services_Coal,PJ,2000,15.23388114
Russia+,End_Use_Services_Coal,PJ,2005,106.2786913
Russia+,End_Use_Services_Coal,PJ,2010,80.61640684
Russia+,End_Use_Services_Coal,PJ,2020,99.10561838
Russia+,End_Use_Services_Coal,PJ,2030,100.1199647
Russia+,End_Use_Services_HLF,PJ,2000,0.633804006
Russia+,End_Use_Services_HLF,PJ,2005,30.7598497
Russia+,End_Use_Services_HLF,PJ,2010,26.11926602
Russia+,End_Use_Services_HLF,PJ,2020,30.31555773
Russia+,End_Use_Services_HLF,PJ,2030,27.74419874
Russia+,End_Use_Services_LLF,PJ,2000,46.3300072
Russia+,End_Use_Services_LLF,PJ,2005,0.288166221
Russia+,End_Use_Services_LLF,PJ,2010,0.241678496
Russia+,End_Use_Services_LLF,PJ,2020,0.284159801
Russia+,End_Use_Services_LLF,PJ,2030,0.259041462
Russia+,End_Use_Services_NatGas,PJ,2000,117.6349288
Russia+,End_Use_Services_NatGas,PJ,2005,151.3823202
Russia+,End_Use_Services_NatGas,PJ,2010,158.0534808
Russia+,End_Use_Services_NatGas,PJ,2020,193.3907824
Russia+,End_Use_Services_NatGas,PJ,2030,228.5931879
Russia+,End_Use_Transport_Air_Domestic,PJ,2000,152.5066996
Russia+,End_Use_Transport_Air_Domestic,PJ,2005,200.9875604
Russia+,End_Use_Transport_Air_Domestic,PJ,2010,288.2512464
Russia+,End_Use_Transport_Air_Domestic,PJ,2020,288.444085
Russia+,End_Use_Transport_Air_Domestic,PJ,2030,299.3815009
Russia+,End_Use_Transport_Air_LTO,PJ,2000,393.6282279
Russia+,End_Use_Transport_Air_LTO,PJ,2005,376.4103553
Russia+,End_Use_Transport_Air_LTO,PJ,2010,441.1970653
Russia+,End_Use_Transport_Air_LTO,PJ,2020,443.836598
Russia+,End_Use_Transport_Air_LTO,PJ,2030,462.6216514
Russia+,End_Use_Transport_HLF,PJ,2000,653.3852439
Russia+,End_Use_Transport_HLF,PJ,2005,956.5722071
Russia+,End_Use_Transport_HLF,PJ,2010,1195.543529
Russia+,End_Use_Transport_HLF,PJ,2020,1656.333712
Russia+,End_Use_Transport_HLF,PJ,2030,1940.982906
Russia+,End_Use_Transport_LLF,PJ,2000,1009.540614
Russia+,End_Use_Transport_LLF,PJ,2005,996.7242485
Russia+,End_Use_Transport_LLF,PJ,2010,1049.763893
Russia+,End_Use_Transport_LLF,PJ,2020,977.7939146
Russia+,End_Use_Transport_LLF,PJ,2030,988.1288775
Russia+,End_Use_Transport_NatGas,PJ,2000,1127.901738
Russia+,End_Use_Transport_NatGas,PJ,2005,1520.487536
Russia+,End_Use_Transport_NatGas,PJ,2010,1507.287823
Russia+,End_Use_Transport_NatGas,PJ,2020,1722.222418
Russia+,End_Use_Transport_NatGas,PJ,2030,1886.070902
Russia+,Losses_Vent_Flare,PJ,2000,35726.40794
Russia+,Losses_Vent_Flare,PJ,2005,43942.39756
Russia+,Losses_Vent_Flare,PJ,2010,48572.01996
Russia+,Losses_Vent_Flare,PJ,2020,50020.53132
Russia+,Losses_Vent_Flare,PJ,2030,53652.27447
Russia+,NACID,Mt,2000,4.905908529
Russia+,NACID,Mt,2005,5.196277808
Russia+,NACID,Mt,2010,5.526964083
Russia+,NACID,Mt,2020,6.357071581
Russia+,NACID,Mt,2030,6.266018822
Russia+,PAPER,Mt,2000,4.863
Russia+,PAPER,Mt,2005,5.752
Russia+,PAPER,Mt,2010,6.924707403
Russia+,PAPER,Mt,2020,7.205897815
Russia+,PAPER,Mt,2030,7.489000848
Russia+,Power_Gen_Bio_Trad,PJ,2000,157.6176963
Russia+,Power_Gen_Bio_Trad,PJ,2005,169.7282665
Russia+,Power_Gen_Bio_Trad,PJ,2010,186.585998
Russia+,Power_Gen_Bio_Trad,PJ,2020,189.6159852
Russia+,Power_Gen_Bio_Trad,PJ,2030,316.2608237
Russia+,Power_Gen_Coal,PJ,2000,3171.319477
Russia+,Power_Gen_Coal,PJ,2005,3035.114097
Russia+,Power_Gen_Coal,PJ,2010,2983.79243
Russia+,Power_Gen_Coal,PJ,2020,3602.500843
Russia+,Power_Gen_Coal,PJ,2030,4122.405893
Russia+,Power_Gen_HLF,PJ,2000,1221.200956
Russia+,Power_Gen_HLF,PJ,2005,899.2754575
Russia+,Power_Gen_HLF,PJ,2010,640.7152442
Russia+,Power_Gen_HLF,PJ,2020,698.4433304
Russia+,Power_Gen_HLF,PJ,2030,574.4254531
Russia+,Power_Gen_LLF,PJ,2000,0.410658091
Russia+,Power_Gen_LLF,PJ,2005,0.274889541
Russia+,Power_Gen_LLF,PJ,2010,0.376254607
Russia+,Power_Gen_LLF,PJ,2020,0.444446771
Russia+,Power_Gen_LLF,PJ,2030,0.474682458
Russia+,Power_Gen_NatGas,PJ,2000,8701.262192
Russia+,Power_Gen_NatGas,PJ,2005,9696.941418
Russia+,Power_Gen_NatGas,PJ,2010,10919.66952
Russia+,Power_Gen_NatGas,PJ,2020,11060.91112
Russia+,Power_Gen_NatGas,PJ,2030,12293.37358
Russia+,STEEL,Mt,2000,59.45
Russia+,STEEL,Mt,2005,66.412
Russia+,STEEL,Mt,2010,83.7853143
Russia+,STEEL,Mt,2020,108.6913228
Russia+,STEEL,Mt,2030,120.4788025
Russia+,Transformations_HLF,PJ,2000,1529.872382
Russia+,Transformations_HLF,PJ,2005,1908.858611
Russia+,Transformations_HLF,PJ,2010,2169.924655
Russia+,Transformations_HLF,PJ,2020,2709.732541
Russia+,Transformations_HLF,PJ,2030,2984.441572
Russia+,Transformations_HLF_Refinery,Mt,2000,188.282211
Russia+,Transformations_HLF_Refinery,Mt,2005,219.893813
Russia+,Transformations_HLF_Refinery,Mt,2010,268.1947509
Russia+,Transformations_HLF_Refinery,Mt,2020,306.8695684
Russia+,Transformations_HLF_Refinery,Mt,2030,309.7633946
Russia+,Transformations_LLF,PJ,2000,2081.461025
Russia+,Transformations_LLF,PJ,2005,2535.47111
Russia+,Transformations_LLF,PJ,2010,2823.702798
Russia+,Transformations_LLF,PJ,2020,2468.39827
Russia+,Transformations_LLF,PJ,2030,2512.452024
South Africa,CEMENT,Mt,2000,10.3150001
South Africa,CEMENT,Mt,2005,14.60000015
South Africa,CEMENT,Mt,2010,18.19425618
South Africa,CEMENT,Mt,2020,27.05917427
South Africa,CEMENT,Mt,2030,38.54003339
South Africa,CHEMBULK,Mt,2000,0.98056
South Africa,CHEMBULK,Mt,2005,1.011405
South Africa,CHEMBULK,Mt,2010,1.011405
South Africa,CHEMBULK,Mt,2020,1.011405
South Africa,CHEMBULK,Mt,2030,1.011405
South Africa,CUSM,Mt,2000,0.331067669
South Africa,CUSM,Mt,2005,0.32
South Africa,CUSM,Mt,2010,0.321203008
South Africa,CUSM,Mt,2020,0.391714887
South Africa,CUSM,Mt,2030,0.467486316
South Africa,End_Use_Industry_Bio_Trad,PJ,2000,66.2592501
South Africa,End_Use_Industry_Bio_Trad,PJ,2005,71.59825746
South Africa,End_Use_Industry_Bio_Trad,PJ,2010,76.25632785
South Africa,End_Use_Industry_Bio_Trad,PJ,2020,78.15667032
South Africa,End_Use_Industry_Bio_Trad,PJ,2030,72.48020688
South Africa,End_Use_Industry_Coal,PJ,2000,311.4810891
South Africa,End_Use_Industry_Coal,PJ,2005,339.5819277
South Africa,End_Use_Industry_Coal,PJ,2010,438.8465596
South Africa,End_Use_Industry_Coal,PJ,2020,467.9120076
South Africa,End_Use_Industry_Coal,PJ,2030,456.8741332
South Africa,End_Use_Industry_HLF,PJ,2000,47.13645978
South Africa,End_Use_Industry_HLF,PJ,2005,34.92846274
South Africa,End_Use_Industry_HLF,PJ,2010,38.60583423
South Africa,End_Use_Industry_HLF,PJ,2020,42.86491564
South Africa,End_Use_Industry_HLF,PJ,2030,41.54764324
South Africa,End_Use_Industry_LLF,PJ,2000,15.52997164
South Africa,End_Use_Industry_LLF,PJ,2005,1.915461
South Africa,End_Use_Industry_LLF,PJ,2010,2.116866628
South Africa,End_Use_Industry_LLF,PJ,2020,2.351268318
South Africa,End_Use_Industry_LLF,PJ,2030,2.279779161
South Africa,End_Use_Industry_NatGas,PJ,2000,66.21164618
South Africa,End_Use_Industry_NatGas,PJ,2005,110.142022
South Africa,End_Use_Others_Coal,PJ,2000,1.86270732
South Africa,End_Use_Others_Coal,PJ,2005,0.863862444
South Africa,End_Use_Others_Coal,PJ,2010,1.384165952
South Africa,End_Use_Others_Coal,PJ,2020,1.464630645
South Africa,End_Use_Others_Coal,PJ,2030,1.421574492
South Africa,End_Use_Others_HLF,PJ,2000,44.77476964
South Africa,End_Use_Others_HLF,PJ,2005,39.77279968
South Africa,End_Use_Others_HLF,PJ,2010,38.12516795
South Africa,End_Use_Others_HLF,PJ,2020,38.9293369
South Africa,End_Use_Others_HLF,PJ,2030,43.94105497
South Africa,End_Use_Others_LLF,PJ,2000,7.313041692
South Africa,End_Use_Others_LLF,PJ,2005,7.614575028
South Africa,End_Use_Others_LLF,PJ,2010,7.301605666
South Africa,End_Use_Others_LLF,PJ,2020,7.496533909
South Africa,End_Use_Others_LLF,PJ,2030,8.529142727
South Africa,End_Use_Residential_Bio_Trad,PJ,2000,320.2598457
South Africa,End_Use_Residential_Bio_Trad,PJ,2005,341.3002323
South Africa,End_Use_Residential_Bio_Trad,PJ,2010,363.8572034
South Africa,End_Use_Residential_Bio_Trad,PJ,2020,361.4950109
South Africa,End_Use_Residential_Bio_Trad,PJ,2030,352.6755167
South Africa,End_Use_Residential_Coal,PJ,2000,41.60084029
South Africa,End_Use_Residential_Coal,PJ,2005,131.9294593
South Africa,End_Use_Residential_Coal,PJ,2010,211.3904441
South Africa,End_Use_Residential_Coal,PJ,2020,223.679048
South Africa,End_Use_Residential_Coal,PJ,2030,217.1034931
South Africa,End_Use_Residential_HLF,PJ,2005,0.041826132
South Africa,End_Use_Residential_HLF,PJ,2010,0.039837938
South Africa,End_Use_Residential_HLF,PJ,2020,0.036450458
South Africa,End_Use_Residential_HLF,PJ,2030,0.034167065
South Africa,End_Use_Residential_LLF,PJ,2000,23.65604802
South Africa,End_Use_Residential_LLF,PJ,2005,34.95697484
South Africa,End_Use_Residential_LLF,PJ,2010,33.29530463
South Africa,End_Use_Residential_LLF,PJ,2020,30.46415452
South Africa,End_Use_Residential_LLF,PJ,2030,28.55576555
South Africa,End_Use_Services_Coal,PJ,2000,20.78691772
South Africa,End_Use_Services_Coal,PJ,2005,65.97823208
South Africa,End_Use_Services_Coal,PJ,2010,105.716857
South Africa,End_Use_Services_Coal,PJ,2020,111.8624166
South Africa,End_Use_Services_Coal,PJ,2030,108.5739662
South Africa,End_Use_Services_HLF,PJ,2005,17.90154263
South Africa,End_Use_Services_HLF,PJ,2010,17.05059771
South Africa,End_Use_Services_HLF,PJ,2020,15.6007596
South Africa,End_Use_Services_HLF,PJ,2030,14.62346947
South Africa,End_Use_Services_LLF,PJ,2000,0.129748932
South Africa,End_Use_Services_LLF,PJ,2005,2.455265124
South Africa,End_Use_Services_LLF,PJ,2010,2.33855477
South Africa,End_Use_Services_LLF,PJ,2020,2.139703921
South Africa,End_Use_Services_LLF,PJ,2030,2.005664837
South Africa,End_Use_Transport_Air_Domestic,PJ,2000,25.71168308
South Africa,End_Use_Transport_Air_Domestic,PJ,2005,40.74443035
South Africa,End_Use_Transport_Air_Domestic,PJ,2010,43.97186892
South Africa,End_Use_Transport_Air_Domestic,PJ,2020,52.46037664
South Africa,End_Use_Transport_Air_Domestic,PJ,2030,60.08068436
South Africa,End_Use_Transport_Air_LTO,PJ,2000,65.14024406
South Africa,End_Use_Transport_Air_LTO,PJ,2005,71.994245
South Africa,End_Use_Transport_Air_LTO,PJ,2010,77.6970368
South Africa,End_Use_Transport_Air_LTO,PJ,2020,92.69598756
South Africa,End_Use_Transport_Air_LTO,PJ,2030,106.1608537
South Africa,End_Use_Transport_HLF,PJ,2000,154.3652226
South Africa,End_Use_Transport_HLF,PJ,2005,219.4641108
South Africa,End_Use_Transport_HLF,PJ,2010,239.1778031
South Africa,End_Use_Transport_HLF,PJ,2020,296.4122094
South Africa,End_Use_Transport_HLF,PJ,2030,336.1145487
South Africa,End_Use_Transport_LLF,PJ,2000,333.650664
South Africa,End_Use_Transport_LLF,PJ,2005,348.5673448
South Africa,End_Use_Transport_LLF,PJ,2010,377.6763605
South Africa,End_Use_Transport_LLF,PJ,2020,467.5467151
South Africa,End_Use_Transport_LLF,PJ,2030,545.6601774
South Africa,Losses_Vent_Flare,PJ,2000,93.871052
South Africa,Losses_Vent_Flare,PJ,2005,140.33516
South Africa,Losses_Vent_Flare,PJ,2010,172.0972538
South Africa,Losses_Vent_Flare,PJ,2020,222.8849604
South Africa,Losses_Vent_Flare,PJ,2030,227.6887717
South Africa,NACID,Mt,2000,0.727000006
South Africa,NACID,Mt,2005,0.76769138
South Africa,NACID,Mt,2010,0.789134021
South Africa,NACID,Mt,2020,0.821209905
South Africa,NACID,Mt,2030,0.852517122
South Africa,PAPER,Mt,2000,2.982
South Africa,PAPER,Mt,2005,3.7742
South Africa,PAPER,Mt,2010,4.500804
South Africa,PAPER,Mt,2020,6.182929
South Africa,PAPER,Mt,2030,8.204881
South Africa,Power_Gen_Bio_Trad,PJ,2000,4.421135196
South Africa,Power_Gen_Bio_Trad,PJ,2005,3.729266496
South Africa,Power_Gen_Bio_Trad,PJ,2010,4.046207256
