# File: RECS_2001.csv
# Title: Residential Energy Consumption Survey 2001
# Source: Fill in
# Units: Fill in
DOEID,NWEIGHT,DIVISION,LRGSTATE,TOTSQFT,TOTHSQFT,CDD65,HDD65,TYPEHUQ,BTUKER,BTUEL,BTUNG,BTUFO,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUELRFG,BTUELFZZ,BTUELDWH,BTUELCDR
5333,17893,9,2,456,456,446,1539,2,0,6360,11319,0,12737,1871,0,0,0,0,0,6968,0,0,0,3019,4351,0,12737,0,318,1152,0,0,0
5334,28313,5,0,2038,1638,1555,2957,2,0,54449,68017,0,0,0,45440,0,0,0,0,22577,0,0,0,29632,0,0,0,0,13001,11816,0,2374,4731
5335,14085,3,0,3337,2435,697,5598,2,1319,20332,14609,61024,0,1007,0,61024,0,1319,0,14609,0,0,0,15447,0,0,0,0,1636,2242,0,1270,1849
5336,19026,1,0,3750,3500,753,5415,2,0,40398,0,77551,0,0,0,77551,0,0,9962,0,0,0,0,27855,0,0,0,0,0,2581,0,2724,1837
5337,21840,7,3,1194,1194,2642,2294,4,0,51187,0,0,0,11651,0,0,0,0,9105,0,0,0,0,9111,0,0,0,0,14947,6373,0,0,0
5338,33445,9,2,2575,2575,3745,1718,2,0,63801,0,0,0,6207,0,0,0,0,7989,0,0,0,0,27127,0,0,0,0,16557,5921,0,1280,2551
5339,20375,9,2,1400,1400,1314,1258,2,0,9015,71104,0,0,0,26821,0,0,0,0,27556,0,0,0,5667,16727,0,0,0,0,3348,0,399,0
5340,20375,9,2,800,800,1314,1258,5,0,24519,0,0,0,2574,0,0,0,0,7800,0,0,0,0,8729,0,0,0,0,2574,2842,0,0,0
5341,21224,9,2,1634,989,234,2223,2,0,24512,36752,0,0,0,17095,0,0,0,0,16397,0,0,0,21776,3260,0,0,0,0,2736,2934,3432,0
5342,45073,3,0,5910,3996,1064,5530,2,0,27879,206520,0,0,1181,163737,0,0,0,0,28473,0,0,0,14040,14310,0,0,0,9811,2847,0,606,0
5343,52567,5,0,1566,1316,1936,2164,2,0,56144,0,0,0,13847,0,0,0,0,6305,0,0,0,0,17027,0,0,0,0,13183,5782,0,835,2988
5344,23581,8,0,1394,1144,592,6074,2,0,20032,119261,0,0,0,88961,0,0,0,0,30300,0,0,0,15213,0,0,0,0,0,4819,0,2876,1939
5345,27627,5,0,2630,2230,1030,4454,2,0,56202,0,0,0,19247,0,0,0,0,5486,0,0,0,0,16433,0,0,0,0,8473,6563,0,726,2600
5346,30233,5,4,2381,1981,3675,421,2,0,109860,0,0,0,5013,0,0,0,0,22883,0,0,0,0,38436,0,0,0,0,36956,6572,0,0,12031
5347,24133,5,4,1674,1674,2726,992,2,0,129079,0,0,0,10254,0,0,0,0,23752,0,0,0,0,56833,0,0,0,0,30178,8062,8708,5680,6549
5348,32176,5,4,1875,1875,2726,992,2,0,33175,0,0,0,3885,0,0,0,0,4996,0,0,0,0,10347,0,0,0,0,10421,3526,0,468,1674
5349,25079,8,0,720,720,592,6074,1,0,15860,59741,0,0,0,44746,0,0,0,0,11806,0,0,0,10576,3189,0,0,0,0,5284,0,0,0
5350,12079,1,0,2754,2110,696,5914,2,0,27490,138445,0,0,0,120107,0,0,0,0,18338,0,0,0,18782,0,0,0,0,4144,4564,0,812,2909
5351,34029,5,4,1946,1546,3665,508,2,0,50999,0,0,0,1765,0,0,0,0,8067,0,0,0,0,21896,0,0,0,0,14883,4388,0,2857,1926
5352,21840,7,3,656,656,2642,2294,5,0,130669,0,0,0,18818,0,0,0,0,20172,0,0,0,0,48268,0,0,0,0,29291,14120,0,5801,6761
5353,23153,9,2,803,803,106,6083,5,0,22451,6014,0,0,8068,0,0,0,0,5658,0,0,0,0,6738,6014,0,0,0,450,1537,0,0,0
5354,22639,9,2,2528,1928,579,1971,2,0,21631,47365,0,0,0,20806,0,0,0,0,19886,0,0,0,16936,6673,0,0,0,0,4695,2329,1136,2264
5355,22947,4,0,2030,2030,711,6727,2,0,28429,88391,0,0,0,66145,0,0,0,0,16520,0,0,0,21932,5726,0,0,0,0,6497,7421,0,0
5356,15006,4,0,2844,1912,711,6727,2,0,32024,0,0,111691,0,0,0,102907,0,0,0,0,8784,0,21293,0,0,0,0,4534,6197,2248,659,3148
5357,34925,4,0,651,651,711,6727,4,0,29132,82456,0,0,0,70917,0,0,0,0,11539,0,0,0,13583,0,0,0,0,6624,8925,0,0,0
5358,28170,3,0,2256,1547,697,5598,2,0,19373,51303,0,0,0,39971,0,0,0,0,11332,0,0,0,15206,0,0,0,0,1792,2375,0,0,2690
5359,18780,3,0,450,450,697,5598,2,0,19323,33160,0,0,0,23887,0,0,0,0,9273,0,0,0,13209,0,0,0,0,2334,3780,0,0,0
5360,31209,3,0,2947,2547,697,5598,2,0,70178,82025,0,0,0,75117,0,0,0,0,6908,0,0,0,44303,0,0,0,0,12939,12936,0,0,0
5361,89260,5,0,2615,1434,1072,4394,3,0,44878,47334,0,0,1506,47334,0,0,0,8253,0,0,0,0,22936,0,0,0,0,7248,4935,0,1899,2158
5362,26777,5,0,1268,1268,1105,4364,5,0,42022,75640,0,0,0,23406,0,0,0,0,39623,0,0,0,29840,12611,0,0,0,7256,4926,4941,2470,4923
5363,8416,1,0,5160,5160,777,5312,2,0,23106,37559,238131,0,930,0,238131,0,0,0,26612,0,0,0,17821,10947,0,0,0,744,3611,0,2534,0
5364,14085,3,0,1445,963,740,5297,2,0,22342,43527,0,0,0,29009,0,0,0,0,10949,0,0,0,15654,3569,0,0,0,2708,3980,0,0,2172
5365,45073,3,0,1210,1210,1064,5530,5,0,15490,25313,0,0,0,17235,0,0,0,0,8078,0,0,0,9036,0,0,0,0,4534,1920,0,0,0
5366,26358,4,0,3132,1566,711,6727,2,0,22523,77072,0,0,0,59801,0,0,0,0,17271,0,0,0,14368,0,0,0,0,2672,5483,2528,1454,2260
5367,26358,4,0,3990,3721,711,6727,2,0,25863,94771,0,0,0,77993,0,0,0,0,16778,0,0,0,15183,0,0,0,0,2625,8055,0,703,4302
5368,25020,5,0,3240,3240,1301,3885,2,0,44363,0,0,0,0,0,0,0,0,9319,0,0,0,0,21569,0,0,0,0,7579,5896,2743,1326,3086
5369,22315,5,0,864,864,1105,4364,5,0,22721,28195,0,0,0,17972,0,0,0,0,10223,0,0,0,13966,0,0,0,0,3810,4945,0,807,0
5370,43190,5,4,429,0,4546,138,5,0,11675,6361,0,0,0,0,0,0,0,4370,0,0,0,0,3180,6361,0,0,0,1385,2740,0,0,0
5371,20375,9,2,2580,2580,1058,1281,2,0,24877,31590,0,0,0,12480,0,0,0,0,12292,0,0,0,20153,6818,0,0,0,0,4724,0,1947,0
5372,30320,9,2,1218,1218,234,2223,5,0,20411,16052,0,0,0,4776,0,0,0,0,8444,0,0,0,18230,2832,0,0,0,0,2181,0,0,5400
5373,18780,3,0,11618,11018,974,4752,2,0,51051,99035,0,0,0,91254,0,0,0,8256,0,0,0,0,26709,7781,0,0,0,11052,5034,0,2469,1665
5374,52567,5,0,3800,1500,1936,2164,3,330,64883,0,0,0,12112,0,0,0,330,6411,0,0,0,0,25402,0,0,0,0,12805,8153,5003,0,2394
5375,23708,8,0,1040,1040,2255,2686,2,0,20909,50627,0,0,0,26786,0,0,0,0,23841,0,0,0,16489,0,0,0,0,0,4420,0,1683,3355
5376,18520,8,0,2753,2353,2255,2686,2,0,35405,10406,0,0,10982,0,0,0,0,0,10406,0,0,0,20994,0,0,0,0,0,3429,2493,618,3782
5377,15957,8,0,1272,1272,2255,2686,2,0,19359,59960,0,0,0,35210,0,0,0,0,24750,0,0,0,14173,0,0,0,0,0,5186,0,0,0
5378,21796,2,1,589,589,1029,4575,4,0,11577,7203,59214,0,0,0,59214,0,0,0,4552,0,0,0,6387,2651,0,0,0,1408,3782,0,0,0
5379,28588,4,0,3475,3475,1573,4198,2,0,43609,0,23577,24111,0,0,23577,0,0,0,0,0,24111,0,28758,0,0,0,0,10771,4080,3298,0,6731
5380,29821,9,2,1872,1872,446,1539,2,0,16047,65547,0,0,993,36438,0,0,0,0,24849,0,0,0,12389,4260,0,0,0,0,2665,0,1566,0
5381,23722,4,0,1326,1326,1294,4665,2,0,64623,0,0,9141,0,0,0,9141,0,19375,0,0,0,0,25393,0,0,0,0,10897,8958,0,0,0
5382,19741,6,0,2449,2449,1797,2620,2,0,60239,0,0,0,12525,0,0,0,0,10678,0,0,0,0,21151,0,0,0,0,11414,4471,0,3438,2318
5383,21435,9,0,1680,1430,531,5897,2,0,70604,0,0,0,26644,0,0,0,0,15431,0,0,0,0,22333,0,0,0,0,1111,5085,0,0,4927
5384,29806,5,4,549,0,4546,138,5,0,7264,0,0,0,434,0,0,0,0,1746,0,0,0,0,1875,0,0,0,0,0,3209,0,0,0
5385,17893,9,2,1004,1004,446,1539,2,0,13177,51597,0,0,0,29138,0,0,0,0,13826,0,0,0,7935,8633,0,0,0,879,4363,0,0,0
5386,17893,9,2,1215,0,446,1539,2,0,16442,18625,0,0,0,0,0,0,0,0,11466,0,0,0,11569,7159,0,0,0,0,4873,0,0,0
5387,28170,3,0,1400,1400,1048,4824,4,0,55186,74490,0,0,0,47875,0,0,0,0,19338,0,0,0,30018,7277,0,0,0,14132,11036,0,0,0
5388,105485,5,0,733,733,1555,2957,5,0,20888,0,0,0,6959,0,0,0,0,3446,0,0,0,0,4393,0,0,0,0,3834,2256,0,0,0
5390,22930,8,0,744,744,2255,2686,2,0,8363,10084,0,0,2531,0,0,0,0,2319,0,0,0,0,2789,10084,0,0,0,0,724,0,0,0
5391,22157,5,0,1376,1179,1025,4095,2,0,44547,0,88623,0,0,0,88623,0,0,11686,0,0,0,0,24459,0,0,0,0,3412,4990,3072,0,2679
5392,19085,2,0,4427,4427,1083,4931,2,0,60946,0,144486,0,0,0,100314,0,0,0,0,44172,0,0,51969,0,0,0,0,2920,6057,0,3106,9268
5393,19085,2,0,3260,3260,1083,4931,2,0,24091,0,53735,0,0,0,42143,0,0,0,0,11592,0,0,16895,0,0,0,0,4215,2981,0,1201,2991
5394,19085,2,0,2551,2073,1083,4931,2,0,43073,0,46468,12247,0,0,32343,0,0,0,0,14125,0,0,35516,0,0,12247,0,3086,4471,0,0,6835
5395,43950,5,0,855,855,1424,3687,2,0,3934,32516,0,0,0,26505,0,0,0,0,3906,0,0,0,2314,2105,0,0,0,0,1620,0,0,0
5396,17893,9,2,600,0,446,1539,2,0,9090,30973,0,0,0,0,0,0,0,0,19067,0,0,0,7421,11906,0,0,0,0,1669,0,0,0
5397,21707,9,2,761,761,106,6083,5,0,7130,44729,0,0,0,17185,0,0,0,0,18383,0,0,0,4787,9161,0,0,0,0,2343,0,0,0
5398,13054,2,1,1550,775,638,5957,4,0,43480,0,0,0,16198,0,0,0,0,8796,0,0,0,0,14966,0,0,0,0,0,3520,0,0,2948
5400,26051,9,0,4429,4429,357,4195,2,0,52531,78395,0,0,0,52253,0,0,0,0,20803,0,0,0,37678,5339,0,0,0,5273,9580,0,2328,4640
5401,11813,8,0,686,0,1911,3266,1,0,36682,0,0,32696,0,0,0,0,0,12410,0,0,0,0,13112,0,0,32696,0,2729,8431,0,0,0
5402,11231,8,0,1272,0,1911,3266,1,0,13908,0,0,1280,0,0,0,0,0,6526,0,0,0,0,5371,0,0,1280,0,0,2011,0,0,0
5403,11813,8,0,2408,2408,1911,3266,1,0,59734,51759,0,0,15954,0,0,0,0,10141,0,0,0,0,16356,51759,0,0,0,13769,3514,0,0,0
5404,25871,3,0,4800,4800,746,6041,2,0,71048,199626,0,0,0,158101,0,0,0,0,41525,0,0,0,62748,0,0,0,0,0,8300,5951,5867,6765
5405,21560,3,0,2880,2480,746,6041,3,0,29419,89679,0,0,0,74060,0,0,0,0,15619,0,0,0,21217,0,0,0,0,3530,4672,3350,1528,3807
5406,27894,5,0,1492,1492,1105,4364,2,0,36150,54846,0,0,0,39032,0,0,0,0,11880,0,0,0,26512,3934,0,0,0,2208,7430,9891,0,3286
5407,22315,5,0,1718,1718,1105,4364,2,0,85222,0,0,0,17607,0,0,0,0,16846,0,0,0,0,34471,0,0,0,0,9638,6660,0,0,6726
5408,23510,9,2,7009,7009,960,1576,2,0,98617,297278,0,0,0,128704,0,0,0,0,40477,0,0,0,73303,128097,0,0,0,6896,18418,0,2319,3379
5409,16979,9,2,1740,1243,1856,1912,2,0,41040,60197,0,0,0,31140,0,0,0,0,19295,0,0,0,33821,9762,0,0,0,0,7219,0,0,0
5410,23153,9,2,682,682,106,6083,5,0,22175,4480,0,0,6158,0,0,0,0,6384,0,0,0,0,7073,4480,0,0,0,770,1790,0,0,0
5411,23153,9,2,2430,876,1856,1912,2,0,19951,38092,0,0,0,18769,0,0,0,0,13692,0,0,0,10654,5631,0,0,0,3748,5549,0,1993,0
5412,20375,9,2,2407,2073,1314,1258,2,0,24003,74603,0,0,0,24722,0,0,0,0,30989,0,0,0,20083,18892,0,0,0,0,3920,0,2021,0
5413,31209,3,0,435,435,1072,5409,2,0,7657,28709,0,0,0,22920,0,0,0,0,5789,0,0,0,3406,0,0,0,0,1369,2882,0,0,0
5414,50560,5,0,2035,2035,1536,3163,3,0,30862,66371,0,0,0,42857,0,0,0,0,17560,0,0,0,20006,5954,0,0,0,5633,5223,0,675,2418
5415,11979,9,0,4860,4860,357,4195,2,0,65633,0,13869,0,0,0,13869,0,0,19626,0,0,0,0,40780,0,0,0,0,0,5227,3748,4152,4787
5416,12598,9,0,1913,1093,357,4195,5,0,20598,63461,0,0,7831,63461,0,0,0,3861,0,0,0,0,5687,0,0,0,0,0,3219,0,888,0
5417,26051,9,0,3528,2355,357,4195,2,0,22345,101151,0,0,0,78141,0,0,0,0,23010,0,0,0,14032,0,0,0,0,1724,6589,0,1359,1980
5418,25123,9,0,800,0,357,4195,5,0,16658,0,0,0,4845,0,0,0,0,3838,0,0,0,0,6045,0,0,0,0,0,1930,0,508,0
5419,19687,8,0,1600,1600,1911,3266,2,0,69685,0,0,0,13459,0,0,0,0,16270,0,0,0,0,23873,0,0,0,0,12342,3741,0,3833,3447
5420,26174,8,0,1320,713,1911,3266,2,0,15121,15950,0,0,5494,0,0,0,0,0,10155,0,0,0,6097,5795,0,0,0,1581,1949,1279,0,0
5421,12213,8,0,891,891,1911,3266,2,0,24461,127744,0,0,0,86064,0,0,0,0,30039,0,0,0,19132,11641,0,0,0,1677,3652,2581,0,4314
5422,12213,8,0,720,720,1911,3266,2,0,11519,32070,0,0,0,14923,0,0,0,0,12226,0,0,0,11519,4921,0,0,0,0,0,0,0,0
5423,12213,8,0,1600,1600,1911,3266,2,0,28579,69149,0,0,0,44774,0,0,0,0,24375,0,0,0,24917,0,0,0,0,0,3662,1943,2816,3247
5424,11813,8,0,1645,1410,1911,3266,2,0,40135,83143,0,0,15393,0,0,0,0,0,83143,0,0,0,21727,0,0,0,0,0,3015,0,0,3562
5425,12213,8,0,1484,1484,1911,3266,2,0,44257,48157,0,0,0,33042,0,0,0,0,15115,0,0,0,29558,0,0,0,0,11579,3120,5135,0,6310
5426,22041,9,2,3600,3600,2256,2869,2,0,40449,0,0,33701,0,0,0,20188,0,0,0,0,10045,0,22052,0,0,3468,0,12287,6110,0,0,3044
5427,22041,9,2,750,750,2256,2869,2,0,11594,0,0,27764,0,0,0,0,0,0,0,0,20355,0,8055,0,0,7409,0,0,3539,0,0,1571
5428,43412,9,2,1131,1131,2041,1849,5,0,12065,76866,0,0,0,16058,0,0,0,0,41864,0,0,0,5316,18944,0,0,0,3397,3352,0,1270,0
5429,17365,9,2,2678,1953,106,6083,2,0,51808,68943,0,0,0,48522,0,0,0,0,20421,0,0,0,46232,0,0,0,0,0,5576,4488,5691,9823
5430,33325,5,0,3250,3250,1555,2957,2,0,47434,91272,0,0,1230,57097,0,0,0,0,34175,0,0,0,29196,0,0,0,0,12202,4806,0,3353,3866
5431,18898,9,0,814,814,357,4195,5,0,16753,15142,0,0,8014,0,0,0,0,0,15142,0,0,0,6676,0,0,0,0,0,2063,0,0,0
5432,19687,8,0,1560,1560,1911,3266,1,0,60628,51565,0,0,9832,24506,0,0,0,0,20143,0,0,0,31358,6916,0,0,0,13463,5975,5152,0,9705
5433,20434,2,1,748,0,1216,4298,5,0,18640,33751,0,0,2228,15529,0,0,0,0,11495,0,0,0,11724,6727,0,0,0,0,4688,0,0,0
5434,14865,2,0,1047,1047,1271,4398,4,0,10489,121598,0,0,0,83743,0,0,0,0,27162,0,0,0,7541,10693,0,0,0,1428,1520,0,0,0
5435,33948,3,0,2206,1471,863,5637,2,0,20074,205578,0,0,0,157685,0,0,0,0,35417,0,0,0,15861,12476,0,0,0,0,4213,0,0,4418
5436,22365,9,2,3400,3000,446,1539,2,0,24461,39719,0,0,0,16264,0,0,0,0,15938,0,0,0,20235,7517,0,0,0,0,4226,1697,1880,0
5437,10649,1,0,1058,529,887,5456,4,0,25514,0,80889,0,0,0,80889,0,0,8235,0,0,0,0,14352,0,0,0,0,875,2052,0,0,3261
5438,14918,1,0,2214,1107,903,5053,2,0,17613,0,58527,13243,0,0,58527,0,0,0,0,0,10524,0,11918,0,0,2719,0,1659,4036,0,0,2777
5439,16410,1,0,896,896,583,5455,1,0,19902,51141,0,0,0,36895,0,0,0,8524,0,0,0,0,9441,14246,0,0,0,0,1937,0,0,0
5440,44630,5,0,2874,2474,1025,4095,2,810,63211,0,0,0,19522,0,0,0,810,7316,0,0,0,0,20861,0,0,0,0,8121,7391,0,1476,2150
5441,12073,6,0,972,648,981,4193,2,0,27057,68120,0,0,0,41430,0,0,0,0,26690,0,0,0,17824,0,0,0,0,4837,4396,0,0,3404
5442,19026,1,0,822,822,781,5791,5,0,10396,51928,0,0,0,31322,0,0,0,0,13117,0,0,0,5750,7489,0,0,0,939,3707,0,0,0
5443,25295,1,0,822,822,781,5791,5,0,2723,32807,0,0,0,22391,0,0,0,0,6630,0,0,0,1302,3786,0,0,0,260,1161,0,202,0
5444,21796,2,1,3606,3606,1029,4575,3,0,20653,101048,0,0,778,83675,0,0,0,0,12789,0,0,0,13947,4584,0,0,0,1385,4543,0,981,1430
5445,21796,2,1,1620,1153,1029,4575,3,0,12215,64518,0,0,0,44871,0,0,0,0,14463,0,0,0,8203,5184,0,0,0,2267,1745,0,0,0
5446,22315,5,0,993,993,1105,4364,5,0,26442,36665,0,0,0,21534,0,0,0,0,15131,0,0,0,16794,0,0,0,0,6881,2767,0,1691,0
5447,22536,3,0,2523,1903,1064,5530,2,0,40692,95860,0,0,0,63988,0,0,0,0,22092,0,0,0,26476,9780,0,0,0,9217,4999,4310,2145,0
5448,13851,1,0,5312,4912,781,5791,2,0,20206,0,18030,0,0,0,13283,0,0,0,0,4586,0,0,13458,0,161,0,0,3915,2833,1503,0,1769
5449,27244,2,1,1504,1254,1216,4298,3,0,5817,49289,0,0,0,35175,0,0,0,0,10599,0,0,0,3389,3515,0,0,0,0,2428,0,0,0
5450,26777,5,0,1156,867,1105,4364,5,0,55506,36752,0,0,0,17206,0,0,0,0,15258,0,0,0,35412,4288,0,0,0,11871,8223,0,4123,8218
5451,29567,5,0,896,896,1105,4364,5,0,11929,21113,0,0,0,8787,0,0,0,0,9624,0,0,0,6384,2702,0,0,0,2850,2695,0,0,1575
5452,37062,7,3,1160,1160,3086,1189,5,0,70632,0,0,0,5265,0,0,0,0,12570,0,0,0,0,26161,0,0,0,0,19533,7103,0,2381,4745
5453,22586,7,3,640,640,3086,1189,5,0,24844,8349,0,0,0,3252,0,0,0,0,5097,0,0,0,8150,0,0,0,0,11061,5633,0,0,0
5454,45469,7,3,3510,3510,3086,1189,2,0,124101,123789,0,0,0,51454,0,0,0,0,56261,0,0,0,71341,16074,0,0,0,42745,10015,5230,5504,9501
5455,45469,7,3,3520,3520,3086,1189,2,0,86272,65444,0,0,0,29801,0,0,0,0,27443,0,0,0,40982,8200,0,0,0,35727,9563,0,4597,7934
5456,29534,7,3,5638,5238,2642,2294,2,0,77848,10780,0,0,22170,0,0,0,0,0,10780,0,0,0,28678,0,0,0,0,20920,6080,5326,1512,3768
5457,14587,1,0,3600,2700,696,5914,2,0,41991,0,44242,0,0,0,44242,0,0,9889,0,0,0,0,20476,0,0,0,0,6850,4776,0,3019,3481
5458,10940,1,0,1430,738,696,5914,3,0,41814,0,148537,0,0,0,148537,0,0,15687,0,0,0,0,21229,0,0,0,0,2454,2444,0,3078,5313
5459,27244,2,1,615,615,1029,4575,5,0,8578,13438,10320,0,0,0,10320,0,0,0,8492,0,0,0,5544,4946,0,0,0,1042,1992,0,0,0
5460,27244,2,1,1620,1225,1216,4298,3,0,10963,67297,0,0,0,47095,0,0,0,0,12921,0,0,0,7402,7281,0,0,0,1376,2185,0,973,0
5461,44630,5,0,2058,1029,1669,2474,5,0,75910,0,0,0,15351,0,0,0,0,14519,0,0,0,0,25556,0,0,0,0,14898,5586,0,4433,2988
5462,36401,7,3,1386,1386,2642,2294,2,0,24365,69046,0,0,0,38458,0,0,0,0,22150,0,0,0,10814,8438,0,0,0,11020,2531,0,0,0
5463,22217,1,0,1960,1960,777,5312,4,0,15378,47951,0,0,0,37240,0,0,0,0,7029,0,0,0,11366,3682,0,0,0,1304,2708,0,0,0
5464,19253,2,0,2416,2016,961,4850,4,0,50970,28880,0,0,23968,0,0,0,0,0,24588,0,0,0,18364,4292,0,0,0,1916,6722,0,2622,0
5465,14587,1,0,857,857,820,5247,5,0,11260,18084,0,0,0,18084,0,0,0,3775,0,0,0,0,4239,0,0,0,0,1202,2044,0,0,0
5466,18120,1,0,3150,2100,820,5247,2,0,18444,68221,0,0,0,68221,0,0,0,4629,0,0,0,0,9865,0,0,0,0,0,3950,0,0,2767
5467,21009,1,0,2625,2188,696,5914,2,0,18742,90027,0,0,0,75182,0,0,0,0,14845,0,0,0,12799,0,0,0,0,2433,3510,0,0,2981
5468,19026,1,0,2304,2054,753,5415,2,0,15238,0,41607,0,0,0,41607,0,0,5216,0,0,0,0,8329,0,0,0,0,0,1693,0,0,1837
5469,37485,3,0,2691,2291,931,5855,2,0,10806,77138,0,0,0,63485,0,0,0,0,9708,0,0,0,6850,3945,0,0,0,1352,2604,0,0,0
5470,27894,5,0,1527,1273,1105,4364,2,0,38699,85407,0,0,20899,0,0,0,0,0,64159,0,0,0,11874,21248,0,0,0,2241,3685,0,0,2258
5471,29754,5,0,2587,2587,1105,4364,2,0,58386,0,0,0,16350,0,0,0,0,7437,0,0,0,0,21420,0,0,0,0,8913,4266,0,1711,4263
5472,27301,7,3,3213,1773,2642,2294,2,0,96403,0,0,0,10364,0,0,0,0,11312,0,0,0,0,45224,0,0,0,0,21618,7885,14437,2050,5108
5473,27301,7,3,2080,2080,2642,2294,2,0,72374,0,0,0,10886,0,0,0,0,8100,0,0,0,0,23645,0,0,0,0,15016,14727,0,0,4109
5474,31627,7,3,2790,1197,2995,1542,2,0,61563,32208,0,0,4333,32208,0,0,0,6067,0,0,0,0,22915,0,0,0,0,15455,12793,0,1745,2033
5475,27244,2,1,3096,3096,1216,4298,4,0,18527,142722,0,0,0,100218,0,0,0,0,27970,0,0,0,14404,14534,0,0,0,0,4123,0,1378,0
5476,21796,2,1,2341,2341,1216,4298,2,0,26852,18110,175027,0,0,0,106700,0,0,0,0,68327,0,0,19664,18110,0,0,0,1931,5257,0,0,0
5477,30468,2,1,891,891,571,6243,4,0,13512,0,59683,0,0,0,37501,0,0,0,0,22182,0,0,8065,0,0,0,0,1233,4214,0,0,2778
5478,33959,9,2,3950,3550,960,1576,2,0,19348,98372,0,0,0,38956,0,0,0,0,41976,0,0,0,12637,17440,0,0,0,3495,3216,0,1477,0
5479,17632,9,2,1439,1439,1050,1290,2,0,17794,77690,0,0,0,25534,0,0,0,0,33517,0,0,0,10112,18639,0,0,0,2233,5449,0,1066,0
5480,17632,9,2,5229,5229,1050,1290,2,0,35882,81188,0,0,0,35694,0,0,0,0,31746,0,0,0,25311,13748,0,0,0,5988,4583,0,3473,0
5481,24967,3,0,720,720,620,6215,1,0,35788,81908,0,0,0,65752,0,0,0,0,10308,0,0,0,20180,5848,0,0,0,4397,11211,0,0,0
5482,37560,3,0,2000,1813,620,6215,2,0,47280,83349,0,0,0,62294,0,0,0,0,21055,0,0,0,35025,0,0,0,0,6522,5733,0,2577,5137
5483,20737,3,0,1516,980,620,6215,2,0,13634,26548,0,0,0,18936,0,0,0,0,7612,0,0,0,10337,0,0,0,0,868,2429,0,588,0
5484,16773,4,0,896,896,1294,4665,4,0,16589,79233,0,0,0,59201,0,0,0,0,10075,0,0,0,8780,9957,0,0,0,4669,3140,0,0,0
5485,22365,4,0,3174,3174,1294,4665,2,0,31834,135314,0,0,1287,100284,0,0,0,0,25797,0,0,0,15761,9233,0,0,0,6649,8137,0,0,1845
5486,59508,5,0,1556,1156,1936,2164,3,0,40679,0,0,15991,4331,0,0,15991,0,5338,0,0,0,0,19861,0,0,0,0,8091,3058,0,1228,3060
5487,18869,6,0,5900,4325,1797,2620,3,0,71419,93948,0,0,0,51949,0,0,0,0,41999,0,0,0,36273,0,0,0,0,18095,17051,0,3294,8189
5488,14353,4,0,1280,1280,1114,4873,1,0,61706,0,0,0,18731,0,0,0,0,9801,0,0,0,0,17346,0,0,0,0,7088,8740,0,0,4926
5489,14587,1,0,1616,1616,769,5549,5,0,10216,8026,0,0,0,8026,0,0,0,2633,0,0,0,0,4449,0,0,0,0,1897,1237,0,0,883
5490,41003,5,0,1754,577,1367,2971,2,0,16801,43733,0,0,0,26839,0,0,0,0,13141,0,0,0,6805,3753,0,0,0,6234,3762,0,523,0
5491,44630,5,0,951,485,1669,2474,2,0,22519,43115,0,0,0,31869,0,0,0,6852,0,0,0,0,8587,11246,0,0,0,3669,3411,0,0,1825
5492,22315,5,0,2164,1203,1105,4364,3,0,96894,0,0,0,26702,0,0,0,0,14972,0,0,0,0,38381,0,0,0,0,12112,4727,6609,5303,6114
5493,33472,5,0,2089,2089,1105,4364,2,0,22120,78410,0,0,0,53587,0,0,0,0,15841,0,0,0,19167,8982,0,0,0,0,2953,0,642,0
5494,20988,2,0,680,0,961,4850,5,0,5794,5280,0,0,0,0,0,0,0,0,5280,0,0,0,2750,0,0,0,0,592,2452,0,0,0
5495,14402,2,0,2936,2936,961,4850,2,0,33416,0,98298,32879,0,0,98298,0,0,0,0,0,25244,0,26897,0,0,7635,0,2225,4294,3159,0,0
5496,16802,2,0,1138,0,961,4850,5,0,9536,0,8991,0,0,0,0,0,0,0,0,8991,0,0,5539,0,0,0,0,1131,2866,0,0,0
5497,36684,2,1,795,795,1029,4575,5,0,6534,2631,19073,0,0,0,13301,0,0,0,0,5772,0,0,3532,2631,0,0,0,1456,1546,0,0,0
5498,21796,2,1,2533,2533,1216,4298,3,0,23850,151880,0,0,0,115149,0,0,0,0,23492,0,0,0,13711,13239,0,0,0,2527,7612,0,0,0
5499,33948,3,0,2001,2001,863,5637,2,0,14777,142286,0,0,0,104061,0,0,0,0,27586,0,0,0,11445,10639,0,0,0,0,3332,0,0,0
5500,17873,9,2,2340,1940,135,2642,2,0,9939,35260,0,0,0,25102,0,0,0,0,10158,0,0,0,7370,0,0,0,0,0,2569,1511,934,1062
5501,27048,2,0,1200,760,961,4850,2,0,42780,0,0,0,21649,0,0,0,0,4380,0,0,0,0,11934,0,0,0,0,1879,2938,3708,0,2351
5502,15403,2,0,1961,1711,961,4850,2,0,20506,0,0,0,7658,0,0,0,0,2780,0,0,0,0,5478,0,0,0,0,1145,3445,0,0,917
