# File: Dooley_CCS_USA.csv
# Title: CO2 Storage Capacity
# Units: In columns
# Source: Dahowski, R., Dooley, J., Davidson, C., Bachu, S. & Gupta, N. Building the Cost Curves for CO2 Storage: North America. IEA Greenhouse Gas R&D Programme, Cheltenham, UK. (2005).
# Wise, M., Dooley, J., Dahowski, R. & Davidson, C. Modeling the impacts of climate policy on the deployment of carbon dioxide capture and geologic storage across electric power regions in the United States. International Journal of Greenhouse Gas Control 1, 261-270 (2007).
# Dahowski, R. T., Davidson, C. L., Li, X. C. & Wei, N. A $70/tCO2 greenhouse gas mitigation backstop for China's industrial and electric power sectors: Insights from a comprehensive CCS cost curve. International Journal of Greenhouse Gas Control 11, 73-85, doi:10.1016/j.ijggc.2012.07.024 (2012).
# Dahowski, R., Davidson, C. & Dooley, J. Comparing large scale CCS deployment potential in the USA and China: A detailed analysis based on country-specific CO2 transport & storage cost curves. Energy Procedia 4, 2732-2739, doi:DOI: 10.1016/j.egypro.2011.02.175 (2011).
# Column types: cccnn 
# ----------
Timestep,GENUNIT,state,CO2_Mt,Cost_2005USDtCO2
TS5,G01642,TX,2.9,15.38
TS1,P1217,VA,6.5,15.38
TS2,P1217,VA,6.5,15.38
TS3,P1217,VA,6.5,15.38
TS4,P1217,VA,6.5,15.38
TS5,P1217,VA,6.5,15.38
TS1,P1257,WI,4.7,15.41
TS2,P1257,WI,4.7,15.41
TS3,P1257,WI,4.7,15.41
TS4,P1257,WI,4.7,15.41
TS5,P1257,WI,4.7,15.41
TS1,P0796,NJ,2.9,15.42
TS2,P0796,NJ,2.9,15.42
TS3,P0796,NJ,2.9,15.42
TS4,P0796,NJ,2.9,15.42
TS5,P0796,NJ,2.9,15.42
TS2,P0079,CA,3.2,15.43
TS3,C02061,TN,7.5,15.46
TS4,C02061,TN,7.5,15.46
TS5,C02061,TN,7.5,15.46
TS2,P0108,CA,4,15.49
TS4,P0509,LA,6.1,15.51
TS5,P0509,LA,6.1,15.51
TS1,C02056,VA,2.3,15.58
TS2,C02056,VA,2.3,15.58
TS3,P0020,AL,6.7,15.59
TS1,EL0124,NY,2.3,15.6
TS2,EL0124,NY,2.3,15.6
TS5,G01370,LA,2.4,15.62
TS3,P0021,AL,11.9,15.65
TS1,P0839,NY,2.3,15.67
TS1,A00364,IA,1.9,15.67
TS2,A00364,IA,1.9,15.67
TS3,A00364,IA,1.9,15.67
TS4,A00364,IA,1.9,15.67
TS5,A00364,IA,1.9,15.67
TS2,P0089,CA,3,15.68
TS3,G01527,OK,2,15.68
TS4,G01527,OK,2,15.68
TS5,G01527,OK,2,15.68
TS1,P0235,DE,2.8,15.68
TS2,P0235,DE,2.8,15.68
TS3,P0235,DE,2.8,15.68
TS4,P0235,DE,2.8,15.68
TS5,P0235,DE,2.8,15.68
TS1,P0552,MA,12.7,15.69
TS1,P1270,WI,4.5,15.7
TS2,P1270,WI,4.5,15.7
TS3,P1270,WI,4.5,15.7
TS4,P1270,WI,4.5,15.7
TS5,P1270,WI,4.5,15.7
TS1,EL0034,IA,2.6,15.72
TS2,EL0034,IA,2.6,15.72
TS3,EL0034,IA,2.6,15.72
TS4,EL0034,IA,2.6,15.72
TS5,EL0034,IA,2.6,15.72
TS2,P0095,CA,6,15.72
TS1,P0124,CA,6.2,15.73
TS2,P0124,CA,6.2,15.73
TS3,P0124,CA,6.2,15.73
TS1,P0503,LA,1.9,15.74
TS2,P0503,LA,1.9,15.74
TS3,P0503,LA,1.9,15.74
TS2,P0143,CA,3,15.74
TS2,P0858,NY,5.5,15.75
TS3,P0858,NY,5.5,15.75
TS4,P0858,NY,5.5,15.75
TS5,P0858,NY,5.5,15.75
TS2,P0080,CA,2.9,15.77
TS1,P0553,MA,18.6,15.77
TS5,G01627,TX,3.3,15.78
TS1,C01966,GA,7.3,15.78
TS2,C01966,GA,7.3,15.78
TS4,G01589,TX,2.8,15.79
TS5,G01589,TX,2.8,15.79
TS1,P0680,MO,11.8,15.79
TS2,P0680,MO,11.8,15.79
TS3,P0680,MO,11.8,15.79
TS4,P0680,MO,11.8,15.79
TS5,P0680,MO,11.8,15.79
TS2,P0131,CA,2.9,15.8
TS2,P0127,CA,2.9,15.82
TS2,P0103,CA,2.9,15.82
TS2,EL0122,NE,1.9,15.83
TS3,EL0122,NE,1.9,15.83
TS4,EL0122,NE,1.9,15.83
TS5,EL0122,NE,1.9,15.83
TS1,P0650,MN,3.4,15.87
TS2,P0650,MN,3.4,15.87
TS3,P0650,MN,3.4,15.87
TS4,P0650,MN,3.4,15.87
TS5,P0650,MN,3.4,15.87
TS2,P0123,CA,2.9,15.88
TS3,P0169,CA,2.8,15.88
TS3,P0734,NC,35.2,15.95
TS4,P0734,NC,35.2,15.95
TS5,P0734,NC,35.2,15.95
TS2,P1121,TX,1.9,15.96
TS3,P1121,TX,1.9,15.96
TS1,P0860,NY,3.3,15.97
TS2,P0860,NY,3.3,15.97
TS3,P0860,NY,3.3,15.97
TS4,P0860,NY,3.3,15.97
TS5,P0860,NY,3.3,15.97
TS2,P0834,NY,2.8,15.97
TS3,P0834,NY,2.8,15.97
TS4,P0834,NY,2.8,15.97
TS5,P0834,NY,2.8,15.97
TS2,P1088,TX,1.9,16
TS3,P1088,TX,1.9,16
TS4,P1088,TX,1.9,16
TS5,P1088,TX,1.9,16
TS1,P0034,AL,2.1,16
TS4,G01738,TX,2.3,16
TS5,G01738,TX,2.3,16
TS1,P0469,KS,3.3,16.01
TS2,P0469,KS,3.3,16.01
TS3,P0469,KS,3.3,16.01
TS4,P0469,KS,3.3,16.01
TS5,P0469,KS,3.3,16.01
TS2,G01618,TX,1.9,16.02
TS3,G01618,TX,1.9,16.02
TS4,G01618,TX,1.9,16.02
TS2,G01546,OK,1.9,16.03
TS3,G01546,OK,1.9,16.03
TS4,G01546,OK,1.9,16.03
TS5,G01546,OK,1.9,16.03
TS2,P0139,CA,2.8,16.06
TS1,P0644,MN,2.2,16.07
TS2,P0644,MN,2.2,16.07
TS3,P0644,MN,2.2,16.07
TS4,P0644,MN,2.2,16.07
TS5,P0644,MN,2.2,16.07
TS3,C02026,AL,9.2,16.07
TS4,C02026,AL,9.2,16.07
TS5,C02026,AL,9.2,16.07
TS2,G01620,TX,1.8,16.11
TS3,G01620,TX,1.8,16.11
TS4,G01620,TX,1.8,16.11
TS5,G01620,TX,1.8,16.11
TS3,P1234,VA,3.7,16.13
TS4,P1234,VA,3.7,16.13
TS5,P1234,VA,3.7,16.13
TS2,P0553,MA,18.6,16.14
TS3,P0553,MA,18.6,16.14
TS4,P0553,MA,18.6,16.14
TS5,P0553,MA,18.6,16.14
TS2,A00361,NE,3.7,16.15
TS3,A00361,NE,3.7,16.15
TS4,A00361,NE,3.7,16.15
TS5,A00361,NE,3.7,16.15
TS1,P0225,CT,7.7,16.17
TS2,P0225,CT,7.7,16.17
TS3,P0225,CT,7.7,16.17
TS4,P0225,CT,7.7,16.17
TS5,P0225,CT,7.7,16.17
TS1,P0471,KS,22.8,16.18
TS1,P1277,WI,2,16.18
TS2,P1277,WI,2,16.18
TS3,P1277,WI,2,16.18
TS4,P1277,WI,2,16.18
TS5,P1277,WI,2,16.18
TS2,G01371,LA,3.2,16.2
TS3,G01371,LA,3.2,16.2
TS4,G01371,LA,3.2,16.2
TS5,G01371,LA,3.2,16.2
TS1,P0036,AL,4.4,16.22
TS4,G01621,TX,2.7,16.23
TS5,G01621,TX,2.7,16.23
TS3,G01774,TX,1.9,16.23
TS4,G01774,TX,1.9,16.23
TS5,G01774,TX,1.9,16.23
TS2,A00379,LA,1.8,16.26
TS3,A00379,LA,1.8,16.26
TS4,A00379,LA,1.8,16.26
TS1,P0725,NC,4.9,16.27
TS2,P0725,NC,4.9,16.27
TS3,P0725,NC,4.9,16.27
TS4,P0725,NC,4.9,16.27
TS5,P0725,NC,4.9,16.27
TS1,G01349,KY,2,16.33
TS2,G01349,KY,2,16.33
TS1,P0778,NJ,2.3,16.34
TS2,P1214,VA,4,16.35
TS3,P1214,VA,4,16.35
TS4,P1214,VA,4,16.35
TS5,P1214,VA,4,16.35
TS1,R00742,WV,2,16.36
TS1,P0625,MI,2.5,16.38
TS2,P0625,MI,2.5,16.38
TS3,P0625,MI,2.5,16.38
TS4,P0625,MI,2.5,16.38
TS5,P0625,MI,2.5,16.38
TS2,EL0115,NE,3.5,16.4
TS3,EL0115,NE,3.5,16.4
TS4,EL0115,NE,3.5,16.4
TS5,EL0115,NE,3.5,16.4
TS1,P1200,VA,6.4,16.41
TS2,P1200,VA,6.4,16.41
TS3,G007-M,PA,2.6,16.42
TS4,G007-M,PA,2.6,16.42
TS5,G007-M,PA,2.6,16.42
TS3,P1287,WV,2.5,16.48
TS4,P1287,WV,2.5,16.48
TS5,P1287,WV,2.5,16.48
TS3,P0951,PA,2.6,16.55
TS4,P0951,PA,2.6,16.55
TS5,P0951,PA,2.6,16.55
TS3,EL0002,CA,2.5,16.55
TS1,P0011,AL,1.9,16.56
TS2,EL0113,NE,4.6,16.56
TS3,EL0113,NE,4.6,16.56
TS4,EL0113,NE,4.6,16.56
TS5,EL0113,NE,4.6,16.56
TS2,P0981,PA,5.7,16.61
TS3,P0981,PA,5.7,16.61
TS4,P0981,PA,5.7,16.61
TS4,P0020,AL,6.7,16.64
TS5,P0020,AL,6.7,16.64
TS1,P0608,MI,3.7,16.64
TS2,P0608,MI,3.7,16.64
TS3,P0608,MI,3.7,16.64
TS4,P0608,MI,3.7,16.64
TS5,P0608,MI,3.7,16.64
TS3,P1200,VA,6.4,16.66
TS4,P1200,VA,6.4,16.66
TS5,P1200,VA,6.4,16.66
TS3,G01279,CA,2.6,16.67
TS2,C02011,MD,6.2,16.68
TS3,C02011,MD,6.2,16.68
TS4,C02011,MD,6.2,16.68
TS5,C02011,MD,6.2,16.68
TS1,P0869,NY,3,16.69
TS2,P0869,NY,3,16.69
TS3,P0869,NY,3,16.69
TS4,P0869,NY,3,16.69
TS5,P0869,NY,3,16.69
TS1,EL0087,MN,1.9,16.71
TS2,EL0087,MN,1.9,16.71
TS3,EL0087,MN,1.9,16.71
TS4,EL0087,MN,1.9,16.71
TS5,EL0087,MN,1.9,16.71
TS1,P0570,MD,3.2,16.72
TS2,P0570,MD,3.2,16.72
TS3,P0570,MD,3.2,16.72
TS4,P0570,MD,3.2,16.72
TS5,P0570,MD,3.2,16.72
TS1,EL0139,SD,2.6,16.73
TS2,R00742,WV,2,16.75
TS3,R00742,WV,2,16.75
TS4,R00742,WV,2,16.75
TS5,R00742,WV,2,16.75
TS1,EL0150,WI,2.2,16.75
TS2,EL0150,WI,2.2,16.75
TS3,EL0150,WI,2.2,16.75
TS4,EL0150,WI,2.2,16.75
TS5,EL0150,WI,2.2,16.75
TS1,P0702,MS,6.6,16.78
TS2,P0702,MS,6.6,16.78
TS3,P0702,MS,6.6,16.78
TS4,P0702,MS,6.6,16.78
TS5,P0702,MS,6.6,16.78
TS4,G01668,TX,2.6,16.79
TS5,G01668,TX,2.6,16.79
TS5,P0981,PA,5.7,16.84
TS1,EL0014,IA,4.5,16.85
TS2,EL0014,IA,4.5,16.85
TS3,EL0014,IA,4.5,16.85
TS4,EL0014,IA,4.5,16.85
TS5,EL0014,IA,4.5,16.85
TS2,P0151,CA,1.9,16.9
TS3,P0151,CA,1.9,16.9
TS3,I99001,NJ,3,16.97
TS4,I99001,NJ,3,16.97
TS5,I99001,NJ,3,16.97
TS1,P0790,NJ,3.1,16.98
TS2,P0790,NJ,3.1,16.98
TS3,P0790,NJ,3.1,16.98
TS4,P0790,NJ,3.1,16.98
TS5,P0790,NJ,3.1,16.98
TS3,G01349,KY,2,16.98
TS4,G01349,KY,2,16.98
TS5,G01349,KY,2,16.98
TS4,P0536,LA,5.6,16.98
TS5,P0536,LA,5.6,16.98
TS3,P1112,TX,2.3,16.99
TS4,P1112,TX,2.3,16.99
TS5,P1112,TX,2.3,16.99
TS2,G01305,CO,2.2,17.01
TS3,G01305,CO,2.2,17.01
TS4,G01305,CO,2.2,17.01
TS5,G01305,CO,2.2,17.01
TS1,P0765,NH,27.8,17.01
TS2,P0168,CA,3.9,17.04
TS4,R00663,LA,9.5,17.06
TS5,R00663,LA,9.5,17.06
TS1,P0852,NY,2.9,17.08
TS5,G01664,TX,5.9,17.09
TS4,P0050,AR,11.7,17.09
TS5,P0050,AR,11.7,17.09
TS5,I00914,AL,4.9,17.11
TS2,P0170,CA,3.8,17.11
TS1,EL0043,IL,1.9,17.11
TS2,EL0043,IL,1.9,17.11
TS3,EL0043,IL,1.9,17.11
TS4,EL0043,IL,1.9,17.11
TS5,EL0043,IL,1.9,17.11
TS1,EL0077,MN,5.3,17.14
TS2,EL0077,MN,5.3,17.14
TS3,EL0077,MN,5.3,17.14
TS4,EL0077,MN,5.3,17.14
TS5,EL0077,MN,5.3,17.14
TS4,G01311,CO,1.8,17.16
TS5,G01311,CO,1.8,17.16
TS1,P0328,GA,3.3,17.19
TS2,P0328,GA,3.3,17.19
TS3,P0328,GA,3.3,17.19
TS4,P0328,GA,3.3,17.19
TS5,P0328,GA,3.3,17.19
TS1,P0657,MN,2.5,17.2
TS2,P0657,MN,2.5,17.2
TS3,P0657,MN,2.5,17.2
TS4,P0657,MN,2.5,17.2
TS5,P0657,MN,2.5,17.2
TS2,P0090,CA,1.9,17.25
TS3,P0090,CA,1.9,17.25
TS5,G01618,TX,1.9,17.31
TS3,P0690,MO,5.6,17.31
TS4,P0690,MO,5.6,17.31
TS5,P0690,MO,5.6,17.31
TS4,P0021,AL,11.9,17.32
TS5,P0021,AL,11.9,17.32
TS1,P0524,LA,4.9,17.33
TS2,P0524,LA,4.9,17.33
TS3,P0524,LA,4.9,17.33
TS2,P0126,CA,2.4,17.34
TS3,P0126,CA,2.4,17.34
TS2,P0194,CO,2.3,17.36
TS3,P0194,CO,2.3,17.36
TS4,P0194,CO,2.3,17.36
TS5,P0194,CO,2.3,17.36
TS1,P0221,CT,7.8,17.36
TS2,P0221,CT,7.8,17.36
TS3,P0221,CT,7.8,17.36
TS4,P0221,CT,7.8,17.36
TS5,P0221,CT,7.8,17.36
TS1,P0663,MN,3.2,17.37
TS2,P0663,MN,3.2,17.37
TS3,P0663,MN,3.2,17.37
TS4,P0663,MN,3.2,17.37
TS5,P0663,MN,3.2,17.37
TS2,P0036,AL,4.4,17.37
TS3,P0036,AL,4.4,17.37
TS4,P0036,AL,4.4,17.37
TS5,P0036,AL,4.4,17.37
TS2,EL0004,CO,1.9,17.38
TS3,EL0004,CO,1.9,17.38
TS4,EL0004,CO,1.9,17.38
TS5,EL0004,CO,1.9,17.38
TS4,P0518,LA,2.7,17.38
TS5,P0518,LA,2.7,17.38
TS4,G01280,CA,6.2,17.4
TS2,P0173,CA,1.9,17.41
TS3,P0173,CA,1.9,17.41
TS3,EL0144,TN,5.1,17.45
TS4,EL0144,TN,5.1,17.45
TS5,EL0144,TN,5.1,17.45
TS3,P0095,CA,6,17.48
TS1,P0336,GA,5.9,17.49
TS4,P0132,CA,4.1,17.51
TS2,P0778,NJ,2.3,17.53
TS3,P0778,NJ,2.3,17.53
TS4,P0778,NJ,2.3,17.53
TS5,P0778,NJ,2.3,17.53
TS1,P0811,NV,8.8,17.53
TS2,P0811,NV,8.8,17.53
TS3,P0811,NV,8.8,17.53
TS2,R00612,CA,2.2,17.54
TS3,G01287,CA,2.2,17.55
TS1,P0704,MS,3.4,17.58
TS2,P0704,MS,3.4,17.58
TS3,P0704,MS,3.4,17.58
TS4,P0513,LA,4.7,17.62
TS5,P0513,LA,4.7,17.62
TS4,G01811,WY,2.6,17.63
TS5,G01811,WY,2.6,17.63
TS4,P0704,MS,3.4,17.63
TS5,P0704,MS,3.4,17.63
TS4,G01461,NM,2,17.64
TS5,G01461,NM,2,17.64
TS3,G01268,CA,2.2,17.67
TS4,P0087,CA,3.3,17.76
TS2,P0336,GA,5.9,17.78
TS3,P0336,GA,5.9,17.78
TS4,P0336,GA,5.9,17.78
TS5,P0336,GA,5.9,17.78
TS2,A00363,KS,1.9,17.83
TS3,A00363,KS,1.9,17.83
TS1,P1216,VA,3.8,17.83
TS2,EL0093,MO,2.3,17.85
TS3,EL0093,MO,2.3,17.85
TS4,EL0093,MO,2.3,17.85
TS5,EL0093,MO,2.3,17.85
TS1,P1044,TN,6.1,17.86
TS2,P1044,TN,6.1,17.86
TS3,P1044,TN,6.1,17.86
TS4,P1044,TN,6.1,17.86
TS5,P1044,TN,6.1,17.86
TS3,P0166,CA,6.2,17.9
TS1,P0542,MA,37.9,17.91
TS1,P0780,NJ,2.4,17.91
TS2,P0780,NJ,2.4,17.91
TS3,P0780,NJ,2.4,17.91
TS4,P0780,NJ,2.4,17.91
TS5,P0780,NJ,2.4,17.91
TS2,EL0008,IA,2.5,17.92
TS3,EL0008,IA,2.5,17.92
TS4,EL0008,IA,2.5,17.92
TS5,EL0008,IA,2.5,17.92
TS1,P0375,IA,2.5,17.93
TS2,P0375,IA,2.5,17.93
TS3,P0375,IA,2.5,17.93
TS4,P0375,IA,2.5,17.93
TS5,P0375,IA,2.5,17.93
TS5,H00208,CA,3.4,17.95
TS1,R00670,MS,4,17.99
TS2,R00670,MS,4,17.99
TS3,R00670,MS,4,17.99
TS4,R00670,MS,4,17.99
TS5,R00670,MS,4,17.99
TS2,P0099,CA,2,18
TS3,P1178,TX,2.4,18.04
TS4,P1178,TX,2.4,18.04
TS5,P1178,TX,2.4,18.04
TS1,P1252,WI,7,18.09
TS2,P1252,WI,7,18.09
TS3,P1252,WI,7,18.09
TS4,P1252,WI,7,18.09
TS5,P1252,WI,7,18.09
TS4,EL0146,TX,1.9,18.09
TS5,EL0146,TX,1.9,18.09
TS2,EL0031,IA,3,18.17
TS3,EL0031,IA,3,18.17
TS4,EL0031,IA,3,18.17
TS5,EL0031,IA,3,18.17
TS2,EL0005,CO,1.9,18.19
TS3,EL0005,CO,1.9,18.19
TS4,EL0005,CO,1.9,18.19
TS5,EL0005,CO,1.9,18.19
TS4,G01739,TX,1.9,18.21
TS5,G01739,TX,1.9,18.21
TS3,C02056,VA,2.3,18.21
TS4,C02056,VA,2.3,18.21
TS5,C02056,VA,2.3,18.21
TS2,P0100,CA,2,18.23
TS2,P0839,NY,2.3,18.23
TS3,P0839,NY,2.3,18.23
TS4,P0839,NY,2.3,18.23
TS5,P0839,NY,2.3,18.23
TS4,G01281,CA,5.8,18.24
TS1,P0842,NY,2.4,18.28
TS2,P0842,NY,2.4,18.28
TS3,P0842,NY,2.4,18.28
TS4,P0842,NY,2.4,18.28
TS5,P0842,NY,2.4,18.28
TS1,EL0136,SD,5.1,18.3
TS2,EL0136,SD,5.1,18.3
TS3,EL0136,SD,5.1,18.3
TS4,EL0136,SD,5.1,18.3
TS5,EL0136,SD,5.1,18.3
TS2,P0091,CA,1.9,18.33
TS2,P1216,VA,3.8,18.34
TS3,P1216,VA,3.8,18.34
TS4,P1216,VA,3.8,18.34
TS4,P0147,CA,9.3,18.35
TS2,EL0102,NE,2.5,18.39
TS3,EL0102,NE,2.5,18.39
TS4,EL0102,NE,2.5,18.39
TS5,EL0102,NE,2.5,18.39
TS1,P0699,MS,3.2,18.4
TS2,P0699,MS,3.2,18.4
TS3,P0699,MS,3.2,18.4
TS1,I00916,AL,2,18.41
TS2,I00916,AL,2,18.41
TS3,I00916,AL,2,18.41
TS4,I00916,AL,2,18.41
TS1,P0947,OR,2.6,18.42
TS2,P0947,OR,2.6,18.42
TS3,P0947,OR,2.6,18.42
TS4,P0947,OR,2.6,18.42
TS5,P0947,OR,2.6,18.42
TS5,A00354,LA,7.9,18.47
TS5,G01424,LA,8.8,18.51
TS5,H00207,CA,3.3,18.59
TS2,P0755,NE,2.9,18.61
TS3,P0755,NE,2.9,18.61
TS4,P0755,NE,2.9,18.61
TS5,P0755,NE,2.9,18.61
TS1,P0871,NY,5.7,18.63
TS5,H00214,CA,3.3,18.66
TS1,P0307,FL,3.3,18.67
TS2,P0307,FL,3.3,18.67
TS3,P0307,FL,3.3,18.67
TS4,P0307,FL,3.3,18.67
TS5,P0307,FL,3.3,18.67
TS1,P1281,WI,1.9,18.74
TS2,P1281,WI,1.9,18.74
TS3,P1281,WI,1.9,18.74
TS4,P1281,WI,1.9,18.74
TS5,P1281,WI,1.9,18.74
TS1,EL0026,IA,2.1,18.75
TS2,EL0026,IA,2.1,18.75
TS3,EL0026,IA,2.1,18.75
TS4,EL0026,IA,2.1,18.75
TS5,EL0026,IA,2.1,18.75
TS1,P0870,NY,3.3,18.75
TS2,P0870,NY,3.3,18.75
TS3,P0870,NY,3.3,18.75
TS4,P0870,NY,3.3,18.75
TS5,P0870,NY,3.3,18.75
TS1,P1224,VA,4.8,18.8
TS2,P1224,VA,4.8,18.8
TS3,P1224,VA,4.8,18.8
TS4,P1224,VA,4.8,18.8
TS5,P1224,VA,4.8,18.8
TS4,G01464,NM,1.8,18.83
TS4,G01605,TX,1.8,18.83
TS4,G01625,TX,1.8,18.83
TS5,G01464,NM,1.8,18.83
TS5,G01605,TX,1.8,18.83
TS5,G01625,TX,1.8,18.83
TS3,EL0003,CO,1.9,18.87
TS4,EL0003,CO,1.9,18.87
TS5,EL0003,CO,1.9,18.87
TS3,G01272,CA,2.7,18.89
TS4,P0524,LA,4.9,18.9
TS5,P0524,LA,4.9,18.9
TS1,P1255,WI,2,18.93
TS2,P1255,WI,2,18.93
TS3,P1255,WI,2,18.93
TS4,P1255,WI,2,18.93
TS5,P1255,WI,2,18.93
TS3,G01785,UT,2,18.95
TS2,EL0066,KS,2.5,19
TS3,EL0066,KS,2.5,19
TS3,C01966,GA,7.3,19.04
TS4,C01966,GA,7.3,19.04
TS5,C01966,GA,7.3,19.04
TS2,C01992,NY,6.5,19.05
TS3,C01992,NY,6.5,19.05
TS4,C01992,NY,6.5,19.05
TS5,C01992,NY,6.5,19.05
TS2,EL0107,NE,5.3,19.1
TS3,EL0107,NE,5.3,19.1
TS4,EL0107,NE,5.3,19.1
TS5,EL0107,NE,5.3,19.1
TS2,P0862,NY,2.6,19.12
TS3,P0862,NY,2.6,19.12
TS4,P0862,NY,2.6,19.12
TS5,P0862,NY,2.6,19.12
TS3,R00619,CA,4.2,19.15
TS3,P0318,GA,9.8,19.22
TS1,P0514,LA,4.7,19.29
TS2,P0514,LA,4.7,19.29
TS3,P0514,LA,4.7,19.29
TS4,P0514,LA,4.7,19.29
TS5,P0514,LA,4.7,19.29
TS1,EL0114,NE,2.3,19.34
TS4,G01656,TX,2.2,19.34
TS5,G01656,TX,2.2,19.34
TS2,P0848,NY,5.3,19.39
TS3,P0848,NY,5.3,19.39
TS4,P0848,NY,5.3,19.39
TS5,P0848,NY,5.3,19.39
TS1,EL0029,IA,2.6,19.39
TS3,P1042,TN,8.8,19.4
TS4,P1042,TN,8.8,19.4
TS5,P1042,TN,8.8,19.4
TS1,P0674,MO,5.6,19.41
TS3,P0674,MO,5.6,19.41
TS1,P0658,MN,2.2,19.42
TS2,P0658,MN,2.2,19.42
TS3,P0658,MN,2.2,19.42
TS4,P0658,MN,2.2,19.42
TS5,P0658,MN,2.2,19.42
TS5,H00241,LA,5.8,19.42
TS3,R00616,CA,3.7,19.44
TS1,P0540,MA,7.2,19.56
TS1,P0664,MN,4.5,19.57
TS2,P0664,MN,4.5,19.57
TS3,P0664,MN,4.5,19.57
TS4,P0664,MN,4.5,19.57
TS5,P0664,MN,4.5,19.57
TS4,G01607,TX,2.2,19.62
TS4,G01645,TX,2.2,19.62
TS5,G01607,TX,2.2,19.62
TS5,G01645,TX,2.2,19.62
TS1,EL0090,MN,5.1,19.64
TS2,EL0090,MN,5.1,19.64
TS3,EL0090,MN,5.1,19.64
TS4,EL0090,MN,5.1,19.64
TS5,EL0090,MN,5.1,19.64
TS1,H00222,DE,2,19.64
TS2,H00222,DE,2,19.64
TS3,H00222,DE,2,19.64
TS4,H00222,DE,2,19.64
TS5,H00222,DE,2,19.64
TS2,P0852,NY,2.9,19.66
TS3,P0852,NY,2.9,19.66
TS4,P0852,NY,2.9,19.66
TS5,P0852,NY,2.9,19.66
TS4,P0318,GA,9.8,19.67
TS5,P0318,GA,9.8,19.67
TS1,EL0100,ND,5.1,19.67
TS2,EL0100,ND,5.1,19.67
TS3,EL0100,ND,5.1,19.67
TS4,EL0100,ND,5.1,19.67
TS5,EL0100,ND,5.1,19.67
TS3,I00815,PA,2.5,19.67
TS4,I00815,PA,2.5,19.67
TS5,I00815,PA,2.5,19.67
TS3,P0165,CA,6.2,19.72
TS2,EL0138,SD,5.1,19.72
TS3,EL0138,SD,5.1,19.72
TS4,EL0138,SD,5.1,19.72
TS5,EL0138,SD,5.1,19.72
TS1,EL0023,IA,2.5,19.72
TS2,EL0023,IA,2.5,19.72
TS3,EL0023,IA,2.5,19.72
TS4,EL0023,IA,2.5,19.72
TS5,EL0023,IA,2.5,19.72
TS1,P1260,WI,5.7,19.78
TS2,P1260,WI,5.7,19.78
TS3,P1260,WI,5.7,19.78
TS4,P1260,WI,5.7,19.78
TS5,P1260,WI,5.7,19.78
TS2,EL0069,KS,2.2,19.8
TS3,EL0069,KS,2.2,19.8
TS2,P0859,NY,5.7,19.83
TS3,P0859,NY,5.7,19.83
TS4,P0859,NY,5.7,19.83
TS5,P0859,NY,5.7,19.83
TS4,P0699,MS,3.2,19.85
TS5,P0699,MS,3.2,19.85
TS3,P0108,CA,4,19.89
TS4,A00363,KS,1.9,19.9
TS5,A00363,KS,1.9,19.9
TS2,P0011,AL,1.9,20.03
TS3,P0011,AL,1.9,20.03
TS1,P1222,VA,2.5,20.06
TS2,P1222,VA,2.5,20.06
TS3,P1222,VA,2.5,20.06
TS4,P1222,VA,2.5,20.06
TS1,P0028,AL,2,20.08
TS1,P1228,VA,2.5,20.15
TS2,P1228,VA,2.5,20.15
TS3,P1228,VA,2.5,20.15
TS4,P1228,VA,2.5,20.15
TS2,EL0041,IA,5.1,20.17
TS3,EL0041,IA,5.1,20.17
TS4,EL0041,IA,5.1,20.17
TS5,EL0041,IA,5.1,20.17
TS4,G01737,TX,2.1,20.2
TS5,G01737,TX,2.1,20.2
TS1,P0792,NJ,2.1,20.23
TS1,P0844,NY,2.4,20.27
TS1,P0774,NJ,1.9,20.29
TS2,P0552,MA,12.7,20.33
TS3,P0552,MA,12.7,20.33
TS4,P0552,MA,12.7,20.33
TS5,P0552,MA,12.7,20.33
TS2,P0540,MA,7.2,20.34
TS3,P0540,MA,7.2,20.34
TS4,P0540,MA,7.2,20.34
TS5,P0540,MA,7.2,20.34
TS2,G01342,KS,2.3,20.37
TS1,P0782,NJ,1.8,20.41
TS3,P0184,CA,3.5,20.42
TS3,G01342,KS,2.3,20.42
TS4,G01342,KS,2.3,20.42
TS5,G01342,KS,2.3,20.42
TS1,H00221,DE,1.9,20.42
TS2,H00221,DE,1.9,20.42
TS3,H00221,DE,1.9,20.42
TS4,H00221,DE,1.9,20.42
TS5,H00221,DE,1.9,20.42
TS4,P0082,CA,3.5,20.48
TS5,G01426,LA,2.5,20.54
TS4,P0154,CA,4.6,20.73
TS3,P0322,GA,12.4,20.76
TS1,P0246,FL,2,20.77
TS2,P0246,FL,2,20.77
TS3,P0246,FL,2,20.77
TS4,P0246,FL,2,20.77
TS5,P0246,FL,2,20.77
TS1,P1221,VA,2.4,20.77
TS1,P0580,MD,2.3,20.78
TS2,P0580,MD,2.3,20.78
TS3,P0580,MD,2.3,20.78
TS4,P0580,MD,2.3,20.78
TS5,P0580,MD,2.3,20.78
TS1,EL0157,WI,1.9,20.78
TS2,EL0157,WI,1.9,20.78
TS3,EL0157,WI,1.9,20.78
TS4,EL0157,WI,1.9,20.78
TS5,EL0157,WI,1.9,20.78
TS1,P0726,NC,4.4,20.79
TS2,P0726,NC,4.4,20.79
