# ../emissions-data/level1//L101.in_EJ_R_en_Si_F_Yh.csv
# Written by L101.nonghg_en_USA_S_T_Y.R
# Fri Mar 14 14:54:53 2014
# " Energy consumption by region / GCAM sector / fuel / historical year "
# " Unit = EJ "
"GCAM_region_ID","sector","fuel","technology","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
23,"electricity generation","coal","coal (conv pul)",3.05740272287977,3.20728342648466,3.45093832023211,3.67474901596987,3.81331436805085,3.97113278657156,3.86807581883036,3.92859387950455,3.84543721752926,4.00664091248219,3.58573325512061,3.72822394071572,3.76770077225219,3.78156081909151,3.76137783996278,4.00070389364922,4.24585105760212,4.24550883633253,4.2333966598898,2.63002194,2.58100388,2.69230962,2.31146734,2.27831422,2.29995584,2.43302878,2.15047378,2.11367884,2.17877114,2.36274584,2.25411914,2.22900314,2.27542588,2.12372524,2.18672454,2.30803482,2.15629232,2.28090954,1.91731358,1.71697162
24,"electricity generation","coal","coal (conv pul)",0.68968536,0.7294105,0.8150142,0.90132952,1.01644452,1.1044761,1.1122202,0.8675485,0.94628716,1.0243142,1.11301554,1.18011712,1.1986611,1.28857638,1.31319006,1.31432028,1.4410305,1.38435206,1.44550952,1.51357388,1.5086344,1.53308064,1.64505614,1.68260456,1.76318506,1.8516771,1.94799696,2.03004256,1.92309026,2.00161962,1.86097002,1.90613696,2.1174881,2.2635795,2.2225567,2.24943082,2.3144394,2.6103896,2.41025694,2.5628785
25,"electricity generation","coal","coal (conv pul)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"electricity generation","coal","coal (conv pul)",0.01439984,0.0089999,0.01280916,0.01105104,0.00841386,0.01029756,0.01100918,0.01247428,0.01670214,0.01954862,0.01996722,0.01205568,0.01498588,0.02377648,0.02093,0.01992536,0.0194649,0.03759028,0.06073886,0.07275268,0.04851574,0.03336242,0.03528798,0.0542087,0.06136676,0.09405942,0.1155336,0.1220219,0.12717068,0.09594312,0.0596505,0.07371546,0.07057596,0.08175258,0.0814177,0.10879414,0.13524966,0.15626338,0.15107274,0.17300738
27,"electricity generation","coal","coal (conv pul)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135489344495555,0.00203658809630225,0.00200950023920828,0.0018199665209191,0.00302937640852414,0.00390399666598505,0.0082047847343981,0.00726658096757252,0.0123035236699776,0.0116836255985823,0.0118817280869616
28,"electricity generation","coal","coal (conv pul)",0.01126034,0.0159068,0.0123487,0.00694876,0.02147418,0.01979978,0.01306032,0.00954408,0.0173719,0.03436706,0.03457636,0.03796702,0.05265988,0.13110552,0.17087252,0.18569096,0.15977962,0.1848119,0.1599052,0.16425864,0.1661842,0.18221658,0.25563902,0.33672184,0.38833522,0.51270128,0.60621652,0.67528552,0.73116862,1.02335142,1.07869034,1.08664374,1.15294998,1.29904138,1.35768724,1.4192633,1.43027248,1.62194942,1.90383466,1.9724432
29,"electricity generation","coal","coal (conv pul)",0.101719928336782,0.102975728495247,0.114236036443841,0.12101726,0.142324031927706,0.147476449709521,0.168615985820204,0.170919586046152,0.18259908895662,0.194776047768029,0.203316120745904,0.210809270564237,0.228725439701841,0.23500458090164,0.29503215095106,0.280381326585187,0.302064563262673,0.321403941502145,0.354222714784857,0.354308023581027,0.370675074516056,0.358493033313813,0.321865094865605,0.343925102935206,0.363306238105246,0.41864457041402,0.465611746520238,0.436645285978517,0.475449728871321,0.567550258502907,0.611147207413491,0.625533708261208,0.703627733752157,0.806004903548376,0.870390404767192,0.88873440719692,1.06167511729844,1.12148263012718,1.1389382982623,1.37646052670944
30,"electricity generation","coal","coal (conv pul)",0.01029756,0.0119301,0.00644644,0.01059058,0.01804166,0.01239056,0.01762306,0.01389752,0.04453904,0.064883,0.05178082,0.04596228,0.08367814,0.12825904,0.13922636,0.19448156,0.219765,0.22035104,0.23416484,0.21336042,0.23914618,0.30310826,0.33672184,0.36384712,0.36979124,0.4447625,0.50177582,0.5569473,0.59784452,0.6647368,0.71969898,0.77528906,0.84146972,0.85574398,0.9228037,0.96177536,0.98383558,0.96851482,0.93632448,0.94151512
31,"electricity generation","coal","coal (conv pul)",0.0136045,0.01138592,0.01113476,0.01201382,0.0117208,0.01167894,0.01000454,0.0127673,0.01180452,0.01393938,0.01435798,0.0123487,0.01837654,0.01272544,0.014651,0.02118116,0.02139046,0.02758574,0.01699516,0.01477658,0.0156975,0.01393938,0.01657656,0.03256708,0.02946944,0.02293928,0.02067884,0.01984164,0.02063698,0.0196742,0.01490216,0.01096732,0.01059058,0.0196742,0.0261625,0.02214394,0.02545088,0.0290927,0.02938572,0.03357172
32,"electricity generation","coal","coal (conv pul)",0.0161161,0.01619982,0.01887886,0.01678586,0.01498588,0.01837654,0.01783236,0.01875328,0.01979978,0.01954862,0.0194649,0.0217672,0.0205114,0.02612064,0.03185546,0.03633448,0.03817632,0.03863678,0.04252976,0.04315766,0.0458367,0.05019014,0.04931108,0.0416507,0.0500227,0.02578576,0.03520426,0.03587402,0.01724632,0.02390206,0.0288834,0.02775318,0.03591588,0.02193464,0.02800434,0.03206476,0.03399032,0.0324415,0.04847388,0.04370184
1,"electricity generation","gas","gas (CC)",2.32351515,2.37839572479999,2.16967456027026,1.94718916273973,1.90521291999999,1.88068515492958,1.93328729542857,1.9239152626087,1.97116216823529,2.0041526877612,2.02852825909091,1.74654451446154,1.51126784937501,1.69516236571429,1.65504730548387,1.37953354426229,1.502496079,1.39028850440677,1.41987920655172,1.31172284,1.27713379480177,1.31075450410481,1.23075377532468,1.5046441102146,1.43822264680852,1.19919215392404,1.22433300677824,1.24271667485477,1.29530190296296,2.13145191183675,2.36120442971659,2.84335645445782,2.84504851075696,3.4461235655336,3.80500899882353,4.02906013666668,4.13201548736841,4.155366099,4.35660917714284,4.44550087090909
2,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142318263086225,0.000171826004150518,0.000232222424930229,0.000289875133614065,0.000267471936540731,0.000262890477787004,0.000276838416990071,0.000263091459000462,0.000250638112627786,0.00024765969685722
3,"electricity generation","gas","gas (CC)",0.00119862499999997,0.00311873279999996,0.0130352832432432,0.0179667002739726,0.01772683,0.0157765633802817,0.0109500657142858,0.0100574713043479,0.00935676411764715,0.0319896835820897,0.0628577363636361,0.0508074603076922,0.0643683153125004,0.0761808228571429,0.0690946987096782,0.0113047868852459,0.0614589319999994,0.0443629830508485,0.049094478275863,0.167515919999999,0.187260949955947,0.207740799301309,0.22920955948052,0.225580503347638,0.222116290212764,0.236676726075949,0.227146030543933,0.196175277012449,0.251375686666665,0.250186560000002,0.295740163315853,0.313582918697563,0.3289649972527,0.346534796127084,0.396375410328385,0.390242236438466,0.41583885238965,0.408497433741143,0.374210675256907,0.473077149739715
4,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190598667553169,0.0016226605266434,0.000339670704291192,0.00150626586352553,0.00225507531201403,0,0
5,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0.0025355938235294,0.0032996752238805,0,0,0,0,0,0,0,0,0.00145841620689671,0.0201589599999998,0.021580524845815,0.0215028345851529,0.0120233010389612,0.0604573884978542,0.0357800246808512,0.0313167432911393,0.024711262594142,0.022264153195021,0.0378044985185184,0.0270959608163267,0.0337956153232078,0.0349989904927982,0.0456494113221679,0.0582272212334659,0.0439383579124759,0.0586134772429931,0.0461045427026884,0.0341650639861338,0.0363779372783662,0.04611236845886
6,"electricity generation","gas","gas (CC)",0.00441407500000005,0.00203092480000003,0.00801728405405397,0.0286331150684932,0.017111025,0.0422421971830986,0.0400330254285715,0.0539220973913044,0.0391910855882354,0.056021745671642,0.0706676772727272,0.0679034652307696,0.065365301875,0.0922374742857139,0.102044909677419,0.118897196721312,0.130133648,0.113379362711864,0.152729290344828,0.0872125599999997,0.0790089018502204,0.0790820206113534,0.0821131246753243,0.0468081430042919,0.0710570961702127,0.0538097316455698,0.050437390794979,0.0569188630705396,0.0948450111111113,0.0801309061224495,0.0889413048582997,0.112935461204818,0.0627036418326693,0.0788090096442686,0.124790424705883,0.121732343333333,0.149987289473684,0.148613702999999,0.140653917142858,0.116262919090909
7,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83796610169493e-06,4.76337931034484e-05,0.00179616,0.00235735136563877,0,0,0,0,0.00384182886075947,0.00638228158995819,0.00300643269709544,0.0128583933333333,0.0200343379591837,0.0547400373279351,0.0615210506024097,0.0820008700398406,0.0947524449011858,0.0890239023529408,0.0949467233333333,0.0766590568421053,0.143926296,0.0641643514285716,0.181068256363636
8,"electricity generation","gas","gas (CC)",0.0138018,0,0.065165386486486,0.0618804038356166,0.0748784650000001,0.0798938028169014,0.0817046774285712,0.0720959791304348,0.0782024173529413,0.0724127379104476,0.0541249320761321,0.0500534210628009,0.0583392906946464,0.0284088685714285,0.0437601578743444,0.0463544546560442,0.0454825339999999,0.0553356055149464,0.105155341724138,0.07518928,0.0641543035242289,0.0875184482096074,0.0959525392207793,0.0784586080686692,0.128759121702128,0.113445791392405,0.0958817781589958,0.128560931452282,0.133367731851852,0.134906919183674,0.13596527757085,0.140220667951807,0.0751794619123501,0.131732806956522,0.117066543529411,0.124876536666667,0.144787048421052,0.0918412229999991,0.127161288571428,0.129971953636363
9,"electricity generation","gas","gas (CC)",0,0,0,0.00167655342465752,0.000230815000000013,0,0,0,0,0.00166410985074626,0.00409550000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159672463707358,0,0,0,0,0,0,0.00151588101691327,0,0.00833546689004122
10,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0.00274157373134328,0.00192137727272727,0.00226616738461538,0.00199255718749998,0.00280292571428572,0.00463827032258065,0.0079430852459016,0.0125811239999999,0.00925734508474572,0.0164026351724139,0.0151590800000001,0.0129481044052863,0.0126639343231441,0.0155096672727273,0.015228557131615,0.0134785137814651,0,0.0754771805970801,0.0613596601516326,0.078108977371441,0.09128350959526,0.0864359752784466,0.0893444779325914,0.0605704248138551,0.0877316703642601,0.0992680359180684,0.10384694582053,0.137732147360375,0.139842157399383,0.181255284501705,0.231726137199102
12,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0.052239558982945,0.239061937755084,0.332173226646701,0.320903599690267,0.282998212824006,0.315039095972701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"electricity generation","gas","gas (CC)",0.45206135,0.578576089600001,0.712055402432435,0.874113885479453,0.940973780000003,0.916511887323942,0.849888474571429,0.876708732173915,0.862814964999997,0.735234328358207,0.573641345454547,0.526153874461539,0.540531897812502,0.599816525714284,0.543397628387099,0.530136857610314,0.588638066919568,0.486827962341591,0.610250628305968,0.624207944425643,0.500612201087952,0.488811410608558,0.665560505057101,0.852105941378018,1.08093637900482,1.21449810420866,1.59379883060964,1.72007491672329,2.1475209400829,2.52029933295432,2.5740598462971,2.50987830303372,2.64366492192642,3.01508354397276,3.29242641904956,3.25107094683767,3.54996368141356,3.69090561068213,3.12829785271542,2.83329359358905
14,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16758348,0.105647114537445,0,0,0,0,0,0,0,0,0,0,0,0,0.0196490058498021,0,0,0,0,0,0
15,"electricity generation","gas","gas (CC)",0.000330820240700218,0.000410638392189875,0.00107718611681535,0.00145675265425084,0.00144534056976942,0.000889307765800337,0.000730449297136085,0.000540195711452482,0.000302261569997083,0.00131956051782824,3.46934943612053e-05,0,0,0,0,0,0.0162920334677667,0,0.0265163531617809,0.0822611999999996,0.111440946079295,0.066795907074236,0.06383048025974,0.115655517424893,0.110527780851064,0.0707206146835444,0.11393347832636,0.1506961593361,0.224294597037036,0.26591717641582,0.290441639092074,0.312964832646358,0.36585971818207,0.371286744997841,0.437077515363015,0.467797739610921,0.643231335789473,0.633243135,0.573841408571429,0.539676147272728
16,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0.00127212162668548,0.000370894328358212,0,0.000598225846153845,0.00058405375,0.000140434285714284,0,0.000100596721311477,0.000298770000000003,0.000335446779661018,0.000216602758620686,0,0,0,0,0.000443643605150224,0.00246092170212767,0.00217632911392406,0.00281068870292887,0.0018160531120332,0.00209155777777779,0.00127946448979593,0.00132808785425102,0.00187923903614457,0.0027368526693227,0.00317894585776315,0.00349026,0.00401263999999999,0.00471074598262129,0.00334886033301726,0.0221127566546968,0.028018536936089
17,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000813846206896687,0,0,0,0.0240871909090911,0.0783513857510729,0.114524184255319,0.152774852658227,0.237051531966526,0.350923134771783,0.35066773592114,0.336842353126009,0.348299510397414,0.461855524337349,0.436941877664521,0.463592154953138,0.454663800431609,0.467106018426992,0.547698097257017,0.494521307505802,0.57898418857143,0.292090813636365
18,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0,0,9.06965625000014e-05,0.000158228571428572,0.000231863548387102,0.000285868852459028,0.000209566999999996,0.000307720677966089,0.000205700000000031,3.47999999999755e-05,0,0,0.0154209600000001,0.0990998358798282,0.125304865531915,0.149533433924051,0.129249831715481,0.125170429543569,0.13673178074074,0.100362749387755,0.1109092702834,0.0983943975903609,0.0994326741035855,0.0174761587351775,0.0703677035294121,0.00171313999999942,0.044011026315789,0.0497623499999997,0.036083562857142,0.112536092727273
19,"electricity generation","gas","gas (CC)",0.041390175,0.0423455744000001,0.0726942021955489,0.100673215342465,0.13022516,0.172892338028169,0.230525278923721,0.35704419340521,0.471138719596016,0.643568267462687,0.569088922727271,0.568443585846152,0.606509187498154,0.981675954285716,0.932626442258063,0.974479642622953,1.028225604,1.03399414237288,1.14295164586207,1.22314464,1.29572545004406,1.26145948296944,1.20822586597402,1.29924021270386,1.31192810042554,1.39644705113924,1.4713765794979,1.51055152879668,1.65549233111112,1.69460475428572,1.67144227214575,1.68454096048192,1.70831477641434,1.59147518893281,1.4697642917647,1.53727541666667,1.60225367368421,1.542574869,1.52297498285714,1.59488711727272
20,"electricity generation","gas","gas (CC)",0.0114632,0.0102233855999999,0.00957899297297305,0.00818700547945211,0,0,0,0.00264778608695655,0.0192149991176471,0.0273131152238806,0.00404675909090924,0.0164843716923076,0.0146008821874998,0.0405701257142856,0.0302743316129033,0,0.0107370910000002,0.00757772474576278,0.031878554827586,0.0597966799999997,0.102512504405286,0.112442259563319,0.132966916363636,0.126785774420601,0.117319355744681,0.144525487594937,0.154741478912134,0.171640833858922,0.168414209629631,0.201677799183673,0.310248435546559,0.469628197590362,0.630153339203186,0.651703749249014,0.625188190588233,0.66560726,0.730353233684212,0.750948393000001,0.81202109142857,0.717013625454544
21,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168967092631567,0.330621867000003,0.643100722857147,0.900555501818181
22,"electricity generation","gas","gas (CC)",0.0156672,0.0131434752,0.00969945324324319,0.00847703945205486,0.00686331749999999,0.00608980281690131,0.00990187999999996,0.00821529391304349,0.0311708338235295,0.0148074197014927,0.0108525772727273,0.0227486381538463,0.00589896406250011,0.0119629828571429,0.0193499025806453,0.0281369868852459,0,0.000975544406779383,0,0.00341747999999958,0,0.023363352314411,0.0282187846753249,0.0272367806008587,0.0294286314893614,0.0316671645569622,0.0466219340585777,0.116148553692946,0.0599111437037034,0.0594943738775505,0.0759102502834002,0.0858154727710845,0.110474244621514,0.130919269565217,0.104050528235293,0.0863107199999998,0.0372266399999993,0.0204687779999997,0.0372735057142857,0.036123035454545
23,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351747496998236,0,0,0,0,0.0132689318998218,0,0,0,0,0,0,0,0.00686432649520491,0.00744218042998185
26,"electricity generation","gas","gas (CC)",0.000637974999999998,0.000517529600000001,0.00063891108108108,0.000732145205479448,0.000896435000000007,0.00213614084507043,0.0025736082857143,0.00281012347826085,0.00296015205882353,0.00264512716417909,0.00333854090909088,0.00297987507692307,0.00230938625,0.00286826285714288,0.00297589999999997,0.00339517377049179,0.00359307399999998,0.00361068474576268,0.00370263068965522,0.00219884000000003,0,0,0.000172182857142867,0,0,0,0.00135905121338915,0.0375456916182573,0.0655529897355091,0.0927089240816324,0.112059878137652,0.100236167624683,0.153650914661355,0.133554107193676,0.0910995247058822,0.105121403333333,0.0735716621052629,0.0546475259999999,0.0412933142857145,0.0758713009090912
27,"electricity generation","gas","gas (CC)",0.001275975,0.0012276864,0,0.00189780164383561,0.00217964999999998,0.00242484507042255,0.00375742942857143,0.00310765565217394,0.00232980323529408,0,0.00819106818181818,0.00976180246153844,0.0115685975,0.0142270628571429,0.00163198387096775,0.00134285573770485,0.00744149099999988,0.00817110237288127,0.0138666286206896,0.01596156,0.0202026029074888,0.0165774812227074,0.00954886909090892,0.00642513024036459,0.0225551304342544,0.0261924502746225,0.0252809333105299,0.0206190634527894,0.0181032384930277,0.0372229783953391,0.0164765752132326,0.0117820708896372,0.0281667242278149,0.0531612901426516,0.0531634497873684,0.0426555798505129,0.0480452564356103,0.0527812220231137,0.0409638919438867,0.0337648556125986
28,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168132459016394,0.0521533229999998,0.064837271864407,0.0564192837931035,0.0599583600000001,0.0604132445814978,0.070490863231441,0.0937261285714286,0.103856171330472,0.103096007234042,0.169385125063291,0.200208781004184,0.205077858921162,0.194537463703703,0.157991255510204,0.127360896923077,0.27825745445783,0.277454391394422,0.390990031304348,0.405688542352942,0.474500350000001,0.50316479368421,0.476165933999999,0.386503282857144,0.557906847272728
29,"electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0.0064919863636364,0.0195319852307691,0.0314106928125001,0.0413972228571428,0.0580169958064519,0.0563555081967211,0.0887233409999999,0.114141293559322,0.119134149999999,0.0998483199999992,0.0318615095154186,0.145604711266375,0.258170163896104,0.290881073314718,0.374690280465131,0.432411045764852,0.558820324586119,0.55521114411342,0.579918810061455,0.568141923437984,0.565395988811234,0.645120671901326,1.03947704147121,1.17431120016528,1.11270004182582,1.11302470613209,1.19540885998906,1.16544814807922,1.34866040669345,1.22680687835939
30,"electricity generation","gas","gas (CC)",0.002229045,0.002109744,0.00169250162162162,0.00217442630136986,0.00142149583333333,0.00183240676056338,0.000948428,0,0,0,0,0,0,0,0,0,0,0,0,0.00466348000000002,0.0119025909251102,0.012693633537118,0.0109450987012987,0.0242668171673821,0.0272624297872339,0.0278834430379748,0.0436672355648535,0.0815168728630702,0.0953043925925926,0.0955816946938773,0.0911472155465581,0.141156776385542,0.16321075003984,0.212921092173913,0.229249630588235,0.222834183333333,0.243943790526316,0.245405022000001,0.233226374285714,0.286214004545455
